,A,PyrR
SRX4705221,-0.0400418404,0.1205536718
SRX4705222,-1.8948180545,-0.10177319500000001
SRX4705223,0.12502192880000002,-0.0261147041
SRX4705224,-1.4574789726000001,-0.1184817574
SRX4705225,-2.1874534766,-0.7213296861
SRX4705226,-1.8336659506,-0.7450379088
SRX4705227,-1.6908524128,-0.5174891823000001
SRX4705228,1.6993000177000002,0.15958148060000002
SRX4705229,-0.8681375901,-0.0128804772
SRX4705230,-1.7506422087,0.1047441439
SRX4705231,0.9860049438,0.2051497213
SRX4705232,-0.7749514430000001,0.0399320337
SRX4705233,-0.7379665577000001,0.6215289904
SRX4705234,-2.003126621,0.1356218485
SRX4705235,-2.6846157589,-0.6102196741
SRX4705236,-1.7545475359,0.0737050435
SRX4705237,-2.4522902819,-0.9697069130000001
SRX4705238,-2.4636125447,-0.5405869994
SRX2038319,0.0861676485,0.5408824924
SRX2038320,0.4786165638,0.450209452
SRX2038321,0.5869287844000001,0.4828323444
SRX2038322,0.5299015245,0.3367429101
SRX2038323,0.3061150304,-0.026789318200000002
SRX2038324,-0.1345189966,-0.0862348985
SRX2038325,0.7391811011,0.5589889695
SRX2038326,0.8171487872000001,0.3466954487
SRX2038327,-0.008460993,0.2792711869
SRX2038328,0.1255096509,0.21690497490000002
SRX2038329,0.0053552229000000005,-0.5550292462
SRX2038330,0.0295822513,-0.0755968681
SRX2038331,-0.1417205383,-0.2200574003
SRX2038332,0.7744583649,0.416727548
SRX2038334,-0.1371659626,-0.3311311858
SRX2038335,-0.1886009466,0.0034715549000000003
SRX2038336,0.048317787300000005,0.3227411726
SRX2038337,-0.6615390138,0.0288051457
SRX2038338,-0.2198219502,-0.3572497853
SRX2038339,0.461975526,0.49517741190000003
SRX2038340,0.07909659770000001,-0.1910082732
SRX2038341,-0.2907764324,-0.3244209979
SRX2038342,-0.1996913298,-0.4091404578
SRX2038343,-0.09105601840000001,-0.1398123503
SRX2038344,0.09780426930000001,0.01905638
SRX2038345,-0.28491866450000003,-0.6070076572
SRX2038346,0.530790012,0.1823233738
SRX2038347,1.1914896645,-0.3467470513
SRX2038348,0.684317091,0.1455830417
SRX2038349,-0.4324395193,-0.6560126974
SRX2038350,-0.16100649520000002,-0.5964364117000001
SRX2038351,-0.1403757662,-0.6808688418000001
SRX2038352,-0.0235912107,-0.41605566850000003
SRX2038353,-0.3946404744,-0.3808974754
SRX2038354,0.07186431260000001,-0.42346735350000003
SRX2038355,-0.1196070204,-0.20504575630000002
SRX2038356,0.0384409226,-0.2506651455
SRX2038357,0.1336543017,-0.1836327072
SRX2038358,0.1319819328,-0.8779268352
SRX2038359,0.41410335330000003,-0.2977586169
SRX2038360,0.26501129160000003,-0.6962986758
SRX2038361,0.264190877,0.0572742846
SRX2038362,0.2096804159,0.028641457800000002
SRX2038363,0.0449082879,-0.0018452798
SRX2038364,0.1884856767,-0.202972712
SRX2038365,0.5408537887,0.0811397674
SRX2038366,1.3826747547,-0.0930051442
SRX2038367,0.9511661017,-0.052325453
SRX2038368,-0.2373534722,-0.8144487777
SRX2038369,0.0425346178,-0.1680710098
SRX2038370,0.2963784196,-0.32857864070000004
SRX2038371,-0.6028412541,-0.45355809900000005
SRX2038372,-0.30133139600000003,-0.3029509128
SRX2038373,0.0038371068,-0.3735888653
SRX2038374,0.0532962587,-0.6183956641
SRX2038375,0.0198083088,-0.24407826330000001
ERX530520,-0.3511259358,0.0295034284
ERX530521,2.2350777787,-0.030177110400000002
ERX530522,3.4223441908,-0.5036908965
ERX530523,3.2759216887,-0.3340164605
ERX530524,0.3511259358,-0.0295034284
ERX530525,2.0851698708,-0.3519638216
ERX530526,0.5851819447000001,0.09740252860000001
ERX530527,2.3776869155,0.0426968607
ERX3212443,0.35187112530000003,-0.7194191485
ERX3212444,0.0745578412,-0.8576750571
ERX3212445,0.377241951,-1.1917352817
ERX3212446,0.6840929935000001,-0.011577667600000001
ERX3212447,0.13339961690000002,-0.30162350520000003
ERX3212448,0.8129930389000001,-0.1933886874
ERX3212449,0.1365354957,-0.1286143917
ERX3212450,-0.0282769975,0.15232655620000002
ERX3212451,-0.1082584982,-0.0237121645
ERX3212452,-0.042394831300000005,0.3020560619
ERX3212453,-0.08067388760000001,0.40079270510000004
ERX3212454,0.43674441340000003,0.6396804516
SRX7478973,-0.39913328880000004,0.0726601493
SRX7478974,0.12272436930000001,0.0189452988
SRX7478975,0.2764089196,-0.0916054481
SRX7478976,0.047205729200000004,-0.21137260600000002
SRX7478977,0.2243567722,-0.1001821004
SRX7478978,0.2511088829,-0.080902925
SRX7478979,-0.4888071217,-0.1772195551
SRX7478980,0.0093409307,-0.0607139464
SRX7478981,-0.2122970063,-0.4096618515
SRX7478982,0.0371763827,-0.48397582040000003
SRX7478983,-0.3237390618,-0.2179219926
SRX7478984,0.4149551146,-0.0440489858
ERX1521038,0.4712424498,0.29755668750000003
ERX1521039,4.308819152,1.0355717062
ERX1521040,1.2942576897,0.4707055543
ERX1521041,4.7137751087,0.8179616701
ERX1521042,-0.42001042800000005,0.7246828226
ERX1521043,7.1541456619,0.050857082000000005
ERX1521044,-0.47837879710000003,0.20563819590000001
ERX1521045,0.47837879710000003,-0.20563819590000001
SRX621182,-1.5985247539,-1.1339083596
SRX621183,-1.1234922457,-1.0362569212
SRX621184,-2.6225403527,-1.4096814781
SRX621185,-2.5470862799000002,-1.5261140603999999
SRX621188,-2.3307509934,-1.2090654457
SRX621189,-1.6252188494,-1.486284855
SRX621190,0.3639539276,0.0954548213
SRX621191,-0.3639539276,-0.0954548213
SRX621192,-0.9796211530000001,-1.7774290725
SRX621193,-1.0403333251,-1.4932518658
SRX6489436,-5.9748601358,-0.853784078
SRX6489437,-4.8138951753,-0.7605746962000001
SRX6489438,-5.7544639525,-0.34592888310000003
SRX6489439,3.4927494551000002,0.0069203718
SRX6489440,2.0617427765,-0.421161086
SRX6489441,-5.5544922316,0.41424071430000003
SRX6489442,4.1319775416,-0.11000537860000001
SRX6489443,2.8237457025,-0.5564675195000001
SRX6489444,-5.8984578991,0.2518190987
SRX6489445,2.7600690911,0.2609973843
SRX6489446,2.2421032639,-0.0024506918
SRX6489447,-5.864787477,0.3443934688
SRX6489448,1.7541357764,-0.8003416525
SRX6489449,3.4742180269,-0.6152701304
SRX6489450,-6.3219184221999996,0.0479973699
SRX6489451,3.0667527559,0.1371580794
SRX6489452,1.2134191562,-0.17459665900000002
SRX6489453,1.353895243,0.7155298113
SRX6489454,3.739742627,0.2488357468
SRX6489455,2.2640429469,0.10719297180000001
SRX6489456,-0.3199458163,0.6131964379
SRX6489457,-0.606419244,0.079920579
SRX6489458,-3.0587638629,0.0967943121
SRX6489459,-2.0114139992,0.3030413193
SRX6489460,-2.0987959712,-0.1727326786
SRX6489461,-1.8007920334,0.14116234600000002
SRX6489462,-2.9070986535000003,0.2282828507
SRX6489463,-2.3595045773,-0.5462499309000001
SRX6489464,-2.1895738915,-0.1810390339
SRX6489465,-1.4249153723,0.0271814317
SRX6489466,-0.7391928786,0.42727103860000004
SRX6489467,-1.6628177491,0.4657368955
SRX6489468,-1.5647725665999999,0.3837945371
SRX6489469,-1.1081689926,0.7748171002
SRX6489470,-1.6628372599999999,0.5421116283
SRX6489471,-1.5309413027,0.5064776595
SRX6452027,2.3433371386,-1.41712065
SRX6452029,-0.08289301410000001,-0.1168669902
SRX6452030,2.6129550095000003,-1.1395028319
SRX6452031,0.4186204887,-0.3653589257
SRX6452044,0.8227895304,-0.5579110464
SRX6452045,0.8402869155,0.0119003362
SRX6452046,1.1566799663,-0.22190073840000002
SRX6452047,2.3724563495,-0.8385940882
SRX6452048,0.08289301410000001,0.1168669902
SRX6452059,2.2892964408,-1.3115352233
SRX1828491,2.3662816077,0.1912044276
SRX1828492,3.0712860971,0.17283808320000002
SRX1828493,8.1510325516,0.3314043875
SRX1828494,9.9020940872,0.5776394499
SRX1828495,1.4994815117,-0.25936301910000004
SRX1828496,-0.652941298,-0.0973479931
SRX1828497,2.6982320995,0.2253397144
SRX1828498,1.9337813309,0.3297069237
SRX1828499,8.0400203564,0.2967119596
SRX1828500,8.71483808,0.4368593773
SRX1828501,1.1019401146,0.1047390692
SRX1828502,0.526166071,0.081225725
SRX1828503,3.7465068564,0.0709893211
SRX1828504,3.2321811851,0.27441200520000003
SRX1828505,0.41354778280000004,-0.0586582136
SRX1828506,1.0496087816,0.46064441800000006
SRX1828507,-0.4313133334,-0.1753439665
SRX1828508,0.4313133334,0.1753439665
SRX3796953,-0.0074645424,-0.0559786492
SRX3796954,0.0074645424,0.0559786492
SRX3796955,-0.1908980086,1.1367644823
SRX3796956,0.3229972499,1.0894352787
SRX3796957,0.2684859101,1.5829015893
SRX3796958,0.10852473010000001,1.194747888
SRX3796959,0.408351882,0.1056508181
SRX3796960,0.047793104600000004,-0.13839062800000002
SRX3796961,0.0489339176,-0.0099056429
SRX3796962,-1.1708354001,-0.1458316168
SRX3796963,0.48579479080000004,1.3147145109
SRX3796964,0.22574928430000002,1.0955734885
SRX3796965,-0.6853003261,-1.3044175588
SRX3796966,-0.35299716070000003,-1.2994087357
SRX3796967,0.6046792347000001,0.4681733591
SRX3796968,0.4383087579,0.19697801950000002
SRX3796969,0.2117111573,0.049648921000000006
SRX3796970,1.9448680295,0.4927832741
SRX3796971,-0.34925693890000004,0.0022909379
SRX3796972,-0.39558030650000003,0.0574684561
SRX3796973,0.0210004793,0.5010792967000001
SRX3796974,0.614977541,0.5172647712
SRX3796975,1.212643581,1.2030974190000001
SRX3796976,0.7594611253,0.8842520776
SRX3796977,1.2478249254,0.1985377731
SRX3796978,0.26047610050000003,0.38566281
SRX3796979,-0.5163714727000001,0.07607662180000001
SRX3796980,-0.1000363204,-0.0256354058
SRX3796981,0.6824062487,1.1048670975000001
SRX3796982,0.19768724940000001,0.9579010651000001
SRX3796983,-0.6540839468,-1.2636973818000001
SRX3796984,-0.8483561248,-1.0349853684
SRX3796985,0.2904826032,-0.0183835563
SRX3796986,0.3768688283,0.5455866832
SRX3796987,3.9139309835000002,0.4070024061
SRX3796988,4.4530176609,0.5952648421
SRX2568270,0.28179670360000003,0.1583944652
SRX2568271,-2.1577958973,-0.2394414393
SRX2568272,-5.017261352,-0.3215063462
SRX2568273,-4.8305523912,-0.2796789924
SRX2568274,-4.9808075232,-0.3202647213
SRX2568275,-0.28179670360000003,-0.1583944652
SRX2568276,-2.869676376,-0.37055871900000004
SRX2568277,-4.6760439102,-0.4523661115
SRX2568278,-4.2177078028,-1.5812668465000002
SRX2568279,-4.6574975813,-0.7982968662000001
SRX3421856,-0.22610015990000001,-0.10640224470000001
SRX3421857,0.22610015990000001,0.10640224470000001
SRX3421858,1.2935059859,0.6185712253
SRX3421859,1.0372799515,0.6382481064000001
SRX3421860,-1.6240502015,0.6763339092
SRX3421861,-1.3316624837,0.4305413148
SRX3421868,1.1788643249,0.6063693875
SRX3421869,0.2023709008,-0.0572763359
SRX2606337,0.0466841511,-0.0808040137
SRX2606338,-0.1538688523,-0.3056502727
SRX2606339,0.1360576738,0.2672524347
SRX2606340,0.1474427208,0.8724684673
SRX2606341,0.6765144859000001,1.2776991195
SRX2606342,1.261932711,1.5562011263
SRX2606343,1.7214815187,1.74053863
SRX2606344,-0.151331816,0.5616419293
SRX2606345,0.2662600592,0.9988139579
SRX2606346,0.5092909199,0.2074610084
SRX2606347,-0.1066221584,0.0656093264
SRX2606348,0.533273498,-0.1830186103
SRX2606349,0.1422514604,0.7126281170000001
SRX2606350,0.011139448500000001,0.9006590176
SRX2606351,0.3274893188,1.047363649
SRX2606352,0.9644253819,1.6503015026
SRX2606353,1.0770086244,0.211541106
SRX2606354,-0.19119193750000002,0.6154832625000001
SRX2606355,0.5786460738,0.9618836211
SRX2606356,-0.3188896404,0.0822175765
SRX2606357,0.059938007300000005,0.0151946873
SRX2606358,-0.0983226381,-0.2400325042
SRX2606359,0.3706930043,0.6335819007
SRX2606360,-0.0518400872,0.7776358129000001
SRX2606361,0.5897887996,1.4692540680000001
SRX2606362,2.0819065108,1.6344363934000001
SRX2606363,1.7575088697,1.0684922441
SRX2606364,0.0982578576,0.7166993017000001
SRX2606365,0.1871548077,1.0789010129
SRX2606366,0.4403659791,0.604851578
SRX3648427,2.0791596056,0.4128633973
SRX3648428,-5.0441401078,0.2593518964
SRX3648429,0.8354240641,0.38097643940000003
SRX3648430,2.7244658888,0.19217380250000002
SRX3648431,2.7028192473,0.1476462265
SRX3648432,1.7801851479000002,0.3769432756
SRX3648433,2.9590916530999998,0.47901894840000003
SRX3648434,-5.8701679687,0.1866790335
SRX3648435,1.234501856,-0.17752427310000002
SRX3648436,1.2807063064,-2.0530727327
SRX3648437,-4.7873439428,-1.8046344499
SRX3648438,1.625427654,-1.8290446995
SRX3648439,1.8173551302000002,0.1903743561
SRX3648440,-4.6383844517,0.1391208173
SRX3648441,1.6550796095,0.0255419988
SRX3648442,0.21730921050000002,-0.6675367976000001
SRX3648443,-5.1171584787,-0.9991476632
SRX3648444,0.6202753131000001,-0.7289562158
SRX3648445,2.5242461747,0.3636978041
SRX3648446,-5.1662376465,0.2889080357
SRX3648447,1.5888137766,0.3294400991
SRX3648448,3.2150247988,0.257395289
SRX3648449,3.0834738496,0.1895717718
SRX3648450,-5.2002624472,0.2418663936
SRX3648451,-4.9345336869,0.22417009610000002
SRX3648452,2.0446799586,-0.3166601143
SRX3648453,1.7916175271,-0.5963434362000001
SRX3648454,0.9452054212000001,-0.949669434
SRX3648455,-4.2105991896,-0.8727201462
SRX3648456,1.6674957123,-0.7018290957000001
SRX3648457,1.9943896325,0.23954423400000002
SRX3648458,-5.0891393209,0.3772662082
SRX3648459,1.7468180439,0.0201886346
SRX3648460,3.2240156488,0.1152668679
SRX3648461,-5.1710674362,0.0007090899000000001
SRX3648462,1.5741740575,-0.139848358
SRX3648463,2.3644484451,0.34617412010000004
SRX3648464,-5.1959277799,-0.0039385123000000005
SRX3648465,1.3490236878,-0.0441983575
SRX3648466,3.1589682360999998,0.3385971137
SRX3648467,-5.5053135012,-0.039510201
SRX3648468,1.6663705771,-0.4679378346
SRX3648469,-1.5533733760000001,-0.7599633282
SRX3648470,-5.7122493147,-0.5854554901
SRX3648471,-1.6713920924,-0.7872063171
SRX3648472,-1.8524300581,-1.0841652643
SRX3648473,-5.8363319696,-0.9134287402
SRX3648475,1.9874356907,-0.20571133460000002
SRX3648476,-4.4044123804,0.1347331557
SRX3648477,1.6189898808,-0.1780683221
SRX3648478,2.2670395447000002,0.35384826900000005
SRX3648479,-4.8832114999,0.4086392756
SRX3648480,1.8308863751,0.2820661906
SRX3648481,1.2847517995,-0.2305370227
SRX3648482,-5.4687168497,-0.7525117935000001
SRX3648483,0.8703470261,-0.8785591597
SRX1429221,-0.0544872657,0.1983348661
SRX1429222,-0.10060011370000001,-0.2369162484
SRX1429223,0.1550873794,0.0385813824
SRX1429224,0.1062763452,0.1483741466
SRX1429225,-0.0224974819,0.1263074865
SRX1429226,0.5020585982,0.049699718500000004
SRX1429227,0.2047360792,0.5027143472
SRX1429228,0.647861849,0.5835597260000001
SRX1429229,0.2967960852,0.2153555067
SRX1429230,0.2297102963,0.4794641033
SRX1429231,0.2767550548,0.3195547935
SRX1429232,0.3215874695,0.3223664658
SRX1429233,-0.6682802592,0.0237202748
SRX1429234,-0.4971890558,0.21432374680000002
SRX1429235,-0.3041324758,0.3748941767
SRX1429236,-0.4828001448,0.5098099714000001
SRX1429237,-1.1584319445,0.0282172877
SRX1429238,-1.031509716,0.1335686573
SRX1429239,-1.239819384,0.2982984945
SRX1429240,-1.0668976554,-0.1859073711
SRX1429241,-1.2472255647,0.1817123078
SRX1429242,-1.5437977105,-0.4375808692
SRX1429243,-1.7745363295,-0.0587992784
SRX1429244,-1.1492656444,-0.1004079078
ERX2339161,0.1716845925,0.4215342902
ERX2339162,-0.1716845925,-0.4215342902
ERX2339163,-1.0926786272,-2.2013509493
ERX2339164,-1.0300351408,-2.8161421608
ERX2339165,-1.3666657914,-0.2150692098
ERX2339166,-0.531558563,-0.21667897760000002
ERX2339167,4.2396196042,-0.12614414840000002
ERX2339168,0.4316480204,0.22828091350000002
ERX2339169,0.030156659500000002,-0.5402316554000001
ERX2339170,-0.9233975144000001,-2.1986046856
ERX2339171,-0.9372918919000001,-2.8392525964
SRX7656012,0.6041323122000001,0.35846379570000003
SRX7656013,-0.19256540400000002,0.2679048942
SRX7656014,-0.1798503618,0.0563692598
SRX7656015,0.0893389577,0.3983526196
SRX7656016,-0.4855106368,-0.2711802094
SRX7656017,-0.3516885151,-0.016187042000000002
SRX7656018,0.031725873,0.0283220588
SRX7656019,-0.1792764878,0.43970635950000003
SRX7656020,-0.3524177664,-0.345908512
SRX7656021,0.040248299700000004,-0.044448701800000004
SRX7656022,-0.3868888338,0.24994677810000002
SRX7656023,-0.7826180687000001,-0.32469977170000003
SRX7656024,0.40589159700000005,0.2251794893
SRX7656025,0.2544623008,0.11802057540000001
SRX7656026,-0.16188843190000002,0.5768546575
SRX7656027,0.4543006979,-0.0595632928
SRX7656028,0.5719735996,0.2969285445
SRX7656029,-0.4669362849,0.0383332237
SRX7656030,0.24576899100000002,0.1035555727
SRX7656031,-0.7350526816,0.080460167
SRX7656032,-0.2732507466,0.07452365970000001
SRX7656033,0.059823333900000004,0.1582109979
SRX7656034,-0.0485570488,-0.1160387097
SRX7656035,0.027738332100000002,0.337379678
SRX7656036,-0.25060714640000004,0.2862040752
SRX7656037,0.0109376551,0.3795473831
SRX7656038,-0.24823380990000002,0.2769180713
SRX7656039,-0.8245505448,-0.2381286095
SRX7656040,0.32464609920000004,0.046731071400000004
SRX7656041,0.4999044455,0.19139753810000001
SRX7656042,0.0584873273,0.5263056089
SRX7656043,-0.0957669454,0.7193872712
SRX7656044,0.0830117358,0.3599753184
SRX7656045,0.1279154435,0.31439716170000004
SRX7656046,0.38175690100000004,0.6495697931000001
SRX7656047,0.6475683590000001,0.47558388960000003
SRX7656048,-0.1625294079,0.5730063614
SRX7656049,0.6140248317,0.4870354378
SRX7656050,0.6997512702,0.6689830159
SRX7656051,-0.2165669707,0.4102439996
SRX7656052,-0.4535940873,0.44944975870000003
SRX7656053,1.0086635712,0.6401085588000001
SRX7656054,0.5444349849,0.2787739151
SRX7656055,0.834906675,0.3046761377
SRX7656056,0.4844203848,0.5121868444000001
SRX7656057,0.5843718637,0.3459858497
SRX7656058,-0.0327485634,0.22248686180000002
SRX7656059,0.0401816864,0.24832957760000002
SRX7656060,0.6823366087,0.44199082570000003
SRX7656061,0.0883477809,0.31205647200000003
SRX7656062,0.3936425109,0.163987937
SRX7656063,1.0315574041,-0.1588415719
SRX7656064,0.5771065933,-0.16572070690000001
SRX7656065,0.5045006606,-0.0410157659
SRX7656066,0.29695512500000004,0.3284049164
SRX7656067,0.4006883055,0.1324779823
SRX7656068,0.28261680770000003,0.2065277814
SRX7656069,0.6762925636,0.17673626520000002
SRX7656070,0.6723248076,0.5028484429
SRX7656071,1.4805007358,0.4018736875
SRX7656072,0.2160784212,0.238777641
SRX7656073,0.4858549157,0.36685427530000003
SRX7656074,1.6284054808000001,0.2524837298
SRX7656075,0.7449373494,-0.8291355968
SRX7656076,1.5717720938,-0.3516450467
SRX7656077,0.9133031936,-0.2036309341
SRX7656078,-0.5161865587,0.7857695139
SRX7656079,-1.0045671459,0.7066370185
SRX7656080,-0.030763071200000002,0.6173120925000001
SRX7656081,0.1651025714,0.448679798
SRX7656082,0.8867472369,0.5807718447
SRX7656083,-0.6277462465,0.6208539582
SRX7656084,-0.6970623282,0.6363709554
SRX7656085,0.1746750826,0.5593277531
SRX7656086,1.5871984435000002,0.7739000624
SRX7656087,-1.2541017821,0.10220986060000001
SRX7656088,-0.9480148437,0.2382844926
SRX7656089,0.2784896546,-0.0009073180000000001
SRX7656090,0.4364910762,0.1086611078
SRX7656091,-0.115587306,0.0711593116
SRX7656092,-0.2833524425,0.0637171812
SRX7656093,-0.14989541550000002,-0.0210722318
SRX7656094,0.33389906750000004,0.2237823391
SRX7656095,0.5343239408,-0.0540050004
SRX7656096,-1.2056058647,0.2992129448
SRX7656097,-0.6423596777,-0.0232469138
SRX7656098,-0.7508760616,0.051799330500000004
SRX7656099,0.2104511105,-0.0999739504
SRX7656100,0.0563510643,-0.3340247709
SRX7656101,0.6198321514,-0.0512614444
SRX7656102,-0.3239457951,-0.0856688104
SRX7656103,-0.2949052908,0.0401036523
SRX7656104,-0.4192198743,0.23139017890000002
SRX7656105,0.2552826463,-0.24420679790000002
SRX7656106,0.0649947441,-0.2456341514
SRX7656107,0.3554775036,-0.1491207325
SRX7656108,-0.6749728775,-0.1662692752
SRX7656109,-0.2289314019,-0.2127359155
SRX7656110,0.5428325558,0.100960828
SRX7656111,-0.1577784297,-0.29203940640000003
SRX7656112,0.9180348407000001,0.1428020374
SRX7656113,-0.3416745228,-0.0479322822
SRX7656114,-0.23816463880000002,-0.1075397711
SRX7656115,0.4091056039,0.22101408460000002
SRX7656116,0.46465545300000005,-0.29619652560000004
SRX7656117,-0.2089056846,-1.1514164175000001
SRX7656118,0.0547436358,0.1227899501
SRX7656119,-2.7272936320000003,-0.057706641600000004
SRX7656120,-1.0376016679,0.1969247258
SRX7656121,-0.9707433223,0.3599166535
SRX7656122,-0.8451103296,0.0842688931
SRX7656123,0.7555869579000001,0.3884869355
SRX7656124,0.0339575826,0.1839967466
SRX7656125,0.7190468254,0.0572517243
SRX7656126,-0.9412357661,-0.22840937690000002
SRX7656127,0.3459083177,-0.0623833395
SRX7656128,-0.4345013943,0.07465703400000001
SRX7656129,0.17457367140000002,-0.2724686702
SRX7656130,-0.382176251,-0.1937976934
SRX7656131,-0.5997951648000001,-0.10051978730000001
SRX7656132,0.8696811027,-0.2733093108
SRX7656133,0.4510884254,0.1490309686
SRX7656134,0.5382876557,-0.23771827010000002
SRX7656135,-0.3123203718,0.0431489152
SRX7656136,-0.3017381662,-0.1517711098
SRX7656137,-0.5986504152000001,0.0129808549
SRX7656138,-0.5221586068,0.340973943
SRX7656139,-0.3239400813,0.1118509126
SRX7656140,-0.49238872770000003,-0.0568737953
SRX7656141,0.7161254587,-0.0406427751
SRX7656142,-0.6262277581,0.0238885352
SRX7656143,-0.8570851292,0.0828144163
SRX7656144,-1.2300355966,-0.043574653000000005
SRX7656145,-0.5485190954,0.32860798290000004
SRX7656146,0.060566239,-0.0589525564
SRX5388319,-0.2226092493,-0.2357304114
SRX5388320,-0.3053617053,-0.1343379262
SRX5388321,0.5279709546,0.3700683376
SRX5388322,-0.40765093150000004,-0.3197324542
SRX5388323,-0.4195699254,-0.0614433741
SRX5388324,0.13707138530000001,0.7011247083000001
SRX5388325,-0.28212825410000003,-0.2456209625
SRX5388326,0.4448206193,0.2305607227
SRX5388327,0.23447336770000002,0.7484459886
SRX8708326,-4.3363398317,-0.0697022444
SRX8708328,-3.9891377915,-0.0548258666
SRX8708335,2.6797433317,-0.29491753060000003
SRX8708336,1.0608404192,0.0995929175
SRX8708337,0.2485540406,0.2501504797
SRX8708338,-2.9922599674,-0.1094882915
SRX8708339,-2.2157997392,-0.3821931586
SRX8708340,-3.0152955727,-0.39458376770000003
SRX8708365,3.7505952844,-0.17542516500000002
SRX8708366,3.7583995547,-0.16526620150000002
SRX8708368,3.7218755083,-0.050815345500000005
SRX8708369,3.0736544113,-0.0128190095
SRX8708370,4.9816402708,0.21943705500000002
SRX8708371,1.5195948316,0.14771313960000002
SRX4166001,-0.9112377177000001,0.0572036136
SRX4166002,1.6015301225,-0.1103979566
SRX4166003,-0.6902924048,0.053194343000000005
SRX4166004,-4.236846657,0.09191376820000001
SRX4166005,-4.0739943126,0.0077472937
SRX4166006,-3.9364809886,0.1104175449
SRX4166007,-1.8862070205,-0.3719465421
SRX4166008,-0.5403620085,0.1826085509
SRX4166009,-0.9277650056000001,-0.1531973285
SRX4166010,1.6774979643,-0.1339678584
SRX4166011,2.8018989714,-0.3034466263
SRX4166012,2.2650986302,-0.3036150488
SRX5000481,-0.6584146732,-0.2785087198
SRX5000482,-0.5830649501,-0.40038653550000003
SRX5000483,-0.26572159570000004,0.46768626750000003
SRX5000484,-0.3010491017,0.5257975377
SRX5000485,0.6585880163000001,0.5078290181
SRX5000486,0.0008878914000000001,0.6504460665
SRX5000487,-0.0663559797,0.4857534093
SRX5000488,-0.2918342605,0.47779900410000004
SRX5000489,-0.6071445254,0.25952258640000003
SRX5000490,-0.47044069,0.171183457
SRX5000491,-0.44913937070000004,0.2318784389
SRX5000492,2.5031113846,1.5931562091
SRX5000493,1.4285061926,1.2628258282
SRX5000494,0.9132653552000001,1.2516048208
SRX5000495,1.6576397948000001,1.5522379851
SRX5000496,2.7371698611,1.735529056
SRX5000497,-0.4461511696,0.0295816752
SRX5000498,0.2507332942,0.13100853040000002
SRX5000499,1.2573212897000001,1.4156608886
SRX5000500,0.1954178754,-0.1605902056
SRX5000501,1.0794253499,-0.038065757000000006
SRX5000502,1.316735119,0.2467428002
SRX5000503,1.4083704674,0.1021234899
SRX5000504,0.213115724,-0.6108434143
SRX5000505,0.2174383876,-0.44645220420000004
SRX5000506,0.7616605981,-0.4193047885
SRX5000507,0.6868666313,0.36933089620000004
SRX5000508,-0.3594808292,-0.2790006712
SRX5000509,-0.4889678334,-0.7272478949000001
SRX5000510,-0.2812289484,-0.4382660651
SRX5000511,0.3896736904,-0.5358910751
SRX5000512,0.6456935866,0.2734895376
SRX5000513,1.3129637333,0.3043900623
SRX5000514,1.6017110303000002,0.19685525750000002
SRX5000515,0.6042858405,0.19803441730000002
SRX5000516,1.5490698365000002,0.14762463680000001
SRX4124772,-0.5559952192000001,-0.5809572777
SRX4124773,-0.6476016153,-0.22361927
SRX4124774,0.08779140070000001,-0.0894257041
SRX4124775,-0.08779140070000001,0.0894257041
SRX5323946,0.2637651225,0.018618716900000002
SRX5323947,-0.2637651225,-0.018618716900000002
SRX5323948,-0.4120615426,0.0472377214
SRX5323949,-1.1732887311,0.1751462483
SRX5323950,-0.5398154281,-0.0166533967
SRX5323951,-0.46664787010000003,0.0960836344
SRX5323952,-0.2890270515,-0.0715451346
SRX5323953,-0.2981964285,0.0118492856
SRX5323954,-1.1134168178,0.11617361250000001
SRX5323955,-1.3313299284,0.21845712120000002
DRX093856,0.0652192888,-0.0767495524
DRX093857,-0.2478411851,0.42676846630000004
DRX093858,0.6400550597,0.5106554275
DRX093859,-0.12396020120000001,0.2883276546
DRX093860,-0.4580036886,0.3061533097
DRX093861,0.0727839951,-0.1520305686
DRX093862,1.0327746629,0.6355716767
DRX093863,0.7479038318,0.5531723272
DRX093864,0.3074879125,0.5415940476000001
DRX093865,-0.8674116167,0.1100065232
DRX093866,-0.1380032839,0.228780121
DRX093867,0.7836729764,0.6065701193
DRX093868,0.6878238198000001,0.5823519362
DRX093869,0.032543317100000003,0.32697675260000003
DRX093870,-1.1337649167000001,-0.6318517141000001
SRX6366242,-0.665847869,-0.12814327520000002
SRX6366243,0.385729902,-0.15249014430000002
SRX6366244,-0.0104624933,0.5350149282000001
SRX6366245,1.1992163794,0.1717407403
SRX6366246,0.6562587218,0.5378985892
SRX6366247,-0.536453955,0.8494401433000001
SRX6366248,-0.1043090656,-0.22408677570000002
SRX6366249,0.2975173994,-0.1749343867
SRX6366250,-0.0903200016,-0.45409115780000003
SRX6366251,0.0677516749,0.131687616
SRX6366252,0.0916949459,0.14931764250000001
SRX6366253,-0.0916949459,-0.14931764250000001
SRX254739,-2.1844890815999998,-1.3828899465
SRX254740,-1.9986646167000002,-1.7097642912
SRX254741,-1.8996145221,-1.6323044157000002
SRX254742,-2.1094432146,-1.5529654472
SRX254743,-1.6000536169,-1.6683035389
SRX254744,-1.7640089585,-1.4426123475
SRX254745,-2.4953932953,-1.163784395
