,A,EvgA
hot_tale__hot_ale9_44c__1,0.2898006899008925,-2.920078205
hot_tale__hot_ale9_44c__2,0.8401001600184334,-3.198183121
hot_tale__hot_ale10_30c__1,0.0111125861925688,-3.5893908269999986
hot_tale__hot_ale10_30c__2,-0.2158182806602916,-4.412049978999999
hot_tale__hot_ale10_37c__1,-0.4118049103260477,-3.9861251269999993
hot_tale__hot_ale10_37c__2,-0.2157556798083982,-4.064768707999998
hot_tale__hot_ale10_44c__1,1.3231945497379831,-2.291425685
hot_tale__hot_ale10_44c__2,2.980188169803274,-1.709089005
hot_tale__hot_ale16_30c__1,-0.0368767426666279,-3.3272409779999985
hot_tale__hot_ale16_30c__2,-0.1240566464370609,-3.725935279999999
hot_tale__hot_ale16_37c__1,-0.3721624345615092,-4.0101199560000005
hot_tale__hot_ale16_37c__2,-1.0347670927344632,-4.2409425239999985
hot_tale__hot_ale16_44c__1,2.2767688792818253,-2.7126373879999988
hot_tale__hot_ale16_44c__2,0.951653203428262,-2.39701508
pdhr_ale__pdhR-13_51__1,3.7284271672392713,0.06602505600000086
pdhr_ale__pdhR-13_51__2,4.4074318127109215,0.10786054999999983
pdhr_ale__pdhR-14_46__1,6.051496658907483,0.2919899730000015
pdhr_ale__pdhR-14_46__2,5.978171269322352,0.034096661000001305
pdhr_ale__pdhR-15_51__1,4.323921210756679,-0.017508519999999802
pdhr_ale__pdhR-15_51__2,4.2996474478180655,-0.12855453399999914
pdhr_ale__pdhR-16_49__1,6.245700627785823,0.16458475200000144
pdhr_ale__pdhR-16_49__2,4.511984355271167,-0.3832594559999984
tcs__del_atoC_LiAcet__1,1.2530149909970687,0.2452331799999996
tcs__del_atoC_LiAcet__2,0.4586148378124409,-0.1055050039999994
tcs__del_atoC_LiCl__1,1.4042070334624812,0.6463152149999996
tcs__del_atoC_LiCl__2,1.6467006243447344,0.6308390080000006
tcs__del_atoC_m9__1,1.928747764026062,0.5304098499999998
tcs__del_atoC_m9__2,1.1934365866246366,0.3643724549999998
tcs__del_baeR_etoh__1,0.8572142958242251,-1.5826412759999986
tcs__del_baeR_etoh__2,-0.1669184904154531,-2.0127127919999994
tcs__del_baeR_lb__1,1.5037571114030643,0.055498267000000816
tcs__del_baeR_lb__2,1.5014471457423573,0.08825901900000055
tcs__del_btsR_01xlb__1,2.6592615958282506,-3.8010096219999983
tcs__del_btsR_01xlb__2,3.497293560622412,-3.997748741999999
tcs__del_btsR_lb__1,-1.3620261557402242,0.19844845100000089
tcs__del_btsR_lb__2,-1.3757783153064085,0.12683610400000056
tcs__del_btsR_pyruvate__1,3.510190402068575,-3.892248611
tcs__del_btsR_pyruvate__2,3.623428836208213,-3.7589609979999983
tcs__del_cpxR_etoh__1,-0.0243154340820175,-1.2608838739999992
tcs__del_cpxR_etoh__2,0.3092856843820239,-1.2774450119999994
tcs__del_cpxR_lb__1,2.0955103197697253,0.16506752400000124
tcs__del_cpxR_lb__2,1.522159597588372,0.06288450400000123
tcs__del_cusR_CuSO4__1,0.0149448393963726,-1.4547455919999992
tcs__del_cusR_CuSO4__2,0.107118495622364,-1.5053122339999991
tcs__del_cusR_lb__1,-0.7795119414173597,-0.26243639400000074
tcs__del_cusR_lb__2,-1.1659391789261055,-0.07620355799999956
tcs__del_kdpE_01-kcl__1,4.405539979276944,-0.2358238429999995
tcs__del_kdpE_01-kcl__2,4.40303562352221,-0.20441907099999845
tcs__del_kdpE_115-kcl__1,6.623158899738646,0.16318431400000044
tcs__del_kdpE_115-kcl__2,6.770380108702966,0.30151538600000016
tcs__del_phoB_m9__1,2.100192969340528,0.4937566930000017
tcs__del_phoB_m9__2,2.6521091346443133,0.6049214670000005
tcs__del_phoB_m9p__1,5.0663173959342975,-1.8680717679999992
tcs__del_phoB_m9p__2,4.985250824259507,-2.0198568309999985
tcs__del_rcsB_etoh__1,-1.4623084563559772,-2.113892465
tcs__del_rcsB_etoh__2,-1.8267320292939944,-1.894928885
tcs__del_rcsB_lb__1,-0.8768127674234016,-0.021080775999998025
tcs__del_rcsB_lb__2,-0.7728638190947728,-0.08540929599999902
tcs__del_zraR_lb__1,-2.2104856122143977,-0.04872905699999919
tcs__del_zraR_lb__2,-1.9526860689552417,-0.057663183999999035
tcs__del_zraR_zncl2__1,-0.5428931735706568,-0.3551814319999993
tcs__del_zraR_zncl2__2,-1.0049638263558842,-0.21390619699999916
tcs__wt_01-kcl__1,5.519834706515892,0.1187436590000015
tcs__wt_01-kcl__2,5.398698850042514,0.019476430000000988
tcs__wt_01xlb__1,3.3131911505413605,-4.360357755999998
tcs__wt_01xlb__2,3.549558801993146,-4.432544453999999
tcs__wt_115-kcl__1,5.062047547402829,-0.22341137199999928
tcs__wt_115-kcl__2,5.334402950386695,-0.14246997899999947
tcs__wt_CuSO4__1,0.1516056298867346,-1.3428437299999991
tcs__wt_CuSO4__2,-0.5444534421300706,-1.2673121299999996
tcs__wt_etoh__1,-1.217564596641115,-1.50814031
tcs__wt_etoh__2,-1.779959942788629,-1.5754951389999992
tcs__wt_lb__1,1.667500755143707,0.09128560600000137
tcs__wt_lb__2,1.7720041240276685,0.09771744200000043
tcs__wt_LiAcet__1,0.845788328569013,-0.28570154399999925
tcs__wt_LiAcet__2,1.3269624077224622,0.22070558000000065
tcs__wt_LiCl__1,1.0131492774792377,-0.2204276029999992
tcs__wt_LiCl__2,1.0660706217572973,-0.15671169699999776
tcs__wt_m9p__1,3.907158494256152,-1.9493585469999992
tcs__wt_m9p__2,3.256823395938875,-2.494367478999999
tcs__wt_pyr__1,3.455680854048725,-4.556080697
tcs__wt_pyr__2,3.9031906277823065,-4.696028397999999
tcs__wt_zncl2__1,-0.8848570662752883,-0.6174411859999989
tcs__wt_zncl2__2,-1.1006245027514687,-0.70624865
ros_tale__0_0_0pq__1,0.263038523951743,-1.0259307889999991
ros_tale__0_0_0pq__2,0.195018355726258,-1.2614878189999992
ros_tale__0_0_250pq__1,-0.2376664254585095,-1.1564970399999996
ros_tale__0_0_250pq__2,-0.0996986615175106,-1.1978770979999993
ros_tale__1_mid_250pq__1,2.9570746479743883,0.08011818700000006
ros_tale__1_mid_250pq__2,2.7241497477644963,-0.02091648299999882
ros_tale__1_0_0pq__3,1.0125474624698785,-0.5636672089999992
ros_tale__1_0_0pq__4,1.0185237526649105,-0.6098450179999997
ros_tale__1_0_250pq__1,0.8321577313266786,-0.7844170119999978
ros_tale__1_0_250pq__2,0.5281925441264748,-0.7745609509999989
ros_tale__1_0_750pq__1,2.563363784186149,-0.4929597999999995
ros_tale__1_0_750pq__2,6.0358849133162416,-0.8865305399999999
ros_tale__1_1_0pq__1,1.9328436481702187,0.29180705700000154
ros_tale__1_1_0pq__2,1.7322958583338288,-0.12498080400000068
ros_tale__1_1_250pq__1,1.680201695461831,-0.17868169499999986
ros_tale__1_1_250pq__2,1.4829268761380625,-0.4030860329999992
ros_tale__1_1_750pq__1,1.9872798618441527,-0.2745669389999996
ros_tale__1_1_750pq__2,2.1625791837110806,-0.2958225209999989
ros_tale__1_2_0pq__1,1.9897479784351797,-0.6388894239999994
ros_tale__1_2_0pq__2,1.4599113393003589,-0.965592202999999
ros_tale__1_2_250pq__1,1.5640948075206154,-0.6089189599999996
ros_tale__1_2_250pq__2,0.5799549803598003,-0.9150365939999991
ros_tale__1_2_750pq__1,1.0353207994008455,-0.5668599869999991
ros_tale__1_2_750pq__2,2.2477163981217747,-0.3065440389999994
ros_tale__1_3_0pq__1,4.438954380689545,0.030252389000001045
ros_tale__1_3_0pq__2,3.88444168675318,0.02788241900000088
ros_tale__1_3_250pq__1,1.3218022554745894,-0.5877330059999997
ros_tale__1_3_250pq__2,0.9318613307351264,-0.967160386999999
ros_tale__1_3_250pq__3,1.9364443173794224,-0.7531710419999991
ros_tale__1_3_250pq__4,-0.9276007204217638,-1.711538355
ros_tale__1_3_750pq__1,2.0871553536290115,0.6195053050000006
ros_tale__1_3_750pq__2,2.5830819123195066,0.2827256430000009
ros_tale__1_4_0pq__1,0.8851393320392436,-0.4969017719999993
ros_tale__1_4_0pq__2,1.8911411945068797,-0.5142291259999991
ros_tale__1_4_250pq__1,0.6493470816236165,-0.8785655259999992
ros_tale__1_4_250pq__2,1.802373666577997,-0.8046861999999999
ros_tale__1_4_750pq__1,1.0255130491917313,-0.8877916239999992
ros_tale__1_4_750pq__2,1.7207053626235886,-0.4900348190000008
ros_tale__1_4_750pq__3,0.5493177543317848,-1.8027269469999991
ros_tale__1_4_750pq__4,1.751877949982836,-1.2235567559999991
ros_tale__2_mid_250pq__1,2.6280588836132086,-0.6276030269999993
ros_tale__2_mid_250pq__2,2.619687303441974,-0.5164339209999991
ros_tale__2_0_0pq__1,2.016203810808651,-1.85139152
ros_tale__2_0_0pq__2,2.1503552943841275,-1.609411177999999
ros_tale__2_0_250pq__1,-0.3654994259043168,-2.408941750999998
ros_tale__2_0_250pq__2,-0.8038114131901452,-2.6060493239999993
ros_tale__2_0_750pq__1,1.0890281905839867,-1.466307111999999
ros_tale__2_0_750pq__2,1.5448796471550372,-1.4476927119999994
ros_tale__2_1_0pq__1,2.2808249736963946,-1.4656492369999992
ros_tale__2_1_0pq__2,1.7477391130607334,-1.3809735919999993
ros_tale__2_1_250pq__1,0.4526610613364887,-1.4525171709999984
ros_tale__2_1_250pq__2,0.7607828639228066,-1.449128675999999
ros_tale__2_1_750pq__1,0.8727214058009646,-1.8462820269999989
ros_tale__2_1_750pq__2,1.844445856489884,-1.240145559999999
ros_tale__2_1_750pq__3,2.015048079403074,-1.1881624989999997
ros_tale__2_2_0pq__1,1.462131299958681,-1.6590016069999978
ros_tale__2_2_0pq__2,0.9249328772768934,-1.5110304679999995
ros_tale__2_2_250pq__1,1.0661841639850775,-1.680944286999999
ros_tale__2_2_250pq__2,0.6874659048052315,-1.4842659709999984
ros_tale__2_2_750pq__1,0.7856362295924362,-1.5212752139999992
ros_tale__2_2_750pq__2,0.8991870241294819,-0.97639356
ros_tale__2_3_0pq__1,2.099779030040287,-1.4910847159999987
ros_tale__2_3_0pq__2,1.2862025178654932,-1.4937479909999984
ros_tale__2_3_250pq__1,0.8268694161387833,-1.5710671729999994
ros_tale__2_3_250pq__2,0.0345170676637366,-2.305123052999999
ros_tale__2_3_750pq__1,0.6875809034598293,-1.5994334339999992
ros_tale__2_3_750pq__2,0.5088956115105726,-1.6128565239999997
ros_tale__3_0_0pq__1,0.2761379925058174,-1.4852451439999994
ros_tale__3_0_0pq__2,-0.3185871576558304,-1.6920912959999992
ros_tale__3_0_250pq__1,-1.1642815788723857,-1.511588465
ros_tale__3_0_250pq__2,-1.290571458139076,-1.4178873089999993
ros_tale__3_0_750pq__1,-0.5954345552679529,-1.7593450939999995
ros_tale__3_0_750pq__2,-0.640795424722097,-1.6097884899999997
ros_tale__3_1_0pq__1,0.1129376308520468,-1.812935325999999
ros_tale__3_1_0pq__2,1.1303051764062506,-1.4075303539999997
ros_tale__3_1_250pq__1,0.7389261610963525,-1.0541251459999987
ros_tale__3_1_250pq__2,0.5193173013107023,-1.0900813539999996
ros_tale__3_1_750pq__1,0.3839150654290989,-0.9337219689999996
ros_tale__3_1_750pq__2,-0.0297063682334535,-1.1135269639999992
ros_tale__3_2_0pq__1,0.2995435566810065,-1.5512803489999991
ros_tale__3_2_0pq__2,1.1248749130095397,-1.4864458689999989
ros_tale__3_2_0pq__3,0.8024529375141798,-1.0892788959999988
ros_tale__3_2_0pq__4,0.4583744604923956,-1.1048933389999993
ros_tale__3_2_250pq__1,3.763593055603713,-0.89242474
ros_tale__3_2_250pq__2,2.3264849231132225,-1.004612450999999
ros_tale__3_2_750pq__1,2.557189170370481,-0.7067402299999994
ros_tale__3_2_750pq__2,2.5888885966340944,-1.0277559579999984
ros_tale__3_3_0pq__1,0.299693885261719,-3.3403970429999994
ros_tale__3_3_0pq__2,-0.0930588489640304,-3.4061994549999994
ros_tale__3_3_0pq__3,0.4120896616972861,-3.4108160149999986
ros_tale__3_3_0pq__4,0.6952115397989981,-3.4325598419999985
ros_tale__3_3_250pq__1,-0.4440419131234067,-3.2502867919999985
ros_tale__3_3_250pq__2,0.0484535272303392,-2.9909890309999985
ros_tale__3_3_750pq__1,0.1749164744235393,-3.3480145409999995
ros_tale__3_3_750pq__2,-0.1302668247869705,-3.160298338
ros_tale__3_4_0pq__1,1.7714856290907073,-1.2989832889999997
ros_tale__3_4_0pq__2,1.32498928445128,-1.2555300759999986
ros_tale__3_4_250pq__1,1.892752015456196,-1.4255012429999994
ros_tale__3_4_250pq__2,1.875639817165553,-1.2126889089999997
ros_tale__3_4_750pq__1,1.2543712190595426,-1.927742187999999
ros_tale__3_4_750pq__2,0.8485305423145121,-2.009996953999999
pcoli__atASMT_325G__1,1.156061086370641,-1.3345868259999991
pcoli__atASMT_325G__2,0.9959749210067378,-1.3043466329999989
pcoli__bpTDC__1,1.7359270718635826,-1.1604793409999985
pcoli__bpTDC__2,1.774297693261294,-1.3473503109999987
pcoli__BRCA__1,2.149866347750188,-1.7919484399999996
pcoli__BRCA__2,1.904428346965188,-1.8766742329999992
pcoli__BRCActrl__1,1.277234675845854,-1.3330165429999994
pcoli__BRCActrl__2,1.1866305752237505,-1.6202205989999996
pcoli__BRCAswap__1,1.8458281036952,-1.3504383219999978
pcoli__BRCAswap__2,1.8932808386085829,-1.312834110999999
pcoli__btAANAT__1,0.8637271390091297,-1.2945082309999991
pcoli__btAANAT__2,1.1500604443701703,-1.307182995999999
pcoli__btASMT__1,1.7763643421901905,-1.2151068489999997
pcoli__btASMT__2,1.5484108823945368,-1.2435061999999997
pcoli__CC1__1,1.2548863849835057,-1.2168136899999995
pcoli__CC1__2,0.9023007122216802,-1.122915207999999
pcoli__ccCOMT__1,1.5597946442742794,-1.1196237009999992
pcoli__ccCOMT__2,1.1963278396423358,-1.0123563609999984
pcoli__ckDDC__1,1.7404735041592982,-1.0782721179999992
pcoli__ckDDC__2,1.2005017618886198,-1.4930940379999988
pcoli__CNTF_belt__1,1.6138369734814677,-1.1247403569999994
pcoli__CNTF_belt__2,2.2786755842219373,-0.9812197649999996
pcoli__cobPNMT__1,0.8624301469881014,-1.3621785479999993
pcoli__cobPNMT__2,0.6464776883828884,-1.299192441999999
pcoli__cvPhhB__1,0.7886879499511824,-0.8328216729999989
pcoli__cvPhhB__2,1.1217637704807126,-1.0757235869999988
pcoli__ggAANAT__1,0.8747889362692485,-1.0389050569999991
pcoli__ggAANAT__2,1.3242963600337967,-1.1279085519999992
pcoli__ggTPH__1,1.2279776762211103,-1.425766787999999
pcoli__ggTPH__2,1.1151924563518676,-1.3963935089999993
pcoli__hsAANAT__1,1.243769468917575,-1.57929503
pcoli__hsAANAT__2,1.5536566159145468,-1.7090619859999991
pcoli__hsASMT__1,2.043864449882137,-1.2591884109999985
pcoli__hsASMT__2,1.9736686820316307,-1.2877248659999987
pcoli__hsPNMT_mb__1,0.7505299478079883,-1.2002572529999993
pcoli__hsPNMT_mb__2,0.8966879944246264,-1.16307574
pcoli__hsTPH__1,1.6452602620513266,-1.059815240999999
pcoli__hsTPH__2,1.6673866133969877,-1.024153258999999
pcoli__hsTPH_E2K__1,1.3790796704296997,-1.1630926319999988
pcoli__hsTPH_E2K__2,1.0707279473528848,-1.0937071309999986
pcoli__hsTPH_E2K_N91I_P99C__1,1.642092202583049,-1.2433178999999999
pcoli__hsTPH_E2K_N91I_P99C__2,1.7655329895537295,-1.3423100559999988
pcoli__hsTPH_N158trunc__1,0.7524760472116345,-1.3261138799999994
pcoli__hsTPH_N158trunc__2,0.8761912066681109,-1.3390566249999996
pcoli__hsTPH_N174trunc__1,1.2256367849954888,-1.0184251559999984
pcoli__hsTPH_N174trunc__2,1.723955398985143,-1.0404664609999985
pcoli__hsTPH_Ntermtrunc__1,2.65904300797168,-0.5294750550000007
pcoli__hsTPH_Ntermtrunc__2,2.5755606070066266,-0.8452087389999994
pcoli__hsTPH1__1,1.1396577019404823,-1.595015565999999
pcoli__hsTPH1__2,1.0968004677100085,-1.4520895189999994
pcoli__MBP__1,3.111297041116081,-1.601844956999999
pcoli__MBP__2,3.538400188269065,-1.4298869629999995
pcoli__msCOMT__1,1.728796377448204,-1.5280788259999991
pcoli__msCOMT__2,1.858569587218446,-1.5873188619999992
pcoli__ocAANAT__1,1.1880454051100022,-1.3418388209999987
pcoli__ocAANAT__2,0.8341129556469873,-1.1563829229999991
pcoli__osTDC_K374H__1,0.8553491754499397,-1.8895799909999988
pcoli__osTDC_K374H__2,1.8853692058592304,-1.690879847999999
pcoli__osTDC_K374L__1,1.901029239024015,-1.1744088049999997
pcoli__osTDC_K374L__2,1.8882683798756057,-1.4945092690000001
pcoli__osTDC_K374Q__1,1.7550160710416178,-1.5334829699999997
pcoli__osTDC_K374Q__2,1.5782233343464358,-1.49112856
pcoli__osTDC_L360V__1,1.678055294453565,-1.1397423509999989
pcoli__osTDC_L360V__2,1.5117189123327115,-1.2774740169999994
pcoli__pmTPH__1,0.1708199423590462,-1.0639579419999992
pcoli__pmTPH__2,0.7200315759115771,-1.487525265999999
pcoli__RFC__1,1.530059537075702,-1.8721156779999992
pcoli__RFC__2,1.1396937941945573,-1.64308022
pcoli__RFCctrl__1,1.361283558033619,-1.6564093169999987
pcoli__RFCctrl__2,1.307978340539644,-1.5460820479999997
pcoli__RFCnopause__1,1.5863907173041514,-1.7019800799999991
pcoli__RFCnopause__2,1.1546416664666046,-1.855275739
pcoli__RFCpluspause__1,0.5472894436762539,-1.5973956169999992
pcoli__RFCpluspause__2,0.5443642783428313,-1.8700755269999991
pcoli__rnCOMT_sol__1,1.51237041627289,-1.0807220399999995
pcoli__rnCOMT_sol__2,1.7787134346192857,-1.3563471849999988
pcoli__rnPNMT__1,1.8145437802820796,-1.483105695999999
pcoli__rnPNMT__2,1.868321862063259,-1.27180667
pcoli__rnTDC__1,1.927131507970569,-1.5323472850000002
pcoli__rnTDC__2,1.2934405334672925,-1.4427183559999983
pcoli__rnTDC_trunc__1,2.011451995933855,-0.9923703729999992
pcoli__rnTDC_trunc__2,0.8923197647183605,-0.9297926709999986
pcoli__saCOMT_T2A__1,0.6694518499053866,-1.044740320999999
pcoli__saCOMT_T2A__2,0.5786079258778829,-0.9423073569999988
pcoli__sfCOMT__1,1.424592292668131,-1.1116632529999997
pcoli__sfCOMT__2,1.3555424049402374,-1.16911772
pcoli__sgAANAT_D63G__1,0.5984827519740165,-1.2640376559999984
pcoli__sgAANAT_D63G__2,0.5373046323453712,-1.2674866729999996
pcoli__ssDDC__1,1.8370012352097416,-1.2082496939999992
pcoli__ssDDC__2,1.7449572261805113,-1.271387074999999
pcoli__TP53B__1,1.610687315170573,-1.2537672329999996
pcoli__TP53B__2,1.8603387334734347,-1.1578070889999994
pcoli__WT__1,2.119803460165962,-0.6160729129999991
pcoli__WT__2,2.427801705101902,-0.1992489759999989
cck__glu_ale4__1,-0.9347788073801192,-2.072966361999999
cck__glu_ale4__2,0.3082623113650853,-1.7035898719999991
cck__cck_ale1__1,0.0546967938705613,-1.6702516259999989
cck__cck_ale1__2,-0.0556509193295663,-1.6594854259999992
cck__cck_ale2__1,-0.6754245643826736,-1.9674089919999995
cck__cck_ale2__2,-0.2814328485887092,-1.8451779919999989
cck_pgi__gmos_delpgi__1,-1.1977344826845056,-4.419049024
cck_pgi__gmos_delpgi__2,-1.6456237860547875,-4.932845425999999
cck_pgi__pgi_ale1__1,-1.017746076013616,-2.803043419999999
cck_pgi__pgi_ale1__2,-0.435615594436387,-2.3373653679999995
cck_pgi__pgi_ale2__2,0.0206506758679073,-2.4676405689999994
cck_pgi__pgi_ale3__1,-1.7051017358835858,-2.8785926469999987
cck_pgi__pgi_ale3__2,-0.8150214893507814,-2.158687645999999
cck_pgi__pgi_ale4__1,-1.0528464566503444,-2.803057952999999
cck_pgi__pgi_ale4__2,-0.5697239953201968,-2.5217052849999995
cck_pgi__pgi_ale4__3,-0.6169102341772038,-2.601070639
cck_pgi__pgi_ale5__1,-1.5958011912945758,-4.456186635
cck_pgi__pgi_ale5__2,-1.073970660778428,-3.981401364
cck_pgi__pgi_ale6__1,-0.8788497622270838,-4.078620115
cck_pgi__pgi_ale6__2,-0.4620933625311268,-3.3511360119999987
cck_pgi__pgi_ale7__1,-1.4396902490322383,-4.2335363259999985
cck_pgi__pgi_ale7__2,-0.3515086523956636,-3.556203619
cck_pgi__pgi_ale8__1,-0.8136248720746063,-2.9077377639999997
cck_pgi__pgi_ale8__2,-0.4819727187940961,-2.63389898
cck_sdh__gmos_delsdhCB__1,-1.3081078362494276,-0.41865404599999856
cck_sdh__gmos_delsdhCB__2,0.3560679864075651,-1.0666130139999996
cck_sdh__sdh_ale1__1,0.3178296987061157,-1.1828519889999995
cck_sdh__sdh_ale1__2,-0.3847062600638197,-1.404618286999999
cck_sdh__sdh_ale2__1,0.2191513415809834,-1.156100691999999
cck_sdh__sdh_ale3__2,-0.4189199179990314,-1.179525836999999
cck_sdh__sdh_ale3__1,-1.1295261128332574,-1.381830642999999
cck_sdh__sdh_ale3__3,-0.2172041404719346,-1.4803139319999987
cck_pts__gmos_delptsHIcrr__2,3.946946857245992,-3.399523629
cck_pts__gmos_delptsHIcrr__1,4.350857988566339,-4.093458198999999
cck_pts__pts_ale1__2,9.84683748036004,-2.441294822999999
cck_pts__pts_ale1__1,9.158744425207692,-2.804298738999999
cck_pts__pts_ale2__2,0.2025574161569645,-3.5435682149999987
cck_pts__pts_ale2__1,0.6278344873498642,-3.3199562539999987
cck_pts__pts_ale3__2,3.233818712830691,-3.4036858709999995
cck_pts__pts_ale3__1,3.078071422074659,-3.0709000789999994
cck_pts__pts_ale4__2,-1.4121368636392406,-2.862453013
cck_pts__pts_ale4__1,-0.1683835545468413,-2.57654428
cck_gnd__gmos_delgnd__1,2.653552772247627,0.21032568900000115
cck_gnd__gmos_delgnd__2,1.2656420010396456,0.6926685620000015
cck_gnd__gnd_ale1__1,0.105556038577229,-1.6271940719999989
cck_gnd__gnd_ale1__2,0.3969941772658839,-1.5614224479999992
cck_gnd__gnd_ale2__1,-0.1243792481648031,-1.62887117
cck_gnd__gnd_ale2__2,-0.1115111659060268,-1.6624123279999994
cck_gnd__gnd_ale3__1,0.3226609920913799,-1.4857797679999996
cck_gnd__gnd_ale3__2,-0.3521453150109307,-1.6733013639999994
cck_tpiA__gmos_deltpiA__1,-0.2296702989361315,-5.105434868
cck_tpiA__gmos_deltpiA__2,4.723516956825881,-4.234418785999998
cck_tpiA__tpiA_ale1__1,0.7104981234121339,-1.53174733
cck_tpiA__tpiA_ale1__2,0.4005582874874989,-1.8287407439999992
cck_tpiA__tpiA_ale2__1,0.7860405463812442,-2.0322637919999997
cck_tpiA__tpiA_ale2__2,0.8362509426853185,-1.9599711169999996
cck_tpiA__tpiA_ale3__1,1.3203497818465175,-1.34527984
cck_tpiA__tpiA_ale3__2,-0.2975749950383852,-1.6162503279999996
cck_tpiA__tpiA_ale4__1,-0.565221055277286,-1.9575687169999991
cck_tpiA__tpiA_ale4__2,-0.4034513007784106,-1.914025002999999
acid_tale__acid_ale1_pH7__1,0.4619784439200449,-1.5758088949999989
acid_tale__acid_ale1_pH7__2,1.5911500955275495,-1.448982996999999
acid_tale__acid_ale1_pH5__1,0.8511906664905767,0.6545073740000014
acid_tale__acid_ale1_pH5__2,1.305285924003296,0.8290441670000009
acid_tale__acid_ale2_pH7__1,-0.1131139738096317,-1.69896737
acid_tale__acid_ale2_pH7__2,-0.6018608063163069,-1.8829723069999995
acid_tale__acid_ale2_pH5__1,3.002394093747861,-0.3767099319999989
acid_tale__acid_ale2_pH5__2,2.858119652064236,-1.5659121129999996
acid_tale__low_Mg_ale_pH7__1,0.7779297200479721,-1.3627007389999992
acid_tale__low_Mg_ale_pH7__2,0.6032213381484902,-1.5353216269999992
acid_tale__low_Mg_ale_pH5__1,1.180540996092394,0.4501988990000019
acid_tale__low_Mg_ale_pH5__2,1.452531212517118,0.1241669080000012
acid_tale__MES_ale_pH7__1,-0.3880616264196865,-1.871532358
acid_tale__MES_ale_pH7__2,-0.0980165090198722,-1.73328972
acid_tale__MES_ale_pH5__1,2.137399109684191,0.07520708500000063
acid_tale__MES_ale_pH5__2,1.8386931143073968,0.3522110740000013
acid_tale__gmos_pH7__1,-0.0274542384230044,-1.722014895
acid_tale__gmos_pH7__2,0.5496447533524005,-1.6026005069999991
acid_tale__gmos_pH5__1,2.4425772023270493,-0.19669385199999925
acid_tale__gmos_pH5__2,1.9967114556694991,-0.07561740500000003
adnB__wt_adn__1,2.052196867924294,1.0271585430000003
adnB__wt_adn__2,1.5590491797427546,0.0019298180000006933
adnB__delydhB_adn__1,4.355394178624604,0.5339710430000011
adnB__delydhB_adn__2,2.733630958915948,0.7396033540000015
ytf2__wt_glc__1,3.126899582255996,0.2067269730000003
ytf2__wt_glc__2,3.030037547644289,0.21106126300000128
ytf2__ybcM_glc__1,2.425832926280896,-0.8008748740000007
ytf2__ybcM_glc__2,2.6400059749871496,-0.8812566299999993
ytf2__ydhB_glc__1,1.507733324033853,-0.633466542999999
ytf2__ydhB_glc__2,2.3479944822705443,-0.607511516999999
ytf2__yfeC_glc__1,2.583020875754237,-0.5425909899999999
ytf2__yfeC_glc__2,2.369370277385299,-0.5746441600000001
ytf2__yciT_glc__1,3.0524155637758037,0.11500262900000102
ytf2__yciT_glc__2,3.333648807958887,0.18937936500000066
ytf2__ydiZ_glc__1,2.6065791807452725,-0.2323461729999989
ytf2__ydiZ_glc__2,2.7498231669601467,-0.07500880900000073
ytf2__ynfL_glc__1,2.9466659465805582,-0.013614212999998545
ytf2__ynfL_glc__2,3.0019664913749,0.15948601100000026
ytf3__wt_glc2__1,2.914537185595178,-0.29679483500000003
ytf3__wt_glc2__2,3.1434116781377544,-0.26194224000000066
ytf3__wt_pH7_lactate__1,3.167613411691681,0.14267056499999953
ytf3__wt_pH7_lactate__2,3.2978213068408504,0.09903943200000144
ytf3__wt_pH55_lactate__1,4.104429739654551,0.048318193000001834
ytf3__wt_pH55_lactate__2,4.017650183991955,0.07082211600000042
ytf3__wt_pH55_HCl__1,21.47515201763965,-0.06404292199999961
ytf3__wt_pH55_HCl__2,22.045014347001583,-0.07271616299999906
ytf3__dyieP_pH7__1,2.09005188562084,-0.3414703039999996
ytf3__dyieP_pH7__2,2.422984379451909,-0.17277406699999887
ytf3__dyieP_pH55__1,2.0169966301251483,0.0252733970000012
ytf3__dyieP_pH55__2,2.5642318872019896,0.12648055000000016
minicoli__aldA_f1c2__1,-2.0874931125196365,-0.472465338174656
minicoli__aldA_minE__1,-1.898074441996973,-1.1469125462145788
minicoli__mg1655_glc__1,0.6373549068762031,-1.015933924526431
minicoli__mg1655_glc__2,0.7908077734937884,-0.8274571117148373
minicoli__minE_cyt__1,-3.0398598090543305,0.35606653687067435
minicoli__minE_cyt__2,-2.798308982035248,0.05370941587054645
minicoli__minE_fruc__1,-2.1429329737762384,0.7939033923835925
minicoli__minE_fruc__2,-2.398752796850389,0.9137261172196016
minicoli__minE_glc__1,-2.39983317762659,0.0433472424349155
minicoli__minE_glc__2,-1.960743400553552,0.7095662409226211
minicoli__minE_glyc__1,-2.558539690042939,0.01703987191731571
minicoli__minE_glyc__2,-2.0154696165265618,-0.22963662078114755
minicoli__minE_Fe_starve__1,-2.4863753918460345,1.3265600522390244
minicoli__minE_Fe_starve__2,-2.483934633364396,0.9128242235542691
minicoli__minE_LB__1,-1.740406650775126,-0.6556476348317481
minicoli__minE_LB__2,-1.924097342747528,-0.6880338264253245
minicoli__minE_N_starve__1,-3.103664677328685,-0.7027997688220475
minicoli__minE_N_starve__2,-2.480003390949105,0.13329763302926526
minicoli__minE_osm__1,-3.1095912716112104,0.013346030064184332
