,A,FliA
ml_abx__ctrl__2,0.1509608527,0.3477789784
ml_abx__ctrl__3,-0.1430943857,0.1941762562
ml_abx__ctrl__4,0.1305738371,0.3942369322
ml_abx__ctrl__5,-0.001521778,-0.7770505262
ml_abx__ctrl__6,-0.1454487089,-0.6576511524
ml_abx__dox__1,-0.9779492449,-3.1278710276
ml_abx__dox__2,-1.6290056845,-2.6816465273
ml_abx__dox__3,-1.9784283416,-3.8817833755
ml_abx__glob__1,-2.1570587934,-2.0387361657
ml_abx__glob__2,-1.5874338766,-2.1940534856
ml_abx__glob__3,-1.8816517684,-3.5208965428
ml_abx__lvx__1,-0.9115379594,-0.5263215608
ml_abx__lvx__2,-1.3764240989,-0.8657034452
ml_abx__lvx__3,-1.0151667578,-2.2995471531
ml_abx__mec__1,0.188519252,0.2347833926
ml_abx__mec__2,-0.1287797541,0.0593561644
ml_abx__mec__3,0.5985111501,0.5297721651
ml_abx__mem__1,-0.23873279760000002,0.4728903068
ml_abx__mem__2,-0.62556415,0.32564448760000003
ml_abx__mem__3,-0.2420431519,-0.8025538793
ml_abx__nit__1,-1.3299489619,-4.2886879502
ml_abx__nit__2,-1.6798519145,-3.9276900227000002
ml_abx__nit__3,-1.3733817431,-3.7128306328000003
ml_abx__ntx__1,-3.9423284296,-2.151851273
ml_abx__ntx__2,-4.7755875384,-2.3125521863
ml_abx__nor__1,-0.6065527915000001,-0.5013474880000001
ml_abx__nor__2,0.4171552579,-0.6521289743
ml_abx__nor__3,-0.2947214302,-2.3068654059
ml_abx__pb__1,-1.613515278,-2.2582090429
ml_abx__pb__2,-1.9126112001000002,-2.0574663637
ml_abx__pb__3,-1.8830023562,-3.0307555072
ml_abx__tmp__1,-0.06859292,0.3251047883
ml_abx__tmp__2,-1.4845948671,-1.8074158330999999
ml_abx__tmp__3,-2.5756441588,-3.4603640526
mut_abx__del_mutS_000nor__1,0.840075309,-0.5178978293000001
mut_abx__del_mutS_000nor__2,-0.2440698953,-0.23943147380000002
mut_abx__del_mutS_000nor__3,-0.5960054137,0.7573293031
mut_abx__del_mutS_125nor__1,0.9020502667,-0.7552529812000001
mut_abx__del_mutS_125nor__2,1.4026557203,-0.9737583462
mut_abx__del_mutS_125nor__3,1.5320958204,-1.2410967753
mut_abx__del_mutS_250nor__1,1.7696396973000001,-0.48267837750000003
mut_abx__del_mutS_250nor__2,1.3941961669,-0.5179664380000001
mut_abx__del_mutS_250nor__3,1.2323993023,-1.5206449029
mut_abx__del_mutS_375nor__1,1.0638338607,-1.4548076503
mut_abx__del_mutS_375nor__2,0.34173966110000004,-0.89167817
mut_abx__del_mutS_375nor__3,1.2373164642,-1.1264734856
mut_abx__del_mutS_500nor__1,1.18784556,-0.2520389609
mut_abx__del_mutS_500nor__2,0.6836609351,-0.6763202651
mut_abx__del_mutS_500nor__3,1.6320143132,-0.1600890968
mut_abx__del_mutS_625nor__1,1.6380820381999999,0.8984604975
mut_abx__del_mutS_625nor__2,1.3772776265,1.2331429318
mut_abx__del_mutS_625nor__3,1.1105485072,0.6103929495
mut_abx__del_mutS_750nor__1,0.0090810753,-0.7154019034
mut_abx__del_mutS_750nor__2,0.3903630595,0.16863229030000002
mut_abx__del_mutS_750nor__3,0.8028034147,0.650100007
mut_abx__del_mutS_875nor__1,0.1723547534,1.5268524822
mut_abx__del_mutS_875nor__2,0.3018601367,1.6603075603000002
mut_abx__del_mutS_875nor__3,0.7181741016000001,0.7264923767
nit_yeaG__wt_Nminus__1,-1.6670111673,0.3737708496
nit_yeaG__wt_Nminus__2,1.6670111673,-0.3737708496
nit_yeaG__wt_Nplus__1,3.8698328279,-0.43613830010000004
nit_yeaG__wt_Nplus__2,4.0052613818,-0.40249763110000003
nit_yeaG__del_yeaG_Nminus_24h__1,6.7246142358,-0.7033958370000001
nit_yeaG__del_yeaG_Nminus_24h__2,5.4547820476,0.1645116557
nit_yeaG__del_yeaG_Nminus_24h__3,6.5388052986,2.4286839462
nit_yeaG__del_yeaG_Nminus__1,7.1011642594,4.7207864174
nit_yeaG__del_yeaG_Nminus__2,8.7845403014,4.1479268244
nit_yeaG__del_yeaG_Nplus__1,4.9553946501,0.2473205672
nit_yeaG__del_yeaG_Nplus__2,4.8205988008,-0.2192974644
opex__amp__1,0.14382721580000002,1.3120176182
opex__amp__2,0.37679996450000003,0.4828232723
opex__amp__3,0.0326137811,-0.1602312706
opex__bak_amp__1,0.063606417,-2.9254770959
opex__bak_amp__2,0.6518523464,1.0871590392
opex__bak_amp__3,1.0175285983,1.5776807640000001
opex__bak_kan__1,0.1689571442,1.2520879168
opex__bak_kan__2,-0.8251442961000001,-2.4102545506
opex__bak_kan__3,0.5291131387,1.6711842693999999
opex__bak_nor__1,1.3413824961,0.2526362511
opex__bak_nor__2,1.1737345721999999,-0.35315792160000004
opex__bak_nor__3,1.4316555828,1.3656387921
opex__bak_rif__1,-0.8788393629000001,-1.8136411656
opex__bak_rif__2,-1.2657690507,-0.3012885728
opex__bak_rif__3,-2.2166188406,-1.399071071
opex__chx_amp__1,0.5458520586,-0.7074351077000001
opex__chx_amp__2,-0.716712609,-0.9412963973
opex__chx_amp__3,0.2662416375,-0.3429309823
opex__chx_kan__1,0.6585271368000001,-0.3440855735
opex__chx_kan__2,0.5951622413000001,-0.350500368
opex__chx_kan__3,0.5871941597,-0.1895733739
opex__chx_nor__1,0.8068525270000001,-0.2540048059
opex__chx_nor__2,0.5987599348,0.2480953803
opex__chx_nor__3,0.2513919228,-1.0751635421
opex__chx_rif__1,0.0912701251,-0.37629485630000004
opex__chx_rif__2,0.1717830856,-0.2873132507
opex__chx_rif__3,0.1652534436,-0.4702557546
opex__ctrl__1,-0.0832664828,-0.0805135314
opex__ctrl__2,0.37283128730000004,-0.25779218060000003
opex__ctrl__3,-0.2895648045,0.3383057121
opex__etoh_amp__1,-0.8350124462,-2.7447683701
opex__etoh_amp__2,-1.3457572686,-2.2556272161
opex__etoh_amp__3,0.181215874,-3.1817081456
opex__etoh_kan__1,-0.8146003186,-2.5619583811
opex__etoh_kan__2,-0.8008715203000001,-2.9160319169
opex__etoh_kan__3,-0.3868683905,-2.8767883148
opex__etoh_nor__1,-0.7289270639000001,-2.6387033838000002
opex__etoh_nor__2,-0.2046233861,-2.5886017325
opex__etoh_nor__3,-1.8152479375000001,-2.9756377304
opex__etoh_rif__1,0.247423988,-2.4851871479
opex__etoh_rif__2,-1.137663058,-2.541045122
opex__etoh_rif__3,-1.8845405923,-2.2497609633
opex__glual_amp__1,-0.11753463850000001,-1.6218713819000001
opex__glual_amp__2,-0.7629333136,-1.6769227537
opex__glual_amp__3,-0.2379540661,-1.3275980008000001
opex__glual_kan__1,0.440671564,-1.6710785205
opex__glual_kan__2,0.36058754120000003,-1.2101928599
opex__glual_kan__3,-0.0879489786,-1.6068124434
opex__glual_nor__1,-0.6461826740000001,-1.9927018386
opex__glual_nor__2,0.3019438007,-1.2243979307
opex__glual_nor__3,-0.6538661395,-2.1696904222
opex__glual_rif__1,-2.4622511091,-0.4194287305
opex__glual_rif__2,-1.5017884132,-0.4834729386
opex__glual_rif__3,-2.3983339958,0.1864138054
opex__h2o2_amp__1,-0.6901770253,-1.4728763936
opex__h2o2_amp__2,0.0970344961,-1.1297428642
opex__h2o2_amp__3,0.9547890555,-1.4950420156
opex__h2o2_kan__1,0.4703969617,-1.3469040395
opex__h2o2_kan__2,0.0242145985,-1.3961960321
opex__h2o2_kan__3,-0.8382238819000001,-1.3470350999
opex__h2o2_nor__1,-0.8158028661000001,-1.8612130956000001
opex__h2o2_nor__2,0.6561344263000001,-1.4663525370000001
opex__h2o2_nor__3,-0.7828870484,-1.1886202943
opex__h2o2_rif__1,-1.2902755027000001,0.6769741396000001
opex__h2o2_rif__2,-1.9557596014,0.6894026429
opex__h2o2_rif__3,-1.5892651335,0.6850579404
opex__ippoh_amp__1,-0.1990038922,-1.5527103032
opex__ippoh_amp__2,0.5676988775,-1.5265569341
opex__ippoh_amp__3,-0.7236383195,-1.4253915689
opex__ippoh_kan__1,0.0927842713,-2.2772918408000002
opex__ippoh_kan__2,-0.7713601276000001,-1.1706470419000001
opex__ippoh_kan__3,0.2209940303,-2.23858455
opex__ippoh_nor__1,0.6882123708,-1.2293654841000001
opex__ippoh_nor__2,0.4070441346,-1.9910232826
opex__ippoh_nor__3,-2.3239821249,-1.9725243787000002
opex__ippoh_rif__1,-0.31148800200000004,-3.6797808078000003
opex__ippoh_rif__2,-0.1418717854,-2.5664763066000003
opex__ippoh_rif__3,-0.25521461700000003,-1.5385363083999999
opex__kan__1,0.08552563290000001,-0.29657539120000004
opex__kan__2,-0.5239269096,-0.4243694719
opex__kan__3,0.12002525680000001,0.3142761516
opex__nor__1,-0.028289569100000002,-0.288344392
opex__nor__2,-0.7992617722,-0.436057161
opex__nor__3,0.060073736600000004,-0.1512939381
opex__paa_amp__1,0.7577483245000001,-0.534866517
opex__paa_amp__2,0.41102127650000003,-0.1609788862
opex__paa_amp__3,0.9512776228000001,-0.713702061
opex__paa_kan__1,-1.0628929701,0.0181832507
opex__paa_kan__2,-1.6154278605,0.19156911710000002
opex__paa_kan__3,-2.0186932271,-0.8622296956000001
opex__paa_nor__1,0.5292956386000001,0.5539523847
opex__paa_nor__2,0.6776218211,-0.3094944739
opex__paa_nor__3,1.0591129688,1.0031480242
opex__paa_rif__1,-0.7669673586,0.36433359530000003
opex__paa_rif__2,-1.4030147477,0.4078913279
opex__paa_rif__3,-1.223342288,-0.1085935375
opex__phenol_amp__1,-0.6845131788000001,0.4419750391
opex__phenol_amp__2,-0.4240744455,-0.8749880445
opex__phenol_amp__3,-0.9639537050000001,0.3130917415
opex__phenol_kan__1,-0.8501233521,-2.3000384463
opex__phenol_kan__2,-0.1458859652,-1.7550184709
opex__phenol_kan__3,0.0066706566,-0.7012214697
opex__phenol_nor__1,0.0011801627,0.7405653305000001
opex__phenol_nor__2,-1.7926218538,-1.216466079
opex__phenol_nor__3,0.37844695980000004,1.8963257332
opex__phenol_rif__1,-0.8964125493,-0.3523386483
opex__phenol_rif__2,-2.1802185067,-0.2379549501
opex__phenol_rif__3,-1.5651478490000001,-0.7979553276
opex__pvpi_amp__1,0.1892166402,-0.36437840790000003
opex__pvpi_amp__2,0.42786765720000003,-0.5416339597000001
opex__pvpi_amp__3,0.060658847,0.1465972369
opex__pvpi_kan__1,-0.1379082087,0.3065812693
opex__pvpi_kan__2,0.156346285,0.3180089128
opex__pvpi_kan__3,-0.06440767780000001,0.5488518492000001
opex__pvpi_nor__1,0.46247699200000003,-0.6727868285
opex__pvpi_nor__2,0.0400021105,0.1828831351
opex__pvpi_nor__3,0.9288982290000001,0.3423348422
opex__pvpi_rif__1,-1.6632083349,0.6623381462
opex__pvpi_rif__2,-1.5802808576,0.7583720818
opex__pvpi_rif__3,-1.9016619312,1.059617376
opex__rif__1,-1.6776387884,0.5528720635000001
opex__rif__2,-1.9330157552,0.6770725495000001
opex__rif__3,-1.8713096797,0.9881578723000001
opex__naocl_amp__1,0.26807795570000004,3.0585021029
opex__naocl_amp__2,-0.0298543759,1.5009943056
opex__naocl_amp__3,0.48430802850000004,1.8715422891
opex__naocl_kan__1,0.0139965444,1.4170097886000002
opex__naocl_kan__2,0.6139835495,1.3538646022
opex__naocl_kan__3,-0.1002951213,1.3833132226
opex__naocl_nor__1,0.4485774343,0.9271943208000001
opex__naocl_nor__2,0.7128958715,1.3639053873
opex__naocl_nor__3,0.9714358876,1.017270012
opex__naocl_rif__1,-1.9317773054,1.0953596832999999
opex__naocl_rif__2,-2.4328221746,1.1487250150000001
opex__naocl_rif__3,-2.3406072161,0.9916217245000001
phage_lysogen__wt_ctrl__1,-0.15550623200000002,-0.1567629445
phage_lysogen__wt_ctrl__2,-0.2543271271,-0.0065554590000000005
phage_lysogen__wt_ctrl__3,0.4098333591,0.1633184036
phage_lysogen__O104_H4__1,-0.1679662661,-0.2015804598
phage_lysogen__O104_H4__2,0.0469676434,-0.11084635500000001
phage_lysogen__O104_H4__3,0.3334961637,0.1575997765
phage_lysogen__O157_H7_PA8__1,-0.12300015190000001,-0.1994910897
phage_lysogen__O157_H7_PA8__2,0.7357744604,-0.041795163100000005
phage_lysogen__O157_H7_PA8__3,1.2198315119,0.3359429271
phage_resist__ygbE_oe__1,-1.2695380009,-4.1297932575
phage_resist__wt__1,2.2895857687,-0.46769296460000004
phage_resist__wt__2,-0.7543675499,-0.0958135564
phage_resist__wt__3,-0.8730281358,0.2289997233
phage_resist__wt__4,-0.662190083,0.3345067977
phage_resist__ygbE_oe__2,-3.5212351583,-5.250722994
phage_resist__ygbE_oe__3,-3.8190903209,-5.0738254907
phage_resist__ygbE_oe__4,-3.9601616613,-5.1054226519
phage_resist__yahA_oe__1,-3.2545723463,-1.9926311465
phage_resist__yahA_oe__2,-3.2371262096,-1.9520367932
phage_resist__yahA_oe__3,-3.1170291209,-1.9070736658
phage_resist__yrfF_ko__1,-1.8243915377,-1.7001704324
phage_resist__yrfF_ko__2,-1.8616831024,-1.735166484
phage_resist__yrfF_ko__3,-2.039651889,-1.9677617068000002
pollution__wt_ctrl__1,0.0399730961,-0.0509287936
pollution__wt_ctrl__2,-0.48191322410000004,-0.1589289042
pollution__wt_ctrl__3,0.44194012790000003,0.20985769780000002
pollution__wt_urban__1,0.1837812648,0.6337787537
pollution__wt_urban__2,-0.1972752267,0.43769929560000004
pollution__wt_urban__3,-0.2425131304,0.7491016254
pollution__wt_diesel__1,0.2428106107,0.7493989664
pollution__wt_diesel__2,0.5733493326,0.6759696392
pollution__wt_diesel__3,0.7054701784,0.8912951003
pollution__evo_diesel__1,0.5298192108,0.9684423627000001
pollution__evo_diesel__2,0.4640092034,0.2694071232
pollution__evo_diesel__3,0.2641442137,0.7475062697
ppGpp__wt_relAtrunc_00m__1,-0.1741942384,-1.3788402235000001
ppGpp__wt_relAtrunc_00m__2,-0.3017695657,-0.6843412968
ppGpp__mut_delrelA_10m__1,-0.8903106562,-0.2734295871
ppGpp__mut_delrelA_05m__1,-0.39249968490000003,-0.414531293
ppGpp__mut_delrelA_10m__2,-0.4485566617,-0.4435465176
ppGpp__mut_delrelA_10m__3,-0.5449740496000001,-0.0663207643
ppGpp__mut_delrelA_00m__1,-0.636301372,-0.2517234877
ppGpp__mut_delrelA_00m__2,-0.46571475700000003,-0.23896860690000002
ppGpp__mut_delrelA_05m__2,-0.1458918985,-0.14936936450000002
ppGpp__mut_delrelA_05m__3,-0.3217990309,-0.1512560605
ppGpp__mut_delrelA_00m__3,-0.5875522236,-0.2686402744
ppGpp__wt_delrelA_10m__1,-0.798938943,-0.4923027286
ppGpp__wt_delrelA_05m__1,-0.1494142641,0.29160583360000003
ppGpp__wt_delrelA_05m__2,-0.23281888380000001,0.2526351604
ppGpp__wt_delrelA_10m__2,-0.8525177118,-0.43167038480000003
ppGpp__wt_delrelA_10m__3,-0.4180276332,0.0441381394
ppGpp__wt_delrelA_00m__1,-0.3240527617,-0.0808722125
ppGpp__wt_delrelA_00m__2,0.2194282004,0.3233766971
ppGpp__wt_delrelA_05m__3,-0.1094487185,0.7466000744
ppGpp__wt_delrelA_00m__3,0.1046245613,-0.24250448460000001
ppGpp__mut_relAtrunc_10m__1,-1.1629999434,-1.4210972888
ppGpp__mut_relAtrunc_05m__1,-0.7336217814,-1.4359658741
ppGpp__mut_relAtrunc_05m__2,-0.5113555293000001,-0.41815613970000004
ppGpp__wt_relAtrunc_10m__1,-1.0424413356,-1.9266126097
ppGpp__wt_relAtrunc_10m__2,-0.9190767299,-2.4000413729
ppGpp__wt_relAtrunc_10m__3,-0.5110823319,-2.2770902052
ppGpp__mut_relAtrunc_00m__1,-0.7008301323,-1.0184967255
ppGpp__wt_relAtrunc_00m__3,-0.2032140864,-0.8831622242
ppGpp__wt_relAtrunc_05m__1,-0.2257616502,-1.004777981
ppGpp__wt_relAtrunc_05m__2,-0.4808364751,-2.0841518654
ppGpp__wt_relAtrunc_05m__3,-0.1957975862,-1.4918474233
ppGpp__mut_relAtrunc_00m__2,-0.7550485633,-1.1125418999
ppGpp__mut_relAtrunc_00m__3,-0.3448487658,-1.1718066728
ppGpp__mut_relAtrunc_10m__2,-0.6897339598000001,-1.8686550746
ppGpp__mut_relAtrunc_05m__3,-0.9090465305000001,-0.7425896070000001
ppGpp__mut_relAtrunc_10m__3,-0.8324454644,-1.2544389807
pressure__high_pressure__1,0.2163278499,-0.580221078
pressure__high_pressure__2,0.9519177346000001,-0.2299957468
pressure__low_pressure__1,-0.1710061424,0.0118023506
pressure__low_pressure__2,0.1710061424,-0.0118023506
quantum_dots__ctrl__1,0.0523191374,-0.230376673
quantum_dots__ctrl__2,-0.0523191374,0.230376673
quantum_dots__cdte_light__1,-0.2238651622,-1.0127465699
quantum_dots__cdte_light__2,-0.5247326686,-0.14133252030000001
quantum_dots__cdte_dark__1,-0.9555452427000001,-1.076560663
quantum_dots__cdte_dark__2,-0.6907804356,-0.4927093476
quantum_dots__cdse_light__1,-0.35964152590000004,-1.1796964094
quantum_dots__cdse_light__2,-0.7663549292,-0.8440362785000001
quantum_dots__cdse_dark__1,-1.0405289896,-0.8961741923000001
quantum_dots__cdse_dark__2,-0.4619805066,-0.5974872373
raman__wt__1,0.4412743228,0.417224181
raman__del_cyaA__1,-0.9475479721000001,-3.3942963594
raman__del_cyaA_01mM__1,-1.25849246,-3.5343305951
raman__del_cyaA_05mM__1,-1.2039688287,-4.3408720554
raman__del_cyaA_1mM__1,-0.8004136571,-2.8047708006
raman__wt__2,0.1598952666,-0.2562971093
raman__del_cyaA__2,-1.7550083637,-3.7620150104
raman__del_cyaA_01mM__2,-1.3770769666,-3.6677335966999998
raman__del_cyaA_05mM__2,-0.5490319664000001,-3.9459248486
raman__del_cyaA_1mM__2,-1.3644471134,-2.1177455025
raman__wt__3,-0.6011695893,-0.1609270717
raman__del_cyaA__3,-1.1784050388,-3.3767375163
raman__del_cyaA_01mM__3,-1.5923257969,-4.3132840496
raman__del_cyaA_05mM__3,-1.2760727129,-4.3926960425
raman__del_cyaA_1mM__3,-1.4468365445,-2.2113878706
rand_barrel__mut_nanE__1,-0.3830011727,-0.5728327017
rand_barrel__mut_nanE__2,-0.6424099644,-0.5728327017
rand_barrel__mut_nanE__3,0.3052450953,0.9659749548000001
rand_barrel__mut_pdxJ_1__1,0.7952464888,-0.5728327017
rand_barrel__mut_pdxJ_1__2,0.1415082832,0.6958021178
rand_barrel__mut_pdxJ_1__3,-0.26279400740000003,-0.5728327017
rand_barrel__mut_pdxJ_2__1,0.3346281198,-0.5728327017
rand_barrel__mut_pdxJ_2__2,0.1764227009,1.2554596563
rand_barrel__mut_pdxJ_3__1,-1.8665285859,-0.5728327017
rand_barrel__mut_pdxJ_3__2,-0.18223823790000002,1.7255488794
rand_barrel__del_serB__1,0.5851817694,-0.5728327017
rand_barrel__del_serB__2,-0.5851817694,0.5728327017
rockhopper__CV104_pHDB3__1,0.8523515654,-3.1173133168
rockhopper__CV104_pHDB3__2,0.9239069033,-2.8811707794
rockhopper__CV104_pHDB3__3,1.0087161228,-2.8682631638
rockhopper__CV104_pLCV1__1,1.4704485221,-2.4698963514
rockhopper__CV104_pLCV1__2,0.8550913041,-3.3701247635
rockhopper__CV104_pLCV1__3,0.9416235153,-2.2927432711
rockhopper__wt_lb__1,0.7991248615000001,-2.6933154584
rockhopper__wt_lb__2,-0.2577274887,-3.7786951088
rockhopper__wt_lb__3,0.3818831797,-3.5144172815
rockhopper__wt_lb_aMG__1,-0.1160440251,-3.2476319334
rockhopper__wt_lb_aMG__2,-0.4105085277,-4.3037181159
rockhopper__wt_lb_aMG__3,-0.059376268600000004,-4.320851704
rockhopper__del_sgrR_lb_aMG__1,-0.2299978531,-5.0275302074
rockhopper__del_sgrR_lb_aMG__2,0.7254688271,-4.4437546162
rockhopper__del_sgrR_lb_aMG__3,0.9103910793000001,-4.189678116
rockhopper__del_sgrS_glyc_aMG__1,1.2348100565,-1.1976605144999999
rockhopper__del_sgrS_glyc_aMG__2,1.2042583557,-1.8653427769
rockhopper__del_sgrS_glyc_aMG__3,-0.0254352743,-1.6960594745000002
rockhopper__del_sgrS_glyc__1,2.2159573436,-1.1610268333
rockhopper__del_sgrS_glyc__2,2.2227363454,-1.780356678
rockhopper__del_sgrS_glyc__3,1.4925820001,-1.8321402715000001
rockhopper__wt_lb_aMG__4,0.5864777463,-3.7049885626
rockhopper__wt_lb_aMG__5,0.6589830199000001,-4.0858926103
rockhopper__wt_lb_aMG__6,0.7656394121000001,-3.9498291773
rockhopper__wt_glyc_aMG__1,0.9558114846,-0.7422911473
rockhopper__wt_glyc_aMG__2,1.7149534540000002,-2.341317851
rockhopper__wt_glyc_aMG__3,1.9337393545000001,-2.1899519629
rockhopper__wt_glyc__1,2.2238599122,-0.8971008474000001
rockhopper__wt_glyc__2,2.4716535345,-2.4242603860000003
rockhopper__wt_glyc__3,3.3761428433000003,-1.8129163117
rockhopper__CV108_glyc_aMG__1,-0.47345145980000003,-1.0143958122
rockhopper__CV108_glyc_aMG__2,2.9221413362,0.4098118864
rockhopper__CV108_glyc_aMG__3,2.8989833853,-0.18737518990000002
rockhopper__wt_glyc__4,-1.0677341972,0.5701321261
rockhopper__wt_glyc__5,1.3152483669000001,0.6728578803
rockhopper__wt_glyc__6,-1.8272545871,0.9907395234
rockhopper__wt_glyc_aMG__4,1.266470434,0.4009354216
rockhopper__wt_glyc_aMG__5,2.4556097676,0.2612740036
rockhopper__wt_glyc_aMG__6,3.74064731,-0.2747178453
rockhopper__wt_glyc__7,-1.4500835838000001,0.28259663150000003
rockhopper__wt_glyc__8,0.1166602244,-0.2022546358
rockhopper__wt_glyc__9,-1.6019876675,0.3849008299
rockhopper__wt_glyc__10,-2.061305393,1.003446005
rockhopper__wt_glyc__11,-1.0371122104,0.8862712574
rockhopper__wt_glyc__12,-0.4580872422,0.5455879274000001
rpoD__wt__1,0.1450897358,-0.5649753031
rpoD__wt__2,-0.2804267123,0.0527318876
rpoD__rpoD_mut__1,4.1038761,6.6018973357
rpoD__rpoD_mut__2,3.92056875,6.8271878763
rpoD__rpoD_mut__3,3.2966654284,6.7330629421
rpoD__wt__3,0.1353369764,0.5122434155
rpoN_peptide__ctrl__1,-0.3149987146,-0.1010096811
rpoN_peptide__ctrl__2,0.10277192630000001,0.10732611090000001
rpoN_peptide__ctrl__3,0.2122267883,-0.0063164298
rpoN_peptide__nminus__1,-0.0514741062,0.0321281356
rpoN_peptide__nminus__2,-0.07958945390000001,0.0669079096
rpoN_peptide__nminus__3,0.3334907218,0.10634476450000001
rpoN_peptide__nplus__1,-8.1093831406,2.1710437481
rpoN_peptide__nplus__2,-8.1986690921,2.1859873101
rpoN_peptide__nplus__3,-8.4894339622,2.1770043122000002
rpoN_peptide__s54_wt__1,-1.3273563091,-0.2059859392
rpoN_peptide__s54_wt__2,-1.0826491655,-0.06338897
rpoN_peptide__s54_wt__3,-1.5572035803,-0.2539745225
rsd__wt_ee__1,0.0687652109,-0.21093702190000002
rsd__wt_ee__2,-0.0687652109,0.21093702190000002
rsd__del_rsd_ee__1,-0.0784047545,0.3001186337
rsd__del_rsd_ee__2,0.127271506,0.4627338398
rsd__del_ssrS_ee__1,-0.2702254342,-0.0120538984
rsd__del_ssrS_ee__2,-0.2116644255,-0.1532710812
rsd__del_rsd_ssrS_ee__1,0.0063219743,0.3618186205
rsd__del_rsd_ssrS_ee__2,0.2993917265,0.39735094460000003
rsd__del_rpoS_ee__1,-0.09159625760000001,1.0286081477
rsd__del_rpoS_ee__2,-0.22536592800000002,0.9905048653
rsd__wt_me__1,-1.0287260885,-1.4016588919
rsd__wt_me__2,-1.2834221032,-1.372805227
rsd__del_rpoS_me__1,-1.8540412284,-0.8723790743000001
rsd__del_rpoS_me__2,-2.2540329248,-0.10877698870000001
rsd__wt_ts__1,-1.3096693617000001,-1.2844350557
rsd__wt_ts__2,-0.6349110159,-1.4509625739
rsd__del_rsd_ssrS_ts__1,-2.2319579425000002,-0.613579611
rsd__del_rsd_ssrS_ts__2,-1.9129305766,-0.9895204111
rsd__del_rpoS_ts__1,-1.5387612265000001,-0.8773063940000001
rsd__del_rpoS_ts__2,-1.5525630441,-0.9446642877
rsd__wt_s__1,-0.4088898173,-1.4056611322
rsd__wt_s__2,-0.5800054410000001,-1.5422210573
rsd__del_rsd_s__1,-1.1172037093,-1.5675006894
rsd__del_rsd_s__2,-1.1739589096,-1.1340210831
rsd__del_rsd_ssrS_s__1,-1.4207558152,-0.6120224513
rsd__del_rsd_ssrS_s__2,-1.8928522658,-0.3369511226
rsd__del_rsd_ls__1,-2.519132896,-1.0340569946
rsd__del_rsd_ls__2,-2.4587681934,-0.17038405310000002
rsd__del_ssrS_ls__1,-3.836022168,-0.943515917
rsd__del_ssrS_ls__2,-3.6330837719,-1.3535902456
rsd__del_rsd_ssrS_ls__1,-3.8006032677,0.35096416890000004
rsd__del_rsd_ssrS_ls__2,-3.4817507923,-0.0881108116
rsd__del_rpoS_ls__1,-2.9141156377,-0.6496489991000001
rsd__del_rpoS_ls__2,-2.5288762432,-0.5385186494
sdsR_ryeA__wt_3h__1,0.8924276285,0.235933779
sdsR_ryeA__wt_8h__1,-2.7298377863,-8.3013422413
sdsR_ryeA__wt_3h__2,-0.8924276285,-0.235933779
sdsR_ryeA__wt_8h__2,-3.2283984446,-8.2424353689
starve_series__t00_growth1__1,0.0677519763,-0.3360366126
starve_series__t00_growth1__2,-0.3741813901,0.0972173289
starve_series__t00_growth1__3,0.4575547874,-0.0141684357
starve_series__t00_growth1__4,-0.1511253736,0.25298771940000003
starve_series__t01_starve__1,0.1296313409,-1.583014305
starve_series__t01_starve__2,0.107409213,-1.9626926663000002
starve_series__t02_starve__1,-0.2566690866,-1.0155844267
starve_series__t02_starve__2,-0.3508669029,-1.256420225
starve_series__t03_starve__1,1.2793976316,-0.504474442
starve_series__t03_starve__2,0.7971403162,-1.1051914875
starve_series__t04_starve__1,1.2093762267,-0.7903591828000001
starve_series__t04_starve__2,1.0762784595000001,-0.6821332598000001
starve_series__t05_starve__1,0.2502098874,-1.1589522533
starve_series__t05_starve__2,0.8996424232,-1.0897781474000001
starve_series__t06_starve__1,0.45865577420000003,-0.6986617723
starve_series__t06_starve__2,0.0381852439,-0.7604056286
starve_series__t07_starve__1,0.3104882806,-0.4535488131
starve_series__t07_starve__2,0.3387244095,-0.9496737188000001
starve_series__t08_starve__1,-0.1174634564,-0.435251677
starve_series__t08_starve__2,0.6501486401000001,-0.774117013
starve_series__t09_starve__1,-0.6115053239,-1.0963048861
starve_series__t09_starve__2,-0.30583433600000004,-0.28330449010000003
starve_series__t10_starve__1,-1.0027983317,-0.9623466579000001
starve_series__t10_starve__2,-0.1160476638,-1.0279831223
starve_series__t11_starve__1,0.223810964,-1.0263468301
starve_series__t11_starve__2,-0.0130193731,-0.9441749719
starve_series__t12_starve__1,-0.4100894332,-0.6658492260000001
starve_series__t12_starve__2,-1.0082624388,-1.0609798931
starve_series__t14_starve__1,-0.8109450524,-0.5947910149
starve_series__t14_starve__2,-0.7964340917,-0.7644544261
starve_series__t16_starve__1,-0.7299966845,-2.0021988724
starve_series__t16_starve__2,-0.054183516200000004,-1.4420327269
starve_series__t17_starve__1,-0.23257298380000002,-1.1832022245
starve_series__t17_starve__2,-0.2984531763,-0.7675010392
starve_series__t18_starve__1,-0.7741238921,-1.4992270175
starve_series__t18_starve__2,-0.8525436841,-1.2325790995
starve_series__t20_starve__1,0.3299027373,-1.5901811673
starve_series__t20_starve__2,0.3294709293,-1.7229906123
starve_series__t21_growth2__1,-0.067450824,-2.1525956536
starve_series__t21_growth2__2,-0.8437336022,-2.308862991
starve_series__t22_growth2__1,-0.9838805326000001,-0.9206070599
