,A,BasR
SRX254749,-11.929641052000001,-2.9451777640000003
SRX254750,-12.3551357046,-3.047157715
SRX254751,-11.851914025,-2.0263951748
SRX254752,-11.0531308385,-2.5379311237
SRX254753,-10.9284691535,-2.6092110437000002
SRX254754,2.5912193837,0.8924401022
SRX254755,1.2435023273,-0.0597188873
SRX254756,0.6998196527,0.0835150271
SRX254757,-1.8697527261,-0.9175840149000001
SRX254758,-1.8727777791,-1.1274898894
SRX254759,-2.6759788563,-0.9811547875000001
SRX254760,-11.9510610983,-2.6737151704
SRX254761,-11.6120019956,-2.41841017
SRX254762,-11.5421918894,-2.6608588307
SRX254763,1.6292468681,0.47033721850000004
SRX254764,0.388939352,-0.141609225
SRX254765,0.1982547271,-0.2821312099
SRX254766,-1.0402864779,-0.8871122934000001
SRX254767,-2.6007131185,-1.1933904962
SRX254768,-3.0702723858,-1.396572687
SRX254772,4.094429757,0.7387061476
SRX254773,2.7514828293,-0.0053965579000000005
SRX254774,4.5077213982,0.47268355500000003
SRX254775,2.6968727082,0.6927398762
SRX254776,4.6181383669,0.6643577265
SRX254777,-0.0464194135,0.5471974866
SRX254778,2.4184539334,0.28868582260000003
SRX254779,3.8597573457000003,0.41562739800000004
SRX254780,3.6556841963,0.29508676840000003
SRX254781,-1.1215345325,0.1620987063
SRX254782,0.0528702106,0.3574614312
SRX254783,-1.3143596194,-0.004202476
SRX254784,-0.5280957156,0.2934565386
SRX254785,1.0754460185,0.4326771279
SRX254786,1.2783539592,0.3312890593
SRX7136401,-0.4094894087,-0.027571838300000002
SRX7136403,0.1110645625,-0.267520564
SRX7136405,0.9289753347,-0.5392074859
SRX7136407,1.0973597806,0.5483784808000001
SRX7136409,1.6243384216,0.1709477094
SRX7136411,0.29842484620000004,0.2950924023
SRX3754949,-0.39684087020000003,0.0496496851
SRX3754950,-0.24070184830000002,0.0218144442
SRX3754951,0.6375427185,-0.0714641293
SRX3754952,-0.5133899663,0.10681704210000001
SRX3754953,-0.4372008611,-0.0187591358
SRX3754954,0.4199909398,0.010295563
SRX3754955,-5.3328395386,-2.3777176302
SRX3754956,-5.4443327296,-2.387253055
SRX3754957,-5.1591794506,-2.4125887818000002
SRX3754966,0.1231450243,-0.19829641950000002
SRX3754967,-0.09591656550000001,-0.1488202286
SRX3754969,0.5403391214000001,-0.2631769124
SRX1424798,0.2732269317,-0.0517303729
SRX1424799,-0.2732269317,0.0517303729
SRX1424800,-0.015420029600000001,0.108573322
SRX1424801,-0.2545511864,-0.0702286622
SRX1424802,-0.7917516239,0.5238119465000001
SRX1424803,-1.3649746366,0.5252107020000001
SRX1424804,-0.0228627778,0.17616984360000001
SRX1424805,-0.13744248350000002,-0.0940084342
SRX1424806,-1.2283731924,0.7627394992000001
SRX1424807,-1.2899582841,0.48177383910000005
SRX1424808,1.7805832116,-0.2067674542
SRX1424809,1.7845642034,0.0401759015
SRX1424816,1.0514737289,-0.3116559991
SRX1424817,1.823491726,0.1268286612
SRX1424818,2.7550026192,-1.1232906555
SRX1424819,2.9068510434,-1.1202555651
SRX1424824,2.1368506213,-0.13161723150000001
SRX1424825,1.7796451134,-0.2228730652
SRX1424826,2.0651374161,-0.6686342377000001
SRX1424827,1.4602335877,-0.6737581001
SRX1424828,3.7713943885,-1.2642249181
SRX1424829,3.4410333975,-0.8262455866
SRX1424830,3.4574332531,-1.2327865938
SRX1424831,3.5276041261,-1.0299188624
SRX1424834,2.8057910861,-0.5183080588
SRX1424835,3.1327482972,-0.2953567273
SRX1424840,6.2981458886,-1.1888343409
SRX1424841,6.6219576903,-0.5959331704
SRX1424842,4.6678056340000005,-0.79742567
SRX1424843,5.3619174986,-1.0984343227
SRX1424844,3.5084703834,-0.0404274543
SRX1424845,3.4760665067,-0.1152843642
SRX1424846,2.9635752203,-0.8845745875000001
SRX1424847,2.5553961207,-0.3388278561
SRX5060277,0.9609588566,0.4435818354
SRX5060279,5.3772632964,0.6433569357000001
SRX5060281,-0.9609588566,-0.4435818354
SRX5060283,4.6967028694,0.5516851662
SRX5936089,-0.1349924399,-0.081663764
SRX5936090,-0.0028345469,0.2085873399
SRX5936091,0.0445627651,-0.006253840300000001
SRX5936092,0.0932642217,-0.12066973560000001
SRX5936093,-0.9254796517,1.7593613777
SRX5936094,-1.6253110130000001,1.6828538076
SRX5936095,1.977900009,2.0131880658
SRX5936096,1.4506980228000002,1.9974038242
SRX5936097,3.4117615936,2.6952738575
SRX5936098,3.4837110858,2.8563104907
SRX5936099,5.0590639838,2.7108395443
SRX5936100,4.3882878955,2.7254066747
SRX5936101,5.2648196307,2.7697178249
SRX5936102,4.9700208777,3.0670522109
SRX5936103,4.9011752662,2.6725264544
SRX5936104,4.8592112767,2.5782213366
SRX5936105,3.6891527909,2.3907988388
SRX5936106,3.1470773215,2.5484900181
SRX5936107,2.9259312771,2.6001690352
SRX5936108,2.5698204578,2.5374909501
SRX5936109,2.0014134933,2.4469207173
SRX5936110,1.9954109077000002,2.4047550028
SRX5936111,2.1366831666,2.3560616514
SRX5936112,1.7646063756,2.7736492552
SRX5936113,1.0147100671,2.7378739336
SRX5936114,1.3358636765,2.6905083562
SRX5936115,1.8349289342000001,2.2761965010000003
SRX5936116,1.0727342693,2.345690873
SRX5936118,0.8555412126,2.1094881956
SRX5936119,0.5192039736,2.328992071
SRX5936121,1.2348107578,1.672271878
SRX5936122,0.7784668428,1.7360917384999999
SRX5936123,0.6882854107,1.5443245195
SRX5936124,0.011489599000000001,1.4949051554000001
SRX5936125,0.8649944027,1.6847471161
SRX5936126,1.0219983257,1.2581216286
SRX5936128,3.7954500577,0.7218890931
SRX5936129,3.3041658165,0.6664596676
SRX5936130,1.9625594056,0.24370606820000001
SRX5936131,2.4927611545,0.1573575851
SRX5936132,2.1561032522,0.5377737006000001
SRX5936133,1.4570530141,0.4793520543
SRX5936134,2.6159782383,0.2872174491
SRX5936135,2.8110725926,0.38575320420000003
SRX5936137,-0.7337537729,0.1246737834
SRX5936138,-1.0474847285,0.0639773456
SRX5936139,-1.6727889912,-0.0966531067
SRX5936140,-2.2451693614,-0.0399479057
SRX5936141,-2.6836914688,0.2398472111
SRX5936142,-2.7128635861,-0.045234220400000004
SRX5936143,-1.3909547027,0.0009036738000000001
SRX5936144,-1.2790118866,0.053887344600000005
SRX8557650,-0.3300536516,-0.059230070700000005
SRX8557651,0.1593589164,-0.0424655819
SRX8557652,0.1706947352,0.1016956526
SRX8557653,0.5206254961,-0.369093966
SRX8557654,0.6414873897000001,-0.45685363040000004
SRX8557655,0.542620502,-0.4079033459
SRX8557656,0.41229929740000004,0.6086967676
SRX8557657,0.4496648728,0.2592565338
SRX8557658,1.06671576,0.5308033719
SRX8557659,0.29597008810000003,-0.2550507938
SRX8557660,-0.2480629055,-0.48897851820000005
SRX8557661,-0.7209351919,0.09494113430000001
SRX8557662,0.9103268006,-0.6777786496
SRX8557663,0.7816368254,-0.4865997936
SRX8557664,1.0883404759,-0.673333517
SRX8557665,0.7334282741,-0.46265103300000004
SRX8557666,0.0049405647,-0.5548107974
SRX8557667,0.9329049865000001,-0.5523228205
SRX3405147,-0.4085830474,-0.2665256223
SRX3405148,0.1459172151,0.0376216315
SRX3405149,0.2626658323,0.22890399090000002
SRX3405150,-2.5052542944000002,-0.6498912170000001
SRX3405151,0.0058130871,0.3768426193
SRX3405152,-1.0884626331,-0.1009623875
SRX3405153,-1.2714884876,-0.37897722910000003
SRX3405154,-2.4474238071,-0.4645534535
SRX3405155,-1.9729568537,-0.2773215676
SRX3405156,-3.7677840035,0.1937651863
SRX3405157,-1.8510551852,-0.1481177905
SRX312063,-9.2485994918,-2.0047264152
SRX312064,-9.3959889346,-1.9404064006000001
SRX312065,-8.3023276947,-1.2512399854
SRX312066,-12.055830357,-2.8432634382
SRX312067,-11.9724850284,-2.8596591142000003
SRX312068,-12.5733965917,-3.033676566
SRX312069,-12.573153598,-3.0246878006
SRX312070,0.09708637,-0.007593339
SRX312071,-0.09708637,0.007593339
SRX312072,3.2775356301,-0.8342699124
SRX312073,3.4175578140000002,-0.8816476080000001
SRX312074,2.1379835147,-1.7536425405
SRX312075,2.1364843634,-1.7622652803
SRX312076,1.6896712261,-1.6361202982
ecoli_00001,-0.4007792792,0.12579705700000002
ecoli_00002,0.4007792792,-0.12579705700000002
ecoli_00003,1.4160907587,0.638463302
ecoli_00004,1.434244404,0.78198625
ecoli_00005,0.7007957622000001,-0.313534189
ecoli_00006,0.5012934138,-0.44303303800000005
ecoli_00007,1.5653723811,0.580348423
ecoli_00008,0.9198383691,0.46509844100000003
ecoli_00009,0.4580920161,0.161149871
ecoli_00010,0.2628441441,0.212933471
ecoli_00011,1.2794599806,0.35300585500000004
ecoli_00012,1.1840526216,0.216072954
ecoli_00014,1.9807963267000002,0.150603852
ecoli_00015,2.9811993464,0.28917133100000003
ecoli_00016,2.9550517057,0.5012949640000001
ecoli_00017,1.1486388196,0.161289503
ecoli_00018,0.9566434046000001,0.20872923300000001
ecoli_00019,1.2283021649,1.483156371
ecoli_00020,1.2837746757000001,1.456662307
ecoli_00021,0.5456161963,1.60976741
ecoli_00022,0.23339617880000002,1.524032128
ecoli_00023,1.2348264751,1.039943573
ecoli_00024,1.2600204271,0.9555797130000001
ecoli_00025,1.1218143115,1.683834078
ecoli_00026,1.1871766969,1.764109535
ecoli_00027,1.8012202352000002,0.400098777
ecoli_00028,1.3057943194,0.47687145700000005
ecoli_00029,2.7168788852,0.716168012
ecoli_00030,2.3562489441,0.596569874
ecoli_00031,4.3164820823,1.3198489690000001
ecoli_00032,4.1192366098,1.140578279
ecoli_00033,0.7517572757000001,0.48101235200000003
ecoli_00034,0.4466962747,0.534629017
ecoli_00035,1.3479963316,0.06739537100000001
ecoli_00036,1.4668073171,0.308753345
ecoli_00037,2.9275611022,0.5002348950000001
ecoli_00038,2.6891434229,0.622012899
ecoli_00039,-1.0517180237,-0.6078434220000001
ecoli_00040,-1.1723691108,-0.8332628240000001
ecoli_00041,1.0352220679,0.467756235
ecoli_00042,-0.0066383465000000004,-0.069293045
ecoli_00043,-0.9222544492,-0.201485129
ecoli_00044,-0.8924626544,0.0036497670000000004
ecoli_00045,-2.0942459308,-0.5109368830000001
ecoli_00046,-2.0724384433,-0.41646381600000004
ecoli_00047,-0.7587711532,-0.082163624
ecoli_00048,-0.31921633860000004,-0.07012762800000001
ecoli_00049,0.6048084154000001,0.165595941
ecoli_00050,1.2963798007,-0.18302890400000002
ecoli_00051,1.4522022397,-0.330518329
ecoli_00052,0.2791055128,-0.383851198
ecoli_00053,0.4516995171,-0.379672954
ecoli_00054,0.7902057161,0.550960097
ecoli_00055,0.9739044967,0.46994148700000005
ecoli_00056,1.6107913380999999,0.605264629
ecoli_00057,0.79096142,0.623512512
ecoli_00058,-0.9171801946,-0.264190735
ecoli_00059,-0.6300122352,-0.11727796600000001
ecoli_00060,-0.3163376647,0.15213077
ecoli_00061,-0.4505720748,-0.046132141
ecoli_00062,1.3308245797,0.092282309
ecoli_00063,-0.2363318405,0.49243234
ecoli_00064,5.4362840612,0.5277788990000001
ecoli_00065,5.4611034092,0.621969177
ecoli_00066,6.4738601716,0.19733920700000002
ecoli_00067,6.8021861984,0.311903619
ecoli_00068,2.2478440522,-0.24205309300000002
ecoli_00070,1.1044138082,-0.40336848900000005
ecoli_00071,0.7938164867,-0.7764904530000001
ecoli_00072,0.5525755524,-0.45955593200000006
ecoli_00073,-0.3410072732,-0.529658127
ecoli_00074,0.3557828414,-0.10268838100000001
ecoli_00075,0.13417627240000002,0.021818931
ecoli_00077,0.4547041174,0.176729611
ecoli_00078,1.4119534537,0.223557689
ecoli_00079,-2.3609604312,0.136021327
ecoli_00080,1.6274740375999999,-0.36029177300000004
ecoli_00081,1.0523615072,-0.553912821
ecoli_00082,0.6491901559000001,-0.24911516
ecoli_00083,0.6822703784,-0.19770441900000002
ecoli_00084,0.9654273977000001,-0.084474351
ecoli_00085,1.1394109138,-0.003542508
ecoli_00086,-1.6212263878000002,-0.069037313
ecoli_00087,-1.3759980709000001,-0.11546951800000001
ecoli_00088,0.2526736764,0.153699791
ecoli_00089,0.0187038045,-0.027984963
ecoli_00090,-0.1300561859,-0.151487075
ecoli_00091,-0.2433125337,-0.098959999
ecoli_00092,0.5199135704,0.07415584600000001
ecoli_00093,0.1312601479,-0.489092911
ecoli_00094,1.8223068153000002,0.7639581350000001
ecoli_00095,2.0781877934,0.7574840690000001
ecoli_00096,-0.18547358020000002,-0.046955444000000006
ecoli_00097,0.2001687547,0.298841452
ecoli_00098,1.6303495916,0.633345883
ecoli_00099,2.0461314933,0.6522298120000001
ecoli_00100,-0.7427361863,-0.30671468300000004
ecoli_00101,-1.4515448562,-0.324227323
ecoli_00102,-0.5182914631000001,-0.5045167180000001
ecoli_00103,3.4597270867,-0.161564822
ecoli_00104,2.9482498127000003,0.298787114
ecoli_00105,-0.4219895886,-0.24584704300000002
ecoli_00106,-0.8685358103,-0.518070013
ecoli_00107,-0.8832428033,-0.30226377
ecoli_00108,-0.9534341909,1.143289065
ecoli_00109,-1.1670778633,1.198302207
ecoli_00110,0.8460824734,0.286143969
ecoli_00111,0.7800120802,0.598467704
ecoli_00112,0.9688487284,0.35391393
ecoli_00113,-0.6014061452,0.610899147
ecoli_00114,-0.4690359618,0.43805148800000004
ecoli_00115,0.5108592665,0.42368033200000005
ecoli_00116,1.3269077098,0.30683012
ecoli_00117,0.773914406,0.435185327
ecoli_00118,0.5504171483,0.07021247500000001
ecoli_00119,0.8438679538,0.22239661
ecoli_00120,0.8748689792000001,0.296886637
ecoli_00121,0.8018442698,0.328333039
ecoli_00122,0.1596261363,0.13410525
ecoli_00123,-0.39320949600000005,0.138996802
ecoli_00124,0.423393607,0.295236271
ecoli_00125,-4.109545189,0.258040845
ecoli_00126,-3.8548351858,-0.6996863630000001
ecoli_00127,-2.8943127842000003,-0.9303790270000001
ecoli_00128,-3.1166357523,-1.081301426
ecoli_00129,-4.8303355484,0.32178997
ecoli_00130,-4.2311769731,0.154116221
ecoli_00131,-3.8095875682,0.013765431000000002
ecoli_00132,-2.2291626975,-0.19290604700000002
ecoli_00133,-3.5378334774,0.35235599700000003
ecoli_00134,-3.2421050104,-0.423778311
ecoli_00135,-1.8244764233000001,-0.312209566
ecoli_00136,-4.5395632083,0.086001978
ecoli_00137,-2.1837285101,-0.567116531
ecoli_00138,-4.4373996184,1.095475471
ecoli_00139,-4.4879613564,1.035293492
ecoli_00140,-4.2251306443,-0.24086917
ecoli_00141,-4.3369956226,0.5927002140000001
ecoli_00142,0.41358581640000003,-0.53131922
ecoli_00143,1.9219400668,-0.7552303260000001
ecoli_00144,0.4073322005,0.40188273100000005
ecoli_00145,2.2157874172,-0.279767221
ecoli_00146,-2.4831853745,-0.397375258
ecoli_00147,-1.7897031212,0.026037316
ecoli_00148,-2.9495175270000002,0.038443428
ecoli_00149,-1.9438388267,-0.064237046
ecoli_00150,-2.4723311198,0.103089731
ecoli_00151,-1.6436450252,-0.970055752
ecoli_00152,-2.2499660152,-0.26611287100000003
ecoli_00153,-0.07517543310000001,-0.6818082670000001
ecoli_00154,-0.1361235237,0.038227524000000006
ecoli_00155,-1.5827408502,-0.573470661
ecoli_00157,-1.7835771344,0.087453787
ecoli_00158,-1.2189490276,-0.093187857
ecoli_00159,-3.8835468704,-1.0667274820000001
ecoli_00160,-2.263931835,-1.142743686
ecoli_00169,-0.615561961,-0.8295364230000001
ecoli_00170,-1.0741635189,-1.046142765
ecoli_00171,-1.6537252580000001,-0.967515035
ecoli_00172,-0.6397424718,-0.570778906
ecoli_00173,0.27657142900000004,-0.320026176
ecoli_00174,0.0347820131,-0.37345390100000003
ecoli_00175,0.9940219235000001,0.918120912
ecoli_00176,1.4149649078,1.030184442
ecoli_00177,3.2992498821,0.262083025
ecoli_00178,2.8552464198000003,-0.010775011000000001
ecoli_00179,-0.9900514378,-0.88906682
ecoli_00180,-0.8309542696000001,-1.046315889
ecoli_00181,-1.2449782851,-1.058484541
ecoli_00182,-1.3961557183,-1.145789409
ecoli_00183,-1.9165332975,-0.45068163400000005
ecoli_00184,-1.7223318829,-0.334183114
ecoli_00185,-0.5167647047,-0.8470305290000001
ecoli_00186,-1.1528447439,-0.9186824
ecoli_00187,0.1507117148,-0.167121883
ecoli_00188,-0.1849343419,-0.158596537
ecoli_00189,-1.3394602582,-0.9882410150000001
ecoli_00190,-1.2857744992,-0.8091865180000001
ecoli_00191,-1.1390329642,-0.6448123090000001
ecoli_00192,-0.7696785583,-0.607648961
ecoli_00193,-0.9250795535,-0.548975823
ecoli_00194,-1.1570902911,-0.44144269
ecoli_00195,-2.0962231866,-0.779958084
ecoli_00196,-2.5209331664,-0.9836299020000001
ecoli_00197,-2.7455574288999998,-1.101981196
ecoli_00198,-1.6664541832,-0.49227184900000004
ecoli_00199,-0.34906649430000003,0.13178572800000002
ecoli_00200,-0.4881554945,0.5176655520000001
ecoli_00201,0.7326775242,0.6516199490000001
ecoli_00202,0.5730099629000001,0.8163568720000001
ecoli_00203,0.6122369419,0.176028988
ecoli_00204,0.35515747210000004,-0.112657243
ecoli_00205,0.6985947537,0.645318323
ecoli_00206,1.6405466535,0.5261419540000001
ecoli_00207,-0.3817014309,0.360922548
ecoli_00208,0.0633260206,0.428317924
ecoli_00209,4.0965970138,0.42231347300000005
ecoli_00210,4.1725166357,0.40307444200000003
ecoli_00211,1.0185600828,0.017791678000000002
ecoli_00212,0.3495476189,0.019303795000000002
ecoli_00213,0.14591591010000002,0.5863209060000001
ecoli_00214,-0.0346072692,0.579978232
ecoli_00215,0.5145039437,-0.38295752
ecoli_00216,0.10317921790000001,-0.36583502900000003
ecoli_00217,-0.5396165265,0.47694185800000005
ecoli_00218,-0.3152876673,0.733992894
ecoli_00219,2.8171176738,-0.037233007000000005
ecoli_00220,3.0724865906,0.11016900900000001
ecoli_00221,0.4462661986,-0.19105402700000002
ecoli_00222,0.6343736432,-0.120038454
ecoli_00223,1.0152095566,0.33656407200000005
ecoli_00224,0.6109102875,0.080407954
ecoli_00225,0.44966412450000004,0.42647738500000004
ecoli_00226,-0.24012082480000002,0.44538008300000004
ecoli_00227,-0.4354707646,-0.612771307
ecoli_00228,-0.5574215893000001,-0.590250673
ecoli_00229,1.5474335748999999,-0.283341404
ecoli_00230,1.9326592134,-0.42312098400000003
ecoli_00231,1.5900293611,-0.764955416
ecoli_00232,1.6451031144,-0.695363615
ecoli_00233,0.7057850596,-0.5728971260000001
ecoli_00234,0.5534772001,-0.64757355
ecoli_00235,1.2064116993,-0.538515533
ecoli_00236,1.559519472,-0.285981988
ecoli_00237,0.9949813036,-0.453863055
ecoli_00238,0.8205676103,-0.39053114800000005
ecoli_00239,0.7752963781000001,-0.581513377
ecoli_00240,0.6983016316,-0.668786438
ecoli_00241,1.9281837957999999,0.24681261200000001
ecoli_00242,1.5470996878,0.37362853500000004
ecoli_00243,1.2550708560000001,0.289082632
ecoli_00244,0.034079519600000004,-0.448488679
ecoli_00245,-0.30162371730000004,-0.474289685
ecoli_00246,-1.6432167739999999,-0.16004774100000002
ecoli_00247,-1.286885473,-0.11842511100000001
ecoli_00248,3.8417499051,0.682819049
ecoli_00249,0.3114182948,-0.25085440400000003
ecoli_00250,0.47751224680000004,0.165300581
ecoli_00251,-1.1509824242,-1.0679599770000001
ecoli_00252,-1.1925144982,-0.6040180030000001
ecoli_00253,0.7365082968000001,-0.429634406
ecoli_00254,2.3211522835,0.32548229
ecoli_00255,3.9356378139,0.456571021
ecoli_00256,2.2551411866,0.45512606600000005
ecoli_00257,5.9391846681,0.967861693
ecoli_00258,8.8652433453,0.929231095
ecoli_00259,3.3234225708,0.327148782
ecoli_00260,8.4780484315,0.970897898
ecoli_00261,-0.1666084192,-0.129767673
ecoli_00262,0.4750312205,-0.485674207
ecoli_00263,-0.2503090629,-0.495057956
ecoli_00264,-0.6335105504,-0.26998972600000004
ecoli_00265,2.044761249,0.26651736800000003
ecoli_00266,1.8298216709,0.160545766
ecoli_00267,-1.1346744111,0.26008014900000004
ecoli_00268,-1.2855246614,0.21201987200000003
ecoli_00269,-2.3785801803,-0.017836634
ecoli_00270,-1.8572251812,-0.22001503900000002
ecoli_00271,-0.9299196234,-0.711444677
ecoli_00272,-1.7713880316,-0.66059386
ecoli_00273,1.1038504749,0.267790468
ecoli_00274,0.8854440389,0.23211420700000002
ecoli_00275,0.23038212300000002,-0.113710475
ecoli_00276,0.6964113731,-0.148150485
ecoli_00277,-1.187943959,-0.481794302
ecoli_00278,-1.2041798859,-0.630683832
ecoli_00279,0.7363351103,-0.24091487700000003
ecoli_00280,-0.1068797814,-0.026249619000000002
ecoli_00281,-3.5649985471,-1.204917804
ecoli_00282,-1.6821559762,-1.091665843
ecoli_00283,-1.4550479790000002,-0.31009812600000003
ecoli_00284,-1.2651812543,-0.14410989200000002
ecoli_00285,-1.8946899352000002,-0.713405599
ecoli_00286,-1.7767883102000002,-0.913684822
ecoli_00287,0.9636047820000001,-0.09838611600000001
ecoli_00288,0.9282260526,-0.43990217800000003
ecoli_00289,-1.759877767,-0.5433383890000001
ecoli_00290,-1.4374218207,-0.6326274590000001
ecoli_00291,1.2792015945,-0.001791112
ecoli_00292,1.6098148736,-0.07011765
ecoli_00293,1.8851767448,-0.17105119
ecoli_00294,1.3541085136,-0.014402917000000001
ecoli_00295,-1.4330814268,-0.9826863790000001
ecoli_00296,-0.8251729250000001,-0.8025545230000001
ecoli_00297,1.7776474618,-0.047402464000000005
ecoli_00298,1.9433813464,0.061338
ecoli_00299,-0.2575673049,-0.866168119
ecoli_00300,0.0744776098,-1.203549464
ecoli_00301,-3.4959099081,-1.393426228
ecoli_00302,-4.0749621997,-0.5836035230000001
ecoli_00303,1.2949019149,-0.174969657
ecoli_00304,0.9196662692,-0.19994550600000002
ecoli_00305,-1.3335559813,0.48458993400000006
ecoli_00306,-0.5499629016,0.6072532860000001
ecoli_00307,-0.2213009169,0.588399124
ecoli_00308,-0.09347734690000001,0.658011259
ecoli_00309,0.3065802463,0.514325864
ecoli_00310,0.0441535548,0.662278487
ecoli_00311,-1.481771219,0.300234308
ecoli_00312,-0.7287694161,0.32535388
ecoli_00313,-0.1505702393,-0.33402858900000004
ecoli_00314,0.4510893057,-0.334436501
ecoli_00315,0.28106223880000003,-0.14844721
ecoli_00316,-0.27082120390000003,0.042480386
ecoli_00317,0.4707207306,0.110099715
ecoli_00318,0.6476011190000001,-0.063697921
ecoli_00319,-0.2879313035,-0.7111929330000001
ecoli_00320,0.1843150492,-0.664212004
ecoli_00321,-1.266777919,0.214001606
ecoli_00322,-1.3277937401,0.496611324
ecoli_00323,-1.5278897349,-0.814062002
ecoli_00324,-1.3016711493,-0.6829204050000001
ecoli_00325,-1.2916470859,-0.866034434
ecoli_00326,-0.10732138370000001,-0.046557485
ecoli_00327,-2.5822212,-0.26396718
ecoli_00328,-3.3424365659,-0.126917294
ecoli_00329,-2.759209232,-0.200245105
ecoli_00330,-2.8025329556000003,-0.190808723
ecoli_00331,-1.0909561104,-0.510160838
ecoli_00332,-1.3718565218,-0.5349945140000001
ecoli_00333,-0.9900627684000001,-0.29062208300000003
ecoli_00334,-1.3347492175,-0.585757783
ecoli_00335,-2.9294499183,-1.017240323
ecoli_00336,-2.2550861743,-1.008740313
ecoli_00337,-2.3392862186,-0.762312913
ecoli_00338,-2.5564845176,-1.015704669
ecoli_00339,-3.4196355373,-1.063289199
ecoli_00340,-2.9294419115,-0.8980349980000001
ecoli_00341,-2.5972244045,-1.158896259
ecoli_00342,-2.9375150323,-1.164260521
ecoli_00343,-1.6231739567,-1.054694216
ecoli_00344,-1.6111600975,-1.012548963
ecoli_00345,-1.6655724156,-0.624679458
ecoli_00346,-2.0127693128,-0.723093485
ecoli_00347,0.4496315896,-0.5503872830000001
ecoli_00348,0.4265122528,-0.530679322
ecoli_00349,-0.3874091811,-0.707687181
ecoli_00350,0.017948945,-0.507485637
ecoli_00351,0.6055903339,0.36652191
ecoli_00352,-0.6381516579000001,-0.7170319820000001
ecoli_00353,-0.2690998904,-0.45459474400000005
ecoli_00354,-0.4494735502,-0.693424637
ecoli_00355,-0.1031827211,-0.153295486
ecoli_00356,-0.0717796827,-0.103637933
ecoli_00357,-0.0648851389,-0.059150805
ecoli_00358,-0.4212453384,0.017931018
ecoli_00359,-1.6188573755,-0.51541759
ecoli_00360,-2.0218545542,-0.6357706780000001
ecoli_00361,-1.2203728301,-0.27669081300000004
ecoli_00362,-1.9182974388,-0.6495697530000001
ecoli_00363,4.2696485636,-0.929337873
ecoli_00364,4.1061624748,-0.676792143
ecoli_00365,-2.5899536675,-1.291240984
ecoli_00366,-2.6863479709,-1.319363138
ecoli_00367,0.8698764081,-2.261824603
ecoli_00368,0.5100042341000001,-2.047992513
ecoli_00369,3.6789063345,-0.9927413270000001
ecoli_00370,4.1886939481,-1.003714638
ecoli_00371,-1.6998480444,-1.5078896689999999
ecoli_00372,-1.9580274725,-1.230764125
ecoli_00373,2.1369888227000002,-2.339476873
ecoli_00374,1.8271392978,-2.432550671
ecoli_00375,3.1171560117,-0.686386232
ecoli_00376,2.7319261585,-0.545177859
ecoli_00377,-0.9415523542,-1.782779683
ecoli_00378,-0.4763186353,-1.671699908
ecoli_00379,-0.3272183594,-1.091014508
ecoli_00380,-0.7546764977,-1.237081056
ecoli_00381,3.0869643315,-1.148948754
ecoli_00382,3.1560145951,-0.88867834
ecoli_00383,-0.7779017953,-1.470378079
ecoli_00384,-0.9779501105,-1.2905206439999999
ecoli_00385,-0.1525526288,-1.461493639
ecoli_00386,-0.0676519259,-1.598228414
ecoli_00387,2.3102306328,-0.493375999
ecoli_00388,1.7802367774,-0.482068745
ecoli_00389,-0.7644499854,-1.572391744
ecoli_00390,-0.9470859134,-1.370976099
ecoli_00391,-1.2393097496,-1.808065258
ecoli_00392,-1.0835688867,-1.693585608
ecoli_00393,-0.9189897579,-1.101955936
ecoli_00394,-0.1467016237,-1.015036373
ecoli_00395,-2.4302442861,-0.6102495330000001
ecoli_00396,-1.8904323352999999,-0.9407142510000001
ecoli_00397,-0.6662663980000001,-0.209139771
ecoli_00398,-0.7949190654,-0.024169377000000002
ecoli_00399,0.5525330493,-0.86512356
ecoli_00400,1.3891753205000001,-0.8539532160000001
ecoli_00401,-2.9645917416,-1.176951706
ecoli_00402,-2.9441827446,-1.127009088
ecoli_00403,-2.9333480082000003,-0.8227452670000001
ecoli_00404,-2.1797669312,-0.5580730740000001
ecoli_00405,-0.6768241297,-1.0921011
ecoli_00406,-1.8764153399999999,-1.114857899
ecoli_00407,-3.4167845873,-0.876083999
ecoli_00408,-3.0078811457,-0.97083549
ecoli_00409,-3.7584702185000003,-0.7631790740000001
ecoli_00410,-2.8104020588000003,-0.5459797230000001
ecoli_00411,-1.815710053,-1.238516674
ecoli_00412,-1.7337321046,-1.146254932
ecoli_00413,-2.8872461966,-0.928914773
ecoli_00414,-3.2226358451,-1.340949874
ecoli_00415,-2.0105610618,-0.388179351
ecoli_00416,-2.8488187401,-0.5203261
ecoli_00417,-0.43084628,-1.341711984
ecoli_00418,-1.9557800612,-1.219019721
ecoli_00419,-2.854697404,-0.8558036170000001
ecoli_00420,-2.744130765,-1.034823067
ecoli_00421,-1.7446851317,-0.130678028
ecoli_00422,-1.9731537923,-0.308601462
ecoli_00423,2.6613926551000002,-0.433178591
ecoli_00424,2.2347451054,-0.44469282
ecoli_00425,-1.277496801,-1.149755002
ecoli_00426,-1.0326335356,-0.947447707
ecoli_00427,-1.7597951589,-1.163623453
ecoli_00428,-1.6394276051,-1.001027809
ecoli_00429,-3.0663643311,-0.8769400940000001
ecoli_00430,-2.8041983779,-1.115793628
ecoli_00431,-1.7849350669000001,-0.523778319
