,A,Zur
HNS_protein:WT_pCAR1_Del_turB_st:1.0,-0.2859812827701853,0.0469729989999994
HNS_protein:WT_pCAR1_Del_turB_ex:2.0,-11.757247895517487,-0.7934565560000006
HNS_protein:WT_pCAR1_Del_pmr_ex:1.0,-12.388919357993077,-0.8701567480000003
HNS_protein:WT_pCAR1_Del_pmr_ex:2.0,-4.430761733848772,-0.0763189130000006
HNS_protein:WT_pCAR1_Del_turB_st:2.0,-9.839916014097154,-0.3124564560000005
HNS_protein:Control_ex:2.0,-3.601998442056736,-0.2261381480000004
HNS_protein:WT_Del_turA_ex:1.0,8.274294492973684,0.1762757599999993
HNS_protein:WT_Del_turA_ex:2.0,9.35382978688439,-0.0844009970000003
Mobile_gene:2737_exp:1.0,-0.1651242038110749,0.0760928024999998
Mobile_gene:2737_exp:2.0,-0.1272100557879437,-0.0854119665000001
Mobile_gene:2737_exp:3.0,0.278623085407692,-0.1147018735
Mobile_gene:2737_exp:4.0,0.0137111742014573,0.1240210375000003
Mobile_gene:2737_reg:1.0,0.2631205709315097,-0.1123790274999998
Mobile_gene:2737_reg:2.0,-0.4054695385280722,0.1644946755000003
Mobile_gene:2737_reg:3.0,0.2105647645616102,0.3393276905000002
Mobile_gene:2737_reg:4.0,0.2771710807969781,0.3780797675
Mobile_gene:3227_exp:1.0,0.6015105931790761,0.4827084775000001
Mobile_gene:3227_exp:2.0,-0.5628154971687338,-0.0479773534999998
Mobile_gene:3227_exp:3.0,-0.6934896238878296,-0.4342338525000002
Mobile_gene:3227_exp:4.0,-0.2982701175755956,0.4493483864999996
Mobile_gene:3227_reg:1.0,0.4314389630248513,-0.1167038874999999
Mobile_gene:3227_reg:2.0,0.1641456818584598,-0.2651185384999999
Mobile_gene:3227_reg:3.0,0.404667618791497,0.1539545494999998
Mobile_gene:3227_reg:4.0,-0.0636269191424309,0.0893760365
Mobile_gene:mfsR_exp:1.0,0.618688520987303,-1.9029152585
Mobile_gene:mfsR_exp:2.0,1.221778001750122,-2.8750529015
Mobile_gene2:Condition1:1.0,0.0318279841451152,-0.4588321740000003
Mobile_gene2:Condition1:2.0,0.3940010280933883,0.1361702819999992
Mobile_gene2:Condition2:1.0,-0.2912374513350735,-0.0851209750000006
Mobile_gene2:Condition2:2.0,0.7937349251319239,-0.123310934
Mobile_gene2:Condition2:3.0,0.2506714646846258,0.378238338
Mobile_gene2:Condition2:4.0,-0.7531689409446299,-0.1698064290000003
Muconate:CJ522_fructose:1.0,-1.6038871515566049,0.4309973726666669
Muconate:CJ522_fructose:2.0,-9.750108272070372,-0.4542672153333331
Muconate:CJ522_fructose:3.0,-4.129336139838528,0.4130479046666666
Muconate:CJ522_fructose_glucose:1.0,-3.96469415592169,0.0422509486666662
Muconate:CJ522_fructose_glucose:2.0,-25.84808049738014,-2.3079341933333333
Muconate:CJ522_fructose_glucose:3.0,-10.872218213262554,0.3717822046666663
Muconate:CJ522_fructose_glucose_gluconate:1.0,-24.427862201785345,-1.7346566503333332
Muconate:CJ522_fructose_glucose_gluconate:2.0,-24.536381654076614,-1.1389943283333333
Muconate:CJ522_fructose_glucose_gluconate:3.0,-23.90744436250824,-1.4231650823333335
Muconate:CJ522_glucose_gluconate:1.0,-18.96610901637733,-2.2799625713333334
Muconate:CJ522_glucose_gluconate:2.0,-24.12024334642959,-1.7571311053333334
Muconate:CJ522_glucose_gluconate:3.0,-25.437472458810312,-1.644672312333333
Muconate:CJ522_gluconate:1.0,-8.170378885565029,0.2973736486666665
Muconate:CJ522_gluconate:2.0,-24.28992288597076,-1.5466866623333333
Muconate:CJ522_gluconate:3.0,-4.636989227681986,0.3692689636666664
Muconate:CJ522_glucose:1.0,-10.496036410688324,-0.1967550593333333
Muconate:CJ522_glucose:2.0,-25.680151592483234,-1.1575953373333334
Muconate:CJ522_glucose:3.0,-5.583022085366203,0.080596016666667
Muconate:GB032_fructose:1.0,-1.7808093984477835,0.4085868746666667
Muconate:GB032_fructose:2.0,-4.586854690297677,0.8060138146666667
Muconate:GB032_fructose:3.0,-1.3337822744600738,1.0433194146666669
Muconate:GB032_fructose_glucose:1.0,-5.388060015126273,0.6340999676666668
Muconate:GB032_fructose_glucose:2.0,-3.39258856874326,0.4970574986666669
Muconate:GB032_fructose_glucose:3.0,-4.183357341015904,0.5206578166666667
Muconate:GB032_fructose_glucose_gluconate:1.0,-25.54558605880404,-1.7821847493333332
Muconate:GB032_fructose_glucose_gluconate:2.0,-25.356416829862823,-1.5693276203333335
Muconate:GB032_fructose_glucose_gluconate:3.0,-24.88055980433145,-1.3742374203333334
Muconate:GB032_glucose_gluconate:1.0,-24.953089490150056,-1.0805586923333332
Muconate:GB032_glucose_gluconate:2.0,-25.22276341547085,-1.7855300993333332
Muconate:GB032_glucose_gluconate:3.0,-24.44277169180132,-1.6019814013333336
Muconate:GB032_gluconate:1.0,-22.77713840501199,-1.3141834573333333
Muconate:GB032_gluconate:2.0,-25.03452338725625,-1.7044887323333335
Muconate:GB032_gluconate:3.0,-25.14849590609068,-1.1224046113333332
Muconate:GB032_glucose:1.0,-6.548910777297302,0.3594515076666669
Muconate:GB032_glucose:2.0,-2.9102641847172497,0.8371320826666668
Muconate:GB032_glucose:3.0,-4.175987669039874,0.7133797746666666
Muconate:GB045_fructose:1.0,-1.2065889597649369,1.2379538526666662
Muconate:GB045_fructose:2.0,-1.7821135279767133,0.5295179686666662
Muconate:GB045_fructose:3.0,-3.6229542822349474,0.3573218146666663
Muconate:GB045_fructose_glucose:1.0,-0.2511031343943892,1.052399408666667
Muconate:GB045_fructose_glucose:2.0,-0.4382396842532527,1.0819477036666667
Muconate:GB045_fructose_glucose_gluconate:1.0,-2.769808263660209,2.0241178596666662
Muconate:GB045_fructose_glucose_gluconate:2.0,-22.85849796251627,-0.7980568053333332
Muconate:GB045_fructose_glucose_gluconate:3.0,-18.648822291965413,0.0271048176666663
Muconate:GB045_glucose_gluconate:1.0,-14.99792516772168,-1.9677515153333327
Muconate:GB045_glucose_gluconate:2.0,-18.78215842422312,-1.4018627853333334
Muconate:GB045_glucose_gluconate:3.0,-6.4288543183753815,-0.0467899013333337
Muconate:GB045_gluconate:1.0,-23.091696145564256,-0.7961136423333333
Muconate:GB045_gluconate:2.0,-22.567962408582165,-0.8488237923333335
Muconate:GB045_gluconate:3.0,-22.523683164025947,-0.5872002743333331
Muconate:GB045_glucose:1.0,-22.88730352501096,-0.9275123383333336
Muconate:GB045_glucose:2.0,-23.91797370554311,-0.9118354263333336
Muconate:GB045_glucose:3.0,-25.0966230100087,-0.7174600693333337
Muconate:GB062_fructose:1.0,-3.03956063674714,-0.2135287923333333
Muconate:GB062_fructose:2.0,-2.604805007966803,-0.4437316653333329
Muconate:GB062_fructose:3.0,-3.2108078258675987,0.8905754036666664
Muconate:GB062_fructose_glucose:1.0,-25.531971745188,-2.137566985333333
Muconate:GB062_fructose_glucose:2.0,-23.57903932911332,-2.0398933303333333
Muconate:GB062_fructose_glucose:3.0,-24.72549787946627,-1.9535086123333327
Muconate:GB062_fructose_glucose_gluconate:1.0,-24.530093776770627,-0.8447478703333333
Muconate:GB062_fructose_glucose_gluconate:2.0,-24.56758013755912,-1.3957089243333334
Muconate:GB062_fructose_glucose_gluconate:3.0,-19.41040344654885,0.1475702066666668
Muconate:GB062_glucose_gluconate:1.0,-24.475998636651163,-1.1511878743333337
Muconate:GB062_glucose_gluconate:2.0,-25.31205722294051,-1.8995948483333331
Muconate:GB062_glucose_gluconate:3.0,-4.967384420718635,0.464759638666667
Muconate:GB062_gluconate:1.0,-4.788359119882856,-0.0741991623333335
Muconate:GB062_gluconate:2.0,-2.5927966056038025,-0.1271554593333332
Muconate:GB062_gluconate:3.0,-4.600806747827957,0.3733451106666665
Muconate:GB062_glucose:1.0,-4.172442787341214,0.3075086886666662
Muconate:GB062_glucose:2.0,-25.03958662161157,-1.4959245753333337
Muconate:GB062_glucose:3.0,-25.11223004854377,-0.8913485893333335
Muconate:KT2440_fructose:1.0,-24.368609493564623,-1.2570487043333332
Muconate:KT2440_fructose:2.0,-23.59362999603873,-1.201965263333333
Muconate:KT2440_fructose:3.0,-22.68644799342827,-1.5659527723333335
Muconate:KT2440_fructose_glucose:1.0,0.1067542479391308,-0.508106793333333
Muconate:KT2440_fructose_glucose:2.0,-0.3020617602913756,-0.5703989593333336
Muconate:KT2440_fructose_glucose:3.0,0.3933814400115408,-0.0366113193333337
Muconate:KT2440_fructose_glucose_gluconate:1.0,-0.7857167998076156,-0.138248867333333
Muconate:KT2440_fructose_glucose_gluconate:2.0,-0.8950871788174161,-0.2073408583333336
Muconate:KT2440_fructose_glucose_gluconate:3.0,-0.8682692418452644,0.5220885526666663
Muconate:KT2440_glucose_gluconate:1.0,-0.401314393737104,-0.1630935103333337
Muconate:KT2440_glucose_gluconate:2.0,-0.4995472971985341,0.7961584086666669
Muconate:KT2440_glucose_gluconate:3.0,0.0719695410211145,0.3810076946666667
Muconate:KT2440_gluconate:1.0,0.4142220821206709,0.7351504866666669
Muconate:KT2440_gluconate:2.0,0.7919196876222783,0.0739213966666669
Muconate:KT2440_gluconate:3.0,0.2698509639696307,0.1438422006666666
Muconate:KT2440_glucose:1.0,-0.0649578545851765,0.248968083666667
Muconate:KT2440_glucose:2.0,-0.1010678355707422,-0.2989116383333332
Muconate:KT2440_glucose:3.0,0.1660256899171005,0.0499435546666662
Multistress:Control:1.0,0.1794415451227747,-0.2498760309999999
Multistress:Control:2.0,0.3409897173006297,-0.0578216989999997
Multistress:Control:3.0,-0.5204312617272455,0.3076977300000001
Multistress:NaCl_7min:1.0,0.2267346387502126,-1.228108797
Multistress:NaCl_60min:1.0,-1.0291589249069262,1.0689272410000004
Multistress:NaCl_7min:2.0,-0.3563483970055801,-0.8556045139999999
Multistress:NaCl_60min:2.0,-0.9318489493409764,0.3684842309999996
Multistress:NaCl_7min:3.0,-0.1350723061469893,-0.087876998
Multistress:NaCl_60min:3.0,-1.2144585090815672,0.4992395699999998
Multistress:Imipenem_7min:1.0,-0.5144388392912463,0.413222465
Multistress:Imipenem_60min:1.0,-1.4717067422442751,-0.989439555
Multistress:Imipenem_7min:2.0,-0.6074171943404731,-1.485731693
Multistress:Imipenem_60min:2.0,-0.9356650835502328,-1.6306098759999998
Multistress:Imipenem_7min:3.0,0.0288519629823163,-0.1142854739999998
Multistress:Imipenem_60min:3.0,-1.4049332736984943,0.4100529779999999
Multistress:H2O2_7min:1.0,0.4167720783620525,1.667821627
Multistress:H2O2_60min:1.0,-3.02086157983708,-0.2767847460000001
Multistress:H2O2_7min:2.0,-0.9922746726509376,-0.0130178870000001
Multistress:H2O2_60min:2.0,-2.9836973104453595,0.2021199799999999
Multistress:H2O2_7min:3.0,-1.1907384208194625,0.7556327069999997
Multistress:H2O2_60min:3.0,-2.350920701201883,0.4236725719999996
Myristic_acid:Control:1.0,0.1598659301918887,-0.2262363043333335
Myristic_acid:Control:2.0,-0.2930148052139271,0.3158123886666666
Myristic_acid:Control:3.0,0.1331488751482381,-0.0895760843333335
Myristic_acid:Myristic_acid:1.0,-0.7628202296274723,1.1858316246666667
Myristic_acid:Myristic_acid:2.0,-1.0727424369510044,1.2287029576666666
Myristic_acid:Myristic_acid:3.0,-0.7956283383255264,1.1977160356666667
Phase:WT_Tr:1.0,-4.340474167457341,-4.374366513
Phase:WT_Tr:2.0,-4.074827610104663,-2.7878053740000004
Phase:WT_Ex:1.0,-0.6949652980128053,-0.1216752169999999
Phase:WT_Ex:2.0,0.6949652977992871,0.1216752169999999
Phase:WT_Tr:3.0,-2.704090083020515,-0.5594513010000002
Phase:WT_Tr:4.0,-2.6453248040033266,-0.2759775410000005
Phase:WT_St:1.0,-2.757134346402629,0.2519232759999994
Phase:WT_St:2.0,-3.158176480005036,0.0805402599999993
RelA:Control:1.0,-0.3387344709246956,-0.0023106019999996
RelA:Control:2.0,-0.0648991975440186,0.012729266
RelA:Control:3.0,0.4036336692728536,-0.0104186639999994
RelA:Del_relA:1.0,0.5497972615143518,-0.1301824260000001
RelA:Del_relA:2.0,0.9168431537554136,-0.4288938770000001
RelA:Del_relA:3.0,-0.903078539779584,-0.2144937359999996
RelA:Del_relA_lignin:1.0,0.152831766698995,0.8911333280000004
RelA:Del_relA_lignin:2.0,0.095737583631467,1.03521267
RelA:Del_relA_lignin:3.0,0.4102351065038443,1.3296614830000006
Zn:Zn_ion:1.0,1.219048001342551,0.9683302886666664
Zn:Zn_ion:2.0,1.3098353924461823,0.9517615766666658
Zn:Zn_ion:3.0,1.499692824422163,1.2879982026666663
Zn:Control:1.0,0.3189812048700167,0.0799051006666662
Zn:Control:2.0,-0.1348444201437255,-0.0622713263333336
Zn:Control:3.0,-0.1841367833057117,-0.0176337743333334
ZnO:Control:1.0,-1.3073860025133903,-0.0966066024999996
ZnO:Control:2.0,1.3073860023900543,0.0966066024999996
ZnO:Nano:1.0,-10.321236317714783,-1.1381440075000002
ZnO:Nano:2.0,-10.243078074710866,-1.0289327205000005
ZnO:Nano:3.0,-11.15218033580372,-1.4956944195000004
ZnO:Zn_ion:1.0,-10.780393126883585,-1.2637278765
ZnO:Zn_ion:2.0,-10.185887020490991,-1.0309537615000002
ZnO:Zn_ion:3.0,-11.762001564032898,-1.4906993405
