,A,AbrB
SRX5577059,33.84391539959838,-2.5002853445446007
SRX5577060,35.27606735700553,-2.9110867739197968
SRX5577061,21.16498371469733,-3.51947823816058
SRX5577062,33.371102839381784,-3.5573215877428086
SRX5577063,34.226630954933576,-3.665968801160005
SRX5577064,27.00075966990213,-3.1767055571838423
SRX5577065,35.83859386469072,-3.5604531573731566
SRX5577066,25.280154862769326,-3.252061414174793
SRX5577067,23.753814421843263,-3.775610658476959
SRX5577068,27.533301466476637,-3.7475930936277853
SRX533166,-0.5341618884647226,-0.1916878527153436
SRX533171,0.5341618884647452,0.1916878527153436
SRX533786,1.4204429184224046,-0.02361497797736689
SRX533787,5.594869832365913,0.113415019893079
SRX533789,-2.1899992551485883,-0.1435377063472565
SRX533791,0.3462490077862445,0.36836113329298215
SRX533792,-1.247486933683516,-0.31383552756834554
SRX533793,1.796788961995256,0.23885180454112745
SRX533794,-0.16156071323696525,0.36634792011168216
SRX533795,-1.8998205696207568,0.16156158745135052
SRX4703435,1.0653123232609567,0.13275991653241806
SRX4703436,-0.9781490804137309,-0.011529939431103031
SRX4703437,-0.08716324284717535,-0.121229977101315
SRX4703438,-4.687550904310932,-1.3688803057794736
SRX4703439,-2.5912707355321323,-0.37753291900234665
SRX4703440,-2.6708399688935227,-0.2701762074607501
SRX6902408,-7.016088727045845,0.5210320622567437
SRX6902409,-5.349460892595928,0.11869535860730453
SRX6902410,-6.088444754662642,0.17880532231323976
SRX6902411,-4.300098739659582,0.2406167986244228
SRX6902412,-3.467420205620322,0.5610257822345766
SRX6902413,-2.2285791129707624,0.27214095329564536
SRX6902414,0.2574908675049553,-0.08652806108797861
SRX6902415,-0.25749086750495065,0.08652806108797861
SRX5278698,0.24575195313430656,0.5680493643599469
SRX5278699,-0.9684567126522656,0.3514383567099291
SRX5278700,0.7227047595179992,-0.919487721069876
SRX5278701,3.800256734750654,-1.630197102596714
SRX5278702,3.2800308030691676,-1.5421719959412634
SRX5278703,5.1667155266804405,-2.0448956801880733
SRX5278704,13.296782450600377,1.6905817468686628
SRX5278705,14.222168540053413,2.2982577864491076
SRX5278707,4.593023925742643,0.11493886041539447
SRX5278708,6.574395200913125,0.9418500122835828
SRX5278709,7.709741524750793,1.1248804305274902
SRX5278710,3.3612770488479624,1.1802981365932352
SRX5278711,3.992749769053302,1.4875922009199931
SRX5278713,4.222790081396383,-0.6575419700022422
SRX5278714,3.8309174419532073,-0.1413259732205816
SRX5278715,5.823371296786523,-1.6579576022763156
SRX5278716,-0.5217133673886037,-0.5022739933259501
SRX5278717,-2.1641685889852447,0.4551442440795164
SRX5278718,-1.7812580353223952,-0.18093579810274815
SRX5278719,2.6792980518054668,-0.4037864348894065
SRX5278720,3.874282584504104,-0.2755828515659964
SRX5278721,2.5592867291366077,-0.9586398487262268
SRX1254783,29.613592949839344,0.3307621510176215
SRX1254784,29.581237137353078,-0.90578841677552
SRX1254785,30.60569729463612,-2.091851620596776
SRX1254786,28.811597629772592,-0.7621502194381069
SRX1473807,-0.3267795043554922,-0.00768045447051513
SRX1473808,0.09011247809022528,0.11992671432806645
SRX1473809,0.2366670262652452,-0.1122462598575531
SRX7520944,-1.2322775014987901,-0.025845716205775915
SRX7520945,-1.694541270816157,0.013616229661410628
SRX7520946,1.9254476603795287,-0.003665589490294607
SRX7520947,1.001371111935434,0.015895076034663447
SRX7520948,33.29154438906635,-5.5070045197256325
SRX7520949,32.58815377797328,-5.5726101726653985
SRX7520950,32.870421447432214,-4.616832689412319
SRX7520951,32.14057665971313,-4.573110088599666
SRX959206,7.893427363960982,-1.7983237827595169
SRX959207,3.3911942278586324,-2.3768897503564936
SRX959208,2.6078762609237005,-2.3688486620751448
SRX959209,6.912239431813978,-1.3148614603031683
SRX959210,11.366668971955841,-0.4986696811752509
SRX959211,9.499061330452108,0.19742296487481248
SRX959212,-1.5246777842628996,-0.1147756522102128
SRX959213,-2.1178229570023883,-0.25294765452342993
SRX959214,-0.5938421527627407,0.08846880509493005
SRX959215,-1.2384727280044374,-0.4283490746696641
SRX959216,2.9661272360676376,0.4820837859174727
SRX959217,2.5086883859648883,0.22551979039090675
SRX3269802,-1.1040512935624378,-0.30880575543659994
SRX3269803,1.1040512935624167,0.30880575543659994
SRX3269804,1.6208698556565757,1.8912729674200792
SRX3269805,2.6697955086834058,1.261085386229178
SRX3269806,2.5442446075257754,1.6314302537104184
SRX3269807,31.78952687668043,-1.150453356540444
SRX3269808,36.124479456711455,-1.4864914715418944
SRX3269809,36.7838712114258,-1.2565656363031632
SRX3269810,34.948817812537406,-0.8013636518375904
SRX3269811,37.58044891992858,-0.8441301728562127
SRX2529102,0.1930640358328687,0.32038316389298416
SRX2529103,-0.19306403583288173,-0.32038316389298593
SRX2529104,-0.2844135923845134,2.1726513906344067
SRX2529105,0.3755033038373141,2.134582312548334
ERX1981712,6.7257695494022665,-1.3190964451117644
ERX1981713,4.685255625654428,-1.2162229055022475
ERX1981714,4.7751462244707215,-1.2697026408056011
ERX1981715,0.2364263000452883,-0.1896466437397564
ERX1981716,0.9813443091216932,0.18037324345693584
ERX1981717,-1.217770609166991,0.009273400282824085
ERX2274784,2.5277915193594307,-0.05807345084798144
ERX2274785,1.9120408551268928,-0.7098335280798036
ERX2274786,1.9262930174876989,0.5051042517449638
ERX2274787,8.702199863301146,0.073062046586168
ERX2274788,11.1619862664255,-0.6940449562252713
ERX2274789,4.723330646225238,0.09322835891753734
ERX2274790,2.774380827655296,-0.08272769150965154
ERX2274791,-0.3117413312258152,-0.2400856065387256
ERX2274792,0.5800252342082666,0.6545053922172741
ERX2274793,7.038251870999192,0.026448237406587083
ERX2274794,3.8081695407666714,0.4579393549645232
ERX2274795,7.89352015139941,-0.13380890047644198
ERX2274796,0.5277922427170247,-0.1480690659394277
ERX2274797,0.806713320389505,0.4008073922238644
ERX2274798,-1.3345055631065337,-0.2527383262844367
ERX2274799,9.194678857442266,-0.19727814869377447
ERX2274800,4.976209194509439,0.2791554674396064
ERX2274801,10.086955696528387,-0.7730072441287206
ERX1819430,3.90079429973932,0.14946243092287406
ERX1819431,3.81917931096983,0.20300927782293954
ERX1819432,3.5313293778514576,0.44835580172822104
ERX1819433,3.8753407685048953,0.5929522255770632
ERX1819434,-2.31167879287652,-0.014785996904805645
ERX1819435,-1.4293684466709211,-0.5013961005107923
ERX1819436,-2.416073576059357,-0.3008030901759202
ERX1819437,-1.5533778311393684,-0.3851736086039193
ERX1819438,1.3744957378645977,0.5809987611964385
ERX1819439,0.6654837354714139,-0.08643982004227801
ERX1819440,1.7326276133165712,0.8803332110715409
ERX1819441,0.9035243528505996,0.010396709571674378
ERX1819442,0.9371830550119516,-0.566212764291631
ERX1819443,1.2180972719449454,-0.11308457486844148
ERX1819444,0.9195108115049946,-0.4809791300639326
ERX1819445,0.5838257652548358,-0.3764139811209812
ERX3440914,-1.299689812181578,0.27345160311679884
ERX3440915,-0.6649922938416234,0.20193479962968294
ERX3440916,1.3070193076092518,-0.09847996277360592
ERX3440917,-0.8309195980798109,-0.08796418572646836
ERX3440918,24.88450366612103,-1.2572433136288763
ERX3440919,27.5105980555685,-1.0988146151948062
ERX3440920,27.492874852867175,-0.9385214187548634
ERX3440921,7.680650461210781,-2.647063684249236
ERX3440922,7.966860539578022,-2.851942949685476
ERX3440923,8.401935623369612,-2.6108256439408013
ERX3440924,10.103663125506072,-1.947095544792849
ERX3440925,-0.8459307722012891,-0.06414112731258115
ERX3440926,10.314668079309948,-1.7406275569451486
ERX3440927,9.86366262047482,-1.851613943352321
ERX3440928,8.206764611778025,-2.8669580453866987
ERX3440929,4.586780894325306,-2.853549472953977
ERX3440930,8.10206136161053,-2.3235814665494616
ERX3440931,7.127054809333089,-3.706773642685456
ERX3440932,7.082120695633357,-3.6605025155948567
ERX3440933,8.758943969045163,-2.9654500008734805
ERX3440934,12.275608363540066,-2.5471105196231614
ERX3440935,13.100330081880953,-2.543736704100299
ERX3440936,2.1456205843828906,-0.2093104758042177
ERX3440937,12.554607692401385,-2.5169728188722966
ERX3440938,0.350153089821024,0.08155678760424577
ERX3440939,0.9233029637656834,-0.03763166296576337
ERX3440940,0.8271083114501656,-0.4962759397720475
ERX3440941,0.5832100098746656,-1.158337591758977
ERX3440942,1.2967660167668338,-0.4351073769630176
ERX3440943,4.699082919276816,-1.024651893291546
SRX5347612,1.6420453346493504,0.5757311346239327
SRX5347613,0.30039351913347123,-0.0006028012440921772
SRX5347614,-1.9424388537828383,-0.5751283333798352
SRX5347615,1.7872988787777508,0.7071969762383912
SRX5347616,-0.3270587673267885,0.5662945204361307
SRX5347617,-2.228710799678232,-0.15677100577226888
SRX5347618,1.576687151225472,0.4581403526719985
SRX5347619,-1.2967785988433136,0.4727769015028223
SRX5347620,-0.3898379036893125,0.2010573815922516
SRX5347621,1.4742574971751992,0.20241858365121426
SRX5347622,1.7922872452768377,0.40507978671321787
SRX5347623,0.3025589060961467,-0.17679494423138742
SRX8170783,0.5878244473693077,-0.4430006711563372
SRX8170784,-0.14911833517373832,0.17355162589509196
SRX8170785,-0.4387061121955803,0.26944904526124697
SRX8170786,2.2290214345899506,-0.15306438267610822
SRX8170787,0.133789118167982,-0.4827811083904745
SRX8170788,-0.3688383067779564,-0.4831713411303866
SRX5177009,-3.753189795630299,-2.1150346717917947
SRX5177010,0.303601780347945,-1.9441889092530733
SRX5177011,2.9851553290506483,-1.9472270117004216
SRX5177012,2.163190313017205,-1.8470765682077417
SRX7354731,-0.8185429525142408,-0.13520585625734505
SRX7354732,0.8185429525142405,0.13520585625734327
SRX7354733,-3.640932012220663,0.12421674624482115
SRX7354734,-5.681453339646139,-0.02701695114662428
SRX7354735,2.6225457290588854,-1.3169457350484244
SRX7354736,2.3630177376481853,-0.964109139300776
SRX7354737,0.9155561329763168,-1.5389090717536025
SRX7354738,0.8984499342348902,-1.5776606107473048
SRX2508581,0.4181899448951932,-0.16072716121467145
SRX2508582,1.2537079684620258,0.09429451452622216
SRX2508583,2.932877601116665,-0.5117996838762142
SRX2508584,2.896806537674508,-0.3174568472649355
SRX2508585,0.2551689523946333,0.07588327626762315
SRX2508586,1.1537591132975482,0.06748070433247655
SRX2508587,2.5382233215054506,-0.3819407984235745
SRX2508588,2.9570928510250134,-0.0763190075710316
SRX2508589,-0.6733588972898391,0.08484388494704652
SRX2508590,0.8678247069840501,0.09170261267966497
SRX2508591,2.3341003154978948,-0.3558192255081369
SRX2508592,2.20144239149005,-0.3705966670365708
SRX1736086,2.2786070509312006,-0.252759929298767
SRX1736087,-1.1385499636503311,-0.01608601897143025
SRX1736088,-1.1400570872807994,0.2688459482702026
SRX1736089,-6.510471383986565,-4.832769863682037
SRX1736090,-6.946242387371094,-4.397333235776128
SRX1736091,-7.962610834779472,-5.035298167618577
SRX1736092,-2.6951200531250383,-0.2596560266794299
SRX1736093,-1.5547037029392703,-0.2771073889519116
SRX1736094,4.77313272989079,-1.1983433475794012
SRX1736095,-7.297204734833688,-4.016808496160007
SRX1736096,-8.127264594519508,-4.358040584304663
SRX1736097,-4.230668943620073,-4.636831009757892
SRX7176371,1.078483000273859,0.21209903220583648
SRX7176372,-1.578485870297304,-0.2583611765550877
SRX7176373,0.5000028700234302,0.04626214434924947
SRX7176374,1.8155175126694287,0.5196422420167544
SRX7176375,0.15821718938941914,0.2550006853898488
SRX7176376,1.635476355018364,0.0767627095495147
