,b2681_1
omics__bw_pyr__1,1.5936633686000001
omics__bw_pyr__2,2.4997243614
ompr__wt_nacl__1,5.031810159
ompr__wt_nacl__2,5.6216398452
ompr__bw_delompr_nacl__1,5.7734679868
ompr__bw_delompr_nacl__2,5.5820127501
minspan__wt_ade__1,4.171728881
minspan__wt_glc__1,1.7210268471
minspan__wt_glc__2,2.1453013208
minspan__wt_glc__3,2.49477687
minspan__wt_glc__4,3.1748865037
minspan__wt_glc_anaero__1,1.5888965205
minspan__wt_glc_anaero__2,0.0
minspan__wt_trp__1,2.1976612699
minspan__bw_delcra_glc__1,0.0
minspan__bw_delcra_glc__2,0.0
minspan__bw_delcra_trp__1,2.2467230918
minspan__bw_delmntr__1,2.6628625454
minspan__bw_delnac_ade__1,3.9078922570000003
minspan__bw_delnac_glc__1,2.8554419951
cra_crp__wt_ac__1,3.3944275206
cra_crp__wt_ac__2,4.06580827
cra_crp__wt_fru__1,2.3693287698
cra_crp__wt_fru__2,2.8121019954
cra_crp__delcra_ac__1,0.9487739354
cra_crp__delcra_ac__2,0.0
cra_crp__delcra_fru__1,0.0
cra_crp__delcra_fru__2,1.7589353171000002
cra_crp__delcra_glc__1,1.6858871012
cra_crp__delcra_glc__2,0.7421865566
rpoB__wt_031__1,3.3680727473
rpoB__wt_044__1,3.4690434096000002
rpoB__wt_lb__1,0.0
rpoB__wt_lb__2,0.0
rpoB__rpoBE546V_031__1,2.2773417804
rpoB__rpoBE546V_044__1,4.0646044551
rpoB__rpoBE546V_lb__1,2.1157273364
rpoB__rpoBE546V_lb__2,1.4001598676
rpoB__rpoBE546V_glc__1,3.2992998089
rpoB__rpoBE672K_glc__1,2.0848768468
rpoB__rpoBE672K_glc__2,1.4777431833
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,1.4199860093
crp__wt_fru__1,1.7389167609
crp__wt_glyc__1,1.368839859
crp__wt_glyc__2,1.7513596496
crp__delar1_glyc__1,0.0
crp__delar1_glyc__2,0.0
crp__delar1ar2_glyc__1,0.0
crp__delar1ar2_glyc__2,0.0
crp__delar1ar2_glyc__3,0.0
crp__delar2_glyc__1,0.0
crp__delar2_glyc__2,0.0
crp__delar2_glyc__3,0.0
crp__delcrp_fru__1,2.5827840021
crp__delcrp_fru__2,2.0012907983
crp__delcrp_fru__3,2.9005851622
crp__delcrp_glc__1,1.7373620173000002
crp__delcrp_glc__2,2.0008406307
crp__delcrp_glc__3,1.2666052763
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,1.290193814
crp__delcrp_glyc__3,1.9033335432
glu__glu_ale3__1,2.6845980229
glu__glu_ale4__1,1.0974304532
glu__glu_ale5__1,1.0535831656
glu__glu_ale6__1,1.3425246317
glu__glu_ale8__1,1.4492938559000001
glu__glu_ale9__1,3.1799771967
glu__glu_ale10__1,2.8403928983
42c__wt_42c__1,0.0
42c__42c_ale1__1,1.1232994614
42c__42c_ale2__1,1.1695469316
42c__42c_ale3__1,0.0
42c__42c_ale4__1,3.4433495001
42c__42c_ale5__1,2.9968244788
42c__42c_ale6__1,1.6224252336
42c__42c_ale8__1,0.9057277760000001
42c__42c_ale9__1,0.0
42c__42c_ale10__1,2.5997075482
ssw__wt_ac__1,2.2985447645
ssw__wt_glc__1,2.0478925623
ssw__wt_glyc__1,1.5301993044
ssw__wt_xyl__1,0.0
ssw__glc_ale1__1,0.0
ssw__glc_ale2__1,2.1755305321
ssw__glc_ale3__1,0.0
ssw__glyc_ale1__1,0.0
ssw__glyc_ale2__1,0.0
ssw__xyl_ale1__1,2.8466648544
ssw__xyl_ale2__1,0.0
ssw__xyl_ale3__1,0.0
ssw__glc_ac_ac2__1,0.0
ssw__glc_ac_glc1__1,0.0
ssw__glc_ac_glc2__1,1.3265107980000002
ssw__glc_glyc_glc__1,0.0
ssw__glc_glyc_glyc__1,0.0
ssw__glc_xyl_glc__1,0.0
ssw__glc_xyl_xyl__1,0.0
pgi__glu4_delpgi__1,2.4169913023
pgi__pgi_ale1__1,2.7395297151999998
pgi__pgi_ale2__1,0.0
pgi__pgi_ale3__1,1.7353088098
pgi__pgi_ale5__1,1.3491628982
pgi__pgi_ale6__1,2.2175562068
pgi__pgi_ale7__1,2.5159365384
pgi__pgi_ale8__1,0.8480557219
ica__wt_glc__1,1.6205318865
ica__wt_glc__2,0.6246120718
ica__wt_glc__3,2.1669219829
ica__wt_glc__4,0.9498439819000001
ica__arg_sbt__1,0.0
ica__arg_sbt__2,0.0
ica__cytd_rib__1,1.9015225218
ica__cytd_rib__2,1.0693683427
ica__gth__1,4.1348610247
ica__gth__2,3.3829769367
ica__leu_glcr__1,2.3869182475
ica__leu_glcr__2,2.1171121292
ica__met_glc__1,1.2756338368
ica__met_glc__2,1.747849773
ica__no3_anaero__1,2.6384217168
ica__no3_anaero__2,2.1911880429
ica__phe_acgam__1,2.3227998781
ica__phe_acgam__2,0.6236076373
ica__thm_gal__1,1.3515753668000001
ica__thm_gal__2,1.8033487514000002
ica__tyr_glcn__1,0.60243497
ica__tyr_glcn__2,0.6430429429
ica__ura_pyr__1,0.9574253112000001
ica__ura_pyr__2,1.3875240935
ica__wt_glc__5,0.9519540121000001
ica__wt_glc__6,0.9001024448
ica__bw_delpurR_cytd__1,0.0
ica__bw_delpurR_cytd__2,2.1698515607
ica__ade_glc__1,0.0
ica__ade_glc__2,1.5034571029000001
ytf__wt_glc__1,0.0
ytf__wt_glc__2,0.0
ytf__delyafC__1,0.0
ytf__delyafC__2,0.0
ytf__delyeiE__1,0.8188879827000001
ytf__delyeiE__2,0.0
ytf__delyiaJ__1,0.0
ytf__delyiaJ__2,1.1257396565
ytf__delyieP__1,1.8954708746
ytf__delyieP__2,1.1890310136
ytf__wt_ph5__1,1.6744316693
ytf__wt_ph5__2,1.6107481776
ytf__wt_ph8__1,0.0
ytf__wt_ph8__2,0.0
ytf__delybaO__1,0.0
ytf__delybaO__2,1.9625761681
ytf__delybaQ__1,0.0
ytf__delybaQ__2,0.7685233683
ytf__delybiH__1,2.1190761487
ytf__delybiH__2,0.7846860792
ytf__delydcI_ph5__1,1.7341023879000002
ytf__delydcI_ph5__2,2.4020370739
ytf__delydcI_ph8__1,0.0
ytf__delydcI_ph8__2,0.0
ytf__delyddM__1,1.2126747563
ytf__delyddM__2,0.7080730908
ytf__delyheO__1,0.7103329740000001
ytf__delyheO__2,0.8341141108000001
fps__bw_glc__1,0.0
fps__bw_glc__2,1.6917003208999999
fps__fps_thrA_ale1__1,1.0872994704
fps__fps_thrA_ale1__2,1.107857944
fps__fps_thrA_ale2__1,0.8198501901
fps__fps_thrA_ale2__2,0.8647672526
fps__fps_serB_ale1__1,1.7703132544
fps__fps_serB_ale1__2,1.4768205006000001
fps__fps_serB_ale4__1,2.7989804394
fps__fps_serB_ale4__2,3.1725330786
fps__fps_ptsI_ale1__1,2.0055650955
fps__fps_ptsI_ale1__2,2.1460831592
fps__fps_ptsI_ale3__1,1.6137149493
fps__fps_ptsI_ale3__2,1.3604530217
pal__lyx_ale2_f6__1,3.3266121151
pal__lyx_ale2__1,0.0
pal__lyx_ale2__2,0.0
pal__lyx_ale4__1,0.0
pal__lyx_ale4__2,0.0
pal__5drib_ale10_f18__1,1.6500077156000001
pal__5drib_ale10_f18__2,1.4697333201
pal__5drib_ale10__1,1.4586679372
pal__arab_ale14_f9__1,1.3353458131
pal__arab_ale14_f9__2,0.0
pal__arab_ale14__1,1.3043683913
pal__arab_ale14__2,1.3942488464
pal__arab_ale16__1,1.4936289846
pal__arab_ale16__2,1.4544912882
pal__tartr_ale26_f10__1,2.1865804076
pal__tartr_ale26_f10__2,2.597802986
pal__tartr_ale26__1,2.0330178849
pal__tartr_ale26__2,2.4576912845
pal__tartr_ale28_f10__1,3.4647262164
pal__tartr_ale28_f10__2,2.25542917
pal__tartr_ale28__1,1.5848866901
pal__tartr_ale28__2,0.0
efeU__delmenFentC_citr__1,1.9338249724
efeU__delmenFentC_citr__2,0.846452461
efeU__delmenFentC__1,1.9495160426
efeU__delmenFentC__2,1.3057539509
efeU__menFentC_ale39__1,0.0
efeU__menFentC_ale39__2,0.0
efeU__menFentC_ale29__1,1.016718444
efeU__menFentC_ale29__2,0.0
efeU__menFentC_ale30__1,1.1070650492
efeU__menFentC_ale30__2,1.7026694292
efeU__menFentCubiC_ale36__1,1.787062206
efeU__menFentCubiC_ale36__2,0.9850096741000001
efeU__menFentCubiC_ale37__1,1.9054396061
efeU__menFentCubiC_ale37__2,1.3728496745
efeU__menFentCubiC_ale38__1,1.6715495964
efeU__menFentCubiC_ale38__2,0.8109564266
