,A,MarA,LacI,Crp,hns
SRX5388325,-0.28582100390000004,0.0793615159,-0.23554489920000002,-0.32192762610000003,0.41681538160000003
SRX5388326,-1.9758278508,0.3095147408,-0.2958020205,0.32229741440000004,0.49456849410000003
SRX5388327,-1.8263058424,-0.17270930040000002,-0.1556305876,0.6368160699000001,0.5766055833
SRX8708326,0.3468028499,2.489834415,5.6521054949,-0.0362194251,1.7027171876
SRX8708328,0.7737792247,-0.2933140394,-1.0622233988,-1.5616224187,1.299600531
SRX8708335,0.0081469392,0.08116696720000001,0.4580643205,0.4342447082,-0.4200470764
SRX8708336,-0.3566144748,0.0886704289,0.3016135058,0.5878589544,-0.41874919990000004
SRX8708337,-0.4253116891,0.12347664330000001,0.3025455725,0.5395187561,-0.4608042546
SRX8708338,0.5196373135,0.4116403279,6.6385106753,-0.14160878940000002,-0.6612409545
SRX8708339,0.3166578955,0.3986393556,7.0106015932,0.148584254,-0.629823428
SRX8708340,0.2611665717,0.40989820330000004,6.7591855208,0.18241322270000002,-0.5918191418000001
SRX8708365,0.8483185268000001,1.2388710764,6.6287399288,0.9307925237,-0.1967761666
SRX8708366,0.8478981033,1.1152628121000001,6.6286675378,0.9367801035000001,-0.2460703762
SRX8708368,0.9124443057,1.0976162889,6.6505912744,0.9764142145,-0.2130162808
SRX8708369,-0.0994481162,0.47249632410000003,0.47260212770000004,0.7325937801,-0.31210445800000003
SRX8708370,0.0346143012,0.17907904160000002,0.8425106921000001,0.8605437876,-0.22566028770000002
SRX8708371,-0.4068496131,0.319996045,0.1863223299,0.6737314587000001,-0.3897800295
SRX4166001,-0.0204685776,-0.6125126453,-0.012215644900000001,-0.0504309921,-0.1882099764
SRX4166002,0.0409871639,-0.5915262370000001,-0.0357448887,0.15996817200000002,0.10253841450000001
SRX4166003,-0.020518586300000002,1.2040388823,0.0479605335,-0.1095371799,0.0856715619
SRX4166004,0.5304677345000001,0.7815884267000001,-0.13040972850000002,-0.8779140316,-0.0223748597
SRX4166005,0.4220483492,0.5959115182,0.0710104994,-0.5371211839,-0.2374573526
SRX4166006,-0.3620590523,0.9214552886,-0.0907941569,-0.5047912804,-0.0910397033
SRX4166007,-0.2896163231,1.5490294234,0.3609690178,-0.49115894060000004,0.0083602461
SRX4166008,-0.3767444674,1.6649284248,0.0903971487,-0.1463925879,-0.0734285838
SRX4166009,0.48367711300000005,0.9143113252,0.028351446800000003,-0.2696574214,0.025717815800000002
SRX4166010,-0.2090501784,0.2976629377,0.15512573840000002,-0.422017325,-0.5553972686
SRX4166011,-0.3408984426,-1.1694857641,1.6201591702,0.0331465663,-0.2051217241
SRX4166012,-0.0673931933,0.0049979102000000004,1.4507140716,-0.27523787650000003,-0.5671369567
SRX5000481,2.1476300755,0.1242575461,-0.2120201514,-0.011476057900000001,0.2635345711
SRX5000482,1.7788070941,-0.1496925496,-0.0171052665,-0.1060102587,-0.1548439368
SRX5000483,8.7672030663,0.8904592498,-0.1425573822,0.1512831843,0.6035908065000001
SRX5000484,8.7065622718,0.5867877626,-0.48657300340000004,-0.1375585523,0.3849516318
SRX5000485,9.3729648806,0.9813054851,-0.6021990998,0.2109785549,0.7377830038000001
SRX5000486,9.1803571313,1.1149605545,-0.1543705142,0.2609776572,0.816548512
SRX5000487,2.3171595154,0.632405807,-0.26557245900000004,-0.1923561796,0.423904043
SRX5000488,1.735013442,0.610960226,-0.2275658479,-0.34262451,0.0915417102
SRX5000489,8.6561816766,0.6146014630000001,-0.3315913023,-0.1664668386,0.2905690998
SRX5000490,8.8213512868,0.46543479390000003,-0.2195953276,-0.16714632440000002,0.32116900400000004
SRX5000491,2.1334996607,0.424300074,-0.227987616,-0.37078453650000004,0.23219207050000001
SRX5000492,11.2074890428,0.7309833692000001,0.2385174962,1.475368666,0.8384159612000001
SRX5000493,11.0206758693,0.39535977840000003,-0.0641791536,1.1376902668,0.4645707851
SRX5000494,10.6780432998,0.4378013669,0.09503228400000001,1.1347282112000001,0.5425807868
SRX5000495,11.1712168408,0.4220464,0.5362689446000001,1.4212904351,0.7128758461
SRX5000496,11.4078864282,0.5726850702,0.5040650973,1.467315173,0.8226589566
SRX5000497,0.0840608332,-0.0779790512,0.008895752600000001,-0.0192756679,0.009803290400000001
SRX5000498,-0.44719024150000003,0.0757598164,0.1140585962,0.0212278545,-0.0702603026
SRX5000499,11.1562558982,0.3230525886,0.23890524770000002,1.1315243246,0.4425660292
SRX5000500,0.3631294082,0.0022192347000000003,-0.1229543488,-0.0019521866,0.0604570122
SRX5000501,10.5957935297,0.2701172633,0.1490882702,-0.4916651179,0.2831777612
SRX5000502,9.854282626,0.45823576,-0.1283003755,-0.34854891390000003,0.3946825948
SRX5000503,9.0563105103,0.4341952629,0.1978885407,-0.43585225920000004,0.3312950845
SRX5000504,10.303568649,-0.2897067813,-0.4394112686,-0.1372784369,-0.1588747517
SRX5000505,9.5504551394,-0.26449581850000004,-0.4713967539,-0.1642322029,-0.0592506485
SRX5000506,9.727649525,-0.1862109414,-0.38786772680000003,-0.1681617912,-0.0673111416
SRX5000507,1.7054959132,0.7188121209,0.5425222968,-0.0774965284,0.6997843721
SRX5000508,1.9151267062000001,0.2348732794,-0.1418471866,0.0630814665,0.0631073462
SRX5000509,9.9113139083,-0.2435840186,-0.3147347636,-0.2810515373,-0.2650247325
SRX5000510,9.7861186034,-0.35447558290000003,-0.7017725939,-0.28533503050000003,-0.2070048464
SRX5000511,9.6541036793,-0.09754744800000001,-0.4409139576,-0.1949960566,-0.157183272
SRX5000512,2.5069065614,0.2677027781,0.21730798750000002,-0.4457334711,0.19358434500000002
SRX5000513,2.0720535131,0.48171038250000003,0.1354025512,-0.3135830297,0.3090534747
SRX5000514,10.5188736369,0.2036251114,-0.18822414010000002,-0.4912625674,0.3108777017
SRX5000515,9.8007699052,0.2765396324,0.25836088090000003,-0.402798119,0.32883247260000004
SRX5000516,9.9377323051,0.21457667330000002,0.2450606355,-0.49061737310000003,0.3671767443
SRX4124772,-0.947967247,0.3827580707,-0.1166981239,-0.49159209540000004,0.1648380756
SRX4124773,-0.3632167771,0.5081977635,-0.3095651567,-0.2902563631,0.1402894271
SRX4124774,-0.1497060988,0.1331569399,-0.0062615679,0.0011446948,-0.062029682700000005
SRX4124775,0.1497060988,-0.1331569399,0.0062615679,-0.0011446948,0.062029682700000005
SRX5323946,0.08960694030000001,0.1937414319,0.154814943,-0.1947450853,-0.0676897412
SRX5323947,-0.08960694030000001,-0.1937414319,-0.154814943,0.1947450853,0.0676897412
SRX5323948,-0.37349476330000003,0.3984339188,0.4235263823,0.25533424920000003,0.0058610623
SRX5323949,-0.33331800580000004,0.4736034149,0.4509597905,0.3336771074,0.10185994030000001
SRX5323950,0.3865035847,0.3142508444,0.4100288499,-0.19234211680000002,0.0295967144
SRX5323951,-0.1039991645,-0.0224308012,0.48481302610000004,-0.21453890080000002,-0.22990848930000002
SRX5323952,0.2072196127,0.0957478574,0.0111381676,-0.1725798192,-0.2795002008
SRX5323953,0.1672264506,-0.24925673010000002,-0.0034524770000000002,0.0807140303,-0.04626316
SRX5323954,0.5832301497,0.1692098859,0.24202849240000002,-0.0703709117,0.0266440145
SRX5323955,0.2815643774,0.34061995440000004,0.1581962654,-0.0216465485,0.0795420342
DRX093856,0.2285701085,0.4811678803,0.17169545660000002,0.0794100169,-0.42802618010000004
DRX093857,-1.8698855385000002,0.1611602318,0.6610451547,-0.6136421402000001,-0.0343872183
DRX093858,-2.0371263152,0.2015743102,0.8529347534,-0.5901419459,-0.20062464430000002
DRX093859,-1.0424002291,0.15866725240000001,0.4521908724,-0.20304986730000002,-0.4582682507
DRX093860,-0.8556404448,-0.1689957466,-0.0791486278,0.09984774490000001,-0.45239976120000003
DRX093861,-0.3279842476,-0.0231436518,-0.0590438506,-0.0386433461,0.1907532861
DRX093862,-1.7720956762000002,0.2516964004,0.9469560994,-0.7873801161,-0.5248271375
DRX093863,-1.9029505526000001,0.5611834847,0.8140881257,-0.5712728994,-0.1356746194
DRX093864,-2.5041331176,0.0712342101,0.3910726148,-0.0286686132,0.1504471132
DRX093865,0.1520574344,-0.4894596419,-0.4949198784,-0.23342197620000002,-0.7797064414
DRX093866,0.0994141392,-0.4580242285,-0.11265160610000001,-0.0407666707,0.237272894
DRX093867,-2.3395765725,0.07434012720000001,0.70971694,-0.7308913606,-0.1341999708
DRX093868,-1.7988126761,0.14506842450000001,0.7346482507000001,-0.7037627470000001,-0.7023510171
DRX093869,-0.8701054009,0.2709020996,0.4983494611,-0.2362122698,-0.39571037410000004
DRX093870,-0.5233163391,-0.028670231600000002,-0.38106820610000003,-0.0164546772,-0.5805126694
SRX6366242,0.4342882102,-0.7945242483,-0.0498761811,0.0328965424,-0.40779694920000004
SRX6366243,-0.0277193698,-1.6264828499,-0.2558414834,0.1360103685,-0.3172827126
SRX6366244,-0.6763245021000001,-3.1347566173,-0.3866781466,0.5049328406,-0.482759337
SRX6366245,-0.6793024783,-0.9811397687000001,0.16949828490000002,0.1529755428,-0.1308288671
SRX6366246,0.3688725772,-0.1841219533,-0.1862171265,-0.015406163700000001,-0.062079645700000005
SRX6366247,1.8971549701,-1.6255188943,-0.6284111665000001,0.37994444860000004,-0.262429648
SRX6366248,-0.4944311999,-1.2818447673,-0.0791181328,0.22590315390000001,-0.1462215287
SRX6366249,0.4585717147,-0.435443216,0.3938777345,0.23212511460000002,-0.3628844094
SRX6366250,0.5711048076,-0.7770514878,0.0816407208,0.2831675712,-0.31585670200000004
SRX6366251,-0.2739668163,-0.5234221731,0.0845942192,0.20362184190000002,-0.35843063140000003
SRX6366252,0.2534781542,0.1038833702,0.1354466018,-0.011167604900000001,0.0548440076
SRX6366253,-0.2534781542,-0.1038833702,-0.1354466018,0.011167604900000001,-0.0548440076
SRX254739,-2.7883211193,-0.3241527148,3.8433925006000003,-0.8924017296000001,-0.45122262420000003
SRX254740,-3.1248619802,-0.4450423563,3.7545370936999998,-0.8649010421000001,-0.3962425048
SRX254741,-2.9025986541,-0.2577452039,3.7258231377,-0.7001267639000001,-0.2844623287
SRX254742,-2.9652206861,-0.3333100765,3.6987266189,-0.9119051060000001,-0.2394462218
SRX254743,-2.956702193,-0.31318600150000003,3.7334815294,-0.8563503673,-0.3183102276
SRX254744,-2.8334112922,-0.3317245131,3.8008826142,-0.6222702813000001,-0.2716318091
SRX254745,-0.1198904048,1.0107128715,-1.5487285259,-1.0877370598,-0.3573323518
SRX254746,0.132122018,1.2042129615000001,-1.0152017358,-1.7369671045000001,0.45196967870000004
SRX254747,-0.8390917844,0.9012924113,-1.2147258388,-1.3358746678,-0.49643729890000005
SRX254748,-0.5462950601000001,0.9116847575,-0.9154171068,-0.48690911950000004,-0.8969223690000001
SRX254749,-0.0844242662,0.7204819287,-0.9333133465000001,-0.9667081537000001,-0.32686962410000003
SRX254750,0.527807472,0.8508336378,-0.7625228185,-1.2851862633,-0.1374703876
SRX254751,-1.1693421502,1.4161457548,-0.7602817202000001,-0.385574128,-0.0593696183
SRX254752,-1.3685341277,1.4887376598,-0.5864092947,-0.24326731070000002,0.3187820064
SRX254753,-0.7460154499,1.5130287619,-0.8036124802,-0.2979551923,0.1053390444
SRX254754,-0.8365504609000001,0.039282908400000004,-0.2409788163,0.6722892721,-0.036328431
SRX254755,-1.9966467022,-0.3937014144,-0.0148812583,1.1260265914,-0.7600880188
SRX254756,-1.6659618733000001,0.1658973416,0.0239719442,1.0397299023,-0.7416072773
SRX254757,1.3441558039000001,-0.7063883693,-1.6133937598,-0.3628059501,-0.8119838173
SRX254758,0.4258764634,-0.0735365231,-1.4219189074,-0.4528756111,-0.4293165474
SRX254759,0.6146900699,-0.1399710261,-1.7642564007,-0.3254764307,-0.6400487442
SRX254760,-1.3745935299,1.0949999771,-1.2110602239000001,-0.18830449770000002,-0.5511475438
SRX254761,-0.7707553781,1.1490665808,-0.7987080505,-0.7544182141,0.1305372532
SRX254762,-0.5015863791,1.1093858055,-0.9583179108000001,-0.5831081023,-0.0708009819
SRX254763,-1.2562150291,-0.1022957961,-0.4740115435,0.0047093158,0.0868151647
SRX254764,-2.4777566947,-0.1313244195,-0.38084650400000003,0.5669202778,-0.6062677298
SRX254765,-3.547639691,-0.2030953338,-0.10411847290000001,0.5677400205,-0.4630841336
SRX254766,-0.06470889020000001,-0.7081281929000001,-1.4661886398,-0.4403543445,-0.4772531835
SRX254767,-0.3681392793,-0.31134784590000003,-1.2153251396,-0.24124783460000002,-0.3208510263
SRX254768,-0.8730674106,-0.3906975613,-1.5757816329,-0.4115574947,-0.32777419820000003
SRX254772,-0.8962576201,0.45149937710000004,-0.3574303769,-0.3562857689,0.3450575598
SRX254773,-1.0999411427,-0.20805721500000002,-1.1331095349,0.5579321807000001,1.1255687247
SRX254774,-2.6503839425,-0.0596093389,-0.7896103297,0.5313165346000001,0.1505269974
SRX254775,0.4339615412,-0.2213312138,0.32968949810000003,-0.2638966479,0.3081815196
SRX254776,0.26053526180000003,-0.7582086291,-0.37594447540000003,-0.19432084730000002,0.3096972465
SRX254777,0.3037782499,0.5038589977,1.5194159781,0.10333546310000001,-0.1387309298
SRX254778,-0.8389968227,0.1567419874,-0.5011311007,0.21447380530000001,0.8309208452
SRX254779,-1.929522227,0.28838546660000003,-0.8383584488,0.2213336307,0.4388132436
SRX254780,-2.7755899279,-0.6467838548,-1.1809482842,0.3721320869,0.6069069864000001
SRX254781,-0.0543069398,0.2820900438,0.7898696297000001,0.3267917408,0.1154797952
SRX254782,-1.0874222487,-0.2746167687,-0.163122721,0.5609825497,0.6197264819
SRX254783,0.059685659700000004,0.2709997102,1.0837982893,0.28759943400000004,0.0224041261
SRX254784,0.9977500298,0.6957163563000001,1.1484731716,-0.2368919985,-0.3619226571
SRX254785,0.23969179240000002,0.5814148945000001,0.0812012315,0.14532827,-0.0193238632
SRX254786,0.1522422336,0.3302502091,-0.1560851895,0.3642317098,0.2703666889
SRX7136401,-0.20020600800000002,-0.40444396800000004,-0.16022204950000002,-0.2650089901,0.13892209490000001
SRX7136403,-0.2280228494,0.0984671439,-0.0353127023,0.1635474037,-0.07312157400000001
SRX7136405,0.4911132751,0.8028933257,1.2273618776,0.1684464855,0.38851991480000003
SRX7136407,-1.1933500057,1.1500378941,1.7345842581,0.2976957928,0.0325764582
SRX7136409,-0.3937510226,0.7427211129,1.0659229115,0.1507827136,0.3422397721
SRX7136411,0.4282288574,0.3059768241,0.19553475180000002,0.1014615864,-0.065800521
SRX3754949,-0.3846599372,-0.1052937015,0.0335197506,0.0327470021,-0.0053124697
SRX3754950,-0.2456471026,-0.0482771586,-0.0305034452,0.0481021751,0.028797802
SRX3754951,0.6303070398,0.1535708601,-0.0030163054,-0.0808491772,-0.0234853323
SRX3754952,-0.533718145,0.18554909660000002,0.008504337800000001,0.13673644840000002,0.14255002790000001
SRX3754953,-0.42309428120000003,-0.0910529053,0.0219789422,0.07923360680000001,0.1221430161
SRX3754954,0.5111873614,0.1306558897,-0.0466417951,0.0144034674,0.10979490900000001
SRX3754955,0.2517622796,-0.5530417102,-0.8222745213,-1.632512297,-1.4871100003
SRX3754956,0.0716529852,-0.5950127516,-0.841369808,-1.6693356927,-1.4775579865
SRX3754957,0.24921499400000002,-0.4870348611,-0.9193086119,-1.6531858744,-1.4455735082
SRX3754966,-0.052045590600000004,-0.5972786908000001,0.0743726591,-0.2182690823,-0.14544280810000002
SRX3754967,-0.0026100771,-0.5029648981,-0.045248882000000004,-0.19587325690000001,-0.16939689230000002
SRX3754969,0.186697524,-0.6171600539000001,-0.09054626240000001,-0.2994099301,-0.1871961499
SRX1424798,0.2230570073,0.2001942942,0.0244308015,-0.0842798241,0.07027853490000001
SRX1424799,-0.2230570073,-0.2001942942,-0.0244308015,0.0842798241,-0.07027853490000001
SRX1424800,0.095116112,0.043406688900000004,0.1994606267,0.0678688308,-0.1453422906
SRX1424801,-0.11468553890000001,0.1115968064,-0.0419442748,0.030330043600000002,-0.12647977430000001
SRX1424802,-0.2198295896,0.8905467655,0.5231734055,0.5365988028,-0.0893242254
SRX1424803,-0.1520093038,0.6629235192,0.3220954763,0.5911904992,-0.27368137200000003
SRX1424804,0.317257051,2.4821530041,0.8784799273,-0.32946598320000003,0.08678077640000001
SRX1424805,0.1635920874,2.7934378963,1.1933889401,-0.6170200674,-0.026758811100000002
SRX1424806,0.2006047478,0.33305743320000003,0.5920104159,1.0357575523,0.1058890106
SRX1424807,-0.043155631800000004,0.5793007863,0.3498209205,0.9608772845,0.20110737720000002
SRX1424808,0.1541460469,0.010839564500000001,-0.32499578020000003,-0.1932318201,0.5409285601
SRX1424809,0.2379531734,-0.1192131137,-0.0233112465,-0.24201875890000002,0.4929110461
SRX1424816,0.6514985892,0.4949268162,0.4260664524,-0.2242368632,0.6278545101
SRX1424817,0.9002770689,0.5292823099,0.9581551336,-0.2415859193,0.5512824241000001
SRX1424818,0.6916926785,0.5193916167,-0.48908596340000005,-1.6596404198,-1.4479606266
SRX1424819,0.5967325435,0.5241525031000001,-0.6669933761,-1.5412069563,-1.0423136641
SRX1424824,0.4915794077,0.924781998,0.3822984178,-1.6338730553,-2.0663101786
SRX1424825,0.3818944449,0.9159090051000001,0.35915369880000003,-1.6921309905,-2.3483548617
SRX1424826,1.3481859466000001,2.0815700421,0.055657967100000004,0.024751287900000002,-0.9730563008
SRX1424827,1.1978009346,1.8841405889,0.4381914122,0.0278344303,-0.8899336287
SRX1424828,0.7575868931,1.0591265313,-0.7952890173,-1.4241152532,-1.9556027041
SRX1424829,0.4356910168,0.6144537002,-0.9162119270000001,-1.6590049948,-1.749997192
SRX1424830,0.5202837463000001,0.7190447707000001,-0.3693315017,-1.8726274564,-1.7818644482
SRX1424831,0.4044684888,0.7888988396000001,-0.4296976837,-1.8730596957,-1.8167012545
SRX1424834,0.8659367120000001,0.8258836686000001,-0.0384675354,-1.10328679,-1.3375658638
SRX1424835,0.7919106610000001,0.8637336673,0.6191836353,-1.1546180975,-1.4039098901
SRX1424840,-0.1196437614,1.6226323225,-0.18120184220000002,-2.9067680232,-2.6071562452
SRX1424841,-0.3842012318,2.1172153053,0.22339485050000002,-3.0181921286,-2.4446022325
SRX1424842,0.39588078590000003,1.0781871291,-0.2114873783,-1.5439177016999999,-2.1474167601
SRX1424843,0.21893172560000002,0.8602319197,-0.6443476215,-2.1842734612,-2.6021409077
SRX1424844,0.3067700045,1.5522928987,1.5724657947,-1.616189157,-3.4270032214
SRX1424845,0.1937282756,1.0958237572,1.1137397334,-1.5982655594000001,-3.59009401
SRX1424846,0.12254513480000001,2.3018413575,0.46062173710000004,-1.5932065020000001,-2.8761462953
SRX1424847,0.6824094302,1.9673902621,1.1047405759,-1.2939667953,-3.2438854281
SRX5060277,0.3377503629,-0.2589964994,1.1893201896,0.0834236646,-0.0070068959
SRX5060279,-4.4305476401,-1.7140925102,-0.726429599,-1.0800252217,-1.0781242135
SRX5060281,-0.3377503629,0.2589964994,-1.1893201896,-0.0834236646,0.0070068959
SRX5060283,-4.9710364986,-2.0287219427,-0.523798136,-1.0200857079,-0.9928342351
SRX5936089,-0.2007274976,-0.2173417786,-0.0341160592,0.023435122500000002,0.130073174
SRX5936090,0.082561297,0.2105199106,0.1866264929,0.1248516005,0.0852285381
SRX5936091,-0.3816070643,0.20000919450000001,-0.257730012,0.0692848872,0.0747835199
SRX5936092,0.4997732648,-0.1931873265,0.1052195783,-0.21757161020000002,-0.290085232
SRX5936093,-1.0141620578,-2.2348347933,0.9516155646000001,0.1391748524,0.7776001299
SRX5936094,-0.3163821654,-2.1242648409,-0.0275018141,0.0317638306,0.9418395263
SRX5936095,-0.3333614494,-2.9855442719000003,2.2404144273,-0.5801942053,0.44048090910000004
SRX5936096,-1.0981714844,-2.0683038669,2.2936121966,-0.6708481182,0.3779006475
SRX5936097,-1.7271797876,-3.9616957394,1.7341498447,-0.2977467191,1.1389956479
SRX5936098,-1.8036322621,-2.2670496609,1.8782961090999999,-0.22816473310000002,1.0955846249
SRX5936099,-1.3628120137,-3.2062906721,1.5342840898999999,-0.4658876377,1.6448823004
SRX5936100,-1.3321004939,-3.0185597581,1.5076482166,-0.4601301404,1.3083669074
SRX5936101,-0.7426569028000001,-3.3933590255,1.024816004,-0.9132657347,1.7327014796
SRX5936102,-1.3940950463,-3.5389337526,1.5296993081,-0.9598387660000001,1.8361951859
SRX5936103,-0.9633309646,-3.1326309467,1.0780761194,-1.1240828075,1.7567934072
SRX5936104,-1.7124698395,-3.1999245495,1.1204621942,-1.1933479101,1.6045178371
SRX5936105,-1.3665838381,-3.7398295354,1.0387405203,-1.4654213975000001,1.7628204375
SRX5936106,-1.4086418845,-3.1486558195,1.0744141452,-1.2839636258,1.6306403561
SRX5936107,-1.4687818209,-3.2711191697,1.0593993691,-1.5241984337,1.6158267568
SRX5936108,-1.9343650877,-3.1202078563,1.1997747708,-1.4587504675,1.5574189461999999
SRX5936109,-1.0792112964,-3.8155079466,0.9832820033,-1.6489719420000002,1.4331370767
SRX5936110,-1.6831444979999999,-3.0025381989,1.0885970172,-1.7515646770000002,1.440895853
SRX5936111,-1.6011010181,-3.9252749295,1.0653449922,-1.770421453,1.5755270809000002
SRX5936112,-1.6106919325,-2.6807498500999998,1.5166072794,-1.7906801929,1.6559864905000001
SRX5936113,-1.7774152326000001,-2.6139774014,1.6959279481,-1.6497521704,1.4248864183
SRX5936114,-1.620415054,-2.9568166545,1.5942524938,-1.6595707367,1.4023298434
SRX5936115,-1.7303809186999999,-3.2002070892,1.2414209073,-1.5958078438999999,1.3256542033
SRX5936116,-2.1303280461,-3.1842945435,1.2742792494000001,-1.5052361202,1.1130776482
SRX5936118,-1.9026593637,-3.0743076558,1.5056261451,-1.2832103901,1.0070330136
SRX5936119,-0.9896630238,-2.8574592557000003,1.7261569524,-1.4664207613,1.0630847958
SRX5936121,-1.0785697921,-3.1497723647,1.3852775176,-1.1202172584,0.5722296952
SRX5936122,-1.5172244377,-3.0471282532,1.2015725852,-1.1002127465,0.4679238672
SRX5936123,-1.0524696219,-1.9537534033,1.0852434687999999,-1.1087708567,0.2773420558
SRX5936124,-1.3303972783,-2.0120501469,1.2900694582,-1.0562763317,0.0029690104
SRX5936125,-1.5337688302,-2.3678703083,1.2080642024000001,-1.0770613484,0.26314228170000004
SRX5936126,-1.7558908086,-2.0674803589,0.9609912171,-1.3037934838,0.1436205173
SRX5936128,0.9866974503,1.0997559376,-0.5306049843,-0.6188562966000001,-0.545937537
SRX5936129,0.7789417075,1.1686573422,-0.5045988172,-0.685956077,-0.6156009876
SRX5936130,0.38958738660000003,0.9684943742000001,-0.7357266135,-0.9771786215,-1.2884045693
SRX5936131,1.1047590952,0.8853550967,-0.40571401830000003,-0.7984177568,-1.6869122060000001
SRX5936132,0.708513272,1.2620754295,-0.302425373,0.1972167981,-1.0959874413
SRX5936133,0.7468884967,1.3549402989,-0.328522252,-0.25833408480000003,-1.5743677175
SRX5936134,0.11631742070000001,1.5775393420000001,-0.38160632310000003,-0.07625097460000001,-1.4499725975
SRX5936135,0.0964170979,1.2856129841000001,-0.2258195123,-0.12687704800000002,-1.3618375571
SRX5936137,-0.048233153,1.0342578692,-0.4529637784,0.4079259133,-1.7155682195000002
SRX5936138,0.0834229045,1.0913644495,-0.1818964003,0.30098022150000003,-1.961571635
SRX5936139,-0.2403905524,1.6494504396,-0.32743114570000004,0.5016748605,-1.2218388387
SRX5936140,0.11323043170000001,1.3381778402,-0.2771080677,0.24660512910000001,-1.4413575619
SRX5936141,-0.39856724060000004,1.3651971035,-0.325219495,0.6661311877,-0.9034258295
SRX5936142,-0.0241637567,1.2010465385,-0.5112706936,0.6329567987,-0.8931717221000001
SRX5936143,-0.43087331700000003,1.3932488639,-0.48615416640000003,0.4183987155,0.243063471
SRX5936144,-0.3426932414,1.4855605106,-0.323092912,0.48370192910000004,0.0430206501
SRX8557650,0.5539331063,0.1937314032,-0.021386079000000002,-0.0066037492,-0.013692248300000001
SRX8557651,-0.1837506956,-0.1362762375,-0.0121291087,0.0077228519,0.0289615702
SRX8557652,-0.3701824107,-0.057455165700000005,0.033515187700000004,-0.0011191027,-0.0152693219
SRX8557653,-1.7088678613,-0.7344882394000001,-0.4472860742,-1.3647463804,-1.7558910277000002
SRX8557654,-1.7001504095,-0.7550845183,-0.1151087393,-1.380566146,-1.8101068135
SRX8557655,-1.6534921228,-0.4132685125,-0.22358206460000002,-1.5210848611999999,-1.8818279361
SRX8557656,-2.4547248201,0.5279916254,0.2595311824,-1.1906271379,-2.6749391487
SRX8557657,-2.1987246399,0.7462493896,0.4867899699,-1.1528320159,-2.4702574041
SRX8557658,-3.2868917223,0.8916338208000001,0.397982967,-1.2579894262,-2.6249560472
SRX8557659,0.0473847882,2.7297992775,0.6360747331000001,0.9529671083000001,-3.5680641045
SRX8557660,-1.8361026992,2.7102587257,0.6633633733000001,0.9658081033,-3.3701157128
SRX8557661,-2.8562772965,2.8069457869,0.5332230457,1.1082667562,-3.3721921298
SRX8557662,-0.42794005960000003,1.3498046498,1.1640336073,0.4603158248,-1.6240039516
SRX8557663,-1.3706911347,1.5664401480999999,0.9267633795,0.3963233387,-2.2079998489
SRX8557664,-1.2147280754,1.4568310209,0.6969679106000001,0.1587720879,-2.587217396
SRX8557665,-1.4189448772,1.7130224907,0.8578417399,0.4995220433,-2.5318668578
SRX8557666,-0.4507947017,1.7556413320000002,1.0394298256,0.7128912778000001,-1.8929038369
SRX8557667,-1.8370159006,1.3968809705,0.7779210198000001,0.18456944620000001,-2.819785152
SRX3405147,0.20608441430000002,-0.1182925071,-0.0760471659,-0.23651794610000001,-0.2796981002
SRX3405148,-0.24262151180000002,0.1255055306,0.0806419825,-0.0638936618,0.0073243268
SRX3405149,0.036537097500000004,-0.0072130236,-0.0045948165000000004,0.3004116079,0.2723737734
SRX3405150,1.9009783738000001,-0.0205365474,-1.9788749003000001,-0.36936284280000004,0.3660981941
SRX3405151,-0.0371961698,-1.2452705179,-0.8691343392,0.0483945025,1.0892423496
SRX3405152,0.5342075729,-0.21863297280000002,-0.4287445136,0.1697071903,0.6053930924
SRX3405153,-1.166152716,-0.7447048736,-0.43184807950000004,0.0819766386,0.05497837
SRX3405154,-0.9554096769,-0.4788957122,-0.7902544199,0.0312762479,0.4357913479
SRX3405155,-1.0558753644,-0.1174170437,-0.7948464723,-0.0104577294,0.4831561394
SRX3405156,2.4265698717,5.4281554937,-0.8069975305,0.26916821550000003,0.686681803
SRX3405157,-0.34087960840000003,0.3390610009,-0.6372124631,0.0222155,0.6711238184
SRX312063,-0.5245715582,2.1754071989,-0.0489615199,-0.2181308123,0.1246706251
SRX312064,0.38056788210000003,2.1876084088,-0.1398568962,-0.20736263130000002,0.1167259551
SRX312065,-0.8503654162000001,1.9996396116000001,0.1937551438,-0.3580729292,0.2611991924
SRX312066,0.2239695264,4.3839475302,-1.4543071318,-1.1019684904,0.766550442
SRX312067,-0.1985006702,4.3883092591,-1.3574268168999999,-1.1014998148,0.7863018401
SRX312068,0.2180112596,6.6727127165999995,-1.6718851262,-1.7909618398,1.2202947823
SRX312069,0.23672097760000002,6.6659424149,-1.6585856211,-1.7921226591,1.2162892601
SRX312070,-0.1443969599,-0.0226302185,0.0298920105,-0.0064831920000000005,-0.016181757800000002
SRX312071,0.1443969599,0.0226302185,-0.0298920105,0.0064831920000000005,0.016181757800000002
SRX312072,-0.14403872780000002,3.0574574954,-2.0550615997,-0.5172351907,0.6608799898000001
SRX312073,0.0012707132,2.9730380828,-2.0270653304,-0.4930876744,0.6534631985
SRX312074,-0.6367339821,1.3705176768,-0.8690132129,-1.5109077319000002,-1.1036662618
SRX312075,-0.901142316,1.4285613752000001,-0.8274499599,-1.546671549,-1.002241111
