,A,RpoS
hot_tale__hot_ale10_37c__2,-35.05715914761519,-1.5490202170000007
hot_tale__hot_ale10_44c__1,-31.24516082488216,-0.9616132069999992
hot_tale__hot_ale10_44c__2,-30.0026575706186,-0.9517457350000011
hot_tale__hot_ale16_30c__1,-32.10603208050962,-1.5313009379999991
hot_tale__hot_ale16_30c__2,-31.934085541351138,-1.6343591869999994
hot_tale__hot_ale16_37c__1,-34.77318846892572,-1.5650683179999998
hot_tale__hot_ale16_37c__2,-35.348805581465065,-1.6141350879999994
hot_tale__hot_ale16_44c__1,-33.248509983618895,-1.2489221809999993
hot_tale__hot_ale16_44c__2,-33.00274794454729,-1.1555121919999998
pdhr_ale__pdhR-13_51__1,-3.6818674622179377,0.5452866519999997
pdhr_ale__pdhR-13_51__2,-7.441185547242986,0.41892709200000056
pdhr_ale__pdhR-14_46__1,6.873466399704131,1.5375000920000002
pdhr_ale__pdhR-14_46__2,8.40567642572999,1.4069425520000003
pdhr_ale__pdhR-15_51__1,-6.834115337405453,0.5506141820000003
pdhr_ale__pdhR-15_51__2,-5.049454014233163,0.542759671999999
pdhr_ale__pdhR-16_49__1,5.856791235779368,0.8923856620000006
pdhr_ale__pdhR-16_49__2,7.269187610636013,1.664690922
tcs__del_atoC_LiAcet__1,-2.379242480553298,0.1400875759999991
tcs__del_atoC_LiAcet__2,-2.517721584542181,0.3175289919999997
tcs__del_atoC_LiCl__1,0.5103643207328749,0.5720978920000004
tcs__del_atoC_LiCl__2,0.1991974028096899,0.6645033520000005
tcs__del_atoC_m9__1,2.1229361044956163,0.4565168320000002
tcs__del_atoC_m9__2,1.5527374802825475,0.4858056319999999
tcs__del_baeR_etoh__1,-14.434653268859211,-0.3660686989999995
tcs__del_baeR_etoh__2,-14.743545980430197,-0.18654836400000008
tcs__del_baeR_lb__1,15.909134308363967,1.7351000919999997
tcs__del_baeR_lb__2,15.845111127497246,1.6869867619999999
tcs__del_btsR_01xlb__1,25.64698666405773,1.4074916319999993
tcs__del_btsR_01xlb__2,25.553168404351123,1.352980122
tcs__del_btsR_lb__1,-24.252173976908416,-0.6825328420000005
tcs__del_btsR_lb__2,-23.776371146867746,-0.7267166940000003
tcs__del_btsR_pyruvate__1,25.97497345226436,1.308905381999999
tcs__del_btsR_pyruvate__2,25.510550812870083,1.2243911920000006
tcs__del_cpxR_etoh__1,-14.620326746484729,-1.1037663309999992
tcs__del_cpxR_etoh__2,-14.575141312875822,-1.0972002140000008
tcs__del_cpxR_lb__1,14.567915814391482,1.5897364320000005
tcs__del_cpxR_lb__2,15.058815753248163,1.7093981219999996
tcs__del_cusR_CuSO4__1,-4.68620734822447,1.2612222119999998
tcs__del_cusR_CuSO4__2,-3.610293407986508,1.344198651999999
tcs__del_cusR_lb__1,-20.140968395667155,-0.045943152999999626
tcs__del_cusR_lb__2,-19.445210124919434,-0.08051990100000063
tcs__del_kdpE_01-kcl__1,16.122858175962957,2.1430292019999992
tcs__del_kdpE_01-kcl__2,16.395546754780295,2.1303641419999995
tcs__del_kdpE_115-kcl__1,10.217668627785423,1.9626137519999995
tcs__del_kdpE_115-kcl__2,10.878897773450936,1.9231374920000004
tcs__del_phoB_m9__1,5.203235100824038,1.017683461999999
tcs__del_phoB_m9__2,5.027044128152664,0.9924556320000004
tcs__del_phoB_m9p__1,-9.64489379714502,0.3819785919999994
tcs__del_phoB_m9p__2,-9.644632003121211,0.3786073319999996
tcs__del_rcsB_etoh__1,-14.323642728970256,0.6027950220000005
tcs__del_rcsB_etoh__2,-14.233029137792675,0.6368650020000004
tcs__del_rcsB_lb__1,7.664067689485932,1.367672301999999
tcs__del_rcsB_lb__2,8.060617538436448,1.4394831819999998
tcs__del_zraR_lb__1,-26.318232321424816,0.3257998620000002
tcs__del_zraR_lb__2,-27.05919690737795,0.3942829220000004
tcs__del_zraR_zncl2__1,-5.801115762234969,1.110020682
tcs__del_zraR_zncl2__2,-5.489681067341505,1.140191741999999
tcs__wt_01-kcl__1,20.193254283554776,1.6509296320000004
tcs__wt_01-kcl__2,19.41986948135898,1.5050050220000006
tcs__wt_01xlb__1,25.563562914370085,1.405993702
tcs__wt_01xlb__2,25.212460563638256,1.369863552
tcs__wt_115-kcl__1,10.165402608004316,1.9654553519999995
tcs__wt_115-kcl__2,10.1291639346621,1.9559904019999996
tcs__wt_CuSO4__1,-12.3873536720339,0.9521508319999992
tcs__wt_CuSO4__2,-10.949458384416436,1.0443749120000003
tcs__wt_etoh__1,-11.465738336735193,1.2274404620000006
tcs__wt_etoh__2,-11.533726092320189,1.175064451999999
tcs__wt_lb__1,8.996604277110466,0.8492971019999995
tcs__wt_lb__2,8.924167383430342,0.8937301820000005
tcs__wt_LiAcet__1,2.6894309473938294,0.4707743119999997
tcs__wt_LiAcet__2,1.5549351662496655,0.3545623419999995
tcs__wt_LiCl__1,2.886272213861946,0.5484054020000002
tcs__wt_LiCl__2,2.501989573822482,0.4702834819999993
tcs__wt_m9p__1,-10.2315879360471,0.0929358889999996
tcs__wt_m9p__2,-10.365256515131732,0.06531996100000015
tcs__wt_pyr__1,26.481625406613688,1.6245794119999992
tcs__wt_pyr__2,26.554573465301427,1.586807102
tcs__wt_zncl2__1,-17.675419752286125,0.5992908719999992
tcs__wt_zncl2__2,-17.247302761117744,0.606785111999999
ros_tale__0_0_0pq__1,-21.51453452651918,-0.21162116
ros_tale__0_0_0pq__2,-21.411109231752256,-0.1972240460000005
ros_tale__0_0_250pq__1,12.196029759275808,1.830212432
ros_tale__0_0_250pq__2,11.971127902337734,1.8180117919999998
ros_tale__1_mid_250pq__1,-12.418342025801042,0.02145051599999981
ros_tale__1_mid_250pq__2,-12.432761725055146,0.12467335300000038
ros_tale__1_0_0pq__3,-20.31097629610576,-0.16620885100000038
ros_tale__1_0_0pq__4,-20.428232196331106,-0.11242322400000047
ros_tale__1_0_250pq__1,-18.827199998169533,-0.14096666000000013
ros_tale__1_0_250pq__2,-19.167995663864215,-0.07097354799999955
ros_tale__1_0_750pq__1,-11.553424928203803,0.3124861219999993
ros_tale__1_0_750pq__2,-12.58498169243677,0.6919141819999997
ros_tale__1_1_0pq__1,-22.66633138879532,0.7869479320000003
ros_tale__1_1_0pq__2,-22.245910476825276,0.7573943019999998
ros_tale__1_1_250pq__1,-22.452838310217647,0.8782502319999992
ros_tale__1_1_250pq__2,-21.7063811735799,0.917509162
ros_tale__1_1_750pq__1,-15.688778171190252,1.4049796420000007
ros_tale__1_1_750pq__2,-16.082973367438292,1.2115643719999998
ros_tale__1_2_0pq__1,-21.669927150312965,-0.20712402400000046
ros_tale__1_2_0pq__2,-21.06433006842965,-0.19377329399999965
ros_tale__1_2_250pq__1,-21.58804268728945,0.08313350199999903
ros_tale__1_2_250pq__2,-20.37867068462858,0.2143280369999996
ros_tale__1_2_750pq__1,-16.29221983382058,0.29981098200000034
ros_tale__1_2_750pq__2,-16.443766527719056,0.2835187389999998
ros_tale__1_3_0pq__1,-9.403868005685135,0.3799091919999995
ros_tale__1_3_0pq__2,-9.596085457989336,0.4928210719999999
ros_tale__1_3_250pq__1,-15.19691462315906,0.6446780719999996
ros_tale__1_3_250pq__2,-12.80652395032618,0.9995141919999996
ros_tale__1_3_250pq__3,-12.80442884185695,0.9828902520000008
ros_tale__1_3_250pq__4,-14.190589202614287,0.8411365120000003
ros_tale__1_3_750pq__1,-11.709824734590038,0.6866499319999999
ros_tale__1_3_750pq__2,-10.45860973424182,0.7047887020000001
ros_tale__1_4_0pq__1,-17.43872277257955,0.7022076819999992
ros_tale__1_4_0pq__2,-16.920993522240675,0.6370417919999998
ros_tale__1_4_250pq__1,-18.05696653895657,0.586811162
ros_tale__1_4_250pq__2,-17.521125428676633,0.7414351719999992
ros_tale__1_4_750pq__1,-19.46460546013911,0.9147585819999992
ros_tale__1_4_750pq__2,-11.287771959576396,0.7827507520000001
ros_tale__1_4_750pq__3,-19.92247614483503,1.2547179019999994
ros_tale__1_4_750pq__4,-12.2506999789761,1.3894021720000005
ros_tale__2_mid_250pq__1,1.330799428010402,0.5977345920000001
ros_tale__2_mid_250pq__2,-1.6131201125517105,0.22391677599999935
ros_tale__2_0_0pq__1,-18.31654785987162,0.7582373720000001
ros_tale__2_0_0pq__2,-17.14809203927202,0.7543898319999993
ros_tale__2_0_250pq__1,-17.53459823835268,-0.008456470000000493
ros_tale__2_0_250pq__2,-17.143940382931724,0.0017487369999997784
ros_tale__2_0_750pq__1,13.22096419855375,1.072355732
ros_tale__2_0_750pq__2,14.049468988598944,1.1242296520000004
ros_tale__2_1_0pq__1,-16.50124914441338,0.385690382
ros_tale__2_1_0pq__2,-19.461047977739074,0.3954835419999991
ros_tale__2_1_250pq__1,-22.47063532081094,0.821033152
ros_tale__2_1_250pq__2,-23.37887107441931,0.4874058219999995
ros_tale__2_1_750pq__1,-22.187632363536533,0.6522788819999992
ros_tale__2_1_750pq__2,-21.4084326863594,0.6989125719999993
ros_tale__2_1_750pq__3,-21.488644822856468,0.6330313319999998
ros_tale__2_2_0pq__1,-24.79428505569178,0.197083490999999
ros_tale__2_2_0pq__2,-23.41392550254961,0.2026273159999992
ros_tale__2_2_250pq__1,-16.524801536084865,0.07535655399999898
ros_tale__2_2_250pq__2,-15.148114224783374,-0.13739720699999936
ros_tale__2_2_750pq__1,-15.25606588397316,0.11647995499999908
ros_tale__2_2_750pq__2,-6.215036230777815,-0.05991092400000043
ros_tale__2_3_0pq__1,-24.97097661701384,0.04083961099999911
ros_tale__2_3_0pq__2,-24.89620832122794,0.486767261999999
ros_tale__2_3_250pq__1,-25.84585602639384,0.3818305219999996
ros_tale__2_3_250pq__2,-28.245052884297724,0.2366674539999991
ros_tale__2_3_750pq__1,-23.83488169183873,0.7325937820000004
ros_tale__2_3_750pq__2,-24.52580109775238,0.5610367820000004
ros_tale__3_0_0pq__1,-17.108135747206315,0.11628375399999945
ros_tale__3_0_0pq__2,-17.768179755018807,0.15466231799999974
ros_tale__3_0_250pq__1,-21.393849913266205,0.7528424820000001
ros_tale__3_0_250pq__2,-24.16404800785345,0.7440650519999998
ros_tale__3_0_750pq__1,11.50047855764167,2.6784122220000004
ros_tale__3_0_750pq__2,9.978199351841448,2.6702761420000005
ros_tale__3_1_0pq__1,-15.106415340075287,0.9820542220000004
ros_tale__3_1_0pq__2,-16.381685185640176,0.8129473819999989
ros_tale__3_1_250pq__1,-17.96578120640422,0.6386402120000003
ros_tale__3_1_250pq__2,-17.74780881724101,0.6721256219999994
ros_tale__3_1_750pq__1,-17.139081406808657,0.9753889220000004
ros_tale__3_1_750pq__2,-18.073842901504275,0.6514548920000003
ros_tale__3_2_0pq__1,-3.586522040843436,1.7305693620000009
ros_tale__3_2_0pq__2,-3.4968034347883528,1.731126741999999
ros_tale__3_2_0pq__3,-3.5240047788538664,1.6821786619999999
ros_tale__3_2_0pq__4,-3.686922912386264,1.7177405419999996
ros_tale__3_2_250pq__1,7.411754042635923,1.5247512620000006
ros_tale__3_2_250pq__2,-1.203558456096811,0.8561164619999992
ros_tale__3_2_750pq__1,-18.093527566604063,0.6550514320000005
ros_tale__3_2_750pq__2,-15.45938983224115,0.4859585119999998
ros_tale__3_3_0pq__1,-18.04433530840385,0.6347091319999993
ros_tale__3_3_0pq__2,-16.78318903288622,0.5246565420000007
ros_tale__3_3_0pq__3,-18.517343234315828,0.7737204719999989
ros_tale__3_3_0pq__4,-16.907093043966512,0.6472917020000004
ros_tale__3_3_250pq__1,-8.764131907271018,0.6055081419999979
ros_tale__3_3_250pq__2,-2.27564919406648,0.9901390019999994
ros_tale__3_3_750pq__1,-10.237376859266956,0.4085914820000003
ros_tale__3_3_750pq__2,-7.889529495871071,0.5977885819999997
ros_tale__3_4_0pq__1,4.905386062905588,1.7308574720000005
ros_tale__3_4_0pq__2,3.706290548403156,1.706954282
ros_tale__3_4_250pq__1,4.081971505124521,1.784431141999999
ros_tale__3_4_250pq__2,6.220710995105278,1.995847652
ros_tale__3_4_750pq__1,3.031217494805434,1.5428749519999998
ros_tale__3_4_750pq__2,3.70723136856,1.5345330419999996
pcoli__atASMT_325G__1,-10.830018495131965,0.6281784320000003
pcoli__atASMT_325G__2,-11.047956429521916,0.5740271620000001
pcoli__bpTDC__1,-12.822907766403288,0.8950668820000001
pcoli__bpTDC__2,-12.522882970198696,0.9553809320000006
pcoli__BRCA__1,-14.770230999990387,0.481077462
pcoli__BRCA__2,-14.805855478610058,0.4143720319999993
pcoli__BRCActrl__1,-11.937091656934792,0.7899581419999979
pcoli__BRCActrl__2,-10.504052126533947,0.8070710620000003
pcoli__BRCAswap__1,-2.4934696706288304,1.1808608019999998
pcoli__BRCAswap__2,-1.6620315845627538,1.3161034320000002
pcoli__btAANAT__1,-8.146505916795334,0.867514882
pcoli__btAANAT__2,-5.574297506183065,0.9655816920000008
pcoli__btASMT__1,-7.158246063485664,0.9390730719999992
pcoli__btASMT__2,-6.283910232173589,0.9392079120000004
pcoli__CC1__1,5.318973257324914,1.2990818720000004
pcoli__CC1__2,3.3872470177542584,1.276132951999999
pcoli__ccCOMT__1,-10.482244341400945,0.6767255619999997
pcoli__ccCOMT__2,-10.983957172442,0.6239913220000002
pcoli__ckDDC__1,5.78860931319117,0.919595372
pcoli__ckDDC__2,6.265071013440599,1.0708286220000005
pcoli__CNTF_belt__1,-4.688033593238501,0.9072813019999996
pcoli__CNTF_belt__2,-2.997755147150905,1.014560852000001
pcoli__cobPNMT__1,-4.052277367170345,0.6487286619999999
pcoli__cobPNMT__2,-4.205606788193102,0.6310093719999994
pcoli__cvPhhB__1,-11.394889127425165,0.2603592789999993
pcoli__cvPhhB__2,-10.867031893660023,0.3379257019999997
pcoli__ggAANAT__1,-11.331444281848016,0.5832992719999996
pcoli__ggAANAT__2,-11.587805315799814,0.5366100120000006
pcoli__ggTPH__1,-9.986063780162777,0.7844718420000003
pcoli__ggTPH__2,-12.425933950215326,0.5880848120000001
pcoli__hsAANAT__1,16.583165593895206,1.6502528119999995
pcoli__hsAANAT__2,14.1070772524919,1.6054207720000004
pcoli__hsASMT__1,-10.16977814640748,0.7383942819999998
pcoli__hsASMT__2,-11.02232346451322,0.7587715819999996
pcoli__hsPNMT_mb__1,-8.078308066420076,0.8179856619999999
pcoli__hsPNMT_mb__2,-6.756232273818418,0.7961451820000001
pcoli__hsTPH__1,-16.46355451137112,0.14390910000000012
pcoli__hsTPH__2,-18.208153349641677,0.2689019730000002
pcoli__hsTPH_E2K__1,-4.068351660048166,1.2867703420000005
pcoli__hsTPH_E2K__2,-2.54875926047765,1.3961646820000002
pcoli__hsTPH_E2K_N91I_P99C__1,-14.969844985340265,0.4343915519999992
pcoli__hsTPH_E2K_N91I_P99C__2,-14.93689439167294,0.3692427719999998
pcoli__hsTPH_N158trunc__1,-8.417633557211358,1.2810372319999992
pcoli__hsTPH_N158trunc__2,-9.32221720993898,1.2743906519999992
pcoli__hsTPH_N174trunc__1,-6.834414196738496,1.0387569419999991
pcoli__hsTPH_N174trunc__2,-7.999478201847843,1.0399305420000005
pcoli__hsTPH_Ntermtrunc__1,2.4823766588523126,1.6472503019999998
pcoli__hsTPH_Ntermtrunc__2,2.1474544361633336,1.6992366719999996
pcoli__hsTPH1__1,-2.514789384974994,1.3210808420000006
pcoli__hsTPH1__2,-2.086508522134576,1.3379151619999998
pcoli__MBP__1,-14.558302562286467,0.5851225919999994
pcoli__MBP__2,-8.427155914593,0.9447356019999996
pcoli__msCOMT__1,-17.52680876014216,0.4017288719999996
pcoli__msCOMT__2,-18.646892790469,0.3470431519999995
pcoli__ocAANAT__1,-9.28147102628606,0.5440581320000001
pcoli__ocAANAT__2,-9.83186837769598,0.567509231999999
pcoli__osTDC_K374H__1,2.359655750901558,1.8341525920000008
pcoli__osTDC_K374H__2,5.7440478413338925,1.939742772000001
pcoli__osTDC_K374L__1,-22.155427899741923,0.6613088420000004
pcoli__osTDC_K374L__2,-20.36815915030254,0.7178447620000004
pcoli__osTDC_K374Q__1,-5.398296748698228,1.1642765520000005
pcoli__osTDC_K374Q__2,-4.752915847430635,1.2446066919999996
pcoli__osTDC_L360V__1,-13.84583364147586,0.6133362019999993
pcoli__osTDC_L360V__2,-12.540125883626496,0.7643849320000005
pcoli__pmTPH__1,-26.93876619701885,-0.046391768999999534
pcoli__pmTPH__2,-27.37847170839114,0.10538008600000026
pcoli__RFC__1,-17.06363121270697,0.34221664200000035
pcoli__RFC__2,-18.28686132575379,0.3633112220000001
pcoli__RFCctrl__1,15.03947394224361,1.538991511999999
pcoli__RFCctrl__2,14.720905232410129,1.6585061420000002
pcoli__RFCnopause__1,14.912127567691192,1.4859490619999995
pcoli__RFCnopause__2,16.694087314663264,1.5850494119999998
pcoli__RFCpluspause__1,12.157547651952076,1.462841341999999
pcoli__RFCpluspause__2,11.831582126938397,1.192064091999999
pcoli__rnCOMT_sol__1,13.934562841880986,1.7196807419999995
pcoli__rnCOMT_sol__2,14.229432827333364,1.6104270419999995
pcoli__rnPNMT__1,-16.99990029618535,0.4822988519999996
pcoli__rnPNMT__2,-22.747861445366635,0.38756987200000026
pcoli__rnTDC__1,-15.101352965566525,0.5698088319999997
pcoli__rnTDC__2,-14.680712695330769,0.5878713320000006
pcoli__rnTDC_trunc__1,-18.5101104683992,0.7482152620000004
pcoli__rnTDC_trunc__2,-17.66647220509214,0.7727454320000007
pcoli__saCOMT_T2A__1,-14.48307188469122,0.5505182019999992
pcoli__saCOMT_T2A__2,-13.000633906777352,0.5639958319999998
pcoli__sfCOMT__1,-14.24217563226771,0.4017111619999998
pcoli__sfCOMT__2,-15.226923044945725,0.2275852700000005
pcoli__sgAANAT_D63G__1,-11.403264092977478,0.6717522519999992
pcoli__sgAANAT_D63G__2,-12.317018695681645,0.614882871999999
pcoli__ssDDC__1,-8.405226884240712,0.838315712
pcoli__ssDDC__2,-7.088732343985818,0.9534874020000004
pcoli__TP53B__1,-7.36013821644616,0.9640903519999996
pcoli__TP53B__2,-6.413804970154302,0.9013773119999992
pcoli__WT__1,9.550229548616144,1.7189037319999994
pcoli__WT__2,9.162609913160246,1.3513130519999998
cck__glu_ale4__1,-15.92532542532123,0.10669530799999903
cck__glu_ale4__2,-18.291578844093596,0.14106030299999972
cck__cck_ale1__1,-22.45416039483934,-0.23074535499999985
cck__cck_ale1__2,-22.654746442958857,-0.14620863700000086
cck__cck_ale2__1,-19.92736928904635,-0.15332945199999948
cck__cck_ale2__2,-19.851208697957112,-0.15757164799999934
cck_pgi__gmos_delpgi__1,-3.0281748913962576,1.6356120319999992
cck_pgi__gmos_delpgi__2,-3.704326045298508,1.622138851999999
cck_pgi__pgi_ale1__1,-14.468084121899247,0.10610744899999958
cck_pgi__pgi_ale1__2,-13.03461139624774,0.5244865720000007
cck_pgi__pgi_ale2__2,-0.2131929690801839,1.2533454319999997
cck_pgi__pgi_ale3__1,-11.976611343046022,0.14398431699999925
cck_pgi__pgi_ale3__2,-11.250218404524496,0.5259398520000005
cck_pgi__pgi_ale4__1,-14.474419169504518,-0.058230769999999765
cck_pgi__pgi_ale4__2,-15.63761083359065,0.11443068900000065
cck_pgi__pgi_ale4__3,-13.18424626973987,0.0733928370000001
cck_pgi__pgi_ale5__1,-13.84477666876892,0.4203963420000001
cck_pgi__pgi_ale5__2,-13.936748773981437,0.5483220220000007
cck_pgi__pgi_ale6__1,-14.166270223932342,0.6224923419999993
cck_pgi__pgi_ale6__2,-12.979440482493606,0.2018413609999996
cck_pgi__pgi_ale7__1,-13.479715438048624,0.8692270319999995
cck_pgi__pgi_ale7__2,-12.484107520685011,0.6974166620000002
cck_pgi__pgi_ale8__1,-17.14656306021715,0.07791659099999926
cck_pgi__pgi_ale8__2,-16.38272332775864,0.15846592900000012
cck_sdh__gmos_delsdhCB__1,-1.5110550242473906,0.9537564219999995
cck_sdh__gmos_delsdhCB__2,-6.000313904324587,0.9814993819999992
cck_sdh__sdh_ale1__1,-1.794414182078501,0.8518150819999999
cck_sdh__sdh_ale1__2,-3.409324024194201,0.8056884219999993
cck_sdh__sdh_ale2__1,-7.057634830808245,0.4924126920000002
cck_sdh__sdh_ale3__2,-5.0758633527219885,0.5170621420000003
cck_sdh__sdh_ale3__1,-6.635703842645452,0.5283039519999999
cck_sdh__sdh_ale3__3,-6.867811148685608,0.573257302
cck_pts__gmos_delptsHIcrr__2,-3.905099701683073,1.5288345519999993
cck_pts__gmos_delptsHIcrr__1,0.8318710172243321,1.247999062
cck_pts__pts_ale1__2,4.783353972431232,0.9376607319999994
cck_pts__pts_ale1__1,2.993818183940434,0.8732817419999996
cck_pts__pts_ale2__2,-12.543469480086706,0.2704186669999995
cck_pts__pts_ale2__1,-12.005083755547227,0.20961539600000026
cck_pts__pts_ale3__2,-14.568456208139937,0.6750284420000003
cck_pts__pts_ale3__1,-10.191550586643611,0.8017702020000002
cck_pts__pts_ale4__2,-20.29314196763507,-0.5571700909999997
cck_pts__pts_ale4__1,-21.717439318284743,-0.4163912330000006
cck_gnd__gmos_delgnd__1,-3.4055506525706454,0.6628492319999992
cck_gnd__gmos_delgnd__2,3.848372679344304,0.8956378919999999
cck_gnd__gnd_ale1__1,-19.869212543325,-0.16321665599999946
cck_gnd__gnd_ale1__2,-20.251291450463103,-0.2997447330000007
cck_gnd__gnd_ale2__1,-18.43692639552121,-0.1869059859999993
cck_gnd__gnd_ale2__2,-19.475898777394992,-0.02774727399999932
cck_gnd__gnd_ale3__1,-16.860672807193,0.03465974499999902
cck_gnd__gnd_ale3__2,-18.589946636675325,-0.031113968999999738
cck_tpiA__gmos_deltpiA__1,-6.656880245180949,2.7853527219999994
cck_tpiA__gmos_deltpiA__2,-5.620913368321978,3.0090755520000005
cck_tpiA__tpiA_ale1__1,-8.531710872262805,0.9025170320000004
cck_tpiA__tpiA_ale1__2,-8.887726709961335,0.8611552119999999
cck_tpiA__tpiA_ale2__1,-8.027649306231213,1.0433209320000003
cck_tpiA__tpiA_ale2__2,-9.270816412442477,1.034550672
cck_tpiA__tpiA_ale3__1,-6.9244535458808665,1.1604423619999995
cck_tpiA__tpiA_ale3__2,-6.285834645134677,1.357744682
cck_tpiA__tpiA_ale4__1,-13.3459259197196,0.8815165420000001
cck_tpiA__tpiA_ale4__2,-13.855793837401718,0.8068994620000005
acid_tale__acid_ale1_pH7__1,-27.947507702055287,-0.4681832349999997
acid_tale__acid_ale1_pH7__2,-27.613232242316528,-0.5047331320000001
acid_tale__acid_ale1_pH5__1,-14.392741266926112,-0.5684596680000009
acid_tale__acid_ale1_pH5__2,-14.190683614455493,-0.406458756000001
acid_tale__acid_ale2_pH7__1,-30.68377661974031,-0.5666004250000007
acid_tale__acid_ale2_pH7__2,-30.45623415369096,-0.6181329929999997
acid_tale__acid_ale2_pH5__1,-21.705668401818297,-0.2617397560000008
acid_tale__acid_ale2_pH5__2,-19.83998670057541,-0.1296652809999994
acid_tale__low_Mg_ale_pH7__1,-33.136190973552374,-0.5249405940000003
acid_tale__low_Mg_ale_pH7__2,-33.209870229161005,-0.7528981960000003
acid_tale__low_Mg_ale_pH5__1,-17.39122564755895,0.32852511199999945
acid_tale__low_Mg_ale_pH5__2,-16.663082423730966,0.21652976400000054
acid_tale__MES_ale_pH7__1,-30.06462824221581,-0.4506071550000002
acid_tale__MES_ale_pH7__2,-30.33591998964295,-0.3406365480000009
acid_tale__MES_ale_pH5__1,-11.849197338937916,0.08479708099999961
acid_tale__MES_ale_pH5__2,-4.270037559930596,0.4753930020000006
acid_tale__gmos_pH7__1,-28.471507101760256,-0.3532614810000005
acid_tale__gmos_pH7__2,-28.33774490359725,-0.38065372500000016
acid_tale__gmos_pH5__1,-16.116568742015964,0.360442621999999
acid_tale__gmos_pH5__2,-17.53608852420888,0.33170271200000023
adnB__wt_adn__1,-0.2850797145780417,0.19266828199999966
adnB__wt_adn__2,-3.935952257522009,0.5997283719999995
adnB__delydhB_adn__1,-0.248963942054097,0.2273077420000007
adnB__delydhB_adn__2,0.7226146204905937,0.6125115220000001
ytf2__wt_glc__1,-1.2474775152089412,1.3332109919999997
ytf2__wt_glc__2,-0.6042705840230981,1.2802751820000005
ytf2__ybcM_glc__1,0.5979752906540408,1.7565638220000004
ytf2__ybcM_glc__2,0.4600314918336864,1.7895618819999992
ytf2__ydhB_glc__1,3.918053977509997,1.7383771919999995
ytf2__ydhB_glc__2,3.561036378985382,1.6562779719999998
ytf2__yfeC_glc__1,2.537749039385269,1.6077512919999997
ytf2__yfeC_glc__2,2.8807262458167218,1.6530608620000002
ytf2__yciT_glc__1,-2.0312541851792862,1.281409302
ytf2__yciT_glc__2,-1.7833059190047589,1.2810683120000004
ytf2__ydiZ_glc__1,-7.996826587472994,1.0339006019999992
ytf2__ydiZ_glc__2,-8.157280915774024,1.0135920919999997
ytf2__ynfL_glc__1,0.209193398382041,1.5426357819999996
ytf2__ynfL_glc__2,-0.049709734868052,1.5525323619999989
ytf3__wt_glc2__1,0.5732596565533641,1.4151565020000003
ytf3__wt_glc2__2,0.648041506849646,1.353187801999999
ytf3__wt_pH7_lactate__1,-0.115610734442763,1.4987172619999996
ytf3__wt_pH7_lactate__2,0.1436908702378782,1.5601916419999995
ytf3__wt_pH55_lactate__1,3.030119604329355,1.5214776820000004
ytf3__wt_pH55_lactate__2,3.942011492074737,1.6003266620000005
ytf3__wt_pH55_HCl__1,4.282155811721717,1.514438651999999
ytf3__wt_pH55_HCl__2,4.880690723750215,1.4329907019999997
ytf3__dyieP_pH7__1,0.2809667409475202,1.3707091919999996
ytf3__dyieP_pH7__2,0.0984982768423171,1.3007693519999997
ytf3__dyieP_pH55__1,-2.048435298408548,1.3132433520000006
ytf3__dyieP_pH55__2,-1.5030190963026615,1.4402016619999998
minicoli__aldA_f1c2__1,-26.172756900068208,0.7688311096778992
minicoli__aldA_minE__1,-26.715943522364345,0.7483718890554911
minicoli__mg1655_glc__1,-7.885332849267884,-0.3227251143518082
minicoli__mg1655_glc__2,-8.615935521032178,-0.2963984367424679
minicoli__minE_cyt__1,-27.941132551991423,1.4455381397399378
minicoli__minE_cyt__2,-29.2243177089569,1.0731992692747203
minicoli__minE_fruc__1,-21.398989696952885,1.4527535388752977
minicoli__minE_fruc__2,-20.31965437904581,1.4423836801743397
minicoli__minE_glc__1,-27.08062985278925,1.1216125711717595
minicoli__minE_glc__2,-27.03898100512972,1.1419895751547564
minicoli__minE_glyc__1,-6.614928036206262,2.546209385730039
minicoli__minE_glyc__2,-3.675503243828109,2.8689304753646034
minicoli__minE_Fe_starve__1,-27.119996462200728,1.0841167551667166
minicoli__minE_Fe_starve__2,-26.938124324686168,1.1298283206668458
minicoli__minE_LB__1,-32.71017838901739,-0.20407967978364994
minicoli__minE_LB__2,-32.521572660328886,-0.4281662033338449
minicoli__minE_N_starve__1,-21.866619457826538,1.7391201935892244
minicoli__minE_N_starve__2,-21.42567253616605,1.7793586345873016
minicoli__minE_osm__1,-19.42354045600816,2.2612312305545714
minicoli__minE_osm__2,-20.08804382656097,2.3386456436416143
minicoli__minE_ph5__1,-16.416136734769232,1.884152701106245
minicoli__minE_ph5__2,-16.76789123997844,1.9680507416540536
minicoli__minE-pyr__1,-9.640210882415651,2.931808820724409
minicoli__minE-pyr__2,-2.984400736427437,2.8972282210097404
minicoli__minE_sorb__1,-20.13105027902755,1.6773541227665802
minicoli__minE_sorb__2,-19.810778606872617,1.7518142709873885
minicoli__minE_urid__1,-19.929307463848303,1.5703155981964176
minicoli__minE_urid__2,-21.463823282595836,1.6154266407361284
minicoli__W3110_cyt__1,-12.184783621676978,0.12325819946760852
minicoli__W3110_cyt__2,-10.917625018070709,0.0059711742870032225
minicoli__W3110_glc__1,-7.297743847007909,0.2700132570264753
minicoli__W3110_glc__2,-15.706999979297368,-0.5812186602736737
