,A,flhD
ml_abx__lvx__1,-1.5147739436,-1.6750953061
ml_abx__lvx__2,-2.2595840114,-1.0701318796
ml_abx__lvx__3,-7.5291192527,-2.4182279507
ml_abx__mec__1,1.410223025,-0.12120211950000001
ml_abx__mec__2,0.9295391416000001,-0.047907401100000004
ml_abx__mec__3,3.0329418911,-0.4875011669
ml_abx__mem__1,1.4342790657,0.45531288700000005
ml_abx__mem__2,1.7195949604,-0.1252909207
ml_abx__mem__3,-2.4115864459000003,-0.7843410118
ml_abx__nit__1,-10.3579885118,-3.4323890026
ml_abx__nit__2,-11.5871697068,-3.1166347467
ml_abx__nit__3,-12.0681690903,-3.3441431404
ml_abx__ntx__1,-7.0631252086,-3.3050413343000002
ml_abx__ntx__2,-8.2155794438,-3.5114722184
ml_abx__nor__1,-1.3174258915000001,-2.2192939483
ml_abx__nor__2,-1.5875499792,-1.0339440144
ml_abx__nor__3,-8.0433941539,-2.5575687398999998
ml_abx__pb__1,-11.2809312084,-3.8065227195
ml_abx__pb__2,-8.4765985458,-3.868190429
ml_abx__pb__3,-11.7357436749,-3.6374876434
ml_abx__tmp__1,2.0980911411,0.1152246638
ml_abx__tmp__2,-8.6178474887,-0.48430123620000004
ml_abx__tmp__3,-12.2633706929,-1.9057003053
mut_abx__del_mutS_000nor__1,-1.3696839143,-0.037196824100000005
mut_abx__del_mutS_000nor__2,-0.3480368795,-0.553735465
mut_abx__del_mutS_000nor__3,1.7177207937999999,0.5909322892000001
mut_abx__del_mutS_125nor__1,-2.5590527418,0.2654986045
mut_abx__del_mutS_125nor__2,-2.9294728304,-0.0436176226
mut_abx__del_mutS_125nor__3,-3.5563502343,-0.10662981490000001
mut_abx__del_mutS_250nor__1,-1.6904579897,0.5803344621000001
mut_abx__del_mutS_250nor__2,-2.2319001003,0.23830983890000002
mut_abx__del_mutS_250nor__3,-4.6781959265,-0.2247920803
mut_abx__del_mutS_375nor__1,-5.2836102278,-0.0106706222
mut_abx__del_mutS_375nor__2,-3.5238935255,0.0688292803
mut_abx__del_mutS_375nor__3,-4.9127278649,0.3144752958
mut_abx__del_mutS_500nor__1,-2.4415824186,0.4910586504
mut_abx__del_mutS_500nor__2,-3.7180429777,0.23688587200000003
mut_abx__del_mutS_500nor__3,-0.4505773252,0.8399991329000001
mut_abx__del_mutS_625nor__1,2.5296044221000002,1.2730548435
mut_abx__del_mutS_625nor__2,3.2902546384,1.204371788
mut_abx__del_mutS_625nor__3,-0.1607892857,1.7366348476
mut_abx__del_mutS_750nor__1,-5.4090500427,1.1671994243000001
mut_abx__del_mutS_750nor__2,-2.3617773587,1.2874310856
mut_abx__del_mutS_750nor__3,-0.6515534772,1.5110897508
mut_abx__del_mutS_875nor__1,3.6513083577,1.0964829639
mut_abx__del_mutS_875nor__2,4.3014905951,1.8326067401000001
mut_abx__del_mutS_875nor__3,0.6766013458,1.8186774890000001
nit_yeaG__wt_Nminus__1,0.2423954475,0.4003646825
nit_yeaG__wt_Nminus__2,-0.2423954475,-0.4003646825
nit_yeaG__wt_Nplus__1,1.8994861325999999,1.1744032757
nit_yeaG__wt_Nplus__2,2.4020595902,1.2168601725000001
nit_yeaG__del_yeaG_Nminus_24h__1,-0.5449179226,0.7638128409
nit_yeaG__del_yeaG_Nminus_24h__2,1.2295278111,0.3561189963
nit_yeaG__del_yeaG_Nminus_24h__3,1.2790281517,0.8423520789000001
nit_yeaG__del_yeaG_Nminus__1,1.7218008959,0.27613131490000004
nit_yeaG__del_yeaG_Nminus__2,1.535303851,-0.393634015
nit_yeaG__del_yeaG_Nplus__1,2.7808330097000002,1.0157972117
nit_yeaG__del_yeaG_Nplus__2,2.1087060987,0.9913618806000001
opex__amp__1,4.3373377016,0.3069557453
opex__amp__2,1.2016513784,-0.0133812064
opex__amp__3,-1.8556044906,-0.1767236341
opex__bak_amp__1,-10.9641401863,-1.2424302006
opex__bak_amp__2,10.0223314047,-0.6343300575
opex__bak_amp__3,13.0650364291,-0.5469603446
opex__bak_kan__1,10.8445561373,-0.1405467094
opex__bak_kan__2,-6.4144231436,-1.5187477776
opex__bak_kan__3,14.8578075117,-0.1260112744
opex__bak_nor__1,4.0476418303,-0.4260980499
opex__bak_nor__2,-0.9368426469000001,-0.47186326900000003
opex__bak_nor__3,12.1675640848,-0.37861338980000003
opex__bak_rif__1,-10.2234109431,-1.1269211166
opex__bak_rif__2,4.9736946287,-0.9693356723000001
opex__bak_rif__3,-7.0053889288,-1.8828514237
opex__chx_amp__1,-5.0869140666,-0.4432293176
opex__chx_amp__2,-5.4679555022,-0.3291957292
opex__chx_amp__3,-4.4848198506,-0.2219257661
opex__chx_kan__1,-5.6460903607,-0.5934480679
opex__chx_kan__2,-3.3550464136,-0.1900124638
opex__chx_kan__3,-2.6539542615,-0.10870904790000001
opex__chx_nor__1,-2.811714755,-0.38314747320000003
opex__chx_nor__2,0.4566604222,-0.12567452
opex__chx_nor__3,-6.748734459,-0.6111465367000001
opex__chx_rif__1,-5.09758295,0.0288447166
opex__chx_rif__2,-4.0388223511,-0.2560326477
opex__chx_rif__3,-4.5673176953,-0.1882734908
opex__ctrl__1,-0.0777152658,-0.0508388503
opex__ctrl__2,-2.5186867632,-0.1749716153
opex__ctrl__3,2.5964020291,0.2258104656
opex__etoh_amp__1,-9.5705033424,1.3571075751000001
opex__etoh_amp__2,-7.4023715367000005,1.7298317924000002
opex__etoh_amp__3,-11.4182251607,1.2826711162
opex__etoh_kan__1,-7.8099320655,1.7525184963
opex__etoh_kan__2,-10.0138655612,1.3644405152
opex__etoh_kan__3,-10.9438893765,1.3577076967
opex__etoh_nor__1,-10.5538630702,1.5686083707
opex__etoh_nor__2,-10.4510438106,1.3244917950000001
opex__etoh_nor__3,-9.1721660306,1.2946081732999999
opex__etoh_rif__1,-8.9156044706,1.2960053212
opex__etoh_rif__2,-5.3371940462,1.7642786239000001
opex__etoh_rif__3,-7.790044031,1.4150082725
opex__glual_amp__1,-7.3488028516,-1.2098233221
opex__glual_amp__2,-8.8156217842,-1.2285821273
opex__glual_amp__3,-7.8988176168,-1.035141587
opex__glual_kan__1,-8.964786068,-1.227076263
opex__glual_kan__2,-8.946986324400001,-0.6662495087
opex__glual_kan__3,-9.2115320015,-0.6121149296
opex__glual_nor__1,-9.2760190636,-0.9307837514
opex__glual_nor__2,-8.0948804737,-0.8845795284
opex__glual_nor__3,-10.3556709842,-1.4215001606
opex__glual_rif__1,-3.9152253259,-0.967215142
opex__glual_rif__2,-3.3891617101,-0.6660566324
opex__glual_rif__3,-1.0501757108,-0.9900201484000001
opex__h2o2_amp__1,-8.9946639636,-2.4778305046
opex__h2o2_amp__2,-9.6185038176,-1.7664304724000002
opex__h2o2_amp__3,-10.4989509785,-2.4597954912
opex__h2o2_kan__1,-9.5070830005,-1.9226939911
opex__h2o2_kan__2,-8.3606196919,-1.7589966447
opex__h2o2_kan__3,-6.6007105886,-1.5036682263999999
opex__h2o2_nor__1,-9.7665624435,-1.8484581382
opex__h2o2_nor__2,-10.6186192464,-2.3527231521
opex__h2o2_nor__3,-6.3620308019,-2.0875995092
opex__h2o2_rif__1,-3.9329395019,-1.6991410786
opex__h2o2_rif__2,-2.2434682113,-1.4258634066
opex__h2o2_rif__3,-2.9103046234,-0.9483200189000001
opex__ippoh_amp__1,-0.7545344966,1.8163674154
opex__ippoh_amp__2,-1.5886073825,1.9065226866
opex__ippoh_amp__3,-0.2578413268,1.9177528203
opex__ippoh_kan__1,-3.4916380158,2.0467784248
opex__ippoh_kan__2,0.2110285782,1.9568203614000002
opex__ippoh_kan__3,-3.7652493846,1.856016366
opex__ippoh_nor__1,0.41943920360000003,2.0517158119
opex__ippoh_nor__2,-3.5286484434,1.7392417041
opex__ippoh_nor__3,-2.9780984393,1.9312957674
opex__ippoh_rif__1,-1.9713767795,1.8592900147
opex__ippoh_rif__2,-0.3876556842,1.7455253094
opex__ippoh_rif__3,0.7709194343,1.8662925905
opex__kan__1,-4.5566015362,-0.7463599882
opex__kan__2,-4.9527333265,-0.5276347704000001
opex__kan__3,-1.4359771346999999,-0.1618254688
opex__nor__1,-4.2500190639,-0.629729506
opex__nor__2,-5.1972543328,-0.9101150308
opex__nor__3,-4.6815921464,-0.531173136
opex__paa_amp__1,-4.2074982791,-0.5054922764
opex__paa_amp__2,-3.0441111424,-0.4561575598
opex__paa_amp__3,-4.5745638129,-0.4097302481
opex__paa_kan__1,-2.1707178319000002,-0.49499937660000004
opex__paa_kan__2,2.4058070056,-0.5938869929
opex__paa_kan__3,-3.2154162611,-0.5260641882
opex__paa_nor__1,2.8826107028,0.2501753201
opex__paa_nor__2,-0.9226387324,-0.6002060954
opex__paa_nor__3,4.9157688715,0.1885461383
opex__paa_rif__1,-1.3126113315,-0.40958689200000004
opex__paa_rif__2,-1.5740486104,-0.5162723689000001
opex__paa_rif__3,-4.4320899735,-0.3966099731
opex__phenol_amp__1,8.7103540694,0.40864168230000003
opex__phenol_amp__2,-1.3337084162,-0.0049919022
opex__phenol_amp__3,7.2622085225,0.3463034289
opex__phenol_kan__1,-11.2803829695,-0.953799394
opex__phenol_kan__2,-12.3978253282,-1.119214833
opex__phenol_kan__3,1.1351922539000001,0.1976333297
opex__phenol_nor__1,11.2329138454,0.7613687558000001
opex__phenol_nor__2,0.5143608841,0.1251853336
opex__phenol_nor__3,14.4107148373,0.5824847977000001
opex__phenol_rif__1,-6.088698453,-0.7170945605
opex__phenol_rif__2,0.9957632353,0.0897246134
opex__phenol_rif__3,1.1513806727,0.1380726439
opex__pvpi_amp__1,-2.9462905849,-0.5031950392
opex__pvpi_amp__2,-5.4343936282,-0.4015214991
opex__pvpi_amp__3,-1.9882280591,-0.037693093000000004
opex__pvpi_kan__1,-0.771254977,0.1659327736
opex__pvpi_kan__2,-1.2280053156,-0.23465538900000002
opex__pvpi_kan__3,1.6682304183999999,-0.0088767263
opex__pvpi_nor__1,-5.7207716961,-0.769263111
opex__pvpi_nor__2,-3.2308846966,-0.3362739983
opex__pvpi_nor__3,-1.5691303443,-0.3032384078
opex__pvpi_rif__1,0.4845485734,-0.5260556954
opex__pvpi_rif__2,-0.9032864482,-0.7637677686000001
opex__pvpi_rif__3,2.0033983405,-0.6960981278
opex__rif__1,-0.016395135300000002,-0.6831620713000001
opex__rif__2,0.31197461330000004,-0.6071884953000001
opex__rif__3,-0.10595116140000001,-0.6281039886
opex__naocl_amp__1,18.3468679821,0.3264122242
opex__naocl_amp__2,8.5746064625,0.3340261129
opex__naocl_amp__3,10.8528851183,0.2821876068
opex__naocl_kan__1,6.6287530444,0.45999545410000003
opex__naocl_kan__2,7.5001061588999995,0.4021114465
opex__naocl_kan__3,7.6777621251,0.7757271912
opex__naocl_nor__1,4.4131121767,0.0045610318
opex__naocl_nor__2,6.8196985177,0.203704774
opex__naocl_nor__3,6.3455164228,0.3805070935
opex__naocl_rif__1,4.8697296233,0.0443058311
opex__naocl_rif__2,4.443478345,-0.6476453889
opex__naocl_rif__3,4.4151311477,-0.0444561423
phage_lysogen__wt_ctrl__1,0.259786402,0.15886925970000002
phage_lysogen__wt_ctrl__2,0.2707538199,0.166630829
phage_lysogen__wt_ctrl__3,-0.5305402219,-0.3255000887
phage_lysogen__O104_H4__1,-0.4707727216,-0.011472114200000001
phage_lysogen__O104_H4__2,-0.379357535,-0.2811415212
phage_lysogen__O104_H4__3,-1.0583534248,-0.3951918567
phage_lysogen__O157_H7_PA8__1,-0.2473709432,-0.1172466816
phage_lysogen__O157_H7_PA8__2,-1.0945266629,-0.6576735667
phage_lysogen__O157_H7_PA8__3,-0.8715442293000001,-0.5689188959
phage_resist__ygbE_oe__1,-22.6850283828,-1.3048873028
phage_resist__wt__1,-5.1611704762,0.041299325000000005
phage_resist__wt__2,0.9169742139,0.1701589366
phage_resist__wt__3,2.2216861395,-0.1261747578
phage_resist__wt__4,2.0225101227,-0.0852835037
phage_resist__ygbE_oe__2,-22.4963518578,-1.8782936756000002
phage_resist__ygbE_oe__3,-22.1162500369,-2.4742569103
phage_resist__ygbE_oe__4,-22.3440110187,-2.8317494139
phage_resist__yahA_oe__1,-10.9272529636,-1.2164783751
phage_resist__yahA_oe__2,-10.7575386659,-1.1539992612
phage_resist__yahA_oe__3,-10.3651412947,-0.9556127390000001
phage_resist__yrfF_ko__1,-7.4697060076,-0.9480462214
phage_resist__yrfF_ko__2,-7.8164476623,-0.7426607401
phage_resist__yrfF_ko__3,-8.2535187525,-1.3115887963000001
pollution__wt_ctrl__1,-0.0850789211,0.29131870660000003
pollution__wt_ctrl__2,0.2015725096,-0.2554221917
pollution__wt_ctrl__3,-0.1164935886,-0.0358965148
pollution__wt_urban__1,-0.39998514820000003,0.5254723948
pollution__wt_urban__2,-0.4152340204,-0.0637825696
pollution__wt_urban__3,0.1879171687,-0.1248745554
pollution__wt_diesel__1,0.32425997440000004,-0.2570610398
pollution__wt_diesel__2,-0.1013583341,0.029157205000000002
pollution__wt_diesel__3,0.5184849224,-0.2665466023
pollution__evo_diesel__1,-0.0594526852,-0.6865375153000001
pollution__evo_diesel__2,-0.6967047459,-0.7796552356
pollution__evo_diesel__3,-0.2378819435,-0.8176945291000001
ppGpp__wt_relAtrunc_00m__1,-4.5186846247,-0.12985981800000002
ppGpp__wt_relAtrunc_00m__2,-2.2646216571,0.0655695055
ppGpp__mut_delrelA_10m__1,-1.181924673,0.1448623781
ppGpp__mut_delrelA_05m__1,-0.7709997294000001,0.1182745402
ppGpp__mut_delrelA_10m__2,-1.3094461772,0.3534078252
ppGpp__mut_delrelA_10m__3,-1.1183881048,0.2751634629
ppGpp__mut_delrelA_00m__1,-0.9813962818,0.3795880272
ppGpp__mut_delrelA_00m__2,-0.6807067429,0.3596645231
ppGpp__mut_delrelA_05m__2,-0.9261512484000001,0.32738017140000003
ppGpp__mut_delrelA_05m__3,-1.0013589004,0.0390863428
ppGpp__mut_delrelA_00m__3,-1.3847646272,-0.0247485741
ppGpp__wt_delrelA_10m__1,-3.7718359128000003,-0.9888497984000001
ppGpp__wt_delrelA_05m__1,-0.8967733715,-0.6444143869
ppGpp__wt_delrelA_05m__2,-0.9874901224,-1.0792225024
ppGpp__wt_delrelA_10m__2,-3.2882144983,-1.0102667334
ppGpp__wt_delrelA_10m__3,-2.3157425351,-1.0475223053
ppGpp__wt_delrelA_00m__1,-0.5598160648,0.16389404470000002
ppGpp__wt_delrelA_00m__2,0.8160950226,-0.1636269992
ppGpp__wt_delrelA_05m__3,0.1737790807,-0.7248765559
ppGpp__wt_delrelA_00m__3,-0.2562789579,-0.0002670455
ppGpp__mut_relAtrunc_10m__1,-4.831603473,0.1048571365
ppGpp__mut_relAtrunc_05m__1,-2.5875370358,0.4935502579
ppGpp__mut_relAtrunc_05m__2,-2.3628470959,0.1646003684
ppGpp__wt_relAtrunc_10m__1,-7.6556197961,-0.3128989964
ppGpp__wt_relAtrunc_10m__2,-8.7773696031,-0.2679030495
ppGpp__wt_relAtrunc_10m__3,-8.0670269005,-0.3735613193
ppGpp__mut_relAtrunc_00m__1,-3.1084280557,0.6359152836
ppGpp__wt_relAtrunc_00m__3,-4.480703253,-0.1225325272
ppGpp__wt_relAtrunc_05m__1,-3.5957550323,-0.227336853
ppGpp__wt_relAtrunc_05m__2,-5.8351632267,-0.3460754008
ppGpp__wt_relAtrunc_05m__3,-4.6605176486,-0.19467087460000002
ppGpp__mut_relAtrunc_00m__2,-2.373795055,0.3379872369
ppGpp__mut_relAtrunc_00m__3,-2.5974567582,0.39619798170000003
ppGpp__mut_relAtrunc_10m__2,-3.8746785370000003,0.0797403887
ppGpp__mut_relAtrunc_05m__3,-2.5766639581,0.1885211485
ppGpp__mut_relAtrunc_10m__3,-4.2375837824,-0.0942107261
pressure__high_pressure__1,0.6910414714,-0.3446418824
pressure__high_pressure__2,-0.25783921460000003,-0.051953283600000004
pressure__low_pressure__1,0.19110602440000002,0.2593430852
pressure__low_pressure__2,-0.19110602440000002,-0.2593430852
quantum_dots__ctrl__1,-1.3481170985,0.0553545204
quantum_dots__ctrl__2,1.3481170985,-0.0553545204
quantum_dots__cdte_light__1,-4.8744289769,-0.2273157761
quantum_dots__cdte_light__2,-0.5590585429,-0.1599205737
quantum_dots__cdte_dark__1,-4.1250230662,0.0436262969
quantum_dots__cdte_dark__2,-1.8487948909,0.0670844479
quantum_dots__cdse_light__1,-2.4567849474,0.044695682300000004
quantum_dots__cdse_light__2,-1.721954721,-0.2304015291
quantum_dots__cdse_dark__1,-2.839292894,0.2254273407
quantum_dots__cdse_dark__2,-2.6477258666,0.41244844140000003
raman__wt__1,1.0812188609,-0.022825505200000002
raman__del_cyaA__1,-14.5155938742,-2.823171496
raman__del_cyaA_01mM__1,-17.9436647537,-2.8791686296
raman__del_cyaA_05mM__1,-19.7655652343,-2.3436532593
raman__del_cyaA_1mM__1,-9.9949286701,-1.2606399672
raman__wt__2,-0.5511803573,0.212776564
raman__del_cyaA__2,-16.8830638474,-3.0060233385
raman__del_cyaA_01mM__2,-17.9282990429,-3.3384328515
raman__del_cyaA_05mM__2,-18.5936168068,-1.6652174747
raman__del_cyaA_1mM__2,-8.2862231036,-1.8930258357
raman__wt__3,-0.5300385037,-0.1899510589
raman__del_cyaA__3,-17.515777723,-2.7566396430999998
raman__del_cyaA_01mM__3,-17.948315746,-2.8622935278
raman__del_cyaA_05mM__3,-19.736521434,-2.4527304742
raman__del_cyaA_1mM__3,-10.3490322074,-1.4980280956
rand_barrel__mut_nanE__1,-2.2223094225,-0.3687134675
rand_barrel__mut_nanE__2,-1.6000858191,-0.7609740065
rand_barrel__mut_nanE__3,-0.6113629102,-0.8929833704000001
rand_barrel__mut_pdxJ_1__1,-1.0705229931,0.1437777208
rand_barrel__mut_pdxJ_1__2,-1.627438985,0.0855824907
rand_barrel__mut_pdxJ_1__3,-0.1635546238,0.6340686014
rand_barrel__mut_pdxJ_2__1,-1.9242701332,0.4343880315
rand_barrel__mut_pdxJ_2__2,-0.18849955810000002,-0.0427206116
rand_barrel__mut_pdxJ_3__1,1.3093371002,-0.4979049961
rand_barrel__mut_pdxJ_3__2,-0.6214784885,-1.3087685495999999
rand_barrel__del_serB__1,-0.2400539717,-0.26431467200000003
rand_barrel__del_serB__2,0.2400539717,0.26431467200000003
rockhopper__CV104_pHDB3__1,-5.7145747678,-1.7954908597
rockhopper__CV104_pHDB3__2,-5.8372048509,-1.7607067672999999
rockhopper__CV104_pHDB3__3,-5.4565765692,-1.7324903735000001
rockhopper__CV104_pLCV1__1,-3.81416874,-1.5243719993
rockhopper__CV104_pLCV1__2,-5.6713540322,-1.4952851747
rockhopper__CV104_pLCV1__3,-4.1997246718,-1.4886076496
rockhopper__wt_lb__1,-5.5771845319,-1.6724859904
rockhopper__wt_lb__2,-8.1749608127,-1.1167706006
rockhopper__wt_lb__3,-9.2638714706,-2.008736362
rockhopper__wt_lb_aMG__1,-9.3443050308,-1.7615330149
rockhopper__wt_lb_aMG__2,-10.5770890537,-1.8722466181000001
rockhopper__wt_lb_aMG__3,-11.3749980747,-2.2277984098
rockhopper__del_sgrR_lb_aMG__1,-11.1905101832,-2.6661980888
rockhopper__del_sgrR_lb_aMG__2,-10.8781673142,-2.649449701
rockhopper__del_sgrR_lb_aMG__3,-11.9143718049,-2.111792263
rockhopper__del_sgrS_glyc_aMG__1,-3.3616879751,-1.5391722730000001
rockhopper__del_sgrS_glyc_aMG__2,-6.2158000087,-1.5922080266
rockhopper__del_sgrS_glyc_aMG__3,-7.5043890061,-2.6605952293
rockhopper__del_sgrS_glyc__1,0.4814369824,-1.536260806
rockhopper__del_sgrS_glyc__2,-2.7266569709,-2.0500909261
rockhopper__del_sgrS_glyc__3,-2.5357942069,-1.1965212392
rockhopper__wt_lb_aMG__4,-10.6335533622,-2.1558382362
rockhopper__wt_lb_aMG__5,-10.9258101456,-1.2969636556
rockhopper__wt_lb_aMG__6,-10.4702463313,-1.533872545
rockhopper__wt_glyc_aMG__1,-2.1776989384,-0.9857291113000001
rockhopper__wt_glyc_aMG__2,-6.0148921781,-1.7426477115
rockhopper__wt_glyc_aMG__3,-7.9277384395,-2.0884369699
rockhopper__wt_glyc__1,0.5808325561000001,-1.2698743000000001
rockhopper__wt_glyc__2,-3.5157551312,-1.6175635735
rockhopper__wt_glyc__3,-3.2387654142,-1.3184517813
rockhopper__CV108_glyc_aMG__1,-3.6222767137,-0.8995874913
rockhopper__CV108_glyc_aMG__2,-1.6771612835,-2.801026874
rockhopper__CV108_glyc_aMG__3,-3.2721443727,-1.2750642459
rockhopper__wt_glyc__4,2.0056693951,0.5538492774
rockhopper__wt_glyc__5,3.0585424119,0.5484224099
rockhopper__wt_glyc__6,2.1167253257,0.7590548523
rockhopper__wt_glyc_aMG__4,-0.5609543136,-0.6580972475
rockhopper__wt_glyc_aMG__5,-0.9754938795,-0.8443340888
rockhopper__wt_glyc_aMG__6,-3.9074037451,-0.9873212545000001
rockhopper__wt_glyc__7,-0.42442858240000003,0.1857355803
rockhopper__wt_glyc__8,-1.9674072884,-0.2041417617
rockhopper__wt_glyc__9,-0.3555431405,0.34968838900000004
rockhopper__wt_glyc__10,1.1458416283,0.8520058175
rockhopper__wt_glyc__11,0.6560987825,0.5672953854
rockhopper__wt_glyc__12,-0.0618105429,0.5939797047
rpoD__wt__1,-0.4713933442,-0.9057303537
rpoD__wt__2,0.0220992069,0.7205513594
rpoD__rpoD_mut__1,21.3286642396,3.3991931015
rpoD__rpoD_mut__2,22.2530259633,3.1149320012
rpoD__rpoD_mut__3,22.2340587101,2.1646075866
rpoD__wt__3,0.4492941373,0.1851789943
rpoN_peptide__ctrl__1,-0.2994106635,-0.0728040039
rpoN_peptide__ctrl__2,0.3232543175,0.0817380686
rpoN_peptide__ctrl__3,-0.023843654000000002,-0.008934064700000001
rpoN_peptide__nminus__1,0.2257810307,0.17910584640000002
rpoN_peptide__nminus__2,0.7221773238,0.1266458038
rpoN_peptide__nminus__3,0.46579982150000004,0.1833229374
rpoN_peptide__nplus__1,32.4332835142,3.5348644376
rpoN_peptide__nplus__2,32.4568799106,3.5519304777
rpoN_peptide__nplus__3,32.5416508205,3.44857998
rpoN_peptide__s54_wt__1,0.45700213710000004,-0.3244119905
rpoN_peptide__s54_wt__2,0.5535617681,-0.2799420313
rpoN_peptide__s54_wt__3,-0.1647746387,-0.5769959525
rsd__wt_ee__1,-0.7207341565000001,0.2041824
rsd__wt_ee__2,0.7207341565000001,-0.2041824
rsd__del_rsd_ee__1,0.527192375,0.2480135731
rsd__del_rsd_ee__2,1.5029604220000001,0.3230239259
rsd__del_ssrS_ee__1,-2.4461047882,1.0796179247
rsd__del_ssrS_ee__2,-1.9058364674,0.9428473964
rsd__del_rsd_ssrS_ee__1,-0.8815748926,0.3664515365
rsd__del_rsd_ssrS_ee__2,-1.228951761,0.6427852510000001
rsd__del_rpoS_ee__1,1.5041064874,1.0799654915
rsd__del_rpoS_ee__2,1.1094126613,1.1862078594
rsd__wt_me__1,-3.4960886402,-1.0869631274
rsd__wt_me__2,-2.435686523,-1.2696523524
rsd__del_rpoS_me__1,-2.9010990972,0.6243466706
rsd__del_rpoS_me__2,0.1442045275,0.7373316423
rsd__wt_ts__1,-2.1711884135,-1.5258301665
rsd__wt_ts__2,-3.4631879173,-1.7077536299
rsd__del_rsd_ssrS_ts__1,-1.643445115,-1.2044159304
rsd__del_rsd_ssrS_ts__2,-2.6972755126,-1.1644197693
rsd__del_rpoS_ts__1,-3.9933324823,-0.6138288052
rsd__del_rpoS_ts__2,-4.1309232287,-0.7458149758
rsd__wt_s__1,-3.7239075777,-1.2549543999
rsd__wt_s__2,-3.1920904703,-1.2226096078
rsd__del_rsd_s__1,-3.0060889727,-0.9805466988
rsd__del_rsd_s__2,-2.4461572789,-1.2790227198
rsd__del_rsd_ssrS_s__1,-1.5513224804,-1.1016488592
rsd__del_rsd_ssrS_s__2,0.058222796300000004,-1.1604062235
rsd__del_rsd_ls__1,-1.1433567761,0.38727622370000003
rsd__del_rsd_ls__2,0.2046197606,1.1685735043
rsd__del_ssrS_ls__1,-0.6127412931,-0.40285265870000003
rsd__del_ssrS_ls__2,-1.1738873449,-0.24503654660000002
rsd__del_rsd_ssrS_ls__1,1.2614415256,-0.5430846302
rsd__del_rsd_ssrS_ls__2,-0.1228512472,-0.5628491337
rsd__del_rpoS_ls__1,-1.3452763848,0.2037904523
rsd__del_rpoS_ls__2,-1.0383185327,0.13984529910000001
sdsR_ryeA__wt_3h__1,-0.4976196336,0.1230484866
sdsR_ryeA__wt_8h__1,-35.1447560706,-1.6582915487
sdsR_ryeA__wt_3h__2,0.4976196336,-0.1230484866
sdsR_ryeA__wt_8h__2,-34.8824343714,-1.9678165564999999
starve_series__t00_growth1__1,-0.5597541059,-0.0468598716
starve_series__t00_growth1__2,0.0971114836,-0.1455989034
starve_series__t00_growth1__3,-0.2129736442,0.0400855933
starve_series__t00_growth1__4,0.6756162665000001,0.1523731817
starve_series__t01_starve__1,-6.7043274997,-1.0073496787
starve_series__t01_starve__2,-6.1831504381,-0.6471693740000001
starve_series__t02_starve__1,-6.1635533071,-2.0850074727
starve_series__t02_starve__2,-6.1336875946,-1.672043981
starve_series__t03_starve__1,-6.9769366841,-1.5415856294
starve_series__t03_starve__2,-5.8025649402,-1.7269872528999999
starve_series__t04_starve__1,-6.062248003,-1.3226405874
starve_series__t04_starve__2,-6.2884586119,-1.9185871243000001
starve_series__t05_starve__1,-6.6928541294,-2.1199118333
starve_series__t05_starve__2,-5.4839103113,-2.5212215594
starve_series__t06_starve__1,-5.6424934164,-1.5111161156000001
starve_series__t06_starve__2,-6.0016403376,-2.613890711
starve_series__t07_starve__1,-5.5507652951,-2.3608236383
starve_series__t07_starve__2,-6.2699345879,-1.8956156351
starve_series__t08_starve__1,-6.0835373284,-1.1820743613
starve_series__t08_starve__2,-5.4217712154,-1.6026758414
starve_series__t09_starve__1,-5.8181896222,-2.1020262237
starve_series__t09_starve__2,-5.8989057097,-2.310252587
starve_series__t10_starve__1,-5.5784965488000005,-1.8358909387
starve_series__t10_starve__2,-5.6854944437,-2.4550000493
starve_series__t11_starve__1,-6.002135661,-1.85434773
starve_series__t11_starve__2,-5.062840076,-2.790281514
starve_series__t12_starve__1,-5.0685321948,-2.880692169
starve_series__t12_starve__2,-5.7432667268,-2.0263640102
starve_series__t14_starve__1,-5.7236904941,-1.7194669726
starve_series__t14_starve__2,-5.2197009687,-2.0872263349
starve_series__t16_starve__1,-5.3486430247,-2.4596558741
starve_series__t16_starve__2,-6.1080843782,-2.0557935307
starve_series__t17_starve__1,-5.3741402382,-0.9709609044
starve_series__t17_starve__2,-5.9727286511,-1.0359410884
starve_series__t18_starve__1,-5.8048580945,-1.4869680259
starve_series__t18_starve__2,-6.6483910958,-2.5024527948
starve_series__t20_starve__1,-4.5994987485,-1.0514102002
starve_series__t20_starve__2,-4.1302953989,-1.1989530374
starve_series__t21_growth2__1,-2.3764926682,-1.5920099517000001
starve_series__t21_growth2__2,-2.8841474155,-1.7313994233
starve_series__t22_growth2__1,-2.6107279063,-2.5956333995
starve_series__t22_growth2__2,-2.0089878651,-3.1376217043
starve_series__t23_growth2__1,-3.8719649824999998,-2.235007585
starve_series__t23_growth2__2,-2.8297832061,-2.0190305409
starve_series__t25_growth2__1,-3.3352517407,-1.2837529696
starve_series__t25_growth2__2,-3.8742837735,-2.0525531365
starve_series__t26_growth2__1,-2.5919776176,-0.48603041750000003
starve_series__t26_growth2__2,-1.7077555614,-1.0658539936
starve_series__t27_growth2__1,-0.6130651759,-0.6158911526
starve_series__t27_growth2__2,-0.6256964258000001,-0.7596070068
starve_series__t28_growth2__1,4.8095151789,-0.477090175
starve_series__t28_growth2__2,5.1286440837,-0.2841597426
