,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
24,co_culture__c_viol_45,-5.2022882005,0.47705055371404687,2.0,39.0,-5.539613882,43.0,-4.8649625190000005,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-13.2077755259,0.5790534412821297,2.0,47.0,-13.6172281409,55.0,-12.7983229109,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,0.6901190165821319,3.0,87.0,0.6098027483,90.0,0.13936173840000002,93.0,-0.7491644867,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-2.6629567473666667,1.944992178421555,3.0,88.0,-0.6841725828,91.0,-2.7324007351,94.0,-4.5722969242,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-4.863600621733333,1.1028443980535867,3.0,89.0,-3.8034221614,92.0,-4.7827217754,95.0,-6.0046579284,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,5.551115123125783e-17,1.9804383985942222,4.0,96.0,-1.4429565669,97.0,2.2450871980000002,98.0,-1.8711268443,99.0,1.0689962132,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.50818841765,0.3841967635979,2.0,100.0,-0.2365202808,104.0,-0.7798565545,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,0.9495778308,0.7204014358979977,2.0,101.0,1.4589785713,105.0,0.4401770903,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,7.401486830834377e-17,5.222657619224521,12.0,102.0,0.7483797957,110.0,15.2014472421,117.0,-0.7445306038,125.0,1.0979496353,131.0,-3.2660402209,134.0,-2.2466835073,138.0,0.7805918707,159.0,-1.2811816655000001,162.0,-2.2185507694,164.0,0.9080227652,170.0,-3.3479695023,174.0,-5.6314350398,,,,
33,immunity_isolated__WT_npr1,-2.95370022105,2.752869831319662,2.0,103.0,-4.9002731465,126.0,-1.0071272956,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-1.2297357927214283,3.3775997475124497,14.0,106.0,-0.6631933130000001,113.0,8.1775464331,121.0,-1.1550046923,127.0,-0.0215388523,136.0,-5.743207731,142.0,1.6292272909,145.0,-2.113505426,150.0,-5.9116458006,160.0,-0.6876007615,161.0,-0.9433118398,163.0,-2.7374178612,167.0,-2.6332738222,172.0,-1.8539722486999999,176.0,-2.5594024735
35,immunity_isolated__AvrRpt2_npr1,-1.8121213010666668,0.9961982778719121,3.0,107.0,-2.539371753,128.0,-2.2203387365,146.0,-0.6766534137,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-3.0627662261000004,1.117876615465826,3.0,108.0,-3.134655524,129.0,-4.1429631784,147.0,-1.9106799759,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-3.1895851059,2.3623515289967347,2.0,109.0,-1.5191503202,148.0,-4.8600198916,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,3.8148338833749995,4.512565299561191,4.0,111.0,10.4834383652,119.0,0.9132432828,140.0,2.6746391952,165.0,1.1880146903,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,1.371049388325,3.3839826235592136,4.0,112.0,6.0450470386,120.0,-1.6333248952,141.0,1.5579214197,166.0,-0.4854460098,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,4.792859254866666,3.804588304234216,3.0,114.0,8.9466902703,122.0,1.4773323932,143.0,3.9545551011,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,1.5942906127000003,1.4498495164484235,4.0,115.0,2.9885896438,123.0,2.1853315994,144.0,1.6120670724,168.0,-0.4088258648,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,1.2387305589666664,5.348839702013964,3.0,116.0,7.3303543544,124.0,-2.6897906958,169.0,-0.9243719817,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,0.53749785195,2.1183555918336276,2.0,118.0,-0.9604057520000001,139.0,2.0354014559,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,1.078878946833333,1.8834631349316049,3.0,130.0,1.01471547,152.0,2.9936039512,156.0,-0.7716825807000001,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-3.5371996475,1.0988549525662257,2.0,132.0,-4.314207436,135.0,-2.760191859,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-4.42091356265,0.0902889118710872,2.0,133.0,-4.4847574645,137.0,-4.3570696608,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-1.69619112105,1.506075640319797,2.0,149.0,-0.6312348228,151.0,-2.7611474193000003,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,5.5814040006,3.293537949657903,3.0,153.0,9.0945547468,155.0,5.0860665518,158.0,2.5635907032,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,10.30992605395,8.260308238663406,2.0,154.0,16.1508460242,157.0,4.4690060837,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-2.2813107938000003,1.285898154694855,2.0,171.0,-1.3720434887000001,175.0,-3.1905780989,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-3.3558055581,1.562096965675393,2.0,173.0,-4.4603749154,177.0,-2.2512362008,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,0.6822544590411495,3.0,178.0,0.6786247278,182.0,0.0072024352,183.0,-0.685827163,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,24.069092544900002,5.1439016944424925,3.0,179.0,23.2864329162,180.0,29.5594720326,181.0,19.3613726859,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,-3.3333484121082315e-11,4.377831049633328,3.0,184.0,4.981556787,185.0,-3.2347365122,186.0,-1.7468202749000001,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-12.342252582066669,6.282040997573134,3.0,187.0,-5.3880240310000005,188.0,-14.0324510678,189.0,-17.6062826474,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-15.024272093799999,6.603260063746121,3.0,190.0,-18.1503698897,191.0,-7.4384598851,192.0,-19.4839865066,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-9.317091513266666,4.311823804376107,3.0,193.0,-10.5546853739,194.0,-4.5218013653,195.0,-12.8747878006,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-17.40744023823333,3.3892457826666758,3.0,196.0,-18.6484776558,197.0,-13.5726009836,198.0,-20.0012420753,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-5.0820074497,2.840864281461839,3.0,199.0,-4.6607730646,200.0,-2.4752799597,201.0,-8.1099693248,,,,,,,,,,,,,,,,,,,,,,
