,A,YgbI
minicoli__minE_LB__1,2.330602061557192,-0.6413397396508209
minicoli__minE_LB__2,2.579835100006216,-0.6697560820904247
minicoli__minE_N_starve__1,1.302599111366227,0.5418652091749454
minicoli__minE_N_starve__2,1.722685054756134,0.27819699495058625
minicoli__minE_osm__1,2.8356896812464067,0.9069148074653396
minicoli__minE_osm__2,2.481423884000815,0.7546595109106677
minicoli__minE_ph5__1,1.957617218651988,0.31112097277076245
minicoli__minE_ph5__2,1.788249586229962,0.4112169871808762
minicoli__minE-pyr__1,2.0469771186791608,1.0259330026108398
minicoli__minE-pyr__2,4.2036650526726485,0.4160978532514665
minicoli__minE_sorb__1,1.1299464575233298,0.6059846153439246
minicoli__minE_sorb__2,1.2044771754872852,0.7005808686947583
minicoli__minE_urid__1,1.7435951684901854,0.3114783959425029
minicoli__minE_urid__2,1.312881307955102,0.696869551483954
minicoli__W3110_cyt__1,0.36539302337585,-0.15694237938547495
minicoli__W3110_cyt__2,0.3076640556855367,0.3289743431153616
minicoli__W3110_glc__1,0.1932951482278737,-0.09200649887289547
minicoli__W3110_glc__2,1.1015072618985051,-0.32010667936383363
minicoli__W3110_glyc__1,-0.6924271173860111,0.10960708529539254
minicoli__W3110_glyc__2,0.1697741392024926,0.2174175850502662
minicoli__W3110_Fe_starve__1,1.071400678516374,-0.08984618152683499
minicoli__W3110_Fe_starve__2,1.1709342697486371,0.06708731831855186
minicoli__W3110_LB__1,2.435827738798542,0.3105899036322839
minicoli__W3110_LB__2,2.5163240810854446,0.09574417181759376
minicoli__W3110_N_starve__1,-0.3369549955899723,-0.4505001168883762
minicoli__W3110_N_starve__2,-0.0237469533401752,-0.7014743471476228
minicoli__W3110_osm__1,-0.2844553343553744,0.3317135463963723
minicoli__W3110_osm__2,-0.746582694339358,0.06948530166858903
minicoli__W3110_ph5__1,-0.0869073383490898,-0.1963759329067676
minicoli__W3110_ph5__2,-0.1093245270717627,-0.1834783434740688
minicoli__W3110_pyr__1,-0.6472738354143552,0.20024516902670889
minicoli__W3110_pyr__2,0.2240793836401881,0.1380362618628057
minicoli__W3110_sorb__1,-1.1306410596512912,0.02300752150110608
minicoli__W3110_sorb__2,-0.8853442835251661,0.06746106149499909
minicoli__W3110_urid__1,0.973194910610098,0.548447242215798
minicoli__W3110_urid__2,0.4934607537845308,0.5066745299102777
minicoli__W3110_WT_glc__1,0.5356243277234569,-0.022659795368043408
minicoli__W3110_WT_glc__2,-0.0473667506596141,-0.15358828118440382
minicoli__W3110_WT_osm__1,-0.3077099527228142,-0.3607198766121584
minicoli__W3110_WT_osm__2,-0.0816954503133231,-0.20522957297145705
eep__BOP27__1,0.6743146084293368,0.18570753111559046
eep__BOP27__2,0.5381216225051482,0.07120798151251684
eep__BOP1000__1,0.6014751853179859,0.399447840228822
eep__BOP1000__2,0.6080549227651325,0.27383956329975234
eep__BOP27_ndh-cydB-appC__1,-0.2092617279389292,0.18871170588030586
eep__BOP27_ndh-cydB-appC__2,-0.402821462278557,0.6183237286375576
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-0.2484957158772795,0.15140227220187974
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-0.0087770132257125,0.31946041769945577
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-0.4899366381240054,0.35516132665689426
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-0.986205189759941,0.3175368751154197
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.6242027282050595,0.0651403048841459
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.728423864238337,0.5201090337351832
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.4836926370461725,0.3060482778186078
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.5030686840031531,0.3639045564439263
eep__BOP27_nuoB-cydB-appC__1,-1.0292092664944683,0.36197896868457213
eep__BOP27_nuoB-cydB-appC__2,-0.0539032358583238,0.2504212652149116
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,2.1362741112610206,0.4163164757421596
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,0.79768253484782,0.821068108390425
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.1369715778393858,0.4743160901683048
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,1.3653857421870348,0.3943435946475278
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.9406493382624344,0.4287432775371558
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,1.555641566774928,0.3205238468819136
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,1.2459378074752234,-0.5247668516493524
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,1.4810253639975337,-0.01256626540686856
eep__BOP27_ndh-cyoB__1,0.5958371909658097,0.1656579750462015
eep__BOP27_ndh-cyoB__2,0.8582673117970182,0.28791175840725897
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.34750629189982,-0.007023690243166847
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,2.138174543332874,0.522794232574987
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,2.5867398363862497,0.03258115104566883
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,2.881015952770966,0.6474843842986466
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,1.496107089729387,0.2492139860808367
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.3548277672416256,0.11656422571603642
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-0.116396543979426,0.20042640936769465
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,0.0676415284947423,0.05025801020134324
eep__BOP27_nuoB-cyoB__1,0.9947891724974663,-0.17529774569129053
eep__BOP27_nuoB-cyoB__2,0.8088143037441256,0.1882121960144376
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.5404492493183845,0.6447613697582275
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-0.3450859828318798,0.6699891397152316
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.1857051549688138,0.5933842617504235
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-0.0189673666338879,0.6393094499452685
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,0.6677974599638454,0.3456019247427422
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.00394837702666,0.4802380222889262
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.3945818759871929,0.4612732452217454
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-0.186750100092218,0.6140764926008719
eep__BOP27_ndh-cydB__1,0.8382635512737214,-0.12734806732207815
eep__BOP27_ndh-cydB__2,3.094434684321728,-0.15482947920931256
eep__BOP27_nuoB-cydB__1,2.314415587232198,0.20412368384757773
eep__BOP27_nuoB-cydB__2,0.4253161836080203,0.05169719770336734
DDB2__PD-005_BW25113_Batch_6h__1,1.7718501473136896,-0.19405607622830967
DDB2__PD-005_BW25113_Batch_6h__2,1.5035955560156062,-0.17430760703160694
DDB2__PD-003_BW25113_Batch_9h__1,1.739943389976534,-0.3150823675504721
DDB2__PD-003_BW25113_Batch_9h__2,2.68563636668296,0.11340936206175913
DDB2__PD-003_BW25113_Fed-batch_6h__1,1.9505765998238636,0.7347931162240648
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.7879917968351537,0.5775521815606703
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.1192158926990097,1.0606793122691736
DDB2__PD-005_BW25113_Fed-batch_6h__2,2.6042704291414727,0.8587465748530079
DDB2__PD-005_BW25113_Fed-batch_6h__3,3.533975833620428,0.7690787683682451
DDB2__PD-005_BW25113_Fed-batch_15h__1,1.830138179704751,0.8084574429191421
DDB2__PD-005_BW25113_Fed-batch_15h__2,3.2543929671986445,1.0077168398415621
DDB2__PD-003_BW25113_Fed-batch_21h__1,2.305140743913767,0.9657499135588088
DDB2__PD-003_BW25113_Fed-batch_21h__2,2.460538007782483,1.2822275720219816
DDB2__PD-004_del-basS_Batch_6h__1,1.4647193397835176,-0.15478692570327635
DDB2__PD-004_del-basS_Batch_6h__2,1.117532969380234,0.03553455187348753
DDB2__PD-004_del-basS_Fed-batch_6h__1,3.2427995170770587,-0.012823175435594969
DDB2__PD-004_del-basS_Fed-batch_6h__2,3.748124423566016,0.5090837415776592
DDB2__PD-004_del-basS_Fed-batch_15h__1,3.701484794544335,0.4736736435352906
DDB2__PD-004_del-basS_Fed-batch_15h__2,4.251772171785229,0.7073569510406479
DDB2__PD-004_del-kdpE_Batch_6h__1,1.0499292348986549,-0.3294551342129264
DDB2__PD-004_del-kdpE_Batch_6h__2,1.5043727906764173,-0.11281245505800895
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,2.8268059407615818,0.2724605657485837
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.785708691059296,0.3127096399346048
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,2.0581630718540054,0.6634034120120216
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,2.3114448666975806,1.0773726618475488
DDB2__PD-005_del-phoB_Batch_6h__1,1.2844889030652027,-0.03192806475334286
DDB2__PD-005_del-phoB_Batch_6h__2,2.8857205470258,0.22900050897262855
DDB2__PD-005_del-phoB_Batch_6h__3,2.1518113048261456,0.058664477911809065
DDB2__PD-003_del-phoB_Batch_9h__1,0.9650921265670396,-0.07603788762803365
DDB2__PD-003_del-phoB_Batch_9h__2,1.310676265877992,-0.5604205266210203
DDB2__PD-003_del-phoB_Fed-batch_6h__1,3.2325061828721955,0.6095776413220841
DDB2__PD-003_del-phoB_Fed-batch_6h__2,3.1164106703923613,0.675500252701938
DDB2__PD-005_del-phoB_Fed-batch_6h__1,2.3510876023245286,0.2527917026950597
DDB2__PD-005_del-phoB_Fed-batch_6h__2,3.83982057726823,0.8403803522687632
DDB2__PD-005_del-phoB_Fed-batch_15h__1,2.4607703614275214,1.2640859115568803
DDB2__PD-005_del-phoB_Fed-batch_15h__2,2.94947294133906,1.2813102201718758
DDB2__PD-003_del-phoB_Fed-batch_21h__1,2.101046930126841,1.1360493920407675
DDB2__PD-003_del-phoB_Fed-batch_21h__2,2.25421433467404,0.9485651906529028
DDB2__PD-004_del-qseB_Batch_6h__1,1.1308885688399597,-0.1237196141371184
DDB2__PD-004_del-qseB_Fed-batch_6h__1,2.9361663456002782,0.22640959954049575
DDB2__PD-004_del-qseB_Fed-batch_6h__2,3.207947808973225,0.7385178949068774
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.0526610008901063,0.7048544804219992
DDB2__PD-004_del-qseB_Fed-batch_15h__2,1.582120557695168,0.8247489791247107
DDB2__PD-004_del-qseC_Batch_6h__1,1.896545088986211,-0.06945937577903738
DDB2__PD-004_del-qseC_Batch_6h__2,1.2775542995857674,0.0247485763516595
DDB2__PD-004_del-qseC_Fed-batch_6h__1,2.9040282386608363,0.16220425561992347
DDB2__PD-004_del-qseC_Fed-batch_6h__2,2.8537691662930755,0.3314401553100605
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.580560629444508,0.8450919379972364
DDB2__PD-004_del-qseC_Fed-batch_15h__2,3.1083632630616056,0.9409091362108564
DDB2__PD-005_del-qseF_Batch_6h__1,1.7339013747288274,-0.08996328481454885
DDB2__PD-005_del-qseF_Batch_6h__2,0.818488317036492,0.030002127188212487
DDB2__PD-003_del-qseF_Batch_6h__1,1.8147094164090884,0.28541005328906266
DDB2__PD-003_del-qseF_Batch_6h__2,1.5566478917166957,-0.14756066503021525
DDB2__PD-003_del-qseF_Fed-batch_6h__1,2.8033316642368,0.8606723643248353
DDB2__PD-003_del-qseF_Fed-batch_6h__2,3.217995255603967,0.8286172229638922
DDB2__PD-005_del-qseF_Fed-batch_6h__1,3.173989889482889,0.7058069840993157
DDB2__PD-005_del-qseF_Fed-batch_6h__2,1.6587384381381898,0.8312006108000105
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.215969141316981,0.8680601335047049
DDB2__PD-005_del-qseF_Fed-batch_15h__1,2.688252209035324,1.1886610470564358
DDB2__PD-005_del-qseF_Fed-batch_15h__2,3.09560111661002,0.9509664216183156
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.6992209038752044,0.8086808090087461
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.457627613248153,1.3013406072992932
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,1.8445944295985943,-0.2943474226146421
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,1.954106356071288,-0.024305659455207795
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,2.3139189743783795,0.23287641017990526
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,0.7848855478362775,0.24539172263836484
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,2.4365446081727,0.9981173444547188
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,1.8547670615852132,1.190330241754071
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,1.5190574062144375,0.9859645540904224
DDB3__PD-009_del-arcA_Batch_6h__1,0.2233591097754978,-0.3771509220709639
DDB3__PD-009_del-arcA_Batch_6h__2,1.2065336956068804,-0.2114967423115912
DDB3__PD-009_del-arcA_Fed-batch_6h__1,2.5493307945296197,0.34057814815318377
DDB3__PD-009_del-arcA_Fed-batch_6h__2,3.710726250948395,0.21606230659312065
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.837288024535721,0.7678392555528157
DDB3__PD-009_del-arcA_Fed-batch_15h__2,2.510652048735193,0.8599754394203876
DDB3__PD-006_del-baeR_Batch_12h__1,0.8247496160031433,-0.6034130268772042
DDB3__PD-006_del-baeR_Batch_12h__2,0.5648715455305573,-0.25357813132060425
DDB3__PD-009_del-baeR_Batch_12h__1,0.32400624931111,-0.1560314726067178
DDB3__PD-009_del-baeR_Batch_12h__2,1.0617745118052688,-0.32244378280918706
DDB3__PD-006_del-baeR_Fed-batch_12h__1,2.661306967843424,-0.4768762140629797
DDB3__PD-006_del-baeR_Fed-batch_12h__2,4.164931398226155,-0.3534974636483854
DDB3__PD-009_del-baeR_Fed-batch_12h__1,1.4404093022504398,0.6349294306063706
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.6856472486459524,0.8357830705028917
DDB3__PD-009_del-baeR_Fed-batch_18h__1,1.3308606513133745,0.4997423236936642
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.0359197420017104,0.13738059920978166
DDB3__PD-006_del-lsrB_Batch_6h__2,1.8191165671218767,0.06875365741408768
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,1.9377219869215407,0.3800298031568392
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,3.2147446099489936,0.8926382367603685
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,3.715739202452854,0.6229262294329727
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,1.1771006602774043,1.0862407168916306
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,2.4121941026274785,0.9224389850615556
DDB3__PD-009_del-lsrK_Batch_6h__1,2.149079409808478,-0.2556152026445737
DDB3__PD-009_del-lsrK_Batch_6h__2,2.869389474120139,-0.04535557234714016
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,1.9358709791268955,0.7193209893328119
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,2.245200838602784,0.8549368682369174
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,1.74814977511178,1.2028149873285807
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,1.291012425550623,1.2268360374495837
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.248617636837326,1.3218805635659168
DDB3__PD-006_del-lsrR_Batch_6h__1,2.5250211590859006,0.2098398060752027
DDB3__PD-006_del-lsrR_Batch_6h__2,2.1628399912659777,-0.06038424502616824
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,2.681438966784091,0.3717165564238085
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,3.3823148347133265,0.6579685196753466
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,2.386211487153687,0.8989101257051013
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,1.755476363533778,1.1223395172450568
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,0.9568201118856132,0.9581536139294178
DDB3__PD-009_del-luxS_Batch_6h__1,1.223257765516768,-0.4104804813139209
DDB3__PD-009_del-luxS_Batch_6h__2,1.5292842108174518,-0.26420297603037746
DDB3__PD-009_del-luxS_Fed-batch_6h__1,2.8715816495034443,0.6217749922413134
DDB3__PD-009_del-luxS_Fed-batch_6h__2,1.983011046053452,0.9911774083470891
DDB3__PD-009_del-luxS_Fed-batch_15h__1,2.638170119221392,0.4342354799385175
DDB3__PD-009_del-luxS_Fed-batch_15h__2,3.276349367403321,0.6700844209192011
DDB3__PD-006_del-rpoS_Batch_9h__1,1.7364663146597457,0.06551452013953972
DDB3__PD-006_del-rpoS_Batch_9h__2,0.8880599007712275,0.1901955825473003
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,1.751675257937888,0.31003680057099725
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,3.157062534399568,0.6430728179411362
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,2.4896191637502025,0.5230699889419421
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,2.3406798863374347,0.7274289227688921
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,3.2871589031754773,0.32144311863393416
DDB3__PD-009_del-tnaA_Batch_6h__1,2.2318762184302967,0.10857629006966718
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,3.0220901275619725,0.8785702620930875
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,2.7275762316279537,0.9317833963970026
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,1.8540189320395863,1.0755813153611469
