,A,YieP
hot_tale__hot_ale9_mid_44c__2,2.486526090222042,-0.32879702100000063
hot_tale__hot_ale9_44c__1,1.4278360417569258,-0.3371003799999999
hot_tale__hot_ale9_44c__2,1.446688283610956,-0.3678304189999997
hot_tale__hot_ale10_30c__1,-0.9775674246359416,-0.3697180330000007
hot_tale__hot_ale10_30c__2,-1.1572696656222157,-0.06782378700000091
hot_tale__hot_ale10_37c__1,-0.9584911031091315,-0.2986361860000004
hot_tale__hot_ale10_37c__2,-1.2784970151438697,-0.33873333600000066
hot_tale__hot_ale10_44c__1,0.9240579449510408,0.015495401999999103
hot_tale__hot_ale10_44c__2,1.3335314125463638,0.1093270310000003
hot_tale__hot_ale16_30c__1,-1.7927644789692834,-0.29031953700000024
hot_tale__hot_ale16_30c__2,-1.5406307404792303,-0.18986822600000064
hot_tale__hot_ale16_37c__1,-1.2217118598346162,-0.5255789010000003
hot_tale__hot_ale16_37c__2,-1.4851198989589824,-0.475002215
hot_tale__hot_ale16_44c__1,1.527559118907544,-0.0057058930000009065
hot_tale__hot_ale16_44c__2,1.4665587522940549,-0.09014877899999972
pdhr_ale__pdhR-13_51__1,-0.2619544308600942,0.3609878209999993
pdhr_ale__pdhR-13_51__2,-0.0785121402557461,0.284763195
pdhr_ale__pdhR-14_46__1,0.3144310921563947,0.4601407329999994
pdhr_ale__pdhR-14_46__2,0.3363421315797475,0.32287038100000043
pdhr_ale__pdhR-15_51__1,0.428891356936904,0.4210436169999996
pdhr_ale__pdhR-15_51__2,0.6962880155301243,0.3899929799999997
pdhr_ale__pdhR-16_49__1,1.349065178439525,0.1206122779999994
pdhr_ale__pdhR-16_49__2,0.4275155241177776,-0.1287164720000007
tcs__del_atoC_LiAcet__1,0.6734014948717681,1.1472735310000006
tcs__del_atoC_LiAcet__2,0.4801655309281041,1.1563264649999994
tcs__del_atoC_LiCl__1,0.2620963319428587,1.4114784060000003
tcs__del_atoC_LiCl__2,0.1286567776562786,1.45183151
tcs__del_atoC_m9__1,0.7024327365401372,1.3530149669999998
tcs__del_atoC_m9__2,0.7557281227165891,1.3246653899999998
tcs__del_baeR_etoh__1,3.022654666691507,1.8292944619999998
tcs__del_baeR_etoh__2,1.907790106017745,1.9108111789999995
tcs__del_baeR_lb__1,1.2940104357654456,1.6328287080000001
tcs__del_baeR_lb__2,1.536731312132506,1.680856928999999
tcs__del_btsR_01xlb__1,4.708851366685719,-0.34455645899999965
tcs__del_btsR_01xlb__2,4.954493420077863,-0.2357239170000005
tcs__del_btsR_lb__1,5.3495360662814,1.136103651
tcs__del_btsR_lb__2,5.524478763661746,1.2294064539999994
tcs__del_btsR_pyruvate__1,4.604518726954281,-0.5297765980000007
tcs__del_btsR_pyruvate__2,4.748725187777919,-0.4410364860000007
tcs__del_cpxR_etoh__1,8.729096436503703,2.299784591
tcs__del_cpxR_etoh__2,8.412607701364543,2.223961098
tcs__del_cpxR_lb__1,1.8996172277899808,1.5390627679999989
tcs__del_cpxR_lb__2,1.3003078512205009,1.4547514210000008
tcs__del_cusR_CuSO4__1,1.4813608354539312,1.3196860919999995
tcs__del_cusR_CuSO4__2,1.7096171073267497,1.4266781240000004
tcs__del_cusR_lb__1,2.367515777159056,1.7668438040000003
tcs__del_cusR_lb__2,2.54213534380358,1.851947699
tcs__del_kdpE_01-kcl__1,1.0967552295754226,0.10179633899999983
tcs__del_kdpE_01-kcl__2,0.7383907120386292,0.1946620899999996
tcs__del_kdpE_115-kcl__1,-0.3779398005380923,-0.21054386300000072
tcs__del_kdpE_115-kcl__2,-0.4822350204969832,0.05500947200000006
tcs__del_phoB_m9__1,-0.0762711842550275,0.960762474
tcs__del_phoB_m9__2,-0.0419182305508915,0.9494845189999994
tcs__del_phoB_m9p__1,2.5642802865573016,-0.3244054380000012
tcs__del_phoB_m9p__2,2.3184962793890893,-0.3336074910000004
tcs__del_rcsB_etoh__1,0.9424995570374988,1.7007592040000006
tcs__del_rcsB_etoh__2,0.6467190140296563,1.6702875190000004
tcs__del_rcsB_lb__1,2.965556933820939,1.3181541229999991
tcs__del_rcsB_lb__2,2.688362114801645,1.3773909769999992
tcs__del_zraR_lb__1,1.959709967232232,-0.1263681080000012
tcs__del_zraR_lb__2,2.2904752046623016,-0.15559889000000027
tcs__del_zraR_zncl2__1,2.882454272305944,0.6746802650000001
tcs__del_zraR_zncl2__2,2.353354124176219,0.6625621749999997
tcs__wt_01-kcl__1,1.8784312208192624,0.0695474229999995
tcs__wt_01-kcl__2,1.2791460272585309,0.30198747799999914
tcs__wt_01xlb__1,4.743174023861681,-0.4602305549999999
tcs__wt_01xlb__2,4.994644023385119,-0.3226916150000001
tcs__wt_115-kcl__1,0.0440467641180822,-0.1989916999999988
tcs__wt_115-kcl__2,-0.2867935479906932,-0.12115953500000033
tcs__wt_CuSO4__1,1.0226354747035016,0.7836267669999994
tcs__wt_CuSO4__2,0.6263167773815951,0.7465475649999993
tcs__wt_etoh__1,1.261966566359405,0.9621380449999996
tcs__wt_etoh__2,1.3790185243957256,1.0006952929999997
tcs__wt_lb__1,2.6569232510255825,1.406280026999999
tcs__wt_lb__2,2.8412949137317423,1.4357096649999992
tcs__wt_LiAcet__1,-0.6697838032351412,1.409686538999999
tcs__wt_LiAcet__2,-0.0528638439879583,1.068768241999999
tcs__wt_LiCl__1,-0.2219177306803228,1.4055580330000002
tcs__wt_LiCl__2,-0.3285055482315033,1.335513087999999
tcs__wt_m9p__1,1.7058583227880706,-0.2966979020000009
tcs__wt_m9p__2,1.3173732788497154,-0.12995168000000046
tcs__wt_pyr__1,5.082294947094428,-0.5902461800000003
tcs__wt_pyr__2,4.86765401674224,-0.4346403859999999
tcs__wt_zncl2__1,1.9842880252931965,0.5082020310000006
tcs__wt_zncl2__2,1.7051976839302188,0.6415139479999983
ros_tale__0_0_0pq__1,-1.3781684421560698,0.0071788719999990045
ros_tale__0_0_0pq__2,-1.632383574288604,-0.05591262700000055
ros_tale__0_0_250pq__1,0.4224704308970451,1.3729960190000003
ros_tale__0_0_250pq__2,-0.0039027780109504,1.38116443
ros_tale__1_mid_250pq__1,-1.7747956292618248,-0.02256098700000031
ros_tale__1_mid_250pq__2,-2.1589143776827875,-0.026115960000000268
ros_tale__1_0_0pq__3,-1.1132179750350124,-0.14180284600000004
ros_tale__1_0_0pq__4,-1.4467415676440964,-0.06103415699999992
ros_tale__1_0_250pq__1,-1.7450811530609005,0.3374348860000005
ros_tale__1_0_250pq__2,-1.6948654821827076,0.24164887600000015
ros_tale__1_0_750pq__1,-0.2281676730542888,2.0637021819999997
ros_tale__1_0_750pq__2,0.1382766154735083,2.349860420999999
ros_tale__1_1_0pq__1,0.8135068551373607,2.2654127860000006
ros_tale__1_1_0pq__2,1.4494074872183749,2.232220956999999
ros_tale__1_1_250pq__1,1.23376094071058,2.3251226020000004
ros_tale__1_1_250pq__2,1.7630841227427074,2.483173462
ros_tale__1_1_750pq__1,1.6424337037458374,2.1862793709999995
ros_tale__1_1_750pq__2,1.6706208434838872,2.447386584
ros_tale__1_2_0pq__1,3.586972735471579,1.889922896
ros_tale__1_2_0pq__2,1.6025100275444433,1.5977492810000005
ros_tale__1_2_250pq__1,3.446250427420328,2.2499640549999995
ros_tale__1_2_250pq__2,3.551975221095992,2.647265512999999
ros_tale__1_2_750pq__1,2.151608698092196,2.770669474
ros_tale__1_2_750pq__2,1.9760224039583056,2.7079596669999995
ros_tale__1_3_0pq__1,7.301725013005012,3.5630638539999997
ros_tale__1_3_0pq__2,7.48956084888774,3.4692116639999995
ros_tale__1_3_250pq__1,6.352936085646069,1.898946381
ros_tale__1_3_250pq__2,5.973694104449606,2.516648491
ros_tale__1_3_250pq__3,6.314249828691914,2.7142471969999993
ros_tale__1_3_250pq__4,6.1262389903347385,2.2492629290000004
ros_tale__1_3_750pq__1,6.490365599540037,2.456478311
ros_tale__1_3_750pq__2,6.330017465742349,2.322627861999999
ros_tale__1_4_0pq__1,4.358649805002627,2.5882843930000003
ros_tale__1_4_0pq__2,5.2056125777067255,2.5683588210000003
ros_tale__1_4_250pq__1,6.191690517965168,2.4117731389999992
ros_tale__1_4_250pq__2,6.164699458220753,2.327253904999999
ros_tale__1_4_750pq__1,5.464394619116024,1.8631077019999989
ros_tale__1_4_750pq__2,6.54405501449909,2.186762322
ros_tale__1_4_750pq__3,6.464858348353688,1.8929903800000003
ros_tale__1_4_750pq__4,7.738995288841043,2.191584623999999
ros_tale__2_mid_250pq__1,-0.2949208386689133,0.4608904850000002
ros_tale__2_mid_250pq__2,-0.2596042198624469,0.16718825999999964
ros_tale__2_0_0pq__1,2.2541053993861406,2.1270235310000007
ros_tale__2_0_0pq__2,2.140049352811395,2.406331088
ros_tale__2_0_250pq__1,-1.7701231778599626,0.4425413850000002
ros_tale__2_0_250pq__2,-2.0104190472591434,0.4788558719999996
ros_tale__2_0_750pq__1,-0.6531739374130773,1.941410681999999
ros_tale__2_0_750pq__2,-0.6970356495165251,2.047437564999999
ros_tale__2_1_0pq__1,0.5469323120246254,0.32651201299999943
ros_tale__2_1_0pq__2,2.468750037832677,0.6003137429999983
ros_tale__2_1_250pq__1,2.479851624916484,2.1540032050000004
ros_tale__2_1_250pq__2,1.464584287704971,2.0582803469999984
ros_tale__2_1_750pq__1,0.3776536182620771,2.129774466999999
ros_tale__2_1_750pq__2,0.5906259780533987,2.3773369849999995
ros_tale__2_1_750pq__3,1.525767199983271,2.0979047879999992
ros_tale__2_2_0pq__1,3.661689433173801,0.7081440289999996
ros_tale__2_2_0pq__2,5.191910665296011,1.397201591
ros_tale__2_2_250pq__1,3.382262389158933,1.0109815479999993
ros_tale__2_2_250pq__2,4.644028912911127,1.4946462149999995
ros_tale__2_2_750pq__1,5.031402206325955,1.4220863419999998
ros_tale__2_2_750pq__2,6.555397189695177,1.0380733569999991
ros_tale__2_3_0pq__1,6.215103139385465,2.0694345779999987
ros_tale__2_3_0pq__2,5.645987220229662,2.446635015
ros_tale__2_3_250pq__1,5.788554449873748,2.5716666749999995
ros_tale__2_3_250pq__2,5.326142828529989,2.3013314949999994
ros_tale__2_3_750pq__1,4.679332482998997,2.872821961
ros_tale__2_3_750pq__2,4.33282369749036,2.9315838460000005
ros_tale__3_0_0pq__1,1.8628198907295428,1.97592843
ros_tale__3_0_0pq__2,1.2123272865497894,2.007769117999999
ros_tale__3_0_250pq__1,0.0024048246304162,2.6076511799999995
ros_tale__3_0_250pq__2,-0.3738883409107171,2.405498066
ros_tale__3_0_750pq__1,0.051582360296912,2.8193772149999994
ros_tale__3_0_750pq__2,1.0202885061609324,3.056918154
ros_tale__3_1_0pq__1,-0.261615718733825,1.0751714579999998
ros_tale__3_1_0pq__2,0.4080634013859556,1.474141069
ros_tale__3_1_250pq__1,-1.465815792535464,2.033531559
ros_tale__3_1_250pq__2,-1.3842960279049337,2.115014714999999
ros_tale__3_1_750pq__1,-1.9585668922985493,2.108281791
ros_tale__3_1_750pq__2,-1.9126874489993744,1.967073457
ros_tale__3_2_0pq__1,4.903093702588326,0.2116605189999996
ros_tale__3_2_0pq__2,4.780749739883212,0.2394175540000001
ros_tale__3_2_0pq__3,5.068329365410927,0.372583744
ros_tale__3_2_0pq__4,4.966040744564886,0.3382946429999993
ros_tale__3_2_250pq__1,3.1668030846227806,1.115677529
ros_tale__3_2_250pq__2,3.325509130620981,0.9612283579999996
ros_tale__3_2_750pq__1,4.360944508495501,1.535791154
ros_tale__3_2_750pq__2,1.248438913003184,0.5539438560000001
ros_tale__3_3_0pq__1,-0.6052971531987202,2.6105299559999993
ros_tale__3_3_0pq__2,-0.9035566545727788,2.84454128
ros_tale__3_3_0pq__3,-0.6156309540275617,2.5062267559999998
ros_tale__3_3_0pq__4,-0.7114521599668108,2.8763943649999995
ros_tale__3_3_250pq__1,0.368249487823818,2.0796602419999988
ros_tale__3_3_250pq__2,0.187558151278405,2.2228482839999995
ros_tale__3_3_750pq__1,0.0922156928493407,2.479171679
ros_tale__3_3_750pq__2,-0.2127748853716458,2.530590211
ros_tale__3_4_0pq__1,4.470866438662659,1.3158946159999996
ros_tale__3_4_0pq__2,4.862344452722278,1.281256451
ros_tale__3_4_250pq__1,3.318820643654986,1.22571004
ros_tale__3_4_250pq__2,2.2827411646901345,1.4174521529999993
ros_tale__3_4_750pq__1,4.4878124522410445,1.2618844269999991
ros_tale__3_4_750pq__2,4.156137319698312,1.08708192
pcoli__atASMT_325G__1,2.4562737978147267,-0.0595451080000009
pcoli__atASMT_325G__2,2.592454373523549,0.08353423899999958
pcoli__bpTDC__1,3.9234476578267,0.0904545729999997
pcoli__bpTDC__2,4.1859397275382335,0.1494264300000001
pcoli__BRCA__1,2.3485625668779213,-0.3049047979999999
pcoli__BRCA__2,2.211320267762255,-0.3112673360000002
pcoli__BRCActrl__1,4.182114279850442,0.9262388389999998
pcoli__BRCActrl__2,5.292460557054997,1.1362789159999993
pcoli__BRCAswap__1,3.0188781212695908,-0.06511817800000053
pcoli__BRCAswap__2,2.885365386072944,0.034413441999999066
pcoli__btAANAT__1,1.7823593155674045,-0.16240021100000046
pcoli__btAANAT__2,2.639492733558992,-0.023748617999999944
pcoli__btASMT__1,1.3042754974757371,-0.13872446300000085
pcoli__btASMT__2,1.7076190168493557,-0.07692909600000064
pcoli__CC1__1,2.266468888602168,0.017108444999999858
pcoli__CC1__2,2.013833777103879,0.2877191469999989
pcoli__ccCOMT__1,2.527851625654144,0.06768021999999974
pcoli__ccCOMT__2,2.360926839244648,0.041647399999999564
pcoli__ckDDC__1,3.6177666079965287,0.4476200869999989
pcoli__ckDDC__2,4.023970589911783,0.9271534479999994
pcoli__CNTF_belt__1,1.0575243751699763,-0.0846306349999999
pcoli__CNTF_belt__2,1.0480337454075623,0.11823963799999948
pcoli__cobPNMT__1,1.943550494201188,0.1922770399999996
pcoli__cobPNMT__2,1.877456678143547,0.14904947699999924
pcoli__cvPhhB__1,1.382944276746747,0.16643132100000013
pcoli__cvPhhB__2,2.0803054659761027,0.2777876710000005
pcoli__ggAANAT__1,1.895947629263544,0.04493756799999815
pcoli__ggAANAT__2,2.431208006552397,-0.0912545480000011
pcoli__ggTPH__1,2.294879772969491,-0.09642824999999976
pcoli__ggTPH__2,1.5534717436040932,-0.042790941000000686
pcoli__hsAANAT__1,5.76714067356313,0.4051369549999997
pcoli__hsAANAT__2,4.655151340584879,0.3799444229999995
pcoli__hsASMT__1,3.130474126903855,-0.08164918200000049
pcoli__hsASMT__2,3.236922399017925,0.05398332700000008
pcoli__hsPNMT_mb__1,2.2015014057427296,0.06045816199999887
pcoli__hsPNMT_mb__2,2.1644295623014007,0.06338332099999988
pcoli__hsTPH__1,1.6053072626794929,0.0796216059999999
pcoli__hsTPH__2,2.207924598416336,0.024652892999999843
pcoli__hsTPH_E2K__1,3.038513569271573,0.4875179139999997
pcoli__hsTPH_E2K__2,3.397966205505817,0.8937880340000001
pcoli__hsTPH_E2K_N91I_P99C__1,2.132488704337775,-0.09364882499999982
pcoli__hsTPH_E2K_N91I_P99C__2,2.2838927835666705,-0.25265452300000035
pcoli__hsTPH_N158trunc__1,4.273684685566475,0.8342913219999994
pcoli__hsTPH_N158trunc__2,3.915536570312351,0.9990375619999988
pcoli__hsTPH_N174trunc__1,2.6572755034374733,0.10090650699999948
pcoli__hsTPH_N174trunc__2,3.282408816751645,0.4379153599999999
pcoli__hsTPH_Ntermtrunc__1,3.3092660979179427,0.5710695049999996
pcoli__hsTPH_Ntermtrunc__2,2.4901620026567013,0.06592934900000014
pcoli__hsTPH1__1,2.59948180268786,-0.017272078000000413
pcoli__hsTPH1__2,2.8868264907507477,-0.06156002500000035
pcoli__MBP__1,2.2438532245513683,-0.5838379930000004
pcoli__MBP__2,3.187057358025287,0.3244963019999991
pcoli__msCOMT__1,1.84505422034302,-0.4025862900000004
pcoli__msCOMT__2,1.76266841860638,-0.2850043480000011
pcoli__ocAANAT__1,2.2575877892704788,-0.0454035399999988
pcoli__ocAANAT__2,2.231788048834587,-0.11310160100000033
pcoli__osTDC_K374H__1,1.8682848064689268,0.22486523199999908
pcoli__osTDC_K374H__2,2.2377513506518523,0.12648783800000007
pcoli__osTDC_K374L__1,1.9689125379012609,-0.19004854900000007
pcoli__osTDC_K374L__2,1.7838413185260849,-0.060366741000000175
pcoli__osTDC_K374Q__1,2.992508858372137,-0.2619228549999999
pcoli__osTDC_K374Q__2,2.5072849429624235,-0.11860936199999995
pcoli__osTDC_L360V__1,3.151235825609393,-0.03496002100000073
pcoli__osTDC_L360V__2,4.216803246766195,0.24382232799999934
pcoli__pmTPH__1,1.7856019571363206,-0.26752353200000023
pcoli__pmTPH__2,2.0175314919151868,-0.07788339000000022
pcoli__RFC__1,1.3963037017834197,-0.15919551300000112
pcoli__RFC__2,1.1966744166944403,-0.10669788000000048
pcoli__RFCctrl__1,4.115171886968508,0.11122195
pcoli__RFCctrl__2,4.559268623994176,0.26142837100000005
pcoli__RFCnopause__1,4.83862286405928,0.2741762639999994
pcoli__RFCnopause__2,6.043754793734559,0.6221392739999994
pcoli__RFCpluspause__1,3.5338608027920704,0.6653387119999996
pcoli__RFCpluspause__2,3.732232134458564,0.6691238750000013
pcoli__rnCOMT_sol__1,3.835992928428908,0.24908488999999975
pcoli__rnCOMT_sol__2,3.582388083983421,0.2401927169999993
pcoli__rnPNMT__1,1.973012045606437,-0.17768432899999986
pcoli__rnPNMT__2,1.992676082108105,0.11287388199999883
pcoli__rnTDC__1,2.493864993841097,-0.18266805699999988
pcoli__rnTDC__2,2.145097346624929,-0.12880230900000011
pcoli__rnTDC_trunc__1,1.7571812352303888,0.11039950299999912
pcoli__rnTDC_trunc__2,2.370183050267725,0.3400143120000001
pcoli__saCOMT_T2A__1,2.7425678922426617,0.11643157999999952
pcoli__saCOMT_T2A__2,2.0670468937259256,0.20164799699999936
pcoli__sfCOMT__1,2.5768344062645525,-0.11499002600000185
pcoli__sfCOMT__2,2.1125465360238134,-0.08071489800000098
pcoli__sgAANAT_D63G__1,2.093215785670857,0.02247151299999928
pcoli__sgAANAT_D63G__2,1.445998660916224,0.1288240939999996
pcoli__ssDDC__1,2.912241766305645,-0.2243561490000001
pcoli__ssDDC__2,3.417761397174386,0.036734527999999315
pcoli__TP53B__1,3.0764622988796475,0.053243179999999946
pcoli__TP53B__2,3.1045406469355123,0.13775726200000005
pcoli__WT__1,4.288075508295438,0.7894120860000005
pcoli__WT__2,4.200509035293786,0.8486107729999999
cck__glu_ale4__1,0.1061317683567295,-0.15355968600000036
cck__glu_ale4__2,0.9494857514438868,-0.6860674060000003
cck__cck_ale1__1,0.100022734082893,-0.7626294020000001
cck__cck_ale1__2,0.502563265287167,-0.6877347580000004
cck__cck_ale2__1,0.5377549712806668,-0.7447881530000009
cck__cck_ale2__2,-0.1457942229262455,-0.7828844520000002
cck_pgi__gmos_delpgi__1,1.0800946741864126,-0.8662832900000002
cck_pgi__gmos_delpgi__2,1.480171572067516,-0.5482342970000005
cck_pgi__pgi_ale1__1,-2.5754537367931363,-0.2271426439999997
cck_pgi__pgi_ale1__2,-0.9337822458828589,-0.567170645
cck_pgi__pgi_ale2__2,-0.4297703070280233,-0.4220392850000003
cck_pgi__pgi_ale3__1,-1.1006603042403866,-0.29123722300000043
cck_pgi__pgi_ale3__2,-0.9599774345351136,-0.7469534500000004
cck_pgi__pgi_ale4__1,-1.0969546164968411,-0.2214662800000005
cck_pgi__pgi_ale4__2,-0.4808577058189368,-0.8256980789999995
cck_pgi__pgi_ale4__3,0.1606980250963996,-0.7114186800000004
cck_pgi__pgi_ale5__1,0.4176674551539552,-0.6390926180000012
cck_pgi__pgi_ale5__2,0.4516702154843414,-0.8259393070000005
cck_pgi__pgi_ale6__1,1.1747687364345107,-0.6749721300000004
cck_pgi__pgi_ale6__2,1.1391593252190753,-0.9002102030000012
cck_pgi__pgi_ale7__1,1.3312861961561595,-0.8113447049999998
cck_pgi__pgi_ale7__2,1.6662284121717343,-1.0538957820000006
cck_pgi__pgi_ale8__1,0.8449757057265407,-0.6076604370000007
cck_pgi__pgi_ale8__2,0.6457363910799571,-0.8598951580000005
cck_sdh__gmos_delsdhCB__1,5.170493812913764,1.6871684229999993
cck_sdh__gmos_delsdhCB__2,0.5572152746899485,1.6498020160000006
cck_sdh__sdh_ale1__1,1.6293337135911283,-0.13404236800000113
cck_sdh__sdh_ale1__2,0.7569176593932399,-0.3536635690000001
cck_sdh__sdh_ale2__1,0.6885647881340927,-0.20333188000000035
cck_sdh__sdh_ale3__2,0.7187150223887013,-0.29246922700000066
cck_sdh__sdh_ale3__1,0.961088548555396,-0.5245066339999997
cck_sdh__sdh_ale3__3,0.8480679267557483,-0.6583638800000005
cck_pts__gmos_delptsHIcrr__2,5.632122559128794,0.2925860230000001
cck_pts__gmos_delptsHIcrr__1,5.34506829290586,0.1433768820000001
cck_pts__pts_ale1__2,3.369330678566415,-0.4475673389999999
cck_pts__pts_ale1__1,2.8937072863986693,-0.4924413720000009
cck_pts__pts_ale2__2,-0.971274942879844,-0.07841209100000057
cck_pts__pts_ale2__1,-0.5156023650095927,-0.00817604200000055
cck_pts__pts_ale3__2,3.7672483771939262,-1.50228553
cck_pts__pts_ale3__1,3.944369216058995,-1.1811963099999998
cck_pts__pts_ale4__2,-2.2188113283167943,0.2555115060000004
cck_pts__pts_ale4__1,-2.05977240496253,0.3104781430000001
cck_gnd__gmos_delgnd__1,1.892924098086569,0.515802496
cck_gnd__gmos_delgnd__2,4.055952349122873,0.7119634750000001
cck_gnd__gnd_ale1__1,-0.7765016843836837,-0.9473406080000012
cck_gnd__gnd_ale1__2,-0.6981550521305812,-0.7509468239999997
cck_gnd__gnd_ale2__1,-0.2023977989965906,-0.7890163989999994
cck_gnd__gnd_ale2__2,-0.0278493154083754,-0.6949816870000003
cck_gnd__gnd_ale3__1,-0.3351388973772865,-0.5921846420000003
cck_gnd__gnd_ale3__2,-0.0567416580453201,-0.6348055459999999
cck_tpiA__gmos_deltpiA__1,6.58813231630476,-0.3351499870000003
cck_tpiA__gmos_deltpiA__2,6.567075749426506,-0.4538730470000018
cck_tpiA__tpiA_ale1__1,4.056607460895858,-0.5282877180000005
cck_tpiA__tpiA_ale1__2,3.880283735362665,-0.5817185160000005
cck_tpiA__tpiA_ale2__1,6.182077805761545,-0.7925495050000002
cck_tpiA__tpiA_ale2__2,6.319541116544917,-0.8185817819999999
cck_tpiA__tpiA_ale3__1,4.375319048703026,-0.5071874740000002
cck_tpiA__tpiA_ale3__2,4.196631474528894,-0.5559437699999998
cck_tpiA__tpiA_ale4__1,4.4030162933942485,-0.7042717970000005
cck_tpiA__tpiA_ale4__2,5.210498686734963,-0.7908181750000001
acid_tale__acid_ale1_pH7__1,-0.865458741560481,-0.415319029
acid_tale__acid_ale1_pH7__2,-0.6452689780825227,-0.3958865739999995
acid_tale__acid_ale1_pH5__1,4.069611237035642,2.065421021999999
acid_tale__acid_ale1_pH5__2,4.358585629809055,2.160351138
acid_tale__acid_ale2_pH7__1,-1.2499946593825495,-0.4529941749999988
acid_tale__acid_ale2_pH7__2,-0.8646672489995657,-0.4845700449999999
acid_tale__acid_ale2_pH5__1,-1.5096700724433714,-0.023240703999999997
acid_tale__acid_ale2_pH5__2,2.811476688322969,0.6364480809999993
acid_tale__low_Mg_ale_pH7__1,-0.1583184731821238,-0.5030627610000007
acid_tale__low_Mg_ale_pH7__2,-0.7323258673537653,-0.5211164369999999
acid_tale__low_Mg_ale_pH5__1,-0.5252460501398564,0.16176644100000015
acid_tale__low_Mg_ale_pH5__2,-0.9579972170968324,0.0919095599999995
acid_tale__MES_ale_pH7__1,-1.450718737844501,-0.3781965870000006
acid_tale__MES_ale_pH7__2,-1.738418267764286,-0.4035597310000005
acid_tale__MES_ale_pH5__1,-1.9623621410178875,0.37038349
acid_tale__MES_ale_pH5__2,-0.8500872290275148,0.7445145989999995
acid_tale__gmos_pH7__1,-1.079751429623594,-0.3663873500000001
acid_tale__gmos_pH7__2,-1.139585192717357,-0.2724585470000003
acid_tale__gmos_pH5__1,-0.9789570212371196,0.19742735999999986
acid_tale__gmos_pH5__2,-0.8512121521184929,0.3399523329999994
adnB__wt_adn__1,1.0921379326143723,0.2840681570000001
adnB__wt_adn__2,2.028972720741589,-0.24989609500000046
adnB__delydhB_adn__1,1.8967064167373344,0.2270550319999991
adnB__delydhB_adn__2,1.3536695960714935,0.3458936819999989
ytf2__wt_glc__1,0.3285327307701797,-0.13946003300000065
ytf2__wt_glc__2,0.6921772735113213,-0.06953911300000115
ytf2__ybcM_glc__1,0.1582152837205311,0.15559146299999949
ytf2__ybcM_glc__2,0.1549218430095101,0.3200394029999991
ytf2__ydhB_glc__1,1.0968032939379275,-0.30430931500000025
ytf2__ydhB_glc__2,0.4175661462598037,-0.11870013700000025
ytf2__yfeC_glc__1,0.205888039325353,-0.14640820600000026
ytf2__yfeC_glc__2,0.7210130737625824,-0.2331959420000009
ytf2__yciT_glc__1,-0.0591066111913261,0.010776508999999379
ytf2__yciT_glc__2,0.3446882674313917,-0.16070298300000108
ytf2__ydiZ_glc__1,0.1923156176316283,-0.0255195300000004
ytf2__ydiZ_glc__2,0.0249727369137676,0.013281125999999864
ytf2__ynfL_glc__1,0.5865676645446104,0.06778301699999911
ytf2__ynfL_glc__2,0.6506952590167604,0.1584279869999996
ytf3__wt_glc2__1,1.6504334109137075,0.1517027500000001
ytf3__wt_glc2__2,1.4194175340175232,0.16101644100000012
ytf3__wt_pH7_lactate__1,3.941948339043868,0.2694351299999997
ytf3__wt_pH7_lactate__2,3.9751278547671176,0.2782308360000005
ytf3__wt_pH55_lactate__1,5.934195052783045,0.3438007779999994
ytf3__wt_pH55_lactate__2,5.934003337906269,0.2531576549999999
ytf3__wt_pH55_HCl__1,2.5646731462393717,0.28648790399999946
ytf3__wt_pH55_HCl__2,1.30487814552835,0.35111128899999944
ytf3__dyieP_pH7__1,13.461663806415428,-6.1596657420000005
ytf3__dyieP_pH7__2,13.245014752778776,-6.173777312
ytf3__dyieP_pH55__1,14.73055293975074,-6.357137831
ytf3__dyieP_pH55__2,14.819520124004988,-6.248392622000001
minicoli__aldA_f1c2__1,-2.242821525820155,1.0664367664500745
minicoli__aldA_minE__1,-0.737224331097603,0.5120769991982694
minicoli__mg1655_glc__1,-1.5726835672915205,-0.15443184424504786
minicoli__mg1655_glc__2,-1.7692083605394402,-0.14565494301267012
minicoli__minE_cyt__1,-2.7573111185598727,0.9616572802234328
minicoli__minE_cyt__2,-2.970917576716516,0.9554042433685872
minicoli__minE_fruc__1,-3.316969067994514,1.229458612230097
minicoli__minE_fruc__2,-2.91546852819582,1.193754072030357
minicoli__minE_glc__1,-3.118402300179158,0.3959341259094416
minicoli__minE_glc__2,-3.842632305420792,0.9561872100690412
minicoli__minE_glyc__1,0.0602663429628773,1.4220835426744074
minicoli__minE_glyc__2,0.5494560387502687,1.8635617503436936
minicoli__minE_Fe_starve__1,-2.949574615700418,1.150115661564021
minicoli__minE_Fe_starve__2,-2.592223603587815,0.8555687186867642
minicoli__minE_LB__1,-2.3702281963995717,0.2123978818911372
minicoli__minE_LB__2,-2.3694584046177254,0.4155465978601338
minicoli__minE_N_starve__1,-2.474502196498805,1.1362730716023135
minicoli__minE_N_starve__2,-2.0354949446517385,1.0511571336746384
minicoli__minE_osm__1,-2.6651041465472707,1.0880994294951538
minicoli__minE_osm__2,-3.0325262354487728,1.0201090929437022
minicoli__minE_ph5__1,-1.852506582364637,1.2719398345614064
minicoli__minE_ph5__2,-1.877451449548105,1.388411270652032
minicoli__minE-pyr__1,-1.0016295415270735,1.3094367474722637
minicoli__minE-pyr__2,0.7594528339644688,1.921511596896336
minicoli__minE_sorb__1,-3.2584124079839256,0.9666786387264228
