,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
20,co_culture__b_thai_c_viol_35,0.4251178904499999,3.8778476952914898,4.0,30.0,-0.5758149205,32.0,6.1095758227,59.0,-1.2722550415,86.0,-2.5610342989,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,4.8922079607,,1.0,35.0,4.8922079607,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-2.25989761225,6.513775134399915,4.0,36.0,6.8694735628,44.0,-6.7520607041,60.0,-7.1290900963,61.0,-2.0279132114,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.4999946557358044e-11,0.9443583295025598,4.0,37.0,-0.4840502742,46.0,1.0509828455,57.0,0.4833003293,84.0,-1.0502329007,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,2.95774760235,0.1662252847480342,2.0,39.0,3.0752866283999998,43.0,2.8402085763000002,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-22.28864861395,2.595152722437095,2.0,47.0,-20.4535985257,55.0,-24.1236987022,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,1.1480867846763114,3.0,87.0,-0.9282622331,90.0,-0.3555335619,93.0,1.283795795,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,1.7153273832,0.4220465022621875,3.0,88.0,1.6370689904,91.0,2.1710258632,94.0,1.337887296,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,1.5929623774000001,1.3408790755492772,3.0,89.0,0.2729488437,92.0,2.9537757498,95.0,1.5521625387,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,-1.1102230246251565e-16,3.523602423890289,4.0,96.0,-2.1804649745,97.0,4.1048296227,98.0,-3.5881753495,99.0,1.6638107013,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-3.3342669675,0.5317541265394862,2.0,100.0,-3.7102739163000003,104.0,-2.9582600187,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-3.50574840915,0.7282350617341197,2.0,101.0,-4.0206883596,105.0,-2.9908084587,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333334022836425e-12,1.3160674684575577,12.0,102.0,0.23548537830000002,110.0,-0.9227521954000001,117.0,-1.5292417269,125.0,-0.525372142,131.0,-0.4510667061,134.0,-1.3104052759,138.0,-0.3373944204,159.0,2.9169968765,162.0,2.0226577505,164.0,-0.1065526594,170.0,-0.6613812696,174.0,0.6690263903,,,,
33,immunity_isolated__WT_npr1,-1.8910548125500002,0.15232012210272539,2.0,103.0,-1.7833482213,126.0,-1.9987614038000001,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,0.04882125355714286,2.4277226025328607,14.0,106.0,-0.4041286518,113.0,-1.9621192566999999,121.0,-0.6879883095,127.0,-3.0215191388,136.0,-2.4099570235,142.0,-0.6415681402,145.0,-1.1033397044,150.0,-2.0113527616,160.0,2.9871066397,161.0,5.5823019237,163.0,1.8411752783000002,167.0,2.5545715542,172.0,-0.9011089637,176.0,0.8614241041
35,immunity_isolated__AvrRpt2_npr1,-2.9960320971,0.6931043274150414,3.0,107.0,-2.7451149779,128.0,-3.779650256,146.0,-2.4633310574,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-3.445728117,0.7149875404905492,3.0,108.0,-3.2726081057,129.0,-2.8331963695,147.0,-4.2313798758,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-4.60096240905,1.614032179177909,2.0,109.0,-3.4596693101,148.0,-5.742255508,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,-1.6318459277500001,4.064359314887081,4.0,111.0,-4.2791218704,119.0,-5.3918635611,140.0,-0.4137144277,165.0,3.5573161482,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-2.5071928844750007,4.6741578203481104,4.0,112.0,-5.3931947929,120.0,-7.2841060951,141.0,-0.2624320651,166.0,2.9109614152,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-1.4838307923999998,0.6039381561272492,3.0,114.0,-0.8669231561,122.0,-1.5106642585999999,143.0,-2.0739049625,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-1.4483038480750001,3.896188893977818,4.0,115.0,-2.8065711282,123.0,-3.594741926,144.0,-3.7547254571,168.0,4.362823119,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-0.3089793122666665,3.520797709567214,3.0,116.0,-2.6931762745,124.0,-1.9686732755,169.0,3.7349116132,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-1.50975572915,3.1427278289157456,2.0,118.0,-3.7319998884,139.0,0.7124884301000001,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.5522721238,0.6072313505145152,3.0,130.0,0.6465301313,152.0,1.1068627259000001,156.0,-0.0965764858,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-2.63739062985,1.13717050344319,2.0,132.0,-1.8332896555,135.0,-3.4414916042,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-3.8831605197999997,1.4387520129461242,2.0,133.0,-2.865809215,137.0,-4.9005118246,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-2.0727395058,1.6695927502193502,2.0,149.0,-0.8921591503,151.0,-3.2533198613,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,-1.1173992979,0.980603695622243,3.0,153.0,-0.7295888850000001,155.0,-0.3900087209,158.0,-2.2326002878,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,0.5205284838500001,0.31806001700705894,2.0,154.0,0.29562608900000004,157.0,0.7454308787,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-0.45061371015,1.8245259002962937,2.0,171.0,-1.7407483467,175.0,0.8395209264,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,0.3188699589,0.7450125210452758,2.0,173.0,-0.2079334468,177.0,0.8456733646,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,4.625929269271485e-18,0.9359745284979055,3.0,178.0,-0.8986409044,182.0,0.969302867,183.0,-0.0706619626,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,-1.7981386934,0.9449448162912671,3.0,179.0,-1.5249605377000002,180.0,-2.8495780198,181.0,-1.0198775227,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,-3.33333360913457e-11,1.8184711570239478,3.0,184.0,0.20175964200000002,185.0,-1.9109370395,186.0,1.7091773974,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,2.7515359113,1.911496686470083,3.0,187.0,2.7219473479,188.0,0.8550052677000001,189.0,4.6776551183,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.8528639005,6.215694290348303,3.0,190.0,-1.4417913752,191.0,-3.8892713731,192.0,7.8896544498,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,1.908652668,3.105127629124364,3.0,193.0,3.3044076297,194.0,-1.6494203758000001,195.0,4.0709707501,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,3.5822399287,1.5400399818920858,3.0,196.0,2.0960528549,197.0,5.1710042834,198.0,3.4796626478,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,1.0998710235666669,4.11799192047883,3.0,199.0,-3.1812363396,200.0,5.0326153384,201.0,1.4482340719,,,,,,,,,,,,,,,,,,,,,,
