,A,RhaS,Crp
oxyR__oxyR_ale20__2,-0.876737275691627,-0.975405502,-0.3286302970000001
oxyR__oxyR_ale20_h2o2__1,-0.7089001371001598,-0.4113473689999998,-0.1032146049999998
oxyR__oxyR_ale20_h2o2__2,-0.3275303216927302,-0.4250779589999998,-0.05797147799999891
svns_pgi__BmePgi24_15__1,-0.3887384073137654,-0.27849231799999985,0.20789728299999946
svns_pgi__BmePgi24_15__2,-0.1627807467351469,-0.039616802999999916,0.2882144130000004
svns_pgi__BmePgi24_26__1,-0.148273315979374,-0.11611546199999978,0.16856253300000112
svns_pgi__BmePgi24_26__2,0.0055900187272134,-0.13654990099999995,0.14498237199999942
svns_pgi__BmePgi24_41__1,-0.2600307415486053,0.13488794000000004,0.4958493130000008
svns_pgi__BmePgi24_41__2,0.079199604435469,-0.16185589899999986,0.08223337899999983
svns_pgi__BmePgi24_52__1,0.1322678693988773,-0.3523081269999999,0.2600776430000007
svns_pgi__BmePgi24_52__2,0.2208275476873195,-0.3428566489999998,0.11009234900000033
svns_pgi__PaePgi2_34__1,0.4467445075390314,0.5023403820000003,0.9464174330000006
svns_pgi__PaePgi2_34__2,0.2465277685404716,0.7474130290000001,0.980365153000001
svns_pgi__PaePgi2_63__1,1.0698114811195454,0.5899441790000002,0.998691483
svns_pgi__PaePgi2_63__2,1.1706316908956762,0.0619071830000002,0.974959343
svns_pgi__PaePgi24_54__1,0.1441723943556256,0.12176314800000032,0.8303385730000006
svns_pgi__PaePgi24_54__2,0.4025376633629948,0.5436149230000002,0.9265034130000008
svns_pgi__PaePgi24_90__1,0.1712030647448607,0.3969298920000002,0.809689723
svns_pgi__PaePgi24_90__2,0.453527770914409,0.4960293400000002,0.9991721830000008
abx_media__m9_ctrl__1,-0.5568976068959791,-0.7080856349999998,-0.21908725299999965
abx_media__m9_ctrl__2,-0.8970070570521625,-1.3211281649999995,0.06872792999999966
abx_media__rpmi_ctrl__1,0.3636204525849635,-0.7774530129999997,0.1818832429999997
abx_media__rpmi_ctrl__2,0.3335815123468016,-0.7663434439999999,0.4604582229999998
abx_media__camhb_ctrl__1,0.0861765842266523,-2.226677481,-1.4667156490000008
abx_media__camhb_ctrl__2,0.7100019659912975,-1.5718277040000002,-1.5642143070000003
abx_media__m9_mero__1,-0.6682388975480835,-1.220337138,0.10006032100000084
abx_media__m9_mero__2,-0.073212014901675,-1.1253437629999998,-0.24440689100000054
abx_media__rpmi_mero__1,1.3340843011932726,-1.0756331839999995,-0.15585906599999966
abx_media__rpmi_mero__2,1.4417723838761731,-1.0206536139999998,0.12222331400000107
abx_media__camhb_mero__1,0.9931244931081988,-1.4827240219999998,-2.568928611
abx_media__camhb_mero__2,1.1276531360015063,-1.240102567,-2.3720532899999998
abx_media__m9_trisulf__1,0.0709610233775391,-0.9068113509999998,-0.13952741599999996
abx_media__m9_trisulf__2,0.333535773483508,-1.1172436540000001,-0.12156318199999915
abx_media__rpmi_trisulf__1,0.6974970089421163,-1.2102129009999998,-1.1385435739999998
abx_media__rpmi_trisulf__2,0.9428556239899584,-1.0913115489999998,-1.1257448149999991
abx_media__camhb_trisulf__1,0.7005598476236227,-1.2578804939999997,-0.6163487490000001
abx_media__camhb_trisulf__2,1.023712861790003,-0.7789009639999998,-0.6510849729999997
abx_media__m9_cef__1,-0.34721265928555,-0.9295980389999998,-0.4245596339999995
abx_media__m9_cef__2,-0.0564953053357765,-0.6750814479999998,-0.35219075799999894
abx_media__rpmi_cef__1,1.4203646586580456,-1.1164981040000002,0.17718560299999986
abx_media__rpmi_cef__2,1.229649449739798,-0.5762274599999999,0.25364192300000177
abx_media__camhb_cef__1,0.7959157888807974,-1.1413612919999998,-0.8382274849999991
abx_media__camhb_cef__2,0.4457319281091797,-1.6510857289999998,-0.9034556939999998
abx_media__m9_cipro__1,0.686204398784794,-1.244218691,-0.29610201100000033
abx_media__m9_cipro__2,0.6263274026276435,-0.9108422069999996,-0.23094071100000055
abx_media__rpmi_cipro__1,0.4631205881049402,-1.20360637,-0.7087974589999995
abx_media__rpmi_cipro__2,1.1326930350882218,-0.7969579569999998,-0.9681077109999999
abx_media__camhb_cipro__1,0.6770763055944492,-1.7971062109999998,-1.3565894469999993
abx_media__camhb_cipro__2,0.8663213599089584,-1.385300235,-1.1236836730000004
hot_tale__42c_ale3_30c__1,-0.6907423739812205,-0.8029034279999998,0.06220796800000095
hot_tale__42c_ale3_30c__2,0.297126307479689,-0.991881839,0.017358810000001057
hot_tale__42c_ale3_37c__1,-0.5205897432631126,-0.5240665929999997,0.4355665230000003
hot_tale__42c_ale3_37c__2,-1.0082490629837402,-0.12739016399999992,0.4006368030000012
hot_tale__42c_ale3_44c__1,0.2313476734464727,0.931181058,0.3718853430000007
hot_tale__42c_ale3_44c__2,0.428546424945298,0.7791560570000002,0.3553441930000005
hot_tale__hot_ale3_mid_30c__1,-0.0754816153443053,-0.036359741999999695,0.7396188830000003
hot_tale__hot_ale3_mid_30c__2,0.325526441694827,-0.008744917999999656,0.5625003330000009
hot_tale__hot_ale3_mid_37c__1,-0.4744566719865448,-0.0750092229999999,0.5847484430000005
hot_tale__hot_ale3_mid_37c__2,-0.4144130231537905,-0.27360895799999985,0.1894337430000004
hot_tale__hot_ale3_mid_44c__1,-0.6785065917570792,0.21659996500000034,-0.07124534099999913
hot_tale__hot_ale3_mid_44c__2,0.3770546868635771,0.7280325599999999,-0.002275452999999317
hot_tale__hot_ale3_30c__1,0.1834236793391196,0.1605656940000002,0.5150203330000007
hot_tale__hot_ale3_30c__2,-0.0625042331331409,0.13464667100000005,0.5286701730000001
hot_tale__hot_ale3_37c__1,-0.154015455250639,0.03077262300000028,0.3493771030000001
hot_tale__hot_ale3_37c__2,-0.049910912097405,-0.35552103599999985,0.3963193829999998
hot_tale__hot_ale3_44c__1,0.6848130506766676,0.44483879400000026,0.28643448300000074
hot_tale__hot_ale3_44c__2,0.0950043966276695,0.2537244470000002,0.30231870300000097
hot_tale__hot_ale4_30c__1,-0.2356896486802977,-0.935822205,-0.0598787810000001
hot_tale__hot_ale4_30c__2,-0.6534350488219242,-0.8023378009999997,0.0276806220000001
hot_tale__hot_ale4_37c__1,-0.4297086029658877,0.10429519500000016,-0.15436083400000022
hot_tale__hot_ale4_37c__2,-0.575312343074571,0.10700728800000013,-0.04945322999999924
hot_tale__hot_ale4_44c__1,-0.2494246754731859,0.14519196499999998,0.16471379300000066
hot_tale__hot_ale4_44c__2,-0.2741957078211859,0.6529261950000005,0.0758041020000011
hot_tale__hot_ale8_30c__1,1.1868784536325845,0.5158823539999999,-0.056768664999999885
hot_tale__hot_ale8_30c__2,0.0320552859281363,-0.17161924899999992,-0.10699186199999923
hot_tale__hot_ale8_37c__1,-0.586134224016685,0.1962165790000001,-0.007091699000000062
hot_tale__hot_ale8_37c__2,-0.0605074234557099,-0.1697719179999999,-0.04404757799999892
hot_tale__hot_ale8_44c__1,0.3754368023255951,0.6662380270000003,0.07381628000000083
hot_tale__hot_ale8_44c__2,0.6791079464414058,0.813775954,0.1405062560000001
hot_tale__hot_ale9_mid_30c__1,0.5828834717731527,-0.3590002269999999,0.11993167500000013
hot_tale__hot_ale9_mid_30c__2,-0.3854782288864489,-0.6559181029999996,0.10594186400000004
hot_tale__hot_ale9_30c__1,-0.5346796730336729,-0.7108760839999999,0.057352916000001024
hot_tale__hot_ale9_30c__2,-0.2094582871985683,-0.4969194119999998,0.17408408300000033
hot_tale__hot_ale9_mid_37c__1,-0.9811909237221856,-0.395698084,-0.07088768000000023
hot_tale__hot_ale9_mid_37c__2,-0.8956349735461502,-0.18333464699999968,0.028525377000001132
hot_tale__hot_ale9_37c__1,-0.4207515584443853,-0.6234729779999997,0.032825572000000136
hot_tale__hot_ale9_37c__2,-0.2482060504648724,-0.14165518299999968,0.03721724300000062
hot_tale__hot_ale9_mid_44c__1,-0.7496043573828637,0.4688752100000002,0.2861256930000007
hot_tale__hot_ale9_mid_44c__2,0.3851854050038157,0.6810986880000001,0.3056119630000005
hot_tale__hot_ale9_44c__1,-0.2577775372022397,0.6547602540000002,-0.02729796100000037
hot_tale__hot_ale9_44c__2,-0.0361967402008266,0.474509324,-0.08631352099999923
hot_tale__hot_ale10_30c__1,-0.3629253297999069,-0.15497096600000004,0.23749544300000025
hot_tale__hot_ale10_30c__2,-0.2685900504313759,-0.17377931199999974,0.4220348329999997
hot_tale__hot_ale10_37c__1,-0.4876920885881226,-0.4828944949999998,0.06875389400000033
hot_tale__hot_ale10_37c__2,0.1456879602112639,0.06402797800000037,0.12083432100000024
hot_tale__hot_ale10_44c__1,1.984904937394394,0.6399463430000001,-0.03575344399999913
hot_tale__hot_ale10_44c__2,2.117783104535294,0.9887131800000004,0.11004349699999948
hot_tale__hot_ale16_30c__1,-0.3867400305984702,-0.525108175,0.12930916100000012
hot_tale__hot_ale16_30c__2,-0.4686308028480596,-0.8031682,0.25108644300000016
hot_tale__hot_ale16_37c__1,-0.708592021407291,-0.42820564999999977,-0.02264786099999938
hot_tale__hot_ale16_37c__2,-0.3425717580203058,-0.20568074899999989,-0.007290675000000134
hot_tale__hot_ale16_44c__1,0.3378721713273844,0.8534781010000003,0.039920518000000633
hot_tale__hot_ale16_44c__2,-0.1915895064904877,0.8433456000000006,0.206041613
pdhr_ale__pdhR-13_51__1,-0.6308994151237798,-0.4399198679999998,0.42604259299999997
pdhr_ale__pdhR-13_51__2,-0.8295360507136439,-0.6111000869999998,0.3453698430000003
pdhr_ale__pdhR-14_46__1,-0.0534807078431322,-0.4576265740000001,0.4137442230000001
pdhr_ale__pdhR-14_46__2,-0.6371905411083921,-0.695272685,0.3746890430000001
pdhr_ale__pdhR-15_51__1,-0.6591150714274181,-0.22355933799999986,0.20815125300000048
pdhr_ale__pdhR-15_51__2,-0.2268018935691429,-0.695330198,0.29122772299999866
pdhr_ale__pdhR-16_49__1,-0.2535214585635307,-0.7659893979999997,0.3586398129999999
pdhr_ale__pdhR-16_49__2,0.1636444280332978,-0.5978445829999997,0.2910247429999995
tcs__del_atoC_LiAcet__1,-0.0620759036298613,-0.704642999,0.3723211630000005
tcs__del_atoC_LiAcet__2,-0.2003536613547158,-0.5231667239999997,0.5545006830000005
tcs__del_atoC_LiCl__1,-0.4781273213969605,-0.872762134,0.7297175930000002
tcs__del_atoC_LiCl__2,-0.4938161902141506,-1.007239901,0.803204053
tcs__del_atoC_m9__1,-0.434798353113775,-0.810999829,0.6994936329999994
tcs__del_atoC_m9__2,-0.7694548951929353,-0.6813679029999999,0.8078232029999999
tcs__del_baeR_etoh__1,1.5312399898573263,0.06946648,0.725387413
tcs__del_baeR_etoh__2,1.6530923173656311,0.11382210299999995,0.8432000029999998
tcs__del_baeR_lb__1,1.459601895320075,0.5080536070000004,0.452954033000001
tcs__del_baeR_lb__2,0.4611613277598531,0.01118293200000009,0.5136486629999997
tcs__del_btsR_01xlb__1,0.0878103373536266,-0.205478539,-1.0043266899999992
tcs__del_btsR_01xlb__2,0.1460636711564513,-0.07870550700000001,-1.1325108709999991
tcs__del_btsR_lb__1,1.4693685325678063,-0.6100714559999998,0.9059306429999996
tcs__del_btsR_lb__2,1.559336117295884,-0.6550235499999999,0.882795573000001
tcs__del_btsR_pyruvate__1,0.2756477825877131,-0.6999784409999998,-1.2074819320000003
tcs__del_btsR_pyruvate__2,-0.32307379612346,-0.011452806999999956,-1.2602474279999996
tcs__del_cpxR_etoh__1,1.564842240008876,0.05852858300000019,1.209290043000001
tcs__del_cpxR_etoh__2,0.8011328020965715,-0.16623377099999992,1.1967784130000003
tcs__del_cpxR_lb__1,1.1397125422154777,0.615007114,0.5608460330000007
tcs__del_cpxR_lb__2,0.8038172365296247,0.3830815270000003,0.6407895630000002
tcs__del_cusR_CuSO4__1,1.5596016308511873,-0.3297819639999999,1.0462541129999998
tcs__del_cusR_CuSO4__2,1.5466413809510646,-0.4114280749999999,1.048489943
tcs__del_cusR_lb__1,1.7364422204091503,-0.7996314940000001,0.9952246930000008
tcs__del_cusR_lb__2,1.5583323643611178,-0.25764996,1.0406022430000004
tcs__del_kdpE_01-kcl__1,-0.3624521426026342,-0.4630093059999998,0.08810516099999965
tcs__del_kdpE_01-kcl__2,-0.6373070020052823,-0.580889714,0.12273579200000027
tcs__del_kdpE_115-kcl__1,-0.7488197563204941,-0.7849591979999997,0.04519701000000076
tcs__del_kdpE_115-kcl__2,-0.4633379747074036,-0.7861534439999998,-0.003365354999999681
tcs__del_phoB_m9__1,-0.7493132641201421,-0.9867077779999998,0.7310639430000005
tcs__del_phoB_m9__2,-0.3614882692444601,-0.6518900659999998,0.7578592129999997
tcs__del_phoB_m9p__1,0.0105711765496458,-1.2184393159999998,-0.5173016199999996
tcs__del_phoB_m9p__2,0.1444804643177279,-0.8169696249999998,-0.4868159799999994
tcs__del_rcsB_etoh__1,1.445527130232641,0.6646992250000006,0.8584217130000003
tcs__del_rcsB_etoh__2,1.9172331740043096,0.2026191220000002,0.921416013
tcs__del_rcsB_lb__1,1.4778683826169756,0.1130322180000003,0.6655188230000011
tcs__del_rcsB_lb__2,1.6232599819464233,0.3597047090000003,0.7005509330000006
tcs__del_zraR_lb__1,1.0317213603602449,-0.4597037149999999,0.5367675730000006
tcs__del_zraR_lb__2,0.9437068020161538,-0.40022007299999984,0.5696375729999996
tcs__del_zraR_zncl2__1,1.1363743575043836,0.040372353000000416,0.8338904830000011
tcs__del_zraR_zncl2__2,1.7980347186656933,-0.10681478599999973,0.8158754130000005
tcs__wt_01-kcl__1,-0.2120645121359217,-0.729018444,-0.042192379999999474
tcs__wt_01-kcl__2,-0.2012007809059142,-0.6742431529999999,-0.04159150899999986
tcs__wt_01xlb__1,0.8574746303389225,0.16175864400000028,-1.1868215099999997
tcs__wt_01xlb__2,-0.1300167966607183,-0.06701271399999964,-1.1874649749999993
tcs__wt_115-kcl__1,-0.7467309632721499,-1.054806324,-0.09970663000000002
tcs__wt_115-kcl__2,-0.5839977656937152,-1.022045301,-0.12142913199999937
tcs__wt_CuSO4__1,1.888651094684441,-0.5905918219999999,0.7338502030000011
tcs__wt_CuSO4__2,1.8625882059296237,0.1003381370000005,0.7305206129999995
tcs__wt_etoh__1,1.299587722813382,0.0473489680000001,0.5754630630000008
tcs__wt_etoh__2,1.2576741424896327,0.4270117,0.5394844130000003
tcs__wt_lb__1,0.6535366558626546,-0.34934349799999986,0.9893765630000004
tcs__wt_lb__2,0.8772794982951423,-0.599262084,1.0922559429999996
tcs__wt_LiAcet__1,0.2102467833926272,-0.7278328329999997,0.6491752730000009
tcs__wt_LiAcet__2,-0.4164960519590466,-1.248528688,0.4062179429999997
tcs__wt_LiCl__1,-0.1034329586856192,-0.9349602949999998,0.5743156230000004
tcs__wt_LiCl__2,-0.2934468454594373,-0.8137848899999998,0.6016396030000006
tcs__wt_m9p__1,-0.1774353241248885,-0.9693946249999998,-0.39549780799999995
tcs__wt_m9p__2,-0.4907000766198774,-0.8016945279999996,-0.4201194360000001
tcs__wt_pyr__1,0.7072585173064059,0.32456043800000023,-1.287916309
tcs__wt_pyr__2,-0.1482641393979533,0.3388276760000002,-1.1631474849999996
tcs__wt_zncl2__1,0.517697905790382,-0.44491537599999975,0.6655301930000004
tcs__wt_zncl2__2,0.4760816559233951,-0.4705317559999998,0.6831118230000008
ros_tale__0_0_0pq__1,0.3574219069553161,-0.3819843109999999,0.3292272530000009
ros_tale__0_0_0pq__2,0.1715710871294685,-0.1791057519999999,0.30771033300000106
ros_tale__0_0_250pq__1,0.3343279726740472,0.2826415610000001,1.4522597630000007
ros_tale__0_0_250pq__2,0.4972825781417036,0.10720935700000034,1.4384985730000004
ros_tale__1_mid_250pq__1,-0.8018007687886555,-0.43415641899999996,0.6546866229999999
ros_tale__1_mid_250pq__2,-0.1794048376902235,-0.4072418439999999,0.6257248529999995
ros_tale__1_0_0pq__3,-0.629497635502446,0.02533262000000036,0.6079365029999995
ros_tale__1_0_0pq__4,-0.8736135351152893,-0.21957299299999988,0.6228776230000008
ros_tale__1_0_250pq__1,-0.2419157380140597,0.4855703800000004,0.4961959629999999
ros_tale__1_0_250pq__2,0.697084132611107,0.6952307120000003,0.6021915230000001
ros_tale__1_0_750pq__1,0.2626215243022793,-0.03920876799999995,0.6259014130000011
ros_tale__1_0_750pq__2,0.6437451238459231,-0.40471735399999975,1.045357503
ros_tale__1_1_0pq__1,-0.7798891622746571,-0.8797101339999998,0.7677037930000008
ros_tale__1_1_0pq__2,-0.3159743057085256,-1.0909051659999998,0.727341753000001
ros_tale__1_1_250pq__1,0.5082958279131767,-0.8020052679999998,0.616797033000001
ros_tale__1_1_250pq__2,0.523261448415005,-1.047961555,0.8796841830000002
ros_tale__1_1_750pq__1,0.3938004689010539,-0.7472982819999998,0.9722065830000002
ros_tale__1_1_750pq__2,0.3455958118637829,-0.8534154039999999,1.0968635530000004
ros_tale__1_2_0pq__1,-0.1981643580086662,-1.309655126,0.4026113930000008
ros_tale__1_2_0pq__2,-0.8006965853724624,-1.504207945,0.2011867830000007
ros_tale__1_2_250pq__1,0.7186420442985911,-0.3857031329999998,0.6133156930000006
ros_tale__1_2_250pq__2,-0.3068281804699967,-0.8868917789999999,0.8060088329999999
ros_tale__1_2_750pq__1,-0.0185080584429615,-0.9043397869999998,1.0991647330000005
ros_tale__1_2_750pq__2,0.3942676380014385,-0.4781213619999998,1.1248291229999996
ros_tale__1_3_0pq__1,0.0873788526398804,-1.231789058,1.6003325529999994
ros_tale__1_3_0pq__2,0.1987482260883086,-1.0570290409999998,1.5980901030000003
ros_tale__1_3_250pq__1,0.7717971381980084,-0.4944204939999999,0.982030343
ros_tale__1_3_250pq__2,0.1814219286375892,-0.5077636369999998,1.2771547729999997
ros_tale__1_3_250pq__3,-0.0011314159212804,-0.7520368369999997,1.2324065130000008
ros_tale__1_3_250pq__4,1.2800633246094637,-0.5671783149999998,0.6953416529999998
ros_tale__1_3_750pq__1,0.538883108227703,-0.7418994859999999,1.0045313030000005
ros_tale__1_3_750pq__2,0.4849394681224547,-0.7119843539999999,0.8300577430000011
ros_tale__1_4_0pq__1,0.3757904343150245,-0.6551897720000001,0.9822872229999984
ros_tale__1_4_0pq__2,0.1159633330206154,-1.054037939,0.8874455430000001
ros_tale__1_4_250pq__1,-0.3499391557581092,-0.6304727189999999,0.5704754429999994
ros_tale__1_4_250pq__2,0.3158586063946375,-0.5261532839999999,0.5921552030000008
ros_tale__1_4_750pq__1,0.3115198426957921,-1.1309275049999998,0.3072018029999999
ros_tale__1_4_750pq__2,-0.0308902474794961,-0.5970071220000001,0.4223943630000005
ros_tale__1_4_750pq__3,-0.5363628663841802,-0.6191922489999999,0.6522730330000002
ros_tale__1_4_750pq__4,-0.2747407305127134,-0.5768183799999997,0.2525884729999994
ros_tale__2_mid_250pq__1,0.3383482845083852,0.3673710280000004,0.4665373430000006
ros_tale__2_mid_250pq__2,-0.0407063754662525,-0.1953734009999999,0.22496456300000034
ros_tale__2_0_0pq__1,0.3512282536250089,-0.5810764079999999,1.323272493000001
ros_tale__2_0_0pq__2,-0.1571533919138127,-0.6196763949999999,1.432955703000001
ros_tale__2_0_250pq__1,1.111456047668532,0.9754291850000004,0.4367484630000007
ros_tale__2_0_250pq__2,0.8381387435310035,0.4816363620000002,0.4668021630000006
ros_tale__2_0_750pq__1,1.7546456244347206,0.4724134230000003,0.39065801299999947
ros_tale__2_0_750pq__2,1.5080720751798296,-0.4121131839999999,0.5452427929999999
ros_tale__2_1_0pq__1,-0.2164861790906758,-0.4569583969999997,0.040594261000000735
ros_tale__2_1_0pq__2,-0.0619528565342787,-0.379739243,0.21928040300000085
ros_tale__2_1_250pq__1,-0.1215827822335156,-0.2708511239999998,1.1107003029999998
ros_tale__2_1_250pq__2,1.1098290678218872,0.09291621400000016,0.8431179929999999
ros_tale__2_1_750pq__1,0.8000857240305832,-0.12995291899999994,0.9049245530000009
ros_tale__2_1_750pq__2,0.749391877993315,-0.25416509399999976,1.0484879629999997
ros_tale__2_1_750pq__3,1.1965200997058525,0.25098862199999994,0.7018120830000001
ros_tale__2_2_0pq__1,-0.4990528184200014,-1.0924542229999998,0.07986402600000098
ros_tale__2_2_0pq__2,-0.0766307174202911,-0.23055593899999985,0.7592634930000006
ros_tale__2_2_250pq__1,0.0647495666538093,-0.04569317999999978,0.17330999300000016
ros_tale__2_2_250pq__2,-0.4930694097004098,-0.8543960529999997,0.4292550130000006
ros_tale__2_2_750pq__1,-0.1084128032013989,-0.10905593199999997,0.5576607930000002
ros_tale__2_2_750pq__2,-0.3837487154349134,-0.4929902719999999,0.305956793
ros_tale__2_3_0pq__1,0.0753519495777093,-0.8956331699999998,0.860010453000001
ros_tale__2_3_0pq__2,0.2549909750314905,-1.1395280540000001,0.9657211629999995
ros_tale__2_3_250pq__1,1.58070348302974,0.08743622500000026,0.8571940530000006
ros_tale__2_3_250pq__2,1.2660865031188608,-0.768866753,0.8164901330000003
ros_tale__2_3_750pq__1,1.5742643364051223,-0.15349809300000006,1.0268770230000008
ros_tale__2_3_750pq__2,1.356563051887147,-0.27851677399999986,0.8530044829999994
ros_tale__3_0_0pq__1,0.5080642711280778,-0.5105206259999999,-0.037079375999999435
ros_tale__3_0_0pq__2,1.013357916422458,0.27360540600000016,-0.11367244899999918
ros_tale__3_0_250pq__1,2.0457268957146413,0.35057906200000044,0.40781697300000097
ros_tale__3_0_250pq__2,2.4628486534209846,0.5575495109999999,0.32149887299999946
ros_tale__3_0_750pq__1,2.843171607550531,0.4906897990000001,0.9638811429999999
ros_tale__3_0_750pq__2,2.808971331665344,0.5765033640000001,1.2263716430000002
ros_tale__3_1_0pq__1,1.0162449491594463,-0.5256085379999997,-0.3878339709999992
ros_tale__3_1_0pq__2,0.5569006376731551,-0.13363093499999978,-0.1844513249999995
ros_tale__3_1_250pq__1,1.262218899669702,-0.010957851999999768,0.006036631000000625
ros_tale__3_1_250pq__2,1.1047061186534424,-0.40851605499999977,0.018638845999999987
ros_tale__3_1_750pq__1,2.006236843164583,0.7025024300000005,0.2312163030000001
ros_tale__3_1_750pq__2,1.6124288528889732,0.5974056420000005,-0.14456363200000055
ros_tale__3_2_0pq__1,1.6874320294062186,0.2823378540000001,0.4066879429999997
ros_tale__3_2_0pq__2,1.0941174148931343,0.3543282360000002,0.36532405300000015
ros_tale__3_2_0pq__3,1.8158961531095328,0.6193236820000001,0.38919050299999997
ros_tale__3_2_0pq__4,1.920899060337741,0.6624014850000002,0.4372882229999995
ros_tale__3_2_250pq__1,2.197193779634804,0.14424556000000033,-0.6105627419999989
ros_tale__3_2_250pq__2,1.2999839426958713,-0.4824238209999998,-0.7734190759999997
ros_tale__3_2_750pq__1,1.6497782324412709,-0.364744609,0.05165385599999972
ros_tale__3_2_750pq__2,1.475342327019601,-0.44857834699999977,-0.942500268
ros_tale__3_3_0pq__1,1.317743485134191,0.222125959,0.7026568829999995
ros_tale__3_3_0pq__2,1.310895692660265,0.4397373880000002,0.9474771730000012
ros_tale__3_3_0pq__3,1.0361801043103185,0.3001548300000003,0.7939082030000009
ros_tale__3_3_0pq__4,1.3595183464316063,0.263374491,1.056964733000001
ros_tale__3_3_250pq__1,2.8294409484000957,0.4483953270000001,-0.2424749009999996
ros_tale__3_3_250pq__2,2.381314939377277,0.27353729100000024,-0.20438087800000027
ros_tale__3_3_750pq__1,2.887740215640802,0.9494016590000004,0.08859772899999996
ros_tale__3_3_750pq__2,2.691444223410573,0.535359669,0.14973729299999938
ros_tale__3_4_0pq__1,1.8386637182690384,0.22816917400000006,-0.77576
ros_tale__3_4_0pq__2,1.4142093317715336,-0.19661892799999992,-0.5738246280000006
ros_tale__3_4_250pq__1,2.1663835681763604,0.4207246320000002,-0.9101530370000006
ros_tale__3_4_250pq__2,2.517633587265923,-0.010127558999999842,-0.9544832509999992
ros_tale__3_4_750pq__1,2.5211487170828284,0.2705180300000003,-0.5881765019999996
ros_tale__3_4_750pq__2,2.2136902976342783,-0.07743894600000001,-0.8824148349999987
pcoli__atASMT_325G__1,23.0740481038551,9.163278499,0.39244801300000104
pcoli__atASMT_325G__2,23.157597199460525,9.037863629,0.3862526830000004
pcoli__bpTDC__1,15.93768507404865,8.546367689,0.4069758429999997
pcoli__bpTDC__2,16.2349404039784,8.536286029000001,0.4233997630000008
pcoli__BRCA__1,17.493902137256306,8.998697489000001,0.1922484830000002
pcoli__BRCA__2,17.985366345582257,9.026640429,0.13060547899999975
pcoli__BRCActrl__1,20.68337460202995,9.842880728999999,0.5297558630000001
pcoli__BRCActrl__2,20.974458048183404,9.942097869,0.6039318930000004
pcoli__BRCAswap__1,13.744311277489066,7.761338749,0.5027589629999998
pcoli__BRCAswap__2,13.30586573777146,7.597239570000001,0.5975511529999995
pcoli__btAANAT__1,16.981719364926242,8.764396129000001,0.4415692730000007
pcoli__btAANAT__2,16.61236611231014,8.778472889000001,0.5931168230000008
pcoli__btASMT__1,17.052081584872884,8.775674238999999,0.5267685130000004
pcoli__btASMT__2,16.713152753935724,8.813400669,0.4398579030000001
pcoli__CC1__1,21.600636253753468,8.929384529,0.5250160430000008
pcoli__CC1__2,21.171568194883417,8.471117009,0.7535511330000002
pcoli__ccCOMT__1,22.585278204748224,8.780356379,0.32429840300000023
pcoli__ccCOMT__2,22.586021829693717,8.646813509000001,0.3246729930000001
pcoli__ckDDC__1,23.92305451191365,9.188409399,0.4412481530000001
pcoli__ckDDC__2,24.50577167248981,9.420534329,0.3277997730000006
pcoli__CNTF_belt__1,21.925172236497723,8.864595259000001,0.4538994830000007
pcoli__CNTF_belt__2,20.796628836464503,8.473719289,0.7698701030000006
pcoli__cobPNMT__1,22.692825603082884,9.391536048999999,0.31993813300000085
pcoli__cobPNMT__2,22.71974491275091,9.400791249,0.31512674300000043
pcoli__cvPhhB__1,22.40800197357157,9.228937189,0.3107973630000007
pcoli__cvPhhB__2,22.6611638110256,9.636401849,0.44784689299999947
pcoli__ggAANAT__1,20.79004386954789,8.721866099000001,0.30753451300000023
pcoli__ggAANAT__2,20.76964421757167,8.827657909000003,0.22264438300000045
pcoli__ggTPH__1,19.155955249329136,8.891524739000003,0.34126333300000056
pcoli__ggTPH__2,20.919081274353164,9.172661828999999,0.2785746030000009
pcoli__hsAANAT__1,4.132153731780484,5.9334330310000025,0.7291858229999999
pcoli__hsAANAT__2,8.077409237028606,6.3877889360000015,0.8515544630000011
pcoli__hsASMT__1,17.026615817636504,8.422024359,0.3583849729999997
pcoli__hsASMT__2,17.230683149889906,8.601419639000001,0.4368300129999998
pcoli__hsPNMT_mb__1,23.205656614937315,8.529513479,0.30390439299999983
pcoli__hsPNMT_mb__2,23.05681932698423,8.466306779,0.3157969930000011
pcoli__hsTPH__1,20.740762463354997,8.628766649000001,0.05462641999999995
pcoli__hsTPH__2,20.97674466256681,9.248884099,0.23617991300000085
pcoli__hsTPH_E2K__1,16.31230940250146,8.550904589,0.7089765630000002
pcoli__hsTPH_E2K__2,16.26961028975295,8.556127149,0.6612184729999999
pcoli__hsTPH_E2K_N91I_P99C__1,19.421799510021597,8.547156889,0.18841008300000084
pcoli__hsTPH_E2K_N91I_P99C__2,20.01171793973869,8.610911678999999,0.04870661100000007
pcoli__hsTPH_N158trunc__1,17.951026714067225,9.463355438999999,0.4504965429999999
pcoli__hsTPH_N158trunc__2,18.272789444768847,9.530123479,0.3858976930000004
pcoli__hsTPH_N174trunc__1,16.707750188342118,8.464857889000001,0.3836390329999997
pcoli__hsTPH_N174trunc__2,17.81804443258994,9.437325599,0.6533793929999998
pcoli__hsTPH_Ntermtrunc__1,15.3982223204573,9.549339969,0.5076168729999999
pcoli__hsTPH_Ntermtrunc__2,14.118170766871907,8.230608709,0.580596903
pcoli__hsTPH1__1,15.762723455853775,8.818701749,0.5255677930000004
