,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
39,Stressors__ferm,7.889994879166667,14.810467308701467,3.0,111.0,24.9878755196,112.0,-0.3478182866,113.0,-0.9700725955,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,-16.8245864753,,1.0,114.0,-16.8245864753,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,-15.3900409778,,1.0,115.0,-15.3900409778,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-16.1053816853,,1.0,116.0,-16.1053816853,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-15.1025922443,,1.0,117.0,-15.1025922443,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-15.6520450173,,1.0,118.0,-15.6520450173,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-17.6762055355,,1.0,119.0,-17.6762055355,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-17.3627221436,,1.0,120.0,-17.3627221436,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-16.0140470329,,1.0,121.0,-16.0140470329,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-6.6060142116,,1.0,122.0,-6.6060142116,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-7.2276777707,,1.0,123.0,-7.2276777707,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-3.655891124,,1.0,124.0,-3.655891124,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-1.7438035533,,1.0,125.0,-1.7438035533,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-8.7060463863,,1.0,126.0,-8.7060463863,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-7.6934404644,,1.0,127.0,-7.6934404644,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-7.7152022721,,1.0,128.0,-7.7152022721,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-9.2299933954,,1.0,129.0,-9.2299933954,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-3.9922280063,,1.0,130.0,-3.9922280063,,,,,,,,,,,,,,
57,Stressors__HPh,-11.389498404,1.1974115302507746,3.0,131.0,-11.4874244629,132.0,-12.5349399283,133.0,-10.1461308208,,,,,,,,,,
58,Stressors__LPh,-13.336496059133333,3.006519585456114,3.0,134.0,-12.2706887224,135.0,-16.7307282753,136.0,-11.0080711797,,,,,,,,,,
59,Stressors__LPhT,-10.449617421666666,1.6948712427429053,3.0,137.0,-8.5123537675,138.0,-11.1777379597,139.0,-11.6587605378,,,,,,,,,,
60,Stressors__SMMPr,10.835367497733332,1.1318792167634728,3.0,140.0,10.6216756387,141.0,9.8255655851,142.0,12.0588612694,,,,,,,,,,
61,Stressors__HiTm,-10.885045205533336,1.9757755199769256,3.0,143.0,-8.6774308078,144.0,-12.4873681098,145.0,-11.490336699,,,,,,,,,,
62,Stressors__LoTm,-8.769459885666668,1.9622414276120397,3.0,146.0,-9.9293005643,147.0,-9.8752051776,148.0,-6.5038739151,,,,,,,,,,
63,Stressors__HiOs,-9.953933992,3.2622104684807804,3.0,149.0,-12.5196779881,150.0,-6.2826031916,151.0,-11.0595207963,,,,,,,,,,
64,Stressors__BMM,-14.919745582266666,1.3783715432434909,3.0,152.0,-16.4122525034,153.0,-14.6522670469,154.0,-13.694717196500001,,,,,,,,,,
65,Stressors__Heat,-14.189615923033331,2.4949379553440756,3.0,155.0,-14.5426059207,156.0,-16.4892598434,157.0,-11.536982005,,,,,,,,,,
66,Stressors__Cold,-9.474921439833333,4.279123569497169,3.0,158.0,-13.9083514395,159.0,-9.1474979346,160.0,-5.3689149454,,,,,,,,,,
67,Stressors__Etha,-3.6245044092,2.2469916320033705,3.0,161.0,-4.2312747629,162.0,-1.1364353427,163.0,-5.505803122,,,,,,,,,,
68,Stress Time Course__SMM,-13.0877158476,0.9522290186977421,3.0,164.0,-11.9937444837,165.0,-13.7304099162,166.0,-13.5389931429,,,,,,,,,,
69,Stress Time Course__Salt,-10.965286085433334,0.27255494485700815,3.0,167.0,-10.8607483918,168.0,-10.7604749818,169.0,-11.2746348827,,,,,,,,,,
70,Stress Time Course__Mt0,-14.30657717805,3.2649857804728426,2.0,170.0,-11.997883592200001,171.0,-16.6152707639,,,,,,,,,,,,
71,Stress Time Course__M0t45,-13.976550672933334,2.1531982288340346,3.0,172.0,-11.7590671729,173.0,-14.1114660483,174.0,-16.0591187976,,,,,,,,,,
72,Stress Time Course__M0t90,-9.697332105366668,4.698974901247312,3.0,175.0,-4.7327277196,176.0,-14.0756544965,177.0,-10.2836141,,,,,,,,,,
73,Stress Time Course__M40t45,-13.025028607700001,4.650701663407308,3.0,178.0,-9.3885997245,179.0,-11.421063233,180.0,-18.2654228656,,,,,,,,,,
74,Stress Time Course__M40t90,-12.6164257728,2.9054883279017076,3.0,181.0,-9.263918062,182.0,-14.4039516388,183.0,-14.1814076176,,,,,,,,,,
75,Stress Time Course__dia0,-14.1158330125,2.5141975748077616,3.0,184.0,-12.1508100572,185.0,-13.2476140846,186.0,-16.9490748957,,,,,,,,,,
76,Stress Time Course__dia5,-11.781888108266665,1.943555491992873,3.0,187.0,-10.5208572733,188.0,-10.8046849946,189.0,-14.0201220569,,,,,,,,,,
77,Stress Time Course__dia15,-11.599695664966667,2.622323942369695,3.0,190.0,-12.4771035501,191.0,-13.6708123158,192.0,-8.651171129,,,,,,,,,,
78,Stressors__Diami,-8.808245749666666,2.79362333059855,3.0,193.0,-7.1839729706,194.0,-12.0340173162,195.0,-7.2067469622,,,,,,,,,,
79,Stressors__Paraq,-9.119732791333334,4.710750770652027,3.0,196.0,-8.9918411595,197.0,-13.8931271547,198.0,-4.4742300598,,,,,,,,,,
80,Stressors__H2O2,-10.3025319022,1.7267994354048937,3.0,199.0,-10.4089864049,200.0,-11.973641297,201.0,-8.5249680047,,,,,,,,,,
81,Stressors__Oxctl,-7.326260414233334,3.89297960459003,3.0,202.0,-4.6591081969,203.0,-5.5261462879,204.0,-11.7935267579,,,,,,,,,,
82,Carbon Transition__GM-0.1,-13.160459571933336,3.094846338775775,3.0,205.0,-9.9649369128,215.0,-16.1436991806,225.0,-13.3727426224,,,,,,,,,,
83,Carbon Transition__GM-0.2,-11.4142800359,5.515095399461988,3.0,206.0,-5.6551627504,216.0,-11.9399688152,226.0,-16.6477085421,,,,,,,,,,
84,Carbon Transition__GM+5,-14.282844523666666,3.933046809711346,3.0,207.0,-9.848453842,217.0,-17.3491521475,227.0,-15.6509275815,,,,,,,,,,
85,Carbon Transition__GM+15,-12.704554310299999,0.8379838266489237,3.0,208.0,-12.4344748278,219.0,-12.0349141782,229.0,-13.6442739249,,,,,,,,,,
86,Carbon Transition__GM+25,-12.842661003433335,3.3353790174897293,3.0,209.0,-14.950535500400001,220.0,-14.5802111755,230.0,-8.9972363344,,,,,,,,,,
87,Carbon Transition__GM+45,-9.964850280066665,5.140439776731387,3.0,210.0,-13.6741149435,221.0,-12.1233386593,231.0,-4.0970972374,,,,,,,,,,
88,Carbon Transition__GM+60,-9.753836101033334,5.138749252812786,3.0,211.0,-15.614976693700001,222.0,-7.6245254992,232.0,-6.0220061102,,,,,,,,,,
89,Carbon Transition__GM+90,-11.489127036666666,2.7586088753076092,3.0,212.0,-14.6585338995,223.0,-10.1802279386,233.0,-9.6286192719,,,,,,,,,,
90,Carbon Transition__GM+120,-3.7935626785000003,1.4905863976178373,2.0,213.0,-2.7395589288,234.0,-4.8475664282,,,,,,,,,,,,
91,Carbon Transition__GM+150,-10.4153242707,1.1054584043214988,3.0,214.0,-9.5118825659,224.0,-10.0860949978,235.0,-11.647995248400001,,,,,,,,,,
92,Carbon Transition__GM+10,-12.6077110799,5.118350912752998,2.0,218.0,-16.2269317188,228.0,-8.988490441,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-10.470059602066668,5.714402300087862,3.0,236.0,-5.7373019552999995,244.0,-8.854586163,254.0,-16.8182906879,,,,,,,,,,
94,Carbon Transition__MG+5,-10.306780423266666,3.1351527586362944,3.0,237.0,-8.2721075481,246.0,-13.9172351648,256.0,-8.7309985569,,,,,,,,,,
95,Carbon Transition__MG+10,-10.914454277033334,4.878366437341106,3.0,238.0,-12.8693358096,247.0,-14.5121952276,257.0,-5.3618317939,,,,,,,,,,
96,Carbon Transition__MG+15,-12.5639572393,3.3510568901844056,3.0,239.0,-8.7626353436,248.0,-13.8384822872,258.0,-15.0907540871,,,,,,,,,,
97,Carbon Transition__MG+25,-13.157004552666665,1.628307726359048,3.0,240.0,-12.3379632476,249.0,-12.1008292759,259.0,-15.0322211345,,,,,,,,,,
98,Carbon Transition__MG+45,-12.993123252833334,3.832014780583748,3.0,241.0,-12.5619108434,250.0,-9.3949545334,260.0,-17.0225043817,,,,,,,,,,
99,Carbon Transition__MG+120,-12.442503377633335,4.261177926363042,3.0,242.0,-7.5853769889,253.0,-15.5521537566,263.0,-14.1899793874,,,,,,,,,,
100,Carbon Transition__MG+150,-12.896851935,0.876119004063917,2.0,243.0,-12.2773422461,264.0,-13.5163616239,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-11.346639881049999,0.14407434613913456,2.0,245.0,-11.2447639339,255.0,-11.4485158282,,,,,,,,,,,,
102,Carbon Transition__MG+60,-11.3419441275,1.4231953435820694,2.0,251.0,-12.3482952059,261.0,-10.3355930491,,,,,,,,,,,,
103,Carbon Transition__MG+90,-15.64829655575,1.780541216048449,2.0,252.0,-14.3892637877,262.0,-16.9073293238,,,,,,,,,,,,
