,A,TnrA
SRX5577057,0.2109963124386096,0.08881280780715439
SRX5577058,-1.032025480629783,-0.09796276871156008
SRX5577059,-0.9799638676511456,0.031201245231629038
SRX5577060,12.674754531341552,1.1921622762857789
SRX5577061,7.498962801372636,0.8278321251586789
SRX5577062,23.15974028636911,2.5192034850790743
SRX5577063,23.43657364942903,2.2448052060286114
SRX5577064,4.513067768736937,0.4889207362720116
SRX5577065,7.951718458508719,0.15096695413834205
SRX5577066,14.756795992968106,1.464676246216773
SRX5577067,8.98463089827092,0.6557927414099431
SRX5577068,14.047389414515669,1.2204495254454448
SRX533166,1.2535048825482018,0.16045012770862765
SRX533171,-1.2535048825481787,-0.16045012770862854
SRX533786,2.5071465176815373,0.6516725297506705
SRX533787,-0.6305313019427496,0.23149638051277144
SRX533789,2.4568843422419238,0.2966342153409593
SRX533791,-1.0288746254479195,-0.12279332396830255
SRX533792,2.3204459091940626,0.05250820585415639
SRX533793,-0.4890753337003005,0.363903817419005
SRX533794,-0.6635641876061839,0.3490099565758982
SRX533795,-0.6000267534513974,0.07416730085803548
SRX4703435,-0.989579807334743,-0.22438461968613452
SRX4703436,-0.11295018045347616,-0.1792418924464756
SRX4703437,1.1025299877882404,0.4036265121326088
SRX4703438,5.908899081335394,1.077751000873756
SRX4703439,3.1798620008918284,1.5255676059005396
SRX4703440,3.8736341430450416,1.1480504696271336
SRX6902408,-14.676824873678136,-1.4536163125168828
SRX6902409,-13.837440904145216,-0.6397640770786275
SRX6902410,-9.872148966288847,-1.2064165997115524
SRX6902411,0.22963292595682286,2.1880000262824577
SRX6902412,-2.0867363253829616,1.6218746814243836
SRX6902413,-0.007427496773749922,2.187716760666939
SRX6902414,0.4783044950873615,0.03313712944932412
SRX6902415,-0.4783044950873536,-0.03313712944932501
SRX5278698,0.5826101372560468,0.15886784633174367
SRX5278699,0.030594759399720717,0.7174668794085695
SRX5278700,-0.6132048966557633,-0.8763347257403136
SRX5278701,0.8212032349115636,0.23641394766074564
SRX5278702,0.8058093776494814,0.6966582523484566
SRX5278703,-0.405145998765027,-0.2371637929956938
SRX5278704,4.029818974575679,-0.4802475916235012
SRX5278705,3.5898513012504063,-2.013852892140978
SRX5278707,3.7044569457681313,0.7421316766749118
SRX5278708,4.243602884028913,1.1530759803886128
SRX5278709,2.641670411356148,0.6399161703739407
SRX5278710,3.1730252657229765,0.3657846760075096
SRX5278711,2.870936812709162,0.9492657852815384
SRX5278713,1.8020622015275096,0.9631607099166549
SRX5278714,1.1430426723455802,0.21345003629763992
SRX5278715,2.147672683639002,-0.6186517386074972
SRX5278716,0.1975150075011028,0.17135184585086227
SRX5278717,2.351360136487977,-0.5311137348716629
SRX5278718,0.4530730437040472,0.27090562801657603
SRX5278719,0.6444906854592146,0.030987923028436008
SRX5278720,2.5818354573103166,0.0003855285224600991
SRX5278721,0.2453126251706249,-0.259283627715976
SRX1254783,30.957388397612604,6.615708624831236
SRX1254784,25.89831129807305,5.496486572970703
SRX1254785,28.339949618385717,5.822732075797747
SRX1254786,18.472723601614387,5.092743766866824
SRX1473807,-0.10259135607201356,-0.03501315823220885
SRX1473808,-0.1086795686626155,0.030623908748873774
SRX1473809,0.21127092473460898,0.00438924948333419
SRX7520944,0.5808582184863945,-0.23658295210981614
SRX7520945,0.0885899429870133,-0.5658024421676631
SRX7520946,-0.5413514705961413,0.42596795203876336
SRX7520947,-0.12809669087725406,0.376417442238715
SRX7520948,-2.400651159938212,-1.35368728819397
SRX7520949,-2.2662228510827873,-1.239170030175292
SRX7520950,0.5359244309105964,-1.3751706171377382
SRX7520951,0.5054855898942976,-1.322658993226507
SRX959206,1.0871538487693997,0.9282511527438064
SRX959207,2.076602535610183,0.25569147057890085
SRX959208,0.8580265575435095,0.5954068324773081
SRX959209,1.7145192127437945,0.4734235130401059
SRX959210,1.032535467409617,0.2647254947665534
SRX959211,1.1840171833287654,0.4919662024180731
SRX959212,0.2160611409522221,0.44839939926839895
SRX959213,0.584249860462277,-0.8254816775021889
SRX959214,0.14098450336395035,0.0638200852546511
SRX959215,-0.2923777569666973,0.27951299386311845
SRX959216,-0.3855582560355893,-0.1284328766940348
SRX959217,-0.2633594917761615,0.16218207581005115
SRX3269802,-0.1829017508121096,-0.19388587639826585
SRX3269803,0.18290175081210416,0.1938858763982667
SRX3269804,4.926415063066795,0.7137941049248537
SRX3269805,2.777561833371908,0.9706640878641172
SRX3269806,3.3339889570663797,0.5185500850691351
SRX3269807,5.9115199015522935,1.2635156682815865
SRX3269808,6.518989184042916,0.4737185074321673
SRX3269809,4.554598948390554,0.3785592903262529
SRX3269810,2.975436651298395,1.180841887244294
SRX3269811,3.0343625703865427,1.1264892770165391
SRX2529102,-0.03067313376951403,-0.1280484997903919
SRX2529103,0.030673133769517733,0.1280484997903919
SRX2529104,-2.652487270962737,-0.15455645168968155
SRX2529105,-1.031138917115125,0.2012939561695264
ERX1981712,5.6270737244327025,0.3500692550694495
ERX1981713,3.2215274316692417,-0.35390816562278626
ERX1981714,1.746910206551413,-0.11667560778494135
ERX1981715,0.2906941080155128,0.2984030120066423
ERX1981716,-0.3178567160180753,-0.07107723562341661
ERX1981717,0.02716260800254534,-0.2273257763832275
ERX2274784,0.20481441751239304,0.05600634073022182
ERX2274785,-0.029847518148720095,-1.0369048435716914
ERX2274786,-1.9608382691737785,-0.5506052385865194
ERX2274787,0.10691704600053586,0.7282710883110983
ERX2274788,0.7897593589776697,0.459953442207965
ERX2274789,-0.13561065587700047,0.055316068284637865
ERX2274790,0.6651640644132081,0.21392862545154132
ERX2274791,-0.9123075489745152,-0.7612545830620485
ERX2274792,-1.577796718070681,-0.6920801527463762
ERX2274793,0.501174172224492,0.04933655278370441
ERX2274794,0.8859403882427209,-0.3198354940104764
ERX2274795,-0.20052353894102268,-0.009901758908179126
ERX2274796,1.6215327036305018,0.6404318051268518
ERX2274797,-0.6875987357829011,0.2043853506080131
ERX2274798,-0.9339339678476202,-0.8448171557348658
ERX2274799,-0.1164634335506316,-0.16731891319712666
ERX2274800,-0.5237830746845085,0.3414120992131924
ERX2274801,1.9867055676974372,0.16790126287513907
ERX1819430,4.15256663709785,0.5474514945441626
ERX1819431,3.724199646662332,0.2521679894932776
ERX1819432,4.127139429860812,0.96183575484602
ERX1819433,4.474664417973446,1.279704056860231
ERX1819434,1.6857463916843023,0.014184445857818416
ERX1819435,2.0876610013109453,-0.2781255799294948
ERX1819436,1.2864744600810871,-0.014381818647074772
ERX1819437,1.6831536860699228,-0.226997900987552
ERX1819438,-0.7375242363057498,-0.007764495045681662
ERX1819439,2.1948420014824657,0.05166264687985933
ERX1819440,-0.8544962846665786,0.19764848675234425
ERX1819441,2.007269602419937,0.02720796191729757
ERX1819442,-0.9482221553785544,-0.0064199508121376425
ERX1819443,1.3655955877470942,-0.9851417215481062
ERX1819444,-0.5822954177180854,0.18524800137328068
ERX1819445,1.6062308142037274,-0.2021168150589565
ERX3440914,-0.3802372304008402,0.1977442335133066
ERX3440915,-0.2502951811566472,-0.7530250454968632
ERX3440916,-0.37458893713614855,-0.542074776620435
ERX3440917,0.14184902670747954,-0.1828463510081884
ERX3440918,7.87591541266715,1.8787275644012773
ERX3440919,7.994178754113934,2.0695796868792598
ERX3440920,8.45076685336002,2.1291871769245567
ERX3440921,3.856477837977552,1.3046060835584967
ERX3440922,3.704128564667876,1.3170123176888326
ERX3440923,2.978840231511556,1.088794389263338
ERX3440924,3.4750842031793985,1.114766703398697
ERX3440925,0.2904852950124581,-0.3813608072294059
ERX3440926,2.6261944640464456,1.7173443122328809
ERX3440927,2.932908781092117,1.5117057539897143
ERX3440928,1.9130372860673308,1.6228926480178414
ERX3440929,0.977247938565692,0.8555540099276522
ERX3440930,0.9724741655882616,1.2150244409175563
ERX3440931,4.8850933715054,1.666691336899035
ERX3440932,3.924241498362476,1.4662521923442853
ERX3440933,4.299101093109904,1.5843548575728932
ERX3440934,3.1338483886936035,1.3606916116953125
ERX3440935,3.806701634808897,1.267591201224702
ERX3440936,0.08975193538839837,0.18361657371610016
ERX3440937,3.902239438771909,1.3576751698340628
ERX3440938,-0.9616393728333378,-0.09845490374925704
ERX3440939,-0.43480390786352224,0.029381158010790113
ERX3440940,1.245940791254209,0.132170892026501
ERX3440941,0.4786604002360215,0.9169244258623062
ERX3440942,1.5488794388380105,1.1501037198559665
ERX3440943,0.4868628183262385,1.4392451551928351
SRX5347612,-1.3562548313352991,-0.4906150707455818
SRX5347613,-0.4244399606215843,0.06567748522490824
SRX5347614,1.7806947919568796,0.4249375855206736
SRX5347615,0.4186702392028477,0.4647655015859806
SRX5347616,-1.1957046964520028,-0.328513829383021
SRX5347617,3.4526356442143213,1.6458902372358093
SRX5347618,1.7216943239267046,0.9736631994033828
SRX5347619,-2.7814614335764576,-0.38491468976191534
SRX5347620,2.8751208863251274,1.2142649766264402
SRX5347621,4.810012363317664,1.8482707348800984
SRX5347622,2.456059506180122,1.5698869685620638
SRX5347623,6.768901027371937,2.40015767427085
SRX8170783,2.529968077289945,0.17761322170937133
SRX8170784,-1.7817188612385824,-0.15371466292126712
SRX8170785,-0.7482492160513593,-0.02389855878810554
SRX8170786,-0.4212667319784464,-0.08020999008060503
SRX8170787,-0.13021829908450974,-0.20364832981498893
SRX8170788,-0.406856183670776,-0.3012231614098999
SRX5177009,-33.868081866203745,-4.11495434695715
SRX5177010,-32.845322191338354,-3.7458703556826816
SRX5177011,-33.120022403038675,-3.92645489682084
SRX5177012,-32.684301417767614,-4.860623949450313
SRX7354731,0.031538985953957724,-0.25824914281179895
SRX7354732,-0.031538985953966966,0.2582491428117972
SRX7354733,-1.5400614044451382,-2.166309732825789
SRX7354734,-1.7062324979147276,-2.5248650395420364
SRX7354735,-3.3442624725441132,-1.7751178764433266
SRX7354736,-2.335695886695421,-1.4206255391847016
SRX7354737,-20.545226610027214,-3.645399253587536
SRX7354738,-17.399219380907237,-3.6290265094171397
SRX2508581,-0.2495714066639686,-0.0863148520700765
SRX2508582,-0.623309205243058,-0.2627747062286048
SRX2508583,6.54194156496745,1.4623293951442848
SRX2508584,4.005871394005654,1.1718008866405327
SRX2508585,0.11184379689666657,-0.0804830113777415
SRX2508586,-1.225242998928905,0.03487944444330271
SRX2508587,5.3598045350753765,1.4962126039828432
SRX2508588,3.2766594133765565,1.2892061267012362
SRX2508589,0.1377276097673008,0.16679786344781622
SRX2508590,-0.8471057970051654,0.07768173131181833
SRX2508591,3.138627852056247,0.811647813768924
SRX2508592,0.6481379722245996,0.2830519679154415
SRX1736086,0.6165410090602911,-0.6672605255574195
SRX1736087,-0.21020615986236602,0.14503654362509802
SRX1736088,-0.4063348491979086,0.5222239819323224
SRX1736089,2.4428823314856336,-1.212571395904332
SRX1736090,2.1628455306769268,-1.7196948338172948
SRX1736091,2.5439596865476384,-1.107269190059224
SRX1736092,-1.0733018759147506,-0.513919024559391
SRX1736093,-0.14854821507250246,-0.6524076263472964
SRX1736094,2.87383652243373,-0.3774077375396492
SRX1736095,1.202114059228616,-1.3759083562902186
SRX1736096,2.2683788915247662,-1.4808500914704823
SRX1736097,2.6079886959740914,-1.1338105181792892
SRX7176371,0.5200995634110067,-0.2271812848979096
SRX7176372,-0.4309012397418821,0.5186563646759526
SRX7176373,-0.08919832366913083,-0.2914750797780425
SRX7176374,-0.0988328691790436,-0.5046794354019388
SRX7176375,0.0564728872435254,-0.008658454515563463
SRX7176376,0.4246355633603009,-0.6521276779460794
