,A,BasR
hot_tale__hot_ale9_mid_44c__1,-1.6641482709294593,-0.5237783189999998
hot_tale__hot_ale9_mid_44c__2,-0.7863838776738773,-0.2164938059999999
hot_tale__hot_ale9_44c__1,-1.534267070055502,-0.24680661199999945
hot_tale__hot_ale9_44c__2,-2.053905759374654,-0.5157931040000001
hot_tale__hot_ale10_30c__1,-1.5153183178856966,-0.8903620769999998
hot_tale__hot_ale10_30c__2,-1.7305371503386104,-1.325154628
hot_tale__hot_ale10_37c__1,-3.494630100226749,-1.2039177629999998
hot_tale__hot_ale10_37c__2,-3.709105301413959,-1.064460219
hot_tale__hot_ale10_44c__1,-2.0833504494164843,-0.3364112779999999
hot_tale__hot_ale10_44c__2,-1.2514942780617833,-0.4859333479999997
hot_tale__hot_ale16_30c__1,-1.7691904654463042,-1.2251517989999998
hot_tale__hot_ale16_30c__2,-1.4928096776390316,-1.2865049020000001
hot_tale__hot_ale16_37c__1,-3.5301549010735456,-1.008285935
hot_tale__hot_ale16_37c__2,-3.163139160097324,-1.0469266399999997
hot_tale__hot_ale16_44c__1,-2.0223617151953714,-0.496020873
hot_tale__hot_ale16_44c__2,-1.9388668943926908,-0.5185656099999996
pdhr_ale__pdhR-13_51__1,0.1506018482084034,-0.1765125360000006
pdhr_ale__pdhR-13_51__2,-0.3994477429873144,-0.3913554149999996
pdhr_ale__pdhR-14_46__1,3.0768165862806245,0.1588802110000005
pdhr_ale__pdhR-14_46__2,2.374829647536313,0.16188447799999928
pdhr_ale__pdhR-15_51__1,-0.1247716493760737,-0.6158898389999994
pdhr_ale__pdhR-15_51__2,0.0583738278152507,-0.4974916069999997
pdhr_ale__pdhR-16_49__1,2.663986025744494,-0.06796641299999973
pdhr_ale__pdhR-16_49__2,2.318161454591197,0.10412513400000024
tcs__del_atoC_LiAcet__1,0.4858337232201549,-0.33669368299999997
tcs__del_atoC_LiAcet__2,0.4262892683823996,-0.21568701200000007
tcs__del_atoC_LiCl__1,0.4211031726595258,-0.0814795789999998
tcs__del_atoC_LiCl__2,0.8700837507631988,-0.004300972000000236
tcs__del_atoC_m9__1,0.6278585140882786,-0.14496938000000004
tcs__del_atoC_m9__2,1.009583936649478,0.015667818999999916
tcs__del_baeR_etoh__1,-3.2064229212313804,0.618167541
tcs__del_baeR_etoh__2,-2.917011504537852,0.7076623590000004
tcs__del_baeR_lb__1,1.6534432909838648,0.7474483000000003
tcs__del_baeR_lb__2,1.8140546374209343,0.6366818280000004
tcs__del_btsR_01xlb__1,2.840039223247834,-0.02922974299999925
tcs__del_btsR_01xlb__2,3.265243695297257,0.08890047200000062
tcs__del_btsR_lb__1,-2.60006523351387,0.4707383800000002
tcs__del_btsR_lb__2,-2.3150479557849253,0.3129630410000006
tcs__del_btsR_pyruvate__1,3.678706473258328,0.3798187989999997
tcs__del_btsR_pyruvate__2,3.461352516573711,0.2835695060000001
tcs__del_cpxR_etoh__1,-2.4962844007710867,0.47252267
tcs__del_cpxR_etoh__2,-2.154158695201157,0.3850832639999995
tcs__del_cpxR_lb__1,1.2532132737094108,0.6915722259999999
tcs__del_cpxR_lb__2,1.1630360396398611,0.8393023499999996
tcs__del_cusR_CuSO4__1,-1.908265940171496,0.19773368099999988
tcs__del_cusR_CuSO4__2,-2.0964681234114253,0.2649798089999997
tcs__del_cusR_lb__1,-2.769099282109145,0.300504718
tcs__del_cusR_lb__2,-3.18521683677997,0.2071814079999994
tcs__del_kdpE_01-kcl__1,19.656273137623582,1.4278125800000003
tcs__del_kdpE_01-kcl__2,19.976808929861512,1.6038856910000003
tcs__del_kdpE_115-kcl__1,8.292754493948413,-0.3755324130000002
tcs__del_kdpE_115-kcl__2,8.198920883327984,-0.28962292000000023
tcs__del_phoB_m9__1,1.2312872874982157,-0.3535912950000002
tcs__del_phoB_m9__2,1.0871279833238057,-0.06281637799999906
tcs__del_phoB_m9p__1,5.724842252172845,-0.19098056799999966
tcs__del_phoB_m9p__2,5.5658090534713445,-0.2199481480000003
tcs__del_rcsB_etoh__1,-3.5412494218862465,0.3894469090000001
tcs__del_rcsB_etoh__2,-3.987416933901146,0.3127371820000002
tcs__del_rcsB_lb__1,0.3721513638901292,0.2711681910000001
tcs__del_rcsB_lb__2,0.904174823744149,0.448454709
tcs__del_zraR_lb__1,-2.7132496222664058,-0.1182757789999993
tcs__del_zraR_lb__2,-2.942312290026972,-0.2400787470000001
tcs__del_zraR_zncl2__1,15.115889606112642,2.020341655
tcs__del_zraR_zncl2__2,15.11963321066944,2.1124702330000003
tcs__wt_01-kcl__1,17.859207894186767,0.9513496249999998
tcs__wt_01-kcl__2,18.266881688781243,0.6013059620000005
tcs__wt_01xlb__1,3.3786355754345063,0.2725467000000004
tcs__wt_01xlb__2,3.442226565060821,0.2238281100000004
tcs__wt_115-kcl__1,11.301543372950489,0.1518300400000001
tcs__wt_115-kcl__2,11.298569326728408,0.16055046200000067
tcs__wt_CuSO4__1,-3.3587184572165234,-0.047598481000000525
tcs__wt_CuSO4__2,-3.3038924374190675,0.2714108399999997
tcs__wt_etoh__1,-4.568503131231401,0.3771160289999997
tcs__wt_etoh__2,-4.910675134052308,0.3367508679999993
tcs__wt_lb__1,0.390490845827772,0.2747793820000002
tcs__wt_lb__2,1.221246006567547,0.011875472999999914
tcs__wt_LiAcet__1,0.5529737585638184,-0.0393967720000008
tcs__wt_LiAcet__2,0.4605436237336553,-0.0498089549999996
tcs__wt_LiCl__1,0.0202413046029969,-0.1773047710000002
tcs__wt_LiCl__2,-0.1583119805972415,-0.06616243700000002
tcs__wt_m9p__1,3.627417392733368,-0.3122372740000001
tcs__wt_m9p__2,3.5656687325665524,-0.2742549919999995
tcs__wt_pyr__1,3.442107026380467,0.5566597440000001
tcs__wt_pyr__2,3.029668665650852,0.5036427139999997
tcs__wt_zncl2__1,15.851476657189764,1.9984883910000004
tcs__wt_zncl2__2,15.714833486040424,2.039301619
ros_tale__0_0_0pq__1,-2.646165322109284,-0.6522009830000002
ros_tale__0_0_0pq__2,-2.3199791182542597,-0.7978942010000001
ros_tale__0_0_250pq__1,0.5192533162395984,1.7128908880000004
ros_tale__0_0_250pq__2,0.2787537587162768,1.6414322200000004
ros_tale__1_mid_250pq__1,-0.95801767598539,-0.5154260380000002
ros_tale__1_mid_250pq__2,-1.0670136610481027,-0.5252996210000003
ros_tale__1_0_0pq__3,-2.71842373009786,-0.8846614810000002
ros_tale__1_0_0pq__4,-2.8914245781583863,-0.8142204089999998
ros_tale__1_0_250pq__1,-2.95646184043261,-0.6779306900000002
ros_tale__1_0_250pq__2,-2.6329546795775967,-0.6018073880000001
ros_tale__1_0_750pq__1,-3.178945757515569,-0.560496777
ros_tale__1_0_750pq__2,-3.4709442361506264,-0.22212119399999966
ros_tale__1_1_0pq__1,-1.2580118706604202,-0.6199016469999998
ros_tale__1_1_0pq__2,-1.3098245698679278,-0.5457981129999999
ros_tale__1_1_250pq__1,-1.171610545469543,-0.875737387
ros_tale__1_1_250pq__2,-1.2928171754240805,-0.7265869970000001
ros_tale__1_1_750pq__1,-0.878780911701381,-0.4837580670000001
ros_tale__1_1_750pq__2,-1.1400661703033403,-0.548382567
ros_tale__1_2_0pq__1,-2.183707381162548,-0.5536914770000001
ros_tale__1_2_0pq__2,-1.9036919531706828,-0.7047823850000006
ros_tale__1_2_250pq__1,-2.4120728527917272,-0.7692175269999995
ros_tale__1_2_250pq__2,-2.102039872218401,-0.4065505519999997
ros_tale__1_2_750pq__1,-2.048498194561266,-0.4786435769999997
ros_tale__1_2_750pq__2,-2.64590451440797,-0.4959110999999998
ros_tale__1_3_0pq__1,-0.6928032395649178,-0.4620138349999996
ros_tale__1_3_0pq__2,-0.3876094098720012,-0.2980209540000001
ros_tale__1_3_250pq__1,-1.6492818687311266,-0.6009987539999999
ros_tale__1_3_250pq__2,-1.3368556768717437,-0.2684881369999994
ros_tale__1_3_250pq__3,-2.011865246103313,-0.21063431899999951
ros_tale__1_3_250pq__4,-0.6604487754568946,-0.2055412560000001
ros_tale__1_3_750pq__1,-0.9039679538395166,-0.4075530339999993
ros_tale__1_3_750pq__2,-0.7176557903661651,-0.6001245769999999
ros_tale__1_4_0pq__1,-1.404058382930409,0.0615583829999995
ros_tale__1_4_0pq__2,-1.075061141856949,0.029510448999999994
ros_tale__1_4_250pq__1,-0.827332083449476,0.0470493550000004
ros_tale__1_4_250pq__2,-0.871634046215512,0.01498776299999971
ros_tale__1_4_750pq__1,-0.5139505654967282,-0.3940289769999996
ros_tale__1_4_750pq__2,-0.5597463632216164,-0.071981407
ros_tale__1_4_750pq__3,-1.6568312161332974,0.22551517000000046
ros_tale__1_4_750pq__4,-1.1732294385504185,0.1268326720000008
ros_tale__2_mid_250pq__1,0.7102583755290017,0.5172326410000005
ros_tale__2_mid_250pq__2,0.0781811362311726,0.0539734670000005
ros_tale__2_0_0pq__1,-2.909141469397124,-0.16096686000000027
ros_tale__2_0_0pq__2,-2.636447190331976,0.01328693600000008
ros_tale__2_0_250pq__1,-2.441600488891462,-0.6248485480000001
ros_tale__2_0_250pq__2,-2.5309657469679827,-0.794091398
ros_tale__2_0_750pq__1,-0.5728312077490643,-0.057164810999999816
ros_tale__2_0_750pq__2,-0.7510322797414211,0.16591198500000015
ros_tale__2_1_0pq__1,-1.5405400356151977,-0.866682194
ros_tale__2_1_0pq__2,-1.645735062996732,-1.3546372909999995
ros_tale__2_1_250pq__1,-2.1584202291122243,-0.5139157369999996
ros_tale__2_1_250pq__2,-2.0584013915695176,-0.4198879560000002
ros_tale__2_1_750pq__1,-2.833976116580456,-0.4400014929999996
ros_tale__2_1_750pq__2,-2.553663538103002,-0.6953258880000002
ros_tale__2_1_750pq__3,-1.8355578034320827,-0.9499991609999999
ros_tale__2_2_0pq__1,-0.417652809625799,-1.1794439519999995
ros_tale__2_2_0pq__2,-0.725667448348337,-0.3456812730000003
ros_tale__2_2_250pq__1,0.3793414682648241,-0.9982177539999996
ros_tale__2_2_250pq__2,-0.3154044396377123,-0.6688670889999999
ros_tale__2_2_750pq__1,-0.176545793703692,-0.566455779
ros_tale__2_2_750pq__2,0.836813995668778,-0.4050822959999998
ros_tale__2_3_0pq__1,-2.0524577195924736,-0.7569833360000002
ros_tale__2_3_0pq__2,-2.4281440362698405,-0.4963895239999996
ros_tale__2_3_250pq__1,-2.2280301459252443,-0.7574845100000003
ros_tale__2_3_250pq__2,-1.8456717436980676,-1.0892943839999996
ros_tale__2_3_750pq__1,-2.432264695702832,-0.725498365
ros_tale__2_3_750pq__2,-1.8922501164016865,-0.6782192429999999
ros_tale__3_0_0pq__1,-0.9111955405403196,0.3954506679999996
ros_tale__3_0_0pq__2,-1.6528258900973631,0.4191002410000016
ros_tale__3_0_250pq__1,-3.0970147619630994,0.7483699540000002
ros_tale__3_0_250pq__2,-2.097448492526479,0.8124149249999997
ros_tale__3_0_750pq__1,-1.4332920692366578,1.574771031
ros_tale__3_0_750pq__2,-2.238894007700301,1.8246023059999998
ros_tale__3_1_0pq__1,-0.3843699300565676,0.01861365200000087
ros_tale__3_1_0pq__2,-1.3458959430694086,-0.1148725860000006
ros_tale__3_1_250pq__1,-1.8277700738756733,-0.09964593599999994
ros_tale__3_1_250pq__2,-1.836799318478053,0.009850472999999305
ros_tale__3_1_750pq__1,-1.9190269930628228,0.1235331129999997
ros_tale__3_1_750pq__2,-1.5896725902192623,-0.11679587699999948
ros_tale__3_2_0pq__1,-0.4678611343603192,0.5012547129999998
ros_tale__3_2_0pq__2,-0.923412591404244,0.7609662929999992
ros_tale__3_2_0pq__3,-1.0241653276134606,0.7468432800000002
ros_tale__3_2_0pq__4,-1.3847009708699016,0.5449284180000005
ros_tale__3_2_250pq__1,1.3810464564408411,0.14686699700000094
ros_tale__3_2_250pq__2,1.2915262145514512,-0.4146911319999997
ros_tale__3_2_750pq__1,-1.0677989929336504,-0.2452124260000001
ros_tale__3_2_750pq__2,-0.2973738127266547,-1.0128979019999995
ros_tale__3_3_0pq__1,-3.421463373002373,0.5223069640000002
ros_tale__3_3_0pq__2,-3.341491933215851,0.7490054410000004
ros_tale__3_3_0pq__3,-3.598201413620208,0.5485794420000003
ros_tale__3_3_0pq__4,-3.2569589083442683,0.6896882220000009
ros_tale__3_3_250pq__1,-2.951665056066003,-0.026603861999999975
ros_tale__3_3_250pq__2,-2.5908820331558307,0.22532524899999995
ros_tale__3_3_750pq__1,-3.4689622014884485,0.15818990299999935
ros_tale__3_3_750pq__2,-3.067873849728743,0.30390064899999997
ros_tale__3_4_0pq__1,2.021056235671601,0.25311677400000043
ros_tale__3_4_0pq__2,2.002278535896872,0.4076287989999985
ros_tale__3_4_250pq__1,1.9967480584991424,0.3271455770000005
ros_tale__3_4_250pq__2,1.8673501951913147,0.36299033399999997
ros_tale__3_4_750pq__1,1.0123890155880435,0.3717962460000006
ros_tale__3_4_750pq__2,1.646238507477534,0.1856172340000004
pcoli__atASMT_325G__1,0.3755180940278991,-0.19763032899999988
pcoli__atASMT_325G__2,0.6032048108629069,-0.19593336999999966
pcoli__bpTDC__1,-0.4523425823906666,-0.4168447730000002
pcoli__bpTDC__2,-0.8333756420326417,-0.2573920019999996
pcoli__BRCA__1,0.0408865575262089,-0.4123625119999996
pcoli__BRCA__2,0.0794867741967266,-0.393338526
pcoli__BRCActrl__1,0.1020464933470173,0.007728647000000421
pcoli__BRCActrl__2,-0.225066108889316,0.3406722570000005
pcoli__BRCAswap__1,0.2361178692457482,0.036765077999999285
pcoli__BRCAswap__2,0.3482123687068501,0.03838500799999967
pcoli__btAANAT__1,-0.4965121339346334,-0.2006289389999996
pcoli__btAANAT__2,-0.9575735594634444,-0.03943865000000013
pcoli__btASMT__1,0.0880331109832615,-0.2723851550000003
pcoli__btASMT__2,-0.1377229855515236,-0.22606457699999985
pcoli__CC1__1,0.9520263506455174,0.3970481770000003
pcoli__CC1__2,1.1102197753871994,0.2208901920000006
pcoli__ccCOMT__1,1.1131110598373746,-0.20893967899999927
pcoli__ccCOMT__2,0.668463650467687,-0.301717644
pcoli__ckDDC__1,0.4660167448876845,0.3352204970000008
pcoli__ckDDC__2,0.8372478571335155,0.5138632120000004
pcoli__CNTF_belt__1,0.1066732134153899,-0.020104443999998445
pcoli__CNTF_belt__2,0.8592568665020873,0.03530408200000057
pcoli__cobPNMT__1,1.2014782715921442,0.002353968999999623
pcoli__cobPNMT__2,0.9419039105262476,-0.1379315710000002
pcoli__cvPhhB__1,0.886190484215729,-0.1909443
pcoli__cvPhhB__2,-0.1622318032979805,-0.13950319399999955
pcoli__ggAANAT__1,0.1508790507961605,-0.28265470599999976
pcoli__ggAANAT__2,0.0379209932797197,-0.36964825399999945
pcoli__ggTPH__1,-0.3574773815820705,-0.445262638
pcoli__ggTPH__2,0.1815762649158204,-0.3175789230000001
pcoli__hsAANAT__1,1.0341010162203002,0.5635124929999993
pcoli__hsAANAT__2,1.4644842941820997,0.6454453839999994
pcoli__hsASMT__1,-0.3774129449394452,-0.3604682949999996
pcoli__hsASMT__2,-0.5392744165336517,-0.25575311700000025
pcoli__hsPNMT_mb__1,0.1752107716280577,-0.08386283100000025
pcoli__hsPNMT_mb__2,0.3950203223900024,-0.20995966499999952
pcoli__hsTPH__1,-0.5877107426759465,-0.6257715990000001
pcoli__hsTPH__2,-0.9034486930564924,-0.6015965809999999
pcoli__hsTPH_E2K__1,-0.6589785465270702,0.10628900100000037
pcoli__hsTPH_E2K__2,-1.2717890434668468,0.240587401
pcoli__hsTPH_E2K_N91I_P99C__1,0.1912192390147935,-0.5528824820000002
pcoli__hsTPH_E2K_N91I_P99C__2,-0.3755803453876881,-0.6106881099999999
pcoli__hsTPH_N158trunc__1,-2.1552450819456785,0.017899982000000314
pcoli__hsTPH_N158trunc__2,-1.6214949171433997,-0.11025436600000038
pcoli__hsTPH_N174trunc__1,0.0968815376400348,-0.07604223199999982
pcoli__hsTPH_N174trunc__2,-1.4300417744947658,0.1360770070000008
pcoli__hsTPH_Ntermtrunc__1,-0.2386020321418767,0.8118774110000002
pcoli__hsTPH_Ntermtrunc__2,0.4197858355715108,0.4739525709999999
pcoli__hsTPH1__1,-0.0300472662073435,0.1733528600000005
pcoli__hsTPH1__2,0.1182161440421573,-0.029549532999999076
pcoli__MBP__1,0.6215572165774826,-0.39805712999999976
pcoli__MBP__2,0.741668162873501,-0.08220905499999986
pcoli__msCOMT__1,-0.6180523021391814,-0.5134717139999996
pcoli__msCOMT__2,-0.8082418418521246,-0.4761862279999996
pcoli__ocAANAT__1,0.2269866773376917,-0.4344287489999994
pcoli__ocAANAT__2,0.5421461449439012,-0.3305943669999998
pcoli__osTDC_K374H__1,0.477214634248177,0.5963474260000003
pcoli__osTDC_K374H__2,1.0684502967645055,0.8124570820000008
pcoli__osTDC_K374L__1,-0.989141406582412,-0.2975347039999994
pcoli__osTDC_K374L__2,-1.6472256087012611,-0.4380440289999994
pcoli__osTDC_K374Q__1,-0.068569116199987,8.604300000047971e-05
pcoli__osTDC_K374Q__2,-0.0477858613571346,-0.05332749000000003
pcoli__osTDC_L360V__1,-0.2149351886865589,-0.38071643700000013
pcoli__osTDC_L360V__2,-0.4965300977734403,-0.23871015299999954
pcoli__pmTPH__1,-1.2298368791829195,-0.8119319279999999
pcoli__pmTPH__2,-1.6520784236986272,-0.6045284720000001
pcoli__RFC__1,-0.5900828345975199,-0.462977371
pcoli__RFC__2,-0.4281761240666133,-0.670114109
pcoli__RFCctrl__1,2.300940450982117,0.7673018020000004
pcoli__RFCctrl__2,2.04866480495026,0.5173940610000001
pcoli__RFCnopause__1,1.7618066369141474,0.7206880590000004
pcoli__RFCnopause__2,0.7365643003875277,0.6988699139999994
pcoli__RFCpluspause__1,0.2458365294218085,0.7530069749999999
pcoli__RFCpluspause__2,0.5373909790346029,0.9620916779999992
pcoli__rnCOMT_sol__1,0.9945738279937988,0.6688732479999997
pcoli__rnCOMT_sol__2,1.580670394085281,0.7997711229999993
pcoli__rnPNMT__1,-1.0882025766958998,-0.5745094220000002
pcoli__rnPNMT__2,-1.0177105990162831,-0.6699218599999996
pcoli__rnTDC__1,-0.0296061583699529,-0.4633655750000001
pcoli__rnTDC__2,0.1227482987009043,-0.5430973029999997
pcoli__rnTDC_trunc__1,-0.1459925455626901,-0.0382125629999992
pcoli__rnTDC_trunc__2,-0.1325045419888963,-0.06081868799999945
pcoli__saCOMT_T2A__1,0.0295804487915568,-0.3286519300000004
pcoli__saCOMT_T2A__2,0.0696927358014206,-0.3059325480000004
pcoli__sfCOMT__1,0.317699966490898,-0.5028838750000002
pcoli__sfCOMT__2,-0.068258389580643,-0.5689357839999998
pcoli__sgAANAT_D63G__1,0.0931826291793717,-0.30251865700000025
pcoli__sgAANAT_D63G__2,0.2052428452237317,-0.5140836779999995
pcoli__ssDDC__1,0.3610746492829289,-0.2821313029999999
pcoli__ssDDC__2,-0.1517858021203283,-0.15317138799999966
pcoli__TP53B__1,0.6346033866862113,-0.2365917509999997
pcoli__TP53B__2,1.1614389572256565,-0.07038745899999999
pcoli__WT__1,0.9699262252841104,0.7398429289999999
pcoli__WT__2,1.6141219935538986,0.726651113
cck__glu_ale4__1,-2.0987678545792807,-0.22588351799999984
cck__glu_ale4__2,-2.2308067969844063,-0.7410713270000002
cck__cck_ale1__1,-2.0164239648089985,-0.8924251389999993
cck__cck_ale1__2,-1.9116272759176849,-1.1754519639999996
cck__cck_ale2__1,-2.1245842397543697,-0.8458755479999995
cck__cck_ale2__2,-2.7773628903817897,-0.7498212080000002
cck_pgi__gmos_delpgi__1,-2.79209237192821,-0.05048114299999984
cck_pgi__gmos_delpgi__2,-3.635739603149645,0.053430318999998505
cck_pgi__pgi_ale1__1,-2.518928896618528,0.0764728529999994
cck_pgi__pgi_ale1__2,-3.3287893537190967,-0.3647473269999999
cck_pgi__pgi_ale2__2,-2.193764174475463,0.4560518199999999
cck_pgi__pgi_ale3__1,-3.528153703995227,-0.18917485700000025
cck_pgi__pgi_ale3__2,-3.705597098263291,-0.4881215189999999
cck_pgi__pgi_ale4__1,-4.14636633236884,-0.5393427310000005
cck_pgi__pgi_ale4__2,-3.775957780487821,-1.201505482
cck_pgi__pgi_ale4__3,-3.441182152330466,-0.8439489519999999
cck_pgi__pgi_ale5__1,-2.548759750408329,0.03582911799999966
cck_pgi__pgi_ale5__2,-2.395515310138769,-0.4725593909999999
cck_pgi__pgi_ale6__1,-1.5497462111740714,0.004336089999999793
cck_pgi__pgi_ale6__2,-1.6786156613971144,-0.3895883229999999
cck_pgi__pgi_ale7__1,-1.907126738230388,-0.0292160689999994
cck_pgi__pgi_ale7__2,-2.031539825640833,-0.17025184999999965
cck_pgi__pgi_ale8__1,-1.794763184228266,-0.7077383800000003
cck_pgi__pgi_ale8__2,-2.263976572355165,-0.8781330379999996
cck_sdh__gmos_delsdhCB__1,-1.963649252868032,0.7102298410000003
cck_sdh__gmos_delsdhCB__2,-2.124736343521183,0.7269421229999997
cck_sdh__sdh_ale1__1,0.0505183993855873,0.12291056300000047
cck_sdh__sdh_ale1__2,0.0575057133343468,-0.0017750809999999009
cck_sdh__sdh_ale2__1,-1.0257895751911044,0.16211651200000074
cck_sdh__sdh_ale3__2,-0.1697372380579557,-0.10176510800000038
cck_sdh__sdh_ale3__1,-1.577852827619684,-0.04775016899999951
cck_sdh__sdh_ale3__3,-1.0693606750351778,-0.1840689339999999
cck_pts__gmos_delptsHIcrr__2,-1.6789240135026335,-0.4626841400000004
cck_pts__gmos_delptsHIcrr__1,-1.1631348716493033,-0.3207587710000004
cck_pts__pts_ale1__2,1.1381392449962398,-0.18601506999999984
cck_pts__pts_ale1__1,0.4764078620986586,0.024223405999999947
cck_pts__pts_ale2__2,-1.5263178041049672,-0.8866748869999999
cck_pts__pts_ale2__1,-1.628561951086079,-1.003906724
cck_pts__pts_ale3__2,-0.5622265599501816,-1.3896340530000002
cck_pts__pts_ale3__1,0.0121882067815059,-0.989147946
cck_pts__pts_ale4__2,-2.395037060339785,-0.9231659099999998
cck_pts__pts_ale4__1,-2.7242311491495594,-1.043507818
cck_gnd__gmos_delgnd__1,-2.131267555468221,0.21241447799999946
cck_gnd__gmos_delgnd__2,-0.7225132265819894,0.4012653789999998
cck_gnd__gnd_ale1__1,-1.7882357376521714,-0.8219655780000004
cck_gnd__gnd_ale1__2,-1.6452833889267091,-0.7348953109999998
cck_gnd__gnd_ale2__1,-1.8476018021284832,-0.607642523
cck_gnd__gnd_ale2__2,-2.151687904211068,-0.7035121499999999
cck_gnd__gnd_ale3__1,-1.5132685456649049,-0.8121936060000001
cck_gnd__gnd_ale3__2,-1.67782007147507,-0.73626068
cck_tpiA__gmos_deltpiA__1,0.1404550556184337,-0.34230369899999946
cck_tpiA__gmos_deltpiA__2,1.532019056692151,-0.396246068
cck_tpiA__tpiA_ale1__1,-0.4927056421977002,-0.09946437500000016
cck_tpiA__tpiA_ale1__2,-0.9044769479558552,0.02236962000000009
cck_tpiA__tpiA_ale2__1,1.9226995600096424,0.2944836940000002
cck_tpiA__tpiA_ale2__2,0.977877715902528,0.037886727999999266
cck_tpiA__tpiA_ale3__1,-1.3525530485737682,0.015509484999999934
cck_tpiA__tpiA_ale3__2,-0.770505433585933,0.12560246399999994
cck_tpiA__tpiA_ale4__1,-0.1127440425698511,-0.20265866699999968
cck_tpiA__tpiA_ale4__2,0.1109978131605609,-0.3375011739999998
acid_tale__acid_ale1_pH7__1,-1.517719785888979,-0.8189934799999996
acid_tale__acid_ale1_pH7__2,-1.6968373481569483,-0.9070531329999998
acid_tale__acid_ale1_pH5__1,-2.5693890962212,-0.01547556399999994
acid_tale__acid_ale1_pH5__2,-2.5642378620374866,-0.009466397000000626
acid_tale__acid_ale2_pH7__1,-1.8486969340856676,-1.095861512
acid_tale__acid_ale2_pH7__2,-1.6744116834848242,-0.922524129
acid_tale__acid_ale2_pH5__1,-1.675485329207038,-0.6884725610000002
acid_tale__acid_ale2_pH5__2,-2.4068430812031347,-0.7479167469999997
acid_tale__low_Mg_ale_pH7__1,-2.1780214245592187,-0.9017119099999996
acid_tale__low_Mg_ale_pH7__2,-1.380841638226479,-0.9015591159999996
acid_tale__low_Mg_ale_pH5__1,-3.434562475544479,-0.669204433
acid_tale__low_Mg_ale_pH5__2,-2.702233155152275,-0.5223803519999999
acid_tale__MES_ale_pH7__1,-2.2674840848470272,-0.9541692599999996
acid_tale__MES_ale_pH7__2,-2.172219384802441,-0.6862771160000003
acid_tale__MES_ale_pH5__1,-2.5817464551458795,-0.7331487959999999
acid_tale__MES_ale_pH5__2,-2.429831926033666,0.08755249300000045
acid_tale__gmos_pH7__1,-1.8261628435922237,-0.7233010850000001
acid_tale__gmos_pH7__2,-2.1339007275860875,-0.98680886
acid_tale__gmos_pH5__1,-2.3561203047701427,-0.579490281
acid_tale__gmos_pH5__2,-2.344074699513917,-0.49940355799999997
adnB__wt_adn__1,-0.7236961018171136,-0.8730686729999997
adnB__wt_adn__2,-1.2074216040845058,-1.1336465689999995
adnB__delydhB_adn__1,-0.0167300815230002,-1.697244922
adnB__delydhB_adn__2,-0.6213188979108657,-0.435354931
ytf2__wt_glc__1,-0.6720986398618297,-0.3186418739999999
ytf2__wt_glc__2,-0.905201803240522,-0.18184507899999947
ytf2__ybcM_glc__1,-1.7213548967897143,-0.3201831070000001
ytf2__ybcM_glc__2,-1.7102510600499607,-0.040519402999999336
ytf2__ydhB_glc__1,-0.1927871819589227,0.013802148999999986
ytf2__ydhB_glc__2,0.4081476783199786,-0.35053891000000004
ytf2__yfeC_glc__1,0.6830326887246174,-0.2892821400000001
ytf2__yfeC_glc__2,-0.4415093980007661,-0.1591138660000002
ytf2__yciT_glc__1,-1.0216532733772667,-0.38386817299999976
ytf2__yciT_glc__2,-0.7204181084012322,-0.3502925619999999
ytf2__ydiZ_glc__1,-1.8025106890899791,-0.6088378879999999
ytf2__ydiZ_glc__2,-1.826512290663852,-0.5715565050000002
ytf2__ynfL_glc__1,-0.6054497889665835,-0.2979439030000002
ytf2__ynfL_glc__2,-0.4928656792553817,-0.18122731299999995
ytf3__wt_glc2__1,0.5159926311398908,-0.33197801199999954
ytf3__wt_glc2__2,0.3693077439889343,-0.3389795319999997
ytf3__wt_pH7_lactate__1,0.6313769839501494,-0.6774619089999998
ytf3__wt_pH7_lactate__2,0.3651062809095455,-0.5778696889999999
ytf3__wt_pH55_lactate__1,1.9415842940750263,-0.3085450820000002
ytf3__wt_pH55_lactate__2,2.1199975074123465,-0.20948066100000065
ytf3__wt_pH55_HCl__1,4.564510027826136,0.41783180100000017
ytf3__wt_pH55_HCl__2,5.088330765988874,0.4014786320000008
ytf3__dyieP_pH7__1,1.0055044144655052,-0.2425248489999996
ytf3__dyieP_pH7__2,0.5539909420250162,-0.4515738279999999
ytf3__dyieP_pH55__1,0.416910937861378,-0.6872007010000001
ytf3__dyieP_pH55__2,0.2010402583676433,-0.4684379769999998
minicoli__aldA_f1c2__1,-7.803296517187345,-5.443452185
minicoli__aldA_minE__1,-6.664295908061846,-5.443452185
minicoli__mg1655_glc__1,0.6154174858929065,-0.9767138314855196
minicoli__mg1655_glc__2,0.8407291251533696,-0.9773263159479636
minicoli__minE_cyt__1,-9.169136015576118,-5.443452185
minicoli__minE_cyt__2,-8.928232674450435,-5.443452185
minicoli__minE_fruc__1,-7.631206386996028,-5.443452185
minicoli__minE_fruc__2,-7.950067713945021,-5.443452185
minicoli__minE_glc__1,-7.346183925470729,-5.443452185
minicoli__minE_glc__2,-7.268317697516855,-5.443452185
minicoli__minE_glyc__1,-8.79343130014899,-5.443452185
minicoli__minE_glyc__2,-8.592952326090314,-5.443452185
minicoli__minE_Fe_starve__1,-9.653758076937564,-5.443452185
minicoli__minE_Fe_starve__2,-9.562102907813609,-5.443452185
