,A,PrpR,Cra,Crp,RpoN
SRX2606358,-0.0732431416,-0.20309231460000002,-0.127055734,0.12400269800000001,-0.0328642865
SRX2606359,0.1109673453,0.0656364473,0.6357684652000001,0.7564198440000001,0.5209823608
SRX2606360,-0.0673782446,-0.44798473380000003,0.8850378171000001,0.803622138,0.5153948444
SRX2606361,0.895989511,0.30300573340000003,0.0046560919,1.7832128196,1.0144914721
SRX2606362,0.6423260349000001,0.6642814996,0.0678483553,1.5344472761999999,1.0322093347
SRX2606363,-0.2150991358,1.7347318275,-0.0236504214,0.7437536825000001,0.4637333751
SRX2606364,0.34959209300000005,0.0676105536,-0.1462217733,1.0075067504,-0.5794641209
SRX2606365,0.201691329,0.5732027409,0.361232363,0.9965341975,-0.5700210563
SRX2606366,0.0762901964,-0.0067223224,0.3867110192,0.6395112446,0.0693791866
SRX3648427,-0.4979182775,0.18520454050000001,0.584350059,0.3949028114,0.3903220046
SRX3648428,-0.9177878355,0.0542989496,0.5612321191,0.0860060487,0.2213146617
SRX3648429,0.3052112246,-0.12280851050000001,0.7252041223,0.3337373743,0.10774323770000001
SRX3648430,-1.0246688516,0.5252642239,0.34205440740000004,0.5086181453,0.24033551150000002
SRX3648431,-0.5929568018,0.12564807890000002,0.22224936680000001,0.4866754022,0.3211020586
SRX3648432,-0.5317860243,-0.0775764488,0.2263666454,0.48643220260000003,0.1770480587
SRX3648433,0.20960560790000002,0.318049157,0.4854345262,0.3779114022,0.3253524404
SRX3648434,-0.7191572285000001,-0.2218801612,0.2678998206,-0.0306841953,0.039544874800000004
SRX3648435,-0.2132085366,0.0408700408,-0.2812563866,-0.2753034439,-0.2977647758
SRX3648436,1.5013392959,-0.1593362711,-1.2052740636000001,-1.7807047438999999,-1.2976976884
SRX3648437,1.1480569612,0.0541568709,-1.3303265582,-1.6147351356000001,-1.3277234537
SRX3648438,1.3222219423000001,0.0550972949,-1.3992202423,-1.7049606803000001,-1.3924672337000001
SRX3648439,-0.4713696558,-0.13636674270000002,-0.2545123398,0.468238231,0.2202805298
SRX3648440,-0.8631392977000001,0.1636916299,0.0424620631,0.26436147200000004,-0.0426974653
SRX3648441,0.36286963580000003,-0.3816183261,-0.9677405381,-0.3907059673,-0.3733528378
SRX3648442,0.7501068974,-0.0994003942,-0.8490187973000001,-2.0145250609,-0.0012082387
SRX3648443,-0.0779195053,0.0923147108,-0.7381865388000001,-1.8700479492,-0.1158980419
SRX3648444,0.3731732587,-0.0674153347,-1.0849211184,-1.9839799046,-0.1609201725
SRX3648445,-0.1688036624,0.1191632021,0.3246570434,0.4841423467,0.4924001161
SRX3648446,-0.8798757566000001,0.1868241202,0.579482291,0.1252630897,0.1798871686
SRX3648447,-0.8163789069,0.1174139435,0.464146029,0.2504433165,0.2149347168
SRX3648448,0.23342869430000002,0.1366415595,0.2862670263,0.3181897135,0.22488087
SRX3648449,0.3438558116,0.38003916990000003,0.3376952083,0.33640730560000004,0.2173163055
SRX3648450,-0.4161301196,0.0551883279,0.28355337740000003,0.1284474774,0.1020228517
SRX3648451,-0.6486043741,-0.0504085146,0.2016907658,0.0423286529,0.0515938243
SRX3648452,0.19085490500000002,-0.2905433247,-0.5270452958,-0.3692971329,-0.28462972410000004
SRX3648453,0.2965950828,-0.23091721810000002,-0.5821610818,-0.4560760166,-0.3111841275
SRX3648454,0.8613298913,-0.064974841,-0.8909379665,-2.1031438757,-0.6907492030000001
SRX3648455,0.5849782374,0.0945985709,-0.9451145184,-1.9587539556,-0.6874710706
SRX3648456,0.8185120902,-0.3114279668,-1.1784900915,-2.0893289722,-0.7896948083
SRX3648457,-0.3294076603,0.2519266448,0.6581000238,0.40077032360000003,0.3926622709
SRX3648458,-0.6514915621,0.022247395700000002,0.8599772351,0.19451078430000002,0.2634435396
SRX3648459,-0.1770015926,0.2756723229,0.1385184684,-0.3027589365,-0.0090852511
SRX3648460,0.4410352829,0.1479840003,-0.2185407695,0.8486849750000001,0.2590477239
SRX3648461,-0.4933951735,0.06451079850000001,-0.5237493508000001,0.3938793786,0.0366143123
SRX3648462,0.2337795568,-0.22200576830000002,-1.3008615058,0.148786522,-0.3798061807
SRX3648463,-0.2734715642,0.4209378667,0.5300976039,0.3369699572,0.2327944844
SRX3648464,-0.9170558783,-0.13605328190000002,0.3141896867,0.013751511800000001,0.0158155265
SRX3648465,-0.1889348452,-0.2140347163,-0.0591681271,-0.22974107400000002,-0.2104716116
SRX3648466,0.0843653225,0.3220790526,0.438793453,0.35225783860000004,0.213811357
SRX3648467,-0.8320531067,-0.0717645512,0.041449978400000004,-0.0962918605,0.0899354986
SRX3648468,-0.2002705323,-0.20463220370000001,-0.7209296585,-0.4193098364,-0.1731611797
SRX3648469,1.0269745885,0.4328152831,-0.0663100073,-0.4561378538,0.2222919169
SRX3648470,0.6786241832000001,0.5164685193,-0.2772480386,-0.3239561219,0.1155426375
SRX3648471,1.5881832359999999,0.4991339826,-0.5173315996,-0.5009096485,0.1368586389
SRX3648472,1.4912141738,0.8138177369,0.13794225740000002,-1.0066348399,0.42385458460000003
SRX3648473,1.788855173,1.0258744018,0.45533078930000004,-0.9472326698,0.5667990046
SRX3648475,-0.2318140307,-0.23032716190000002,-0.1599813379,0.8071856029000001,0.0562573861
SRX3648476,-0.6328173499,-0.0616868963,-0.1839737578,0.4894051802,-0.09158989470000001
SRX3648477,0.4002670179,-0.15391808270000001,-1.000553978,0.12325169,-0.40553356150000003
SRX3648478,-0.2333398841,0.41283321440000004,0.5793834407,0.5965313259,0.5435833438000001
SRX3648479,-0.43881704520000003,0.49285193050000004,0.5914048513,0.4467565101,0.4661437825
SRX3648480,-1.038704829,0.2826841055,0.738351594,0.5066551433,0.5215209001000001
SRX3648481,-0.2432406677,-0.0753176349,-0.3198325453,-0.4180190307,-0.0463538716
SRX3648482,-0.3382535296,0.0381505056,-1.6856781159,-1.1217666797,-0.31178914280000003
SRX3648483,1.0138376609,-0.0178881168,-1.7025706833,-1.5654300289,-0.5101213311
SRX1429221,0.38869975500000004,-0.0910574291,-0.031780728700000004,-0.10736737830000001,0.0038441405
SRX1429222,-0.3577980463,0.0912129476,-0.2470601962,-0.0089077731,-0.0605644948
SRX1429223,-0.030901708700000002,-0.0001555185,0.2788409249,0.1162751514,0.056720354300000005
SRX1429224,0.4259039156,-0.325480836,-0.23242710490000001,0.16900614320000001,-0.1330215472
SRX1429225,1.0141766188,-0.46410728910000004,-0.3447267781,0.0010292434000000001,-0.0230914822
SRX1429226,1.0792344216,-0.6593706649000001,-0.220306462,-0.1128774423,-0.0421096822
SRX1429227,1.1101154814,-0.6414743508,-0.2770510078,-0.0133986869,-0.0930739746
SRX1429228,0.2008797165,-0.7532365616000001,-0.43489242580000004,0.1636110552,-0.1476669357
SRX1429229,0.7462011251,-0.8886799101,-0.3932892277,-0.331696997,0.1157149246
SRX1429230,1.7342869923,-1.112143362,0.2603327419,-0.038234619500000004,-0.0121471623
SRX1429231,1.5380755941,-1.0813756703,0.1163153344,0.0085680138,-0.020663864400000002
SRX1429232,1.4849034341,-1.2937186968,0.39293823990000004,0.11367215480000001,-0.0926124291
SRX1429233,4.0305300293,-1.4759038755,0.7859913724,0.3878004733,-0.2167046362
SRX1429234,3.5418024741,-1.5224743234,0.6523330356,0.3784077044,-0.157923475
SRX1429235,3.5549841958,-1.6640984355000001,0.1594684261,0.6438706029,-0.238904311
SRX1429236,3.7455546921,-1.3506658521000001,0.1912951491,1.4015203867000001,-0.4930346926
SRX1429237,3.7430677185,-1.5432232193000002,1.1449997337,0.8077489953,-0.4034437833
SRX1429238,4.2643298013,-1.5884803824,1.250561042,0.7167135879000001,-0.29468944610000003
SRX1429239,5.3416231654,-1.2743881905,1.4176613845000001,0.8733453174,-0.1583538
SRX1429240,4.7824437375,-1.5329134984000001,1.2104512864,0.7318804379,-0.2650138689
SRX1429241,4.6190665865,-1.2560867466,1.3236244123,0.7265351033,-0.0418569081
SRX1429242,0.6373544012,-2.4826357983,0.8547699826,0.5601250011000001,-0.6815828916000001
SRX1429243,4.2268979312,-1.5964189656999999,1.3846301315,1.1423196373,-0.3648055906
SRX1429244,3.8427492001,-1.7102154719,1.0138454204,0.8770837162,-0.4617605608
ERX2339161,-0.5644236595000001,-0.0226159389,-0.2966523447,-0.4060248421,0.11063261810000001
ERX2339162,0.5644236595000001,0.0226159389,0.2966523447,0.4060248421,-0.11063261810000001
ERX2339163,-7.8312037731,-1.7613075689,-0.487371274,-1.860802321,-0.7624555169
ERX2339164,-7.9382814529,-1.9079213321,0.24648453320000002,-1.9932080196,-0.0645909635
ERX2339165,-6.7334913903,2.9500642588,-1.0823461384,-3.95744986,-0.48294218860000004
ERX2339166,-5.3536682958,2.4472749317,0.7686622388000001,-2.376849187,0.41516946050000003
ERX2339167,-6.3996549266,2.1349426998,-0.1156313083,-2.4414347629,0.7290174229
ERX2339168,0.5555711331000001,-0.1495575783,-0.1149216552,-0.11143317250000001,0.20814714750000002
ERX2339169,1.1180515364,0.0008676976,0.2441574411,0.4939784118,-0.2498304448
ERX2339170,-7.9732858253,-1.5994310044,-0.3027948613,-1.9613924773,-0.5270583472
ERX2339171,-7.8932883441,-1.8763692409,-0.06721356540000001,-2.2687520043,-0.1991287572
SRX7656012,0.864018052,1.399247054,0.20735438120000002,-0.0257376573,0.1472493313
SRX7656013,-0.1294028862,0.5481602989000001,0.0256314861,0.0299666606,0.047956456700000004
SRX7656014,0.16871460430000002,1.666021776,0.3064775468,-0.11910927560000001,0.0048856497
SRX7656015,0.4200994864,2.107701995,0.037830820200000004,-0.14152359080000002,0.1211051757
SRX7656016,-0.7741055618,1.0720202831,0.4811783807,-0.0528646626,0.06985703880000001
SRX7656017,-0.6228640423,0.9392190066,0.5477686202000001,0.0466087293,0.0948063879
SRX7656018,0.0009219684,0.9004151878000001,0.5651400414000001,0.0888972367,0.09534839190000001
SRX7656019,0.13574787,2.0788223748,-0.0178645784,-0.1208458188,0.1212849527
SRX7656020,-0.617663054,0.4619891794,0.6875318453,-0.1901082408,0.011766657100000001
SRX7656021,-0.9574881274,0.7605467519,0.4387658593,0.4066410972,0.0218542192
SRX7656022,-0.3592054805,1.1287053863,0.4388912896,0.3008384148,0.0641189734
SRX7656023,-0.6045857187,0.3804689623,0.6243244893000001,0.1735871826,0.0936894695
SRX7656024,-0.1561645888,2.1909535509,-0.021139511200000002,-0.21953675190000002,0.23395799850000001
SRX7656025,0.5310802026,0.4049945607,0.35806108070000003,-0.3706386875,0.3473359901
SRX7656026,1.094539579,1.7675064125,-0.0655820829,-0.46689314190000003,0.2552135998
SRX7656027,-0.6582917719,0.628778846,0.2170968093,-0.0494673563,0.19558740430000002
SRX7656028,1.1616040649000001,1.5605705287,0.0341583028,0.0487355099,0.0780942775
SRX7656029,-0.3285402214,0.626042194,-0.06883790470000001,0.0882736573,0.0827455512
SRX7656030,0.1999511874,1.4397080906,0.1168036481,-0.125182064,0.08531647710000001
SRX7656031,-0.2026314286,-0.0379484607,0.1261891338,0.010558977,0.0683397811
SRX7656032,-0.1619539771,0.12570419500000002,0.0060031047,0.0951398358,0.0323321362
SRX7656033,0.20054195290000001,0.5554877095,-0.0471617841,0.1194905215,0.041588051800000005
SRX7656034,-0.6926474611,0.3241326781,0.1317909055,0.2237150322,0.0661939297
SRX7656035,-0.48682747200000004,1.1406548522,-0.000507356,-0.1184232803,0.0836960821
SRX7656036,-0.6611635236,1.0351779548,0.2944396418,-0.0704396684,0.2028686419
SRX7656037,0.5472040383,0.9493990868000001,0.08657757790000001,-0.0825438107,0.09594815250000001
SRX7656038,0.20351489960000002,0.8097606991,-0.15243836600000002,0.0036720471,0.0466177495
SRX7656039,-0.3647387013,-0.9237194484000001,-0.060977236100000005,0.0579740377,-0.0352721104
SRX7656040,-0.1855389111,-0.2133173811,0.1401264251,-0.0560469805,-0.0051982208
SRX7656041,0.5502776124000001,1.1370368295,-0.07914918900000001,-0.0019270572,0.0404703311
SRX7656042,0.5461024153,-0.3029837609,0.1565876287,0.0772652949,-0.1419020717
SRX7656043,-0.18551489470000002,0.6869885768,0.2790342484,-0.0181962037,-0.16581676110000002
SRX7656044,0.6955411641,-0.0947795091,0.2325448924,0.29333133570000003,-0.1580853614
SRX7656045,-0.3922170433,0.1886589504,0.07596320570000001,0.038003208600000005,-0.3063778066
SRX7656046,0.8781664281,-0.2633357845,0.1351039299,0.055199946900000005,-0.20130582800000002
SRX7656047,-0.2802098695,-0.9446172494,0.1927704775,0.0970352661,-0.2400726229
SRX7656048,0.4535742545,-0.34270243,0.14098871170000002,0.14530002960000002,-0.2335315618
SRX7656049,0.6256113552,0.28605733110000003,-0.015999365300000002,0.1482510961,-0.3331714316
SRX7656050,1.6711381745,1.3424124226,0.0503658858,0.22872318360000002,-0.2311827622
SRX7656051,-0.3375196473,-1.9729815394,-0.3348069162,-0.1834415272,-0.4505743619
SRX7656052,-0.5157787245000001,-0.4799847088,-0.392951052,-0.291745723,-0.2592495852
SRX7656053,0.9804058504000001,0.9385650908000001,-0.4157214896,-0.2070583333,-0.27330260170000004
SRX7656054,0.040019919200000004,1.5864417553,0.2176369463,-0.28640995810000003,0.289546627
SRX7656055,0.5263940523,1.8940111806000002,0.1072133666,-0.2561673142,0.22832999140000002
SRX7656056,-0.0940624251,1.2889170001,0.1286123824,-0.2033869971,0.2448821193
SRX7656057,-0.6432259101000001,1.1388484741,0.22614742710000002,-0.191489569,0.2230650159
SRX7656058,-0.131233111,1.4809765985,0.38189227340000004,-0.29996488930000004,0.250966458
SRX7656059,-0.148164707,1.6120842875,0.17133579540000002,-0.2739975689,0.1668667616
SRX7656060,0.4391165387,1.5813763853,0.1468243774,-0.2739867065,0.2636219971
SRX7656061,-0.4771111362,1.3818386967,0.3736224957,-0.1411955001,0.2867584447
SRX7656062,-0.9905656981000001,1.3920898530999999,0.0599994098,-0.3968922552,0.24258123110000002
SRX7656063,0.6568894459,1.0299531917,0.0650839,-0.7714632805,0.3262480634
SRX7656064,0.2883121428,1.4261828395,0.07327022820000001,-0.9445177907000001,0.2569448534
SRX7656065,0.8195238306,1.3175344775,-0.1169926317,-0.6936953239,0.3693430069
SRX7656066,0.16410206700000002,2.6979095573,0.2718133273,-0.2741151042,-0.0842485485
SRX7656067,-0.0707255294,2.7336937001,0.226503942,-0.2107467671,-0.0176511673
SRX7656068,-1.0585644525,2.5709619211,0.30415046230000004,-0.2945587492,-0.0496011055
SRX7656069,-0.09995403060000001,2.5134860725,0.20237956640000002,-0.14377662900000002,-0.0423394543
SRX7656070,1.617434572,2.7814625507,0.3063496127,-0.1917551074,-0.07734126990000001
SRX7656071,2.4658421112,3.015306943,0.2595230659,-0.31899979570000003,-0.1772494862
SRX7656072,0.20394069010000002,2.5807415874,0.0827453938,-0.1429422108,-0.014472856400000001
SRX7656073,0.0153019412,2.7445915807,0.19306830800000002,-0.1039371872,0.0202227366
SRX7656074,2.7029008704,3.2611048682,0.0675069831,-0.2057577352,-0.1294714995
SRX7656075,1.7418417911000001,0.7419260702,-1.0135988511,-1.6721229036,0.057304197
SRX7656076,2.6113229729,2.1812817319,-0.7747005866000001,-1.4822713578,0.0698691238
SRX7656077,1.6814699577,1.3326867548,-0.83717249,-1.6233641556,0.0758059816
SRX7656078,-1.1630048656,0.31578987810000003,0.48374546,0.34011186720000003,0.1716342954
SRX7656079,-0.9123058903000001,-0.0625682846,0.3559413354,0.31661900600000004,0.15123887490000001
SRX7656080,0.1078024967,1.0787820437,0.5011152258,0.2924930122,0.0844405057
SRX7656081,-0.9192394344,-0.7189654325,0.3775755541,0.20629760900000002,-0.008232894900000001
SRX7656082,0.29771520630000003,1.4106570677999999,0.5068639618,0.1434163886,-0.0413576653
SRX7656083,-1.0088864878,-0.0281813658,0.49035703500000005,0.1449923987,0.08964049710000001
SRX7656084,-1.0997249965,-0.5590039421,0.5905879261,0.2342972617,0.0108002233
SRX7656085,-0.1847942733,-0.8022195257,0.47295478420000003,0.1925245619,0.1106661849
SRX7656086,2.4432959048000003,2.5763873957,0.3270453648,0.290042195,0.0643105456
SRX7656087,-0.3387460894,-0.3362653698,-0.3212800536,-0.2225034427,-0.007623938100000001
SRX7656088,-0.9986228653,-0.41997983040000003,-0.1667810023,-0.3319244188,-0.0013379936
SRX7656089,-1.6522516683,-1.0779914472,-0.1457684514,-0.2142957861,0.0627265092
SRX7656090,0.07424498510000001,0.7694540222,-0.0871140761,-0.0727186524,-0.0198224779
SRX7656091,0.20325257830000001,1.2835184161,-0.071092812,-0.1325552437,0.05595172700000001
SRX7656092,-0.1207841652,0.21482830860000002,-0.149400481,-0.0093774403,0.0803166057
SRX7656093,0.0543798941,0.5545901088,-0.20789760470000002,-0.0963017972,0.0698269173
SRX7656094,1.0659825842,1.3579008361,-0.2365154387,-0.0690723906,0.1851164747
SRX7656095,-0.0857905667,0.4421229511,-0.22010310260000002,0.0350324265,0.15065093300000001
SRX7656096,0.1943944384,0.7663029410000001,-0.036099849100000005,-0.10606712300000001,0.1003584425
SRX7656097,0.122778327,0.5041093547000001,0.2201422381,-0.08314191180000001,0.11164729250000001
SRX7656098,-0.5040983193,0.29258729,0.0965136587,-0.030255880500000002,-0.046372660600000004
SRX7656099,0.7478594531,0.7680395382,-0.119101409,-0.5907121801,0.1951355504
SRX7656100,0.8533374671,0.4035016538,0.1240700847,-0.5373274114000001,0.3473883157
SRX7656101,0.6756917507,0.26499305100000003,-0.5155587688000001,-0.5783336185,0.09609761300000001
SRX7656102,-0.12151079370000001,0.5508944669,0.328507046,0.0407122211,0.0157807697
SRX7656103,-0.212380656,0.09507411560000001,0.1762947142,-0.0296138498,0.0553832026
SRX7656104,-0.0352225342,0.25900376680000003,0.3503579766,0.0195569859,0.1457611932
SRX7656105,0.49791703210000005,0.18135913480000002,-0.2999140281,-0.7292056332,0.167546165
SRX7656106,0.3696623309,0.6502101387,-0.1434798417,-0.696285915,0.3137516315
SRX7656107,-0.35607299540000004,-0.8101997516,-0.5482341095000001,-1.0564224947,0.045438597000000004
SRX7656108,-1.1864025354,1.1675875716,0.2615455535,-0.0794728993,-0.1350408816
SRX7656109,-0.0820701521,1.6209262667000002,0.022816547000000003,-0.1805611668,-0.0494235666
SRX7656110,0.8898263429000001,1.5650078644,0.14322027310000002,-0.1544384115,0.0367274815
SRX7656111,0.5254584449,1.5661043452999999,-0.2223309275,-0.18919337260000002,-0.1796401523
SRX7656112,-1.6908752964,1.5132654476,0.0749752857,-0.29911423600000003,-0.11698985790000001
SRX7656113,-0.6442335073000001,1.2855914004,0.1732170253,-0.163664422,-0.22733901080000002
SRX7656114,-0.8058208698,0.3402243487,0.346582485,-0.1706452057,0.0735082325
SRX7656115,-0.3126637733,1.454523048,0.1072366045,-0.0065019301,-0.1270236979
SRX7656116,-0.8312244665,0.590506418,0.4683926286,-0.18035648640000002,0.1734025999
SRX7656117,-0.4338901538,-0.041008538500000004,-0.479230786,-1.1344697468,-0.1675084568
SRX7656118,-0.4577851982,0.8495526441,-0.0028479629,-0.9830774505000001,0.22395712580000002
SRX7656119,-0.9655224121,-0.9454997199,-0.1658786465,-1.1040875946,0.2797558679
SRX7656120,-0.28451729400000003,0.906615126,-0.0397418659,-0.0633550417,0.0512557099
SRX7656121,1.1449920003,0.9388820443,-0.1179446096,-0.0233358193,-0.0131328242
SRX7656122,0.7056082754,0.9293009658,-0.0527826593,-0.0186793965,0.0183517552
SRX7656123,1.7351168769,0.9065865623,-0.11058463780000001,-0.010088120800000001,0.0046496911000000005
SRX7656124,-0.0178553908,0.40076120200000004,-0.1565136567,-0.0220803095,-0.0569829494
SRX7656125,0.19122255370000002,0.6792305694,-0.12906845890000002,-0.006971406,0.07666078850000001
SRX7656126,-0.3144916609,1.4210874793000001,-0.2105805453,0.0043966387,0.13569493230000002
SRX7656127,0.21397906090000002,0.6043055217000001,-0.3080714573,0.1668676485,0.1211116114
SRX7656128,0.5469337067,-0.36123117590000003,-0.11237660390000001,0.1832898366,0.053756913100000005
SRX7656129,0.3741799065,0.0568225757,-0.4967893231,-0.8509373182000001,0.2102501722
SRX7656130,1.7602872435,1.1716724227,-0.5093192857000001,-1.0133410348,0.2911188349
SRX7656131,1.3949977852,1.0591352717,-0.3969276883,-0.8552114418000001,0.4671936766
SRX7656132,1.9287006387,1.1640234362,-0.1194489167,-1.0991152194,0.25081116940000003
SRX7656133,2.1186124819,1.5514889950000001,-0.4480780991,-0.7051006932,0.3375932075
SRX7656134,0.9153394841,1.3196470388,-0.3204030815,-0.929753295,0.2953783365
SRX7656135,0.4204914743,0.0879304248,0.2280423662,-0.0408171479,0.0895451422
