,A,Fnr,NarP,NarL
ecoli_00725,2.7564108376,-0.763997408,-0.111430818,-0.0510011605
ecoli_00727,1.1081210406,-0.7069345330000001,-0.12194571900000001,0.3477169765
ecoli_00728,3.1807706648,-0.32058263600000003,-0.47351012400000003,0.0847816115
ecoli_00729,3.6876742585,-0.846577046,-0.051914177000000006,-0.0701452225
ecoli_00730,2.4273136181,-0.45959830300000004,-0.30991820800000003,0.06682618650000001
ecoli_00731,2.8200752226,-1.119133921,-0.168497908,-0.49490475250000004
ecoli_00732,3.2416857329,-1.059300256,-0.071474153,-0.4233367555
ecoli_00733,4.9330571229,-0.22886420100000002,0.309202464,0.0965427135
ecoli_00734,4.0883810506,-0.698604067,0.5643817990000001,-0.1690726395
ecoli_00735,4.8952672762,-0.39119517,0.305352891,0.27279989250000003
ecoli_00736,4.5252188794,-0.8692978560000001,0.202085171,-0.1189925505
ecoli_00737,5.3400834284,-0.355468852,0.43461370200000005,0.1170010155
ecoli_00738,5.1095761125,-0.788864768,0.399609582,-0.1224753575
ecoli_00739,4.3594380699,-0.15190588100000002,0.14834456000000001,0.0980957395
ecoli_00740,4.1392973671,-0.5813522750000001,0.25312331600000004,-0.1403017965
ecoli_00741,9.8287923932,-2.153072614,0.59081299,0.9577260555
ecoli_00742,12.540269949,-1.833458404,0.48437691200000005,1.2829432885
ecoli_00743,4.2380137541,-0.8717332860000001,0.21870682800000002,0.1662700885
ecoli_00744,5.3516274918,-0.832016394,0.434979135,0.30321213150000004
ecoli_00745,3.7886951677000003,-0.8793918270000001,0.5515945010000001,0.0605521315
ecoli_00746,4.1794053934,-0.78100001,0.122436393,0.1116408455
ecoli_00747,3.5357300987,-0.942097155,0.270497033,-0.0864084085
ecoli_00748,4.134285487,-0.891283338,0.413122135,-0.11876943150000001
ecoli_00749,6.4262676793,-1.367867184,-0.6826563210000001,-0.0909655275
ecoli_00750,5.1585523886,-1.12302913,-0.8288153340000001,-0.13545914450000002
ecoli_00751,2.2764556197,-0.9976202350000001,-0.29937213,-0.2160116335
ecoli_00752,2.6964440417,-0.9334525690000001,-0.281151934,-0.2966142805
ecoli_00753,3.7810485938,-1.367776943,-0.026881949000000002,-0.7527068005
ecoli_00754,3.382959788,-1.4130985740000002,-0.45117578,-0.6565486025
ecoli_00755,3.3246203291,-1.120795099,-0.223487763,-0.9239654305
ecoli_00756,2.7259565189,-1.133876401,-0.293855672,-0.6381105895
ecoli_00757,4.4460019891,-0.709741882,0.172191072,-0.6865628525
ecoli_00758,5.1120371606,-0.7506745410000001,0.31995025,-0.7730456335
ecoli_00759,2.7319547826,-1.7581264189999999,0.17989127500000002,0.7423524005000001
ecoli_00760,2.59820279,-1.735542686,-0.638263796,0.9820097895000001
ecoli_00761,4.5445948091,-0.9005377990000001,-0.039367679,-0.5338358005
ecoli_00762,4.8049723836,-0.9051531070000001,-0.003912374000000001,-0.3519824015
ecoli_00763,4.5833082194,-0.890671647,0.053254829000000004,-0.43004323650000004
ecoli_00764,5.0260467199,-0.9525487850000001,0.277960023,-0.3637060365
ecoli_00765,4.8991534469,-0.8742065520000001,0.23269362200000002,-0.3175386865
ecoli_00766,5.5664819499,-0.974660595,0.040443002000000006,-0.0969884815
ecoli_00767,1.2024439756,-0.223833986,-0.10507775,-0.0358744825
ecoli_00768,4.5134533298,-0.61930912,-0.24713995100000002,-0.2372376455
ecoli_00769,0.7185775080000001,-0.453161741,-0.067994029,-0.0046118425
ecoli_00770,1.1174538868,-0.45167639800000003,-0.276866581,0.1112011705
ecoli_00771,1.4778248003,-0.405913379,-0.18298930800000002,0.0020100925
ecoli_00772,1.4844336995,-0.6912261780000001,-0.037428491,-0.09773722750000001
ecoli_00773,0.8515152050000001,-0.860453227,-0.097545242,-0.0696266685
ecoli_00774,0.9676988402000001,-0.875080285,0.23211334500000003,-0.0231452545
ecoli_00775,0.5151007488,-0.866990239,-0.088306624,0.4562402625
ecoli_00776,1.607389901,-0.870113672,-0.094672056,0.5276794545
ecoli_00777,3.4717717747,-0.673721619,0.444841021,-0.3882596935
ecoli_00778,4.360536095,-0.7296190680000001,0.34319782400000004,-0.4530958185
ecoli_00779,3.9414004997000003,-1.6861938410000001,-1.02107078,0.0404185195
ecoli_00780,6.2349569758,-1.878975825,-0.629281147,0.4396251195
ecoli_00781,2.7206979946,-0.623965144,0.206680688,0.0682693585
ecoli_00782,2.9732773703,-0.602857631,0.26977338,0.0705149235
ecoli_00783,3.0731704475,-0.619788553,0.155566641,0.2923998865
ecoli_00784,3.5356962296,-0.873934305,-0.10153239,0.4249205595
ecoli_00785,7.3910276053,-0.8099119770000001,0.618258078,-0.7947534245000001
ecoli_00786,7.4299734694,-0.7988871120000001,0.39570534,-0.5075561365
ecoli_00787,5.5325961652,-0.640705841,0.872337569,-0.0704268985
ecoli_00788,6.1320747509,-0.68451218,0.647011395,0.0384016395
ecoli_00789,3.0285605963,-0.7351243470000001,0.106871768,-0.6963044715000001
ecoli_00790,3.6438792707000003,-0.748227484,0.45549687800000005,-0.6922107615
ecoli_00791,4.1713875737,-0.773382533,0.328498712,0.0470680715
ecoli_00792,6.579463895,-0.932560217,0.6502491340000001,0.4736475295
ecoli_00793,4.4980463945,-0.7014007320000001,0.262976625,-0.4407953935
ecoli_00794,3.7056364443,-0.651219827,0.336132268,-0.4829654065
ecoli_00795,5.4871251237,-0.733972559,0.634062726,0.030203814500000002
ecoli_00796,4.2689443386,-0.620611539,0.575333981,-0.1135068335
ecoli_00797,3.1211949122,-1.266129456,0.975780619,-1.5303865945
ecoli_00798,10.3810431863,-0.350882532,1.764553816,-1.4267996655
ecoli_00799,2.3061453902,-1.84947893,1.908178127,-2.6117934965
ecoli_00800,2.823514747,-1.212460708,1.3279663290000001,-1.2349381365
ecoli_00818,0.20582496720000001,-0.36913316900000004,0.140410745,-0.3962228975
ecoli_00819,-0.4115151812,-0.43140754000000003,0.20930495100000002,-0.4647902935
ecoli_00820,1.2626336743,-0.6108619550000001,0.07796926700000001,-0.2786471065
ecoli_00821,0.3976168808,-0.479471609,0.060816037,-0.3293468485
ecoli_00822,0.9485547112,-0.47064091500000005,0.071836465,-0.2798938995
ecoli_00823,0.1215165571,-0.48730954800000004,-0.11999009999999999,-0.3104366645
ecoli_00824,0.128646345,-0.504541804,-0.053662312000000004,-0.4414590915
ecoli_00825,0.9819355909,-0.5076367540000001,-0.10799130400000001,-0.3999695005
ecoli_00826,-0.0808381486,-0.550100842,0.374603041,-0.6381665165
ecoli_00827,0.4949785726,-0.6373314050000001,0.30079531600000003,-0.7197927745
ecoli_00828,0.5728512880000001,-0.473158259,0.576588522,-0.7677580275
ecoli_00829,0.2733442579,-0.42645444800000004,0.51262873,-0.7151323415
ecoli_00830,0.18228550500000001,-0.41808168900000003,0.49960075000000004,-0.5126629765
ecoli_00831,-0.34761780670000003,-0.334242449,0.45273683200000003,-0.36853121050000004
ecoli_00832,2.3537440222,0.34939167800000004,-0.83610748,-0.4105492865
ecoli_00833,2.2866520428,0.519417178,-1.008714914,-0.7020863385
ecoli_00834,2.5903883442,-0.485554256,0.9764359340000001,-0.6001066655
ecoli_00835,2.103910189,-0.360020973,0.8760226640000001,-0.5297932525
ecoli_00836,4.6998849237,-0.5143138700000001,1.262355101,-0.4450588375
ecoli_00837,5.2251147512,-0.593609637,1.290663897,-0.4530281225
ecoli_00838,6.1478565589,-0.6581930260000001,1.434084697,-0.5466195805
ecoli_00839,3.401932224,-0.449162096,1.285952712,-0.38416190650000004
ecoli_00840,2.605134209,-0.55335194,1.290932154,-0.3298288515
ecoli_00841,2.3450606619,-0.6147100510000001,1.196118141,-0.3882837555
ecoli_00842,1.6420337854,-0.413300108,0.962471186,-0.6664045555
ecoli_00843,2.3936241401,-0.451285506,1.166537479,-0.6698855995
ecoli_00844,4.1433788578,-0.341483713,1.319803366,-0.7236744345
ecoli_00845,3.8437267817,-0.370973207,1.263588483,-0.4768536135
