,A,CysB
SRX254748,-10.3619765398,-1.196235614
SRX254749,-10.6146401051,-1.3870387369000001
SRX254750,-10.3341399461,-1.2372255719
SRX254751,-10.7395517845,-0.8621353365000001
SRX254752,-10.9217594772,-0.8509086028
SRX254753,-10.9281612511,-1.0020622843
SRX254754,-8.5567147924,-0.4578785173
SRX254755,-9.4170727758,-0.773082044
SRX254756,-9.0693387899,-0.2890233779
SRX254757,-7.5288673748,-1.3919339082
SRX254758,-2.607578918,-0.7283250699
SRX254759,-4.021862061,-0.4290609611
SRX254760,-10.9352359815,-0.9379901635000001
SRX254761,-10.8221439597,-0.9056842626
SRX254762,-10.0518881572,-0.8109531103000001
SRX254763,-8.9083396348,-0.3984007196
SRX254764,-8.6204401518,-0.4691575573
SRX254765,-9.4350188496,-0.8499558624
SRX254766,-7.6318799836,-0.9597979202
SRX254767,-5.8128603616,-1.0449219273
SRX254768,-5.252383928,-0.9530674757
SRX254772,9.3172789145,0.1252782795
SRX254773,2.8606722614,0.5586187431
SRX254774,6.1691690446,0.5868246771
SRX254775,6.818028463,0.017412584000000002
SRX254776,8.8062105559,-0.0318687505
SRX254777,0.7595616924,0.326578994
SRX254778,4.5364047575,1.106028814
SRX254779,6.6833709186,0.8870736698
SRX254780,6.9981362136000005,1.0374071458
SRX254781,-0.4642658069,0.20331441690000002
SRX254782,-1.5244706248000002,0.6652839694
SRX254783,-2.5488864404,0.2033528117
SRX254784,0.8664238095000001,0.2988353126
SRX254785,2.8466831074,0.6463756930000001
SRX254786,3.1378395172,0.6285022922
SRX7136401,4.4957685211000005,0.0516436963
SRX7136403,1.6335099137,0.11054634290000001
SRX7136405,-6.4766870418,0.43307820690000004
SRX7136407,3.3706235477,0.5895743698
SRX7136409,1.2537304576000001,0.1358239014
SRX7136411,-6.1292784348,-0.1621900392
SRX3754949,0.2012928975,-0.0019631892000000002
SRX3754950,0.4487439022,-0.0398304357
SRX3754951,-0.6500367997000001,0.0417936249
SRX3754952,0.472729587,0.018999911
SRX3754953,0.16886038420000002,0.0009896752
SRX3754954,-0.5937647229,0.0651421939
SRX3754955,10.8212414658,0.45156487500000003
SRX3754956,10.7096850555,0.46664136370000003
SRX3754957,10.7883264311,0.52566124
SRX3754966,0.35771869700000003,-0.0325621537
SRX3754967,0.267519808,-0.0671668967
SRX3754969,-0.0039646414,0.0795213408
SRX1424798,-1.5260256163,-0.0649110608
SRX1424799,1.5260256163,0.0649110608
SRX1424800,0.16347701450000002,0.1190790495
SRX1424801,2.8984757815,0.1837280846
SRX1424802,-1.7333801211000002,0.4744970322
SRX1424803,2.1726476913,0.6164122955
SRX1424804,-1.5162668498,0.8520222695
SRX1424805,-1.7877307724,1.0057536821
SRX1424806,-2.6587130363,0.6933180347
SRX1424807,-2.5295211987,0.4857452833
SRX1424808,-8.5013329028,0.1711007225
SRX1424809,-8.1171320392,-0.0674857814
SRX1424816,-4.5344050875,0.7645931934
SRX1424817,-4.3368504826,0.8496118832
SRX1424818,-0.3547258672,-0.5905617204
SRX1424819,-0.2415657954,-0.5576507642
SRX1424824,-4.100702362,-0.0015231626
SRX1424825,-4.2894465345,0.0271753821
SRX1424826,1.7892921298000002,0.4315860488
SRX1424827,2.2583032836,0.3586762298
SRX1424828,-4.1501489929,-0.3303366224
SRX1424829,-4.3812945554,-0.5112932678000001
SRX1424830,-4.2063432528,-0.6232024810000001
SRX1424831,-4.7334240061,-0.5200016575
SRX1424834,-4.2861896276,-0.6587117952
SRX1424835,-4.1949366105,-0.38334835240000004
SRX1424840,-0.0559983059,0.2527854959
SRX1424841,-1.2290104247,0.5285742676
SRX1424842,-1.7124375736,-0.2928497016
SRX1424843,-5.2409273869,-0.3078331697
SRX1424844,10.092393276,0.7334234785
SRX1424845,11.537288595,0.7025535147
SRX1424846,5.7205294412,-0.0903329124
SRX1424847,0.18996871440000002,0.264239977
SRX5060277,-0.32036684460000003,-0.0707140575
SRX5060279,10.5496937414,-0.1066766873
SRX5060281,0.32036684460000003,0.0707140575
SRX5060283,7.7862534641,-0.0489452889
SRX5936089,1.1551402868,0.08025844630000001
SRX5936090,-0.3607646758,-0.0327780703
SRX5936091,1.241896216,0.19176840990000002
SRX5936092,-2.0362718271,-0.2392487858
SRX5936093,1.6510010856,-2.2152530862
SRX5936094,2.3708744599,-2.0080933805
SRX5936095,-13.721177523,-2.8205861922
SRX5936096,-13.7162212112,-2.9681290491
SRX5936097,-15.8767813763,-2.8109738329000002
SRX5936098,-15.601212449,-2.7647200862
SRX5936099,-14.441737143,-2.3933130885000002
SRX5936100,-14.0291001655,-2.511885273
SRX5936101,-14.4813553223,-2.5111123108999998
SRX5936102,-14.1236840976,-2.4917668139
SRX5936103,-15.9055506849,-2.6610019346
SRX5936104,-15.8707703368,-2.4426662668
SRX5936105,-16.4417425208,-2.6389361751
SRX5936106,-16.2447398753,-2.7896314476
SRX5936107,-16.7289220534,-2.690623154
SRX5936108,-16.2649815545,-3.0203585743
SRX5936109,-16.0697730972,-2.8063287437
SRX5936110,-16.3855628468,-2.8436799656
SRX5936111,-15.9173183303,-2.8177269234
SRX5936112,-15.8757733529,-3.0814775921
SRX5936113,-15.5174168864,-2.7929156072
SRX5936114,-15.5975816199,-2.8128646436
SRX5936115,-16.4795408174,-2.9385955755
SRX5936116,-16.2344724301,-2.805363089
SRX5936118,-16.0425839631,-2.2359386404
SRX5936119,-15.4118193431,-2.7901050786
SRX5936121,-15.6550303533,-2.4155696188
SRX5936122,-15.4934517019,-2.2875984086
SRX5936123,-14.5140340926,-2.4083957998
SRX5936124,-13.8999652858,-1.9334618166
SRX5936125,-15.5989093577,-2.1933178242
SRX5936126,-15.7308187759,-2.3125939078
SRX5936128,6.2643856101,1.0302160068
SRX5936129,6.5758719843,1.035949568
SRX5936130,8.947817479,1.3768374052
SRX5936131,9.384487552,1.4604276894
SRX5936132,10.4972581968,2.4321680245
SRX5936133,11.0732220938,2.06732791
SRX5936134,9.1734739933,2.2682345482
SRX5936135,9.3062742845,2.315447173
SRX5936137,-1.2002896138,-0.211521502
SRX5936138,-0.9633622628,-0.23895174930000002
SRX5936139,0.3517758681,-0.2405039769
SRX5936140,0.9651070854,-0.6429884776
SRX5936141,-0.3847453216,-0.46097634390000003
SRX5936142,-0.3645396649,-0.47780085910000003
SRX5936143,-1.9414600877,-0.4218344379
SRX5936144,-1.6066718130000002,-0.4561032491
SRX8557650,3.456601789,-0.0484575707
SRX8557651,-1.9370899968000002,-0.0247713669
SRX8557652,-1.5195117921999999,0.0732289376
SRX8557653,6.8804606886,-1.2456162313
SRX8557654,7.1586602062,-1.1557457874
SRX8557655,7.6227117472,-1.3836568492999999
SRX8557656,0.19684925080000001,2.3297082505
SRX8557657,0.9975618369,2.5492152987
SRX8557658,1.1131811111,2.2166643586
SRX8557659,4.8702114822,3.9562842381000003
SRX8557660,6.2697112444,3.726527576
SRX8557661,6.4996442448,3.9772486522
SRX8557662,5.7913203919,1.6990316081999999
SRX8557663,5.5629679362,1.8244718245
SRX8557664,4.8930645445,1.9862653425999999
SRX8557665,3.0814839948,2.2626427895
SRX8557666,5.9245953361,2.0648172878
SRX8557667,3.658339115,2.2070813375
SRX3405147,-0.6906262757,-0.1326966845
SRX3405148,-0.5382315287,0.0499396563
SRX3405149,1.2288578044,0.08275702830000001
SRX3405150,5.0732462057,0.1606619565
SRX3405151,7.427899932,-0.1851894409
SRX3405152,3.9398774747000003,0.1487612727
SRX3405153,1.8462279112000002,0.2251498334
SRX3405154,1.6279285165,-0.6059315818000001
SRX3405155,0.6011351071000001,-0.8528711411000001
SRX3405156,14.5083562064,-0.1663776622
SRX3405157,2.3038823634,-0.1436915836
SRX312063,-1.8583184218,-0.7001320501
SRX312064,-1.6724792746000001,-0.6818982958
SRX312065,-1.4174019292,-1.5577577953000001
SRX312066,-3.4442493763,-1.9770559897000002
SRX312067,-3.4725681363,-2.0176708945
SRX312068,-6.4886543638,-2.873127504
SRX312069,-6.4709904924,-2.8820675704000003
SRX312070,-0.0379871358,0.008335698400000001
SRX312071,0.0379871358,-0.008335698400000001
SRX312072,-12.7548418119,-2.2219854272
SRX312073,-12.8874500922,-2.2930644225
SRX312074,-12.3621302935,-2.8265399047
SRX312075,-12.3958027338,-2.890535163
SRX312076,-12.6377114483,-4.4330305179
ecoli_00001,-0.1205384436,0.009402596000000001
ecoli_00002,0.1205384436,-0.009402596000000001
ecoli_00003,3.4544169757,-0.23309463800000002
ecoli_00004,4.3593326218,-0.17926772
ecoli_00005,1.9670925656,0.186805187
ecoli_00006,1.8139248654,0.283247485
ecoli_00007,2.2957366025,-0.32467438600000004
ecoli_00008,2.9291737884,-0.13718796600000002
ecoli_00009,2.5458377358,0.326990235
ecoli_00010,2.5601881261,0.26560284100000003
ecoli_00011,2.3693187041,0.263152894
ecoli_00012,2.4828952396,0.235721322
ecoli_00014,2.4014288137,0.073550531
ecoli_00015,2.6717375641,0.315657621
ecoli_00016,2.5088286270999998,0.41196401200000005
ecoli_00017,2.1449640457,0.41253481000000003
ecoli_00018,2.2877076734,0.243783521
ecoli_00019,-18.7165074487,-0.889264469
ecoli_00020,-18.5707289823,-0.699935802
ecoli_00021,-18.1411562123,-0.620564424
ecoli_00022,-18.016383652,-0.605630431
ecoli_00023,-17.7766316131,-0.694730956
ecoli_00024,-17.6811397964,-0.563037154
ecoli_00025,-17.842345729,-0.7084298330000001
ecoli_00026,-18.3737188639,-0.654491247
ecoli_00027,0.3483168733,0.007599515
ecoli_00028,0.3440792479,0.13775542300000002
ecoli_00029,-1.9408409625,0.197560972
ecoli_00030,-2.2182127487,0.177159004
ecoli_00031,-1.6501028318,0.094316431
ecoli_00032,-1.7710559119,0.028519389000000003
ecoli_00033,1.9173091807,-0.150064986
ecoli_00034,2.7431162607,-0.09221822
ecoli_00035,0.5509780811,0.29840082100000004
ecoli_00036,0.7075290667,0.21623465200000003
ecoli_00037,-0.0629328885,0.19351441200000002
ecoli_00038,-0.1100458487,0.23312563100000003
ecoli_00039,1.0045939253,0.23261966
ecoli_00040,1.1201235107,0.247858197
ecoli_00041,-2.9367950829,0.185526357
ecoli_00042,-0.36375460330000003,0.31376848500000004
ecoli_00043,2.5615416102,0.35929021800000005
ecoli_00044,2.4017967019,0.40859360800000005
ecoli_00045,3.5795630761,0.283157425
ecoli_00046,3.6062545842000002,0.288119039
ecoli_00047,1.3364294795,0.252934059
ecoli_00048,1.1491768668,0.24774203
ecoli_00049,0.9928069646000001,0.054420636
ecoli_00050,0.9480074643,0.6655066460000001
ecoli_00051,0.9902603121,0.256112127
ecoli_00052,1.2021117647,0.12287151700000001
ecoli_00053,1.1521676364,0.09579609
ecoli_00054,0.19460478050000002,0.6914102320000001
ecoli_00055,1.0488362443,0.572106517
ecoli_00056,0.8628389119000001,0.17681841
ecoli_00057,0.5372558383,0.155844262
ecoli_00058,0.675058099,0.105824293
ecoli_00059,0.49172293770000003,0.11827256500000001
ecoli_00060,0.0521035225,-0.007939408
ecoli_00061,0.16221306200000002,0.014523761000000001
ecoli_00062,0.5628125642,0.019275205
ecoli_00063,0.6257283725,-0.29653573
ecoli_00064,-1.3673807574999999,0.46084632600000003
ecoli_00065,-1.4388781267000001,0.397514407
ecoli_00066,1.9226888948,0.36503487300000004
ecoli_00067,1.9244975622,0.44397356400000004
ecoli_00068,0.2846167879,0.427521668
ecoli_00070,1.6089790094,0.5168814190000001
ecoli_00071,1.213080189,0.6107565610000001
ecoli_00072,1.8767214787,0.408060862
ecoli_00073,-0.9080517418,0.145610435
ecoli_00074,-0.1777579041,0.12740525900000002
ecoli_00075,-10.9474497419,-0.208879424
ecoli_00077,-1.6727355843,-0.21824611400000002
ecoli_00078,-7.6032813416,0.016131175
ecoli_00079,-1.1545498461,-0.265108542
ecoli_00080,3.6083677505000002,1.009208422
ecoli_00081,-2.0555345783,0.5561607580000001
ecoli_00082,-0.9484778726,0.085691687
ecoli_00083,-0.7487598326,0.135547029
ecoli_00084,-0.3351172987,0.319733094
ecoli_00085,-0.6274287924,0.357994134
ecoli_00086,-1.4519367416,0.155070534
ecoli_00087,-1.3361386988000001,0.24418836200000002
ecoli_00088,0.4220464008,0.347698818
ecoli_00089,0.4639040191,0.23973764700000003
ecoli_00090,2.0011960612,0.273681296
ecoli_00091,1.9179382024,0.308501456
ecoli_00092,-0.7122351562,-0.17377235600000002
ecoli_00093,1.6834572546,0.119673473
ecoli_00094,-7.7088514135,-0.5636499650000001
ecoli_00095,-7.3295024732,-0.45298535100000004
ecoli_00096,0.7627568591,-0.04316884
ecoli_00097,0.7845395697,-0.061685622
ecoli_00098,-6.0625827335,0.018304791
ecoli_00099,-5.8387621668000005,-0.09175561
ecoli_00100,2.126539076,0.257501386
ecoli_00101,4.099909579,-0.317569833
ecoli_00102,4.135431099,-0.221516657
ecoli_00103,0.10301511440000001,-0.8983678820000001
ecoli_00104,0.0474187474,-0.936463577
ecoli_00105,1.5459140259000002,-0.011584473000000001
ecoli_00106,2.3013754202,0.212156545
ecoli_00107,2.1827252978000002,0.25167127300000003
ecoli_00108,1.4744138016,0.084255009
ecoli_00109,-1.1656525035,-0.028371498000000002
ecoli_00110,0.782837902,0.178139501
ecoli_00111,1.2888204567,0.149327081
ecoli_00112,1.1208294844,0.11292599
ecoli_00113,-6.7147519009,-0.39646864200000004
ecoli_00114,-3.0521394427,-0.11456613900000001
ecoli_00115,-5.2258622093,-0.028914986
ecoli_00116,0.6010202899,-0.47868821600000006
ecoli_00117,1.2092678644000001,-0.39281731200000003
ecoli_00118,0.7444015449,-0.20789585400000002
ecoli_00119,1.0510244067,-0.724991736
ecoli_00120,1.2175814734000001,-0.616985239
ecoli_00121,1.255146179,-0.582212772
ecoli_00122,0.37238664250000003,-0.05858191
ecoli_00123,-0.1582438544,-0.10210619
ecoli_00124,-0.8718160679,-0.233448706
ecoli_00125,6.1158412865,-0.379803322
ecoli_00126,6.2713122275,0.797861471
ecoli_00127,4.3038684263,0.36692858700000003
ecoli_00128,7.9193449021,0.90668824
ecoli_00129,3.819794453,-0.593478359
ecoli_00130,7.6653935247,0.870699879
ecoli_00131,6.2424811255,-0.12124567700000001
ecoli_00132,2.625623115,0.30263624
ecoli_00133,-6.8952034696,-0.47766552700000003
ecoli_00134,3.5345850944,0.056356401
ecoli_00135,1.5448520323000001,0.36892915200000004
ecoli_00136,3.6570608780000002,0.36331994300000003
ecoli_00137,3.5899114484,0.150400479
ecoli_00138,-9.9169863208,-0.444671713
ecoli_00139,-1.8916612249,-0.191861108
ecoli_00140,3.996116677,0.201290513
ecoli_00141,-2.7430955549,-0.33212768600000003
ecoli_00142,0.3278776577,-0.9213973790000001
ecoli_00143,-0.6330687195,0.8468017640000001
ecoli_00144,-10.2123950205,0.12241940500000001
ecoli_00145,-0.6190514613,0.41456616700000004
ecoli_00146,1.5955169609,0.41712027700000004
ecoli_00147,-0.0782144154,-0.525668372
ecoli_00148,-6.3266327577,-0.305943929
ecoli_00149,-2.3068362223,0.20711780800000001
ecoli_00150,-7.6125878004,-0.46283354
ecoli_00151,0.42613823510000004,0.093725838
ecoli_00152,-0.22840495660000001,-0.12298274000000001
ecoli_00153,-1.2970017069,-0.26054636600000003
ecoli_00154,-13.374695854,-0.7546940390000001
ecoli_00155,-1.0356369437,-0.43551849400000003
ecoli_00157,1.0814376923,-0.39365267200000004
ecoli_00158,-0.3924963663,0.0069368960000000006
ecoli_00159,0.3761898101,-0.250383265
ecoli_00160,1.2306984248,0.11114384100000001
ecoli_00169,3.6795379052,0.263977196
ecoli_00170,3.5999287061,0.384305999
ecoli_00171,2.3151491344,0.411143497
ecoli_00172,-0.3237480205,0.22714813
ecoli_00173,0.7227068049,0.11604916200000001
ecoli_00174,1.3209774505,0.270494287
ecoli_00175,-18.1575899555,-1.3430235640000001
ecoli_00176,-18.0188383097,-1.249201685
ecoli_00177,7.2274500297,0.683513782
ecoli_00178,7.2974024772,0.85233722
ecoli_00179,-0.46960826590000004,0.346015049
ecoli_00180,-0.6938618355,0.34724641500000003
ecoli_00181,-0.8828370075,-0.043823311000000004
ecoli_00182,-0.5054746564,-0.128286543
ecoli_00183,-14.8353450579,-0.013837349
ecoli_00184,-18.2185686394,-0.158987502
ecoli_00185,1.9898363484,0.31208741700000003
ecoli_00186,1.8469721071,0.17365012900000001
ecoli_00187,-1.1133356112,-0.16466101
ecoli_00188,-0.8810283178,-0.256954352
ecoli_00189,1.6261184077,0.33393525
ecoli_00190,1.5427848705,0.344667587
ecoli_00191,0.09357788980000001,0.462548183
ecoli_00192,-0.9093767737,0.21646942800000002
ecoli_00193,-0.5692508166,0.082131019
ecoli_00194,-1.3080018057,0.105312708
ecoli_00195,1.5238708537,0.096972472
ecoli_00196,0.7599795817,-0.226759919
ecoli_00197,0.8091058869000001,-0.22880565100000003
ecoli_00198,1.4277738763,0.22120740200000003
ecoli_00199,1.002263289,0.646131238
ecoli_00200,0.6790004601,0.790240173
ecoli_00201,-2.8664929769,-0.13955255900000002
ecoli_00202,-4.3886289857000005,-0.17549235800000001
ecoli_00203,3.2165682067,1.8320187780000001
ecoli_00204,6.2133416845,1.964256528
ecoli_00205,-8.4591035239,0.21329724
ecoli_00206,-9.6407630436,0.28937539
ecoli_00207,-3.5870559447,0.047393454
ecoli_00208,-2.5966428227,0.07342469900000001
ecoli_00209,1.920724915,0.48481460200000004
ecoli_00210,1.6524180153999999,0.44938816400000003
ecoli_00211,-0.5883272111,0.404748979
ecoli_00212,-0.36477125520000003,0.410051174
ecoli_00213,-5.120157124,0.020448442
ecoli_00214,-6.4767911427,-0.20432101100000002
ecoli_00215,1.2707236229,0.24725074100000002
ecoli_00216,1.0596094466000001,0.35400805700000004
ecoli_00217,0.193441357,0.449549395
ecoli_00218,-3.5349929652,-0.019725783
ecoli_00219,2.9451995088,0.47233101400000005
ecoli_00220,2.7116597705,0.460898097
ecoli_00221,0.1776123392,0.625053078
ecoli_00222,0.3127848072,0.390845469
ecoli_00223,-1.6259229987000001,0.08980428800000001
ecoli_00224,-2.272606771,-0.096292601
ecoli_00225,-2.2722712614000002,0.146380914
ecoli_00226,-5.9285011797,-0.653366474
ecoli_00227,0.2182863491,0.15520688600000002
ecoli_00228,0.5969859816,0.039261642
ecoli_00229,-1.7160062669,0.14126697200000002
ecoli_00230,-1.3605113759,0.31381745
ecoli_00231,-1.4951491062,0.495179266
ecoli_00232,-1.0696543809,0.48801155300000004
ecoli_00233,-0.5690029572,0.040713999
ecoli_00234,-0.2241708201,0.231509492
ecoli_00235,-2.2663637511,-0.21972048100000002
ecoli_00236,-1.8037361453,0.227121494
ecoli_00237,-1.4648689856,-0.365795531
ecoli_00238,-1.09150436,-0.195476339
ecoli_00239,-0.8272049011,0.076655634
ecoli_00240,-0.9750362256,-0.033389821
ecoli_00241,-0.0094489883,-0.12908472000000001
ecoli_00242,0.2957943535,0.12559889200000002
ecoli_00243,0.0465156797,0.08699649500000001
ecoli_00244,1.7773262283,0.084114135
ecoli_00245,1.9670380164,-0.083605313
ecoli_00246,-0.5768092779,-0.66290065
ecoli_00247,0.0094817613,-0.56378574
ecoli_00248,-0.4909194268,-0.06021259600000001
ecoli_00249,-0.6910871778000001,-0.034326766
ecoli_00250,-0.1623599139,-0.009057505
ecoli_00251,-1.6722892568,0.006513494000000001
ecoli_00252,-1.1035186936,-0.286590609
ecoli_00253,-0.6997310044,0.20699678900000001
ecoli_00254,-1.5124074802,-0.036614859
ecoli_00255,-0.7822828714000001,-0.5336264510000001
ecoli_00256,-0.8792986048,-0.696446035
ecoli_00257,0.51802402,-0.7424891760000001
ecoli_00258,1.8543251895,-0.7363789620000001
ecoli_00259,0.9850034331,-0.47481465300000003
ecoli_00260,1.6235725076,-0.47347063600000006
ecoli_00261,-0.11738020310000001,-0.18258289300000002
ecoli_00262,-0.5487559670000001,-0.21089733400000002
ecoli_00263,0.3576437678,0.137206943
ecoli_00264,1.1130458725,0.058957395
ecoli_00265,-0.0546642551,0.136626005
ecoli_00266,-0.0349887714,0.25876005900000004
ecoli_00267,0.9576237316,-1.001579615
ecoli_00268,0.325839213,-0.9206085140000001
ecoli_00269,3.1491448659,-0.83314603
ecoli_00270,3.0617151432,-0.779963696
ecoli_00271,0.9493706547,0.23934961600000002
ecoli_00272,1.6865030488000001,0.072331453
ecoli_00273,-0.0813046865,0.182956253
ecoli_00274,-0.3195204041,0.20628237100000002
ecoli_00275,-0.6716061686,0.152234886
ecoli_00276,-1.3577982514,0.078004208
ecoli_00277,1.2629975966,0.466327366
ecoli_00278,0.9964487247,0.212655996
ecoli_00279,3.1648453418,-0.127673847
ecoli_00280,3.0469393258,-0.230175544
ecoli_00281,4.7170248920999995,0.333424186
ecoli_00282,2.4240557594,-0.021547662000000002
ecoli_00283,-0.449216463,0.351336403
ecoli_00284,-1.0120526825,0.279583303
ecoli_00285,2.0122903612,0.322006563
ecoli_00286,2.1862241636,0.320342874
ecoli_00287,-1.7357890547000001,-0.018393529000000002
ecoli_00288,-0.6934062209,0.0007055420000000001
ecoli_00289,0.8991855279000001,0.23056347900000002
ecoli_00290,-0.4008943173,0.479132904
ecoli_00291,-0.2726084042,0.24620353600000003
ecoli_00292,-0.46294754920000003,0.378478853
ecoli_00293,-1.4815990718,0.28487139300000003
ecoli_00294,-1.0191789755,0.237865768
ecoli_00295,0.3544763239,0.091047046
ecoli_00296,0.19806532270000002,0.20556707800000001
ecoli_00297,-1.186869447,0.24449067200000002
ecoli_00298,-1.1842516943,0.40845319999999996
ecoli_00299,0.6829197582000001,0.004814718
ecoli_00300,0.5914862586,0.090841395
ecoli_00301,3.0139971426,0.18700740400000002
ecoli_00302,4.6435335959,0.370572964
ecoli_00303,-0.0820804267,0.186625531
ecoli_00304,0.4321714746,0.294000753
ecoli_00305,2.3538831041,-0.035871503
ecoli_00306,2.4755511438,-0.177631373
ecoli_00307,1.5809316319,-0.20339931300000003
ecoli_00308,1.671246521,-0.244956315
ecoli_00309,-4.7056301154,-0.477474202
ecoli_00310,-4.3558810416,-0.535464805
ecoli_00311,-8.2795884158,-0.6497503170000001
ecoli_00312,-9.613217683,-0.355451829
ecoli_00313,-1.4143108124000001,0.313568826
ecoli_00314,-1.2830878408,0.348782922
ecoli_00315,-8.6285836859,-0.652311988
ecoli_00316,-9.0907199632,-0.7962258870000001
ecoli_00317,-8.1124854358,-0.818271646
ecoli_00318,-6.8406553495,-0.84687749
ecoli_00319,2.2882683273,0.139082854
ecoli_00320,1.7184141295000002,0.261464709
ecoli_00321,1.8921144780999999,-0.780380257
ecoli_00322,1.3064833997,-0.758252637
ecoli_00323,2.374185485,0.08285717100000001
ecoli_00324,1.8800561106,0.058509092000000006
ecoli_00325,1.7083609965000002,-0.09210359700000001
ecoli_00326,-2.1086156557,-0.137892603
ecoli_00327,0.9793545206000001,0.067698168
ecoli_00328,0.5777967395,-0.126226777
ecoli_00329,1.2624938035,-0.099500775
ecoli_00330,1.4477796513,0.00019709500000000002
ecoli_00331,1.1793223888,0.12272336900000001
ecoli_00332,1.0050844315,-0.067982498
ecoli_00333,0.9507802966000001,0.131560966
ecoli_00334,1.1471892166,0.36925055100000004
ecoli_00335,3.0581783582,-0.06498603
ecoli_00336,1.2013520269,-0.061878172
ecoli_00337,-1.0377692504,0.089138068
ecoli_00338,-0.8495628373,0.147002405
ecoli_00339,2.7646855217,0.03965299
ecoli_00340,1.0780296371,-0.094831989
ecoli_00341,3.0967262113,0.038809248000000005
ecoli_00342,3.195468407,0.04196229
ecoli_00343,1.2702961452000001,-0.38199591
ecoli_00344,1.14209644,-0.571168723
ecoli_00345,1.9016809588,0.1549071
ecoli_00346,0.5768850315,0.047551729
ecoli_00347,0.2282670618,0.24814159500000002
ecoli_00348,0.6307631971000001,0.10410068900000001
ecoli_00349,1.5378014549999999,0.13441243
ecoli_00350,1.6377695389,0.293634602
ecoli_00351,-12.58945282,-0.500827291
ecoli_00352,1.9880956845000002,0.15983739500000002
ecoli_00353,0.6977103344000001,0.30566302100000003
ecoli_00354,1.9940092943,0.277624476
ecoli_00355,0.2693820254,0.6470237830000001
ecoli_00356,0.1228752589,0.706771766
ecoli_00357,0.8256823739,0.568867446
ecoli_00358,0.5095372637,0.48570718300000004
ecoli_00359,1.3911570765,0.18422828500000002
ecoli_00360,0.9485731817,0.14105549
ecoli_00361,1.5374934956000001,0.22314049200000002
ecoli_00362,1.1216354846,0.148667726
ecoli_00363,-0.7876577603,-0.148444361
ecoli_00364,-0.3930283258,0.112032237
ecoli_00365,-20.7560918703,-0.7021517770000001
ecoli_00366,-20.2068550871,-0.551202697
ecoli_00367,-19.270076675,-1.347132361
ecoli_00368,-19.1914442014,-1.611493896
ecoli_00369,-3.4496393731,-0.068363239
ecoli_00370,-1.9085309063,-0.41184033000000003
ecoli_00371,-20.2834191832,-1.131064328
ecoli_00372,-20.4216068207,-1.043370268
ecoli_00373,-18.9460213036,-1.650757997
ecoli_00374,-18.4100917505,-1.5311639330000002
ecoli_00375,-7.1985325454,0.23387322500000002
ecoli_00376,-6.0239907093,0.35007987900000004
ecoli_00377,-16.1716587906,-0.36893231
ecoli_00378,-16.2655201742,-0.443259769
ecoli_00379,-18.516223946,-0.7484768940000001
ecoli_00380,-18.5085951561,-0.8863754110000001
ecoli_00381,-6.894753364,-0.246352321
ecoli_00382,-7.5933229197,-0.519802675
ecoli_00383,-19.0055942007,-0.313654086
ecoli_00384,-19.150921065,-0.15189380500000002
ecoli_00385,-17.9572822501,-0.798144394
ecoli_00386,-17.9772034082,-0.6368882880000001
ecoli_00387,-1.4108620765,-0.26871174600000003
ecoli_00388,-2.490088645,-0.16022260700000002
ecoli_00389,-18.8179573747,-0.581387459
ecoli_00390,-19.0930120957,-0.415371433
ecoli_00391,-18.2519422213,-1.6294565300000001
ecoli_00392,-18.2852620412,-1.441407856
ecoli_00393,1.8896852737,0.34990995700000005
ecoli_00394,1.3753313527,0.47140362300000005
ecoli_00395,1.6090122403,0.15503245100000002
ecoli_00396,1.4440406414,0.17846688600000002
ecoli_00397,4.9272077378,0.478884032
ecoli_00398,6.4928674803,0.48103687100000003
ecoli_00399,4.5138128781999995,1.801982283
ecoli_00400,3.4286675857,1.6036691950000002
ecoli_00401,4.9148846081,0.529678058
ecoli_00402,4.750041445,0.49324463100000004
ecoli_00403,3.1712412427,-0.049178513
ecoli_00404,1.7832546403,-0.075260776
ecoli_00405,4.5245715589,1.643105617
ecoli_00406,5.2694396968,1.585495527
ecoli_00407,5.7725949826,0.5612206160000001
ecoli_00408,5.9265752776,0.5084833630000001
ecoli_00409,2.179077643,0.025769396
ecoli_00410,2.0717521342,0.09721386200000001
ecoli_00411,1.7683454651,0.508081144
ecoli_00412,1.4862773318,0.596713905
ecoli_00413,3.1812080923,0.48663088400000004
ecoli_00414,3.4211844531,0.462410955
ecoli_00415,1.9809984901000002,0.884990927
ecoli_00416,0.9992049233,0.5159834130000001
ecoli_00417,2.25897053,0.45446647300000004
ecoli_00418,2.4979397081,0.460022886
ecoli_00419,3.0476245179,0.247544486
ecoli_00420,2.5972018921,0.29824694300000004
ecoli_00421,1.3746942062,0.390349013
ecoli_00422,0.8509971632000001,0.322780738
ecoli_00423,-0.4894335664,0.30279589900000003
ecoli_00424,-0.0874116146,0.230743406
ecoli_00425,1.8891874601,0.239751289
ecoli_00426,2.0591712184,0.33236418300000004
ecoli_00427,1.7364853996,0.320390296
ecoli_00428,1.4885597071,0.28573731
ecoli_00429,2.500131949,0.363404023
ecoli_00430,2.4076816378,0.40587172400000004
ecoli_00431,4.645790893,0.46464385700000005
ecoli_00432,6.0779437849,0.625049449
ecoli_00433,3.3091666603,0.34762178200000005
ecoli_00434,2.4019291326,0.211306248
ecoli_00435,3.0325917995,0.8575916130000001
