,A,PyrR
hot_tale__hot_ale9_44c__1,0.958381993063973,0.6521983845000001
hot_tale__hot_ale9_44c__2,0.8849211416842563,0.7956094054999996
hot_tale__hot_ale10_30c__1,0.4888059937222783,-0.026850300500000483
hot_tale__hot_ale10_30c__2,1.1500119060144516,-0.0017132504999999296
hot_tale__hot_ale10_37c__1,0.6348411319409445,0.005446970499999536
hot_tale__hot_ale10_37c__2,0.6041133991957823,0.17135492749999948
hot_tale__hot_ale10_44c__1,0.5924268294713531,0.6201927275000001
hot_tale__hot_ale10_44c__2,0.8204339083244022,0.8568100625000001
hot_tale__hot_ale16_30c__1,0.874774831464547,-0.18765086949999965
hot_tale__hot_ale16_30c__2,0.9076882919316418,0.0029188414999996577
hot_tale__hot_ale16_37c__1,1.4588145272694593,0.12958954249999888
hot_tale__hot_ale16_37c__2,1.643836852990521,-0.048051653499999965
hot_tale__hot_ale16_44c__1,1.4388564374316493,0.9390795115
hot_tale__hot_ale16_44c__2,1.97766070397088,0.9211274954999996
pdhr_ale__pdhR-13_51__1,1.4310236516901824,0.33573536749999894
pdhr_ale__pdhR-13_51__2,1.014952337963103,0.2139654765000003
pdhr_ale__pdhR-14_46__1,1.0231936397472758,0.6964732324999989
pdhr_ale__pdhR-14_46__2,0.7222008155406772,0.4569067484999998
pdhr_ale__pdhR-15_51__1,1.2053606919484932,0.6218576845000001
pdhr_ale__pdhR-15_51__2,1.2598713918099629,0.6119314324999996
pdhr_ale__pdhR-16_49__1,1.190146902063172,0.8813732534999996
pdhr_ale__pdhR-16_49__2,1.729377869310126,0.4955931214999998
tcs__del_atoC_LiAcet__1,-0.2010462448389083,0.4402125354999997
tcs__del_atoC_LiAcet__2,-0.2777205544502342,0.5324396234999993
tcs__del_atoC_LiCl__1,-0.6260743099845578,0.5803910234999998
tcs__del_atoC_LiCl__2,-0.5805951135316669,0.7078665764999998
tcs__del_atoC_m9__1,-0.155319424115136,0.6315373624999996
tcs__del_atoC_m9__2,0.184292582313416,0.6685762324999995
tcs__del_baeR_etoh__1,6.105746955793532,0.06217941049999976
tcs__del_baeR_etoh__2,6.005021776682849,0.007315403499999817
tcs__del_baeR_lb__1,-1.509041972349293,0.5187288155000012
tcs__del_baeR_lb__2,-1.4207971150375611,0.6614481815
tcs__del_btsR_01xlb__1,0.4123369360420981,0.9523050665
tcs__del_btsR_01xlb__2,0.4509086603748921,0.8908323905
tcs__del_btsR_lb__1,10.544772602570012,0.8208341704999995
tcs__del_btsR_lb__2,11.01709534888747,0.9197129925
tcs__del_btsR_pyruvate__1,-0.1765053360108221,1.1215784734999996
tcs__del_btsR_pyruvate__2,-0.0546251273142851,0.7868547904999996
tcs__del_cpxR_etoh__1,4.857575094675471,0.17924119249999926
tcs__del_cpxR_etoh__2,4.780155024385518,0.4410125074999991
tcs__del_cpxR_lb__1,-0.6565616779617084,0.7041753164999998
tcs__del_cpxR_lb__2,-0.2873453406956917,0.5390740625000001
tcs__del_cusR_CuSO4__1,-1.6745148853324026,0.2857770115000005
tcs__del_cusR_CuSO4__2,-2.0630090201351994,0.4530936284999996
tcs__del_cusR_lb__1,-0.2694837813186371,0.44786500649999983
tcs__del_cusR_lb__2,-0.2973051590630476,0.4613282174999993
tcs__del_kdpE_01-kcl__1,0.9920325580379952,0.6325640554999996
tcs__del_kdpE_01-kcl__2,1.168508305433141,0.5744050854999996
tcs__del_kdpE_115-kcl__1,0.7278331032036272,0.38885716650000013
tcs__del_kdpE_115-kcl__2,1.070188324512645,0.2946072854999997
tcs__del_phoB_m9__1,0.3061044532146311,0.3897344794999995
tcs__del_phoB_m9__2,0.2616235951915929,0.3756139105000012
tcs__del_phoB_m9p__1,-0.6891265451703262,-0.5874963825000004
tcs__del_phoB_m9p__2,-0.4516625505954483,-0.5046312735000003
tcs__del_rcsB_etoh__1,2.4779430573012093,0.5443625774999994
tcs__del_rcsB_etoh__2,3.2583192024363763,0.7163215534999994
tcs__del_rcsB_lb__1,-1.0353466595753045,0.6540421744999998
tcs__del_rcsB_lb__2,-1.685456365228435,0.5272849324999989
tcs__del_zraR_lb__1,9.540912963167395,-0.23843463850000024
tcs__del_zraR_lb__2,9.474882231609904,-0.12783900550000027
tcs__del_zraR_zncl2__1,5.116931107505403,0.9039239664999998
tcs__del_zraR_zncl2__2,4.755193705856151,0.7818853135000001
tcs__wt_01-kcl__1,1.8729884300122008,0.7862513225000001
tcs__wt_01-kcl__2,1.6290277329762737,0.8075581244999999
tcs__wt_01xlb__1,-0.534009303990152,0.9893096765000003
tcs__wt_01xlb__2,-0.5502564502269616,0.9195153094999996
tcs__wt_115-kcl__1,1.3790481223987336,0.5701405394999997
tcs__wt_115-kcl__2,1.5958987352318308,0.4638081204999995
tcs__wt_CuSO4__1,-2.885767988924871,-0.13549542650000035
tcs__wt_CuSO4__2,-2.832219291727512,0.2142143694999996
tcs__wt_etoh__1,2.259914741978549,0.8886812494999994
tcs__wt_etoh__2,2.2682040704954662,1.0486102965000006
tcs__wt_lb__1,0.1298687821241191,0.2839529584999996
tcs__wt_lb__2,-0.0091390492837285,0.2915215265000004
tcs__wt_LiAcet__1,-0.2670500216065177,0.4830048114999999
tcs__wt_LiAcet__2,0.2965897532972117,0.6084749975000001
tcs__wt_LiCl__1,0.0033619851041856,0.5527406055000013
tcs__wt_LiCl__2,-0.0756418450114408,0.5314712984999996
tcs__wt_m9p__1,-0.0308947989072301,-0.7232123614999999
tcs__wt_m9p__2,0.066592151819275,-0.7159970844999997
tcs__wt_pyr__1,-1.0557450794712588,1.0536708125
tcs__wt_pyr__2,-1.1020330288994635,1.0746332884999994
tcs__wt_zncl2__1,8.53497025078678,0.2734296794999995
tcs__wt_zncl2__2,8.525370223638689,0.3068508725000001
ros_tale__0_0_0pq__1,0.3647346173684547,0.15922098349999916
ros_tale__0_0_0pq__2,0.4321581753626503,0.08669028549999958
ros_tale__0_0_250pq__1,0.7233308724274147,1.656005169499999
ros_tale__0_0_250pq__2,0.671388480193941,1.6237281744999998
ros_tale__1_mid_250pq__1,6.603659660381951,-0.1739748315000007
ros_tale__1_mid_250pq__2,6.5749460101479205,-0.3084675285000005
ros_tale__1_0_0pq__3,2.6983473286563786,-0.25529679350000034
ros_tale__1_0_0pq__4,2.8374727350058446,-0.11483106150000033
ros_tale__1_0_250pq__1,2.1365582363511426,-0.11272500650000072
ros_tale__1_0_250pq__2,1.730878287832821,-0.01241388950000033
ros_tale__1_0_750pq__1,1.1813018751358804,-0.4150160365
ros_tale__1_0_750pq__2,1.1217713333703585,-0.5702578924999999
ros_tale__1_1_0pq__1,5.734956265579197,0.3926557565
ros_tale__1_1_0pq__2,5.558774651150973,0.5165816865000004
ros_tale__1_1_250pq__1,5.412785825244381,0.3851869474999994
ros_tale__1_1_250pq__2,5.445066444619564,0.4091608564999998
ros_tale__1_1_750pq__1,5.353066577700665,0.30678418749999903
ros_tale__1_1_750pq__2,5.075311896418491,0.4718423994999998
ros_tale__1_2_0pq__1,1.328541600107399,-0.08611706050000034
ros_tale__1_2_0pq__2,0.6896880522953888,0.04048021349999953
ros_tale__1_2_250pq__1,0.5646892567885152,0.2671085204999999
ros_tale__1_2_250pq__2,0.8219559722001831,0.11774957449999945
ros_tale__1_2_750pq__1,0.9447607946634226,0.25605612850000004
ros_tale__1_2_750pq__2,0.3805158435929838,0.12000632650000045
ros_tale__1_3_0pq__1,10.183909729637543,0.4651970255000002
ros_tale__1_3_0pq__2,10.12825362361849,0.5369148384999995
ros_tale__1_3_250pq__1,10.429040505010208,0.1829059674999991
ros_tale__1_3_250pq__2,10.464448033926836,0.3237059735000001
ros_tale__1_3_250pq__3,10.8766228178397,0.6487902695000001
ros_tale__1_3_250pq__4,11.092469673709186,-0.4800531815000007
ros_tale__1_3_750pq__1,9.521792359812304,0.4089037654999999
ros_tale__1_3_750pq__2,9.407605753811216,0.27615522249999896
ros_tale__1_4_0pq__1,10.912889856356278,0.17520775950000012
ros_tale__1_4_0pq__2,10.186126510379555,0.14101950149999976
ros_tale__1_4_250pq__1,9.468451436185664,0.1400398945000001
ros_tale__1_4_250pq__2,9.93422210477936,0.4901996834999993
ros_tale__1_4_750pq__1,8.450223376638576,-0.11376577750000028
ros_tale__1_4_750pq__2,8.141954807394482,0.3043142584999998
ros_tale__1_4_750pq__3,8.934472687449057,-0.3498987945000005
ros_tale__1_4_750pq__4,8.828686748150973,-0.3919826005000005
ros_tale__2_mid_250pq__1,4.743300555132263,0.6353133985000001
ros_tale__2_mid_250pq__2,4.517828579885977,0.26065252250000004
ros_tale__2_0_0pq__1,10.476616224424204,0.09393722449999943
ros_tale__2_0_0pq__2,11.265457173631676,0.1574197084999991
ros_tale__2_0_250pq__1,6.202483220046317,0.0427632375
ros_tale__2_0_250pq__2,6.714593183016218,0.2145159534999994
ros_tale__2_0_750pq__1,11.219222562983784,0.24942337749999946
ros_tale__2_0_750pq__2,11.354377365816797,0.4868634144999993
ros_tale__2_1_0pq__1,4.3377206707003735,0.5087453934999981
ros_tale__2_1_0pq__2,7.94623013176502,0.6559223634999993
ros_tale__2_1_250pq__1,12.680801038358457,0.2434749194999997
ros_tale__2_1_250pq__2,11.90988188803031,0.3584922434999997
ros_tale__2_1_750pq__1,11.518687197981906,0.34013746150000035
ros_tale__2_1_750pq__2,11.85424313151557,0.6840727204999997
ros_tale__2_1_750pq__3,11.389185179958444,0.5202436654999998
ros_tale__2_2_0pq__1,7.079371713879073,0.5782064954999999
ros_tale__2_2_0pq__2,11.242834623583114,0.9985924654999998
ros_tale__2_2_250pq__1,8.757933108336037,0.5316221314999998
ros_tale__2_2_250pq__2,12.171894912791345,1.1572008745
ros_tale__2_2_750pq__1,11.710785416800553,1.2070722294999996
ros_tale__2_2_750pq__2,13.127721485855414,1.5257589805
ros_tale__2_3_0pq__1,11.312573233042128,1.3465808234999999
ros_tale__2_3_0pq__2,11.48022705132888,0.7554237524999996
ros_tale__2_3_250pq__1,10.224559657556563,0.7453105544999996
ros_tale__2_3_250pq__2,11.062149866969314,0.8319262224999989
ros_tale__2_3_750pq__1,10.558206493037416,0.7630369984999996
ros_tale__2_3_750pq__2,10.20263559535963,0.5042086604999998
ros_tale__3_0_0pq__1,0.9945596433010973,0.07070831550000012
ros_tale__3_0_0pq__2,1.116586379448206,-0.04316472050000009
ros_tale__3_0_250pq__1,-0.0056209050760239,-0.029003142500000575
ros_tale__3_0_250pq__2,-0.0645735728888004,0.27741541650000023
ros_tale__3_0_750pq__1,0.6702087481548901,0.3995459944999995
ros_tale__3_0_750pq__2,0.4637261507192161,0.2239905774999995
ros_tale__3_1_0pq__1,4.086172919482935,-0.3210277915000006
ros_tale__3_1_0pq__2,6.485141196222778,-0.3468534195000004
ros_tale__3_1_250pq__1,6.506171415067578,-0.2392340895
ros_tale__3_1_250pq__2,8.118369220237552,-0.3319941805000006
ros_tale__3_1_750pq__1,5.985237134282516,-0.036355935500000484
ros_tale__3_1_750pq__2,7.116153804293504,-0.3563001804999999
ros_tale__3_2_0pq__1,9.081259934049283,-0.08507938250000002
ros_tale__3_2_0pq__2,9.275846344022774,-0.25497327550000026
ros_tale__3_2_0pq__3,9.235708766929342,-0.1819400075000006
ros_tale__3_2_0pq__4,9.521691618892726,-0.15531711950000027
ros_tale__3_2_250pq__1,11.393909266489247,-0.2909014514999999
ros_tale__3_2_250pq__2,12.069077328765918,-0.3026868915000005
ros_tale__3_2_750pq__1,11.365936296214183,-0.2745234935000003
ros_tale__3_2_750pq__2,12.111759053095351,-0.2074970795000004
ros_tale__3_3_0pq__1,10.000254135909133,-0.25798628650000044
ros_tale__3_3_0pq__2,11.29763067985438,0.16447162449999994
ros_tale__3_3_0pq__3,10.040906698105406,-0.04202904949999997
ros_tale__3_3_0pq__4,11.479282911627552,0.28929332749999936
ros_tale__3_3_250pq__1,8.374183670166422,-0.3180229214999999
ros_tale__3_3_250pq__2,8.896886333952624,-0.15356279650000015
ros_tale__3_3_750pq__1,8.970153799780768,-0.1234685055
ros_tale__3_3_750pq__2,9.120706919247231,-0.4439711675
ros_tale__3_4_0pq__1,11.32606840783655,-0.5895943255000002
ros_tale__3_4_0pq__2,11.272060296065057,-0.25476453550000056
ros_tale__3_4_250pq__1,12.071278211343277,-0.7040735055000003
ros_tale__3_4_250pq__2,11.828850850754414,-0.6869501554999999
ros_tale__3_4_750pq__1,11.225478935095138,-0.32904225950000043
ros_tale__3_4_750pq__2,11.84086687345312,-0.5442935855000002
pcoli__atASMT_325G__1,6.862109688074829,0.4091923274999996
pcoli__atASMT_325G__2,6.594973232353317,0.4854508944999996
pcoli__bpTDC__1,3.905152190397652,0.34185270449999994
pcoli__bpTDC__2,3.80094562202681,0.3429851005
pcoli__BRCA__1,3.3206316687148307,0.19882153249999931
pcoli__BRCA__2,3.422999432561083,0.03647215949999971
pcoli__BRCActrl__1,5.874767705677305,0.8613481895000001
pcoli__BRCActrl__2,5.831271697654697,0.9085605965
pcoli__BRCAswap__1,6.332469397739491,0.6477297034999996
pcoli__BRCAswap__2,6.237334750433496,0.7282689644999998
pcoli__btAANAT__1,6.968397695761279,0.2868835815000006
pcoli__btAANAT__2,7.511958544146186,0.3488652644999997
pcoli__btASMT__1,6.63173629840493,0.4424055994999998
pcoli__btASMT__2,6.292668697322188,0.6539939045000001
pcoli__CC1__1,5.757672541294722,1.0364768315000001
pcoli__CC1__2,5.674017922453973,0.9533726754999998
pcoli__ccCOMT__1,4.85419784343413,0.3361001194999993
pcoli__ccCOMT__2,5.283162133395587,0.6006832854999997
pcoli__ckDDC__1,6.181404795211534,1.0157781865000004
pcoli__ckDDC__2,6.0168650058640365,1.0074062334999994
pcoli__CNTF_belt__1,5.34004408312642,0.6665701194999993
pcoli__CNTF_belt__2,6.10833843605496,0.8505076515000001
pcoli__cobPNMT__1,5.393526402361151,0.5221250024999993
pcoli__cobPNMT__2,5.580335601019057,0.5823242094999994
pcoli__cvPhhB__1,4.63075237661083,0.5986308495000001
pcoli__cvPhhB__2,4.942137389991989,0.6297369195
pcoli__ggAANAT__1,6.079924220965159,0.3785513265000002
pcoli__ggAANAT__2,6.161995238287257,0.2965825654999996
pcoli__ggTPH__1,6.159853465780007,0.2839939015000006
pcoli__ggTPH__2,5.771557333099845,0.2537921465000004
pcoli__hsAANAT__1,6.678695830344049,1.2349504074999995
pcoli__hsAANAT__2,5.40985634847412,1.2448012194999991
pcoli__hsASMT__1,4.45912630417036,0.2482300825000001
pcoli__hsASMT__2,4.18144650158392,0.2337686794999998
pcoli__hsPNMT_mb__1,4.866295623530227,0.4388018824999991
pcoli__hsPNMT_mb__2,5.490051648437835,0.41302787149999975
pcoli__hsTPH__1,5.6663343334513705,0.18360068550000008
pcoli__hsTPH__2,5.838896233110046,0.08123220849999946
pcoli__hsTPH_E2K__1,7.764335709887669,0.6420943784999995
pcoli__hsTPH_E2K__2,7.587626960425424,0.8936302065000001
pcoli__hsTPH_E2K_N91I_P99C__1,5.147456431129115,0.07610573449999958
pcoli__hsTPH_E2K_N91I_P99C__2,5.299554872068993,-0.0016201035000005248
pcoli__hsTPH_N158trunc__1,8.082438258280154,0.636583848499999
pcoli__hsTPH_N158trunc__2,7.907415078576464,0.6944717984999995
pcoli__hsTPH_N174trunc__1,7.281830320615047,0.3710560994999996
pcoli__hsTPH_N174trunc__2,7.569031083558056,0.6206676875000001
pcoli__hsTPH_Ntermtrunc__1,-0.0254432972089119,1.2038925324999994
pcoli__hsTPH_Ntermtrunc__2,0.4567537560427022,0.9401566135
pcoli__hsTPH1__1,6.917140487088468,0.7113719664999998
pcoli__hsTPH1__2,7.035712317514807,0.729819932499999
pcoli__MBP__1,-0.4825679827754993,0.4866239244999999
pcoli__MBP__2,-0.9982562893197544,0.7795097994999995
pcoli__msCOMT__1,-0.0320808700400596,0.17369187449999934
pcoli__msCOMT__2,-0.3918038360997544,0.14530804149999987
pcoli__ocAANAT__1,6.025985868943234,0.20348854650000006
pcoli__ocAANAT__2,6.309884017477442,0.15670307550000118
pcoli__osTDC_K374H__1,0.9485648527671828,1.0175244415
pcoli__osTDC_K374H__2,1.4908216672346206,1.0700926954999996
pcoli__osTDC_K374L__1,-1.3646015686599002,0.3766785475000001
pcoli__osTDC_K374L__2,-1.7110154603646766,0.4510406355000001
pcoli__osTDC_K374Q__1,6.790834102284073,0.6060677424999996
pcoli__osTDC_K374Q__2,7.103813330798918,0.6396774084999999
pcoli__osTDC_L360V__1,4.906521613948768,0.2448069215000004
pcoli__osTDC_L360V__2,5.310065732467972,0.3835546694999996
pcoli__pmTPH__1,1.425110436791575,0.014106939499999529
pcoli__pmTPH__2,-0.5367409740696241,0.04368370949999978
pcoli__RFC__1,6.096624395278053,-0.25220295749999977
pcoli__RFC__2,6.5755457624323705,-0.17900886249999992
pcoli__RFCctrl__1,5.34108449481713,1.0588393615000005
pcoli__RFCctrl__2,5.382460367528319,1.0963934484999998
pcoli__RFCnopause__1,6.559906525693573,1.0060098655000012
pcoli__RFCnopause__2,6.854556113522811,1.1588475914999998
pcoli__RFCpluspause__1,2.7305294661231545,1.3205445815
pcoli__RFCpluspause__2,2.300843187325458,1.4101525284999994
pcoli__rnCOMT_sol__1,6.231022529225422,1.0766043654999995
pcoli__rnCOMT_sol__2,5.847651412531607,1.1369340855
pcoli__rnPNMT__1,1.5923997202233091,0.17043272650000052
pcoli__rnPNMT__2,-0.8140555945595602,0.07231403749999997
pcoli__rnTDC__1,4.955229008445778,0.21619988349999986
pcoli__rnTDC__2,5.525123297999049,0.2840791045
pcoli__rnTDC_trunc__1,1.2857800754711275,0.5344492974999993
pcoli__rnTDC_trunc__2,0.5258102812227623,0.673573382499999
pcoli__saCOMT_T2A__1,4.4832071723022695,0.4953461985000001
pcoli__saCOMT_T2A__2,5.043455723513344,0.4443588654999999
pcoli__sfCOMT__1,5.979858355247594,0.04349979349999966
pcoli__sfCOMT__2,5.857259167598821,-0.10736526650000043
pcoli__sgAANAT_D63G__1,6.418780595274009,0.2812304514999999
pcoli__sgAANAT_D63G__2,6.888423630564082,0.26619495949999994
pcoli__ssDDC__1,4.362417140837665,0.3674732404999999
pcoli__ssDDC__2,4.456715459315791,0.29620484650000023
pcoli__TP53B__1,5.6699276340639,0.4505437934999996
pcoli__TP53B__2,5.939654354200619,0.5808629744999996
pcoli__WT__1,2.9948513863251858,1.2077754004999999
pcoli__WT__2,3.028619554396967,1.2596482704999996
cck__glu_ale4__1,-0.1953308695819351,0.4679962074999988
cck__glu_ale4__2,0.2020984249979173,-0.020436411500000414
cck__cck_ale1__1,0.2448351008728368,-0.02594893350000049
cck__cck_ale1__2,-0.1982971231078356,-0.15427842650000034
cck__cck_ale2__1,0.875713218762136,-0.18612799250000034
cck__cck_ale2__2,0.4492290021491898,-0.011813922500000018
cck_pgi__gmos_delpgi__1,0.1542745215330956,0.8124803394999995
cck_pgi__gmos_delpgi__2,-0.0667114744850465,0.7199255794999999
cck_pgi__pgi_ale1__1,0.3831293211749551,0.4146403405000001
cck_pgi__pgi_ale1__2,-0.2961321827267392,0.23835794050000114
cck_pgi__pgi_ale2__2,-0.0415294163406051,0.5954833594999993
cck_pgi__pgi_ale3__1,-0.1887321785293721,0.3818870784999993
cck_pgi__pgi_ale3__2,0.4067271781528571,0.1662986515
cck_pgi__pgi_ale4__1,0.0331831350148537,0.462127967499999
cck_pgi__pgi_ale4__2,0.1278500250641673,0.0206933514999994
cck_pgi__pgi_ale4__3,0.3127059344373801,-0.11518950550000008
cck_pgi__pgi_ale5__1,-0.6162311285713659,0.3011647904999997
cck_pgi__pgi_ale5__2,-0.1503497435376976,0.09040646249999897
cck_pgi__pgi_ale6__1,-0.5547604596547202,0.2994723004999997
cck_pgi__pgi_ale6__2,-0.2443422962742357,0.21366939049999975
cck_pgi__pgi_ale7__1,-0.0167319671552808,0.2527877874999991
cck_pgi__pgi_ale7__2,-0.0955778686294678,0.2723824074999994
cck_pgi__pgi_ale8__1,-1.1964806393349996,0.0066530005000000605
cck_pgi__pgi_ale8__2,-0.558429719748903,-0.038561224500000435
cck_sdh__gmos_delsdhCB__1,5.022952672706599,1.2727653634999996
cck_sdh__gmos_delsdhCB__2,0.4187477090938775,1.1572692755
cck_sdh__sdh_ale1__1,1.5991508588305994,0.8660372465000004
cck_sdh__sdh_ale1__2,1.653177236546905,0.7043587574999997
cck_sdh__sdh_ale2__1,1.1443191581795706,0.4887964824999989
cck_sdh__sdh_ale3__2,0.3500181364709298,0.6825637274999989
cck_sdh__sdh_ale3__1,1.1548220430408918,0.4594864195000001
cck_sdh__sdh_ale3__3,0.881429971152861,0.3779831634999997
cck_pts__gmos_delptsHIcrr__2,-1.4805932882622506,0.14751081150000012
cck_pts__gmos_delptsHIcrr__1,-1.3433265308064513,0.12942812949999993
cck_pts__pts_ale1__2,6.043681156624281,0.6382913824999994
cck_pts__pts_ale1__1,6.179539030054922,0.5084361974999991
cck_pts__pts_ale2__2,0.9539839764045328,-0.4778524984999999
cck_pts__pts_ale2__1,1.015650795382708,-0.43064473749999976
cck_pts__pts_ale3__2,4.112106863193291,-0.7989864205000003
cck_pts__pts_ale3__1,4.091524111608393,-0.6071817735000007
cck_pts__pts_ale4__2,1.4827011059463848,-0.2933264185000004
cck_pts__pts_ale4__1,0.7229286592280952,-0.3463338465000003
cck_gnd__gmos_delgnd__1,5.88724616296167,1.2147822584999997
cck_gnd__gmos_delgnd__2,6.111986006817199,1.0517097865
cck_gnd__gnd_ale1__1,0.9248674313641172,-0.2849737795000005
cck_gnd__gnd_ale1__2,0.8849883529030574,-0.0704245005000006
cck_gnd__gnd_ale2__1,1.0058874730345564,-0.3324169425000001
cck_gnd__gnd_ale2__2,0.6597495670187012,-0.2017600865000002
cck_gnd__gnd_ale3__1,0.5886893510017295,-0.1992468565000003
cck_gnd__gnd_ale3__2,0.9953673735451524,-0.07040213550000017
cck_tpiA__gmos_deltpiA__1,-2.199525835472033,0.2287197765000002
cck_tpiA__gmos_deltpiA__2,-0.3157694857251374,0.38541799849999947
cck_tpiA__tpiA_ale1__1,1.9504196344267573,1.1091793205
cck_tpiA__tpiA_ale1__2,1.617694534979312,1.0585471285
cck_tpiA__tpiA_ale2__1,-0.5564974284329461,0.6334350115000005
cck_tpiA__tpiA_ale2__2,-0.2200311235805735,0.31903453650000024
cck_tpiA__tpiA_ale3__1,1.9386989873209448,1.1444482115000003
cck_tpiA__tpiA_ale3__2,1.9954504856012816,1.0556702724999996
cck_tpiA__tpiA_ale4__1,0.5667355769764452,0.5553090605
cck_tpiA__tpiA_ale4__2,0.5005374887090714,0.6327806735000001
acid_tale__acid_ale1_pH7__1,0.9168214974714628,-0.06806656749999984
acid_tale__acid_ale1_pH7__2,0.6369167522814494,-0.11994225749999997
acid_tale__acid_ale1_pH5__1,9.059021517375204,0.6288126214999998
acid_tale__acid_ale1_pH5__2,9.51862799539283,0.6796841124999995
acid_tale__acid_ale2_pH7__1,0.7915225111356579,-0.2537557355000004
acid_tale__acid_ale2_pH7__2,0.4867955409513922,-0.2372005605000007
acid_tale__acid_ale2_pH5__1,3.074357392390358,0.33985263849999914
acid_tale__acid_ale2_pH5__2,2.851672098336829,-0.1536730825000001
acid_tale__low_Mg_ale_pH7__1,1.2093766145649212,0.03351778849999931
acid_tale__low_Mg_ale_pH7__2,1.3979389211943831,0.13828047249999909
acid_tale__low_Mg_ale_pH5__1,5.1394017020913,0.7247107724999989
acid_tale__low_Mg_ale_pH5__2,5.062020704256882,0.5749743704999997
acid_tale__MES_ale_pH7__1,0.6905958879691321,0.1244335405000001
acid_tale__MES_ale_pH7__2,1.4381295602650366,0.14168359049999954
acid_tale__MES_ale_pH5__1,5.063187632281297,0.6859573174999989
acid_tale__MES_ale_pH5__2,6.033024962168676,1.0351477834999994
acid_tale__gmos_pH7__1,0.7641343960848863,0.06071628050000032
acid_tale__gmos_pH7__2,0.8754802045657657,0.2478065264999998
acid_tale__gmos_pH5__1,5.336752908113639,0.7573095174999995
acid_tale__gmos_pH5__2,5.636564644600228,0.7354609065000002
adnB__wt_adn__1,1.8257661430594403,0.8161479724999996
adnB__wt_adn__2,0.3915147231419,0.7895846515000002
adnB__delydhB_adn__1,1.652306686786324,1.0654339065
adnB__delydhB_adn__2,1.416556822736177,0.7580138305000013
ytf2__wt_glc__1,1.0260908870460563,0.3552791055000002
ytf2__wt_glc__2,0.7586959625001164,0.4033735355000001
ytf2__ybcM_glc__1,1.2415819466740456,0.2378688095000001
ytf2__ybcM_glc__2,1.1986347384898004,0.08155109449999998
ytf2__ydhB_glc__1,1.3209205758513938,0.4653251364999997
ytf2__ydhB_glc__2,2.0558968215331013,0.39635621849999936
ytf2__yfeC_glc__1,1.7808305842510674,0.17901779749999935
ytf2__yfeC_glc__2,1.5816690182383948,0.34274352549999954
ytf2__yciT_glc__1,0.7929195618164786,0.11885381549999965
ytf2__yciT_glc__2,0.5753197508966427,0.3165848974999994
ytf2__ydiZ_glc__1,0.5233339110876691,-0.12425854850000027
ytf2__ydiZ_glc__2,0.7098793981405044,-0.05045051650000065
ytf2__ynfL_glc__1,0.5950032550988673,0.3197175874999996
ytf2__ynfL_glc__2,1.1716076574989238,0.3378574834999997
ytf3__wt_glc2__1,-0.1866775630174826,0.21517846949999964
ytf3__wt_glc2__2,-0.1401468488836413,0.07568707550000031
ytf3__wt_pH7_lactate__1,-0.4339324819258644,0.21592766449999967
ytf3__wt_pH7_lactate__2,-0.3743312582813744,0.19692854849999986
ytf3__wt_pH55_lactate__1,0.1530369522862457,0.3926138384999991
ytf3__wt_pH55_lactate__2,0.400705359371508,0.4518143744999996
ytf3__wt_pH55_HCl__1,-0.1926444119436022,0.37093335749999934
ytf3__wt_pH55_HCl__2,0.1816757351711596,0.4997439384999991
ytf3__dyieP_pH7__1,0.1654339341906749,0.11025450150000003
ytf3__dyieP_pH7__2,0.3456215841084012,0.12299813849999985
ytf3__dyieP_pH55__1,-0.1048021084787559,-0.047579707500000616
ytf3__dyieP_pH55__2,-0.3126040354421335,0.050732850500000204
minicoli__aldA_f1c2__1,0.4962764596034787,-5.2897575855
minicoli__aldA_minE__1,-0.3857246870935607,-5.2897575855
minicoli__mg1655_glc__1,0.8727749178813222,-0.3243652782237305
minicoli__mg1655_glc__2,0.6300854908915132,-0.33990281823837704
minicoli__minE_cyt__1,-0.4435165837961735,-5.2897575855
minicoli__minE_cyt__2,-0.2074254482713692,-5.2897575855
minicoli__minE_fruc__1,0.2013092904264775,-5.2897575855
minicoli__minE_fruc__2,0.6183699479178802,-5.2897575855
minicoli__minE_glc__1,0.3397956473822855,-5.2897575855
minicoli__minE_glc__2,0.589773533266868,-5.2897575855
minicoli__minE_glyc__1,-1.8047280948880888,-5.2897575855
minicoli__minE_glyc__2,-2.4081071247493138,-5.2897575855
minicoli__minE_Fe_starve__1,0.5982633481868723,-5.2897575855
minicoli__minE_Fe_starve__2,0.5765640894697839,-5.2897575855
minicoli__minE_LB__1,0.208513803549712,-5.2897575855
minicoli__minE_LB__2,0.151225176682102,-5.2897575855
minicoli__minE_N_starve__1,0.2637801623950033,-5.2897575855
minicoli__minE_N_starve__2,0.3525899028165731,-5.2897575855
minicoli__minE_osm__1,-0.5382110108900565,-5.2897575855
minicoli__minE_osm__2,-0.4519249332425988,-5.2897575855
minicoli__minE_ph5__1,-0.2767381822700155,-5.2897575855
minicoli__minE_ph5__2,-0.2455607019012779,-5.2897575855
minicoli__minE-pyr__1,-1.7317794917886495,-5.181117301022555
minicoli__minE-pyr__2,-3.0939192313784205,-5.2897575855
minicoli__minE_sorb__1,-0.0829130562970983,-5.1035912440517555
minicoli__minE_sorb__2,-0.1701507928599181,-5.2897575855
minicoli__minE_urid__1,0.2354263314508859,-5.2897575855
minicoli__minE_urid__2,0.542797703144052,-5.2897575855
