,A,Fnr,Fur,NagC
truHMM__phos_4h__2,0.437522475,0.6322269285000001,-0.8026738972,-0.0142879986
truHMM__phos_4h__3,-1.9157425279,0.16482961540000002,-1.7308900119000001,-1.4165522071
control__wt_glc__1,-0.02045269,-0.052632,-0.05856442,-0.1348645865
control__wt_glc__2,0.02045269,0.052632,0.05856442,0.1348645865
fur__wt_dpd__1,1.9174330222,-0.22332754900000001,-0.195719219,0.5356861035
fur__wt_dpd__2,2.4996018473,-0.207263208,-0.214364089,0.6856461505
fur__wt_fe__1,1.0720016277,-0.5591243690000001,-0.127927685,-0.0666083875
fur__wt_fe__2,1.4965263451,-0.518033721,-0.036050093000000005,-0.0018690535
fur__delfur_dpd__1,1.8403424984,-0.358693874,-9.893921886,0.3904760035
fur__delfur_dpd__2,1.9783137612,-0.349967695,-9.018917863,0.5159520575000001
fur__delfur_fe2__1,2.1753188888,-0.27282969900000004,-9.893921886,0.23909224750000002
fur__delfur_fe2__2,2.1130917921,-0.26540585,-9.893921886,0.1814105695
acid__wt_ph5__1,2.3207575394,-0.524846931,-0.38185324400000004,0.4992295405
acid__wt_ph5__2,2.3513273924,-0.539491976,-0.429145386,0.4759241495
acid__delgadx_ph5__1,3.1320952424,-0.480809823,-0.37117846200000004,0.5637066395
acid__delgadw_ph5__1,2.6607835623,-0.5694477410000001,-0.452975416,0.43005299150000004
acid__delgadw_ph5__2,2.9387148163,-0.545782447,-0.39381758800000005,0.4458840685
acid__delgade_ph5__1,2.4247284474,-0.49659595500000003,-0.353113338,0.4368820785
acid__delgade_ph5__2,2.4330165117,-0.5235996460000001,-0.38769100100000004,0.4558654855
oxidative__wt_pq__1,1.9129487351,-0.277983604,0.358912004,0.8097655075
oxidative__wt_pq__2,2.0087481543,-0.403604734,0.424605604,0.8974712905000001
oxidative__deloxyr_pq__1,2.4126629198,-0.117314808,0.7270403440000001,0.45545246850000004
oxidative__deloxyr_pq__2,2.5664548374000002,-0.052995724,0.680972684,0.5495433345
oxidative__delsoxr_pq__1,2.0852669563,-0.46957113400000006,-0.46000364200000005,0.9624726695
oxidative__delsoxr_pq__2,2.1662280186,-0.475574296,-0.471555094,0.9169485305
oxidative__delsoxs_pq__1,1.9931539242,-0.138763319,-0.492841931,0.9554377035
oxidative__delsoxs_pq__2,1.9958280071,-0.142115652,-0.53716116,0.9613866075
nac_ntrc__wt_csn__1,1.8256794747,-0.158711963,0.35313890400000003,0.19142027450000001
nac_ntrc__wt_csn__2,1.2612751875,-0.20401648900000002,0.217593104,0.2375374305
nac_ntrc__wt_cytd__1,0.8828297036,-0.22330206500000002,0.346499224,0.4650280405
nac_ntrc__wt_cytd__2,0.9094867219,-0.148782092,0.345243954,0.28062773350000003
nac_ntrc__wt_gln__1,2.6648929412999998,-0.133928986,-0.107863365,0.41135342950000003
nac_ntrc__wt_gln__2,2.3234007843,-0.07252378100000001,-0.193602928,0.21154238250000001
nac_ntrc__bw_delnac_csn__1,3.3503876031,-0.17298681200000002,0.189864784,0.4386271445
nac_ntrc__bw_delnac_csn__2,3.4210791034,-0.207335707,0.311143514,0.5521827205000001
nac_ntrc__bw_delnac_cytd__1,3.195493863,-0.39908493100000003,-0.02804138,0.4459359545
nac_ntrc__bw_delnac_cytd__2,3.0522547381,-0.458070531,-0.165441159,0.4613821685
nac_ntrc__bw_delnac_gln__1,3.1662491133,-0.387752121,-0.358506798,0.5265031075000001
nac_ntrc__bw_delnac_gln__2,2.8670518177,-0.318289392,-0.237658523,0.5012241585
nac_ntrc__bw_delnac_nh4__1,2.55864576,-0.40746298400000003,-0.48028834600000003,0.0899528685
nac_ntrc__bw_delnac_nh4__2,2.0761439923,-0.431925496,-0.45890349,0.1362724915
misc__wt_no_te__1,2.917874716,-0.574722853,-0.380946999,0.6468454935
misc__wt_no_te__2,2.4020042198000002,-0.434576408,-0.424414491,0.4727811395
misc__bw_delcbl__1,2.6669360953,-0.544797561,-0.46137134300000004,0.3348933785
misc__bw_delcbl__2,2.0595190014,-0.510121476,-0.424360053,0.2937990585
misc__bw_delfabr__1,1.5883428433,-0.54688357,-0.5693764170000001,0.27597823450000003
misc__bw_delfabr__2,1.8579943114000002,-0.5969020620000001,-0.613082707,0.2811970815
misc__bw_delfadr__1,2.3450228077,-0.631839469,-0.44849048700000005,0.2596907365
misc__bw_delfadr__2,2.6383330474,-0.5991148660000001,-0.440752898,0.23718859850000001
misc__nitr_031__1,2.3872418775,-0.44621574300000005,-0.50327982,0.3996359095
omics__wt_glu__1,1.2869888186,0.683629718,-0.630133567,0.4742960825
omics__wt_glu__2,1.1727363973,0.7885854680000001,-0.588191276,0.5585617035
omics__wt_gly__1,0.7349709363,0.206760041,-0.904279075,0.3386816495
omics__wt_gly__2,0.5518558916,0.183314323,-0.918647058,0.28603825850000003
omics__wt_thr__1,5.4058010414,-0.542585261,-0.50309914,0.8844215405
omics__wt_thr__2,5.8544632081,-0.607156115,-0.609504574,0.8676227285
omics__bw_ac__1,1.8896397683,0.045715161000000004,-0.059433047,0.1047048525
omics__bw_ac__2,1.5802572685,0.09762738400000001,-0.031227748000000003,0.15910983950000002
omics__bw_fum__1,1.7035985375,-0.18848155800000002,-0.005709301,0.0695701075
omics__bw_fum__2,1.459127791,-0.242270962,0.06492178400000001,-0.0709870945
omics__bw_glc__1,0.4053616867,-0.234511247,-0.011917744000000001,0.2594191595
omics__bw_glc__2,0.48530715350000003,-0.20882609800000002,0.042641122000000004,0.2698313975
omics__bw_pyr__1,1.0786094637,0.087242941,-0.189724267,0.22842539150000002
omics__bw_pyr__2,0.4751222184,0.022124095,-0.117464833,0.2587331805
ompr__wt_nacl__1,2.3013919949,-0.769651592,-0.400303825,0.7857241585
ompr__wt_nacl__2,1.5282937332,-0.646367331,-0.504065686,0.7674064685
ompr__bw_delompr_nacl__1,1.1229508906,-1.035417797,-0.632963179,0.2155502745
ompr__bw_delompr_nacl__2,1.323605688,-0.98364399,-0.543296344,0.2571374165
minspan__wt_ade__1,0.3964037744,-0.57964238,0.19507696400000002,-0.3452173645
minspan__wt_glc__1,2.5459061533,-0.946672155,-0.5062775780000001,-0.1839871425
minspan__wt_glc__2,2.3400193759,-0.70245124,-0.44786492600000005,-0.0024370965
minspan__wt_glc__3,2.3602516557,-0.6560544730000001,-0.415952254,0.0928328005
minspan__wt_glc_anaero__1,2.4280369055,-1.37524121,-0.8732856050000001,0.4206886655
minspan__wt_glc_anaero__2,2.1413823647,-1.519285843,-1.157357443,0.5109302475
minspan__wt_trp__1,2.8960509424,-1.857965349,-0.868235834,0.11367260750000001
minspan__bw_delcra_glc__1,4.7447090809,-1.7740696470000001,-0.918542673,0.1677928215
minspan__bw_delcra_trp__1,0.6985645352000001,-1.679262271,-1.00502228,0.018320773500000002
minspan__bw_delmntr__1,4.8515525834,-1.5296943330000001,-0.6837856210000001,0.5755384055
minspan__bw_delnac_ade__1,0.4589696466,-0.241030033,-0.107717401,-0.0170337685
minspan__bw_delnac_glc__1,0.7875402263,-0.724032275,-0.467616242,-0.051535301500000005
cra_crp__wt_ac__1,1.8415481741000002,0.563029258,-0.418468514,0.3801220795
cra_crp__wt_ac__2,2.0854722452,0.5452901480000001,-0.483728046,0.1937534585
cra_crp__wt_fru__1,2.1135045111,0.5749984380000001,-0.592770205,0.41979421650000004
cra_crp__wt_fru__2,2.1313476312,0.562240048,-0.568478295,0.5188574195
cra_crp__delcra_ac__1,2.3691259901,-0.350516384,-0.24041298600000002,0.49611436350000004
cra_crp__delcra_ac__2,1.9894139941,-0.297698038,-0.248563267,0.4545480645
cra_crp__delcra_fru__1,2.5577151728,-0.48628780600000004,-0.480410486,0.2906882625
cra_crp__delcra_fru__2,2.7058273403,-0.53814686,-0.45491749600000003,0.4538412285
cra_crp__delcra_glc__1,1.712344554,-0.5029783950000001,-0.504451831,0.22799657950000002
cra_crp__delcra_glc__2,1.8067889599,-0.572787414,-0.5782221740000001,0.1658073165
rpoB__wt_031__1,3.7602076656000003,-0.43926326200000004,-0.06396236200000001,0.1919824175
rpoB__wt_044__1,2.1325927799,-0.355462483,-0.48135177,0.26691320550000003
rpoB__wt_lb__1,1.4615169741,-0.431275444,-0.40970317,0.2337178695
rpoB__wt_lb__2,1.7944033293000001,-0.47569201600000005,-0.439755649,0.10881581450000001
rpoB__rpoBE546V_031__1,2.7949187542000002,-0.21907488400000003,-0.028183715,-0.041558937500000004
rpoB__rpoBE546V_044__1,2.6414652484000003,-0.29527451800000004,-0.123194439,-0.3330703975
rpoB__rpoBE546V_lb__1,2.4032983093,-0.177257513,-0.354521452,0.1756576325
rpoB__rpoBE546V_lb__2,2.3109764972,-0.18967989200000002,-0.336211197,0.2101279955
rpoB__rpoBE546V_glc__1,0.6461429236,-0.139703868,-0.32011369,-0.0354457415
rpoB__rpoBE672K_glc__1,-1.7689791906,-0.21448740600000002,-0.38510412600000005,-0.3847279825
rpoB__rpoBE672K_glc__2,-1.7265726903,-0.21332366900000002,-0.29302495700000003,-0.3356276235
rpoB__rpoBE672K_lb__1,1.4180670519,-0.31724649200000005,-0.5939588210000001,-0.4692311415
rpoB__rpoBE672K_lb__2,0.5072148078000001,-0.309938502,-0.634140758,-0.49502235450000004
crp__wt_fru__1,1.0439334435,-0.222994296,-0.260037938,-0.0925482355
crp__wt_glyc__1,2.0404093841,-0.174284776,-0.322197604,-0.2431440565
crp__wt_glyc__2,2.0096492108,-0.089958595,-0.287365826,-0.24126912250000002
crp__delar1_glyc__1,6.7774439702,-1.2857264019999999,-0.469120586,0.7176968845
crp__delar1_glyc__2,8.4327998185,-1.501529713,-0.348731532,0.8042011995
crp__delar1ar2_glyc__1,1.2337911304,-0.155629982,-0.127367114,0.34021841350000004
crp__delar1ar2_glyc__2,1.6939312887,-0.114934488,-0.207661863,0.3914187515
crp__delar1ar2_glyc__3,1.5281008732,-0.147109753,-0.21472747900000003,0.3381089055
crp__delar2_glyc__1,9.1728137861,-1.271483779,-0.40980044600000004,-0.042675342500000005
crp__delar2_glyc__2,8.9275950203,-1.177351436,-0.317628098,0.061664366500000005
crp__delar2_glyc__3,8.8914815959,-1.174853432,-0.21726345500000002,0.2686636295
crp__delcrp_fru__1,1.7913361914,-0.24670364600000003,-0.356106085,0.1769346065
crp__delcrp_fru__2,2.0802137246,-0.217710901,-0.412112491,0.1116831655
crp__delcrp_fru__3,1.967905789,-0.34636329800000004,-0.368307158,0.2215546105
crp__delcrp_glc__1,1.1907843125,-0.14795257,-0.310786963,0.3353775325
crp__delcrp_glc__2,1.244986508,-0.13383598800000002,-0.203130993,0.3112241635
crp__delcrp_glc__3,1.3181488728000001,-0.24589322600000002,-0.113717757,0.3538494345
crp__delcrp_glyc__1,1.7207663173,-0.17621799900000001,-0.31081626300000004,0.3399856885
crp__delcrp_glyc__2,1.4025365757000001,-0.25661334,-0.272416987,0.3205778795
crp__delcrp_glyc__3,1.6489710826000001,-0.279568501,-0.172980614,0.3219913135
glu__glu_ale3__1,4.1014317417,-1.531208371,-0.11348783900000001,-0.8948747445
glu__glu_ale4__1,0.7322721469,-0.333096123,-0.404231708,-0.0689637205
glu__glu_ale5__1,1.0866371234,-0.77865494,-0.541371818,-0.0957113265
glu__glu_ale6__1,-1.1189189575,-0.12059369700000001,-0.510735197,-0.4151256585
glu__glu_ale8__1,5.7883419743,-1.378413375,-0.174249173,0.34690388450000004
glu__glu_ale9__1,3.6313679108,-0.7807343670000001,-0.448683669,0.37276925850000003
glu__glu_ale10__1,4.7021149148,-1.360002336,-0.341837171,-0.8120562965
42c__wt_42c__1,2.9259340145,-1.014558191,-0.6408752710000001,0.2896124755
42c__42c_ale1__1,7.0904282349,-1.871778225,-0.334999313,2.4144390005
42c__42c_ale2__1,2.6158755221,-0.44312802300000004,-0.700050626,0.2364494855
42c__42c_ale3__1,2.9113713338,-0.17273049999999998,-0.42708929100000004,0.3365853895
42c__42c_ale4__1,5.3924727358,-0.320755442,-0.444465149,0.8385645615
42c__42c_ale5__1,1.3629350674,-0.527302844,-0.481719369,0.21782977350000002
42c__42c_ale6__1,3.9689351734000002,-1.720490645,0.29714986400000004,2.9150698085
42c__42c_ale8__1,5.0488731121,-0.7990813750000001,0.200874984,2.2076605765
42c__42c_ale9__1,-0.6399766799000001,-0.447372739,-0.52844176,0.3604064295
42c__42c_ale10__1,6.285304742,-0.9696312210000001,0.188756154,1.0269313935
ssw__wt_ac__1,0.9489946766,-0.80825286,-0.30963029400000003,-0.2784555955
ssw__wt_glc__1,1.1139381125,-0.249604124,-0.262425489,0.0156204545
ssw__wt_glyc__1,7.7970861309,-0.396644965,-0.340352881,-0.0551479795
ssw__wt_xyl__1,5.360399781,0.21574725800000003,0.022620157000000002,0.3473224515
ssw__glc_ale1__1,4.6019431389,-0.46381721600000003,-0.334013147,-0.9623985085000001
ssw__glc_ale2__1,2.5907913567,-1.5070222580000001,-0.30422876200000004,-0.28509736950000003
ssw__glc_ale3__1,3.7922398338,-1.237537221,-0.069263481,0.2366613465
ssw__glyc_ale1__1,3.0662815177,-0.391325409,-0.500832661,-0.1153965275
ssw__glyc_ale2__1,3.3072446805,-1.29649857,-0.24338409100000002,0.21247689050000002
ssw__xyl_ale1__1,3.8006160841,-0.9544926520000001,-0.042690987,0.0723452285
ssw__xyl_ale2__1,3.0428811015,-0.635754672,-0.175974286,-0.1387705055
ssw__xyl_ale3__1,2.6474945174,-0.9828595450000001,-0.457388622,-0.2898769955
ssw__glc_ac_ac2__1,4.3341718464,-2.294399248,-0.462616623,-0.2835740565
ssw__glc_ac_glc1__1,3.0295260767,-0.356102436,-0.09846648200000001,0.1887480745
ssw__glc_glyc_glc__1,6.0350966179,-1.465999144,-0.35146302500000004,-0.2385670655
ssw__glc_glyc_glyc__1,3.9868487058,-0.580660179,-0.365654229,-0.3987627185
ssw__glc_xyl_glc__1,3.5140568175,-1.242127184,-0.30815267100000004,-0.5827433955
ssw__glc_xyl_xyl__1,0.9527087198,-0.7752710380000001,-0.283018388,-0.7385574705
ica__wt_glc__1,0.9366352588,-0.7268877690000001,-0.330674232,-0.5674251685
ica__wt_glc__2,1.6775246921,-0.769908319,-0.33224142500000003,-0.5197640105
ica__wt_glc__3,0.8511727148,-0.5550889640000001,-0.13704924400000001,-0.2343267515
ica__wt_glc__4,1.2918291571,-0.70189007,0.07660196600000001,-0.43712441150000003
ica__arg_sbt__1,5.0522272016,-0.9857155870000001,-0.6773337140000001,-0.2396523325
ica__arg_sbt__2,4.5497797896000005,-0.8052297820000001,-0.276123999,-0.26815792050000004
ica__cytd_rib__1,4.2052484081,-0.643594239,0.271829614,-0.3369020165
ica__cytd_rib__2,3.9299579608,-0.6875447610000001,0.27839303400000004,-0.3611994725
ica__gth__1,-0.13684402440000001,-0.814034076,0.225799564,0.09409890550000001
ica__gth__2,-0.4813935165,-0.919774324,0.525403084,-0.0990452225
ica__leu_glcr__1,0.9417703856,-0.538158396,0.247358194,0.0150077035
ica__leu_glcr__2,0.6669391841,-0.539788284,0.24269203400000003,0.0348874345
ica__met_glc__1,0.17632384750000002,-0.73392979,-0.284150261,-0.6875064075
ica__met_glc__2,0.2717555581,-0.730469433,-0.296198756,-0.6362771755000001
ica__no3_anaero__1,5.7887959615,-0.799681293,-0.20281510300000002,0.1026764315
ica__no3_anaero__2,5.7967548763,-0.764805285,-0.20778574200000002,0.009304755500000001
ica__phe_acgam__1,0.8940097669,-0.558335586,-0.07753241500000001,1.1176241155
ica__phe_acgam__2,0.3879815425,-0.491804536,-0.071037353,1.1784103125
ica__thm_gal__1,2.7672803103,-0.620650347,-0.038622112,-0.1464564975
ica__thm_gal__2,2.904089396,-0.6047507440000001,-0.09654379,-0.1330234615
ica__tyr_glcn__1,1.2024630849,-0.603412708,-0.104564449,-0.4865065985
ica__tyr_glcn__2,1.2923082677,-0.601450473,-0.05732390800000001,-0.4623489335
ica__ura_pyr__1,2.2145632966,-0.589455429,0.152544684,-0.2592147895
ica__ura_pyr__2,2.4879113358,-0.5449526920000001,0.22290704400000003,-0.3042433895
ica__wt_glc__5,2.0991330306,-0.6705241160000001,-0.148514853,-0.3116889035
ica__wt_glc__6,2.1671077464,-0.606799751,-0.083556793,-0.2076728645
ica__bw_delpurR_cytd__1,1.3614868403,-0.719011072,-0.38738019700000004,-0.5058529585
ica__bw_delpurR_cytd__2,0.5213619347,-0.696804961,0.31847041400000003,-0.2769295385
ica__ade_glc__1,0.4129410499,-0.670683031,0.251592404,-0.3636915335
ica__ade_glc__2,1.1483881483,-0.7218945370000001,-0.312228202,-0.7387365645
ytf__wt_glc__1,4.8411615032,-1.016246127,-0.11867013500000001,-0.3381325565
ytf__wt_glc__2,5.5931874923,-1.308233625,-0.12107829,-0.1584091165
ytf__delyafC__1,6.5928227034999995,-1.716427353,-0.40942488,-0.037804526500000005
ytf__delyafC__2,7.8081502229,-1.621011786,-0.317496799,-1.3294500000000001e-05
ytf__delyeiE__1,3.9148881015,-0.146112814,-0.131432835,0.3320620745
ytf__delyeiE__2,2.3919963013,-0.43263766000000003,-0.201141808,0.0098725975
ytf__delyiaJ__1,5.6058449141,-1.55639051,-0.32715426000000003,0.0666998235
ytf__delyiaJ__2,6.5453048254,-0.8717574610000001,-0.177771805,0.0895200875
ytf__delyieP__1,8.5443582155,-1.347170503,0.06414507800000001,0.2967470405
ytf__delyieP__2,8.2379801117,-1.305195932,-0.029952843000000003,0.19381855050000002
ytf__wt_ph5__1,2.5147395461,-0.557043083,-0.02597042,-0.15823428250000002
ytf__wt_ph5__2,2.8477071715,-0.5606580010000001,0.104815375,-0.1489784615
ytf__wt_ph8__1,1.6839346656,-0.5787427820000001,-0.058305663,-0.3553062885
ytf__wt_ph8__2,1.7446117463,-0.39573632200000003,-0.056770984000000003,-0.2111615365
ytf__delybaO__1,5.0139128002,-1.65527256,-0.399775176,0.0497706075
ytf__delybaO__2,7.3440359495,-1.4105320030000001,-0.10475038,0.1325687265
ytf__delybaQ__1,1.42884812,-0.606795733,0.017150949000000002,-0.21505504250000002
ytf__delybaQ__2,1.9606684992,-0.583630595,0.026472562,-0.1987273025
ytf__delybiH__1,7.355657016,-0.978089003,-0.21315872700000002,0.0744610055
ytf__delybiH__2,9.3646121803,-1.476111577,-0.154431641,0.3169926455
ytf__delydcI_ph5__1,2.8074240294,-0.604571167,-0.040899528000000004,-0.1410554505
ytf__delydcI_ph5__2,2.7542069108,-0.61283708,0.11847004400000001,-0.1910456485
ytf__delydcI_ph8__1,1.8018757296999999,-0.49415536200000004,0.05858913,-0.2418846845
ytf__delydcI_ph8__2,1.5279906952,-0.629762844,0.016115785,-0.30804535850000003
ytf__delyddM__1,2.7883166202,-0.522693497,0.07278404100000001,-0.0208512075
ytf__delyddM__2,2.6987704824,-0.42543202100000005,0.20655213400000003,-0.0827132475
ytf__delyheO__1,6.1814313846,-1.821853724,-0.450623278,-0.08872740750000001
ytf__delyheO__2,7.5489583795,-1.82958307,-0.24639368900000003,-0.0088555445
fps__bw_glc__1,1.2600034802,-0.6606700440000001,0.17435339400000002,-0.3090578395
fps__bw_glc__2,1.3619572455,-0.7722607140000001,-0.023085952,-0.4169228525
fps__fps_thrA_ale1__1,2.5335754562,-0.567476288,0.062007343000000006,-0.0856331905
fps__fps_thrA_ale1__2,2.6042513932,-0.710008164,-0.030022829,-0.1778000385
fps__fps_thrA_ale2__1,3.0370213318,-0.708427322,-0.099545278,-0.0518737025
fps__fps_thrA_ale2__2,3.070345362,-0.674129635,-0.15577379300000002,0.00036784750000000004
fps__fps_serB_ale1__1,1.9257798487,-0.747203834,0.085860289,-0.1704727145
fps__fps_serB_ale1__2,2.3114291367,-0.6559473680000001,0.137285174,-0.0981316725
fps__fps_serB_ale4__1,1.4936892428,-1.184646649,0.508434594,-0.1003162955
fps__fps_serB_ale4__2,2.0338497367,-1.019253874,0.5725869640000001,0.1727789285
fps__fps_ptsI_ale1__1,2.3892107458,-0.9269502930000001,0.178700084,-0.8254898895
fps__fps_ptsI_ale1__2,2.4315556843,-0.8308143870000001,0.13076157400000002,-0.4695084195
fps__fps_ptsI_ale3__1,3.1363831712,-0.8180644960000001,0.000418054,-0.5423160305
fps__fps_ptsI_ale3__2,2.9640106745,-0.8140812820000001,-0.000360632,-0.6113774765000001
pal__lyx_ale2_f6__1,2.188816841,-0.499433516,0.06253874,-0.08568737550000001
pal__lyx_ale2__1,2.8626880466999998,-0.5389567430000001,-0.038381135000000004,-0.36735072950000003
pal__lyx_ale2__2,2.4734892895,-0.523578816,-0.015371658000000002,-0.4947210735
pal__lyx_ale4__1,0.3962543063,-0.7789653710000001,-0.08324728,-0.5625435275
pal__lyx_ale4__2,1.2520523119,-0.754669546,-0.22919684,-0.6636394105
pal__5drib_ale10_f18__1,3.0041396268,-0.858436865,-0.083564707,-0.5883202185
pal__5drib_ale10_f18__2,3.0998951938,-0.753607601,-0.024886867,-0.4532635635
pal__5drib_ale10__1,2.2495040428,-0.6081119500000001,0.258599744,0.0463925855
pal__arab_ale14_f9__1,2.319723709,-0.650729125,0.24741131400000002,-0.2163409075
pal__arab_ale14_f9__2,2.7123343495,-0.579090658,0.23385870400000003,-0.4000672035
pal__arab_ale14__1,2.1615690103,-0.56126696,0.043847517,-0.34619887450000003
pal__arab_ale14__2,2.2992764774,-0.632727778,0.0018530730000000002,-0.3575254545
pal__arab_ale16__1,2.0464067077,-0.664846897,-0.14171461900000001,-0.0021286315
pal__arab_ale16__2,2.6061656819,-0.686483075,-0.22532452,-0.1076108425
pal__tartr_ale26_f10__1,1.6082440631,-0.703734273,0.049591953,-0.025184426500000003
pal__tartr_ale26_f10__2,1.5360026973,-0.660902781,0.07991116300000001,-0.0010702775
pal__tartr_ale26__1,0.3194302321,-0.7898414690000001,-0.06977634,-0.1013818575
pal__tartr_ale26__2,0.5091229487,-0.794304505,-0.115456971,-0.0796028955
pal__tartr_ale28_f10__1,2.3700257325000003,-0.6169361680000001,0.234523954,-0.1623551395
pal__tartr_ale28_f10__2,1.7313575415,-0.6927632880000001,0.24684139400000002,-0.15443444850000002
pal__tartr_ale28__1,1.6817019089,-0.7137339220000001,0.18696500400000002,-0.2953005295
pal__tartr_ale28__2,0.8824931375,-0.652156995,0.387008094,-0.1633429285
efeU__delmenFentC_citr__1,4.5553940723,-1.164833993,-0.018641953000000003,-0.3678586755
efeU__delmenFentC_citr__2,5.3132058289,-1.284891394,-0.01502615,-0.4694449175
