,A,CytR,Crp
pcoli__hsTPH_N158trunc__2,-0.9690424051836676,-0.08448472050000078,0.3858976930000004
pcoli__hsTPH_N174trunc__1,-2.1613054449263287,0.04415735949999977,0.3836390329999997
pcoli__hsTPH_N174trunc__2,-1.102565654041943,0.2866628575000005,0.6533793929999998
pcoli__hsTPH_Ntermtrunc__1,-0.2750658841128338,0.0644961524999994,0.5076168729999999
pcoli__hsTPH_Ntermtrunc__2,-0.669962866181017,-0.38878394749999945,0.580596903
pcoli__hsTPH1__1,-1.4633118124080928,-0.09328816749999992,0.5255677930000004
pcoli__hsTPH1__2,-1.640297469256427,-0.15496852049999976,0.5415309229999998
pcoli__MBP__1,-1.5200415189555505,-0.3266730155000017,-0.3459770999999989
pcoli__MBP__2,-0.6029568465027628,-0.03371867150000085,0.026489270000000783
pcoli__msCOMT__1,-2.890928229176578,0.04997465349999963,-0.10757294999999978
pcoli__msCOMT__2,-2.8497335181217807,0.08894765949999961,-0.09238089099999948
pcoli__ocAANAT__1,-2.21943195499517,-0.00864801049999997,0.3196315130000009
pcoli__ocAANAT__2,-2.1722213110905573,-0.04497171349999984,0.2939196830000004
pcoli__osTDC_K374H__1,-0.0521780621756748,-0.4705547034999986,0.6863196630000008
pcoli__osTDC_K374H__2,0.1603488442991798,-0.8204095594999998,0.6933763230000007
pcoli__osTDC_K374L__1,-2.7053086852748414,0.20970770449999954,-0.030107002999999462
pcoli__osTDC_K374L__2,-2.576274410731836,0.07760683550000014,0.15281107300000052
pcoli__osTDC_K374Q__1,-1.876281043840391,-0.006238358500000096,0.4485571030000006
pcoli__osTDC_K374Q__2,-1.384714437546478,-0.038368423499999686,0.4643148630000002
pcoli__osTDC_L360V__1,-2.235546084371844,0.035864840499999495,0.2966241729999997
pcoli__osTDC_L360V__2,-1.2073038276582937,-0.04145708650000035,0.3820168630000005
pcoli__pmTPH__1,-2.9475129580230197,0.2687813395000003,-0.10026360400000024
pcoli__pmTPH__2,-2.597729599703424,0.15364805349999955,0.08226395500000018
pcoli__RFC__1,-2.000767450432407,-0.0984136004999998,0.06813715200000026
pcoli__RFC__2,-1.9873225536402817,0.0127214044999997,0.008882815999999849
pcoli__RFCctrl__1,-1.3086816616180337,-0.35000101650000026,0.4522689930000006
pcoli__RFCctrl__2,-1.3672073816718184,-0.6019422544999999,0.5165584929999998
pcoli__RFCnopause__1,-0.3494488291218339,-0.2591421985000002,0.6708687229999999
pcoli__RFCnopause__2,0.3977361508560495,-0.5144389985000002,0.6748039729999995
pcoli__RFCpluspause__1,0.5680431967198806,0.2219806205000001,0.7640610930000005
pcoli__RFCpluspause__2,0.6699731424420006,0.16540491349999975,0.5214214130000006
pcoli__rnCOMT_sol__1,-0.4569269570785501,-0.4911342115000004,0.8270174130000001
pcoli__rnCOMT_sol__2,-0.9833898592591432,-0.5434260355000005,0.6395325229999997
pcoli__rnPNMT__1,-1.800518828896137,0.12912853849999895,0.1635869329999995
pcoli__rnPNMT__2,-2.1361919470179083,0.17855647649999984,0.07451194300000097
pcoli__rnTDC__1,-3.2784379637021828,-0.01017286350000024,0.08798361800000087
pcoli__rnTDC__2,-2.684203613064449,0.08614593949999971,0.17114607300000095
pcoli__rnTDC_trunc__1,-2.59364546994901,0.1580058365000001,0.3075571430000004
pcoli__rnTDC_trunc__2,-1.6173228688700123,0.31548327349999905,0.43504015300000104
pcoli__saCOMT_T2A__1,-2.911563574372634,0.13113438349999915,0.3335838930000001
pcoli__saCOMT_T2A__2,-3.0695768253529065,0.0954092415000014,0.4038707630000005
pcoli__sfCOMT__1,-2.7127211822116437,-0.08193504449999978,0.1572444130000008
pcoli__sfCOMT__2,-3.1132003077128205,-0.11467586749999993,0.06503750799999962
pcoli__sgAANAT_D63G__1,-2.7096496394726826,0.12503403250000036,0.18900217300000044
pcoli__sgAANAT_D63G__2,-1.8678182344105627,0.029025957500000032,0.43052260299999995
pcoli__ssDDC__1,-2.077708708587583,0.1286199984999996,0.20759201300000107
pcoli__ssDDC__2,-1.8022524664183568,-0.028852014499999967,0.3251403029999995
pcoli__TP53B__1,-2.323658493603976,-0.03709710050000048,0.4237391030000008
pcoli__TP53B__2,-2.496171864234399,0.023117285499999696,0.4437453829999996
pcoli__WT__1,0.3568238360445617,-0.5423311704999998,0.5471816730000008
pcoli__WT__2,-0.0326034557883982,-0.1971669255000004,0.4334316830000001
cck__glu_ale4__1,-1.7329459513933736,0.05336483149999971,0.10431546100000057
cck__glu_ale4__2,-1.3390198482327085,-0.3938116334999986,0.21222904300000067
cck__cck_ale1__1,-0.9605182403319062,-0.2552206925,0.14875797300000038
cck__cck_ale1__2,-0.7782067957470978,-0.21661288150000055,0.21173196300000008
cck__cck_ale2__1,-1.0658005745432693,-0.22666709650000086,0.24320085299999936
cck__cck_ale2__2,-1.268626563665633,-0.2748558345000003,0.2196628030000003
cck_pgi__gmos_delpgi__1,-2.914003857783177,0.192894053499999,0.6099491930000003
cck_pgi__gmos_delpgi__2,-2.706504016898541,0.4880785784999997,0.5151660729999996
cck_pgi__pgi_ale1__1,-2.659186212102771,0.4680483484999991,0.0871969090000011
cck_pgi__pgi_ale1__2,-2.6975920710052246,0.021237436499999877,0.4703615729999999
cck_pgi__pgi_ale2__2,-2.162764791724967,0.0056733434999989285,0.6450278430000012
cck_pgi__pgi_ale3__1,-2.77070717064016,0.4302779745000001,0.2577020430000001
cck_pgi__pgi_ale3__2,-2.238910491033611,0.14026124449999955,0.527121343000001
cck_pgi__pgi_ale4__1,-0.963676873176296,-0.08150824650000033,0.025670410000000032
cck_pgi__pgi_ale4__2,-0.2747084649764481,-0.5865281245,0.14926491299999967
cck_pgi__pgi_ale4__3,-0.4898539311868495,-0.5320517335000003,0.2310494330000008
cck_pgi__pgi_ale5__1,-2.571238684522949,0.4016635774999999,0.26444670300000084
cck_pgi__pgi_ale5__2,-2.340320416669928,0.2380464645,0.4910110930000009
cck_pgi__pgi_ale6__1,-3.256113311199489,0.5276609145000002,0.40659345300000105
cck_pgi__pgi_ale6__2,-1.7889471307920553,0.3548663625000001,0.6293582329999996
cck_pgi__pgi_ale7__1,-4.134116063036033,0.6157072164999997,0.4198053730000009
cck_pgi__pgi_ale7__2,-3.298828275651749,0.3297557144999992,0.7252530329999995
cck_pgi__pgi_ale8__1,-0.9752950204846478,-0.1233258484999986,0.2900276829999999
cck_pgi__pgi_ale8__2,0.2064455798524532,-0.1835229534999998,0.6440838830000004
cck_sdh__gmos_delsdhCB__1,2.699744722805388,-0.021493632499999468,0.8479485130000004
cck_sdh__gmos_delsdhCB__2,1.9872168681251217,-0.32393117250000003,0.8298960530000006
cck_sdh__sdh_ale1__1,-0.6190620277467267,-0.193395476500001,0.5440714730000007
cck_sdh__sdh_ale1__2,0.1508050140639406,-0.2522135715000005,0.5592394929999998
cck_sdh__sdh_ale2__1,-0.2416512833583006,-0.2911422195000002,0.4799116730000002
cck_sdh__sdh_ale3__2,0.0516054019253198,-0.14839909050000075,0.5564179130000007
cck_sdh__sdh_ale3__1,-0.9463797898257728,-0.17416122050000027,0.4938992930000001
cck_sdh__sdh_ale3__3,-1.2289706995325709,-0.26111556450000073,0.4853280929999997
cck_pts__gmos_delptsHIcrr__2,0.1449755372617235,0.07098512949999948,0.4644968830000007
cck_pts__gmos_delptsHIcrr__1,0.6422546564034332,0.36530203349999896,0.649161093
cck_pts__pts_ale1__2,-0.8463891660114023,1.5945982005,0.3294758729999998
cck_pts__pts_ale1__1,-0.2360719137189158,1.5796817015000002,0.2967783530000005
cck_pts__pts_ale2__2,-2.259255403485271,0.4531905244999992,0.20189095299999948
cck_pts__pts_ale2__1,-2.3255845066402783,0.5412968644999996,0.2751297130000001
cck_pts__pts_ale3__2,0.1769104707352033,2.1008455875000003,-0.4453421809999991
cck_pts__pts_ale3__1,-0.015992862393887,2.266020687500001,-0.1455219379999999
cck_pts__pts_ale4__2,-2.2437573579610093,0.2562050244999998,0.4206787429999999
cck_pts__pts_ale4__1,-2.741752070708005,0.20057216250000032,0.3875030329999998
cck_gnd__gmos_delgnd__1,2.271270554475108,-0.4305875955000005,0.5155411030000003
cck_gnd__gmos_delgnd__2,1.8319007191860852,-1.0041161405000008,0.4190796030000001
cck_gnd__gnd_ale1__1,-1.094757825381309,-0.2060636054999998,0.11322853200000085
cck_gnd__gnd_ale1__2,-0.8800332478000824,-0.1666777995000004,0.14549259800000058
cck_gnd__gnd_ale2__1,-1.3058904767694763,-0.2985368715000005,0.057324061000000974
cck_gnd__gnd_ale2__2,-1.666655567639308,-0.2715662695000001,0.0516023170000004
cck_gnd__gnd_ale3__1,-1.0200338047536268,-0.13885152850000004,0.04701789499999976
cck_gnd__gnd_ale3__2,-0.5004510662384889,-0.27978558650000096,0.07806117700000037
cck_tpiA__gmos_deltpiA__1,-1.0682534480805557,-0.1909568515000002,0.5549454330000003
cck_tpiA__gmos_deltpiA__2,-4.411818357519823,-0.21186425050000054,0.6484744429999996
cck_tpiA__tpiA_ale1__1,-2.7083578315366656,0.7057552634999995,0.5753141230000001
cck_tpiA__tpiA_ale1__2,-2.893123402495055,0.7098879425,0.5862271529999994
cck_tpiA__tpiA_ale2__1,-2.891532110187368,0.4802996875000005,0.6931617929999998
cck_tpiA__tpiA_ale2__2,-3.042165735395449,0.2369760855000003,0.4825762030000007
cck_tpiA__tpiA_ale3__1,-3.42294760411736,0.4752652725000006,0.44486670300000064
cck_tpiA__tpiA_ale3__2,-3.4594207962302805,0.2181898604999999,0.42426745300000057
cck_tpiA__tpiA_ale4__1,-2.5246952208876547,0.2975871044999998,0.2272038629999997
cck_tpiA__tpiA_ale4__2,-2.144788606763058,0.27787436749999994,0.19612825299999948
acid_tale__acid_ale1_pH7__1,-0.0038765092762209,-0.5005772134999997,0.15268897300000006
acid_tale__acid_ale1_pH7__2,-0.4278914583852421,-0.4601421185000003,0.126066680000001
acid_tale__acid_ale1_pH5__1,2.2431249937513225,-1.1112601105,0.7941495229999997
acid_tale__acid_ale1_pH5__2,1.9166530915393616,-1.1218377095000005,0.8152700330000009
acid_tale__acid_ale2_pH7__1,-1.407840359677378,-0.07974985950000057,0.3388400730000001
acid_tale__acid_ale2_pH7__2,-1.3050902790389325,-0.20108663749999955,0.3230544630000001
acid_tale__acid_ale2_pH5__1,-0.6496936794779735,-0.5262289445000006,0.432644723000001
acid_tale__acid_ale2_pH5__2,0.8603972772456485,-0.6999030844999998,0.4854809929999994
acid_tale__low_Mg_ale_pH7__1,-3.041818434463537,-0.16099480849999992,0.3007467029999997
acid_tale__low_Mg_ale_pH7__2,-2.491904758506814,-0.01748409650000049,0.3462454630000007
acid_tale__low_Mg_ale_pH5__1,-2.337821110522367,-0.27175700150000104,0.6085887329999995
acid_tale__low_Mg_ale_pH5__2,-1.149590487082389,-0.34348420450000017,0.5572315630000002
acid_tale__MES_ale_pH7__1,-2.1707661826644795,-0.08864671150000092,0.4305318729999996
acid_tale__MES_ale_pH7__2,-2.4503522443550803,-0.14180049850000032,0.4747332229999994
acid_tale__MES_ale_pH5__1,-0.27445132327991,-0.8509771385000002,0.4750174830000002
acid_tale__MES_ale_pH5__2,-0.6044613963719956,-0.6161461674999993,0.709374983
acid_tale__gmos_pH7__1,-2.239255123131151,-0.2117058815000004,0.4296040630000011
acid_tale__gmos_pH7__2,-2.3017215185167306,-0.2033189765000003,0.4446293130000001
acid_tale__gmos_pH5__1,-1.1436561820143143,-0.4137709524999993,0.6502280230000004
acid_tale__gmos_pH5__2,-1.9778333640722048,-0.4829698124999995,0.7174304530000004
adnB__wt_adn__1,-5.074168378658342,0.004008252500000253,-0.4159558469999993
adnB__wt_adn__2,-0.8357702716936848,-0.17164766249999985,0.22959581299999954
adnB__delydhB_adn__1,-6.528417741453032,-0.3981763334999986,-0.5303189100000001
adnB__delydhB_adn__2,-3.609732078690735,-0.11811701450000013,-0.2645061010000003
ytf2__wt_glc__1,-1.7627820414262845,0.08893883849999895,0.2079942330000009
ytf2__wt_glc__2,-1.5354069551507843,-0.06353390850000018,0.2538454530000003
ytf2__ybcM_glc__1,0.2824573747058288,-0.5476218424999999,0.49687887299999994
ytf2__ybcM_glc__2,0.4639225147422138,-0.5422457224999997,0.5496294230000007
ytf2__ydhB_glc__1,-0.2550197470790464,-0.4736316484999996,0.3261516029999996
ytf2__ydhB_glc__2,-0.3252503024630518,-0.3122480465000006,0.3955030429999997
ytf2__yfeC_glc__1,-0.2961191630343329,-0.5901269355000007,0.2082961430000001
ytf2__yfeC_glc__2,-0.7491325506997185,-0.6655972515000004,0.3760682129999999
ytf2__yciT_glc__1,-1.586958073041746,-0.2350688824999993,0.4599342330000002
ytf2__yciT_glc__2,-1.1436818258507384,-0.31696849849999964,0.5174864029999995
ytf2__ydiZ_glc__1,-1.809298001471051,-0.10467615150000054,0.2818442530000009
ytf2__ydiZ_glc__2,-1.749804834472955,0.014981353499999628,0.28140171300000105
ytf2__ynfL_glc__1,-1.4580780655516477,-0.08256881450000009,0.5107562229999996
ytf2__ynfL_glc__2,-1.1701856590157214,-0.08225341350000015,0.523190413
ytf3__wt_glc2__1,-0.6100968660549752,-0.25981069249999944,0.45626287299999996
ytf3__wt_glc2__2,-0.5706433390208254,-0.16129015050000015,0.5116651829999999
ytf3__wt_pH7_lactate__1,-0.6109307589221842,-0.2464116545000001,0.560872303
ytf3__wt_pH7_lactate__2,-0.5470290370554899,-0.2418541884999996,0.5532738630000011
ytf3__wt_pH55_lactate__1,-0.2662896216568324,-0.32684991150000103,0.7780642029999996
ytf3__wt_pH55_lactate__2,0.2056706468361443,-0.3848721585000003,0.7423117129999994
ytf3__wt_pH55_HCl__1,-0.4146463146843316,-0.4027599515000002,0.6150495429999996
ytf3__wt_pH55_HCl__2,-0.4974590354537519,-0.5067250735000002,0.6014201329999995
ytf3__dyieP_pH7__1,-0.2842909461555529,-0.1564664295,0.4791694330000009
ytf3__dyieP_pH7__2,-0.4615097029326026,-0.13640576049999975,0.42496669299999995
ytf3__dyieP_pH55__1,-0.1421058731118702,-0.4531467645000005,0.4390071130000006
ytf3__dyieP_pH55__2,-0.0095726630376588,-0.2485320985000001,0.623551333
minicoli__aldA_f1c2__1,6.610115813544358,0.0817653195283885,0.7631858827982381
minicoli__aldA_minE__1,4.664647254817295,-0.12127595338309405,0.255888508978142
minicoli__mg1655_glc__1,-1.6263146419986525,-0.3554250681524822,-0.8470184669947685
minicoli__mg1655_glc__2,-1.382255050229842,-0.19544106626350374,-0.8039264138958604
minicoli__minE_cyt__1,15.360011208049553,1.9588067721982119,0.7601914841850306
minicoli__minE_cyt__2,14.414069061361344,1.5649423850366704,0.4729475383347843
minicoli__minE_fruc__1,1.253534804654493,0.8004601940824276,0.34172110794916755
minicoli__minE_fruc__2,1.4755656919041351,0.5231668481070013,0.461542666559108
minicoli__minE_glc__1,3.1142914586040966,0.4233022885565738,0.2938109111467888
minicoli__minE_glc__2,2.402402199793311,0.37853023785518136,0.10430003951357314
minicoli__minE_glyc__1,5.165508102874083,0.14863088913978295,0.575831448418306
minicoli__minE_glyc__2,5.825957091306935,-0.33918125281340217,0.6844880187857836
minicoli__minE_Fe_starve__1,3.725266714879083,0.8071599204130475,0.5804469724508969
minicoli__minE_Fe_starve__2,3.815771327032806,0.8927960485004176,0.6236096478485607
minicoli__minE_LB__1,8.469323983153634,-0.25198630579437964,-0.5768918406871162
minicoli__minE_LB__2,8.701773918786946,-0.2441513742204675,-0.8092098841975535
minicoli__minE_N_starve__1,7.152106460744534,0.2214972646686606,0.3528053698058322
minicoli__minE_N_starve__2,7.275096070519037,0.11736289661092325,0.4807614269391625
minicoli__minE_osm__1,2.7465515763243724,0.4512267135259869,0.3547041686708319
minicoli__minE_osm__2,3.7392990777771344,0.4289340830869364,0.5658446295801518
minicoli__minE_ph5__1,3.793287063890016,-0.10310871111969976,0.6501761031624761
minicoli__minE_ph5__2,4.434424371680491,-0.08336104436705316,0.6347492200625684
minicoli__minE-pyr__1,4.362875071897292,0.39427382324446825,0.9884421842001724
minicoli__minE-pyr__2,5.762894550082158,-0.3150927638180185,0.5805078277861995
minicoli__minE_sorb__1,2.889418405356561,0.9641997720781914,0.6284983244472482
minicoli__minE_sorb__2,2.7428282822727605,0.9233577523101868,0.6064916202251851
minicoli__minE_urid__1,3.613284771960068,0.5953173180048674,0.4108001218596762
minicoli__minE_urid__2,3.1826513207790565,0.7239379616761035,0.34830946039232913
minicoli__W3110_cyt__1,12.158346211388173,0.9354655918565804,-0.2741512513245965
minicoli__W3110_cyt__2,11.880896498511714,0.7883968947356035,-0.2471138346472994
minicoli__W3110_glc__1,-6.310484515445134,0.17462847716687244,-0.3286400323548726
minicoli__W3110_glc__2,-4.825976438286601,-0.4200236439301257,-0.4080395046534289
minicoli__W3110_glyc__1,-3.172983149906724,0.8190018983925409,0.1888029313895725
minicoli__W3110_glyc__2,-3.720760033417141,0.7317646036113254,0.16079573130215685
minicoli__W3110_Fe_starve__1,-1.3642428577582266,-0.6445139770810826,-0.39335282894219503
minicoli__W3110_Fe_starve__2,-2.341395419746638,-0.5750156447734973,-0.3767980913136952
minicoli__W3110_LB__1,6.224005537936448,2.1365722810930134,0.4782054662101167
minicoli__W3110_LB__2,6.04644943313312,2.2875481412879406,0.4998332578699021
minicoli__W3110_N_starve__1,0.2476882683753433,-0.5228779930068654,-0.3672969470778735
minicoli__W3110_N_starve__2,0.7215996505717943,-0.37671504564008185,-0.17080551194691118
minicoli__W3110_osm__1,-3.723210063671342,0.008189038597154584,0.18475333822734186
minicoli__W3110_osm__2,-3.505977664106521,0.02562224663780288,0.21075048409365135
minicoli__W3110_ph5__1,-1.5780485034441876,-0.28096220370254965,-0.0020982938586069366
minicoli__W3110_ph5__2,-2.147476893408077,-0.28999418252343645,0.06374104599613695
minicoli__W3110_pyr__1,-5.652422892862395,0.24213707993413716,0.6437353797175921
minicoli__W3110_pyr__2,-5.646403078642484,0.34193440171895073,0.8084862253725884
minicoli__W3110_sorb__1,-3.7496190197245136,-0.18684110181913385,-0.3697472429572191
minicoli__W3110_sorb__2,-3.759768854832628,-0.10572801431535783,-0.2282472383218792
minicoli__W3110_urid__1,-3.6825491931556384,-0.11225659737887828,-0.14597371871249898
minicoli__W3110_urid__2,-3.016126999122477,-0.10886991902161204,0.0011588474703554395
minicoli__W3110_WT_glc__1,-2.62394974386795,0.2618114090821404,-0.05853650097271945
minicoli__W3110_WT_glc__2,-2.7543633500876474,0.12240171782705378,-0.2736059720925805
minicoli__W3110_WT_osm__1,-3.112854095271053,-0.17825008159185618,-0.4068572548991813
minicoli__W3110_WT_osm__2,-3.907919106139114,0.2096381508371774,-0.26682409365055193
eep__BOP27__1,-1.8533950908226016,-0.11087565964361712,0.09382866102208354
eep__BOP27__2,-2.085858100137404,-0.23551442136187184,0.13043922998821067
eep__BOP1000__1,0.1424583984384713,-0.3344598467811961,0.7723290743721964
eep__BOP1000__2,0.0112391994246873,-0.2657714627443157,0.49579595280529
eep__BOP27_ndh-cydB-appC__1,-0.9978592590112778,-0.12741639518204906,0.7178399562547568
eep__BOP27_ndh-cydB-appC__2,-0.8625218477703949,-0.19724282514190786,0.7133880226929996
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-5.546340955611482,-0.6019586923441063,-0.5253466876128723
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-3.5931297254208965,0.1490683915704647,-0.2758437215494869
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-1.830674100638359,-1.0755356911733491,0.028680680978968812
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-0.3733961834628075,-1.0000614296526598,0.12755066767542012
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.492166831259836,-0.04544640788634968,0.3217998396952169
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-1.2335158809841376,-0.13550288494166018,0.7396323977227315
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-3.026192025464445,-0.0362339456225369,0.3720932222038407
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-2.9564214557021717,-0.10856674627000906,0.6134547669373926
eep__BOP27_nuoB-cydB-appC__1,1.501756844415754,-0.7705989370715356,0.4882750943039085
eep__BOP27_nuoB-cydB-appC__2,0.3655151130117302,-1.4092339655011372,0.11815421918128875
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,2.013908284194984,-0.05081933023660668,-0.21372449261360948
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,1.2030021111280025,-0.0042945934529576854,-0.06724694596392844
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-0.2064067517727392,0.7739658958086633,0.08839676249674255
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.1816167989653583,1.0607054497418622,0.15877789631800887
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-0.0724575620750884,-0.5341259886774026,-0.17916595071337582
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-0.6551643444559377,-0.42550873228366815,-0.09374282793228694
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-2.5679439267106217,-0.31080779937418423,-0.21533576919100209
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-2.641671820840701,-0.3256281772300653,-0.22582268173968426
eep__BOP27_ndh-cyoB__1,-1.4765057508952624,-0.13610429015596992,0.3901020806678357
eep__BOP27_ndh-cyoB__2,-2.421030489975391,-0.09601129969073163,0.4659621036932382
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-5.863332306575006,-0.4832149590450428,-0.3892631557815793
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-5.153382919992965,-0.5485201925059657,-0.3696585111725295
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-4.501569827214438,-0.7187105181778568,-0.0005791883812236165
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-3.984564361841348,-0.2710674949848384,0.02281436954393712
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-3.3604432404156785,-0.6801626086094625,0.2178899696497876
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-3.222574808866533,-0.5951037486412973,0.20618357401769136
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-2.676433347516634,-0.7741162553915792,0.22911237248339056
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-2.145009564228953,-0.4961754757242946,0.3309433360820844
eep__BOP27_nuoB-cyoB__1,-0.8091492306699156,-0.09797832426285248,0.3184592194490801
eep__BOP27_nuoB-cyoB__2,-1.1480318483698198,-0.13882306170978256,0.4559210903879496
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,0.572093727157592,0.01909146176119592,0.7765435519830799
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,0.8227361951736962,0.20805773822494625,0.59322303693056
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.624551376674292,0.027678460165484253,0.9087634004837568
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,1.3552729845310665,0.3398511939716462,0.8216013681301941
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.2396131714037868,0.7543703081084229,0.4719138623499397
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.125523535979728,0.7067601583166363,0.5587931596523799
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,1.1863155287212392,0.6083927464409378,0.6343408622266598
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,1.0073469094457688,0.7721416245728081,0.6467570174864914
eep__BOP27_ndh-cydB__1,-0.4589399218829299,-0.32015185776961363,0.5795424806329965
eep__BOP27_ndh-cydB__2,-1.0473107383918785,-0.2877343560819874,0.5830047350587346
eep__BOP27_nuoB-cydB__1,-0.873533014206872,-0.5472092089084102,0.7793213906795806
eep__BOP27_nuoB-cydB__2,-0.6384013230499481,-0.6911785004851758,0.8418525340196368
DDB2__PD-005_BW25113_Batch_6h__1,2.778796565471844,-0.41364240758411697,-0.12723029239772998
DDB2__PD-005_BW25113_Batch_6h__2,2.455581970012962,-0.5275362729739079,-0.19715708438903512
DDB2__PD-003_BW25113_Batch_9h__1,2.308909986921959,-0.2392722549362585,-0.16807586777489902
DDB2__PD-003_BW25113_Batch_9h__2,2.776177174577456,0.1133833161937563,-0.15998061409660205
DDB2__PD-003_BW25113_Fed-batch_6h__1,3.769193503563398,0.7888017877510283,-0.027134141818516252
DDB2__PD-003_BW25113_Fed-batch_6h__2,3.6359553582287583,0.604481960577762,-0.17852551024006402
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.6401611485360048,0.2230657875940789,-0.3223346990388993
DDB2__PD-005_BW25113_Fed-batch_6h__2,2.630092541131196,0.2508016941146387,-0.142315246792732
DDB2__PD-005_BW25113_Fed-batch_6h__3,3.125510110912016,0.5220753345102533,-0.0021470405809242976
DDB2__PD-005_BW25113_Fed-batch_15h__1,0.6678760163307865,0.8548088368398101,0.2350709659175898
DDB2__PD-005_BW25113_Fed-batch_15h__2,0.2149675231936696,0.7661390193243598,0.2314675354999398
DDB2__PD-003_BW25113_Fed-batch_21h__1,-0.5843712682436922,0.9285015934690106,0.3617103437948988
DDB2__PD-003_BW25113_Fed-batch_21h__2,-0.1693957644561305,1.1968384248018378,0.5141217169364491
DDB2__PD-004_del-basS_Batch_6h__1,1.96064931877548,-0.3618137301801277,-0.3925529624361753
DDB2__PD-004_del-basS_Batch_6h__2,1.4097197615806556,-0.3755832354723845,-0.3297445270973629
DDB2__PD-004_del-basS_Fed-batch_6h__1,0.565556019152703,0.5052628177332039,-0.5282964282981357
DDB2__PD-004_del-basS_Fed-batch_6h__2,0.0345208463096582,0.8222537536987069,-0.04672945896208347
DDB2__PD-004_del-basS_Fed-batch_15h__1,-2.476476094077999,1.125442914604612,-0.18462207311152845
DDB2__PD-004_del-basS_Fed-batch_15h__2,-2.175694584218644,1.3328414472678434,0.11541921525898854
DDB2__PD-004_del-kdpE_Batch_6h__1,2.753551725234006,-0.5162684919076508,-0.10203008187775353
DDB2__PD-004_del-kdpE_Batch_6h__2,2.656431158156756,-0.6074608220075977,-0.13771078535060433
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.562714362372878,-0.11840118071001983,-0.30953429046660297
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.639568215001429,-0.20350949349633216,-0.20352765843154152
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,1.756193903485497,0.7795563407909123,0.19855716077668184
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,0.9136705565551444,0.7323379709779125,0.3785889334450516
DDB2__PD-005_del-phoB_Batch_6h__1,2.5856545947614613,-0.3565057340616198,-0.18690698319940324
DDB2__PD-005_del-phoB_Batch_6h__2,1.8320802498010027,-0.3883181242879825,-0.22105351110348792
DDB2__PD-005_del-phoB_Batch_6h__3,1.7676953917468492,-0.12746007468379972,-0.14235715509988545
DDB2__PD-003_del-phoB_Batch_9h__1,2.033007683461463,0.22510548987718249,-0.27939917001360826
DDB2__PD-003_del-phoB_Batch_9h__2,2.4890329763834678,0.08549570069460533,-0.2833164869874789
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.0200201786133456,1.0214576936569468,-0.024235422345480373
DDB2__PD-003_del-phoB_Fed-batch_6h__2,3.1521172104384454,0.7340676510601334,-0.06170063906209222
DDB2__PD-005_del-phoB_Fed-batch_6h__1,3.278888587776388,0.5866685237018876,0.431330570779684
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.2364039927318893,0.4533245985479271,0.0373685130868342
DDB2__PD-005_del-phoB_Fed-batch_15h__1,0.5765815218288335,0.7457572514120567,0.24940911188163994
