,A,Fnr,NsrR,NarP,Fis,flhD,NarL,ihfB
ecoli_00332,2.2043459427,-1.093086918,0.8921685490000001,1.669787421,-0.328531883,1.10586138,-0.8888965105000001,-0.17918820500000002
ecoli_00333,1.8719896782,-0.979628476,1.497127908,1.7720609330000001,0.136944699,1.713999958,-0.9141537815,0.11520936500000001
ecoli_00334,-0.12341092340000001,-0.589808277,1.250463522,1.924369826,0.21885896400000002,1.526206519,-1.1604518145,-0.10849309500000001
ecoli_00335,0.8928577753,-1.166562635,0.6331102080000001,1.4516377660000002,1.037321973,2.001790782,-1.5072900635000002,-0.712682895
ecoli_00336,0.33011573980000003,-0.672576971,0.983709052,1.658874224,1.046110623,2.136277352,-1.4919827405000001,-0.45515782
ecoli_00337,2.0105027907,-1.09189336,1.269005632,1.8524945210000001,0.116352668,1.311755059,-0.9541385955,-0.19995716500000002
ecoli_00338,2.4521728699,-1.139352826,1.095039451,1.9101958520000002,-0.026201397,1.517619146,-1.0521794555,-0.057134725000000004
ecoli_00339,0.1802861142,-1.045196496,1.037460322,1.519235759,1.189862043,2.06372208,-1.6118221615000001,-0.6934130190000001
ecoli_00340,2.2358431042,-0.7250733540000001,1.189093993,1.7421864930000002,1.046570473,1.91510892,-1.4187666805,-0.61577951
ecoli_00341,-0.2052787844,-0.735836771,0.951650196,1.190685442,1.036456733,1.969568062,-1.5853093894999999,-0.8395102720000001
ecoli_00342,-0.1328248759,-0.803938064,0.933098839,1.3427433020000001,0.975658863,1.911255718,-1.4801573155,-0.70593072
ecoli_00343,5.4493223292,-1.402755684,1.003372041,1.61096266,-0.058915348000000006,0.9457226830000001,-1.0670861065,-0.6174351720000001
ecoli_00344,5.7717461262,-1.428067927,0.9364004770000001,1.6677681199999999,-0.029860925000000003,1.2245723640000001,-0.9915333705,-0.7454431260000001
ecoli_00345,1.8955301749000002,-1.098697508,1.115316647,1.8500298270000002,0.150638443,1.173734902,-0.9357440225,-0.553778804
ecoli_00346,2.1341817237,-1.1274932340000001,1.188677149,1.7300363600000002,0.071561994,0.988142504,-0.8875884925,-0.39342944500000004
ecoli_00347,0.3054786635,-0.5360552860000001,1.375701736,1.435887622,0.8566230530000001,0.21844016400000002,-0.3760668075,-0.242068375
ecoli_00348,0.0658578552,-0.536045576,1.3287775609999999,1.241399774,0.7949840930000001,0.189098176,-0.38049006350000003,-0.145811075
ecoli_00349,0.057071685100000005,-0.524884001,1.371573451,1.395275668,0.9098056830000001,0.38370823800000003,-0.9001993245000001,-0.22252184500000002
ecoli_00350,-0.4156224107,-0.48640995000000004,1.447714559,1.201917583,1.020238573,0.21180419900000003,-0.7239035175,-0.290125915
ecoli_00351,0.8762029925,-0.446965349,2.020700838,1.727276392,0.408983164,0.20384786600000002,0.0858218905,0.818727175
ecoli_00352,0.3216893576,-0.467055863,1.461726916,1.119682835,0.7854916930000001,0.37454479300000004,-0.7092105915,-0.43698767
ecoli_00353,0.16534247130000002,-0.494457847,1.410342857,1.452565503,0.8188250130000001,0.177850705,-0.6891163765,-0.23280757500000002
ecoli_00354,-0.1920146213,-0.541468839,1.273636691,1.063404242,0.850229483,0.129183042,-0.7073035485,-0.44035611500000005
ecoli_00355,0.2373559586,-0.355877681,1.6699106220000002,1.726057005,0.257376687,-1.751975115,0.14320868650000002,0.48633563500000004
ecoli_00356,0.21037594440000001,-0.371652078,1.721010076,1.558923467,0.317308755,-1.5200819349999999,0.056953975500000004,0.469224085
ecoli_00357,0.2338472845,-0.330622578,2.143185696,1.630303802,-0.018749232,-1.6075423930000001,-0.1039783605,0.310422755
ecoli_00358,0.6222184314,-0.390185284,2.043935335,1.633557802,-0.041486231000000005,-1.6181470660000001,-0.22807424850000002,0.406436905
ecoli_00359,0.9529688526000001,-0.8311115560000001,1.279695625,1.818059607,0.44470543,-1.477112251,-0.10879174350000001,0.107600365
ecoli_00360,1.5598055918,-0.8662979580000001,1.48954053,1.717779785,0.43804132300000004,-1.850636112,-0.1511696985,0.14424013500000002
ecoli_00361,1.2815813654000001,-0.770292729,1.508249824,1.829622974,0.48623346500000003,-1.906391237,-0.3593032335,0.21443858500000001
ecoli_00362,0.7130548687,-0.7893792930000001,1.426705257,1.873952609,0.624318373,-1.977305699,-0.42999641250000004,0.256181475
ecoli_00363,0.45999541250000003,-0.893828944,3.05732474,-0.7609860900000001,-0.110975184,-0.100565267,-1.2446789615,-0.7748466310000001
ecoli_00364,-0.1412286926,-0.8991160770000001,2.079257369,-0.965028823,0.12504452300000002,0.206925136,-1.3104621935,-0.64266658
ecoli_00365,2.9019898024,-1.5575180670000002,2.578926918,0.66299448,1.660646693,2.0691477640000002,-0.6316149025000001,-1.939577305
ecoli_00366,3.1886753666,-1.58392193,2.256750844,0.434559697,1.569078573,1.94828184,-0.3341771625,-2.241790295
ecoli_00367,0.4957316325,-1.179529736,3.28376151,-0.09276045100000001,1.9071262230000001,0.8445057460000001,-2.6131021825,-1.209246395
ecoli_00368,0.8735236547,-1.261389653,3.20463127,-0.149437402,1.751255813,0.607450084,-2.5333668405000003,-1.408883126
ecoli_00369,0.0769144462,-0.9119070650000001,2.691435619,-0.6197646950000001,0.068560206,-0.844547954,-2.3783633935,-0.692410551
ecoli_00370,0.0079813913,-1.133278434,2.828403497,-0.9018561740000001,0.126381815,-0.09930185200000001,-1.9206515735,-0.760633267
ecoli_00371,2.3712884229,-1.653565839,2.764338407,-0.06814183700000001,1.279271183,1.971832153,-1.4034768095,-2.122024952
ecoli_00372,3.039877612,-1.832894068,2.059896682,0.29055442200000003,1.580369343,2.039810244,-1.0727006215000001,-1.985576121
ecoli_00373,1.402234272,-1.464487794,2.40056424,-0.8913583540000001,1.587596363,-1.56025038,-2.9774129215,-1.809309373
ecoli_00374,1.5304095263000002,-1.4166246660000001,2.678641753,-0.85098932,1.588643803,-0.865575728,-3.0560450505,-1.769452582
ecoli_00375,2.645282328,-0.46760251500000005,3.078130682,-0.9459863550000001,-0.032365693,-1.256438904,-1.8272529995,-0.654139134
ecoli_00376,2.2317337439,-0.569228457,2.453833548,-0.7744094370000001,0.224967291,-1.013137859,-1.6281453685,-0.673502463
ecoli_00377,0.7718351356,-0.7884398340000001,3.240827583,0.027352818,1.520727603,-1.566168539,-1.6446397755,-1.495545031
ecoli_00378,0.578331962,-0.754359556,3.239905287,-0.199440882,1.502625933,-2.119980255,-1.6024175795,-1.3725593790000001
ecoli_00379,1.434953253,-0.686895557,3.776448266,-0.462934934,1.520355993,-2.443539889,-2.2186303355,-1.642703878
ecoli_00380,1.6075059126,-0.741423825,3.537329627,-0.574144011,1.4155661830000001,-1.979469816,-2.2708530125,-1.608883975
ecoli_00381,2.3632424204999998,-0.60199696,2.335725206,-0.523601184,0.46159249,0.260596748,-1.5982843585,-0.7174840370000001
ecoli_00382,1.6932048339999999,-0.801525192,1.799949374,-0.5553095180000001,0.6555212930000001,-0.027782823,-1.5207189815,-0.795013022
ecoli_00383,1.8226336571,-0.830792595,4.775369352,-0.303301303,1.080170473,0.018353361000000002,-2.0186258885,-2.385835026
ecoli_00384,2.1189769026,-0.741680714,4.641865872,-0.32403848900000004,1.055675403,0.47742122200000003,-1.8782758075000001,-2.377511802
ecoli_00385,1.6138361919,-1.081759613,3.134836878,-0.26523876500000004,1.578386303,-1.7800330500000001,-2.2702762055,-1.499025855
ecoli_00386,1.9502409844000002,-1.061934583,3.309202114,-0.31225741100000004,1.6467797430000002,-1.59875498,-2.4516748775,-1.429627373
ecoli_00387,1.0050167993,-0.775849203,3.044954248,-1.319375252,0.014654271000000002,-0.682633892,-1.3917499185,-0.797538743
ecoli_00388,1.0955859048,-0.853964598,3.208762864,-1.32995547,-0.052372151000000006,-0.7594989980000001,-1.6073914875000002,-0.715373115
ecoli_00389,4.9459318113,-1.010053522,4.499397372,-0.466443421,1.190109813,-0.576686869,-1.6759964105,-1.969755932
ecoli_00390,2.9073825347,-0.9865308030000001,4.514474782,-0.28602233800000004,1.108673243,-0.7895004750000001,-1.9203096015,-1.89297845
ecoli_00391,0.4045985998,-0.659868235,2.885850909,-0.6219775150000001,1.514446123,-1.762879713,-2.2605209705,-1.285918855
ecoli_00392,0.7767260573,-0.729364565,3.318283563,-0.8620574750000001,1.456631613,-1.586339112,-2.1954210295,-1.320916752
ecoli_00393,0.6183214594,-0.31695025400000004,0.652571529,-0.723835278,1.032676373,2.237680585,-0.6455651495,-0.311726125
ecoli_00394,0.8667200125000001,-0.340003802,0.44915811800000005,-0.9418954370000001,1.010794233,2.306604151,-0.6768525995,-0.313698215
ecoli_00395,-0.2107935319,-0.375398277,0.613434338,0.231451066,0.9126266730000001,2.395374984,-0.5762783755,-0.356550505
ecoli_00396,-0.7633849343,-0.34373242200000004,0.27197197900000003,-0.030281933,0.829763903,2.488447088,-0.6036873375,-0.286844505
ecoli_00397,-1.1150864983,-0.629555328,0.673303151,0.6904906710000001,-1.265274609,1.8608806420000001,0.39378304550000004,0.8838351350000001
ecoli_00398,-1.2584336868000001,-0.7233255390000001,0.8815117880000001,0.8638603090000001,-1.487063213,1.369801592,0.4017930665,0.915693485
ecoli_00399,-0.0583419349,-0.41708877800000005,0.520386421,-0.8076961330000001,0.37418627600000004,2.020853684,-0.5350687825,0.005993265
ecoli_00400,0.1736401689,-0.416571966,0.660347118,-0.189440366,0.201678769,2.478346114,-0.4399935325,-0.007385775000000001
ecoli_00401,0.30480819340000004,-0.35677252800000003,0.5441919,-0.266703152,0.519294193,2.650846735,-0.7768702585,-0.501685806
ecoli_00402,-0.39227033650000004,-0.5292693580000001,0.263834985,0.089560158,0.219288643,2.6458565380000003,-0.7295481665,-0.528992617
ecoli_00403,7.4154394662,-1.1714352350000001,1.830336498,2.344127604,0.5281928530000001,2.437296425,-1.3677582405,0.11469567500000001
ecoli_00404,4.5053102377,-1.201384863,1.281319579,1.957061476,0.485925449,2.782620874,-0.6799400215,0.23116971500000003
ecoli_00405,1.0339004055,-0.6191741980000001,0.836291141,-0.695403041,0.21072264500000001,2.2926954950000002,-0.7456317545000001,-0.45345180900000004
ecoli_00406,0.1746848298,-0.571577828,0.49128147400000005,-0.393027609,0.08194114300000001,2.218483095,-0.6637240275,-0.329073775
ecoli_00407,-0.2019817035,-0.722721968,0.42061962700000005,0.040590041,-0.009333,2.156801522,-0.8143446075,-0.40363830500000003
ecoli_00408,0.065890401,-0.68571509,0.49736001100000005,0.260568996,-0.19452722500000003,2.114231912,-0.7327369645,-0.277036345
ecoli_00409,2.2112336275,-1.597203914,1.00283353,1.608266268,0.5157548630000001,2.191115108,-0.8433266235,0.227503365
ecoli_00410,0.0392023358,-1.099440647,0.878885754,1.185125789,0.08085197300000001,2.135317868,-0.7923595355,0.238396985
ecoli_00411,-0.3403455358,-0.510796904,0.469369209,-1.236601346,0.855894463,1.3999055980000001,-0.7568600765,-0.546493917
ecoli_00412,-0.2002780733,-0.444346291,0.283251499,-0.82651279,0.842607733,1.424411969,-0.6745658195,-0.407269425
ecoli_00413,-0.8357717224000001,-0.445443578,0.500901328,0.186322918,0.5912204630000001,2.140272454,-0.4799404205,-0.459973854
ecoli_00414,-0.2108971504,-0.33888177,0.109377943,0.34872612000000003,0.302125229,2.3395818840000002,-0.4385081025,-0.44517688800000005
ecoli_00415,-1.3674261537999999,-0.36460928,0.90665089,1.222379676,-0.28610262000000003,2.584985535,-0.08856976650000001,0.082785365
ecoli_00416,-0.5989215533000001,-0.5246024060000001,1.125835368,1.5156101149999999,-0.056523724000000004,2.557000468,-0.12219313550000001,0.259213805
ecoli_00417,0.7825350117000001,-0.6861498490000001,1.346960485,-1.03016384,0.799678913,1.9946975390000001,-0.47335504850000004,-0.9095089900000001
ecoli_00418,0.9811018436000001,-0.6402435630000001,1.5583456610000002,-0.7815340780000001,0.826481443,1.929778892,-0.41035295650000003,-0.7777570690000001
ecoli_00419,-0.216518174,-0.5045901850000001,1.15999766,0.415071206,0.45952306,2.247377594,-0.3083690125,-0.727489724
ecoli_00420,-0.332118218,-0.512467405,1.315745744,0.24900191400000002,0.42680426,2.169902969,-0.31723146550000003,-0.703668932
ecoli_00421,0.47156702110000004,-0.325212596,1.413897366,1.1015868580000001,-0.38799655600000005,2.837937414,0.4310402935,0.012718265000000001
ecoli_00422,0.5593317177,-0.332838362,1.580786066,1.288350372,-0.115694289,2.875959558,0.2820975975,-0.09703083500000001
ecoli_00423,0.8800425114,-0.6325393610000001,0.669912252,-0.433994561,0.989755503,2.109467681,-0.3300921685,-0.049583385
ecoli_00424,0.4673128754,-0.553225578,0.6017759610000001,-0.545455032,0.9308610030000001,2.014797493,-0.24252976950000002,0.135071655
ecoli_00425,0.3640688145,-0.497033549,0.127915274,-0.676856126,0.684133733,2.243895559,-0.8644760725,-0.592842238
ecoli_00426,0.2967747274,-0.42973484100000003,0.237169341,-0.442760969,0.683843453,2.236727546,-0.7912126085000001,-0.58999575
ecoli_00427,-0.0019975181000000002,-0.5066094210000001,0.45546976600000005,0.10900546600000001,0.602518753,2.375350876,-0.4892257485,-0.367639655
ecoli_00428,-0.48336646190000004,-0.476166085,0.54775304,0.071929723,0.7505160230000001,2.338213343,-0.4169995815,-0.29849762500000004
ecoli_00429,-0.5369287207,-0.54083384,0.48773944100000005,0.162737021,0.432709952,2.388963054,-0.6802163475,-0.38001561500000003
ecoli_00430,-0.5880769671,-0.542365552,0.255922329,0.298177662,0.453376347,2.402265634,-0.6042122615000001,-0.376293755
ecoli_00431,-1.0890726393,-0.446139218,1.127376981,1.005902581,-0.062045193000000005,2.041660846,-0.2540971175,0.19238305500000003
ecoli_00432,-1.3198213316,-0.6800252410000001,0.9589015660000001,1.124805774,-0.396389407,1.67586502,0.1077505785,0.510890925
ecoli_00433,-1.18027208,-0.6060665230000001,0.866656132,1.125731459,-0.34963567900000003,2.719363158,-0.20135758250000002,0.24630422500000002
ecoli_00434,-1.2182871682,-0.6258130630000001,0.822693549,1.270864695,-0.13523410600000002,2.7229248530000003,-0.2117078195,0.38751159500000004
ecoli_00435,0.3788696802,-0.5646101130000001,0.42064787600000003,-0.453571186,0.451254863,2.127534757,-0.8579470845,-0.45869837300000005
ecoli_00436,0.4339916505,-0.5686878670000001,0.36414517900000004,-0.43377262600000005,0.533828113,2.065115979,-0.8320020885,-0.355403095
ecoli_00437,-0.41966627230000003,-0.651898806,0.6824414040000001,0.095596103,0.29872928,2.267783424,-0.9100796795,-0.447231433
ecoli_00438,-0.24377251600000002,-0.6178540090000001,0.488565489,0.232531005,0.306708546,2.291156619,-0.8913156855000001,-0.371389305
ecoli_00439,1.6336010652000001,-1.029492911,0.576932898,1.769280097,0.04957964,2.701596198,-0.5701095055000001,0.178874645
ecoli_00440,0.9611165273000001,-0.68996751,0.9690654510000001,1.456336924,-0.20847917600000002,2.561485851,-0.5118017245,0.311857795
ecoli_00441,0.2557232277,-0.683328931,0.570731673,-0.581539098,0.630715923,1.960722539,-0.6838693685,-0.467012603
ecoli_00442,-0.0339862195,-0.47066650200000004,0.32666916900000004,-0.842481719,0.6985527330000001,2.230470634,-0.5485812645,-0.372629985
ecoli_00443,-0.0530456288,-0.720102758,0.7074518120000001,0.5122986850000001,0.31309343500000003,2.376829036,-1.0055411605,-0.431921053
ecoli_00444,-0.2133606094,-0.757716979,0.6530824550000001,0.481414404,0.331032157,2.305078559,-0.9989605035,-0.424432715
ecoli_00445,-0.6780172167,-0.613270037,0.962688596,1.925064482,0.142388748,2.850365168,-0.7385856815,0.140553845
ecoli_00446,-0.6913013704000001,-0.634533915,0.862288892,1.8140894310000002,0.22579321600000002,2.86078697,-0.4397113315,0.24958026500000002
ecoli_00447,3.6208657162,-1.473940054,1.8896921880000002,1.4630707040000002,0.041137864,2.015443062,-0.8010420485,0.670059155
ecoli_00448,4.9057797416,-1.567203776,1.59313867,1.484456585,0.25877903,2.058343997,-0.7811465095,0.584683415
ecoli_00449,3.110565499,-1.124824807,2.0549814299999998,1.392362299,-0.383202111,-4.851608785,-0.3802087295,1.127235165
ecoli_00450,3.5722967646,-1.181267665,1.8002385410000001,1.382984507,-0.098661227,-4.8555074220000005,-0.3273251775,1.086679905
ecoli_00451,1.7159081947,-1.3757046910000001,1.761252115,1.667964631,0.31331580400000003,2.013723043,-0.9761005145,0.419866055
ecoli_00452,1.7888514997,-1.376913207,1.89606618,1.823521318,0.18330173500000002,2.022892078,-0.7803540805,0.633658665
ecoli_00453,2.0765587531,-1.441781878,1.8814794090000002,1.7122421600000002,-0.390391295,1.692624178,-0.5638357965,0.992749325
ecoli_00454,4.5902300834,-1.43565696,1.765012988,1.604493224,-0.39202611200000004,1.039097896,-0.5128694395,0.978565255
ecoli_00455,7.7173616572,-1.529352188,1.548578713,0.08088165500000001,-0.664671027,-0.42385319400000004,-0.5654890545,0.07488206500000001
ecoli_00456,8.1457067042,-1.4608699120000002,0.744187327,0.08869529400000001,-0.6059585270000001,-0.42841595800000004,-0.4132689665,0.076697995
ecoli_00457,8.5596741171,-1.573940725,1.005628391,0.326662178,-0.856802754,-0.073134009,-0.3804213775,0.35601839500000004
ecoli_00458,8.7782960094,-1.587397541,0.9409918290000001,0.17252443,-0.6334539220000001,-0.21597180600000002,-0.1910178925,-0.003665175
ecoli_00459,7.7327317261,-1.610960337,1.6106628600000001,0.468588969,-0.845930668,-0.184987947,-0.4846049565,0.390416185
ecoli_00460,8.1302363915,-1.537168137,1.4127570710000001,0.39478226,-0.8777779950000001,-0.26514829900000003,-0.4006434665,0.45289707500000004
ecoli_00461,6.9421394574,-0.7947728310000001,1.456318291,0.623438579,-4.580359271,-3.571465031,-1.4537137615,-1.004696949
ecoli_00462,7.2596266929,-0.711595816,1.268819751,0.6830952490000001,-4.616734858,-3.161982464,-1.1451116345,-1.039493529
ecoli_00463,9.2288279067,-1.959879614,1.251054414,0.396949684,-2.970390382,-1.600290591,-0.3820145015,0.560565675
ecoli_00464,9.1046211178,-1.992148699,1.305773135,0.43369505300000005,-3.21488313,-1.221646087,-0.3027732245,0.6126008350000001
ecoli_00465,-0.8369282557000001,-0.9138769640000001,2.054207888,-0.44777178,-0.873507802,-2.087285561,-1.5646758445,0.9432713450000001
ecoli_00466,-0.9740953438000001,-0.8770422170000001,1.990850333,-0.38336078500000004,-0.7332535210000001,-2.381581365,-1.6569003935,0.936693195
ecoli_00467,16.520513035,-1.8100021380000002,1.751729818,0.746366379,-2.324817388,-0.193044408,0.2682209975,-0.685354248
ecoli_00468,16.1772712464,-1.911786533,1.756318883,0.657510684,-2.016888119,-0.800060893,0.5264552055,-0.7342108110000001
ecoli_00469,-1.2974083904,-0.7551962090000001,1.446498619,-0.5336693210000001,-0.8411960460000001,-1.967362326,-1.4637153035,1.100573585
ecoli_00470,-1.0312418005,-0.8057040050000001,1.9683834720000002,-0.265974384,-0.719839709,-2.205733366,-1.4390991645,1.042834665
ecoli_00471,14.2128257269,-1.272700713,2.076353832,0.7135416210000001,-4.550710786,-3.257297788,-1.1978485065,-1.245766886
ecoli_00472,14.328480511,-1.285143709,2.072519575,0.9184691770000001,-4.437634923,-2.512450325,-1.0672774624999999,-1.365107315
ecoli_00473,8.8090256209,-1.767592873,1.7007101370000002,0.327563035,-3.864628881,-1.107315387,-0.5703100065,0.496570985
ecoli_00474,9.6501764153,-1.663140319,0.8247374110000001,0.401888159,-3.86796052,-1.148526223,-0.2487453895,0.521179295
ecoli_00475,2.731036139,-1.092642111,0.8781103870000001,1.3157551,-2.7915488489999998,-2.226788413,-0.3636793205,0.18434866500000002
ecoli_00476,2.5988070109,-1.03221939,1.41003419,1.140445517,-2.870571335,-2.786304376,-0.1807132055,0.172252555
ecoli_00477,11.2067032626,-1.824259277,1.342617221,-0.119143203,-2.746438998,-1.125145748,-0.4904922565,-1.04493152
ecoli_00478,11.0363291706,-1.824737212,1.4214530920000001,-0.07375017,-2.538323333,-0.6361210180000001,-0.5804042375,-0.94008373
ecoli_00479,-1.3261560983,-0.49775268800000005,1.410123591,-0.021203353,-0.6584425610000001,-1.506825211,-0.46113588050000004,1.188748505
ecoli_00480,-1.0156144125,-0.48845080900000004,1.004282357,-0.085484142,-0.708355884,-1.6404222970000002,-0.4103342555,1.132852455
ecoli_00481,-0.1787466936,-0.629519641,1.079412066,-1.376328893,-1.289083233,-1.554000202,-0.6257547715,0.315758295
ecoli_00482,-0.1180097054,-0.510347726,1.334057072,-1.205690045,-1.163286869,-2.134795236,-0.4813081515,0.327461795
ecoli_00483,3.2946879373,-1.330013863,1.598995118,0.424536067,-1.076082735,-0.24288224700000002,-0.5446831015,0.34490785500000004
ecoli_00484,3.199129938,-1.340629176,1.5433192720000002,0.278584788,-1.1293486480000001,-0.350233026,-0.5484098885,0.359382225
ecoli_00485,1.9158631045,-2.154292839,1.721463517,1.1557208700000001,-1.559452026,-3.454444507,-2.4385274455,0.042946165
ecoli_00486,1.831376871,-2.186921256,1.811688323,1.2231929670000001,-1.527885144,-3.156905386,-2.4518684995,0.148344995
ecoli_00487,2.7621512797000003,-0.363607589,1.389184645,1.31933505,-4.521711251,-2.532460264,-1.5638156054999999,-1.113655764
ecoli_00488,2.6076634198,-0.26936122900000004,1.273032637,1.241423175,-4.323496289,-1.961429523,-1.6198489715000002,-1.286862524
ecoli_00489,7.5274745789,-1.5861596310000001,0.904723636,0.9353603680000001,-3.438243162,-0.6621568990000001,-0.4140866385,-0.130483775
ecoli_00490,8.1675875166,-1.554112041,0.7844170060000001,0.9602966970000001,-3.407779463,-0.572267706,-0.3156676095,-0.11948199500000001
ecoli_00491,0.700875612,-0.982470728,0.8213194930000001,0.632904094,-1.422639233,-0.044089222000000004,-1.1970788515,-1.008928745
ecoli_00492,0.5918553274,-0.9951957260000001,1.03051585,0.566586809,-0.9575911450000001,-0.070173047,-1.2487042325,-1.091690486
ecoli_00493,-0.1900065897,-1.358499992,1.482867883,0.43921934100000004,-1.733823329,-1.7654795810000001,-0.4872285585,-0.38165406500000004
ecoli_00494,0.2001191867,-1.388633639,1.145109189,0.47042804600000004,-1.803808878,-1.477711286,-0.43775212750000003,-0.349034975
ecoli_00495,-1.4636443541,-0.989835321,1.19055274,-0.691352466,-2.189852301,-0.714947761,-0.1159621485,1.455038345
ecoli_00496,-1.3803227668,-1.046526627,1.3017303340000002,-0.378910809,-1.6007646800000002,-0.982303027,-0.3606601305,1.366600795
ecoli_00497,-1.6558296311,-0.627626621,1.8538627600000002,-0.202153728,-1.2614741600000001,-1.390078173,-1.2507584405,1.232707105
ecoli_00498,-1.2673533209,-0.594704153,2.020913852,-0.38526149600000004,-1.270333648,-1.072624084,-1.3054678685,1.196058335
ecoli_00499,-0.45337853,-0.6038745640000001,1.356145446,-1.335505036,-0.823189091,-0.7264860200000001,-0.6241446925,0.32144473500000004
ecoli_00500,-0.3815665153,-0.619591071,1.545090198,-1.477186354,-1.024942058,-0.8707352970000001,-0.7729185295000001,0.254998695
ecoli_00501,0.5637095125,-0.9148683420000001,1.7179222310000002,0.7792561280000001,-2.3704511740000003,-1.40845285,-1.0277409525,-0.34763808500000004
ecoli_00502,0.6561957717,-0.9852227830000001,1.455820048,0.61846687,-2.476639334,-1.665768763,-0.8030274405000001,-0.33729100500000003
ecoli_00503,2.7572835923,-0.49219957300000006,1.242798948,1.6451375,-3.892846311,-2.130219255,-0.7731925865,-0.748208975
ecoli_00504,2.4247938051,-0.5109897880000001,1.6447333830000002,1.6321730630000002,-3.841647178,-1.698415443,-0.6362122115000001,-0.77338142
ecoli_00505,6.5177685866,-1.3424401160000001,1.076080828,1.7173398149999999,-3.636752627,0.9329411930000001,-0.5131804205,0.7751741050000001
ecoli_00506,7.1280606199,-1.381257632,0.8090966110000001,1.580376023,-3.366808622,1.038723316,-0.4637121335,0.778722075
ecoli_00507,6.3267300697,-1.647171522,0.929879497,-0.125625748,-0.78492225,1.038349543,-0.3308512255,0.017340905
ecoli_00508,5.7254639357,-1.672436319,1.564388275,0.146829963,-1.12893876,1.1823322250000001,-0.5648129185,0.268100265
ecoli_00509,6.016407917,-1.592588379,1.3768943710000001,0.186662291,-1.095646671,1.085182034,-0.4023529275,0.29628289500000005
ecoli_00510,5.7385064355,-1.618416323,1.480912943,0.375327805,-1.208340721,1.107320735,-0.6673889215000001,0.39963469500000004
ecoli_00511,4.5877374683,-1.822635071,1.856367357,0.94167719,-1.339070616,-1.346368277,-1.9433092615,0.076579375
ecoli_00512,4.6626170463,-1.744095974,1.992380989,0.967405441,-1.269670861,-1.629302477,-1.9217833885000002,0.131004705
ecoli_00513,-1.4910334675999999,-0.5684677490000001,1.805030361,-0.343837363,-1.494096999,-1.226769354,-1.2674985455,1.210572895
ecoli_00514,-1.6514910101,-0.546228793,1.83028283,-0.41170347,-1.5594622980000001,-1.446408426,-1.2846637914999999,1.222105615
ecoli_00515,0.050996734,-1.034137505,1.077291126,0.509402793,-1.236352531,-0.683269176,-0.8197582785,-0.7767742820000001
ecoli_00516,0.3428733946,-1.030251514,0.901714682,0.377313051,-1.234524521,-0.68695781,-0.9198018515,-0.85283599
ecoli_00517,1.2918534162,-0.004000038,4.461692279,-1.671004493,-0.39106625700000003,1.323409954,-2.2131058125,-0.8659966050000001
ecoli_00518,0.29075734140000004,-0.298286875,4.315319832,-1.756724384,-0.397391804,1.081899625,-2.1104281645,-0.9510845130000001
ecoli_00519,1.2247860577,-0.390843082,4.134550742,-0.760685127,-1.700164219,-1.113783433,-1.5516010224999999,-0.892650067
ecoli_00520,0.7785154973,-0.357732802,3.933542617,-1.093481261,-1.87256593,-0.78366343,-1.6620210775,-0.650211917
ecoli_00521,-0.0876237997,-0.113309328,4.005835144,-1.006939211,-1.9578167610000001,-0.9310844130000001,-1.6107359365,-0.449078336
ecoli_00522,0.1024040589,-0.344769418,4.33057008,-0.728125786,-1.604475711,-0.978024282,-1.8849882574999999,-0.756018851
ecoli_00523,-0.1435817547,-0.24647739000000002,4.602493522,-1.196004696,-1.064855121,-0.547643674,-2.1288456345,-0.9738206110000001
ecoli_00524,0.8965218137000001,0.529609298,1.637122371,0.148874569,-0.619576619,1.566960801,-0.8554140595,0.609933425
ecoli_00525,1.2615646148,0.48756842800000005,1.6922586769999999,0.09972493800000001,-0.64522156,1.634199336,-1.0307259295,0.5490627650000001
ecoli_00526,0.4556601072,0.392257358,2.202394401,0.5592668230000001,-0.461002829,1.668389833,-1.0543742515,0.20033556500000002
ecoli_00527,0.4672681379,0.350241148,2.389662393,0.47280730600000004,-0.48543414100000004,1.571051146,-0.9881753885000001,0.21333680500000002
ecoli_00528,4.2666550283,0.9029290280000001,4.30674893,-0.786256005,0.002357896,-1.915155968,-2.0783476535,-0.101637155
ecoli_00529,4.8420005839,0.609610548,5.160813632,-0.45289277200000005,0.9959623930000001,-1.420784794,-2.0746081035,-0.49744366
ecoli_00530,6.4138495432,0.641891428,5.494272872,-0.522439691,-0.6640191860000001,-1.852498172,-2.1275063915,-1.24988038
ecoli_00531,4.2228955648,0.6362542680000001,5.280563452,-0.806993205,0.48546730200000004,-2.328670854,-2.3579970185,-1.09819233
ecoli_00532,1.1420689792,-0.069928169,5.209799032,-0.5874531550000001,-1.4551394260000001,1.019626883,-1.8370052495,-0.10574536500000001
ecoli_00533,0.8973277759,-0.356938888,5.223362522,-0.261531471,-1.7659308930000002,1.283204541,-1.7173618165,-0.101382835
ecoli_00534,0.6065177973,-0.20300362200000002,5.189007812,-0.594706551,-1.555215781,0.7258731310000001,-1.7870395075,-0.140543905
ecoli_00535,1.112612606,-0.56719329,5.2165309220000005,-0.269116583,-1.948419993,1.143795575,-1.6567116115,-0.151116715
ecoli_00536,1.3411726121,0.176819585,4.629707122,-1.773628338,-0.28273038100000003,0.49905589100000003,-2.4111822805,-0.28454211500000004
ecoli_00537,1.5749326583,-0.014051734000000001,4.535611832,-1.985994303,-0.59570097,0.302811675,-2.2699596575,-0.218709975
