,A,ArcA,PdhR,Fur,Fis,Fnr
ecoli_00293,1.325684759,0.6083629190000001,-0.030177858000000002,-0.059682626,-0.24485352000000002,-0.5499352390000001
ecoli_00294,1.5801125493,0.553352198,0.09151695200000001,-0.08582724400000001,-0.19319528200000002,-0.502872402
ecoli_00295,0.8495689453,-0.163675489,0.6866338350000001,-0.13988984100000001,-0.361696719,-0.582336814
ecoli_00296,1.0797756021,-0.11664080600000001,0.7666301630000001,-0.149769561,-0.473564554,-0.559977896
ecoli_00297,1.0101622107,0.5165691680000001,0.06831342600000001,0.049095628,-0.022457094,-0.600151792
ecoli_00298,0.585896494,0.559982902,0.22075549900000002,-0.014408758,-0.25175880300000003,-0.536388949
ecoli_00299,3.1769516348,0.13690308,-7.947651277,-0.257609396,0.22637792,-0.8817682130000001
ecoli_00300,3.4007002933,0.13527434200000002,-7.6742505990000005,-0.232478168,0.34277249200000004,-0.867665945
ecoli_00301,2.0575211652,0.32555621300000004,0.22426493900000002,-0.018799261,0.31662175200000003,-0.7937296570000001
ecoli_00302,0.649588442,0.554928426,-3.136137764,-0.16800786,-0.27949202300000003,-1.334528925
ecoli_00303,0.2541239636,0.6222112750000001,-0.555176517,0.09755469100000001,0.6238538530000001,-0.626396132
ecoli_00304,0.06932549660000001,0.385758567,-0.429820965,-0.09873353,0.407589272,-0.590486033
ecoli_00305,1.0369068491,0.21714596200000003,-2.82769242,0.20066824400000002,-1.792849418,-1.5730570959999999
ecoli_00306,2.1621263805,0.31143739,-2.98840969,0.198687894,-1.7853024400000002,-1.5773257790000001
ecoli_00307,1.4609559241,0.522454143,-3.484742543,0.147271054,-1.281845157,-2.032580734
ecoli_00308,1.5950988838,0.48432147600000003,-3.42756823,0.19961309400000002,-1.213505,-2.029661312
ecoli_00309,0.1309402738,0.7122535630000001,-3.494878684,0.314659224,-1.144200232,-2.266448492
ecoli_00310,-0.0017846189,0.651048905,-3.604571799,0.214827854,-1.062283034,-2.358642473
ecoli_00311,-0.7811654059,1.115899716,-3.4599619710000002,0.120816004,-1.326145408,-2.30937575
ecoli_00312,-0.6514036185000001,0.5338657950000001,-3.025227246,0.369381294,-1.634018473,-0.821020288
ecoli_00313,1.1370733266,0.41800140300000005,0.129738969,-0.13553742700000002,-0.06451722800000001,-0.544667939
ecoli_00314,1.2001411895,0.41796379,0.08619411,-0.144602477,0.061991157000000005,-0.530756546
ecoli_00315,2.2015510185,0.990161956,-2.259269158,-0.414547961,-0.728266246,-2.548110757
ecoli_00316,2.4737220288,0.9831297560000001,-2.357896422,-0.422223938,-0.725914032,-2.574525767
ecoli_00317,1.0847839133,0.8927740160000001,-2.612905733,-0.404878646,-0.625071371,-2.5041279210000003
ecoli_00318,1.7150799110000001,0.9872195560000001,-2.40261834,-0.48235188500000004,-0.62426598,-2.445112978
ecoli_00319,2.0852477051,0.07436142200000001,0.396130142,-0.23587729300000002,0.14885626700000001,-0.505443239
ecoli_00320,2.1794404873,0.095882301,0.33490203300000004,-0.18887362300000002,0.077107833,-0.5051048730000001
ecoli_00321,1.7636151012,0.8589243360000001,-2.5579925,-0.06039287,-1.046684625,-1.639778015
ecoli_00322,1.6374570277,0.844631216,-2.736455229,0.059578161000000004,-1.061123279,-1.525707863
ecoli_00323,1.0120697879,-0.146201738,-0.5939216310000001,-0.398396226,1.008042233,-0.8089780310000001
ecoli_00324,1.0301387564,-0.07992882,-0.7293935410000001,-0.41860494000000004,0.869858153,-0.6878140150000001
ecoli_00325,0.8937005909,-0.058308609000000004,-0.5367757470000001,-0.40217951700000004,0.913504893,-0.770999387
ecoli_00326,1.3467145842,0.511779267,-0.9360822160000001,-0.20283868900000002,0.616684833,-0.5165665970000001
ecoli_00327,1.2139113240000001,0.48734367500000003,0.8295831760000001,-0.041962642,0.474343952,-0.49981868
ecoli_00328,2.6429100711,0.55045278,0.012154792000000001,-0.49531299900000003,0.733082353,-1.053543247
ecoli_00329,1.486912429,0.42652437200000004,-1.354143334,-0.24189199400000003,0.524785193,-0.876172555
ecoli_00330,3.7524317617,0.41923975900000005,0.5555508650000001,-0.457263821,0.218363469,-1.004410894
ecoli_00331,2.5136675382,-0.47258526700000003,0.16553516100000001,1.6546413640000002,-0.21022535,-0.9421467330000001
ecoli_00332,3.7491898107,-0.319391246,0.30774985,1.513558554,-0.328531883,-1.093086918
ecoli_00333,0.9565733371,-0.407849047,-0.902962028,1.579185924,0.136944699,-0.979628476
ecoli_00334,1.2835616502,-0.36088363100000004,1.014623436,1.914808684,0.21885896400000002,-0.589808277
ecoli_00335,2.0339040564,-0.423750187,-0.47982876700000004,0.583810734,1.037321973,-1.166562635
ecoli_00336,1.6141911926999999,-0.580132675,-0.8939865810000001,1.003154944,1.046110623,-0.672576971
ecoli_00337,3.5500710178,-0.432093592,-0.102343453,0.988247564,0.116352668,-1.09189336
ecoli_00338,2.8138260825,-0.32869141,-0.20313905200000001,0.850537614,-0.026201397,-1.139352826
ecoli_00339,1.1920426154000001,-0.75174328,-0.54316451,1.385596604,1.189862043,-1.045196496
ecoli_00340,1.7831952017,-0.8265227650000001,-0.82206313,1.4068350440000001,1.046570473,-0.7250733540000001
ecoli_00341,0.9318059985,-1.194452202,-0.909391699,1.361037814,1.036456733,-0.735836771
ecoli_00342,0.6136461767,-0.979012392,-0.8193251840000001,1.391978414,0.975658863,-0.803938064
ecoli_00343,2.9396529603,-0.669338697,0.524929694,1.9791220040000002,-0.058915348000000006,-1.402755684
ecoli_00344,3.2201169152,-0.671754205,0.645414418,2.012504234,-0.029860925000000003,-1.428067927
ecoli_00345,2.4480312278,-0.809541689,0.343467493,1.9179022940000001,0.150638443,-1.098697508
ecoli_00346,2.2446636042,-0.808753508,0.241879226,1.906355264,0.071561994,-1.1274932340000001
ecoli_00347,0.7502822015,0.15738168700000002,-0.724573279,-0.27828637700000003,0.8566230530000001,-0.5360552860000001
ecoli_00348,0.24478870400000002,0.158383399,-0.742232921,-0.176623005,0.7949840930000001,-0.536045576
ecoli_00349,0.17454426950000002,0.019257945000000002,-0.748127348,-0.171722799,0.9098056830000001,-0.524884001
ecoli_00350,-0.6493624907000001,0.151773498,-0.635808012,-0.060313785,1.020238573,-0.48640995000000004
ecoli_00351,-0.5209687822,1.017115486,-0.6767706490000001,0.132826624,0.408983164,-0.446965349
ecoli_00352,-0.1656981898,0.043576312000000006,-0.6055919120000001,-0.08904284,0.7854916930000001,-0.467055863
ecoli_00353,1.4028164688,0.044739098000000005,-0.7855442810000001,-0.250898801,0.8188250130000001,-0.494457847
ecoli_00354,0.2673282699,0.057732437000000005,-0.67683176,-0.17881162,0.850229483,-0.541468839
ecoli_00355,-0.2397205947,0.7317756190000001,-1.043414398,0.09023732400000001,0.257376687,-0.355877681
ecoli_00356,-0.2550129739,0.699000876,-1.109772646,0.186593734,0.317308755,-0.371652078
ecoli_00357,-0.8028402910000001,0.7554666760000001,-1.007537784,0.183535574,-0.018749232,-0.330622578
ecoli_00358,-0.8361142541000001,0.7990900860000001,-0.9655840550000001,0.178282134,-0.041486231000000005,-0.390185284
ecoli_00359,-0.3219120273,0.852278316,-0.783204278,0.07998654,0.44470543,-0.8311115560000001
ecoli_00360,-0.2522707024,0.908308306,-0.582004533,0.180509194,0.43804132300000004,-0.8662979580000001
ecoli_00361,-0.0405012999,1.097423036,-0.280198852,0.237700244,0.48623346500000003,-0.770292729
ecoli_00362,-1.5996348888,1.1680522660000001,-0.263591599,0.398123934,0.624318373,-0.7893792930000001
ecoli_00363,-0.5068550869,0.38832677600000004,0.423971606,-0.21254789600000001,-0.110975184,-0.893828944
ecoli_00364,-0.5493900555,0.5281267030000001,0.780867806,-0.060902873,0.12504452300000002,-0.8991160770000001
ecoli_00365,-1.2705383614999999,1.148398166,-0.439964352,-0.24266487900000003,1.660646693,-1.5575180670000002
ecoli_00366,1.175120793,0.960487886,0.10277367700000001,-0.341907147,1.569078573,-1.58392193
ecoli_00367,1.3216664073,-0.9133811220000001,1.158534188,-0.640836599,1.9071262230000001,-1.179529736
ecoli_00368,1.2759991185000001,-0.9972484690000001,1.09290761,-0.714088546,1.751255813,-1.261389653
ecoli_00369,-3.2440533653,0.49373369300000003,0.044264288000000006,0.33459056400000003,0.068560206,-0.9119070650000001
ecoli_00370,-0.8516339385,0.239644822,0.579536759,-0.073301092,0.126381815,-1.133278434
ecoli_00371,0.3874718623,0.750131416,0.140526554,-0.205419399,1.279271183,-1.653565839
ecoli_00372,0.20245858290000002,1.117783896,-0.286777544,-0.17358025200000002,1.580369343,-1.832894068
ecoli_00373,1.1419156156999999,-1.343260479,0.61626311,-0.606942002,1.587596363,-1.464487794
ecoli_00374,1.6170370838,-1.375806483,0.694032402,-0.7505141150000001,1.588643803,-1.4166246660000001
ecoli_00375,2.3951829208,0.42521249800000005,0.368088615,-0.044335219,-0.032365693,-0.46760251500000005
ecoli_00376,2.7904028334,0.202579652,0.30728888200000004,-0.222996152,0.224967291,-0.569228457
ecoli_00377,3.0304941741,-0.996780494,1.769628133,-0.116637474,1.520727603,-0.7884398340000001
ecoli_00378,3.249153938,-0.869100763,1.832649208,-0.129974022,1.502625933,-0.754359556
ecoli_00379,1.8407750058,-0.76746688,1.7068177599999999,-0.450904393,1.520355993,-0.686895557
ecoli_00380,2.0105555679,-0.6975454830000001,1.633953771,-0.540652111,1.4155661830000001,-0.741423825
ecoli_00381,2.8976541795,0.322745916,0.38607178400000003,-0.12820725300000002,0.46159249,-0.60199696
ecoli_00382,3.8092476905,0.32773048800000004,0.571381302,-0.278000794,0.6555212930000001,-0.801525192
ecoli_00383,2.541863975,-0.031158746,2.341774193,-0.49087938200000003,1.080170473,-0.830792595
ecoli_00384,2.7576555605,-0.000146966,2.404960983,-0.500481724,1.055675403,-0.741680714
ecoli_00385,2.7581317928,-0.82586124,1.442652509,-0.9149892780000001,1.578386303,-1.081759613
ecoli_00386,2.5931128327,-0.816201806,1.472209093,-0.9595740020000001,1.6467797430000002,-1.061934583
ecoli_00387,1.8056215937000002,0.259412766,0.763134123,-0.36009651200000004,0.014654271000000002,-0.775849203
ecoli_00388,2.2269844131,0.25472500200000003,0.5357338340000001,-0.425519831,-0.052372151000000006,-0.853964598
ecoli_00389,1.5625798302,-0.464657757,1.5724305040000002,-0.7925083110000001,1.190109813,-1.010053522
ecoli_00390,0.6549535496000001,-0.20812524200000002,1.535231684,-0.177744751,1.108673243,-0.9865308030000001
ecoli_00391,3.2773032496,-1.6314585560000001,1.372365839,-0.393128615,1.514446123,-0.659868235
ecoli_00392,3.2368981495,-1.578264933,1.313462394,-0.43113716500000004,1.456631613,-0.729364565
ecoli_00393,-0.1599955451,-0.085024997,0.274980385,0.055907798,1.032676373,-0.31695025400000004
ecoli_00394,-0.2293173876,-0.11169243100000001,0.31697594500000004,0.077587798,1.010794233,-0.340003802
ecoli_00395,-0.5020207092,-0.12554602,0.300487826,0.316737274,0.9126266730000001,-0.375398277
ecoli_00396,-0.1017669748,-0.12163840100000001,0.257246939,0.263806364,0.829763903,-0.34373242200000004
ecoli_00397,-2.7691097367,0.147011691,0.012720654000000001,-0.20920929900000002,-1.265274609,-0.629555328
ecoli_00398,-3.3139510915,0.17322447,0.003710034,-0.20608352300000002,-1.487063213,-0.7233255390000001
ecoli_00399,-1.4277402403,0.59222252,0.23912079100000003,0.058708176,0.37418627600000004,-0.41708877800000005
ecoli_00400,-1.6791857794,0.504056843,-0.033805023000000003,0.21249558400000002,0.201678769,-0.416571966
ecoli_00401,-1.6917883057,0.22968818400000002,-0.149227513,0.38055584400000003,0.519294193,-0.35677252800000003
ecoli_00402,-1.1045003283,0.056962728000000004,-0.46164692700000004,0.15306718400000002,0.219288643,-0.5292693580000001
ecoli_00403,-1.3820656485,0.39358909999999997,-1.040942879,-0.50127445,0.5281928530000001,-1.1714352350000001
ecoli_00404,-2.3220684455000002,0.6512664920000001,-0.648585313,-0.422044213,0.485925449,-1.201384863
ecoli_00405,-2.4718322298,0.508200498,-0.338239952,0.22775462400000002,0.21072264500000001,-0.6191741980000001
ecoli_00406,-2.1462704726,0.554538969,-0.323719696,0.252134594,0.08194114300000001,-0.571577828
ecoli_00407,-1.6136856361,0.131412035,-0.638099033,0.047784552,-0.009333,-0.722721968
ecoli_00408,-1.6246007377,0.113307349,-0.599241056,-0.009955428,-0.19452722500000003,-0.68571509
ecoli_00409,-2.0776842615,0.732414381,-0.391466069,-0.291574443,0.5157548630000001,-1.597203914
ecoli_00410,-1.3324367477,0.397215451,-0.35500843400000004,-0.256571469,0.08085197300000001,-1.099440647
ecoli_00411,-0.6887528974,0.047990289000000005,0.45450901400000004,0.096342836,0.855894463,-0.510796904
ecoli_00412,-0.4718860029,0.024226647,0.47729965900000004,0.101568641,0.842607733,-0.444346291
ecoli_00413,-0.0082698054,-0.16735893200000002,0.047354850000000004,0.06422083,0.5912204630000001,-0.445443578
ecoli_00414,0.4796684657,-0.046169952,0.22682855600000001,-0.020415786000000002,0.302125229,-0.33888177
ecoli_00415,-0.3176775049,0.000397934,0.078342834,-0.087079134,-0.28610262000000003,-0.36460928
ecoli_00416,-0.7868823607000001,0.061681656,0.232495001,-0.20283691,-0.056523724000000004,-0.5246024060000001
ecoli_00417,-0.8555937935,0.023464927,0.116499927,0.14373343400000002,0.799678913,-0.6861498490000001
ecoli_00418,-1.4528138305,0.08428102900000001,0.118444564,0.095388789,0.826481443,-0.6402435630000001
ecoli_00419,-0.1256825323,-0.240669923,-0.074322571,-0.09880672,0.45952306,-0.5045901850000001
ecoli_00420,-0.7286789526,-0.24078269100000002,-0.093454066,-0.045193267,0.42680426,-0.512467405
ecoli_00421,-1.5721068835,0.11352845800000001,0.44242118700000005,-0.23776727700000003,-0.38799655600000005,-0.325212596
ecoli_00422,-1.5519025235,0.055647699999999994,0.24414767,-0.146529699,-0.115694289,-0.332838362
ecoli_00423,-1.5064161162,0.423811033,0.238899828,0.253545684,0.989755503,-0.6325393610000001
ecoli_00424,-0.4236946696,0.36192860400000004,0.255774249,0.10742565400000001,0.9308610030000001,-0.553225578
ecoli_00425,-1.1202682968,0.23718312100000002,0.217194287,0.08920444400000001,0.684133733,-0.497033549
ecoli_00426,-0.7174317272,0.35780927900000004,0.260052452,0.138341014,0.683843453,-0.42973484100000003
ecoli_00427,0.1757339656,-0.065463742,-0.13844389999999998,0.012815261000000001,0.602518753,-0.5066094210000001
ecoli_00428,-0.7438630308,0.0031101880000000003,-0.09125556300000001,0.147274854,0.7505160230000001,-0.476166085
ecoli_00429,-0.6373649433,0.024472946000000002,-0.159088149,0.09094152,0.432709952,-0.54083384
ecoli_00430,-1.0115744054,0.055705313000000006,-0.197957039,0.155940924,0.453376347,-0.542365552
ecoli_00431,-3.1531264471,0.153475046,-0.027585555,0.072458165,-0.062045193000000005,-0.446139218
ecoli_00432,-2.1286054421,0.383165937,0.329796123,-0.24131990600000003,-0.396389407,-0.6800252410000001
ecoli_00433,-3.116201828,0.42902198,0.156269513,-0.017124449,-0.34963567900000003,-0.6060665230000001
ecoli_00434,-3.1488724568,0.47947808100000006,0.039586351000000006,-0.162821396,-0.13523410600000002,-0.6258130630000001
ecoli_00435,-1.4441812662,0.40552786700000004,0.253613441,0.089778812,0.451254863,-0.5646101130000001
ecoli_00436,-1.4962404349,0.36391003800000005,0.14625839200000001,0.10566393900000001,0.533828113,-0.5686878670000001
ecoli_00437,-0.6063509773,-0.17456958,-0.432530275,-0.143344925,0.29872928,-0.651898806
ecoli_00438,-0.36772206630000004,-0.112775311,-0.32195738300000004,-0.068701471,0.306708546,-0.6178540090000001
ecoli_00439,-3.4100832627,0.547628596,0.048669009000000006,-0.27796982,0.04957964,-1.029492911
ecoli_00440,-4.1560233103,0.138707938,0.24485287600000002,-0.064735558,-0.20847917600000002,-0.68996751
ecoli_00441,-0.0554212184,0.123741612,0.672041792,-0.01046308,0.630715923,-0.683328931
ecoli_00442,0.2608881122,0.148947619,0.802473988,0.008885199,0.6985527330000001,-0.47066650200000004
ecoli_00443,0.0649777045,-0.194823721,0.406593378,-0.075124153,0.31309343500000003,-0.720102758
ecoli_00444,-0.0437596257,-0.207813609,0.390795375,-0.12333779600000001,0.331032157,-0.757716979
ecoli_00445,-3.2095444209,0.116287575,0.52536131,-0.17354054,0.142388748,-0.613270037
ecoli_00446,-4.4224716617,0.30610816900000004,0.632916903,0.046261383,0.22579321600000002,-0.634533915
ecoli_00447,2.424352494,0.182452148,-7.947651277,1.432767734,0.041137864,-1.473940054
ecoli_00448,2.7108744118,0.05675017500000001,-7.69884999,1.327126014,0.25877903,-1.567203776
ecoli_00449,3.2063338287,0.9022052260000001,-7.947651277,-0.09758593,-0.383202111,-1.124824807
ecoli_00450,3.1122675195,0.805511006,-7.947651277,-0.5230267670000001,-0.098661227,-1.181267665
ecoli_00451,2.9955156057,-0.13942209900000002,-7.947651277,-0.49082750500000005,0.31331580400000003,-1.3757046910000001
ecoli_00452,2.7319009571,-0.07192016500000001,-7.947651277,-0.460418209,0.18330173500000002,-1.376913207
ecoli_00453,2.6724666646,-0.052949313000000005,-7.947651277,-0.613417593,-0.390391295,-1.441781878
ecoli_00454,3.3869916016,0.362159938,-7.947651277,-0.3972825,-0.39202611200000004,-1.43565696
ecoli_00455,2.2242142479,-0.189834376,-1.712722892,0.052201528000000004,-0.664671027,-1.529352188
ecoli_00456,2.9264817955,0.008173476,-1.547742179,-0.055920906000000006,-0.6059585270000001,-1.4608699120000002
ecoli_00457,3.0471498455,0.169654342,-1.903721414,-0.041181683000000004,-0.856802754,-1.573940725
ecoli_00458,3.4121904445,0.06729879400000001,-1.692536799,-0.12154166100000001,-0.6334539220000001,-1.587397541
ecoli_00459,2.0633691301,0.15616148500000002,-2.254234147,-0.007867929000000001,-0.845930668,-1.610960337
ecoli_00460,2.249408141,0.239198092,-2.141272772,-0.05216702,-0.8777779950000001,-1.537168137
ecoli_00461,6.6557788391,0.8641572160000001,-1.271227278,-1.245083621,-4.580359271,-0.7947728310000001
ecoli_00462,7.6720575923,0.973083856,-1.144301051,-1.350485216,-4.616734858,-0.711595816
ecoli_00463,1.954031014,1.333750346,-2.343748334,-0.814860103,-2.970390382,-1.959879614
ecoli_00464,1.978217353,1.312309306,-2.238383433,-0.7823763330000001,-3.21488313,-1.992148699
ecoli_00465,-3.6523929335,1.8951162460000002,-1.690048881,-0.6663184790000001,-0.873507802,-0.9138769640000001
ecoli_00466,-4.3138511319,1.911921266,-1.6785191799999999,-0.651533959,-0.7332535210000001,-0.8770422170000001
ecoli_00467,-1.1459791182,1.350056986,-2.816033732,-0.366630098,-2.324817388,-1.8100021380000002
ecoli_00468,-1.0697034672,1.376970496,-2.735431196,-0.344256439,-2.016888119,-1.911786533
ecoli_00469,-3.6092203441,1.913679546,-1.506239294,-0.6816157810000001,-0.8411960460000001,-0.7551962090000001
ecoli_00470,-4.1298348855,1.8060344860000002,-1.5346332440000001,-0.69156172,-0.719839709,-0.8057040050000001
ecoli_00471,2.5964339395,1.558450116,-1.377000358,-1.23702498,-4.550710786,-1.272700713
ecoli_00472,2.0419979771,1.512987446,-1.472253316,-1.349373784,-4.437634923,-1.285143709
ecoli_00473,3.1997640407,1.187646956,-2.047948811,-0.573114735,-3.864628881,-1.767592873
ecoli_00474,4.2035176934,1.183673156,-1.9881383330000002,-0.708348341,-3.86796052,-1.663140319
ecoli_00475,5.6715792816,1.134926456,1.0435207,-0.065862853,-2.7915488489999998,-1.092642111
ecoli_00476,5.2398886996,1.171369256,1.080094081,-0.034393815,-2.870571335,-1.03221939
ecoli_00477,0.44087951200000003,1.277705766,-2.681928047,-0.45377797400000003,-2.746438998,-1.824259277
ecoli_00478,0.15463241020000001,1.193604036,-2.634280103,-0.501241542,-2.538323333,-1.824737212
ecoli_00479,0.1990019026,1.209686186,-0.606057215,0.060184422,-0.6584425610000001,-0.49775268800000005
ecoli_00480,0.5856677245,1.219010516,-0.660622632,0.006391025000000001,-0.708355884,-0.48845080900000004
ecoli_00481,0.4074787324,0.749578626,-0.5442407490000001,0.095301733,-1.289083233,-0.629519641
ecoli_00482,1.0284427657,0.8959164460000001,-0.064601977,0.103461467,-1.163286869,-0.510347726
ecoli_00483,1.895631629,0.43540830300000005,-1.471653684,-0.18140123600000002,-1.076082735,-1.330013863
ecoli_00484,1.9654121799,0.336615744,-1.481033444,-0.203603573,-1.1293486480000001,-1.340629176
ecoli_00485,0.6131102804,0.9587748460000001,-1.067598414,-0.552461412,-1.559452026,-2.154292839
ecoli_00486,0.5225778785,0.888778866,-0.938658635,-0.581137733,-1.527885144,-2.186921256
ecoli_00487,6.395026432,1.239469466,1.419709312,-0.913178605,-4.521711251,-0.363607589
ecoli_00488,6.8505914582,1.286611286,1.42483026,-0.932499563,-4.323496289,-0.26936122900000004
ecoli_00489,7.2929200726,0.593363677,0.10895803200000001,-0.529956757,-3.438243162,-1.5861596310000001
ecoli_00490,7.1866879757,0.6304361510000001,0.168149238,-0.633498792,-3.407779463,-1.554112041
ecoli_00491,0.5087758645,0.805178606,-1.581024178,-0.335257425,-1.422639233,-0.982470728
ecoli_00492,0.541580118,0.7645057460000001,-1.698643604,-0.23344250700000002,-0.9575911450000001,-0.9951957260000001
ecoli_00493,0.8521286998000001,1.309449926,-0.23068416500000002,-0.005167849,-1.733823329,-1.358499992
ecoli_00494,1.0848842681,1.256571656,-0.279022147,-0.018574909,-1.803808878,-1.388633639
ecoli_00495,0.9384467265,0.8213794360000001,-1.15159231,-0.361815714,-2.189852301,-0.989835321
ecoli_00496,0.8716347815000001,0.7716407660000001,-1.278394367,-0.236114876,-1.6007646800000002,-1.046526627
ecoli_00497,-4.2205796557,1.765406416,-1.6709128830000002,-0.48064303300000005,-1.2614741600000001,-0.627626621
ecoli_00498,-4.3090054374,1.713364286,-1.5835799270000002,-0.5686194440000001,-1.270333648,-0.594704153
ecoli_00499,-0.42879235120000003,0.7587941960000001,-1.197292953,0.121507844,-0.823189091,-0.6038745640000001
ecoli_00500,-0.36265461250000003,0.817858076,-1.212782447,0.14501777400000002,-1.024942058,-0.619591071
ecoli_00501,3.8822898922,0.7807056960000001,-0.5766163390000001,-0.258288247,-2.3704511740000003,-0.9148683420000001
ecoli_00502,3.8444494121,0.796525916,-0.6147037860000001,-0.37257798400000003,-2.476639334,-0.9852227830000001
ecoli_00503,6.1050666017,1.3944261660000001,0.9368710480000001,-0.834398378,-3.892846311,-0.49219957300000006
ecoli_00504,5.6037441868,1.321416506,1.034998169,-0.7855163810000001,-3.841647178,-0.5109897880000001
ecoli_00505,4.7464922529999996,1.515113286,0.8451398010000001,-0.26154359,-3.636752627,-1.3424401160000001
ecoli_00506,5.2957680386,1.607825306,0.936294049,-0.243066523,-3.366808622,-1.381257632
ecoli_00507,4.0376979946,-0.088775881,-1.6912125900000001,0.013818239000000001,-0.78492225,-1.647171522
ecoli_00508,2.3931861304,-0.169818773,-1.9175630320000001,-0.039925948,-1.12893876,-1.672436319
ecoli_00509,2.5598341744,0.22573171900000003,-1.7855825969999999,0.05750663,-1.095646671,-1.592588379
ecoli_00510,2.6256381251,0.15109339300000002,-1.864334117,-0.046855281000000006,-1.208340721,-1.618416323
ecoli_00511,2.086371455,0.9089738660000001,-0.61453715,-0.469785799,-1.339070616,-1.822635071
ecoli_00512,1.7531045177,0.9448164760000001,-0.49763414300000003,-0.413686785,-1.269670861,-1.744095974
ecoli_00513,-4.4281137103,1.9375935260000001,-1.860958309,-0.518144263,-1.494096999,-0.5684677490000001
ecoli_00514,-4.4900761922,1.987175686,-1.681706024,-0.445709895,-1.5594622980000001,-0.546228793
ecoli_00515,1.4632142056,0.7711966060000001,0.39101531900000003,-0.053247389000000006,-1.236352531,-1.034137505
ecoli_00516,1.8287380438,0.6683309540000001,0.39214903100000004,-0.087615729,-1.234524521,-1.030251514
ecoli_00517,-0.6369979681,0.066647027,0.7491768940000001,0.401807654,-0.39106625700000003,-0.004000038
ecoli_00518,-0.5822095593000001,-0.139444285,0.45910289,0.125627354,-0.397391804,-0.298286875
ecoli_00519,0.8541490084000001,0.7034926290000001,0.19606825,1.3876980140000001,-1.700164219,-0.390843082
ecoli_00520,0.27774095260000004,0.510520804,0.20525567,1.278740684,-1.87256593,-0.357732802
ecoli_00521,0.1309412392,0.5737665230000001,0.45190684000000003,1.513377684,-1.9578167610000001,-0.113309328
ecoli_00522,-0.1628845478,0.650774197,0.384819829,1.559639494,-1.604475711,-0.344769418
ecoli_00523,-0.3872633273,0.334286132,0.7389724520000001,1.658656264,-1.064855121,-0.24647739000000002
ecoli_00524,2.3466429023,0.261113048,0.681512144,-0.49779236600000004,-0.619576619,0.529609298
ecoli_00525,2.0654584891,0.240423778,0.6480273520000001,-0.5533927390000001,-0.64522156,0.48756842800000005
ecoli_00526,1.6216020542,0.257043055,0.55347061,-0.47000099900000003,-0.461002829,0.392257358
ecoli_00527,1.7667488347,0.21156323800000001,0.558215543,-0.5496367,-0.48543414100000004,0.350241148
ecoli_00528,1.229938245,0.383409127,0.524331659,1.774699014,0.002357896,0.9029290280000001
ecoli_00529,0.2339886237,-0.29952612700000003,0.46354756900000005,1.510807754,0.9959623930000001,0.609610548
ecoli_00530,0.8530969998,-0.94411497,1.042160677,1.304234764,-0.6640191860000001,0.641891428
ecoli_00531,0.7949735573000001,-1.248649327,1.12381399,1.5255562440000001,0.48546730200000004,0.6362542680000001
ecoli_00532,-1.3910489893,0.5494004290000001,-1.275953739,-0.027443648,-1.4551394260000001,-0.069928169
ecoli_00533,-1.7923861965,0.7754563160000001,-1.819745468,-0.07638299999999999,-1.7659308930000002,-0.356938888
ecoli_00534,-0.62611181,0.695047587,-1.250588398,-0.046862577,-1.555215781,-0.20300362200000002
ecoli_00535,-1.3597333863,0.903529596,-1.711163197,-0.08382650700000001,-1.948419993,-0.56719329
ecoli_00536,0.91141423,-0.0036125550000000004,-0.024134976000000002,1.425757194,-0.28273038100000003,0.176819585
ecoli_00537,0.5419034112000001,0.16108550400000002,-0.133934465,1.4093911540000001,-0.59570097,-0.014051734000000001
ecoli_00538,0.3861662528,0.20020821100000002,-0.23344766800000002,1.784444294,-0.524472442,0.16454690600000002
ecoli_00539,0.8626255568000001,0.221042754,-0.10494560900000001,1.574552684,-0.145865458,0.04942089
ecoli_00540,1.361110082,0.22423083500000002,0.22224380700000002,-0.245162283,0.705589043,1.140941988
ecoli_00541,1.4941111334000001,0.43619118300000004,0.10707632,-0.19390912500000002,0.7775984330000001,1.045733608
ecoli_00542,1.416889343,0.257730731,1.265314853,1.159882014,0.357807103,1.687118618
ecoli_00543,1.7576885821000001,0.5135476840000001,1.802802191,1.048718204,-0.967038872,1.924601218
ecoli_00544,2.9955802938,0.12783092100000001,0.7947952850000001,0.971261294,0.748687003,1.2535135880000001
ecoli_00545,2.6273598188,-0.092230409,0.801090904,1.134055134,0.763736433,1.4200948580000001
ecoli_00546,2.9562537157,-0.14357819900000002,-0.029187778,0.20349866400000002,-1.025819035,-0.029437925
ecoli_00547,3.0922425328,-0.18103812400000002,0.040699894,0.202263404,-0.816353544,0.023303834000000002
ecoli_00548,3.7420453417,-0.276094987,0.21253760800000002,1.001747104,-1.026141811,-0.12311351100000001
ecoli_00549,4.0854093522,-0.28364754400000003,0.11470115600000001,1.028850474,-1.203094197,-0.25887170600000003
ecoli_00550,4.2979788262,-0.385375122,0.11438218,0.937660114,-2.030618167,-0.12083388
ecoli_00551,3.7351937777,-0.302820358,0.094104322,1.073386054,-1.825397699,-0.140030082
ecoli_00552,0.22731389300000002,-0.158081835,-0.8513309880000001,-0.141816946,-0.022733217,-0.746910359
ecoli_00553,0.17145258160000001,-0.326010792,-0.33185224700000004,-0.047401787,0.26424009,-0.46070500500000006
ecoli_00554,0.0407966472,0.12303699200000001,-0.477300726,0.9412864040000001,-0.259379678,-0.561469801
