,A,FucR,ExuR
svns_pgi__BmePgi24_15__1,0.0985627303244977,0.06683087199999971,-0.05832509199999957
svns_pgi__BmePgi24_15__2,0.0897559430233312,-0.07098438999999956,-0.11915993499999901
svns_pgi__BmePgi24_26__1,0.5371504868012824,-0.01860342499999934,-0.14069024999999868
svns_pgi__BmePgi24_26__2,0.3944517592735134,-0.007644554000000525,-0.05876198799999965
svns_pgi__BmePgi24_41__1,1.1895314783694324,-0.10475864500000044,0.09560521500000084
svns_pgi__BmePgi24_41__2,0.3277324733306433,-0.31002014899999963,-0.04434511199999936
svns_pgi__BmePgi24_52__1,0.6079673711606168,-0.07883602400000013,-0.11228290799999918
svns_pgi__BmePgi24_52__2,0.3194675559994831,-0.17425751499999986,-0.19017238400000025
svns_pgi__PaePgi2_34__1,-0.6955342652678476,0.6356193709999998,0.27345203399999995
svns_pgi__PaePgi2_34__2,-0.6112682735137768,0.5668942550000002,0.2746789940000003
svns_pgi__PaePgi2_63__1,-1.0839550591021143,0.40550143599999977,0.309716959000002
svns_pgi__PaePgi2_63__2,-0.0591716807035999,0.3280959690000014,0.2962134040000004
svns_pgi__PaePgi24_54__1,-0.009207578663413,0.5471210090000014,0.23049333600000035
svns_pgi__PaePgi24_54__2,-0.5574349000098908,0.4302868220000001,0.3778931890000008
svns_pgi__PaePgi24_90__1,-0.5466451858485272,-0.04655022599999992,0.4345467380000008
svns_pgi__PaePgi24_90__2,-0.7385139060869739,0.2208049550000002,0.44845986200000004
abx_media__m9_ctrl__1,-1.4053530552985547,-0.7752859990000003,0.4236284709999998
abx_media__m9_ctrl__2,-1.6042760207731062,-0.5388369670000001,0.691099425
abx_media__rpmi_ctrl__1,0.8528019674894436,-0.191808655,0.6259158610000002
abx_media__rpmi_ctrl__2,3.179280160152062,-0.1052752659999996,0.9394304840000008
abx_media__camhb_ctrl__1,-1.7493263018303593,-1.4941737959999999,-0.3118886409999995
abx_media__camhb_ctrl__2,-1.6046539619682116,-1.6734230400000003,-0.6609310349999991
abx_media__m9_mero__1,-3.194390102296997,-0.8544796730000002,0.9764390340000002
abx_media__m9_mero__2,-1.8965139653614616,-0.858994375,0.35765406199999905
abx_media__rpmi_mero__1,2.092752195988448,-0.6611903579999998,0.6788858470000001
abx_media__rpmi_mero__2,1.6802635663199377,-0.1974566309999997,0.5764074309999998
abx_media__camhb_mero__1,-2.7089134056191635,-2.2273402719999997,-0.8673344049999994
abx_media__camhb_mero__2,-1.250044376174154,-2.407831931,-0.8596323139999997
abx_media__m9_trisulf__1,-1.3903451969335143,-0.4041581230000002,0.21017412700000013
abx_media__m9_trisulf__2,-1.0072241234011543,-0.7869951909999999,0.14352629199999978
abx_media__rpmi_trisulf__1,-0.9165187593741532,-1.276904965,-0.1501713149999988
abx_media__rpmi_trisulf__2,-0.6694558062196847,-1.579756675,-0.08994534899999973
abx_media__camhb_trisulf__1,-0.6775052416944318,-1.063567549,0.5906142350000012
abx_media__camhb_trisulf__2,-0.8065392700331057,-1.3341572170000005,0.5479971950000007
abx_media__m9_cef__1,-1.5518204743385031,-0.9263489309999996,-0.3043661799999988
abx_media__m9_cef__2,-1.131359399380435,-1.08878332,-0.29742326999999946
abx_media__rpmi_cef__1,1.816382019947295,-1.6108374330000004,1.2453678779999997
abx_media__rpmi_cef__2,1.7185387745973535,-1.5358132480000002,1.4053495270000005
abx_media__camhb_cef__1,0.1651045465453328,-1.7549573510000005,0.2837686760000002
abx_media__camhb_cef__2,-0.3284324877358445,-1.7941951040000004,0.2477070870000002
abx_media__m9_cipro__1,-1.20976562156303,-0.9893970110000004,0.5012292090000008
abx_media__m9_cipro__2,-1.1271721834514214,-0.8732091590000001,0.6203643840000019
abx_media__rpmi_cipro__1,-0.1261062603552879,-1.4720473040000002,0.3885889960000002
abx_media__rpmi_cipro__2,-0.7059896247563693,-1.7422296750000004,0.3405673940000007
abx_media__camhb_cipro__1,-2.025679238641882,-2.5410987300000003,-0.9341675119999991
abx_media__camhb_cipro__2,-2.122369493851336,-2.05943005,-0.4757800359999997
hot_tale__42c_ale3_30c__1,-0.6041986868893465,-0.21250172000000056,-0.3862751959999997
hot_tale__42c_ale3_30c__2,-0.3995876690016471,-0.09134875800000053,-0.3809358199999995
hot_tale__42c_ale3_37c__1,-0.3002642242188063,0.04278934500000009,-0.1400386219999996
hot_tale__42c_ale3_37c__2,0.3236368163058137,-0.04046234299999973,-0.3950025349999988
hot_tale__42c_ale3_44c__1,1.7028314751856355,1.1136749819999985,0.5884352240000004
hot_tale__42c_ale3_44c__2,2.0166332789197434,0.993787039,0.690670302
hot_tale__hot_ale3_mid_30c__1,-1.1909207450832116,-0.00460080499999993,-0.5978306159999995
hot_tale__hot_ale3_mid_30c__2,-0.5311066603292335,0.2953953400000007,-0.3919866109999992
hot_tale__hot_ale3_mid_37c__1,0.2813498461438847,-0.1249751520000002,-0.3156951589999997
hot_tale__hot_ale3_mid_37c__2,0.325046600870948,0.40690274800000026,-0.4976469079999992
hot_tale__hot_ale3_mid_44c__1,1.897059246652324,0.28489868399999985,-0.0701091259999993
hot_tale__hot_ale3_mid_44c__2,2.3010349430187342,0.7114533659999998,0.23787625500000065
hot_tale__hot_ale3_30c__1,-0.4727682162837289,0.07929240599999954,-0.5391456409999993
hot_tale__hot_ale3_30c__2,-0.6890063686880101,-0.11499673000000055,-0.6860290049999991
hot_tale__hot_ale3_37c__1,-0.0245186905003568,0.37809503300000014,-0.4201965549999995
hot_tale__hot_ale3_37c__2,0.1332597528231642,0.2277117280000001,-0.6200899579999994
hot_tale__hot_ale3_44c__1,1.3793405895010264,1.0490000069999992,0.1954121080000002
hot_tale__hot_ale3_44c__2,1.1160585573034774,0.5435991259999993,0.0369224560000001
hot_tale__hot_ale4_30c__1,-1.3255580744344244,-0.5945867439999999,-0.5291654669999994
hot_tale__hot_ale4_30c__2,-0.8383789854570358,-0.464902586,-0.41118471799999945
hot_tale__hot_ale4_37c__1,-1.0531861995798792,0.008142832999999959,-0.13568245899999987
hot_tale__hot_ale4_37c__2,-1.3521764586502565,0.041855716999999786,-0.3653843280000002
hot_tale__hot_ale4_44c__1,0.3611389829959062,0.5316070250000005,0.342325851
hot_tale__hot_ale4_44c__2,0.689388053352454,0.4796900290000004,0.2366054670000004
hot_tale__hot_ale8_30c__1,0.8175556372560684,-0.07607418200000016,-0.5272647959999981
hot_tale__hot_ale8_30c__2,0.0860550304211574,-0.014170712000000309,-0.5239408019999994
hot_tale__hot_ale8_37c__1,0.80744019709703,0.2254267649999999,-0.3697533119999994
hot_tale__hot_ale8_37c__2,0.5054373215160797,0.4885370330000001,-0.2663025809999997
hot_tale__hot_ale8_44c__1,1.8571255749071809,1.04243941,0.4676634110000002
hot_tale__hot_ale8_44c__2,1.8866047295877573,0.9584460929999999,0.35481380399999995
hot_tale__hot_ale9_mid_30c__1,-0.8878893014085492,-0.13673923200000004,-0.5022160789999992
hot_tale__hot_ale9_mid_30c__2,-0.5252897360740532,-0.22669088399999995,-0.32576316599999977
hot_tale__hot_ale9_30c__1,-0.5609196208329902,-0.1481690140000005,-0.5035754939999997
hot_tale__hot_ale9_30c__2,-0.3481708771220422,-0.21266237599999996,-0.5522815769999996
hot_tale__hot_ale9_mid_37c__1,-0.2511915974316416,0.0064955000000006535,-0.2579740729999997
hot_tale__hot_ale9_mid_37c__2,-0.6285869874835772,0.03852637199999975,-0.2345650559999992
hot_tale__hot_ale9_37c__1,-0.1591412068890946,-0.18043650999999986,-0.37267532999999897
hot_tale__hot_ale9_37c__2,-0.2734363892286567,-0.06907201100000028,-0.4059797840000003
hot_tale__hot_ale9_mid_44c__1,0.0202750397742736,0.5249414559999996,0.44825790099999896
hot_tale__hot_ale9_mid_44c__2,1.7120817414929266,0.7005455070000002,0.6480292950000006
hot_tale__hot_ale9_44c__1,0.6433764110356597,0.485650572,0.24660241300000066
hot_tale__hot_ale9_44c__2,0.7582977081262345,0.565322288,0.30565888900000004
hot_tale__hot_ale10_30c__1,-0.9719868861697436,-0.1603925550000005,-0.4961093019999998
hot_tale__hot_ale10_30c__2,-0.5869720133235095,-0.041941442000000606,-0.5270684469999996
hot_tale__hot_ale10_37c__1,-0.064958770862643,-0.06775835200000024,-0.1986968779999998
hot_tale__hot_ale10_37c__2,-0.2651478100319304,-0.10845458699999977,-0.3171194040000005
hot_tale__hot_ale10_44c__1,1.537415333449094,1.0705214229999995,0.5129002490000003
hot_tale__hot_ale10_44c__2,1.400960342084147,0.8373658500000003,0.5330676190000005
hot_tale__hot_ale16_30c__1,-0.90737798669268,-0.4362222420000004,-0.6181745009999995
hot_tale__hot_ale16_30c__2,-0.2930856572464584,0.1124137740000002,-0.5477437119999999
hot_tale__hot_ale16_37c__1,-0.2181299568395963,-0.08598436399999976,-0.4175596779999999
hot_tale__hot_ale16_37c__2,-0.1810713430016395,-0.032756529000000256,-0.4810778640000004
hot_tale__hot_ale16_44c__1,1.5421681504317295,0.8988772509999992,0.19036991800000005
hot_tale__hot_ale16_44c__2,1.039079412679981,1.077431205,0.4371823900000011
pdhr_ale__pdhR-13_51__1,0.6528816598308722,0.312529724,-0.06508738399999991
pdhr_ale__pdhR-13_51__2,0.863275643258601,0.23049787699999946,0.07296802600000074
pdhr_ale__pdhR-14_46__1,0.513363790861785,0.4234874769999992,-0.09195616699999933
pdhr_ale__pdhR-14_46__2,0.261302683406295,0.2144223600000004,-0.044069572999999806
pdhr_ale__pdhR-15_51__1,-0.2832201383710162,0.03144259299999952,-0.073393759
pdhr_ale__pdhR-15_51__2,0.2856076689859281,0.13263166300000062,-0.0982091029999994
pdhr_ale__pdhR-16_49__1,0.599678755298114,0.2606442150000001,-0.18130094499999935
pdhr_ale__pdhR-16_49__2,1.049976696358122,-0.09714972100000008,-0.3771353009999992
tcs__del_atoC_LiAcet__1,2.0480427649944746,0.5630161029999998,0.3235184140000005
tcs__del_atoC_LiAcet__2,1.8471884399253025,0.4972228269999999,0.3364335159999996
tcs__del_atoC_LiCl__1,2.439374437217594,0.7316419009999997,0.38472951600000016
tcs__del_atoC_LiCl__2,2.787866064462841,0.7102560709999991,0.31925949400000064
tcs__del_atoC_m9__1,2.5632033911321086,0.6614702109999993,0.4287690020000001
tcs__del_atoC_m9__2,2.6341001678538363,0.7926902079999998,0.3770914330000004
tcs__del_baeR_etoh__1,12.21410808149126,1.684548254,1.6141258859999998
tcs__del_baeR_etoh__2,12.234247852594494,1.7241781070000002,1.7871265180000009
tcs__del_baeR_lb__1,11.420448934847313,1.3166014190000013,0.599095361999999
tcs__del_baeR_lb__2,11.016988624098255,1.1582448310000002,0.6061320559999991
tcs__del_btsR_01xlb__1,1.5425534523018023,-0.6651845950000004,0.4750876509999991
tcs__del_btsR_01xlb__2,0.8518576737634431,-0.6928166310000003,0.42824988000000097
tcs__del_btsR_lb__1,10.555689827776074,2.001222058,0.5450507040000003
tcs__del_btsR_lb__2,10.279804523646714,2.012744688,0.5878519680000007
tcs__del_btsR_pyruvate__1,1.7260315203754646,-1.010343391,0.5648620390000003
tcs__del_btsR_pyruvate__2,1.166366599789718,-1.258946762,0.5189163140000019
tcs__del_cpxR_etoh__1,12.459663831992708,1.8216045629999984,1.4610691650000014
tcs__del_cpxR_etoh__2,12.398811823864676,1.8358555609999991,1.366120883000001
tcs__del_cpxR_lb__1,10.49599996180346,1.2884568769999998,0.7032608810000003
tcs__del_cpxR_lb__2,10.604288086872748,1.3487338639999995,0.783303429
tcs__del_cusR_CuSO4__1,8.938318591337028,0.8971134630000002,0.4512137480000007
tcs__del_cusR_CuSO4__2,8.567549766295894,0.923925529,0.5663428609999991
tcs__del_cusR_lb__1,11.760577162810511,1.9701228059999991,0.7812310950000008
tcs__del_cusR_lb__2,12.083242924820892,1.9545234250000003,0.7618886940000005
tcs__del_kdpE_01-kcl__1,-0.075536233485627,-0.018736289000000458,0.15913108599999948
tcs__del_kdpE_01-kcl__2,-0.4079585072206621,-0.01977223100000014,0.13308869200000029
tcs__del_kdpE_115-kcl__1,1.4912409222042575,-0.02346239400000094,0.8360905159999996
tcs__del_kdpE_115-kcl__2,1.022908228705972,-0.4808688840000004,0.9810539719999988
tcs__del_phoB_m9__1,0.1955091109084369,0.46997044,0.3875168320000002
tcs__del_phoB_m9__2,0.4374246097070803,0.5643799789999999,0.4452361280000003
tcs__del_phoB_m9p__1,-0.0422563578911013,-0.7188016419999999,1.7734549709999996
tcs__del_phoB_m9p__2,-0.0696943175011383,-0.7202238259999998,1.7473063970000011
tcs__del_rcsB_etoh__1,11.888300942870378,2.11235822,1.7509933990000004
tcs__del_rcsB_etoh__2,11.897668293696375,2.22543776,1.7732271000000015
tcs__del_rcsB_lb__1,10.515391980606942,1.6782296419999998,0.3815159340000003
tcs__del_rcsB_lb__2,10.797027691279586,1.7066429329999997,0.36600477
tcs__del_zraR_lb__1,9.78647124046371,1.9387490519999997,-0.20454419300000026
tcs__del_zraR_lb__2,10.17138977035114,1.9625010369999998,-0.2123553229999997
tcs__del_zraR_zncl2__1,6.760648692882538,1.7962759619999984,0.4484453410000002
tcs__del_zraR_zncl2__2,7.161321114732824,1.684453383,0.4929956209999995
tcs__wt_01-kcl__1,1.9501486999624016,-0.4723722720000003,1.2109079119999997
tcs__wt_01-kcl__2,1.5523803943244534,-0.2285011730000006,1.0699115179999996
tcs__wt_01xlb__1,2.0262607141203777,-0.4966295159999996,0.6781591600000008
tcs__wt_01xlb__2,2.0305086642321664,-0.5757796200000005,0.6765841030000006
tcs__wt_115-kcl__1,2.122254339389688,-0.3889236259999995,1.0603288660000008
tcs__wt_115-kcl__2,1.951798489706244,-0.34077905899999994,1.1066894559999998
tcs__wt_CuSO4__1,9.744902895246929,1.7103774820000002,0.6248292959999997
tcs__wt_CuSO4__2,9.174099771283736,1.6223771180000002,0.5975709290000006
tcs__wt_etoh__1,12.925330935929084,2.4354406079999995,1.297886847000001
tcs__wt_etoh__2,12.610032118590572,2.3924416230000003,1.239274431
tcs__wt_lb__1,7.19813411042672,1.5289582909999997,0.6326132360000001
tcs__wt_lb__2,6.961648298694283,1.5576015390000002,0.515259845000001
tcs__wt_LiAcet__1,1.6758551867670526,0.3322775739999999,0.3247833930000006
tcs__wt_LiAcet__2,1.2214162111614937,0.6702464600000004,0.2657277280000008
tcs__wt_LiCl__1,1.7694523230720989,0.6451787329999998,0.4682436770000002
tcs__wt_LiCl__2,1.8045266099969703,0.6340567459999997,0.5061593890000005
tcs__wt_m9p__1,-0.130920342810975,-0.946865602,1.6507574409999997
tcs__wt_m9p__2,-0.3686225976591745,-0.9901656959999999,1.7162687069999991
tcs__wt_pyr__1,2.170690507209978,-0.6031505720000006,0.6158011820000002
tcs__wt_pyr__2,2.0279112932364542,-0.4749192789999999,0.6558797260000002
tcs__wt_zncl2__1,7.53934279114643,1.250023004,0.368607471999999
tcs__wt_zncl2__2,7.535570646775906,1.1811896090000014,0.3776819509999996
ros_tale__0_0_0pq__1,0.0533280953901458,-0.3063783559999997,-0.20242502599999931
ros_tale__0_0_0pq__2,0.0036775053464564,-0.2441979439999997,-0.1466720979999998
ros_tale__0_0_250pq__1,1.4166085417622576,0.2639195939999999,1.274735992
ros_tale__0_0_250pq__2,1.532513532292511,0.3212543800000001,1.2601048759999998
ros_tale__1_mid_250pq__1,-0.4556781138420941,-0.31632174699999993,-0.2845030359999994
ros_tale__1_mid_250pq__2,-0.5933995962329279,-0.19912742400000027,-0.3463744629999992
ros_tale__1_0_0pq__3,-1.0041647351246985,-0.0027279240000002147,-0.3683803209999992
ros_tale__1_0_0pq__4,-0.7435749407693887,0.012969945999999231,-0.3474029190000003
ros_tale__1_0_250pq__1,-0.4959448095787419,-0.13516767299999974,-0.30321742299999954
ros_tale__1_0_250pq__2,-0.360097031260558,-0.0896365939999999,-0.1509158140000002
ros_tale__1_0_750pq__1,-0.3257033133882354,-0.183481585,1.797331744000001
ros_tale__1_0_750pq__2,1.105235809491012,0.35762782199999954,2.154933938000001
ros_tale__1_1_0pq__1,0.0986190413922652,0.0683945140000013,1.4451229700000017
ros_tale__1_1_0pq__2,0.3171385754166448,-0.15754784499999985,1.4413891979999995
ros_tale__1_1_250pq__1,0.0414020813035963,-0.2869804980000001,1.3881114140000008
ros_tale__1_1_250pq__2,0.3741509729248685,-0.4341086939999999,1.4700808080000003
ros_tale__1_1_750pq__1,1.2807604631362424,-0.044126465999999816,1.7945347850000015
ros_tale__1_1_750pq__2,1.0424263411095602,0.04860091000000022,1.7212798159999991
ros_tale__1_2_0pq__1,-0.1559781699332464,-0.6262385009999996,0.7491069880000003
ros_tale__1_2_0pq__2,-0.2045402571939256,-0.6259022889999999,0.5272169010000001
ros_tale__1_2_250pq__1,1.3649100016014972,-0.1479705770000006,1.0643132500000014
ros_tale__1_2_250pq__2,1.4708033043613356,-0.22536829900000035,1.2295077390000009
ros_tale__1_2_750pq__1,1.911831007629572,0.4556675000000006,1.547133066000001
ros_tale__1_2_750pq__2,1.713219880570364,0.4793198580000002,1.4425225940000015
ros_tale__1_3_0pq__1,1.9433324011086504,-0.4788563610000001,1.1617511480000005
ros_tale__1_3_0pq__2,1.6895789842023554,-0.3843471789999997,1.1151143980000011
ros_tale__1_3_250pq__1,1.6549217352938166,0.17438466900000016,0.3434613450000006
ros_tale__1_3_250pq__2,2.876611841159738,0.22287121200000026,0.8535153530000006
ros_tale__1_3_250pq__3,2.963519972095757,0.17534782099999902,0.746293584
ros_tale__1_3_250pq__4,2.736184535434904,-0.31153611800000025,0.7059409650000008
ros_tale__1_3_750pq__1,3.1139529236444123,-0.14380197100000025,0.7201470780000001
ros_tale__1_3_750pq__2,2.63206773657322,-0.3631178550000005,0.6328062590000005
ros_tale__1_4_0pq__1,1.522438385212589,-0.31127103700000003,0.7993835850000011
ros_tale__1_4_0pq__2,1.8087784547365944,-0.3266946180000003,0.8157264159999995
ros_tale__1_4_250pq__1,2.342586951055322,-0.0947948460000001,0.6543520809999991
ros_tale__1_4_250pq__2,2.2672926060061807,-0.25463562100000026,0.4672443400000006
ros_tale__1_4_750pq__1,1.964787282345484,-0.6205353350000005,0.2995249470000001
ros_tale__1_4_750pq__2,2.439286992752935,-0.9611944589999996,0.9469152430000004
ros_tale__1_4_750pq__3,1.4044152716169975,-0.4980945080000003,0.7015889400000006
ros_tale__1_4_750pq__4,0.5408140184471072,-1.4247112830000006,0.9798246520000004
ros_tale__2_mid_250pq__1,-0.347202265728343,-0.3645752059999996,-0.08970519899999996
ros_tale__2_mid_250pq__2,-0.3465052033612125,-0.30484721100000023,-0.19322130099999946
ros_tale__2_0_0pq__1,0.2954075581095915,0.21106754199999944,1.8778428490000003
ros_tale__2_0_0pq__2,0.7518341032986936,0.386118593,1.940679716
ros_tale__2_0_250pq__1,-0.7135217055130079,-0.5687205689999999,-0.1581183519999998
ros_tale__2_0_250pq__2,-0.2730496708363954,-0.555400251,-0.1657508889999999
ros_tale__2_0_750pq__1,-0.4247770032372138,-1.1054734480000006,1.6693650259999997
ros_tale__2_0_750pq__2,-0.4305788630821551,-1.0589979439999997,1.8171127859999991
ros_tale__2_1_0pq__1,-1.078706555971333,-0.5180147740000001,1.0255872109999995
ros_tale__2_1_0pq__2,-0.4778216628577434,-0.5135314830000004,1.0102345340000003
ros_tale__2_1_250pq__1,1.053978892905955,-0.20277180999999975,1.7642394330000002
ros_tale__2_1_250pq__2,-0.1218363186541271,-0.3283213140000001,1.651399049
ros_tale__2_1_750pq__1,0.3833428763686688,-0.23823139100000024,1.7984665280000005
ros_tale__2_1_750pq__2,-0.0104342788581164,-0.33265084099999953,1.674581281
ros_tale__2_1_750pq__3,0.0815225891492014,-0.4837354779999998,1.4734402780000002
ros_tale__2_2_0pq__1,-0.9679340128059888,-0.20452885999999992,1.0355518140000015
ros_tale__2_2_0pq__2,0.3274773136350387,0.42917773500000056,1.4656058719999994
ros_tale__2_2_250pq__1,-1.2169191648043294,-0.3906186739999997,1.330853242
ros_tale__2_2_250pq__2,0.2111886405771684,-0.08725965200000019,1.6572481910000008
ros_tale__2_2_750pq__1,-0.0829179389052152,-0.14164192700000022,1.6065922270000002
ros_tale__2_2_750pq__2,-0.2903250743731699,0.06554729199999976,1.1902662270000004
ros_tale__2_3_0pq__1,0.0068407077749138,0.06831419199999987,1.9388659830000008
ros_tale__2_3_0pq__2,-0.1363401594804807,0.00314277900000004,1.850588494
ros_tale__2_3_250pq__1,-0.3824411675735291,-0.09492469599999964,1.5972577140000013
ros_tale__2_3_250pq__2,-1.0857549032625229,0.09991833299999976,1.3675473890000005
ros_tale__2_3_750pq__1,0.4010924227733817,-0.11035315700000048,1.948970781
ros_tale__2_3_750pq__2,0.0872002463740511,-0.29327565300000025,1.8385171600000003
ros_tale__3_0_0pq__1,0.8606615663141908,-0.8905663060000002,0.4493564570000004
ros_tale__3_0_0pq__2,0.8228255402613611,-0.9970661439999996,0.5800676890000007
ros_tale__3_0_250pq__1,2.360919241454636,-0.4713571840000004,0.6525348300000005
ros_tale__3_0_250pq__2,1.5628625161416911,-0.4674205650000003,0.7760804500000011
ros_tale__3_0_750pq__1,1.2394334419270328,-1.2844139920000002,1.7170979840000005
ros_tale__3_0_750pq__2,1.4041498713680285,-1.747036086,1.8445121390000008
ros_tale__3_1_0pq__1,0.3806272246116183,-1.4581189010000002,0.6400868810000002
ros_tale__3_1_0pq__2,0.5882732526627948,-0.8155622980000006,0.4660137520000003
ros_tale__3_1_250pq__1,-0.4096549966057262,-0.6845185730000001,1.044702912
ros_tale__3_1_250pq__2,0.1624992903375795,-0.6959006560000001,0.9465643109999996
ros_tale__3_1_750pq__1,-0.5310360304572969,-0.5171356779999998,1.2923907590000001
ros_tale__3_1_750pq__2,-0.0207233297301062,-0.9136038329999998,0.9569493180000004
ros_tale__3_2_0pq__1,-1.0679485008753475,0.6653956719999998,-0.8618067679999992
ros_tale__3_2_0pq__2,-0.9588884835151787,0.53619884,-0.7741517439999992
ros_tale__3_2_0pq__3,-0.8767470193950702,0.4269111130000001,-0.9313076659999996
ros_tale__3_2_0pq__4,-0.8464579216212712,0.4223600550000004,-0.7283988799999994
ros_tale__3_2_250pq__1,0.562986370076321,-1.276585151,1.1830858490000011
ros_tale__3_2_250pq__2,0.6537200837014714,-1.4006523659999999,1.0705270920000007
ros_tale__3_2_750pq__1,2.8320804608771564,-0.9352409680000004,1.2977190850000009
ros_tale__3_2_750pq__2,0.9873755436727828,-1.61202491,0.991644977
ros_tale__3_3_0pq__1,0.9493442324980294,0.2876979000000004,1.0487036330000006
ros_tale__3_3_0pq__2,0.9444356127575037,0.7773583850000003,1.3981760570000006
ros_tale__3_3_0pq__3,0.8985626597929901,0.5496039919999998,0.9796875000000008
ros_tale__3_3_0pq__4,0.8508402026581525,0.82630114,1.3819195450000006
ros_tale__3_3_250pq__1,-0.8612918668616413,-1.1490536680000003,0.6909381330000004
ros_tale__3_3_250pq__2,-0.8575894529132216,-1.1164183079999999,0.6108258040000019
ros_tale__3_3_750pq__1,-1.2383265041436768,-1.044713712,0.916732338000002
ros_tale__3_3_750pq__2,-1.0798071578096538,-0.7855546010000003,0.9921905809999999
ros_tale__3_4_0pq__1,0.4122273029464541,-1.4415783480000002,1.5172839840000003
ros_tale__3_4_0pq__2,0.3594069172231582,-1.3824502340000002,1.4252361150000006
ros_tale__3_4_250pq__1,0.3156811006027807,-1.1545547889999996,1.6817733280000002
ros_tale__3_4_250pq__2,0.1472739561379534,-1.1057274370000003,2.0737007750000007
ros_tale__3_4_750pq__1,0.4348061261354366,-1.6827696619999999,1.521726258000001
ros_tale__3_4_750pq__2,-0.0155776217525382,-1.5380692580000002,1.5119409719999997
pcoli__atASMT_325G__1,0.1293363291896028,0.18538777799999995,0.097476683
pcoli__atASMT_325G__2,0.5729067853249245,-0.016316412000000113,0.14542385100000033
pcoli__bpTDC__1,1.4436535608814176,0.2771724229999997,0.6794713850000011
pcoli__bpTDC__2,1.852099478850463,0.18133520599999908,0.73335097
pcoli__BRCA__1,0.4273615115407063,0.15845538199999964,0.4572473710000002
pcoli__BRCA__2,0.6599988844877446,0.04974707000000045,0.453762824
pcoli__BRCActrl__1,3.037829533349739,0.8626679279999996,1.4893563330000001
pcoli__BRCActrl__2,3.639954725722467,0.9129046029999994,1.6344248940000004
pcoli__BRCAswap__1,1.271913878669033,0.04973795699999961,0.6161234729999999
pcoli__BRCAswap__2,1.291175875388723,0.19880812500000025,0.6286130430000005
pcoli__btAANAT__1,1.216179025911695,0.20221852000000065,0.3763945140000001
pcoli__btAANAT__2,1.3181081011196516,0.3639806820000002,0.596613359
pcoli__btASMT__1,1.3472403411883465,0.2747668059999997,0.5968473990000005
pcoli__btASMT__2,0.7311200086504873,0.36849447300000016,0.5336330429999999
pcoli__CC1__1,0.992309828780773,0.10908482000000053,0.5497673150000013
pcoli__CC1__2,0.7892773684991431,0.15743539400000015,0.6100004130000007
pcoli__ccCOMT__1,1.044485375294026,0.1207672569999998,0.17672699800000036
pcoli__ccCOMT__2,0.5925299431289219,0.16881671600000026,0.07371381100000017
pcoli__ckDDC__1,1.8585751500513945,0.2161901429999995,0.6382497220000003
pcoli__ckDDC__2,2.6880925070500625,0.5474804869999996,0.8350927610000003
pcoli__CNTF_belt__1,1.039310251600964,-0.12779126200000054,0.5036604150000006
pcoli__CNTF_belt__2,1.246487995661846,0.12102974300000024,0.6683343880000008
pcoli__cobPNMT__1,0.4430911485028489,-0.13132535599999962,0.2356924100000013
pcoli__cobPNMT__2,0.518939550971266,-0.20918606399999984,0.14874802500000062
pcoli__cvPhhB__1,-0.0879922193849106,0.12546069199999987,0.1291000990000004
pcoli__cvPhhB__2,0.7329064742144787,0.1970420629999996,0.4731082580000008
pcoli__ggAANAT__1,0.9429833791627444,0.10159665000000027,0.3312178880000003
pcoli__ggAANAT__2,0.4875722487779255,0.08001661299999974,0.2449914640000008
pcoli__ggTPH__1,0.7369050196347777,0.181207025,0.3309634200000007
pcoli__ggTPH__2,1.0833476705026428,0.21385367199999994,0.3725868530000005
pcoli__hsAANAT__1,-0.3193259633453911,-0.10064326599999962,1.1308774959999999
pcoli__hsAANAT__2,0.0168204288835982,-0.20004784700000044,0.830528073
pcoli__hsASMT__1,0.7430253428855457,0.30203946299999984,0.21428595300000008
pcoli__hsASMT__2,1.292469660413264,0.23717910700000025,0.3066269430000004
pcoli__hsPNMT_mb__1,1.079542491424731,-0.02222585700000046,-0.01170631999999916
pcoli__hsPNMT_mb__2,0.7876319589459351,-0.10344771699999987,0.007167139000000765
pcoli__hsTPH__1,0.2234820597517055,-0.2592860960000003,0.13178569100000015
pcoli__hsTPH__2,0.4015695205401142,0.1035665959999994,0.5039576640000005
pcoli__hsTPH_E2K__1,1.0274987658539727,0.5576450639999999,1.2254979880000008
pcoli__hsTPH_E2K__2,1.2075517398209503,0.5563538540000001,1.2436641720000008
pcoli__hsTPH_E2K_N91I_P99C__1,0.5237998188404593,0.10297544599999943,0.3836446350000005
pcoli__hsTPH_E2K_N91I_P99C__2,0.3859631321329531,0.052957500000000664,0.3139845819999989
pcoli__hsTPH_N158trunc__1,2.7540135346931653,0.6732258659999992,1.3924562760000008
pcoli__hsTPH_N158trunc__2,3.0189748124199465,0.7929400670000001,1.3989235640000004
pcoli__hsTPH_N174trunc__1,0.820010373698398,0.23873989600000026,0.5008910580000006
pcoli__hsTPH_N174trunc__2,1.4036403144214311,0.7423735579999997,1.296911594000001
pcoli__hsTPH_Ntermtrunc__1,3.414467099414558,0.8881282069999994,1.4540434780000009
pcoli__hsTPH_Ntermtrunc__2,1.6485154845145669,0.1899437129999999,0.8221600350000005
pcoli__hsTPH1__1,0.91784339302703,0.16379491200000018,0.6753809790000007
pcoli__hsTPH1__2,1.2187335058652595,0.17471253699999956,0.5590607800000011
