,A,Cbl,CysB
ytf__delyeiE__1,5.016634694577617,2.8723704614999996,1.832018778
ytf__delyeiE__2,6.886083811104736,3.0064427175,1.9642565280000002
ytf__delyiaJ__1,-1.251370385055816,-1.1305421754999996,0.21329724000000014
ytf__delyiaJ__2,-1.058303624163251,-0.8452088215000001,0.28937539
ytf__delyieP__1,-0.5894324779446274,-1.4068977714999995,0.047393453999999835
ytf__delyieP__2,-0.0732484838254613,-1.3874321714999995,0.07342469900000026
ytf__wt_ph5__1,3.805034939701275,1.0826933884999999,0.484814602000001
ytf__wt_ph5__2,3.2628439318950875,1.1146650375,0.44938816400000015
ytf__wt_ph8__1,-0.1498872004963382,-0.06755133949999959,0.40474897899999984
ytf__wt_ph8__2,-0.5329861393226316,-0.08252098250000017,0.4100511740000004
ytf__delybaO__1,-0.4166275393703013,-0.4220919355000001,0.020448442000001062
ytf__delybaO__2,-1.585282049337919,-1.3128581624999995,-0.20432101100000025
ytf__delybaQ__1,-0.194576921023285,0.18024526150000053,0.24725074100000025
ytf__delybaQ__2,0.0572583189762017,0.2454408294999997,0.3540080570000006
ytf__delybiH__1,0.6490415160401818,0.25007579449999984,0.449549395
ytf__delybiH__2,-0.3695324051440492,-1.3986612865000003,-0.019725782999999275
ytf__delydcI_ph5__1,5.325336711111276,1.4196225305000016,0.4723310139999999
ytf__delydcI_ph5__2,4.914117029828251,1.3542215225000005,0.4608980970000003
ytf__delydcI_ph8__1,-0.427702593860323,0.12025125550000038,0.6250530779999988
ytf__delydcI_ph8__2,-0.3556673564178145,0.10164503150000036,0.3908454690000003
ytf__delyddM__1,-0.6648359320810715,-0.4719884694999994,0.08980428799999984
ytf__delyddM__2,-0.5093575341549161,-0.8067507114999994,-0.09629260100000003
ytf__delyheO__1,0.0434608456664894,0.18841110749999945,0.14638091399999986
ytf__delyheO__2,-1.2017581448281731,-1.5145214774999998,-0.6533664739999994
fps__bw_glc__1,-0.5456716032457087,0.32574920249999995,0.1552068860000002
fps__bw_glc__2,-0.4757341836129252,0.19411024950000044,0.039261642000000485
fps__fps_thrA_ale1__1,-0.2967148378110583,0.2924942535000001,0.14126697200000038
fps__fps_thrA_ale1__2,-0.4400242310695229,0.4703773275000005,0.31381745000000016
fps__fps_thrA_ale2__1,-0.1387802095881441,-0.16851329049999994,0.4951792660000001
fps__fps_thrA_ale2__2,-0.3440211877153439,-0.2782928215,0.4880115529999998
fps__fps_serB_ale1__1,-1.1162034038094546,-0.35018131049999995,0.04071399900000028
fps__fps_serB_ale1__2,-0.7268201188125987,-0.038440321499999534,0.23150949199999984
fps__fps_serB_ale4__1,1.180105643603114,-0.15001520949999936,-0.2197204810000004
fps__fps_serB_ale4__2,1.9869771714461903,0.003078087500000493,0.2271214940000004
fps__fps_ptsI_ale1__1,-0.5452668036428385,-0.35721828450000004,-0.36579553099999984
fps__fps_ptsI_ale1__2,-0.1583197257677499,-0.2696606075000005,-0.19547633899999986
fps__fps_ptsI_ale3__1,0.9628597836568188,0.01384486150000086,0.07665563399999975
fps__fps_ptsI_ale3__2,0.1984552633876368,-0.16407028649999944,-0.0333898210000001
pal__lyx_ale2_f6__1,1.4371545436029969,-0.4948876955000001,-0.12908471999999982
pal__lyx_ale2__1,1.0635699413310524,-0.12333306949999835,0.12559889200000107
pal__lyx_ale2__2,1.5531894496761018,-0.4841106124999994,0.08699649500000017
pal__lyx_ale4__1,1.841528913831718,0.4685131815000005,0.08411413500000009
pal__lyx_ale4__2,1.6449278289940736,0.2753089855000006,-0.08360531299999963
pal__5drib_ale10_f18__1,0.2312786528065956,-0.3288962225000001,-0.6629006500000001
pal__5drib_ale10_f18__2,-0.1798490051512859,-0.2767144434999995,-0.5637857400000001
pal__5drib_ale10__1,2.1014574963230435,0.2255048134999997,-0.0602125960000004
pal__arab_ale14_f9__1,2.7133885807841875,0.6208866794999999,-0.0343267660000004
pal__arab_ale14_f9__2,2.5899777019257004,0.9095934375,-0.009057504999999466
pal__arab_ale14__1,0.536149675319821,-0.42363164049999996,0.006513494000000009
pal__arab_ale14__2,1.0351030998645907,-0.11606458349999915,-0.28659060899999833
pal__arab_ale16__1,1.8775577581618288,0.6079883195000004,0.20699678899999885
pal__arab_ale16__2,1.3271287389723556,0.5083239234999999,-0.03661485899999928
pal__tartr_ale26_f10__1,2.9926966534926422,-0.7257021684999998,-0.5336264510000001
pal__tartr_ale26_f10__2,2.659484159230872,-1.0674671115,-0.6964460350000001
pal__tartr_ale26__1,2.1626116277330256,-0.7972186284999996,-0.7424891759999994
pal__tartr_ale26__2,2.054326621424424,-0.5583571154999998,-0.7363789619999999
pal__tartr_ale28_f10__1,0.6770134552697392,-0.2698487294999996,-0.4748146529999993
pal__tartr_ale28_f10__2,1.4602136956342249,0.2671834365000008,-0.4734706360000001
pal__tartr_ale28__1,2.4130075142078526,-0.6562437004999984,-0.1825828929999993
pal__tartr_ale28__2,2.4200490841952385,-0.4642381374999998,-0.21089733399999933
efeU__delmenFentC_citr__1,0.7136558651910027,0.1427995675,0.1372069429999998
efeU__delmenFentC_citr__2,0.2151376165013564,0.16787507249999933,0.05895739500000019
efeU__delmenFentC__1,0.2860185784127833,-0.10520483349999933,0.1366260050000001
efeU__delmenFentC__2,0.601612376603318,-0.04694956449999843,0.2587600590000001
efeU__menFentC_ale39__1,3.383122698498685,-1.1510949905,-1.0015796149999998
efeU__menFentC_ale39__2,2.940927601709031,-1.7156193474999997,-0.9206085139999995
efeU__menFentC_ale29__1,2.902000485062274,-1.4735005365000005,-0.83314603
efeU__menFentC_ale29__2,2.571154153172908,-1.4142056655000002,-0.7799636959999994
efeU__menFentC_ale30__1,1.1483895327381213,-0.27873451349999895,0.2393496160000001
efeU__menFentC_ale30__2,0.0802975219857766,-0.4256203315000002,0.07233145299999942
efeU__menFentCubiC_ale36__1,-0.1863059071615981,-0.5144171564999995,0.1829562529999995
efeU__menFentCubiC_ale36__2,1.1798219997383093,-0.6406833994999994,0.20628237100000035
efeU__menFentCubiC_ale37__1,-0.142048215302122,-0.3998655465000001,0.15223488600000046
efeU__menFentCubiC_ale37__2,-0.525841257522046,-0.5580671844999996,0.07800420799999941
efeU__menFentCubiC_ale38__1,2.500491532081513,-0.04447051549999959,0.4663273659999998
efeU__menFentCubiC_ale38__2,2.380411495055506,-0.10485461049999943,0.2126559960000005
misc2__salc_glc__1,-0.2357154327899928,-0.8760319755000001,-0.1276738470000005
misc2__salc_glc__2,-0.1973140052237413,-1.0936947454999997,-0.2301755439999997
misc2__dbcn_glc__1,2.852429629081129,0.1073975615000009,0.33342418600000023
misc2__dbcn_glc__2,1.848450503740579,-0.12609446150000014,-0.021547662000000575
misc2__tyr_glc__1,0.2250572494721717,-0.3309339764999999,0.35133640299999946
misc2__tyr_glc__2,-0.0679359156304448,-0.3967638175000001,0.2795833029999999
misc2__arg_cytd__1,1.1303854411036125,0.0525895055000003,0.3220065629999995
misc2__arg_cytd__2,0.672082162946183,0.18224915349999996,0.3203428739999987
misc2__delyheO_pyr__1,1.0912037297327972,-0.7582400985,-0.01839352899999991
misc2__delyheO_pyr__2,1.210699829197916,-0.4449098155,0.000705542000000392
misc2__dellon_glc__1,2.4250489854029875,-0.0232504484999998,0.17249091799999938
misc2__dellon_glc__2,3.5056502958359888,-0.4710085824999997,0.036030999000000286
nquinone__delubiC__1,0.0985814666567793,-0.4867252994999998,0.23056347899999885
nquinone__delubiC__2,0.2170190111194336,-0.8389156704999996,0.4791329040000001
nquinone__ubiC_ale1__1,-0.1282569391038424,-0.3101734504999998,0.24620353600000036
nquinone__ubiC_ale1__2,-0.0705130537379301,-0.2328182354999999,0.37847885299999984
nquinone__ubiC_ale2__1,0.7716089632485442,-0.5577214365000005,0.28487139299999953
nquinone__ubiC_ale2__2,0.1721156400099577,-0.8966365215000005,0.2378657679999998
nquinone__ubiC_ale3__1,2.842578578350556,-0.9141279055,0.09104704600000167
nquinone__ubiC_ale3__2,3.6768200796981545,-0.9020202215,0.20556707799999965
nquinone__ubiC_ale4__1,-0.1813811528173008,-0.5552567085,0.2444906720000004
nquinone__ubiC_ale4__2,0.5378936911418072,-0.23579122750000006,0.4084532000000003
nquinone__delpdhR__1,0.803564163470985,-0.15467422250000062,0.004814717999999552
nquinone__delpdhR__2,0.9515150544366554,-0.10278417650000016,0.090841395
quinone__glu_ale4__1,1.7504342596741844,-0.4607256304999998,0.18700740400000004
quinone__glu_ale4__2,2.3314030402139734,0.14316262849999986,0.370572964
quinone__delmenF__1,-0.7409794463531142,-0.1343574064999995,0.1866255309999998
quinone__delmenF__2,-0.5049832192826536,-0.21487747149999947,0.29400075299999884
quinone__menF_ale5__1,3.0902217015147744,-0.2760609275000005,-0.035871502999999194
quinone__menF_ale5__2,3.2326172009745484,-0.4618523244999997,-0.17763137299999965
quinone__menF_ale6__1,2.766139502795696,-0.5873001024999995,-0.20339931299999936
quinone__menF_ale6__2,2.040940938671348,-0.9178100855000002,-0.2449563149999996
quinone__menF_ale7__1,2.033522116092109,-2.5577362415000002,-0.4774742020000007
quinone__menF_ale7__2,1.3012293971396016,-2.4631307344999995,-0.5354648050000002
quinone__menF_ale8__1,1.323060137102325,-2.4556672455,-0.6497503170000005
quinone__menF_ale8__2,0.4937154672990795,-2.2840210944999995,-0.3554518289999997
quinone__delmenFubiC__1,-0.5057270169049107,-0.8889343675000001,0.313568826
quinone__delmenFubiC__2,-0.1322650178203694,-0.7905661584999999,0.34878292199999983
quinone__menFubiC_ale1__1,1.0904220667857876,-2.6428167675,-0.6523119879999992
quinone__menFubiC_ale1__2,-0.2078205935085069,-2.5822463415,-0.7962258869999994
quinone__menFubiC_ale2__1,-0.3766036575941314,-2.7687835775,-0.8182716459999995
quinone__menFubiC_ale2__2,-0.2181388071670695,-2.5515355035,-0.8468774899999998
quinone__menFubiC_ale3__1,1.5508939254976175,0.3056343925,0.13908285399999976
quinone__menFubiC_ale3__2,1.5299401586223873,0.18029183550000027,0.2614647090000002
quinone__menFubiC_ale4__1,2.554257294496577,-0.8957880484999999,-0.780380257
quinone__menFubiC_ale4__2,2.40890417134824,-1.1069957724999997,-0.758252637
oxyR__wt_glc__1,1.2288626834723049,-0.15310582150000052,0.08285717100000056
oxyR__wt_glc__2,1.4250586248267436,-0.16072294349999972,0.05850909200000042
oxyR__wt_h2o2__1,2.7126257366965927,-0.29678057950000003,-0.09210359699999948
oxyR__wt_h2o2__2,1.9308310853707669,-1.1951590874999996,-0.13789260299999914
oxyR__glu_ale4__1,-0.4188938059193582,-1.2875359115,0.06769816800000061
oxyR__glu_ale4__2,0.0673869575416678,-0.9229012305,-0.1262267769999994
oxyR__glu_ale4_h2o2__1,1.7222990317180475,-0.5901401755000002,-0.0995007750000001
oxyR__glu_ale4_h2o2__2,1.7141720164943643,-0.4903282024999998,0.00019709499999986943
oxyR__oxyR_ale17__1,0.4619144868863262,-1.0159297484999996,0.12272336900000005
oxyR__oxyR_ale17__2,-0.0114279921229869,-1.1297287094999993,-0.06798249799999923
oxyR__oxyR_ale17_h2o2__1,0.1525421636037589,-0.6250632804999999,0.13156096600000033
oxyR__oxyR_ale17_h2o2__2,-0.167330767197254,-0.33225791150000017,0.3692505510000004
oxyR__oxyR_ale18__1,1.838084415891275,-0.3716511144999997,-0.06498603000000003
oxyR__oxyR_ale18__2,0.5266931599702491,-0.8514667944999994,-0.06187817200000013
oxyR__oxyR_ale18_h2o2__1,0.0927152232898684,-1.7800986165,0.08913806799999957
oxyR__oxyR_ale18_h2o2__2,0.5351826921404551,-1.5114631515,0.14700240500000028
oxyR__oxyR_ale19__1,0.8883104930117203,-0.22984952150000024,0.039652990000000436
oxyR__oxyR_ale19__2,-0.4255019895418179,-0.9335398564999996,-0.09483198899999934
oxyR__oxyR_ale19_h2o2__1,1.6974165707425295,-0.21118019750000008,0.03880924799999974
oxyR__oxyR_ale19_h2o2__2,1.4714339988155836,-0.17246220650000146,0.04196228999999985
oxyR__oxyR_ale20__1,0.3071561052607263,-1.2896461214999997,-0.3819959099999997
