,A,PhoB
ml_abx__lvx__2,0.9245100890000001,-0.4257876183
ml_abx__lvx__3,1.2377535068,-0.6217774088
ml_abx__mec__1,-0.4156259251,0.1331745046
ml_abx__mec__2,-0.5845595439,-0.3514127274
ml_abx__mec__3,0.28525281150000004,-0.35728426820000003
ml_abx__mem__1,0.7845102759,0.3101118963
ml_abx__mem__2,-0.6229307673000001,-0.07403362000000001
ml_abx__mem__3,0.0907332186,-0.3197544881
ml_abx__nit__1,3.5240515187,0.5051405826
ml_abx__nit__2,0.9123313770000001,0.4312668838
ml_abx__nit__3,-0.8342080641,0.5263768151
ml_abx__ntx__1,12.3847534218,3.573820804
ml_abx__ntx__2,12.6174519239,3.5753473215
ml_abx__nor__1,0.1659065921,-0.5464218289
ml_abx__nor__2,0.2340075539,-0.6945565322
ml_abx__nor__3,0.3117464867,-1.0972394194
ml_abx__pb__1,2.1494202655,0.9346282317000001
ml_abx__pb__2,0.4716547715,0.2272160749
ml_abx__pb__3,1.4636828424,0.5278879963
ml_abx__tmp__1,0.5649834020000001,-0.40270260080000003
ml_abx__tmp__2,1.4332026142,-0.3812913254
ml_abx__tmp__3,0.5128064215,-1.1792706725
mut_abx__del_mutS_000nor__1,0.6019257644,0.0200048926
mut_abx__del_mutS_000nor__2,-0.7851531713000001,-0.0443978433
mut_abx__del_mutS_000nor__3,0.1832274069,0.024392950700000002
mut_abx__del_mutS_125nor__1,-0.4104856357,-0.0375270019
mut_abx__del_mutS_125nor__2,-0.6286006216000001,-0.257536154
mut_abx__del_mutS_125nor__3,-0.9499216946000001,-0.034788797100000005
mut_abx__del_mutS_250nor__1,-0.110847155,-0.0193283574
mut_abx__del_mutS_250nor__2,-0.3975722693,0.0482892075
mut_abx__del_mutS_250nor__3,-0.9936183512000001,-0.5635419814
mut_abx__del_mutS_375nor__1,-0.4401567088,-0.3507659402
mut_abx__del_mutS_375nor__2,-0.4342833656,0.1221561496
mut_abx__del_mutS_375nor__3,-0.5466015497,-0.1111210135
mut_abx__del_mutS_500nor__1,-0.4738093734,-0.40211579610000003
mut_abx__del_mutS_500nor__2,0.0933158178,-0.1622862081
mut_abx__del_mutS_500nor__3,0.3178782088,-0.18760440120000002
mut_abx__del_mutS_625nor__1,1.1829833895,0.3213333473
mut_abx__del_mutS_625nor__2,0.4316902251,-0.29706353890000003
mut_abx__del_mutS_625nor__3,0.39603564420000004,-0.0719614092
mut_abx__del_mutS_750nor__1,0.532077946,-0.0495649881
mut_abx__del_mutS_750nor__2,0.8656204524000001,0.1128211271
mut_abx__del_mutS_750nor__3,0.1869037542,-0.2900561438
mut_abx__del_mutS_875nor__1,2.2464860448,0.6355622769
mut_abx__del_mutS_875nor__2,0.7139019072,-0.1829869677
mut_abx__del_mutS_875nor__3,1.1586105999,0.3148752215
nit_yeaG__wt_Nminus__1,-0.4446385715,0.0125612871
nit_yeaG__wt_Nminus__2,0.4446385715,-0.0125612871
nit_yeaG__wt_Nplus__1,-2.7249563165,-1.3714731106
nit_yeaG__wt_Nplus__2,-1.1056335708,-1.4921312859
nit_yeaG__del_yeaG_Nminus_24h__1,-2.5311555912,-1.4331532946
nit_yeaG__del_yeaG_Nminus_24h__2,1.0181313682,0.6160469632000001
nit_yeaG__del_yeaG_Nminus_24h__3,-1.1352151129,-0.5410369995000001
nit_yeaG__del_yeaG_Nminus__1,-0.7196273154,-0.1686152699
nit_yeaG__del_yeaG_Nminus__2,0.4673407761,0.061889750800000004
nit_yeaG__del_yeaG_Nplus__1,-3.0970627761,-1.0944854598
nit_yeaG__del_yeaG_Nplus__2,-1.9519524939,-1.5747868106
opex__amp__1,-0.0644664338,0.5193110119000001
opex__amp__2,0.8632687886,0.272891812
opex__amp__3,0.14802031170000002,0.39703548240000003
opex__bak_amp__1,0.42217382140000004,1.0009289262
opex__bak_amp__2,1.1937618691,0.4154175791
opex__bak_amp__3,2.1947184548,0.8641511771
opex__bak_kan__1,1.6954183199,0.9266342033
opex__bak_kan__2,0.515749397,0.7912225042000001
opex__bak_kan__3,2.5898058637,0.6564709469000001
opex__bak_nor__1,1.1438066627,0.48006758060000004
opex__bak_nor__2,1.3332975607,0.49604862110000003
opex__bak_nor__3,2.4414374067,0.8382449088
opex__bak_rif__1,1.0449879364,1.0359657791
opex__bak_rif__2,2.731999794,1.2318749054
opex__bak_rif__3,1.4801408885,0.9969558475
opex__chx_amp__1,0.9914896394,0.5239522141
opex__chx_amp__2,-0.1312474441,0.5750661606
opex__chx_amp__3,0.730123952,0.45724997230000003
opex__chx_kan__1,0.7529893632,0.45774011200000003
opex__chx_kan__2,0.6027209272,0.42177159610000003
opex__chx_kan__3,0.5306522417,0.1385597515
opex__chx_nor__1,0.5203120059,0.6632347349000001
opex__chx_nor__2,0.39240753370000003,0.0678233656
opex__chx_nor__3,0.3325220949,0.0234582615
opex__chx_rif__1,0.8758901985,0.39918277080000003
opex__chx_rif__2,0.23428889600000002,0.4499494795
opex__chx_rif__3,0.48716747990000003,0.3109385509
opex__ctrl__1,0.2677993718,-0.0309322053
opex__ctrl__2,0.1871401604,0.0097729926
opex__ctrl__3,-0.45493953210000004,0.0211592127
opex__etoh_amp__1,2.2338749794,0.6002110457000001
opex__etoh_amp__2,1.9824754367000001,0.8570117392000001
opex__etoh_amp__3,2.6448380271,0.6237711661
opex__etoh_kan__1,2.8771556071,1.0064691008
opex__etoh_kan__2,2.8972160823,1.025245325
opex__etoh_kan__3,3.0793076405,1.0515298704
opex__etoh_nor__1,2.0970216063000002,0.8325266914
opex__etoh_nor__2,2.505913902,1.0372032599
opex__etoh_nor__3,2.1655857712,1.0631504653
opex__etoh_rif__1,3.2858061681,0.8972531468
opex__etoh_rif__2,2.9744264338,0.9951607950000001
opex__etoh_rif__3,2.3978157751999998,1.0120530969
opex__glual_amp__1,0.693277398,0.42015878770000004
opex__glual_amp__2,0.027137225100000002,0.5809780586000001
opex__glual_amp__3,0.9702236178,0.6318669279
opex__glual_kan__1,0.9034647898,0.6289344542
opex__glual_kan__2,0.3682469908,0.127977262
opex__glual_kan__3,1.09311188,0.6828194793
opex__glual_nor__1,0.9783479854,0.44061972660000004
opex__glual_nor__2,0.1788234941,0.0078783242
opex__glual_nor__3,0.5445247662,0.39834423880000003
opex__glual_rif__1,0.6578783368000001,0.7125619209
opex__glual_rif__2,1.0304772788,0.5541400107000001
opex__glual_rif__3,1.0540158505,0.9171121785
opex__h2o2_amp__1,-0.941830979,0.4530664814
opex__h2o2_amp__2,-1.0554907966,0.24765332510000002
opex__h2o2_amp__3,-0.8232215982000001,0.3872729727
opex__h2o2_kan__1,-0.29777877070000003,0.5090665073
opex__h2o2_kan__2,-0.7847913141,0.6916299425
opex__h2o2_kan__3,-1.1570102253,0.6705325790000001
opex__h2o2_nor__1,-0.9680831201000001,0.1594879485
opex__h2o2_nor__2,-0.6474958827,0.1804813096
opex__h2o2_nor__3,-1.2031729731,0.812847113
opex__h2o2_rif__1,2.2743054728,1.2923615643
opex__h2o2_rif__2,1.3073309352,1.5550422735
opex__h2o2_rif__3,1.2719664931999999,1.3262772566
opex__ippoh_amp__1,3.5368469513000003,0.8835001122
opex__ippoh_amp__2,3.6748834208,1.0633537921
opex__ippoh_amp__3,2.8685094336,1.0460073266
opex__ippoh_kan__1,3.8819260662,1.2235418106
opex__ippoh_kan__2,3.1721578503,0.9270424031000001
opex__ippoh_kan__3,3.6949360238,1.1403875652
opex__ippoh_nor__1,3.5602430124,1.1715839991
opex__ippoh_nor__2,3.7836724396,1.2589613483
opex__ippoh_nor__3,2.1785297572,1.3118854643
opex__ippoh_rif__1,4.1004939593,1.4480450968
opex__ippoh_rif__2,3.9611992839,1.3301480664
opex__ippoh_rif__3,4.1382341495,1.4776514554
opex__kan__1,0.3118360223,0.3099208261
opex__kan__2,0.4476957372,0.28297823580000003
opex__kan__3,0.9682773047000001,0.4145231238
opex__nor__1,0.7053815759000001,0.1370156353
opex__nor__2,-0.2114133037,0.1281515775
opex__nor__3,0.2564331313,0.4202111008
opex__paa_amp__1,0.5657855504,0.2960130431
opex__paa_amp__2,0.5847259814,0.3430986682
opex__paa_amp__3,0.7992809222,0.4882949058
opex__paa_kan__1,1.5131325676,0.9824126638
opex__paa_kan__2,1.4128845179,0.9567065680000001
opex__paa_kan__3,1.4775492631,0.7786251821
opex__paa_nor__1,0.4041635438,0.15407808080000002
opex__paa_nor__2,0.1288780129,0.1445482338
opex__paa_nor__3,0.7910319677000001,0.5251847972
opex__paa_rif__1,1.7563338583,1.1050026648
opex__paa_rif__2,1.460473222,1.0959296554
opex__paa_rif__3,1.4464532703000001,0.7554159228
opex__phenol_amp__1,1.1358361179,-0.1076498791
opex__phenol_amp__2,0.32179661670000004,0.13847691980000001
opex__phenol_amp__3,0.9924743865000001,0.6088734617
opex__phenol_kan__1,0.5480963937000001,0.2704658413
opex__phenol_kan__2,1.0931465546,0.2290360414
opex__phenol_kan__3,1.5232182331000002,0.8348746765
opex__phenol_nor__1,0.1545384656,-0.22959151790000001
opex__phenol_nor__2,0.7323805025,0.6231437306000001
opex__phenol_nor__3,0.1556649692,0.3120524937
opex__phenol_rif__1,2.2995177539,0.9090448133000001
opex__phenol_rif__2,2.0522013661,0.8758091208000001
opex__phenol_rif__3,2.2866657271,0.9679992727000001
opex__pvpi_amp__1,0.8462691223000001,0.1140117115
opex__pvpi_amp__2,0.5383986915,0.1988973886
opex__pvpi_amp__3,0.7249859264,0.0092867711
opex__pvpi_kan__1,0.3192048178,0.2283527938
opex__pvpi_kan__2,0.782771038,0.6393848936000001
opex__pvpi_kan__3,0.0781750947,0.1359342673
opex__pvpi_nor__1,0.6552225084000001,0.0356234552
opex__pvpi_nor__2,0.3143001141,-0.31678053310000004
opex__pvpi_nor__3,-0.2207249238,-0.2620311374
opex__pvpi_rif__1,1.9443712797,1.1263234705
opex__pvpi_rif__2,2.0802402131,1.3394154433
opex__pvpi_rif__3,2.0765132857,1.0685554825
opex__rif__1,1.7659298733000002,1.2672612618999999
opex__rif__2,1.7808983707000001,1.4754065117000001
opex__rif__3,2.0681236634,1.3138612216
opex__naocl_amp__1,-1.1078626950000001,0.230036336
opex__naocl_amp__2,-0.4159118277,0.08153224390000001
opex__naocl_amp__3,-0.6500918111,-0.2291038587
opex__naocl_kan__1,-0.0249889261,0.461402093
opex__naocl_kan__2,0.4527292775,0.6584178841
opex__naocl_kan__3,0.0821136791,0.1440206651
opex__naocl_nor__1,0.23181066500000003,0.1451959894
opex__naocl_nor__2,-0.163392604,-0.4079402749
opex__naocl_nor__3,0.2767841363,-0.0190075457
opex__naocl_rif__1,1.564786127,1.2433218637
opex__naocl_rif__2,2.0402913713,1.1448596599
opex__naocl_rif__3,2.3768573979,1.4631959323000001
phage_lysogen__wt_ctrl__1,0.9303139331,0.0434379658
phage_lysogen__wt_ctrl__2,0.1855931381,0.0479962798
phage_lysogen__wt_ctrl__3,-1.1159070712,-0.0914342456
phage_lysogen__O104_H4__1,0.9717183056,0.3240650822
phage_lysogen__O104_H4__2,0.0564997832,-0.0633251128
phage_lysogen__O104_H4__3,-1.888126635,-0.1256045342
phage_lysogen__O157_H7_PA8__1,1.0459928404,0.5076438578
phage_lysogen__O157_H7_PA8__2,-1.132247554,-0.3358234975
phage_lysogen__O157_H7_PA8__3,-2.3798465615,-0.4132621181
phage_resist__ygbE_oe__1,1.6191074741,1.1544599497
phage_resist__wt__1,-0.42599697480000004,-0.6593870003
phage_resist__wt__2,0.6842839159,0.3558517061
phage_resist__wt__3,-0.0739229842,0.1900396754
phage_resist__wt__4,-0.18436395690000001,0.1134956188
phage_resist__ygbE_oe__2,1.9482539611,1.0242121611
phage_resist__ygbE_oe__3,2.0491748208,0.9340868206
phage_resist__ygbE_oe__4,1.6515618008000001,0.7733980125000001
phage_resist__yahA_oe__1,2.697817131,1.3384113323
phage_resist__yahA_oe__2,2.2760100661,1.3782981216
phage_resist__yahA_oe__3,2.3742267317,1.3364161429
phage_resist__yrfF_ko__1,0.9097314985,0.4760603237
phage_resist__yrfF_ko__2,0.9391364755,0.6050520322
phage_resist__yrfF_ko__3,0.0546467205,0.14763992550000002
pollution__wt_ctrl__1,-0.18138775140000002,-0.20326500390000002
pollution__wt_ctrl__2,-0.041870811800000005,-0.2054212762
pollution__wt_ctrl__3,0.2232585632,0.4086862801
pollution__wt_urban__1,-1.1983058019,0.6467409261
pollution__wt_urban__2,-0.7008413760000001,0.4228642823
pollution__wt_urban__3,-1.2296643354,0.3847100048
pollution__wt_diesel__1,0.7053817257,0.6539531222
pollution__wt_diesel__2,-0.1396167709,0.6072115690000001
pollution__wt_diesel__3,0.6736832282,0.596822618
pollution__evo_diesel__1,1.2703215133999999,0.589893416
pollution__evo_diesel__2,0.0414591016,0.2745200919
pollution__evo_diesel__3,1.4404021652,0.7828507684
ppGpp__wt_relAtrunc_00m__1,-0.6537928039,-0.20866590640000002
ppGpp__wt_relAtrunc_00m__2,-0.1373296279,-0.2328752871
ppGpp__mut_delrelA_10m__1,2.5298615549,1.5918510552
ppGpp__mut_delrelA_05m__1,2.3509753627,1.483047366
ppGpp__mut_delrelA_10m__2,1.7191473161,1.2068216481
ppGpp__mut_delrelA_10m__3,1.9443972162,1.3829849039
ppGpp__mut_delrelA_00m__1,1.2790166852,0.911726864
ppGpp__mut_delrelA_00m__2,1.6954730186,1.0991464862
ppGpp__mut_delrelA_05m__2,2.2523566465,1.6145061368
ppGpp__mut_delrelA_05m__3,3.125900179,1.8181238511000002
ppGpp__mut_delrelA_00m__3,1.8477273087000001,1.3662316589
ppGpp__wt_delrelA_10m__1,1.4055743578,1.1501002546
ppGpp__wt_delrelA_05m__1,2.881405184,1.2039920075000001
ppGpp__wt_delrelA_05m__2,2.7953790053,1.2287951281
ppGpp__wt_delrelA_10m__2,1.078360235,1.1049974973
ppGpp__wt_delrelA_10m__3,1.5607036207,1.3079504055
ppGpp__wt_delrelA_00m__1,0.0709089655,0.13880382430000002
ppGpp__wt_delrelA_00m__2,0.000577569,-0.0730461743
ppGpp__wt_delrelA_05m__3,2.8887918585000003,1.3400737514
ppGpp__wt_delrelA_00m__3,-0.0714865345,-0.0657576499
ppGpp__mut_relAtrunc_10m__1,1.7334628332,1.2341578477
ppGpp__mut_relAtrunc_05m__1,1.1186919158,1.0393894686
ppGpp__mut_relAtrunc_05m__2,1.1288978945,0.8706566125
ppGpp__wt_relAtrunc_10m__1,-0.0966665891,0.0247559928
ppGpp__wt_relAtrunc_10m__2,0.2075311797,-0.0756375192
ppGpp__wt_relAtrunc_10m__3,-0.11056061510000001,-0.0555604888
ppGpp__mut_relAtrunc_00m__1,1.575393528,1.3092494337
ppGpp__wt_relAtrunc_00m__3,-0.35337769890000004,-0.5663708195
ppGpp__wt_relAtrunc_05m__1,-0.7822228941,-0.2824008603
ppGpp__wt_relAtrunc_05m__2,-0.583117969,-0.1326137762
ppGpp__wt_relAtrunc_05m__3,-0.7800931578,-0.1361281473
ppGpp__mut_relAtrunc_00m__2,1.3944923967,0.7187506795
ppGpp__mut_relAtrunc_00m__3,1.2970618769,0.7998133
ppGpp__mut_relAtrunc_10m__2,1.479621792,1.0153320072
ppGpp__mut_relAtrunc_05m__3,1.6535663469,1.1058943873
ppGpp__mut_relAtrunc_10m__3,1.6681231507,1.2487884198
pressure__high_pressure__1,-0.3474335015,-0.9705782984
pressure__high_pressure__2,-0.1411582771,0.22891925170000002
pressure__low_pressure__1,0.0653918941,0.014511285300000001
pressure__low_pressure__2,-0.0653918941,-0.014511285300000001
quantum_dots__ctrl__1,-0.016756521700000002,0.0048173441
quantum_dots__ctrl__2,0.016756521700000002,-0.0048173441
quantum_dots__cdte_light__1,0.8242333468,0.0612995031
quantum_dots__cdte_light__2,0.6156128373,0.1968907875
quantum_dots__cdte_dark__1,0.7725108692,0.2073817336
quantum_dots__cdte_dark__2,0.5918455429,0.06837316310000001
quantum_dots__cdse_light__1,0.2943181272,-0.4972030242
quantum_dots__cdse_light__2,0.4746424909,-0.13080704440000002
quantum_dots__cdse_dark__1,0.9426998043,0.0476622659
quantum_dots__cdse_dark__2,1.0252491053,0.21922026860000002
raman__wt__1,0.7138572484,-0.0492787521
raman__del_cyaA__1,1.8530900923,0.8500089493
raman__del_cyaA_01mM__1,1.5983050603,0.9035842251
raman__del_cyaA_05mM__1,1.4715417305,0.4953929449
raman__del_cyaA_1mM__1,1.082440576,-0.27949542250000003
raman__wt__2,-0.09808039610000001,0.0523859026
raman__del_cyaA__2,1.9761316537,0.8911278582000001
raman__del_cyaA_01mM__2,1.4391390474999999,0.8254137563
raman__del_cyaA_05mM__2,1.1771298237,0.4666069196
raman__del_cyaA_1mM__2,1.8420577858,-0.2929120921
raman__wt__3,-0.6157768522,-0.0031071505
raman__del_cyaA__3,1.9407276327,0.7970228570000001
raman__del_cyaA_01mM__3,1.5795218785,0.5184772865
raman__del_cyaA_05mM__3,2.0171593908,0.3771072589
raman__del_cyaA_1mM__3,2.430009308,-0.19360438600000002
rand_barrel__mut_nanE__1,0.1619365384,0.379240676
rand_barrel__mut_nanE__2,-0.7904179046,0.591565161
rand_barrel__mut_nanE__3,-1.6202964285,0.2808700579
rand_barrel__mut_pdxJ_1__1,0.5018919986,0.5233196582
rand_barrel__mut_pdxJ_1__2,1.6651798242,0.5287751729
rand_barrel__mut_pdxJ_1__3,-0.9462499532,-0.3186616633
rand_barrel__mut_pdxJ_2__1,-0.0798072885,-0.06323148370000001
rand_barrel__mut_pdxJ_2__2,0.23396739260000002,0.8415052428
rand_barrel__mut_pdxJ_3__1,1.8729886154000002,0.8505813548000001
rand_barrel__mut_pdxJ_3__2,1.1582038162,0.7745752746
rand_barrel__del_serB__1,-0.34685047820000003,-0.6170751637
rand_barrel__del_serB__2,0.34685047820000003,0.6170751637
rockhopper__CV104_pHDB3__1,1.5934090676000001,-1.4837136195
rockhopper__CV104_pHDB3__2,2.636652499,-1.2408094786000001
rockhopper__CV104_pHDB3__3,2.5322614897999998,-1.2323308224
rockhopper__CV104_pLCV1__1,1.9662791953,-1.5175041793
rockhopper__CV104_pLCV1__2,2.1915705114,-1.4195817739
rockhopper__CV104_pLCV1__3,2.3439335064,-1.1771752777
rockhopper__wt_lb__1,0.3238870796,-1.689757174
rockhopper__wt_lb__2,0.4255521224,-1.7937287253
rockhopper__wt_lb__3,1.299812922,-1.2590788787
rockhopper__wt_lb_aMG__1,-2.9685495584,-2.4929573456
rockhopper__wt_lb_aMG__2,-1.8509251606000001,-1.9400854851
rockhopper__wt_lb_aMG__3,-0.6562565751,-1.741091433
rockhopper__del_sgrR_lb_aMG__1,-2.9206321540999998,-2.3848353454
rockhopper__del_sgrR_lb_aMG__2,-3.4866964059,-1.5302046847000002
rockhopper__del_sgrR_lb_aMG__3,-3.0605388646,-1.8569422588000002
rockhopper__del_sgrS_glyc_aMG__1,2.1960873768,-0.8211600567
rockhopper__del_sgrS_glyc_aMG__2,3.0509075033,-0.7607356171
rockhopper__del_sgrS_glyc_aMG__3,3.3626606428,-0.43284299940000004
rockhopper__del_sgrS_glyc__1,2.6234212208,-1.6747278796
rockhopper__del_sgrS_glyc__2,2.4799023577,-1.5145306829
rockhopper__del_sgrS_glyc__3,2.3134856238,-1.5660891953
rockhopper__wt_lb_aMG__4,-3.6265265831,-2.3495700225
rockhopper__wt_lb_aMG__5,-3.5640775011,-2.4580020686
rockhopper__wt_lb_aMG__6,-4.1735373203,-2.3943307856000002
rockhopper__wt_glyc_aMG__1,1.0462544085,-0.9747915564
rockhopper__wt_glyc_aMG__2,1.8880366096999999,-2.1544580221
rockhopper__wt_glyc_aMG__3,2.1824842426,-0.9967085714
rockhopper__wt_glyc__1,2.2517812894,-1.6722553272
rockhopper__wt_glyc__2,2.314673661,-1.9216318066
rockhopper__wt_glyc__3,2.8576175937,-1.6421483634
rockhopper__CV108_glyc_aMG__1,-1.438655356,-0.7413948130000001
rockhopper__CV108_glyc_aMG__2,-2.1291861351,-1.0627793993
rockhopper__CV108_glyc_aMG__3,-2.1371740254000002,-0.49565825300000005
rockhopper__wt_glyc__4,0.6706299868000001,0.1972671345
rockhopper__wt_glyc__5,3.1074795383,0.0959058042
rockhopper__wt_glyc__6,-1.1586391192,1.0054081646
rockhopper__wt_glyc_aMG__4,-3.1952402344,-0.1840782256
rockhopper__wt_glyc_aMG__5,-2.6633504563,-1.4164481505
rockhopper__wt_glyc_aMG__6,-2.7225516265,-0.9644936107000001
rockhopper__wt_glyc__7,-1.9133572992,0.745122861
rockhopper__wt_glyc__8,-2.6177371983,0.2410336654
rockhopper__wt_glyc__9,-1.9186321194,0.6894213558000001
rockhopper__wt_glyc__10,-1.2823717414,0.9928862449
rockhopper__wt_glyc__11,-0.8947826879,0.7960036760000001
rockhopper__wt_glyc__12,-1.4166619038000001,0.47298659070000004
rpoD__wt__1,0.4310574733,-0.4642884699
rpoD__wt__2,-0.2685521893,0.1544305523
rpoD__rpoD_mut__1,0.6835163482000001,1.3136797815999999
rpoD__rpoD_mut__2,1.2441248291,0.6918040480000001
rpoD__rpoD_mut__3,-0.30278896180000003,0.4849629526
rpoD__wt__3,-0.162505284,0.30985791760000003
rpoN_peptide__ctrl__1,0.2157361077,0.0623789399
rpoN_peptide__ctrl__2,0.29746233780000003,-0.0274825221
rpoN_peptide__ctrl__3,-0.5131984454,-0.0348964178
rpoN_peptide__nminus__1,0.5617727813,0.2145033819
rpoN_peptide__nminus__2,0.2719153682,0.1684703623
rpoN_peptide__nminus__3,-0.6185682864000001,0.0806363204
rpoN_peptide__nplus__1,0.8944066598,-0.6421980926
rpoN_peptide__nplus__2,0.9319738777000001,-0.5602804238
rpoN_peptide__nplus__3,0.9836710395,-0.6679248958
rpoN_peptide__s54_wt__1,0.1777901455,-0.1761011208
rpoN_peptide__s54_wt__2,0.026251798200000002,-0.16681772020000002
rpoN_peptide__s54_wt__3,-0.014863203,-0.192658763
rsd__wt_ee__1,-0.0972944377,0.11093295700000001
rsd__wt_ee__2,0.0972944377,-0.11093295700000001
rsd__del_rsd_ee__1,0.0518049708,0.2884461057
rsd__del_rsd_ee__2,0.10795172210000001,-0.0731925948
rsd__del_ssrS_ee__1,-0.028736696000000003,0.4944766762
rsd__del_ssrS_ee__2,0.11256156190000001,0.3812696584
rsd__del_rsd_ssrS_ee__1,1.7953849406,1.1292437577
rsd__del_rsd_ssrS_ee__2,2.0869861584,1.2105677341
rsd__del_rpoS_ee__1,0.2959286973,0.45723896500000005
rsd__del_rpoS_ee__2,-0.0365503229,0.2289847384
rsd__wt_me__1,1.5343754235,0.2955263289
rsd__wt_me__2,1.5431100748,0.348549537
rsd__del_rpoS_me__1,0.5628135980000001,0.2006809099
rsd__del_rpoS_me__2,0.7087866319,1.076456334
rsd__wt_ts__1,2.2855334476999998,0.578339328
rsd__wt_ts__2,2.674609499,0.48447474830000004
rsd__del_rsd_ssrS_ts__1,3.3910865563,1.3052417183
rsd__del_rsd_ssrS_ts__2,3.531869699,1.1899295115
rsd__del_rpoS_ts__1,2.4484707854,0.3102825877
rsd__del_rpoS_ts__2,2.6246656921,0.5901768352
rsd__wt_s__1,4.1843420458,0.5956707287
rsd__wt_s__2,4.2709943998,0.5520981213
rsd__del_rsd_s__1,3.6753952055,0.9195291983
rsd__del_rsd_s__2,4.384818402,0.6928497188
rsd__del_rsd_ssrS_s__1,4.1971605738,1.1206588849
rsd__del_rsd_ssrS_s__2,3.6244159044,1.2442280307
rsd__del_rsd_ls__1,4.2820261902,0.7507823221000001
rsd__del_rsd_ls__2,3.1581664389,0.7967185305000001
rsd__del_ssrS_ls__1,4.3198846556,0.5627211097
rsd__del_ssrS_ls__2,4.0931662872,0.3550998448
rsd__del_rsd_ssrS_ls__1,5.7292025172,2.442985619
rsd__del_rsd_ssrS_ls__2,6.5046462588,2.1949755504
rsd__del_rpoS_ls__1,-0.1458852195,-0.5333261340000001
rsd__del_rpoS_ls__2,0.6913159713,0.5584559403
sdsR_ryeA__wt_3h__1,0.009382708600000001,0.39774377040000003
sdsR_ryeA__wt_8h__1,1.7637300557,0.8405424604
sdsR_ryeA__wt_3h__2,-0.009382708600000001,-0.39774377040000003
sdsR_ryeA__wt_8h__2,1.6223605164000001,0.6525006204
starve_series__t00_growth1__1,0.2212614963,0.1615828907
starve_series__t00_growth1__2,0.6218818163000001,0.0213174044
starve_series__t00_growth1__3,0.0488106892,0.10816138580000001
starve_series__t00_growth1__4,-0.8919540017,-0.2910616809
starve_series__t01_starve__1,-0.6222481582,0.4805040933
starve_series__t01_starve__2,-0.8509841745000001,0.1700332916
starve_series__t02_starve__1,0.020153259200000002,0.9100770299000001
starve_series__t02_starve__2,0.0061497986,0.8151309346000001
starve_series__t03_starve__1,0.5333404540000001,1.6103844966
starve_series__t03_starve__2,1.0037250972,1.7344010198
starve_series__t04_starve__1,-0.1949679769,1.5741359251
starve_series__t04_starve__2,0.2062484171,1.5197147029
starve_series__t05_starve__1,-1.3062427692,1.1622167348999999
starve_series__t05_starve__2,-0.6965731888000001,1.2088438965
starve_series__t06_starve__1,-1.1215002504,1.2042555101
starve_series__t06_starve__2,-1.3964846193,1.221436894
starve_series__t07_starve__1,-1.9002918583000001,0.7080298549
starve_series__t07_starve__2,-1.1930713335,1.0540980877
starve_series__t08_starve__1,-2.192820504,0.8459790330000001
starve_series__t08_starve__2,-1.9364563565,0.8879031610000001
starve_series__t09_starve__1,-1.7175505160000002,0.5717097425000001
starve_series__t09_starve__2,-1.9893877837,0.7999427245
starve_series__t10_starve__1,-1.7373207785,0.7083019817
starve_series__t10_starve__2,-1.9203579492,0.7638814687000001
starve_series__t11_starve__1,-1.7716409371,0.3673552022
starve_series__t11_starve__2,-2.0551054575,0.43359205970000003
starve_series__t12_starve__1,-2.181626468,0.3469037337
starve_series__t12_starve__2,-2.021774805,0.272330365
starve_series__t14_starve__1,-1.931114905,0.2616788082
starve_series__t14_starve__2,-1.7122473234000002,0.4522359597
starve_series__t16_starve__1,-2.1962800882,0.5274241409
starve_series__t16_starve__2,-2.5275455666,0.1426739215
starve_series__t17_starve__1,-2.3998866943,0.7111755541
starve_series__t17_starve__2,-2.0986010807,0.4393378231
starve_series__t18_starve__1,-2.4432942612,0.4373228388
starve_series__t18_starve__2,-2.7879199053,0.43395586150000004
starve_series__t20_starve__1,5.2761376299,0.7173143611
starve_series__t20_starve__2,5.3826337679,0.7727790085
starve_series__t21_growth2__1,8.1287609713,0.5610600843
starve_series__t21_growth2__2,8.2899298351,0.6890924933
starve_series__t22_growth2__1,0.126852023,0.3485824679
starve_series__t22_growth2__2,0.9270628298,0.2670285228
starve_series__t23_growth2__1,-1.4466310809,0.1817022811
starve_series__t23_growth2__2,-1.7020615157,0.0383848617
starve_series__t25_growth2__1,-3.3513462589,0.24801399600000001
starve_series__t25_growth2__2,-3.3044579746,0.1494071492
starve_series__t26_growth2__1,-3.1251687667,0.0092043985
starve_series__t26_growth2__2,-3.2005552318,-0.2167106476
starve_series__t27_growth2__1,-2.7600892781,-0.2909199905
starve_series__t27_growth2__2,-2.3732811687,-0.3037452102
starve_series__t28_growth2__1,-0.07679158700000001,0.1757077722
starve_series__t28_growth2__2,-0.1386529041,0.16961361960000002
time_course__lb_4hr__1,-0.1072924274,0.1647803025
time_course__lb_4hr__2,0.0866642378,-0.16985545700000002
time_course__lb_4hr__3,0.0206281896,0.0050751545
time_course__lb_8hr__1,0.7990599135,0.4116257581
time_course__lb_8hr__2,1.034345989,0.301836476
time_course__lb_8hr__3,0.9170932813,0.31276729070000003
time_course__lb_24hr__1,-2.1319118143,0.43599446300000005
time_course__lb_24hr__2,-1.219714318,0.6201372623
time_course__lb_24hr__3,-1.7097631080000002,0.4618820279
time_course__lb_72hr__1,-1.9039909194,0.7309178848
