,A,RpoS,hns,ihfB
misc2__arg_cytd__1,-4.410683804954229,-0.971555575,-0.1797369600000014,-0.4898077300000008
misc2__arg_cytd__2,-3.8624219362593872,-0.9203768009999996,-0.1649194000000005,-0.5114058730000011
misc2__delyheO_pyr__1,-1.0699521829296008,0.7467160320000001,0.26459003999999986,0.11592525499999873
misc2__delyheO_pyr__2,-1.4002748973951022,0.6404214120000002,0.21013318999999875,0.0593419949999987
misc2__dellon_glc__1,1.9446362025499209,1.8514310720000005,-0.03238877000000073,0.25172330499999873
misc2__dellon_glc__2,2.850367764672013,1.957580102,-0.5210253200000015,0.6127397649999988
nquinone__delubiC__1,-2.284664537645553,-0.18854235400000088,-0.1348791200000008,-0.3165028550000013
nquinone__delubiC__2,-1.1714551706738083,0.030013312999999545,0.2680433199999985,-0.02727430500000061
nquinone__ubiC_ale1__1,-1.2528093921498842,0.4131705320000005,-0.01618583000000129,0.21852216499999955
nquinone__ubiC_ale1__2,-0.7187397232185215,0.4437214019999995,0.20783507999999884,0.08954444499999957
nquinone__ubiC_ale2__1,0.3800785433586927,0.9644070320000004,0.03883351999999896,0.2511572449999981
nquinone__ubiC_ale2__2,0.4707611600943805,0.8252573020000007,-0.11833546000000085,0.2315929149999985
nquinone__ubiC_ale3__1,-4.18474032299911,-0.490303827,-0.10067609000000033,-0.3982712850000016
nquinone__ubiC_ale3__2,-4.288468053476012,-0.4632218869999996,-0.15854421000000052,-0.3618970550000018
nquinone__ubiC_ale4__1,0.4463098613007326,0.6307305620000001,0.08615908999999887,0.2344778549999997
nquinone__ubiC_ale4__2,0.2097159425783679,0.6971855320000007,0.17780838999999915,0.15228342499999847
nquinone__delpdhR__1,-7.551516071152625,-0.7608141740000001,-0.035051310000000065,-0.06809953500000178
nquinone__delpdhR__2,-7.998077245827911,-0.7927318759999995,0.10621199999999932,-0.036035855000001504
quinone__glu_ale4__1,-8.01767277772775,-0.37281189800000014,1.0115999899999988,-0.18176504500000054
quinone__glu_ale4__2,-7.352349092499498,-0.3709926190000008,1.1686438799999994,0.2692058249999985
quinone__delmenF__1,-0.5385057670834353,0.0468542499999991,0.2964411699999996,0.14804228499999894
quinone__delmenF__2,-0.5892603270103927,0.3632182420000003,-0.12114934000000055,-0.2509082750000005
quinone__menF_ale5__1,-3.576681157951473,0.4144457020000001,-0.017989950000000476,0.4851317649999984
quinone__menF_ale5__2,-3.612847542989479,0.6358449919999991,-0.08386119000000036,0.2662817649999987
quinone__menF_ale6__1,-3.526566856402368,0.41663132200000064,-0.0793795700000004,0.3820239249999986
quinone__menF_ale6__2,-3.608651952518711,0.3498554820000006,-0.04388362999999984,0.4210743349999984
quinone__menF_ale7__1,-4.680725444315174,0.2786310329999999,-0.2726995400000014,0.6367400649999997
quinone__menF_ale7__2,-4.364441546526237,0.3520761920000002,-0.26839106999999984,0.6910517749999983
quinone__menF_ale8__1,-5.835745336947585,0.08137363099999995,0.27903789999999873,0.695164694999999
quinone__menF_ale8__2,-5.267921345548117,0.289872226,0.6530912600000001,0.9719048149999984
quinone__delmenFubiC__1,0.3903120416480067,0.4343023420000005,-0.03241439000000135,0.04541585499999812
quinone__delmenFubiC__2,-0.0218799117770942,0.4454577420000021,-0.015705130000000622,0.1522571149999994
quinone__menFubiC_ale1__1,-4.946693797300688,-0.5929867130000002,-0.4868080199999998,0.5501011249999994
quinone__menFubiC_ale1__2,-5.331491256180896,-0.6825730510000003,-0.4717572700000012,0.5323446749999992
quinone__menFubiC_ale2__1,-4.937373209554282,-0.4829198459999997,-0.7705665499999999,0.6266830349999992
quinone__menFubiC_ale2__2,-5.464334780609836,-0.6668817029999996,-0.6914404699999999,0.5967368449999988
quinone__menFubiC_ale3__1,-3.7093000536507543,0.230084175,-0.3436069900000014,-0.15358316500000058
quinone__menFubiC_ale3__2,-4.003458348742366,0.23440550299999965,-0.2794918800000001,-0.03658966500000105
quinone__menFubiC_ale4__1,-4.273904724531703,1.0102096120000006,0.18520249999999905,0.7750295049999991
quinone__menFubiC_ale4__2,-4.8331806038725205,0.964788561999999,0.2787281099999994,0.8413603549999991
oxyR__wt_glc__1,-5.160934549728203,0.3785155019999991,0.10557820000000008,-0.4855698300000011
oxyR__wt_glc__2,-5.142131240384209,0.4468185120000001,0.15047998999999912,-0.46299467600000105
oxyR__wt_h2o2__1,-3.848450245847946,0.5232890319999992,0.1789110100000002,-0.5230424000000014
oxyR__wt_h2o2__2,-3.699199413141476,1.140273702,0.4724367999999988,0.050135134999999664
oxyR__glu_ale4__1,-7.638404959547781,1.471336792000001,1.72657098,0.5308955750000006
oxyR__glu_ale4__2,-7.436907374806709,0.9894781819999992,1.6569929699999992,0.2399631049999993
oxyR__glu_ale4_h2o2__1,-6.549620472183728,1.105704231999999,1.6306581700000002,0.32139321499999873
oxyR__glu_ale4_h2o2__2,-6.6077389912543945,1.3085406620000004,1.5797009099999997,0.1753315449999988
oxyR__oxyR_ale17__1,-3.784143517901029,0.8646676620000004,0.471991749999999,-0.012998075000000496
oxyR__oxyR_ale17__2,-4.175249143903155,1.0449935319999994,0.3379143500000001,-0.17918820500000088
oxyR__oxyR_ale17_h2o2__1,-3.4610878855290594,0.8066634019999999,0.6051612999999989,0.11520936499999836
oxyR__oxyR_ale17_h2o2__2,-2.4246743369589856,0.7939193719999995,0.6299798199999991,-0.10849309500000183
oxyR__oxyR_ale18__1,-6.285921571701889,-0.1898837439999994,-0.2487619600000013,-0.7126828950000004
oxyR__oxyR_ale18__2,-6.460305391131031,-0.012120127999999395,-0.04567212999999981,-0.4551578200000002
oxyR__oxyR_ale18_h2o2__1,-6.243732263958878,0.3807744920000005,0.3100271699999997,-0.19995716500000071
oxyR__oxyR_ale18_h2o2__2,-6.650842377865796,0.4257068620000002,0.3748586500000002,-0.057134725000000934
oxyR__oxyR_ale19__1,-5.758902334304695,-0.284247916,-0.14847092000000114,-0.6934130190000012
oxyR__oxyR_ale19__2,-6.424579150559204,-0.020286427000000273,0.1152670399999991,-0.6157795100000012
oxyR__oxyR_ale19_h2o2__1,-5.636076791514832,-0.3533771090000002,-0.11060014000000074,-0.8395102720000018
oxyR__oxyR_ale19_h2o2__2,-5.447313975477981,-0.35396490599999986,-0.06236804000000085,-0.7059307200000013
oxyR__oxyR_ale20__1,-4.499802962319294,0.2926861649999992,-0.08895912000000017,-0.6174351720000004
oxyR__oxyR_ale20__2,-4.777084669906266,0.28449155899999923,-0.17289960999999998,-0.7454431260000014
oxyR__oxyR_ale20_h2o2__1,-3.629504217555102,0.4613981220000003,0.1253034399999997,-0.5537788040000002
oxyR__oxyR_ale20_h2o2__2,-3.202271990631364,0.5234612819999995,0.1324405199999994,-0.3934294450000007
svns_pgi__BmePgi24_15__1,-0.0918080040194403,1.1369064719999995,-0.2833936500000007,-0.24206837500000056
svns_pgi__BmePgi24_15__2,1.0546623284746368,1.1069385319999991,-0.04200595000000007,-0.145811075000001
svns_pgi__BmePgi24_26__1,-1.8536377759405769,0.8895994619999996,-0.10517051000000066,-0.22252184500000105
svns_pgi__BmePgi24_26__2,-0.8427058513235788,1.002864881999999,-0.029882820000000976,-0.29012591500000084
svns_pgi__BmePgi24_41__1,-2.2748044992529306,1.6661726019999996,0.38759554999999857,0.8187271749999994
svns_pgi__BmePgi24_41__2,-1.569197424728348,0.7613875419999996,-0.08150224999999978,-0.4369876700000006
svns_pgi__BmePgi24_52__1,-1.666707261608169,1.0737541220000004,-0.17518016000000006,-0.2328075750000007
svns_pgi__BmePgi24_52__2,-0.0042449934212871,0.9053895819999996,-0.09743219000000104,-0.44035611500000016
svns_pgi__PaePgi2_34__1,0.6078760902647804,1.2781378019999998,0.5349981499999998,0.4863356349999997
svns_pgi__PaePgi2_34__2,0.768397205716388,1.2051609019999994,0.5423250999999993,0.4692240849999987
svns_pgi__PaePgi2_63__1,-1.282829192164838,1.469231752000001,0.4440760299999997,0.3104227549999994
svns_pgi__PaePgi2_63__2,-1.305785947128794,1.445767051999999,0.4216357599999992,0.4064369049999996
svns_pgi__PaePgi24_54__1,1.3692721058169388,0.914250742,0.2295991499999985,0.1076003649999997
svns_pgi__PaePgi24_54__2,1.2674443948764555,0.839892021999999,0.36025736999999936,0.14424013499999866
svns_pgi__PaePgi24_90__1,-0.7573881767443343,0.6100121420000004,0.3900634699999994,0.21443858499999813
svns_pgi__PaePgi24_90__2,-0.5978928879031222,0.7799764519999997,0.5572399199999989,0.2561814749999982
abx_media__m9_ctrl__1,6.985598489180225,0.7806096119999992,-0.012051300000001321,-0.7748466310000008
abx_media__m9_ctrl__2,6.455733548124008,0.9497699119999988,0.1466058299999986,-0.6426665800000002
abx_media__rpmi_ctrl__1,-2.8051103578955097,-2.400017440000001,0.1768479299999992,-1.9395773050000005
abx_media__rpmi_ctrl__2,-3.101506780075897,-1.6442175950000006,-0.06617892000000047,-2.2417902950000013
abx_media__camhb_ctrl__1,-9.868224366349022,-2.412374071999998,-0.06310980000000121,-1.209246395000001
abx_media__camhb_ctrl__2,-9.680074645629428,-2.437496206,-0.3259828599999999,-1.4088831260000008
abx_media__m9_mero__1,5.488126430833677,0.113079119,-0.043695070000000065,-0.6924105510000018
abx_media__m9_mero__2,5.579550047219602,0.5862508119999994,-0.28571884000000125,-0.7606332670000011
abx_media__rpmi_mero__1,-4.070064153368505,-2.4314786130000003,-0.19421414000000148,-2.122024952000002
abx_media__rpmi_mero__2,-5.017116744096377,-2.200063945000001,-0.03538430000000048,-1.9855761210000007
abx_media__camhb_mero__1,-9.43739747566294,-2.4793139040000005,-0.13490824000000146,-1.8093093730000012
abx_media__camhb_mero__2,-9.274024652393,-2.4048321600000016,-0.34945339000000075,-1.769452582000001
abx_media__m9_trisulf__1,8.68770738233866,0.903869492,-0.8137616100000002,-0.6541391340000011
abx_media__m9_trisulf__2,8.203082783146346,1.065425372,-0.7906360700000015,-0.6735024630000002
abx_media__rpmi_trisulf__1,0.6047713227321434,-0.9703015790000008,-1.506529950000001,-1.4955450310000007
abx_media__rpmi_trisulf__2,0.7640411874329416,-0.9225986909999992,-1.6161404900000012,-1.372559379
abx_media__camhb_trisulf__1,-9.01244830625797,-1.4790119080000004,-1.281422860000001,-1.6427038780000007
abx_media__camhb_trisulf__2,-9.212306293995985,-1.4534089859999997,-1.2689553,-1.6088839750000012
abx_media__m9_cef__1,5.891113148593144,0.855176342,-0.7262940900000014,-0.7174840370000002
abx_media__m9_cef__2,5.9165796213550905,0.6537064219999991,-0.6272356200000004,-0.7950130220000009
abx_media__rpmi_cef__1,3.8008677733031497,-1.312759304,-1.30367139,-2.3858350260000005
abx_media__rpmi_cef__2,3.813240769521749,-1.226735445000001,-1.2589567000000006,-2.3775118020000012
abx_media__camhb_cef__1,-6.040387420070444,-1.3960977040000009,-0.512225990000001,-1.4990258550000009
abx_media__camhb_cef__2,-5.802914656965364,-1.3938405669999998,-0.5290027100000003,-1.4296273730000006
abx_media__m9_cipro__1,3.305937242790173,0.6878804820000006,-1.37249192,-0.7975387430000005
abx_media__m9_cipro__2,3.640325831743,0.7698332319999999,-1.3623085000000008,-0.7153731150000002
abx_media__rpmi_cipro__1,2.857312819624525,-1.842582587,-1.799592907000001,-1.9697559320000015
abx_media__rpmi_cipro__2,4.1572321686301015,-1.7561506809999994,-1.4499135600000006,-1.8929784500000009
abx_media__camhb_cipro__1,-7.831217370426889,-1.849872684,-1.928008924,-1.2859188550000002
abx_media__camhb_cipro__2,-7.672509435152636,-1.7899657450000008,-1.9979766210000007,-1.3209167520000005
hot_tale__42c_ale3_30c__1,1.4512575032394537,-1.907963797,0.5159980900000001,-0.31172612500000163
hot_tale__42c_ale3_30c__2,1.2254733288377886,-1.9449729080000004,0.5427964999999997,-0.3136982150000005
hot_tale__42c_ale3_37c__1,-2.7374931217890435,-1.4384919190000005,0.4057139899999989,-0.3565505050000013
hot_tale__42c_ale3_37c__2,-2.486285474764167,-1.577854685,0.3339483199999993,-0.28684450500000125
hot_tale__42c_ale3_44c__1,-4.449611112363396,-0.4493295079999999,-0.1425970500000009,0.8838351349999982
hot_tale__42c_ale3_44c__2,-4.602962467215708,-0.2227280940000007,-0.39243138000000144,0.9156934849999984
hot_tale__hot_ale3_mid_30c__1,0.7747645967822905,-1.3513825080000004,0.9306839299999988,0.005993264999998971
hot_tale__hot_ale3_mid_30c__2,-0.9378281852667546,-1.5310537600000007,0.7885871499999997,-0.007385775000001259
hot_tale__hot_ale3_mid_37c__1,-2.4642713666031635,-2.061404382,0.6930410799999986,-0.5016858060000011
hot_tale__hot_ale3_mid_37c__2,-3.2198373559881954,-1.997902988,0.18212901999999964,-0.5289926170000019
hot_tale__hot_ale3_mid_44c__1,-6.050555184517265,-0.3784016139999995,-0.07231907999999976,0.11469567499999833
hot_tale__hot_ale3_mid_44c__2,-6.336485829772255,-1.5208829650000002,0.14985744999999895,0.2311697149999983
hot_tale__hot_ale3_30c__1,1.2320213469034202,-0.8852935500000001,0.5602619099999995,-0.4534518090000006
hot_tale__hot_ale3_30c__2,1.420468610334603,-0.7026216259999991,0.6379000599999998,-0.32907377500000123
hot_tale__hot_ale3_37c__1,-2.905830025764368,-1.4008936260000002,-0.09473338000000098,-0.4036383050000012
hot_tale__hot_ale3_37c__2,-2.5656407208847365,-1.261976733000001,-0.04669755000000109,-0.27703634500000085
hot_tale__hot_ale3_44c__1,-4.529220633294789,-1.372628723,0.03041699999999992,0.2275033649999987
hot_tale__hot_ale3_44c__2,-4.474061908625664,-1.5608087029999993,-0.1257167800000012,0.2383969849999996
hot_tale__hot_ale4_30c__1,5.567169192876609,-1.9313040480000003,0.4745826900000001,-0.5464939170000012
hot_tale__hot_ale4_30c__2,5.710902350619958,-1.859626883,0.47728225,-0.4072694250000009
hot_tale__hot_ale4_37c__1,-1.4209197226536288,-1.8883688719999998,-0.036508740000000366,-0.4599738540000011
hot_tale__hot_ale4_37c__2,-1.1268647839556445,-1.8301999230000003,0.006677599999999728,-0.4451768880000007
hot_tale__hot_ale4_44c__1,-5.107233136368925,-1.3972837360000003,-0.2348072400000003,0.08278536499999943
hot_tale__hot_ale4_44c__2,-4.293262255260531,-1.3387296620000004,-0.02788201999999984,0.2592138049999981
hot_tale__hot_ale8_30c__1,0.8047419398439061,-1.9839582040000003,0.5003851299999997,-0.9095089900000008
hot_tale__hot_ale8_30c__2,1.584882958677983,-1.9168988690000008,0.47754780999999896,-0.7777570690000015
hot_tale__hot_ale8_37c__1,-3.739535428992051,-1.904136262,0.04207808999999863,-0.7274897240000016
hot_tale__hot_ale8_37c__2,-3.449430325231488,-1.8966237050000003,0.05344101000000023,-0.7036689320000011
hot_tale__hot_ale8_44c__1,-5.318509382229832,-1.4268070109999993,0.04597572999999855,0.012718264999998395
hot_tale__hot_ale8_44c__2,-5.680551757954253,-1.4012864030000003,0.016402229999998852,-0.09703083500000176
hot_tale__hot_ale9_mid_30c__1,1.8650837305039656,-1.4862597169999994,0.7667340500000002,-0.04958338500000181
hot_tale__hot_ale9_mid_30c__2,1.5232593834781172,-1.6028070109999994,0.6895892899999989,0.13507165499999907
hot_tale__hot_ale9_30c__1,1.9301388593091824,-1.7950013550000008,0.3060992599999999,-0.5928422380000011
hot_tale__hot_ale9_30c__2,1.0173277448156108,-1.947474307,0.3901168399999992,-0.5899957500000017
hot_tale__hot_ale9_mid_37c__1,-1.5493556359356802,-1.6525674640000003,0.16214704999999974,-0.3676396550000014
hot_tale__hot_ale9_mid_37c__2,-1.870812870055204,-1.6748199380000006,0.30251183000000026,-0.2984976250000013
hot_tale__hot_ale9_37c__1,-1.6701872713277186,-1.4977907750000004,-0.017431540000000467,-0.38001561500000136
hot_tale__hot_ale9_37c__2,-1.3341986755011543,-1.5303036040000002,-0.039897570000000826,-0.3762937550000007
hot_tale__hot_ale9_mid_44c__1,-5.4772866900842025,-1.1648128910000004,-0.006528550000000522,0.19238305499999875
hot_tale__hot_ale9_mid_44c__2,-5.074225767440132,-0.9895178179999996,0.01805195000000026,0.5108909249999982
hot_tale__hot_ale9_44c__1,-3.89393108618883,-0.8601416400000002,-0.013164540000000002,0.24630422499999935
hot_tale__hot_ale9_44c__2,-3.806701408390005,-0.8377917470000007,0.055086079999998816,0.3875115949999994
hot_tale__hot_ale10_30c__1,0.0311544742438113,-1.3864959540000008,0.6820298499999993,-0.4586983730000007
hot_tale__hot_ale10_30c__2,0.3689575118956895,-1.4021387819999998,0.8294365299999988,-0.3554030950000016
hot_tale__hot_ale10_37c__1,-3.623008905816755,-1.4716649169999998,0.16366317999999858,-0.4472314330000007
hot_tale__hot_ale10_37c__2,-3.530259682185077,-1.5490202170000007,0.219155709999999,-0.37138930500000106
hot_tale__hot_ale10_44c__1,-5.184228638205785,-0.9616132069999992,0.19720695,0.17887464499999872
hot_tale__hot_ale10_44c__2,-4.470286526628247,-0.9517457350000011,0.40407201000000015,0.3118577949999999
hot_tale__hot_ale16_30c__1,2.7639041480806306,-1.5313009379999991,0.3841273799999989,-0.4670126030000006
hot_tale__hot_ale16_30c__2,2.7139137175453,-1.6343591869999994,0.4964038999999989,-0.37262998500000144
hot_tale__hot_ale16_37c__1,-3.512202186421972,-1.5650683179999998,0.04751098999999925,-0.4319210530000017
hot_tale__hot_ale16_37c__2,-3.239538975995032,-1.6141350879999994,0.12086526999999947,-0.4244327150000018
hot_tale__hot_ale16_44c__1,-5.11624744997462,-1.2489221809999993,0.04764619999999909,0.14055384499999946
hot_tale__hot_ale16_44c__2,-5.256054540271097,-1.1555121919999998,0.14272023000000011,0.24958026499999875
pdhr_ale__pdhR-13_51__1,-1.1800458638846232,0.5452866519999997,0.4327722999999999,0.6700591549999988
pdhr_ale__pdhR-13_51__2,-1.4105943012123328,0.41892709200000056,0.3703395499999989,0.5846834149999989
pdhr_ale__pdhR-14_46__1,-0.2220685937664435,1.5375000920000002,0.5777341800000002,1.1272351649999983
pdhr_ale__pdhR-14_46__2,-0.544232747963688,1.4069425520000003,0.4304925399999995,1.086679904999999
pdhr_ale__pdhR-15_51__1,-2.57478215812368,0.5506141820000003,0.3268723599999994,0.4198660549999982
pdhr_ale__pdhR-15_51__2,-2.565265240821807,0.542759671999999,0.4201639099999994,0.6336586649999987
pdhr_ale__pdhR-16_49__1,-0.4646460113567442,0.8923856620000006,0.4786791299999997,0.9927493249999984
pdhr_ale__pdhR-16_49__2,-0.0088011453525208,1.664690922,0.7340142800000002,0.9785652549999996
tcs__del_atoC_LiAcet__1,-1.741122624188291,0.1400875759999991,-0.3126949200000002,0.07488206499999883
tcs__del_atoC_LiAcet__2,-1.809916269094446,0.3175289919999997,-0.20203355000000126,0.07669799499999819
tcs__del_atoC_LiCl__1,-0.5429998473322296,0.5720978920000004,0.017716449999999998,0.35601839499999954
tcs__del_atoC_LiCl__2,-0.6981666424608338,0.6645033520000005,0.3065478800000001,-0.0036651750000018532
tcs__del_atoC_m9__1,-1.1624164157465064,0.4565168320000002,-0.01429938000000064,0.3904161849999994
tcs__del_atoC_m9__2,-1.3093134703827627,0.4858056319999999,0.010779460000000185,0.4528970749999992
tcs__del_baeR_etoh__1,4.532533576288144,-0.3660686989999995,0.0035595199999995937,-1.0046969490000013
tcs__del_baeR_etoh__2,4.455037381318972,-0.18654836400000008,-0.11221258000000134,-1.0394935290000014
tcs__del_baeR_lb__1,3.5063687268923136,1.7351000919999997,0.6464329699999993,0.5605656749999994
tcs__del_baeR_lb__2,3.5309629371494378,1.6869867619999999,0.6327816300000002,0.6126008349999985
tcs__del_btsR_01xlb__1,-9.04910397313266,1.4074916319999993,0.50218688,0.9432713449999994
tcs__del_btsR_01xlb__2,-10.298916530059032,1.352980122,0.4992399699999997,0.9366931949999984
tcs__del_btsR_lb__1,5.99931364222044,-0.6825328420000005,0.21320013999999965,-0.6853542480000012
tcs__del_btsR_lb__2,6.395456777512006,-0.7267166940000003,0.19693389999999944,-0.7342108110000005
tcs__del_btsR_pyruvate__1,-10.085385106600375,1.308905381999999,0.5685509299999989,1.1005735849999994
tcs__del_btsR_pyruvate__2,-10.117798457294173,1.2243911920000006,0.4574627399999986,1.0428346649999989
tcs__del_cpxR_etoh__1,3.755540403123468,-1.1037663309999992,-0.2812123,-1.2457668860000002
tcs__del_cpxR_etoh__2,4.254034803232681,-1.0972002140000008,-0.31035452000000063,-1.3651073150000013
tcs__del_cpxR_lb__1,4.674663604690525,1.5897364320000005,0.5557849899999994,0.4965709849999982
tcs__del_cpxR_lb__2,4.269544537132571,1.7093981219999996,0.6238953399999989,0.5211792949999996
tcs__del_cusR_CuSO4__1,5.002716093809169,1.2612222119999998,1.23181458,0.18434866499999814
tcs__del_cusR_CuSO4__2,5.100397118763584,1.344198651999999,1.0183301599999997,0.17225255499999825
tcs__del_cusR_lb__1,6.128398516093429,-0.045943152999999626,0.1606580700000002,-1.0449315200000004
tcs__del_cusR_lb__2,5.859450933435335,-0.08051990100000063,0.2800233499999987,-0.9400837300000012
tcs__del_kdpE_01-kcl__1,-1.003847700871235,2.1430292019999992,0.20112823000000013,1.1887485049999995
tcs__del_kdpE_01-kcl__2,-1.0453711592775847,2.1303641419999995,0.28447755999999913,1.1328524549999983
tcs__del_kdpE_115-kcl__1,11.894714797421988,1.9626137519999995,-0.0973468999999998,0.3157582949999984
tcs__del_kdpE_115-kcl__2,11.784777575843489,1.9231374920000004,-0.1409094900000003,0.3274617949999996
tcs__del_phoB_m9__1,0.9874604326241174,1.017683461999999,0.2226468199999996,0.3449078549999989
tcs__del_phoB_m9__2,0.8703881660651485,0.9924556320000004,0.21059784000000012,0.3593822249999992
tcs__del_phoB_m9p__1,-5.921731872253226,0.3819785919999994,1.70998187,0.04294616499999826
tcs__del_phoB_m9p__2,-5.989470134412293,0.3786073319999996,1.6981481899999995,0.14834499499999865
tcs__del_rcsB_etoh__1,4.278949598977913,0.6027950220000005,-0.02099361000000144,-1.1136557640000009
tcs__del_rcsB_etoh__2,4.315210813901,0.6368650020000004,0.05160163999999945,-1.2868625240000018
tcs__del_rcsB_lb__1,4.625465972064351,1.367672301999999,0.3423732699999995,-0.13048377500000186
tcs__del_rcsB_lb__2,4.407977466687672,1.4394831819999998,0.3700170299999997,-0.11948199500000099
tcs__del_zraR_lb__1,8.218979200121634,0.3257998620000002,0.5279456199999988,-1.0089287450000004
tcs__del_zraR_lb__2,8.271672903059164,0.3942829220000004,0.518111059999999,-1.091690486000001
tcs__del_zraR_zncl2__1,8.239819644994496,1.110020682,0.6172066699999998,-0.3816540650000011
tcs__del_zraR_zncl2__2,8.498162435313285,1.140191741999999,0.6346432199999992,-0.3490349750000004
tcs__wt_01-kcl__1,-1.4748804379000586,1.6509296320000004,0.4851677299999988,1.4550383449999984
tcs__wt_01-kcl__2,-1.8389504699364847,1.5050050220000006,0.4962336399999998,1.3666007949999983
tcs__wt_01xlb__1,-10.6002091564576,1.405993702,0.47949135,1.2327071049999994
tcs__wt_01xlb__2,-10.609119692148925,1.369863552,0.4354879999999994,1.1960583349999985
tcs__wt_115-kcl__1,10.661515220323077,1.9654553519999995,-0.14088623000000133,0.32144473499999826
tcs__wt_115-kcl__2,10.886293110783702,1.9559904019999996,-0.16340733000000007,0.2549986949999994
tcs__wt_CuSO4__1,4.932472619148999,0.9521508319999992,0.4060082299999994,-0.3476380850000016
tcs__wt_CuSO4__2,5.101809745841903,1.0443749120000003,0.4699740899999991,-0.3372910050000009
tcs__wt_etoh__1,2.955131132412966,1.2274404620000006,-0.5860324600000002,-0.7482089750000007
tcs__wt_etoh__2,2.83761003200236,1.175064451999999,-0.7025518500000008,-0.7733814200000015
tcs__wt_lb__1,3.483937517388654,0.8492971019999995,1.2011201999999999,0.7751741049999996
tcs__wt_lb__2,3.829366419354735,0.8937301820000005,1.26498694,0.7787220749999992
tcs__wt_LiAcet__1,-2.023419397224032,0.4707743119999997,0.40492605000000026,0.017340904999999296
tcs__wt_LiAcet__2,-1.4684058328069356,0.3545623419999995,-0.05388961000000059,0.2681002649999993
tcs__wt_LiCl__1,-1.7040145344897335,0.5484054020000002,0.01586920999999997,0.2962828949999992
tcs__wt_LiCl__2,-1.5168836912464123,0.4702834819999993,0.044839800000000096,0.3996346949999996
tcs__wt_m9p__1,-5.323246868659637,0.0929358889999996,1.3584691499999997,0.07657937499999967
tcs__wt_m9p__2,-5.776003313683622,0.06531996100000015,1.3203357899999997,0.13100470499999872
tcs__wt_pyr__1,-9.556838103024358,1.6245794119999992,0.34927394999999883,1.2105728949999983
tcs__wt_pyr__2,-10.125494630695838,1.586807102,0.3911578599999999,1.2221056149999985
tcs__wt_zncl2__1,7.516010612705073,0.5992908719999992,0.3685535699999996,-0.7767742820000016
tcs__wt_zncl2__2,7.581509506847271,0.606785111999999,0.4001236499999994,-0.8528359900000009
ros_tale__0_0_0pq__1,-6.075299732671892,-0.21162116,0.996395999999999,-0.29706712500000165
ros_tale__0_0_0pq__2,-6.206953429112239,-0.1972240460000005,0.9386998599999998,-0.2938017850000012
ros_tale__0_0_250pq__1,-4.298533999087317,1.830212432,1.7955424099999997,1.4636231749999986
ros_tale__0_0_250pq__2,-4.280842438121582,1.8180117919999998,1.7622153699999998,1.4943809649999995
ros_tale__1_mid_250pq__1,-1.316148808595636,0.02145051599999981,1.1159979499999988,-0.32276307500000107
ros_tale__1_mid_250pq__2,-1.1658701191106595,0.12467335300000038,1.0076141799999991,-0.2930924750000017
ros_tale__1_0_0pq__3,-3.984220325319196,-0.16620885100000038,1.3472282599999996,-0.2918646050000007
ros_tale__1_0_0pq__4,-4.091863907472305,-0.11242322400000047,1.33282406,-0.2922434550000013
ros_tale__1_0_250pq__1,-2.135265066183954,-0.14096666000000013,1.06043573,-0.4652354850000009
ros_tale__1_0_250pq__2,-2.4681728867501174,-0.07097354799999955,1.0595745999999997,-0.4838349040000018
ros_tale__1_0_750pq__1,-1.5206985090461334,0.3124861219999993,1.54486479,-0.2302758950000001
ros_tale__1_0_750pq__2,-1.7079351477954126,0.6919141819999997,1.70512787,0.08051488499999948
ros_tale__1_1_0pq__1,-4.300200888095644,0.7869479320000003,1.31938493,-1.0700173100000008
ros_tale__1_1_0pq__2,-4.357318623903884,0.7573943019999998,1.2480271299999988,-1.1030725730000004
ros_tale__1_1_250pq__1,-4.075960399235142,0.8782502319999992,1.0073617399999986,-1.1488553770000005
ros_tale__1_1_250pq__2,-4.184677100638864,0.917509162,1.0990847899999991,-0.9061221570000004
ros_tale__1_1_750pq__1,-3.7650642672500902,1.4049796420000007,1.09254649,-0.9090295740000016
ros_tale__1_1_750pq__2,-3.949076927339153,1.2115643719999998,1.3880685799999988,-0.6581965830000005
ros_tale__1_2_0pq__1,-4.011466779603452,-0.20712402400000046,0.7397395299999978,-1.1304818590000014
ros_tale__1_2_0pq__2,-3.409099818689879,-0.19377329399999965,1.0547726199999996,-1.0979514990000006
ros_tale__1_2_250pq__1,-5.518357583264113,0.08313350199999903,0.9825283899999988,-0.7678107230000002
ros_tale__1_2_250pq__2,-5.529678959081894,0.2143280369999996,1.2259075299999989,-0.5014282960000003
ros_tale__1_2_750pq__1,-5.42805498097833,0.29981098200000034,1.355600789999999,-0.5396704150000016
ros_tale__1_2_750pq__2,-5.748123136255162,0.2835187389999998,1.5967265699999995,-0.4184585450000018
ros_tale__1_3_0pq__1,-5.073461993202594,0.3799091919999995,1.4887657499999989,0.4144101549999988
ros_tale__1_3_0pq__2,-5.3862949908173166,0.4928210719999999,1.4904641099999996,0.4207752549999988
ros_tale__1_3_250pq__1,-5.704528257729951,0.6446780719999996,0.42324305999999895,-0.09119649500000017
ros_tale__1_3_250pq__2,-5.764709741466117,0.9995141919999996,0.9226825899999992,0.18637689499999865
ros_tale__1_3_250pq__3,-5.562892472092568,0.9828902520000008,1.076802129999999,-0.25625172500000026
