,b4580_2
ssw__wt_xyl__1,4.4911640789
ssw__glc_ale1__1,4.689406504
ssw__glc_ale2__1,5.313620711
ssw__glc_ale3__1,4.7256694303
ssw__glyc_ale1__1,4.0236825511
ssw__glyc_ale2__1,4.5469024198
ssw__xyl_ale1__1,5.4621961928000005
ssw__xyl_ale2__1,5.4412698111
ssw__xyl_ale3__1,5.0259397937
ssw__glc_ac_ac2__1,4.6172313433
ssw__glc_ac_glc1__1,5.0696863397
ssw__glc_ac_glc2__1,4.5108184542
ssw__glc_glyc_glc__1,4.3236446861
ssw__glc_glyc_glyc__1,4.1237401607
ssw__glc_xyl_glc__1,3.7728651997
ssw__glc_xyl_xyl__1,4.2850420339
pgi__glu4_delpgi__1,4.3650879168
pgi__pgi_ale1__1,3.4259269934
pgi__pgi_ale2__1,4.0270340086
pgi__pgi_ale3__1,3.2778315825
pgi__pgi_ale5__1,3.7489027549
pgi__pgi_ale6__1,3.967675076
pgi__pgi_ale7__1,3.4676742154999998
pgi__pgi_ale8__1,3.437017139
ica__wt_glc__1,3.2943098801
ica__wt_glc__2,3.1266194767
ica__wt_glc__3,4.0402537478
ica__wt_glc__4,4.2360526384
ica__arg_sbt__1,3.9053676852
ica__arg_sbt__2,4.0017854429
ica__cytd_rib__1,4.5142231066
ica__cytd_rib__2,4.7174021579000005
ica__gth__1,6.1867994312
ica__gth__2,6.4743368962
ica__leu_glcr__1,4.1551441228
ica__leu_glcr__2,4.1115354917
ica__met_glc__1,3.1839999459
ica__met_glc__2,2.8651294298
ica__no3_anaero__1,4.5837467869
ica__no3_anaero__2,4.8191342424
ica__phe_acgam__1,3.6313428811
ica__phe_acgam__2,3.554262027
ica__thm_gal__1,4.0458106819
ica__thm_gal__2,3.8845095825
ica__tyr_glcn__1,3.3605161108
ica__tyr_glcn__2,3.5175678908
ica__ura_pyr__1,3.9509707063
ica__ura_pyr__2,3.9086473058
ica__wt_glc__5,3.8248210723
ica__wt_glc__6,3.6711215824
ica__bw_delpurR_cytd__1,3.3302088707
ica__bw_delpurR_cytd__2,3.5546294737
ica__ade_glc__1,4.5180257401
ica__ade_glc__2,4.4522693674
ytf__wt_glc__1,4.3074466017
ytf__wt_glc__2,4.3406661062
ytf__delyafC__1,4.7502882623
ytf__delyafC__2,4.8433153096
ytf__delyeiE__1,4.2751066654
ytf__delyeiE__2,4.2522337898
ytf__delyiaJ__1,4.6187715372
ytf__delyiaJ__2,4.7693868443
ytf__delyieP__1,4.8217745578
ytf__delyieP__2,4.6863419223000005
ytf__wt_ph5__1,4.3321999766
ytf__wt_ph5__2,4.4756440286
ytf__wt_ph8__1,3.8877680774
ytf__wt_ph8__2,4.2396484205
ytf__delybaO__1,4.6704278814
ytf__delybaO__2,4.3778612726
ytf__delybaQ__1,4.3062583612
ytf__delybaQ__2,4.3806380207
ytf__delybiH__1,4.3965191708999996
ytf__delybiH__2,4.7611529419
ytf__delydcI_ph5__1,4.1720721607
ytf__delydcI_ph5__2,4.093190828
ytf__delydcI_ph8__1,3.9419790695
ytf__delydcI_ph8__2,3.7761634511
ytf__delyddM__1,4.7265885593
ytf__delyddM__2,4.5788024498
ytf__delyheO__1,4.7901848877
ytf__delyheO__2,4.786081659
fps__bw_glc__1,4.1865297635
fps__bw_glc__2,4.2274504957
fps__fps_thrA_ale1__1,4.7771677125
fps__fps_thrA_ale1__2,4.5184066051
fps__fps_thrA_ale2__1,4.6864971783
fps__fps_thrA_ale2__2,4.5208285939
fps__fps_serB_ale1__1,4.5799930066
fps__fps_serB_ale1__2,4.3111097664999996
fps__fps_serB_ale4__1,5.3948188215
fps__fps_serB_ale4__2,5.1733238865
fps__fps_ptsI_ale1__1,4.9611162363
fps__fps_ptsI_ale1__2,4.4927037998
fps__fps_ptsI_ale3__1,4.3299082541
fps__fps_ptsI_ale3__2,4.4753746873
pal__lyx_ale2_f6__1,4.8452596758
pal__lyx_ale2__1,3.6233027624
pal__lyx_ale2__2,3.1431831819
pal__lyx_ale4__1,3.6233027624
pal__lyx_ale4__2,3.1431831819
pal__5drib_ale10_f18__1,5.2659879622
pal__5drib_ale10_f18__2,5.345225991
pal__5drib_ale10__1,5.2938566127
pal__arab_ale14_f9__1,4.5248425987
pal__arab_ale14_f9__2,4.7934369862
pal__arab_ale14__1,3.2067463028
pal__arab_ale14__2,3.7711474004000003
pal__arab_ale16__1,5.3236218025
pal__arab_ale16__2,5.5028926582
pal__tartr_ale26_f10__1,4.5325665543
pal__tartr_ale26_f10__2,4.3561671742
pal__tartr_ale26__1,3.7626699701
pal__tartr_ale26__2,3.749450104
pal__tartr_ale28_f10__1,4.73883414
pal__tartr_ale28_f10__2,4.8731003859
pal__tartr_ale28__1,4.1686010297
pal__tartr_ale28__2,4.4563412892
efeU__delmenFentC_citr__1,3.9446759582
efeU__delmenFentC_citr__2,4.1002054652
efeU__delmenFentC__1,4.6689365223
efeU__delmenFentC__2,4.8141321495
efeU__menFentC_ale39__1,4.6418916139
efeU__menFentC_ale39__2,4.8074558713
efeU__menFentC_ale29__1,4.4766219304
efeU__menFentC_ale29__2,4.57608986
efeU__menFentC_ale30__1,4.4219498028
efeU__menFentC_ale30__2,3.7250649638
efeU__menFentCubiC_ale36__1,4.1014417091
efeU__menFentCubiC_ale36__2,4.3920304133
efeU__menFentCubiC_ale37__1,4.5338304603
efeU__menFentCubiC_ale37__2,4.0328579776
efeU__menFentCubiC_ale38__1,4.2604637636
efeU__menFentCubiC_ale38__2,4.6033948553
