,A,Crp
hot_tale__hot_ale9_44c__2,-0.6520831020928296,-0.08631352099999923
hot_tale__hot_ale10_30c__1,-0.6030244064260962,0.23749544300000025
hot_tale__hot_ale10_30c__2,-0.5861100103427658,0.4220348329999997
hot_tale__hot_ale10_37c__1,-0.2040415300353886,0.06875389400000033
hot_tale__hot_ale10_37c__2,0.4028465878448019,0.12083432100000024
hot_tale__hot_ale10_44c__1,2.3176660602909878,-0.03575344399999913
hot_tale__hot_ale10_44c__2,1.5665316330089505,0.11004349699999948
hot_tale__hot_ale16_30c__1,-1.7567539903653815,0.12930916100000012
hot_tale__hot_ale16_30c__2,-1.7367748894086683,0.25108644300000016
hot_tale__hot_ale16_37c__1,-0.3515227136836349,-0.02264786099999938
hot_tale__hot_ale16_37c__2,-0.0420079121626789,-0.007290675000000134
hot_tale__hot_ale16_44c__1,0.2183722769146213,0.039920518000000633
hot_tale__hot_ale16_44c__2,0.9493632906053828,0.206041613
pdhr_ale__pdhR-13_51__1,0.336270120309443,0.42604259299999997
pdhr_ale__pdhR-13_51__2,1.2154906907717282,0.3453698430000003
pdhr_ale__pdhR-14_46__1,1.208182516566407,0.4137442230000001
pdhr_ale__pdhR-14_46__2,0.2386086303286265,0.3746890430000001
pdhr_ale__pdhR-15_51__1,0.5484461141090267,0.20815125300000048
pdhr_ale__pdhR-15_51__2,0.753600304785697,0.29122772299999866
pdhr_ale__pdhR-16_49__1,1.952570137262631,0.3586398129999999
pdhr_ale__pdhR-16_49__2,-0.3005836872243033,0.2910247429999995
tcs__del_atoC_LiAcet__1,10.519599344294535,0.3723211630000005
tcs__del_atoC_LiAcet__2,10.727717554382718,0.5545006830000005
tcs__del_atoC_LiCl__1,10.136303429769098,0.7297175930000002
tcs__del_atoC_LiCl__2,9.744866772681766,0.803204053
tcs__del_atoC_m9__1,9.889257238226968,0.6994936329999994
tcs__del_atoC_m9__2,9.733242556037336,0.8078232029999999
tcs__del_baeR_etoh__1,35.784307427067155,0.725387413
tcs__del_baeR_etoh__2,34.35342747482325,0.8432000029999998
tcs__del_baeR_lb__1,23.061466858590745,0.452954033000001
tcs__del_baeR_lb__2,23.091267793116764,0.5136486629999997
tcs__del_btsR_01xlb__1,14.679207400883962,-1.0043266899999992
tcs__del_btsR_01xlb__2,14.1399534517871,-1.1325108709999991
tcs__del_btsR_lb__1,22.11095366832464,0.9059306429999996
tcs__del_btsR_lb__2,22.532010864946105,0.882795573000001
tcs__del_btsR_pyruvate__1,13.295056529478792,-1.2074819320000003
tcs__del_btsR_pyruvate__2,13.03704870114972,-1.2602474279999996
tcs__del_cpxR_etoh__1,32.58886032779677,1.209290043000001
tcs__del_cpxR_etoh__2,32.526966110023565,1.1967784130000003
tcs__del_cpxR_lb__1,24.60618554766958,0.5608460330000007
tcs__del_cpxR_lb__2,24.104004574355866,0.6407895630000002
tcs__del_cusR_CuSO4__1,12.041139673418318,1.0462541129999998
tcs__del_cusR_CuSO4__2,12.72878672204003,1.048489943
tcs__del_cusR_lb__1,24.910147827442483,0.9952246930000008
tcs__del_cusR_lb__2,25.86148280456685,1.0406022430000004
tcs__del_kdpE_01-kcl__1,0.3011435164264744,0.08810516099999965
tcs__del_kdpE_01-kcl__2,0.0108449021544496,0.12273579200000027
tcs__del_kdpE_115-kcl__1,0.0170556141760476,0.04519701000000076
tcs__del_kdpE_115-kcl__2,-0.4752642763998584,-0.003365354999999681
tcs__del_phoB_m9__1,5.587572126919088,0.7310639430000005
tcs__del_phoB_m9__2,5.689196387999021,0.7578592129999997
tcs__del_phoB_m9p__1,3.820479083753245,-0.5173016199999996
tcs__del_phoB_m9p__2,3.4626111331350184,-0.4868159799999994
tcs__del_rcsB_etoh__1,32.40191335852989,0.8584217130000003
tcs__del_rcsB_etoh__2,32.20873183893482,0.921416013
tcs__del_rcsB_lb__1,24.685296310392445,0.6655188230000011
tcs__del_rcsB_lb__2,24.82125725877209,0.7005509330000006
tcs__del_zraR_lb__1,18.85521002442367,0.5367675730000006
tcs__del_zraR_lb__2,18.96769288959465,0.5696375729999996
tcs__del_zraR_zncl2__1,14.864971628876017,0.8338904830000011
tcs__del_zraR_zncl2__2,14.64186576535638,0.8158754130000005
tcs__wt_01-kcl__1,1.761080209060054,-0.042192379999999474
tcs__wt_01-kcl__2,1.7479169274822264,-0.04159150899999986
tcs__wt_01xlb__1,15.41640610077203,-1.1868215099999997
tcs__wt_01xlb__2,15.353554134438182,-1.1874649749999993
tcs__wt_115-kcl__1,-0.9286922631585764,-0.09970663000000002
tcs__wt_115-kcl__2,-1.2302416630201016,-0.12142913199999937
tcs__wt_CuSO4__1,23.19478323395437,0.7338502030000011
tcs__wt_CuSO4__2,23.888452554269875,0.7305206129999995
tcs__wt_etoh__1,28.682898319709583,0.5754630630000008
tcs__wt_etoh__2,28.911753850523432,0.5394844130000003
tcs__wt_lb__1,17.446859482449465,0.9893765630000004
tcs__wt_lb__2,17.39859320473723,1.0922559429999996
tcs__wt_LiAcet__1,9.004639942476588,0.6491752730000009
tcs__wt_LiAcet__2,9.110997777491708,0.4062179429999997
tcs__wt_LiCl__1,9.728840005832726,0.5743156230000004
tcs__wt_LiCl__2,9.918295315482483,0.6016396030000006
tcs__wt_m9p__1,3.358037868707379,-0.39549780799999995
tcs__wt_m9p__2,3.055014664105093,-0.4201194360000001
tcs__wt_pyr__1,16.39509995427867,-1.287916309
tcs__wt_pyr__2,16.264979171931998,-1.1631474849999996
tcs__wt_zncl2__1,12.065228015616531,0.6655301930000004
tcs__wt_zncl2__2,12.193168921383911,0.6831118230000008
ros_tale__0_0_0pq__1,-1.498411556703218,0.3292272530000009
ros_tale__0_0_0pq__2,-1.5653810602246634,0.30771033300000106
ros_tale__0_0_250pq__1,0.508447827159304,1.4522597630000007
ros_tale__0_0_250pq__2,-0.0492076442726838,1.4384985730000004
ros_tale__1_mid_250pq__1,-2.338048843361844,0.6546866229999999
ros_tale__1_mid_250pq__2,-2.0874570671805093,0.6257248529999995
ros_tale__1_0_0pq__3,-1.9626499054025035,0.6079365029999995
ros_tale__1_0_0pq__4,-2.1044883321827346,0.6228776230000008
ros_tale__1_0_250pq__1,-2.289633113643985,0.4961959629999999
ros_tale__1_0_250pq__2,-1.8980834825017887,0.6021915230000001
ros_tale__1_0_750pq__1,1.6606462826630528,0.6259014130000011
ros_tale__1_0_750pq__2,1.5332159878498155,1.045357503
ros_tale__1_1_0pq__1,1.946769437411864,0.7677037930000008
ros_tale__1_1_0pq__2,3.533347829521534,0.727341753000001
ros_tale__1_1_250pq__1,1.7512452377657317,0.616797033000001
ros_tale__1_1_250pq__2,2.1767873662245374,0.8796841830000002
ros_tale__1_1_750pq__1,2.13686264950739,0.9722065830000002
ros_tale__1_1_750pq__2,2.5551456968644586,1.0968635530000004
ros_tale__1_2_0pq__1,2.597485656184181,0.4026113930000008
ros_tale__1_2_0pq__2,1.9591462059234048,0.2011867830000007
ros_tale__1_2_250pq__1,2.836142160852797,0.6133156930000006
ros_tale__1_2_250pq__2,3.963278996526192,0.8060088329999999
ros_tale__1_2_750pq__1,4.387486596765619,1.0991647330000005
ros_tale__1_2_750pq__2,4.561864791669319,1.1248291229999996
ros_tale__1_3_0pq__1,7.576457621639309,1.6003325529999994
ros_tale__1_3_0pq__2,6.514764282191113,1.5980901030000003
ros_tale__1_3_250pq__1,4.983642833814915,0.982030343
ros_tale__1_3_250pq__2,4.843045199075987,1.2771547729999997
ros_tale__1_3_250pq__3,5.305742080535144,1.2324065130000008
ros_tale__1_3_250pq__4,4.131776520718912,0.6953416529999998
ros_tale__1_3_750pq__1,8.720697534245222,1.0045313030000005
ros_tale__1_3_750pq__2,5.60320828538518,0.8300577430000011
ros_tale__1_4_0pq__1,3.6660125380126014,0.9822872229999984
ros_tale__1_4_0pq__2,4.505132108033014,0.8874455430000001
ros_tale__1_4_250pq__1,3.3520677856796963,0.5704754429999994
ros_tale__1_4_250pq__2,4.673829579576116,0.5921552030000008
ros_tale__1_4_750pq__1,1.5886577701228777,0.3072018029999999
ros_tale__1_4_750pq__2,3.087949946513308,0.4223943630000005
ros_tale__1_4_750pq__3,0.4694019284177257,0.6522730330000002
ros_tale__1_4_750pq__4,1.211834548196164,0.2525884729999994
ros_tale__2_mid_250pq__1,-2.529496855026037,0.4665373430000006
ros_tale__2_mid_250pq__2,-2.3996583787496646,0.22496456300000034
ros_tale__2_0_0pq__1,-0.4839837989645237,1.323272493000001
ros_tale__2_0_0pq__2,-0.8255267475208311,1.432955703000001
ros_tale__2_0_250pq__1,-2.591418278647158,0.4367484630000007
ros_tale__2_0_250pq__2,-2.6541301905779977,0.4668021630000006
ros_tale__2_0_750pq__1,-0.4515361908063544,0.39065801299999947
ros_tale__2_0_750pq__2,0.2139382129495469,0.5452427929999999
ros_tale__2_1_0pq__1,1.3870200707567144,0.040594261000000735
ros_tale__2_1_0pq__2,1.8199832169734236,0.21928040300000085
ros_tale__2_1_250pq__1,-1.3332037543408546,1.1107003029999998
ros_tale__2_1_250pq__2,-1.5871343944377554,0.8431179929999999
ros_tale__2_1_750pq__1,-1.096836256277647,0.9049245530000009
ros_tale__2_1_750pq__2,-0.7534641892551184,1.0484879629999997
ros_tale__2_1_750pq__3,0.0699254948493481,0.7018120830000001
ros_tale__2_2_0pq__1,1.1257092821027597,0.07986402600000098
ros_tale__2_2_0pq__2,1.2886016790182735,0.7592634930000006
ros_tale__2_2_250pq__1,2.9219252894091623,0.17330999300000016
ros_tale__2_2_250pq__2,1.8566284552445416,0.4292550130000006
ros_tale__2_2_750pq__1,1.8246801040114975,0.5576607930000002
ros_tale__2_2_750pq__2,1.9030693244117929,0.305956793
ros_tale__2_3_0pq__1,0.1136649491929138,0.860010453000001
ros_tale__2_3_0pq__2,0.4876061276553445,0.9657211629999995
ros_tale__2_3_250pq__1,0.2978958974737871,0.8571940530000006
ros_tale__2_3_250pq__2,-0.8335654501274832,0.8164901330000003
ros_tale__2_3_750pq__1,0.1232308955988844,1.0268770230000008
ros_tale__2_3_750pq__2,0.1062363986944271,0.8530044829999994
ros_tale__3_0_0pq__1,0.8971127426600826,-0.037079375999999435
ros_tale__3_0_0pq__2,1.0110748360769846,-0.11367244899999918
ros_tale__3_0_250pq__1,3.775211268234384,0.40781697300000097
ros_tale__3_0_250pq__2,3.7054515115034223,0.32149887299999946
ros_tale__3_0_750pq__1,1.1572217046566091,0.9638811429999999
ros_tale__3_0_750pq__2,2.101190306247448,1.2263716430000002
ros_tale__3_1_0pq__1,-2.4552277821448323,-0.3878339709999992
ros_tale__3_1_0pq__2,0.3953427538607604,-0.1844513249999995
ros_tale__3_1_250pq__1,0.8472424474201266,0.006036631000000625
ros_tale__3_1_250pq__2,1.9308143279996708,0.018638845999999987
ros_tale__3_1_750pq__1,-0.4606000529421382,0.2312163030000001
ros_tale__3_1_750pq__2,0.845051073070188,-0.14456363200000055
ros_tale__3_2_0pq__1,-0.3424166878242266,0.4066879429999997
ros_tale__3_2_0pq__2,0.1293673018205767,0.36532405300000015
ros_tale__3_2_0pq__3,0.0157426037778059,0.38919050299999997
ros_tale__3_2_0pq__4,0.1538861690583836,0.4372882229999995
ros_tale__3_2_250pq__1,1.980264572656007,-0.6105627419999989
ros_tale__3_2_250pq__2,2.459517819667291,-0.7734190759999997
ros_tale__3_2_750pq__1,1.6607777925872549,0.05165385599999972
ros_tale__3_2_750pq__2,0.1817404421917302,-0.942500268
ros_tale__3_3_0pq__1,0.6664707573572037,0.7026568829999995
ros_tale__3_3_0pq__2,4.432757784960733,0.9474771730000012
ros_tale__3_3_0pq__3,0.6772722642396015,0.7939082030000009
ros_tale__3_3_0pq__4,4.498319970571351,1.056964733000001
ros_tale__3_3_250pq__1,0.6350589804124234,-0.2424749009999996
ros_tale__3_3_250pq__2,1.2251132206764426,-0.20438087800000027
ros_tale__3_3_750pq__1,2.1753513566063365,0.08859772899999996
ros_tale__3_3_750pq__2,2.134229763747669,0.14973729299999938
ros_tale__3_4_0pq__1,4.306559966641867,-0.77576
ros_tale__3_4_0pq__2,5.470602854215527,-0.5738246280000006
ros_tale__3_4_250pq__1,2.5822666043662057,-0.9101530370000006
ros_tale__3_4_250pq__2,2.5478382906126678,-0.9544832509999992
ros_tale__3_4_750pq__1,4.204991870355541,-0.5881765019999996
ros_tale__3_4_750pq__2,3.939101905077357,-0.8824148349999987
pcoli__atASMT_325G__1,1.4681306938730796,0.39244801300000104
pcoli__atASMT_325G__2,1.6587314057394815,0.3862526830000004
pcoli__bpTDC__1,10.603575052607148,0.4069758429999997
pcoli__bpTDC__2,12.341069880790918,0.4233997630000008
pcoli__BRCA__1,3.817310682489047,0.1922484830000002
pcoli__BRCA__2,3.4387934622788903,0.13060547899999975
pcoli__BRCActrl__1,22.19265192436903,0.5297558630000001
pcoli__BRCActrl__2,26.69363624653836,0.6039318930000004
pcoli__BRCAswap__1,2.3729566702747453,0.5027589629999998
pcoli__BRCAswap__2,2.044422324911941,0.5975511529999995
pcoli__btAANAT__1,2.5652986044892345,0.4415692730000007
pcoli__btAANAT__2,4.269271094820601,0.5931168230000008
pcoli__btASMT__1,3.5319524452089617,0.5267685130000004
pcoli__btASMT__2,2.9460865971144146,0.4398579030000001
pcoli__CC1__1,1.725761609898822,0.5250160430000008
pcoli__CC1__2,1.9436990043015807,0.7535511330000002
pcoli__ccCOMT__1,1.9317181596443584,0.32429840300000023
pcoli__ccCOMT__2,2.053704655545169,0.3246729930000001
pcoli__ckDDC__1,12.325175890410948,0.4412481530000001
pcoli__ckDDC__2,17.679492462715206,0.3277997730000006
pcoli__CNTF_belt__1,1.43074998100673,0.4538994830000007
pcoli__CNTF_belt__2,2.256024179686853,0.7698701030000006
pcoli__cobPNMT__1,1.5062307329491873,0.31993813300000085
pcoli__cobPNMT__2,1.5273482698231604,0.31512674300000043
pcoli__cvPhhB__1,1.0434112901043582,0.3107973630000007
pcoli__cvPhhB__2,4.5831355410835535,0.44784689299999947
pcoli__ggAANAT__1,2.420937697402778,0.30753451300000023
pcoli__ggAANAT__2,2.456053163160967,0.22264438300000045
pcoli__ggTPH__1,1.753344122050471,0.34126333300000056
pcoli__ggTPH__2,2.649086524361235,0.2785746030000009
pcoli__hsAANAT__1,6.92416639184453,0.7291858229999999
pcoli__hsAANAT__2,3.025874799129,0.8515544630000011
pcoli__hsASMT__1,5.9658530759854,0.3583849729999997
pcoli__hsASMT__2,9.043192895475896,0.4368300129999998
pcoli__hsPNMT_mb__1,0.6648283683637263,0.30390439299999983
pcoli__hsPNMT_mb__2,0.5638491689187823,0.3157969930000011
pcoli__hsTPH__1,3.1317740805331717,0.05462641999999995
pcoli__hsTPH__2,7.038768193868577,0.23617991300000085
pcoli__hsTPH_E2K__1,8.690091899376121,0.7089765630000002
pcoli__hsTPH_E2K__2,12.75767266494679,0.6612184729999999
pcoli__hsTPH_E2K_N91I_P99C__1,2.74050713944136,0.18841008300000084
pcoli__hsTPH_E2K_N91I_P99C__2,2.176220390499821,0.04870661100000007
pcoli__hsTPH_N158trunc__1,18.61149100545776,0.4504965429999999
pcoli__hsTPH_N158trunc__2,20.184504347875496,0.3858976930000004
pcoli__hsTPH_N174trunc__1,2.7182859633109677,0.3836390329999997
pcoli__hsTPH_N174trunc__2,12.297709439249186,0.6533793929999998
pcoli__hsTPH_Ntermtrunc__1,19.89936154723156,0.5076168729999999
pcoli__hsTPH_Ntermtrunc__2,3.738007741021517,0.580596903
pcoli__hsTPH1__1,1.8889589571964271,0.5255677930000004
pcoli__hsTPH1__2,1.677444430779849,0.5415309229999998
pcoli__MBP__1,4.175712272113882,-0.3459770999999989
pcoli__MBP__2,14.671793066643785,0.026489270000000783
pcoli__msCOMT__1,4.078450297485904,-0.10757294999999978
pcoli__msCOMT__2,4.646679961088139,-0.09238089099999948
pcoli__ocAANAT__1,1.943051115094501,0.3196315130000009
pcoli__ocAANAT__2,1.8662329340494637,0.2939196830000004
pcoli__osTDC_K374H__1,0.6847411502537528,0.6863196630000008
pcoli__osTDC_K374H__2,0.6585412004829422,0.6933763230000007
pcoli__osTDC_K374L__1,8.369200491355276,-0.030107002999999462
pcoli__osTDC_K374L__2,8.920971647036973,0.15281107300000052
pcoli__osTDC_K374Q__1,1.7375576410968123,0.4485571030000006
pcoli__osTDC_K374Q__2,1.7324125028634034,0.4643148630000002
pcoli__osTDC_L360V__1,5.404172072828859,0.2966241729999997
pcoli__osTDC_L360V__2,10.564036383036312,0.3820168630000005
pcoli__pmTPH__1,4.22174161018928,-0.10026360400000024
pcoli__pmTPH__2,11.761585415998876,0.08226395500000018
pcoli__RFC__1,0.8748065746849853,0.06813715200000026
pcoli__RFC__2,1.1085397787789366,0.008882815999999849
pcoli__RFCctrl__1,-0.7143627529209421,0.4522689930000006
pcoli__RFCctrl__2,-0.9619639207615585,0.5165584929999998
pcoli__RFCnopause__1,2.768020939708923,0.6708687229999999
pcoli__RFCnopause__2,8.355416232253287,0.6748039729999995
pcoli__RFCpluspause__1,20.891350603474592,0.7640610930000005
pcoli__RFCpluspause__2,26.32113329513702,0.5214214130000006
pcoli__rnCOMT_sol__1,2.316707224920934,0.8270174130000001
pcoli__rnCOMT_sol__2,0.4874623490676396,0.6395325229999997
pcoli__rnPNMT__1,11.51083116428066,0.1635869329999995
pcoli__rnPNMT__2,14.49245884949763,0.07451194300000097
pcoli__rnTDC__1,3.88865387755298,0.08798361800000087
pcoli__rnTDC__2,3.9691952702675337,0.17114607300000095
pcoli__rnTDC_trunc__1,4.549259970561281,0.3075571430000004
pcoli__rnTDC_trunc__2,10.58767511692714,0.43504015300000104
pcoli__saCOMT_T2A__1,1.4903934570479784,0.3335838930000001
pcoli__saCOMT_T2A__2,1.426995409485122,0.4038707630000005
pcoli__sfCOMT__1,3.1504183509064503,0.1572444130000008
pcoli__sfCOMT__2,2.2638209682814194,0.06503750799999962
pcoli__sgAANAT_D63G__1,1.9154856090119416,0.18900217300000044
pcoli__sgAANAT_D63G__2,2.9886278931764525,0.43052260299999995
pcoli__ssDDC__1,4.19191017605597,0.20759201300000107
pcoli__ssDDC__2,8.080416912707674,0.3251403029999995
pcoli__TP53B__1,2.495801382647572,0.4237391030000008
pcoli__TP53B__2,2.0653687789920343,0.4437453829999996
pcoli__WT__1,7.852031666498652,0.5471816730000008
pcoli__WT__2,8.385866515036392,0.4334316830000001
cck__glu_ale4__1,-3.4171732435913755,0.10431546100000057
cck__glu_ale4__2,-2.8340264562176367,0.21222904300000067
cck__cck_ale1__1,-3.3647050957505376,0.14875797300000038
cck__cck_ale1__2,-4.092537151829791,0.21173196300000008
cck__cck_ale2__1,-3.1595849123205846,0.24320085299999936
cck__cck_ale2__2,-3.230138727751413,0.2196628030000003
cck_pgi__gmos_delpgi__1,3.2780790263038777,0.6099491930000003
cck_pgi__gmos_delpgi__2,5.587095030414019,0.5151660729999996
cck_pgi__pgi_ale1__1,1.1021176702752682,0.0871969090000011
cck_pgi__pgi_ale1__2,-0.1779653307881973,0.4703615729999999
cck_pgi__pgi_ale2__2,0.8594839850953564,0.6450278430000012
cck_pgi__pgi_ale3__1,-0.2273202427298976,0.2577020430000001
cck_pgi__pgi_ale3__2,-1.3915722120676093,0.527121343000001
cck_pgi__pgi_ale4__1,-1.7574130765240847,0.025670410000000032
cck_pgi__pgi_ale4__2,-2.112223279946273,0.14926491299999967
cck_pgi__pgi_ale4__3,-2.03486160556658,0.2310494330000008
cck_pgi__pgi_ale5__1,0.0891809018779175,0.26444670300000084
cck_pgi__pgi_ale5__2,0.4446746315053603,0.4910110930000009
cck_pgi__pgi_ale6__1,-0.4717885323138454,0.40659345300000105
cck_pgi__pgi_ale6__2,-1.0536916304180035,0.6293582329999996
cck_pgi__pgi_ale7__1,-0.6958186387246864,0.4198053730000009
cck_pgi__pgi_ale7__2,-1.315559053573191,0.7252530329999995
cck_pgi__pgi_ale8__1,-1.3685662812770596,0.2900276829999999
cck_pgi__pgi_ale8__2,-2.0733643977406846,0.6440838830000004
cck_sdh__gmos_delsdhCB__1,5.403163442538906,0.8479485130000004
cck_sdh__gmos_delsdhCB__2,4.797702520792439,0.8298960530000006
cck_sdh__sdh_ale1__1,-3.5408300345814534,0.5440714730000007
cck_sdh__sdh_ale1__2,-3.71147051134161,0.5592394929999998
cck_sdh__sdh_ale2__1,-3.7065305901413215,0.4799116730000002
cck_sdh__sdh_ale3__2,-3.563100400652795,0.5564179130000007
cck_sdh__sdh_ale3__1,-3.727740540902565,0.4938992930000001
cck_sdh__sdh_ale3__3,-3.211865433654346,0.4853280929999997
cck_pts__gmos_delptsHIcrr__2,3.144212500376625,0.4644968830000007
cck_pts__gmos_delptsHIcrr__1,3.3515523036247963,0.649161093
cck_pts__pts_ale1__2,-3.894165698263356,0.3294758729999998
cck_pts__pts_ale1__1,-4.569329609565304,0.2967783530000005
cck_pts__pts_ale2__2,-2.68135945229279,0.20189095299999948
cck_pts__pts_ale2__1,-2.9820604864521205,0.2751297130000001
cck_pts__pts_ale3__2,-5.056342620957866,-0.4453421809999991
cck_pts__pts_ale3__1,-4.722685773667895,-0.1455219379999999
cck_pts__pts_ale4__2,-3.324183911194368,0.4206787429999999
cck_pts__pts_ale4__1,-2.423132657464828,0.3875030329999998
cck_gnd__gmos_delgnd__1,5.294672914440508,0.5155411030000003
cck_gnd__gmos_delgnd__2,3.458038644244985,0.4190796030000001
cck_gnd__gnd_ale1__1,-3.639222201728936,0.11322853200000085
cck_gnd__gnd_ale1__2,-3.5620329977538345,0.14549259800000058
cck_gnd__gnd_ale2__1,-2.9323124106474223,0.057324061000000974
cck_gnd__gnd_ale2__2,-3.092696528311348,0.0516023170000004
cck_gnd__gnd_ale3__1,-3.4436716514847454,0.04701789499999976
cck_gnd__gnd_ale3__2,-3.699860186269431,0.07806117700000037
cck_tpiA__gmos_deltpiA__1,13.989992719502863,0.5549454330000003
cck_tpiA__gmos_deltpiA__2,12.985900687280816,0.6484744429999996
cck_tpiA__tpiA_ale1__1,-0.6660818821145696,0.5753141230000001
cck_tpiA__tpiA_ale1__2,-0.5403472424429163,0.5862271529999994
cck_tpiA__tpiA_ale2__1,3.1798892553293405,0.6931617929999998
cck_tpiA__tpiA_ale2__2,2.8689631638850126,0.4825762030000007
cck_tpiA__tpiA_ale3__1,-0.4337138856835538,0.44486670300000064
cck_tpiA__tpiA_ale3__2,-0.9972469877833776,0.42426745300000057
cck_tpiA__tpiA_ale4__1,-1.177255700535315,0.2272038629999997
cck_tpiA__tpiA_ale4__2,-1.1663622380841774,0.19612825299999948
acid_tale__acid_ale1_pH7__1,-1.9998419140246428,0.15268897300000006
acid_tale__acid_ale1_pH7__2,-1.894535940594883,0.126066680000001
acid_tale__acid_ale1_pH5__1,2.351408903476796,0.7941495229999997
acid_tale__acid_ale1_pH5__2,2.5688104771724727,0.8152700330000009
acid_tale__acid_ale2_pH7__1,-0.6764411290723826,0.3388400730000001
acid_tale__acid_ale2_pH7__2,-1.4231381953486386,0.3230544630000001
acid_tale__acid_ale2_pH5__1,-0.9085694269180474,0.432644723000001
acid_tale__acid_ale2_pH5__2,2.1885801865634718,0.4854809929999994
acid_tale__low_Mg_ale_pH7__1,-0.2089692430981774,0.3007467029999997
acid_tale__low_Mg_ale_pH7__2,-0.3681247246088639,0.3462454630000007
acid_tale__low_Mg_ale_pH5__1,0.2540185235930052,0.6085887329999995
acid_tale__low_Mg_ale_pH5__2,-0.724748537682757,0.5572315630000002
acid_tale__MES_ale_pH7__1,-1.5251623272226875,0.4305318729999996
acid_tale__MES_ale_pH7__2,-0.3920396830557143,0.4747332229999994
acid_tale__MES_ale_pH5__1,-1.2934216759173591,0.4750174830000002
acid_tale__MES_ale_pH5__2,-0.8536641645828386,0.709374983
acid_tale__gmos_pH7__1,-1.3987457861320718,0.4296040630000011
acid_tale__gmos_pH7__2,-1.384419332647019,0.4446293130000001
acid_tale__gmos_pH5__1,-0.7835098876531973,0.6502280230000004
acid_tale__gmos_pH5__2,-0.3960606484642223,0.7174304530000004
adnB__wt_adn__1,1.0300355204796312,-0.4159558469999993
adnB__wt_adn__2,-0.0725204345912512,0.22959581299999954
adnB__delydhB_adn__1,3.0226094537376667,-0.5303189100000001
adnB__delydhB_adn__2,0.6779474647213831,-0.2645061010000003
ytf2__wt_glc__1,-1.02743204717089,0.2079942330000009
ytf2__wt_glc__2,-1.080734513987117,0.2538454530000003
ytf2__ybcM_glc__1,2.952715072103223,0.49687887299999994
ytf2__ybcM_glc__2,2.1151778536186354,0.5496294230000007
ytf2__ydhB_glc__1,-2.1034800249439733,0.3261516029999996
ytf2__ydhB_glc__2,-1.8563754118926863,0.3955030429999997
ytf2__yfeC_glc__1,-1.6936701849163354,0.2082961430000001
ytf2__yfeC_glc__2,-2.105921438027809,0.3760682129999999
ytf2__yciT_glc__1,-0.5551912764347503,0.4599342330000002
ytf2__yciT_glc__2,-0.5129064076449226,0.5174864029999995
ytf2__ydiZ_glc__1,0.0309013230096765,0.2818442530000009
ytf2__ydiZ_glc__2,-0.008433422794496,0.28140171300000105
ytf2__ynfL_glc__1,-0.4582333197887858,0.5107562229999996
ytf2__ynfL_glc__2,-0.4518552416804609,0.523190413
ytf3__wt_glc2__1,-0.7168854844788214,0.45626287299999996
ytf3__wt_glc2__2,-0.6237107407800612,0.5116651829999999
ytf3__wt_pH7_lactate__1,-0.7238290600841532,0.560872303
ytf3__wt_pH7_lactate__2,-0.8456925312790724,0.5532738630000011
ytf3__wt_pH55_lactate__1,-1.1011371970482975,0.7780642029999996
ytf3__wt_pH55_lactate__2,-1.298781324628341,0.7423117129999994
ytf3__wt_pH55_HCl__1,-0.7235714923241988,0.6150495429999996
ytf3__wt_pH55_HCl__2,-0.2898429674809991,0.6014201329999995
ytf3__dyieP_pH7__1,-0.5679195899879173,0.4791694330000009
ytf3__dyieP_pH7__2,-0.1639922347118035,0.42496669299999995
ytf3__dyieP_pH55__1,-1.0146739882242262,0.4390071130000006
ytf3__dyieP_pH55__2,-0.6640402101786362,0.623551333
minicoli__aldA_f1c2__1,-4.783585969683681,0.7631858827982381
minicoli__aldA_minE__1,-5.196181487459416,0.255888508978142
minicoli__mg1655_glc__1,-1.4353580500784022,-0.8470184669947685
minicoli__mg1655_glc__2,-1.3467906011080706,-0.8039264138958604
minicoli__minE_cyt__1,-5.289740751254465,0.7601914841850306
minicoli__minE_cyt__2,-5.872710253697568,0.4729475383347843
minicoli__minE_fruc__1,-4.287640678402417,0.34172110794916755
minicoli__minE_fruc__2,-4.808438337697855,0.461542666559108
minicoli__minE_glc__1,-5.873714439895797,0.2938109111467888
minicoli__minE_glc__2,-5.957811158170258,0.10430003951357314
minicoli__minE_glyc__1,-5.427730678715262,0.575831448418306
minicoli__minE_glyc__2,-3.408498424270186,0.6844880187857836
minicoli__minE_Fe_starve__1,-4.815142580206122,0.5804469724508969
minicoli__minE_Fe_starve__2,-4.70712300964518,0.6236096478485607
minicoli__minE_LB__1,-7.844370171087423,-0.5768918406871162
minicoli__minE_LB__2,-7.695140553480669,-0.8092098841975535
minicoli__minE_N_starve__1,-7.473805878665874,0.3528053698058322
minicoli__minE_N_starve__2,-6.984638494602149,0.4807614269391625
minicoli__minE_osm__1,-6.352843655732577,0.3547041686708319
minicoli__minE_osm__2,-6.425120184742116,0.5658446295801518
minicoli__minE_ph5__1,-6.7347162029970935,0.6501761031624761
minicoli__minE_ph5__2,-7.042157204573215,0.6347492200625684
minicoli__minE-pyr__1,-0.8598281930510834,0.9884421842001724
minicoli__minE-pyr__2,-0.5659399174406124,0.5805078277861995
minicoli__minE_sorb__1,-5.001799904802801,0.6284983244472482
minicoli__minE_sorb__2,-4.830677089807119,0.6064916202251851
minicoli__minE_urid__1,-5.4383640985684165,0.4108001218596762
