,A,FleQ
Mobile_gene:2737_reg:4.0,-0.7408302769807312,-0.14204421225
Mobile_gene:3227_exp:1.0,0.290661029921567,0.1644721587499997
Mobile_gene:3227_exp:2.0,0.4014859736944271,0.1115401867500001
Mobile_gene:3227_exp:3.0,0.2299614998908487,-0.0796846552500003
Mobile_gene:3227_exp:4.0,0.556045308659068,0.0286271837500002
Mobile_gene:3227_reg:1.0,-1.3491424402515744,-0.1710325452500001
Mobile_gene:3227_reg:2.0,-1.713262297941234,-0.1084582472499997
Mobile_gene:3227_reg:3.0,-0.7307584945920172,-0.0344494842500004
Mobile_gene:3227_reg:4.0,-0.454353692834569,-0.1411861652499997
Mobile_gene:mfsR_exp:1.0,-6.770710457881575,-0.4170849922500004
Mobile_gene:mfsR_exp:2.0,-10.023019010722232,-1.0033411472500005
Mobile_gene2:Condition1:1.0,0.9547720167430268,-0.1009856285000001
Mobile_gene2:Condition1:2.0,0.0177667551570332,0.1486152724999989
Mobile_gene2:Condition2:1.0,0.0678767393472811,-0.129482276500001
Mobile_gene2:Condition2:2.0,-2.220012378531034,-0.0273816245000002
Mobile_gene2:Condition2:3.0,0.478459190531469,0.1630619974999998
Mobile_gene2:Condition2:4.0,1.6736764463521212,-0.0061980965000003
Muconate:CJ522_fructose:1.0,0.0619068746960475,-0.039000469666667
Muconate:CJ522_fructose:2.0,-1.6125764255468171,0.018026169333333
Muconate:CJ522_fructose:3.0,-1.0273450992182505,-0.219450442666667
Muconate:CJ522_fructose_glucose:1.0,-0.6050659534918921,-0.2987258556666665
Muconate:CJ522_fructose_glucose:2.0,0.4194860964599826,-0.4788819356666671
Muconate:CJ522_fructose_glucose:3.0,-0.6807869098752001,-0.2122811686666672
Muconate:CJ522_fructose_glucose_gluconate:1.0,-1.9987226806749745,-0.2890209646666672
Muconate:CJ522_fructose_glucose_gluconate:2.0,-2.7104935831162926,-0.3001038426666671
Muconate:CJ522_fructose_glucose_gluconate:3.0,-3.607886508981837,-0.1481193616666667
Muconate:CJ522_glucose_gluconate:1.0,-1.9300756452973744,0.0540239923333327
Muconate:CJ522_glucose_gluconate:2.0,-0.607286223363654,0.0005006583333333
Muconate:CJ522_glucose_gluconate:3.0,-0.7610454060996635,0.1957802083333328
Muconate:CJ522_gluconate:1.0,-0.725573563210476,-0.1208065236666664
Muconate:CJ522_gluconate:2.0,-4.086459477457843,-0.3715770136666672
Muconate:CJ522_gluconate:3.0,-1.109689892849098,0.051171832333333
Muconate:CJ522_glucose:1.0,-3.910824539516629,-0.0508175996666668
Muconate:CJ522_glucose:2.0,-3.8952868734767714,-0.0830258666666665
Muconate:CJ522_glucose:3.0,-4.603424028263517,-0.1897903176666666
Muconate:GB032_fructose:1.0,-3.7478453905493,-0.2252655926666671
Muconate:GB032_fructose:2.0,-4.760803440402127,-0.2921075296666666
Muconate:GB032_fructose:3.0,-2.486491949825341,-0.2624824736666671
Muconate:GB032_fructose_glucose:1.0,5.910623057362655,0.2841086483333335
Muconate:GB032_fructose_glucose:2.0,2.1032544681660155,-0.272942825666667
Muconate:GB032_fructose_glucose:3.0,2.12660843989655,-0.0697719866666668
Muconate:GB032_fructose_glucose_gluconate:1.0,-0.711806393366922,-0.1211024246666667
Muconate:GB032_fructose_glucose_gluconate:2.0,-0.439982327622903,0.1700803923333333
Muconate:GB032_fructose_glucose_gluconate:3.0,0.1624616706973024,-0.1421197176666666
Muconate:GB032_glucose_gluconate:1.0,-6.007224362979989,-0.2087045436666672
Muconate:GB032_glucose_gluconate:2.0,0.6325636142298859,0.4161644593333333
Muconate:GB032_glucose_gluconate:3.0,-1.146403179211091,0.0033546753333331
Muconate:GB032_gluconate:1.0,-2.709829873996002,-0.1237604026666669
Muconate:GB032_gluconate:2.0,3.21750200627695,0.0564623973333331
Muconate:GB032_gluconate:3.0,3.222722265907119,0.1688720013333329
Muconate:GB032_glucose:1.0,-1.992537397418582,0.123453742333333
Muconate:GB032_glucose:2.0,-0.1112822865571031,-0.064710006666667
Muconate:GB032_glucose:3.0,-1.1277347054214666,-0.0314611006666671
Muconate:GB045_fructose:1.0,-24.93323290406899,1.3145367673333324
Muconate:GB045_fructose:2.0,-24.503318207627945,1.4517065453333329
Muconate:GB045_fructose:3.0,-26.410312946777463,1.2643058973333323
Muconate:GB045_fructose_glucose:1.0,-28.310530294885684,1.2425206543333325
Muconate:GB045_fructose_glucose:2.0,-28.42206205124208,1.0032191493333338
Muconate:GB045_fructose_glucose_gluconate:1.0,-25.613525060654464,1.5613599103333329
Muconate:GB045_fructose_glucose_gluconate:2.0,-26.37645073850948,1.0726405913333332
Muconate:GB045_fructose_glucose_gluconate:3.0,-25.727360909447395,1.4987055933333329
Muconate:GB045_glucose_gluconate:1.0,-29.3611250589774,1.1305367323333335
Muconate:GB045_glucose_gluconate:2.0,-30.05522128804078,1.2360804453333332
Muconate:GB045_glucose_gluconate:3.0,-28.237632596298205,1.3318302933333337
Muconate:GB045_gluconate:1.0,-25.96687209834073,1.2417567243333325
Muconate:GB045_gluconate:2.0,-25.36428179457966,1.4287745173333333
Muconate:GB045_gluconate:3.0,-25.935317065199406,1.5325362343333326
Muconate:GB045_glucose:1.0,-27.198467160779263,1.1932280283333323
Muconate:GB045_glucose:2.0,-28.32929408079952,1.3051201263333327
Muconate:GB045_glucose:3.0,-28.37138316064032,0.8995397503333331
Muconate:GB062_fructose:1.0,-0.1122535226725702,-0.1309507126666664
Muconate:GB062_fructose:2.0,1.1097101965964655,-0.3179709736666671
Muconate:GB062_fructose:3.0,0.4102709997018284,0.3171000803333328
Muconate:GB062_fructose_glucose:1.0,-1.0315374262326351,-0.1684209406666665
Muconate:GB062_fructose_glucose:2.0,-3.9277629915625183,-0.191106814666667
Muconate:GB062_fructose_glucose:3.0,-3.9946819647945553,-0.2855299806666664
Muconate:GB062_fructose_glucose_gluconate:1.0,-1.2100169500694369,-0.1194067836666672
Muconate:GB062_fructose_glucose_gluconate:2.0,-2.341156595300703,-0.0980520096666666
Muconate:GB062_fructose_glucose_gluconate:3.0,-0.6217894764189779,-0.3373595586666669
Muconate:GB062_glucose_gluconate:1.0,-2.379515190873372,0.0519709183333327
Muconate:GB062_glucose_gluconate:2.0,-2.409925973695028,-0.0231413766666666
Muconate:GB062_glucose_gluconate:3.0,-2.9439648559090763,-0.1860460926666665
Muconate:GB062_gluconate:1.0,-4.29922841668231,-0.0931790806666672
Muconate:GB062_gluconate:2.0,-6.499729127026622,-0.048380199666667
Muconate:GB062_gluconate:3.0,-4.806725936705418,-0.0508360416666668
Muconate:GB062_glucose:1.0,-1.342046550743503,0.2132486803333328
Muconate:GB062_glucose:2.0,0.2746199938989047,0.0102303203333331
Muconate:GB062_glucose:3.0,-1.65981805069275,-0.0372325556666668
Muconate:KT2440_fructose:1.0,-5.873817673232382,0.586762390333333
Muconate:KT2440_fructose:2.0,-6.243477751437523,0.5917439403333331
Muconate:KT2440_fructose:3.0,-1.815740604294365,0.2439006343333334
Muconate:KT2440_fructose_glucose:1.0,-3.2352369589272336,-0.7463188926666673
Muconate:KT2440_fructose_glucose:2.0,-2.583448078118804,-0.3561144696666671
Muconate:KT2440_fructose_glucose:3.0,-2.6305059214967774,-0.6901478536666668
Muconate:KT2440_fructose_glucose_gluconate:1.0,-3.090859453466686,-0.4128641936666666
Muconate:KT2440_fructose_glucose_gluconate:2.0,-2.2437800485681376,-0.270955070666667
Muconate:KT2440_fructose_glucose_gluconate:3.0,-2.7575496797532755,-0.6129126206666671
Muconate:KT2440_glucose_gluconate:1.0,-3.203936293918483,-0.6734712526666673
Muconate:KT2440_glucose_gluconate:2.0,-4.137064770500621,0.1499725203333328
Muconate:KT2440_glucose_gluconate:3.0,-2.140952081112745,-0.4316411636666668
Muconate:KT2440_gluconate:1.0,-1.3082166470921903,-0.0620336826666667
Muconate:KT2440_gluconate:2.0,-5.896254664187261,-0.8394781926666672
Muconate:KT2440_gluconate:3.0,-0.3864655336896744,-0.2780673126666668
Muconate:KT2440_glucose:1.0,-0.0227954363783029,0.3561623233333328
Muconate:KT2440_glucose:2.0,0.0073315491457679,-0.1797676956666665
Muconate:KT2440_glucose:3.0,0.0154638853567196,-0.1763946276666672
Multistress:Control:1.0,-0.4882361996413694,-0.0088966299999997
Multistress:Control:2.0,0.5231844383743082,-0.0297280819999992
Multistress:Control:3.0,-0.0349482399473001,0.0386247120000007
Multistress:NaCl_7min:1.0,-3.2096047219341948,-0.7906325359999995
Multistress:NaCl_60min:1.0,-18.238206873097404,-1.9409522549999991
Multistress:NaCl_7min:2.0,-3.410610999574613,-0.6476044589999992
Multistress:NaCl_60min:2.0,-19.459722225094666,-1.9863703229999992
Multistress:NaCl_7min:3.0,-3.5185028013600883,-0.5243022649999993
Multistress:NaCl_60min:3.0,-18.417115524316884,-2.216631949999999
Multistress:Imipenem_7min:1.0,-4.30733817555719,0.0787129820000007
Multistress:Imipenem_60min:1.0,-0.9119900846683356,-0.8217995339999993
Multistress:Imipenem_7min:2.0,-6.004460358116064,-0.616363677999999
Multistress:Imipenem_60min:2.0,-0.7078101422892839,-0.1141022389999992
Multistress:Imipenem_7min:3.0,-4.721596359116794,-0.523594941999999
Multistress:Imipenem_60min:3.0,0.5232773286445331,0.2129507650000004
Multistress:H2O2_7min:1.0,-2.9663542566204546,0.6731852060000003
Multistress:H2O2_60min:1.0,7.465060978327515,0.8622150330000009
Multistress:H2O2_7min:2.0,-3.6678179460481872,-0.0113557669999995
Multistress:H2O2_60min:2.0,7.847032869545981,1.2178964820000011
Multistress:H2O2_7min:3.0,-0.9765596915339724,0.3738243310000007
Multistress:H2O2_60min:3.0,6.86167581799701,1.6957940760000012
Myristic_acid:Control:1.0,1.7243106969045507,-0.2084188769999997
Myristic_acid:Control:2.0,-0.4070954034647605,0.1452460270000006
Myristic_acid:Control:3.0,-1.3172152957237795,0.0631728499999999
Myristic_acid:Myristic_acid:1.0,0.2790131895810937,0.2309582460000001
Myristic_acid:Myristic_acid:2.0,0.6513486296417035,0.2971767820000002
Myristic_acid:Myristic_acid:3.0,-0.3883361233636128,0.3954144390000005
Phase:WT_Tr:1.0,-11.017910916519408,0.5441760919999998
Phase:WT_Tr:2.0,-9.774324385410534,0.6272141810000003
Phase:WT_Ex:1.0,-0.5503247594630433,0.1779189219999999
Phase:WT_Ex:2.0,0.5503247592160403,-0.1779189219999999
Phase:WT_Tr:3.0,-7.317421376272022,-0.4373581929999997
Phase:WT_Tr:4.0,-4.174905221939786,-0.1309789639999996
Phase:WT_St:1.0,-1.609252941550218,0.3247437480000004
Phase:WT_St:2.0,-3.7448302423008486,0.2882955050000007
RelA:Control:1.0,-2.1777114325042777,-0.2225720036666665
RelA:Control:2.0,0.705543903334739,0.0539674403333343
RelA:Control:3.0,1.4721675310456857,0.1686045633333339
RelA:Del_relA:1.0,1.8506270931930624,-0.1396465826666659
RelA:Del_relA:2.0,2.814331553795616,-0.054513163666666
RelA:Del_relA:3.0,-1.2839228382068533,-0.0497111026666665
RelA:Del_relA_lignin:1.0,4.075214411928142,0.3053003823333338
RelA:Del_relA_lignin:2.0,4.93538591166625,0.4180883453333344
RelA:Del_relA_lignin:3.0,4.416747993509729,0.5193089353333331
Zn:Zn_ion:1.0,3.0152090263277302,0.7125968473333337
Zn:Zn_ion:2.0,2.8128015671719457,0.7135453643333332
Zn:Zn_ion:3.0,3.3614886070520704,0.5599685433333335
Zn:Control:1.0,-0.0789963652016708,0.0279633923333335
Zn:Control:2.0,-0.0279780044764231,-0.0164291566666658
Zn:Control:3.0,0.1069743691430269,-0.0115342356666658
ZnO:Control:1.0,-1.9559240389536656,-0.1358282504999994
ZnO:Control:2.0,1.955924039502344,0.1358282504999994
ZnO:Nano:1.0,-1.8725004768241489,-0.2808242004999997
ZnO:Nano:2.0,-1.9762635737379293,-0.1420566635
ZnO:Nano:3.0,-0.1320479991085668,-0.0268764964999999
ZnO:Zn_ion:1.0,-1.8970376970703329,-0.1783058215000004
ZnO:Zn_ion:2.0,-2.64347320643584,-0.2719949605000007
ZnO:Zn_ion:3.0,1.1651434860376946,0.1973435375000001
