,A,ArgP,BasR,SlyA
ecoli_00030,2.0369172053,0.06946344,0.596569874,-0.9797208505
ecoli_00031,3.4970418838,0.12592166300000002,1.3198489690000001,-0.4523590725
ecoli_00032,3.5090434323,0.24194172300000003,1.140578279,-0.5544624495
ecoli_00033,1.8324480229,0.48455732500000004,0.48101235200000003,-0.0019084095
ecoli_00034,1.0506385137,0.6308629020000001,0.534629017,-0.0561007415
ecoli_00035,2.7002920203,0.132246329,0.06739537100000001,-0.0369739295
ecoli_00036,2.9261010092,0.09683981900000001,0.308753345,-0.18124887050000002
ecoli_00037,1.7576943548,0.31628401500000003,0.5002348950000001,0.07861855250000001
ecoli_00038,1.8817906755,0.405271904,0.622012899,0.1356471805
ecoli_00039,-0.1463488739,-0.13412126400000002,-0.6078434220000001,0.1920817035
ecoli_00040,-0.4445438747,-0.017041855,-0.8332628240000001,0.1426728455
ecoli_00041,-2.7243428434,0.034661161,0.467756235,0.0996145095
ecoli_00042,-1.5306880361,-0.10462260200000001,-0.069293045,-0.0402508445
ecoli_00043,-0.9987451397,-0.153325924,-0.201485129,0.3061177525
ecoli_00044,-0.6461655065,-0.10961628100000001,0.0036497670000000004,0.4616925925
ecoli_00045,0.0698850246,-0.236488562,-0.5109368830000001,0.2348062635
ecoli_00046,-0.20767269630000001,-0.41034142500000004,-0.41646381600000004,0.1930773495
ecoli_00047,-1.0807095626,-0.218915881,-0.082163624,0.5305591015000001
ecoli_00048,-1.0305597624,-0.17491008500000002,-0.07012762800000001,0.5126823615
ecoli_00049,0.1175824691,0.073330792,0.165595941,-0.1230743455
ecoli_00050,-0.57445572,0.845899531,-0.18302890400000002,-0.5600880895
ecoli_00051,-0.631293156,0.7600059,-0.330518329,-0.3264236465
ecoli_00052,-1.1316853972,0.17204407400000002,-0.383851198,-0.7292389065
ecoli_00053,-1.1829925601,0.20760409600000002,-0.379672954,-0.7473383465
ecoli_00054,-2.2595486773999998,0.778028163,0.550960097,-0.09683741550000001
ecoli_00055,-1.7168935281,0.6849759820000001,0.46994148700000005,-0.0668105475
ecoli_00056,-3.4288449154,-0.15334946200000002,0.605264629,-0.3548057545
ecoli_00057,-3.3355356342,-0.138820659,0.623512512,-0.0264116585
ecoli_00058,-4.5370715758,-0.517510213,-0.264190735,0.11768482250000001
ecoli_00059,-4.6738448335000005,-0.43262368500000004,-0.11727796600000001,0.2505555025
ecoli_00060,-1.4870783925,0.15762873800000002,0.15213077,0.1761763025
ecoli_00061,-1.6300039804000002,0.218833201,-0.046132141,0.1029163205
ecoli_00062,-3.4282847643,-0.187824294,0.092282309,0.2788856265
ecoli_00063,-3.9053906636,-0.11288007700000001,0.49243234,0.5876587205
ecoli_00064,-3.6935134033,-1.388156447,0.5277788990000001,-0.1067495115
ecoli_00065,-3.2349777254,-1.287953444,0.621969177,-0.4666189685
ecoli_00066,-4.7147893506,-2.055668937,0.19733920700000002,-0.3373823275
ecoli_00067,-4.3330349465,-2.236433184,0.311903619,-0.2610182095
ecoli_00068,-0.8900262198000001,-0.6467748560000001,-0.24205309300000002,-0.0256500585
ecoli_00070,-2.194598073,-0.52467012,-0.40336848900000005,-0.36817871550000003
ecoli_00071,-2.2186312144,-0.37527585500000005,-0.7764904530000001,-0.38292921150000003
ecoli_00072,-1.837069246,-0.306292324,-0.45955593200000006,-0.6283372195
ecoli_00073,-1.5031638688,0.031952216,-0.529658127,0.0583949665
ecoli_00074,-2.6304076384,0.42262236200000003,-0.10268838100000001,0.0921912795
ecoli_00075,3.5168964079,-0.357025655,0.021818931,0.2156587215
ecoli_00077,1.592937508,0.08895709800000001,0.176729611,0.2536490785
ecoli_00078,5.2110294615,0.07012369,0.223557689,0.6465724745
ecoli_00079,-1.0412801018,-0.148024867,0.136021327,-0.1106603305
ecoli_00080,-0.33116810620000003,-0.242089308,-0.36029177300000004,0.0734821605
ecoli_00081,-1.9274848047000002,-0.310030044,-0.553912821,-0.0876273635
ecoli_00082,-3.0286040265,0.09904462400000001,-0.24911516,-0.3256821845
ecoli_00083,-3.3206331795,0.25188064400000004,-0.19770441900000002,-0.46744795050000004
ecoli_00084,-2.6710480523999998,0.641287033,-0.084474351,-0.48415000950000003
ecoli_00085,-2.8135122956,0.43054033100000005,-0.003542508,-0.2235143815
ecoli_00086,-6.9112379062,-0.540402562,-0.069037313,0.2621756665
ecoli_00087,-7.301984815,-0.609945394,-0.11546951800000001,0.3577127935
ecoli_00088,-2.800247781,-0.016069226000000002,0.153699791,0.3691701255
ecoli_00089,-2.7896374625,-0.01647726,-0.027984963,0.2428463035
ecoli_00090,-0.8973777128,-0.265807299,-0.151487075,0.1998972745
ecoli_00091,-1.2949013011,-0.19090795900000002,-0.098959999,0.0380131665
ecoli_00092,-2.5153013907,-0.49433151100000006,0.07415584600000001,-0.07094723850000001
ecoli_00093,-0.6896015851,0.155951439,-0.489092911,-0.0603781275
ecoli_00094,-9.3279534064,-0.9853938130000001,0.7639581350000001,-0.6237446335
ecoli_00095,-9.87026407,-1.042972074,0.7574840690000001,-0.8523508355
ecoli_00096,-0.8875668685,0.185399901,-0.046955444000000006,0.15609860050000002
ecoli_00097,-0.8900914227000001,0.12131011900000001,0.298841452,-0.11357961250000001
ecoli_00098,-10.5600425539,-0.721171011,0.633345883,-0.9300778775
ecoli_00099,-10.3703050093,-0.673929683,0.6522298120000001,-0.9057197015
ecoli_00100,0.608421097,-0.032831944,-0.30671468300000004,-0.16681972450000002
ecoli_00101,0.2970160962,-0.239233789,-0.324227323,-1.2674295825
ecoli_00102,0.08339897880000001,-0.21580085100000002,-0.5045167180000001,-1.1895468665
ecoli_00103,-9.8970351457,-1.309754364,-0.161564822,-1.4935124665
ecoli_00104,-9.8564211238,-1.299281144,0.298787114,-1.5257480735
ecoli_00105,-2.5735451047,-0.351354123,-0.24584704300000002,-0.4635698225
ecoli_00106,-2.9424183315,-0.607111653,-0.518070013,-0.4128216825
ecoli_00107,-2.8556179166,-0.350874356,-0.30226377,-0.3265016215
ecoli_00108,-1.6228832283,0.025961994000000002,1.143289065,0.3035909775
ecoli_00109,-1.8245515518,0.031719926,1.198302207,0.3835761965
ecoli_00110,-1.4734747582,0.18533744900000002,0.286143969,0.10638354650000001
ecoli_00111,-1.1887900626,0.24536526500000003,0.598467704,0.12140732650000001
ecoli_00112,-1.53032785,0.234268458,0.35391393,0.1378478455
ecoli_00113,-4.3078626329,-0.18252685400000002,0.610899147,0.17135480150000001
ecoli_00114,-3.8466121806,0.025015914,0.43805148800000004,0.22874747450000002
ecoli_00115,-4.1473727047,0.22118182900000002,0.42368033200000005,0.1742061695
ecoli_00116,-4.1489025701,0.200235311,0.30683012,0.2325569465
ecoli_00117,-4.1921636262,0.151254635,0.435185327,0.026344343500000002
ecoli_00118,-4.1588264843000005,0.239751666,0.07021247500000001,0.4091065305
ecoli_00119,-3.003824826,0.18019490800000001,0.22239661,-0.1909086315
ecoli_00120,-3.0997849847,0.21211142400000002,0.296886637,-0.0788133625
ecoli_00121,-2.9881555055,0.269122914,0.328333039,0.0797008085
ecoli_00122,-3.2373104391,0.18575933700000002,0.13410525,0.1595586135
ecoli_00123,-3.9579097979,0.21237097400000002,0.138996802,0.2379556885
ecoli_00124,-3.6269757847,0.289166816,0.295236271,0.3068333245
ecoli_00125,-2.8117119892,1.130447335,0.258040845,0.6497020485
ecoli_00126,-0.5550508621,0.186642733,-0.6996863630000001,-0.6263544455
ecoli_00127,2.5846137727,0.037836481000000005,-0.9303790270000001,-0.4571727445
ecoli_00128,1.5810585416,-0.389162206,-1.081301426,-1.4543344215
ecoli_00129,-2.7228494721,0.90095844,0.32178997,0.4823081775
ecoli_00130,-0.47694755660000004,0.8255104830000001,0.154116221,-0.0615152445
ecoli_00131,-2.3114969165,0.8903266150000001,0.013765431000000002,0.2744957155
ecoli_00132,-1.0497501581,0.121753014,-0.19290604700000002,-0.2674472855
ecoli_00133,4.1062048707,0.160907606,0.35235599700000003,-0.1318442525
ecoli_00134,2.0220162514,0.302398108,-0.423778311,-0.2643303225
ecoli_00135,0.4419412205,0.298135452,-0.312209566,-0.1793298995
ecoli_00136,1.2420394532,0.551117492,0.086001978,0.23371558150000002
ecoli_00137,1.0573361088,-0.21131038600000002,-0.567116531,-0.1668435505
ecoli_00138,1.391884278,0.5133354720000001,1.095475471,-0.18906986650000002
ecoli_00139,1.7811454421000001,0.536009052,1.035293492,0.2178428675
ecoli_00140,1.4190434378,0.149991528,-0.24086917,-0.6494510045
ecoli_00141,0.2768991712,0.281068145,0.5927002140000001,0.1602104825
ecoli_00142,-4.6694934662000005,-0.728998845,-0.53131922,-0.1213566655
ecoli_00143,-0.9698909481,0.208247541,-0.7552303260000001,-0.2643908645
ecoli_00144,-6.16448977,-1.026419776,0.40188273100000005,0.4587682605
ecoli_00145,-3.1841283104,0.001829672,-0.279767221,1.3310943525
ecoli_00146,-1.553828288,-0.19202469600000002,-0.397375258,0.45056210750000003
ecoli_00147,2.6655787894,0.24968630600000002,0.026037316,0.5223187845
ecoli_00148,3.632794618,0.413334595,0.038443428,0.3059469045
ecoli_00149,-1.1852433543,-0.03708534,-0.064237046,0.2689550795
ecoli_00150,3.9059622918,0.471584312,0.103089731,0.2706491475
ecoli_00151,-2.5760774114,0.18673282200000002,-0.970055752,0.1588941605
ecoli_00152,-1.683223885,-0.128349924,-0.26611287100000003,0.0804165865
ecoli_00153,-2.0926323583,-0.5781296300000001,-0.6818082670000001,-0.0397251995
ecoli_00154,3.764689113,-0.47005642900000005,0.038227524000000006,0.5873125435000001
ecoli_00155,-1.6326559237,-0.14753111300000002,-0.573470661,0.2374398445
ecoli_00157,-0.3518751596,-0.234183206,0.087453787,0.1208225265
ecoli_00158,-1.6550387319,-0.50514285,-0.093187857,0.1695908525
ecoli_00159,-0.2123863134,-0.825968193,-1.0667274820000001,-0.2445927235
ecoli_00160,-0.6778300650000001,-0.84210587,-1.142743686,-0.2897483095
ecoli_00169,0.9374038382000001,-0.908207337,-0.8295364230000001,-0.1290833605
ecoli_00170,1.1077261667,-1.053032512,-1.046142765,-0.1372614485
ecoli_00171,-0.5104938708,-0.43043129,-0.967515035,-0.1252140995
ecoli_00172,-1.0144758863,-0.745171558,-0.570778906,0.5002994075
ecoli_00173,-2.1981051604,-1.155513238,-0.320026176,-0.2016947665
ecoli_00174,-2.0414826071,-1.05788297,-0.37345390100000003,0.2477335555
ecoli_00175,-4.7571588031,-1.508234763,0.918120912,-0.2262025085
ecoli_00176,-4.4827750831,-1.6972952399999999,1.030184442,-0.1264519645
ecoli_00177,-7.2187557532,-0.056839793000000007,0.262083025,-0.0762661875
ecoli_00178,-7.0276847324,-0.06515746,-0.010775011000000001,-0.2962191005
ecoli_00179,-2.9714839117,-0.441227535,-0.88906682,0.4915577035
ecoli_00180,-2.9881313421,-0.44559679300000005,-1.046315889,0.4352559125
ecoli_00181,4.6338949756000005,-1.12475794,-1.058484541,-0.3834682165
ecoli_00182,4.7322094758,-1.202494586,-1.145789409,-0.3710013405
ecoli_00183,-1.5146111568,-0.161743668,-0.45068163400000005,0.7889675535
ecoli_00184,-1.1906766525,-0.277714618,-0.334183114,0.8990487435000001
ecoli_00185,0.8220301296,-0.7532176020000001,-0.8470305290000001,-0.2858081455
ecoli_00186,1.5555882517000001,-0.741509058,-0.9186824,-0.38359715850000004
ecoli_00187,-1.8486231121,-0.624174714,-0.167121883,-0.0329392705
ecoli_00188,-1.7500192637,-0.49503505000000003,-0.158596537,-0.19705410850000002
ecoli_00189,-0.0829039422,-0.99269659,-0.9882410150000001,-0.1376025945
ecoli_00190,-0.4804112548,-0.908794796,-0.8091865180000001,-0.1720259375
ecoli_00191,-2.0138406733,-0.745561585,-0.6448123090000001,0.6998309895
ecoli_00192,-3.6683838805,-0.8869184360000001,-0.607648961,0.7925191265
ecoli_00193,0.1853823828,-0.535548828,-0.548975823,0.21251090150000002
ecoli_00194,-0.21881714900000002,-0.6483532080000001,-0.44144269,0.1787547645
ecoli_00195,1.6961938002,-1.031389893,-0.779958084,-0.0077624215
ecoli_00196,-0.7235301714,-1.023346533,-0.9836299020000001,0.4452348245
ecoli_00197,-0.8937337679,-0.9956958790000001,-1.101981196,0.43668894150000004
ecoli_00198,1.5560997796,-1.080202037,-0.49227184900000004,0.1631140475
ecoli_00199,-0.6052162750000001,-0.922675346,0.13178572800000002,0.7780247775
ecoli_00200,-0.7370395351,-0.6336225940000001,0.5176655520000001,1.0108594945
ecoli_00201,4.6305344169,-0.515328706,0.6516199490000001,0.5347549075
ecoli_00202,3.9069889624,-0.633891823,0.8163568720000001,0.6254850965000001
ecoli_00203,0.45984906610000004,-0.198222809,0.176028988,0.5527188995
ecoli_00204,0.1936014117,-0.526107265,-0.112657243,0.5811684375
ecoli_00205,5.3793458387,-0.551852471,0.645318323,0.8925225785
ecoli_00206,3.8838247299,-0.6410294590000001,0.5261419540000001,1.0647066385
ecoli_00207,-1.2854901321,-0.534979585,0.360922548,0.8390672255
ecoli_00208,-1.6719211128,-0.506755803,0.428317924,0.8037138755000001
ecoli_00209,-0.33960577540000003,-0.459746794,0.42231347300000005,0.1711982025
ecoli_00210,-0.29549519420000003,-0.555970713,0.40307444200000003,0.3764208585
ecoli_00211,-1.0481560307,-0.8492660510000001,0.017791678000000002,0.21508271650000002
ecoli_00212,-0.6765765984000001,-0.635618462,0.019303795000000002,0.0950695185
ecoli_00213,5.2756244006,-0.555283901,0.5863209060000001,0.5283130955
ecoli_00214,1.8646674548000002,-0.47378037,0.579978232,0.6295654525000001
ecoli_00215,-1.0647439434,-0.5053934840000001,-0.38295752,0.3454240355
ecoli_00216,-0.7662153201,-0.654835084,-0.36583502900000003,0.38822315150000003
ecoli_00217,-0.8084138122000001,-0.8495062440000001,0.47694185800000005,0.9483354565000001
ecoli_00218,-1.7563828515000002,-0.697475672,0.733992894,0.9334632355
ecoli_00219,-0.1036897492,-0.5994618820000001,-0.037233007000000005,-0.0815641765
ecoli_00220,-0.2285365945,-0.569897603,0.11016900900000001,0.08758693050000001
ecoli_00221,-1.2437865193,-0.559091774,-0.19105402700000002,0.39999931050000004
ecoli_00222,-0.6895096082000001,-0.794871258,-0.120038454,0.3529784995
ecoli_00223,-1.2158571707,-0.127241935,0.33656407200000005,0.6539993515
ecoli_00224,-1.0915652803,-0.17545775,0.080407954,0.6011852415
ecoli_00225,5.1622020195000005,-0.6483289010000001,0.42647738500000004,0.3131835385
ecoli_00226,2.3535820743,-0.7447986999999999,0.44538008300000004,0.5769666305
ecoli_00227,-0.2608641148,-0.7101673940000001,-0.612771307,0.3640395085
ecoli_00228,-0.5100282544,-0.742354602,-0.590250673,0.2667831585
ecoli_00229,-3.9858516010000002,-0.31663647300000003,-0.283341404,0.8522633255000001
ecoli_00230,-3.9579500944,-0.257154832,-0.42312098400000003,0.8386049795
ecoli_00231,-3.7805208227,-0.486028137,-0.764955416,0.8518401885
ecoli_00232,-3.5455810828,-0.46647265600000004,-0.695363615,0.8656966355
ecoli_00233,-0.5256868699,-0.5498303370000001,-0.5728971260000001,0.4522198805
ecoli_00234,-0.0927921355,-0.550626389,-0.64757355,0.5753354575
ecoli_00235,-0.8922050514000001,-0.719979714,-0.538515533,0.8608045875
ecoli_00236,-0.8104630281,-0.58582899,-0.285981988,1.2186143125
ecoli_00237,-2.9944022505000003,-1.153947419,-0.453863055,0.1351049535
ecoli_00238,-2.9075310791,-1.028918498,-0.39053114800000005,0.3240660685
ecoli_00239,-2.5619578077,-1.3097106649999999,-0.581513377,0.5255377305
ecoli_00240,-3.1181795356,-1.130640302,-0.668786438,0.3483875855
ecoli_00241,-4.2118316986,-0.708564419,0.24681261200000001,-0.0654282705
ecoli_00242,-2.8229858942,-0.816283881,0.37362853500000004,0.0183896175
ecoli_00243,-2.944129824,-0.718047886,0.289082632,0.18924935950000002
ecoli_00244,-2.06117366,-1.137038203,-0.448488679,-0.2728815275
ecoli_00245,-1.7342746016000001,-1.159419076,-0.474289685,-0.4150928325
ecoli_00246,-4.9495879686,-1.240499663,-0.16004774100000002,-0.4409146735
ecoli_00247,-5.0643168024,-1.4132023980000001,-0.11842511100000001,-0.2410273285
ecoli_00248,-4.3495022919,-0.961863428,0.682819049,0.09468818150000001
ecoli_00249,-1.4767395636,-0.8572992030000001,-0.25085440400000003,0.3571381865
ecoli_00250,-1.457351961,-0.828402425,0.165300581,0.35673035750000004
ecoli_00251,2.3375595972,-0.777104668,-1.0679599770000001,-0.0232320765
ecoli_00252,2.332665178,-0.7831233780000001,-0.6040180030000001,-0.1384411965
ecoli_00253,0.1238979055,-0.912007479,-0.429634406,-0.0795028235
ecoli_00254,-1.2323622021,-0.801617679,0.32548229,-0.1287497315
ecoli_00255,-1.5437994633,-0.546919196,0.456571021,-0.5599226195
ecoli_00256,-2.158091977,-0.952739616,0.45512606600000005,-0.5709984615
ecoli_00257,0.2209651547,-0.644200388,0.967861693,-0.5761689825
ecoli_00258,-0.3132956078,-0.5579881240000001,0.929231095,-0.9035505155
ecoli_00259,-1.6749444282,-1.08371312,0.327148782,-0.0499097035
ecoli_00260,-2.0207254066,-1.036621937,0.970897898,-0.0353231185
ecoli_00261,2.3528642735,-0.9510069430000001,-0.129767673,0.2419984155
ecoli_00262,2.2729114417,-0.9407192620000001,-0.485674207,0.2961169755
ecoli_00263,-0.6914559312,-0.8663281570000001,-0.495057956,0.3662959425
ecoli_00264,-0.9907111084,-0.6926183720000001,-0.26998972600000004,0.34318853850000003
ecoli_00265,-3.3721013596000002,-0.6396698200000001,0.26651736800000003,0.6185970135000001
ecoli_00266,-3.2894288899,-0.601110232,0.160545766,0.6239232645
ecoli_00267,0.5698772037000001,-0.620738392,0.26008014900000004,0.2217835015
ecoli_00268,0.1253210582,-0.658355483,0.21201987200000003,0.25099190650000003
ecoli_00269,-1.7635652678,-0.5440418060000001,-0.017836634,-0.3665287115
ecoli_00270,-1.0366759055,-0.39776091700000005,-0.22001503900000002,-0.2417906115
ecoli_00271,1.0616260864,-0.321973777,-0.711444677,-0.24660176450000001
ecoli_00272,0.5016317173,-0.19847456300000002,-0.66059386,-0.5791587185
ecoli_00273,0.36441413970000003,-0.05120517300000001,0.267790468,0.1481275015
ecoli_00274,0.1527648128,-0.23286531100000002,0.23211420700000002,0.1514141305
ecoli_00275,-0.8614868341,-0.356555216,-0.113710475,0.9166198325
ecoli_00276,-0.9548396634,-0.327016272,-0.148150485,0.9208627415
ecoli_00277,-2.0176398558,-0.254696078,-0.481794302,0.7826337045
ecoli_00278,-2.4880968251,-0.269496666,-0.630683832,0.6257877055000001
ecoli_00279,-3.4571346238,-0.29890634800000004,-0.24091487700000003,0.6703463635
ecoli_00280,-3.7099644125999998,-0.009825127000000001,-0.026249619000000002,0.4480067465
ecoli_00281,-0.5415180711,-0.983311649,-1.204917804,-0.7391279735
ecoli_00282,-0.3748837914,-0.9859646240000001,-1.091665843,-0.5188379885000001
ecoli_00283,-1.9675114862,-0.340795736,-0.31009812600000003,0.3469736335
ecoli_00284,-2.1500724406,-0.334757623,-0.14410989200000002,0.4864019565
ecoli_00285,-1.0483100712,-0.6875248140000001,-0.713405599,0.014573942500000001
ecoli_00286,-0.8521236703,-0.822199922,-0.913684822,-0.0808264895
ecoli_00287,-3.4173565137,-0.7301143640000001,-0.09838611600000001,0.7221628395
ecoli_00288,-3.0655826999,-0.8629759330000001,-0.43990217800000003,0.6620851775000001
ecoli_00289,0.7053934834000001,-0.5849240680000001,-0.5433383890000001,0.3772151885
ecoli_00290,-0.3099623656,-0.607181105,-0.6326274590000001,0.6599749035
ecoli_00291,-1.1541635017,-0.30342419800000003,-0.001791112,0.5357296415
ecoli_00292,-1.2621403783,-0.571065522,-0.07011765,0.6478762905000001
ecoli_00293,-2.2475715855,-0.37648253400000004,-0.17105119,0.5233835155000001
ecoli_00294,-1.908035002,-0.394225207,-0.014402917000000001,0.4004393985
ecoli_00295,-0.4479026196,-0.9423451650000001,-0.9826863790000001,0.8203667655
ecoli_00296,-0.6905211280000001,-0.6956530230000001,-0.8025545230000001,0.9800494015000001
ecoli_00297,-2.2327988904,-0.488643278,-0.047402464000000005,0.5161306035000001
ecoli_00298,-2.0808088897,-0.376506475,0.061338,0.6737186765000001
ecoli_00299,0.6529110082,-0.997480887,-0.866168119,0.3697632985
ecoli_00300,0.3472419967,-0.987960358,-1.203549464,0.3768742835
ecoli_00301,-0.671901855,-0.6142548720000001,-1.393426228,-0.25676868750000004
ecoli_00302,-0.5420135598,-0.399008737,-0.5836035230000001,0.1351332975
ecoli_00303,-0.5788031252,-0.597100237,-0.174969657,0.6376303735000001
ecoli_00304,-0.5396901451,-0.764650481,-0.19994550600000002,0.5302682655000001
ecoli_00305,-0.5390293106,-0.432809561,0.48458993400000006,0.7233451805000001
ecoli_00306,-0.4426864793,-0.641073945,0.6072532860000001,0.5184071485
ecoli_00307,-0.6291323381,-0.5578438170000001,0.588399124,0.5781612625
ecoli_00308,-1.2582711152,-0.48157736100000004,0.658011259,0.6568008045
ecoli_00309,0.3436286219,-0.56670922,0.514325864,0.6665534265
ecoli_00310,0.627153733,-0.645158408,0.662278487,0.6405222975
ecoli_00311,0.9239921310000001,-0.505403304,0.300234308,0.8052365775
ecoli_00312,-0.7148456485,-0.34183785,0.32535388,0.9702805745
ecoli_00313,-0.5872311504000001,-0.33165060300000004,-0.33402858900000004,0.3174916545
ecoli_00314,-1.0009868802,-0.31560106800000004,-0.334436501,0.4694075515
ecoli_00315,2.8572599194,-0.649965702,-0.14844721,0.4928867215
ecoli_00316,3.2059895855000002,-0.740857151,0.042480386,0.5408195185
ecoli_00317,0.6850730171,-0.810576791,0.110099715,0.5131920795
ecoli_00318,1.2244804699,-0.760533965,-0.063697921,0.5545925095
ecoli_00319,0.0935045531,-0.340609359,-0.7111929330000001,0.0908041125
ecoli_00320,0.3641481395,-0.432275136,-0.664212004,0.0704059485
ecoli_00321,0.74037369,-0.289642286,0.214001606,0.4960088355
ecoli_00322,0.6023165703000001,-0.331578191,0.496611324,0.5702402475
ecoli_00323,0.5106791164,-0.7599189110000001,-0.814062002,0.0847659095
ecoli_00324,0.8692497523,-0.8443504380000001,-0.6829204050000001,0.2190644495
ecoli_00325,0.07240981340000001,-0.8683440010000001,-0.866034434,0.3547444675
ecoli_00326,-0.5551193683,-0.739255357,-0.046557485,0.45117192650000004
ecoli_00327,-2.0390850984,-0.082073199,-0.26396718,0.4256761505
ecoli_00328,-1.5279728261,-0.186783943,-0.126917294,0.3772154365
ecoli_00329,-1.5965440262000001,-0.091116889,-0.200245105,0.5869231625
ecoli_00330,-1.4836308431,-0.022384398,-0.190808723,0.7495136415
ecoli_00331,-0.7990892142,-0.223248091,-0.510160838,0.5093814255
ecoli_00332,0.0731674417,-0.367784588,-0.5349945140000001,0.1303166205
ecoli_00333,-1.8775443273999999,-0.26389553800000004,-0.29062208300000003,0.4874611145
ecoli_00334,-1.4986982099000001,-0.32199901000000003,-0.585757783,0.38474882450000003
ecoli_00335,1.0215266708,-0.958931198,-1.017240323,-0.6101856285
ecoli_00336,0.9225254967000001,-0.847546674,-1.008740313,-0.1618951495
ecoli_00337,0.20160037600000003,-0.527114858,-0.762312913,0.4114365165
ecoli_00338,-0.1119522861,-0.5119862510000001,-1.015704669,0.2608315465
ecoli_00339,0.9153210618000001,-1.039048012,-1.063289199,-0.2446889595
ecoli_00340,0.2683329277,-0.7322598090000001,-0.8980349980000001,-0.1496727685
ecoli_00341,0.8999013440000001,-0.970004944,-1.158896259,-0.3546103385
ecoli_00342,0.8093386167000001,-0.9036824050000001,-1.164260521,-0.2926178995
ecoli_00343,2.8034758007000002,-0.736807506,-1.054694216,0.0771721965
ecoli_00344,3.0085786183,-0.9099109320000001,-1.012548963,-0.0062237925
ecoli_00345,-0.5481872542,-0.426969604,-0.624679458,0.24820417250000001
ecoli_00346,-0.18865361600000002,-0.45704871500000005,-0.723093485,0.2505909645
ecoli_00347,-0.2633997387,-0.765392103,-0.5503872830000001,0.4923086895
ecoli_00348,-0.3244059677,-0.7486688300000001,-0.530679322,0.4176962985
ecoli_00349,0.8862982508,-0.77383247,-0.707687181,0.3484673155
ecoli_00350,1.0163774486,-0.75146346,-0.507485637,0.3775675005
ecoli_00351,-2.4909607569,-0.261310696,0.36652191,0.6421706945
ecoli_00352,-0.2308520346,-0.472323182,-0.7170319820000001,0.3032186985
ecoli_00353,0.3249360602,-0.607502188,-0.45459474400000005,0.2035702905
ecoli_00354,0.2667271704,-0.7279011950000001,-0.693424637,0.1273098035
ecoli_00355,-0.0317607185,-0.649416999,-0.153295486,0.6448703745000001
ecoli_00356,-0.08039236920000001,-0.622349985,-0.103637933,0.7693928645
ecoli_00357,0.7924954228000001,-0.43591215,-0.059150805,0.8110475175
ecoli_00358,0.7133306749,-0.48925640600000003,0.017931018,0.7482301585000001
ecoli_00359,0.1134422426,-0.32657859300000003,-0.51541759,0.7831033805000001
ecoli_00360,0.0451101669,-0.407099341,-0.6357706780000001,0.8372291715
ecoli_00361,1.1955572217000001,-0.323064617,-0.27669081300000004,0.7736880675000001
ecoli_00362,1.4954495057,-0.42847047800000004,-0.6495697530000001,1.0046596715
ecoli_00363,-2.6456823393,-0.855813669,-0.929337873,0.1899120245
ecoli_00364,-2.3319301921,-0.6866325470000001,-0.676792143,0.6179040865000001
ecoli_00365,-9.6948654115,-1.9137435470000002,-1.291240984,0.1926545415
ecoli_00366,-8.8861653357,-1.67581385,-1.319363138,0.1517725095
ecoli_00367,-9.5910124764,-2.342265659,-2.261824603,-0.5727238655
ecoli_00368,-9.6506019558,-2.566541667,-2.047992513,-0.8490148745
ecoli_00369,-2.7491766746,-0.9380678920000001,-0.9927413270000001,0.8386095635
ecoli_00370,-2.4017102842,-0.760532932,-1.003714638,0.4249695285
ecoli_00371,-8.8956807349,-2.274536369,-1.5078896689999999,0.0854299595
ecoli_00372,-9.0800995542,-2.096646558,-1.230764125,0.0742024885
ecoli_00373,-9.2461010514,-3.009960454,-2.339476873,-0.5346471185
ecoli_00374,-8.9522534952,-2.899052715,-2.432550671,-0.6677800635000001
ecoli_00375,-1.2364323131,-0.49667140600000004,-0.686386232,-0.3342322505
ecoli_00376,-1.7910900975000001,-0.37693874,-0.545177859,-0.1442648145
ecoli_00377,-8.9577869174,-1.887154881,-1.782779683,-0.4070696415
ecoli_00378,-8.8370476439,-1.929972421,-1.671699908,-0.48297630550000004
ecoli_00379,-8.9865844934,-1.643141143,-1.091014508,-0.32565644650000003
ecoli_00380,-8.710102708600001,-1.724583908,-1.237081056,-0.3765227625
ecoli_00381,-2.0292544625,-1.033982583,-1.148948754,-0.1092973255
ecoli_00382,-2.0679977905,-1.059149649,-0.88867834,-0.0545839215
ecoli_00383,-8.4206854221,-2.502824217,-1.470378079,-0.4417241515
ecoli_00384,-8.2247605847,-2.385793532,-1.2905206439999999,-0.2276372395
ecoli_00385,-7.6562196706,-2.066273715,-1.461493639,-0.8937792365
ecoli_00386,-7.8122355387999995,-2.142417735,-1.598228414,-0.8206795345000001
ecoli_00387,-1.3326090939,-0.9204112390000001,-0.493375999,-0.5028316915000001
ecoli_00388,-1.1153258039,-1.139615146,-0.482068745,-0.3572747565
ecoli_00389,-7.9810940838,-2.111277723,-1.572391744,-0.6304936095
ecoli_00390,-8.0894627397,-2.260925329,-1.370976099,-0.1754666205
ecoli_00391,-9.1325514561,-2.3629428,-1.808065258,-1.1733803515
ecoli_00392,-9.3443799739,-2.170452779,-1.693585608,-0.9558309865
ecoli_00393,-0.4515851125,-0.8426612640000001,-1.101955936,0.1093032515
ecoli_00394,-0.5499127715000001,-0.825921961,-1.015036373,0.17906240750000002
ecoli_00395,1.5694112994,-0.7033500930000001,-0.6102495330000001,0.6394108895
