,A,RbsR,Crp
pcoli__MBP__2,-0.8607086177670376,-0.005626189500000933,0.026489270000000783
pcoli__msCOMT__1,1.930058865202288,0.3783389424999992,-0.10757294999999978
pcoli__msCOMT__2,1.5670496655803137,0.5260908584999989,-0.09238089099999948
pcoli__ocAANAT__1,0.8965577025029517,0.1981944914999989,0.3196315130000009
pcoli__ocAANAT__2,1.1035823381199903,0.23157584149999974,0.2939196830000004
pcoli__osTDC_K374H__1,-1.5813166091761917,0.043051636499999546,0.6863196630000008
pcoli__osTDC_K374H__2,-2.490937408728431,0.03236880349999893,0.6933763230000007
pcoli__osTDC_K374L__1,1.1609735028815031,0.4710264694999991,-0.030107002999999462
pcoli__osTDC_K374L__2,1.1739655468982275,0.43451289249999897,0.15281107300000052
pcoli__osTDC_K374Q__1,1.1914833391190702,0.2642954414999989,0.4485571030000006
pcoli__osTDC_K374Q__2,0.9826935973102232,0.3812418484999993,0.4643148630000002
pcoli__osTDC_L360V__1,1.4149617100310747,0.15014096549999945,0.2966241729999997
pcoli__osTDC_L360V__2,1.5439933100126413,0.049911283499999286,0.3820168630000005
pcoli__pmTPH__1,2.1651288731188307,0.884994043499999,-0.10026360400000024
pcoli__pmTPH__2,1.8000265954926329,0.7822885694999995,0.08226395500000018
pcoli__RFC__1,1.169212716828942,-0.02980899250000135,0.06813715200000026
pcoli__RFC__2,1.2563749739148995,-0.042968461500001,0.008882815999999849
pcoli__RFCctrl__1,-1.0749370241930805,-0.039767109500000515,0.4522689930000006
pcoli__RFCctrl__2,-0.872956467119991,0.010646913499999577,0.5165584929999998
pcoli__RFCnopause__1,-0.0208846441556587,0.0803991634999992,0.6708687229999999
pcoli__RFCnopause__2,0.4515512642139306,0.1032906434999994,0.6748039729999995
pcoli__RFCpluspause__1,2.1730202026351404,0.7188552344999994,0.7640610930000005
pcoli__RFCpluspause__2,4.002929646719187,1.0995219904999995,0.5214214130000006
pcoli__rnCOMT_sol__1,-0.6051536520573227,0.06900230549999886,0.8270174130000001
pcoli__rnCOMT_sol__2,-0.5683391517043862,0.11207132049999924,0.6395325229999997
pcoli__rnPNMT__1,1.6655137442846977,0.38608746649999937,0.1635869329999995
pcoli__rnPNMT__2,2.032703840511666,0.5767545934999996,0.07451194300000097
pcoli__rnTDC__1,2.087338257444601,0.021736354499999774,0.08798361800000087
pcoli__rnTDC__2,1.4046384733022057,0.2825317244999992,0.17114607300000095
pcoli__rnTDC_trunc__1,0.5817151881808781,0.23711222249999864,0.3075571430000004
pcoli__rnTDC_trunc__2,0.9697606509327156,0.5944299854999988,0.43504015300000104
pcoli__saCOMT_T2A__1,0.5017711307018672,0.11469177649999908,0.3335838930000001
pcoli__saCOMT_T2A__2,0.2604167504609092,0.12273119949999955,0.4038707630000005
pcoli__sfCOMT__1,1.4591206237519545,0.5604961934999988,0.1572444130000008
pcoli__sfCOMT__2,1.69619678027066,0.29347520649999925,0.06503750799999962
pcoli__sgAANAT_D63G__1,1.8997851761600484,0.07860653249999937,0.18900217300000044
pcoli__sgAANAT_D63G__2,0.8061659472829302,0.2360982294999996,0.43052260299999995
pcoli__ssDDC__1,1.962686066782056,0.5770035314999991,0.20759201300000107
pcoli__ssDDC__2,2.1554448425807617,0.4507930144999994,0.3251403029999995
pcoli__TP53B__1,1.1023510110122314,0.1581158054999996,0.4237391030000008
pcoli__TP53B__2,1.227773939514647,0.1088687695000008,0.4437453829999996
pcoli__WT__1,-0.9517275172487064,0.4129561304999996,0.5471816730000008
pcoli__WT__2,-0.2162214270049316,0.7163042604999994,0.4334316830000001
cck__glu_ale4__1,2.430364092212401,-0.09698311950000084,0.10431546100000057
cck__glu_ale4__2,1.3866325236878512,0.14719585649999978,0.21222904300000067
cck__cck_ale1__1,2.0404536275082945,-0.05543030850000097,0.14875797300000038
cck__cck_ale1__2,2.396141001883188,0.40111786649999903,0.21173196300000008
cck__cck_ale2__1,2.1828046084549726,0.09015709149999918,0.24320085299999936
cck__cck_ale2__2,2.0662817001163094,0.06282126549999932,0.2196628030000003
cck_pgi__gmos_delpgi__1,3.270814428860192,0.18198359249999907,0.6099491930000003
cck_pgi__gmos_delpgi__2,4.665440572546483,0.1853213814999997,0.5151660729999996
cck_pgi__pgi_ale1__1,0.7649645553209526,0.15844957349999955,0.0871969090000011
cck_pgi__pgi_ale1__2,-0.3887759639138234,0.016058576499998978,0.4703615729999999
cck_pgi__pgi_ale2__2,-0.9160335706746988,0.1601234834999996,0.6450278430000012
cck_pgi__pgi_ale3__1,1.195458994987426,0.022622919500000727,0.2577020430000001
cck_pgi__pgi_ale3__2,0.2443651689668782,0.15519863749999896,0.527121343000001
cck_pgi__pgi_ale4__1,2.157196157983228,-0.4096758215000009,0.025670410000000032
cck_pgi__pgi_ale4__2,1.8471386503199407,-0.09176189650000087,0.14926491299999967
cck_pgi__pgi_ale4__3,1.3963223791386934,-0.19479393250000102,0.2310494330000008
cck_pgi__pgi_ale5__1,1.4181011126917715,-0.3685767975000007,0.26444670300000084
cck_pgi__pgi_ale5__2,1.2607415147741925,0.3201884444999994,0.4910110930000009
cck_pgi__pgi_ale6__1,3.8791984549498695,0.17189193650000067,0.40659345300000105
cck_pgi__pgi_ale6__2,2.052305337620204,0.5279197774999993,0.6293582329999996
cck_pgi__pgi_ale7__1,4.975090397336067,0.2968041574999987,0.4198053730000009
cck_pgi__pgi_ale7__2,3.7231754718313534,0.6840655694999995,0.7252530329999995
cck_pgi__pgi_ale8__1,4.977396234837622,-0.03673483950000112,0.2900276829999999
cck_pgi__pgi_ale8__2,3.658637006724228,0.4845939684999996,0.6440838830000004
cck_sdh__gmos_delsdhCB__1,-0.069985485829347,0.4808667284999988,0.8479485130000004
cck_sdh__gmos_delsdhCB__2,-0.3386436438600202,0.3291341214999992,0.8298960530000006
cck_sdh__sdh_ale1__1,-0.0685868943390323,0.15085098349999893,0.5440714730000007
cck_sdh__sdh_ale1__2,-0.3569225400655245,0.3269851794999994,0.5592394929999998
cck_sdh__sdh_ale2__1,0.2510495746219331,-0.11802371350000085,0.4799116730000002
cck_sdh__sdh_ale3__2,0.1165869200151791,0.20917161749999916,0.5564179130000007
cck_sdh__sdh_ale3__1,0.694831126584999,0.4169320844999991,0.4938992930000001
cck_sdh__sdh_ale3__3,0.6369047566381767,-0.01842853350000073,0.4853280929999997
cck_pts__gmos_delptsHIcrr__2,4.803641031570695,0.6769379834999993,0.4644968830000007
cck_pts__gmos_delptsHIcrr__1,3.261581112381967,0.21174619149999965,0.649161093
cck_pts__pts_ale1__2,-3.0141580249578097,0.23696006450000076,0.3294758729999998
cck_pts__pts_ale1__1,-2.711998788984462,0.08900440749999916,0.2967783530000005
cck_pts__pts_ale2__2,4.869582561173586,1.1584855504999991,0.20189095299999948
cck_pts__pts_ale2__1,5.1758398465919,1.1650315084999994,0.2751297130000001
cck_pts__pts_ale3__2,-4.421466734712832,-0.7110034515000008,-0.4453421809999991
cck_pts__pts_ale3__1,-4.661616115147373,-0.6020311895000008,-0.1455219379999999
cck_pts__pts_ale4__2,5.636732473796371,1.2308951084999995,0.4206787429999999
cck_pts__pts_ale4__1,6.188964001496813,1.3969095874999988,0.3875030329999998
cck_gnd__gmos_delgnd__1,-0.3920894509488458,-0.3343917005000008,0.5155411030000003
cck_gnd__gmos_delgnd__2,-1.1124524137253653,-0.027771519500000785,0.4190796030000001
cck_gnd__gnd_ale1__1,1.7902879535355074,0.3558789184999993,0.11322853200000085
cck_gnd__gnd_ale1__2,1.5616032778159612,0.21372151849999896,0.14549259800000058
cck_gnd__gnd_ale2__1,1.4656801161400697,0.2587929924999992,0.057324061000000974
cck_gnd__gnd_ale2__2,2.266142595211827,0.5667920884999988,0.0516023170000004
cck_gnd__gnd_ale3__1,1.5903556710087483,0.14088171149999962,0.04701789499999976
cck_gnd__gnd_ale3__2,1.302312846665856,0.23443936449999914,0.07806117700000037
cck_tpiA__gmos_deltpiA__1,3.417723292444151,0.5848408474999989,0.5549454330000003
cck_tpiA__gmos_deltpiA__2,3.6407652049861214,0.3881293284999989,0.6484744429999996
cck_tpiA__tpiA_ale1__1,0.1604678143928986,0.28510464849999906,0.5753141230000001
cck_tpiA__tpiA_ale1__2,-0.293909944518848,0.4654701744999992,0.5862271529999994
cck_tpiA__tpiA_ale2__1,3.0221870909119133,0.8691012944999992,0.6931617929999998
cck_tpiA__tpiA_ale2__2,3.017760792617164,0.7075432824999996,0.4825762030000007
cck_tpiA__tpiA_ale3__1,0.1334147493263708,0.2348818954999992,0.44486670300000064
cck_tpiA__tpiA_ale3__2,-0.2562597030474471,0.25863057949999924,0.42426745300000057
cck_tpiA__tpiA_ale4__1,-0.5813622338932433,0.5163140464999989,0.2272038629999997
cck_tpiA__tpiA_ale4__2,-0.6723909636917105,0.46224339649999896,0.19612825299999948
acid_tale__acid_ale1_pH7__1,2.550214492855508,0.5655813384999995,0.15268897300000006
acid_tale__acid_ale1_pH7__2,2.5140383627243126,0.6343057064999993,0.126066680000001
acid_tale__acid_ale1_pH5__1,1.4620541557172049,0.9211393234999994,0.7941495229999997
acid_tale__acid_ale1_pH5__2,1.99541604524655,0.9130234334999994,0.8152700330000009
acid_tale__acid_ale2_pH7__1,1.4199241102080924,0.8632643284999988,0.3388400730000001
acid_tale__acid_ale2_pH7__2,1.7730160449924353,0.7146981744999996,0.3230544630000001
acid_tale__acid_ale2_pH5__1,1.0396974793190126,0.9139875754999992,0.432644723000001
acid_tale__acid_ale2_pH5__2,1.1618659997937848,0.6123607934999988,0.4854809929999994
acid_tale__low_Mg_ale_pH7__1,2.7156048055550337,0.6456558584999996,0.3007467029999997
acid_tale__low_Mg_ale_pH7__2,2.643128637593122,0.601001222499999,0.3462454630000007
acid_tale__low_Mg_ale_pH5__1,1.8853612688093444,0.7024049394999992,0.6085887329999995
acid_tale__low_Mg_ale_pH5__2,1.341224389018939,0.5387818244999991,0.5572315630000002
acid_tale__MES_ale_pH7__1,1.7626513976773517,0.6088919894999991,0.4305318729999996
acid_tale__MES_ale_pH7__2,2.4289946548744017,0.5861798444999993,0.4747332229999994
acid_tale__MES_ale_pH5__1,-0.0703906445526154,0.3256091284999991,0.4750174830000002
acid_tale__MES_ale_pH5__2,-0.6721149265976467,0.5211661574999988,0.709374983
acid_tale__gmos_pH7__1,2.2098132879937693,0.7437294284999991,0.4296040630000011
acid_tale__gmos_pH7__2,2.017851703744028,0.5652271004999996,0.4446293130000001
acid_tale__gmos_pH5__1,1.073188725189537,0.670431645499999,0.6502280230000004
acid_tale__gmos_pH5__2,1.483264698747333,0.7068201954999989,0.7174304530000004
adnB__wt_adn__1,2.645704551661205,0.12683400849999948,-0.4159558469999993
adnB__wt_adn__2,3.599546771757081,0.3583197484999996,0.22959581299999954
adnB__delydhB_adn__1,2.5626159590180846,-0.054965431500001216,-0.5303189100000001
adnB__delydhB_adn__2,1.485583777175504,0.3342936304999995,-0.2645061010000003
ytf2__wt_glc__1,-1.392009619241293,-0.0023178455000003595,0.2079942330000009
ytf2__wt_glc__2,-1.3513876228332222,0.009672818499999458,0.2538454530000003
ytf2__ybcM_glc__1,0.3995242145083855,0.07967749950000069,0.49687887299999994
ytf2__ybcM_glc__2,0.0323627826491298,-0.03995134650000054,0.5496294230000007
ytf2__ydhB_glc__1,-1.443673257842907,-0.2556661535000009,0.3261516029999996
ytf2__ydhB_glc__2,-1.098373677690563,-0.12019787850000085,0.3955030429999997
ytf2__yfeC_glc__1,-1.2851777966416231,0.04413495249999766,0.2082961430000001
ytf2__yfeC_glc__2,-1.101967383021358,-0.0992118865000009,0.3760682129999999
ytf2__yciT_glc__1,-0.6525784940312467,0.04159099149999879,0.4599342330000002
ytf2__yciT_glc__2,-1.3083421930877643,-0.09600243950000076,0.5174864029999995
ytf2__ydiZ_glc__1,0.6875909708761099,0.2362947884999995,0.2818442530000009
ytf2__ydiZ_glc__2,0.5125391614577738,0.12451582349999946,0.28140171300000105
ytf2__ynfL_glc__1,-1.2667413903660272,0.05234927349999907,0.5107562229999996
ytf2__ynfL_glc__2,-1.5804346719031253,0.1067918394999996,0.523190413
ytf3__wt_glc2__1,0.0194903070334635,0.10076807950000076,0.45626287299999996
ytf3__wt_glc2__2,-0.4398263647932596,0.2905537864999994,0.5116651829999999
ytf3__wt_pH7_lactate__1,-0.5301071719234597,0.038323215499999286,0.560872303
ytf3__wt_pH7_lactate__2,-0.0210464999438763,0.2667665324999993,0.5532738630000011
ytf3__wt_pH55_lactate__1,-0.4891120596913108,0.2490911514999992,0.7780642029999996
ytf3__wt_pH55_lactate__2,-0.7382811612200928,0.10734842649999976,0.7423117129999994
ytf3__wt_pH55_HCl__1,-1.3676742147377186,0.1870083754999996,0.6150495429999996
ytf3__wt_pH55_HCl__2,-1.197673597951294,0.03594568749999905,0.6014201329999995
ytf3__dyieP_pH7__1,-0.9766760239657444,-0.03838639750000095,0.4791694330000009
ytf3__dyieP_pH7__2,-0.5444836694216454,0.35662415349999943,0.42496669299999995
ytf3__dyieP_pH55__1,-0.5521761076932694,0.08394445349999913,0.4390071130000006
ytf3__dyieP_pH55__2,-0.4824370837531573,0.03373935049999943,0.623551333
minicoli__aldA_f1c2__1,-11.545227095491496,-4.066171731500002,0.7631858827982381
minicoli__aldA_minE__1,-11.393373269411148,-4.066171731500002,0.255888508978142
minicoli__mg1655_glc__1,1.161955477868001,0.43252403836061415,-0.8470184669947685
minicoli__mg1655_glc__2,0.6022575686425033,0.4539776137010794,-0.8039264138958604
minicoli__minE_cyt__1,-12.560486934481162,-4.066171731500002,0.7601914841850306
minicoli__minE_cyt__2,-12.610314242055738,-4.066171731500002,0.4729475383347843
minicoli__minE_fruc__1,-10.2802010905484,-4.066171731500002,0.34172110794916755
minicoli__minE_fruc__2,-11.026795460603651,-4.066171731500002,0.461542666559108
minicoli__minE_glc__1,-11.452597345900704,-4.066171731500002,0.2938109111467888
minicoli__minE_glc__2,-10.446121002946557,-4.066171731500002,0.10430003951357314
minicoli__minE_glyc__1,-12.939726207162735,-4.066171731500002,0.575831448418306
minicoli__minE_glyc__2,-12.47082015836024,-4.066171731500002,0.6844880187857836
minicoli__minE_Fe_starve__1,-11.731364197587018,-4.066171731500002,0.5804469724508969
minicoli__minE_Fe_starve__2,-11.784540784468051,-4.066171731500002,0.6236096478485607
minicoli__minE_LB__1,-10.233755721283549,-4.066171731500002,-0.5768918406871162
minicoli__minE_LB__2,-9.915780474133422,-4.066171731500002,-0.8092098841975535
minicoli__minE_N_starve__1,-12.44840060482032,-4.066171731500002,0.3528053698058322
minicoli__minE_N_starve__2,-12.202023635311871,-4.066171731500002,0.4807614269391625
minicoli__minE_osm__1,-11.944165256749097,-4.066171731500002,0.3547041686708319
minicoli__minE_osm__2,-12.665702066257518,-4.066171731500002,0.5658446295801518
minicoli__minE_ph5__1,-13.02044417902717,-4.066171731500002,0.6501761031624761
minicoli__minE_ph5__2,-12.994599455699234,-4.066171731500002,0.6347492200625684
minicoli__minE-pyr__1,-11.36126746047504,-3.9849811091637712,0.9884421842001724
minicoli__minE-pyr__2,-12.13388546042715,-4.066171731500002,0.5805078277861995
minicoli__minE_sorb__1,-10.963889108954138,-4.066171731500002,0.6284983244472482
minicoli__minE_sorb__2,-10.895510745073476,-4.066171731500002,0.6064916202251851
minicoli__minE_urid__1,-10.352674100395827,-4.066171731500002,0.4108001218596762
minicoli__minE_urid__2,-9.903688050654496,-4.066171731500002,0.34830946039232913
minicoli__W3110_cyt__1,7.561465290303301,2.4193334352105516,-0.2741512513245965
minicoli__W3110_cyt__2,7.975795513714326,2.2162860794586288,-0.2471138346472994
minicoli__W3110_glc__1,6.946178953691463,1.4530682482381314,-0.3286400323548726
minicoli__W3110_glc__2,5.5960649921759895,0.8522385226028923,-0.4080395046534289
minicoli__W3110_glyc__1,5.11611997827291,1.6592812014272171,0.1888029313895725
minicoli__W3110_glyc__2,4.6810715220373575,1.666602540629449,0.16079573130215685
minicoli__W3110_Fe_starve__1,-0.7008785954726753,0.3653783604080783,-0.39335282894219503
minicoli__W3110_Fe_starve__2,-0.3997188839739307,0.049128306193008335,-0.3767980913136952
minicoli__W3110_LB__1,15.627501633982668,3.802377486410704,0.4782054662101167
minicoli__W3110_LB__2,15.25713660421885,3.768453774633204,0.4998332578699021
minicoli__W3110_N_starve__1,1.0477546483020468,0.5090780866718463,-0.3672969470778735
minicoli__W3110_N_starve__2,0.5879495298123877,0.6969455021418556,-0.17080551194691118
minicoli__W3110_osm__1,3.847221001769988,0.8699436300385157,0.18475333822734186
minicoli__W3110_osm__2,3.95765034395186,0.7253087477111775,0.21075048409365135
minicoli__W3110_ph5__1,4.172780785274197,0.9911185493335316,-0.0020982938586069366
minicoli__W3110_ph5__2,3.788114726996016,1.007243757186293,0.06374104599613695
minicoli__W3110_pyr__1,3.760982090062145,1.2870323837850162,0.6437353797175921
minicoli__W3110_pyr__2,3.742792825959411,1.45112737598894,0.8084862253725884
minicoli__W3110_sorb__1,6.98204243237575,1.4640546602379059,-0.3697472429572191
minicoli__W3110_sorb__2,7.245670167426543,1.4156184777099805,-0.2282472383218792
minicoli__W3110_urid__1,4.334734325555788,0.6739388226505092,-0.14597371871249898
minicoli__W3110_urid__2,3.578160892341074,0.9636697268697256,0.0011588474703554395
minicoli__W3110_WT_glc__1,3.970827640865469,0.7737695418425794,-0.05853650097271945
minicoli__W3110_WT_glc__2,3.4693430696385485,0.7805317352728913,-0.2736059720925805
minicoli__W3110_WT_osm__1,3.494661360111976,0.7957103282313973,-0.4068572548991813
minicoli__W3110_WT_osm__2,3.194638249206112,0.6381722158417961,-0.26682409365055193
eep__BOP27__1,1.75691702382556,-0.025047646947181867,0.09382866102208354
eep__BOP27__2,1.1931112230090355,-0.24309899769900456,0.13043922998821067
eep__BOP1000__1,-0.2575603670342096,-0.14177524437584801,0.7723290743721964
eep__BOP1000__2,-0.6086785135796614,-0.07007378163016886,0.49579595280529
eep__BOP27_ndh-cydB-appC__1,-3.8791364359436273,-0.4301681034696947,0.7178399562547568
eep__BOP27_ndh-cydB-appC__2,-4.547930948061024,-0.6561864987463104,0.7133880226929996
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.7334262427856435,-1.3124750258455655,-0.5253466876128723
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.4863931441991127,-0.6653053348194145,-0.2758437215494869
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-1.010677653541256,-1.1840323222667064,0.028680680978968812
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-1.424295001213818,-1.5517964366102106,0.12755066767542012
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.1318156271591748,-0.37224931613721424,0.3217998396952169
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.729123910395937,-0.9728302910200116,0.7396323977227315
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.7301343829820942,-0.2494275940773529,0.3720932222038407
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.6928642556618455,0.22808146220227865,0.6134547669373926
eep__BOP27_nuoB-cydB-appC__1,-2.018812024065264,-0.3685530034166806,0.4882750943039085
eep__BOP27_nuoB-cydB-appC__2,-2.98626094970576,-1.6544708238675745,0.11815421918128875
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-0.7933929231506356,-1.0074139311871797,-0.21372449261360948
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.9100048280388108,-0.7578324740304899,-0.06724694596392844
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.2529021068906437,-0.4631459859139593,0.08839676249674255
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,1.1726423860178403,-0.2595004685594127,0.15877789631800887
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,3.17577959029513,-1.7474604867057093,-0.17916595071337582
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,2.2063380410962576,-1.5878015151326277,-0.09374282793228694
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,2.9818573144242344,-1.5562604364929995,-0.21533576919100209
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,2.931127341217968,-1.5550870185033503,-0.22582268173968426
eep__BOP27_ndh-cyoB__1,-0.0665363348884405,0.26305032679566764,0.3901020806678357
eep__BOP27_ndh-cyoB__2,-0.1663543742597767,0.16487002836621034,0.4659621036932382
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-1.1543066910904125,-1.0960200445739043,-0.3892631557815793
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.1833511023978613,-0.44556008999517616,-0.3696585111725295
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,0.7607707350743615,-0.4955263534010093,-0.0005791883812236165
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,0.2746143077556998,-0.2791633150022488,0.02281436954393712
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.8054033922109202,-0.6372586065318542,0.2178899696497876
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.2075603086501057,-0.4632255037061057,0.20618357401769136
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,3.646611949799905,-1.188570258253331,0.22911237248339056
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,3.5261657412525045,-0.9632146192832032,0.3309433360820844
eep__BOP27_nuoB-cyoB__1,-0.1131080090990801,0.3343705866894995,0.3184592194490801
eep__BOP27_nuoB-cyoB__2,-0.6449718015157225,0.4258936615047153,0.4559210903879496
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-1.7662790350697148,0.14030536324824538,0.7765435519830799
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.3041496845957596,-0.007674794553951258,0.59322303693056
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.2943737349700399,0.4279729219721924,0.9087634004837568
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-0.2179998954897379,0.12257513229879535,0.8216013681301941
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,0.7943001296973129,0.2844020723967313,0.4719138623499397
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.1179286729815592,0.4311266592708636,0.5587931596523799
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,0.3048468740288584,0.40352904767189735,0.6343408622266598
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,0.5399987616997697,0.36681419620400657,0.6467570174864914
eep__BOP27_ndh-cydB__1,-0.848949297237111,-0.29123173926354395,0.5795424806329965
eep__BOP27_ndh-cydB__2,-0.1890179962616774,-0.2672656264206745,0.5830047350587346
eep__BOP27_nuoB-cydB__1,-2.449621735666636,0.4826727944940093,0.7793213906795806
eep__BOP27_nuoB-cydB__2,-2.921991202861244,0.201805319417014,0.8418525340196368
DDB2__PD-005_BW25113_Batch_6h__1,-0.5029461194767055,0.3505141079522991,-0.12723029239772998
DDB2__PD-005_BW25113_Batch_6h__2,0.0777385038964411,0.042560835366908016,-0.19715708438903512
DDB2__PD-003_BW25113_Batch_9h__1,0.1833442109384984,-0.10583891242196096,-0.16807586777489902
DDB2__PD-003_BW25113_Batch_9h__2,0.7305881571168945,-0.3713429249144151,-0.15998061409660205
DDB2__PD-003_BW25113_Fed-batch_6h__1,4.495743249232953,0.12950444782154769,-0.027134141818516252
DDB2__PD-003_BW25113_Fed-batch_6h__2,4.165351837661452,-0.1528385051080079,-0.17852551024006402
DDB2__PD-005_BW25113_Fed-batch_6h__1,4.058421693130019,0.5845776775187606,-0.3223346990388993
DDB2__PD-005_BW25113_Fed-batch_6h__2,3.5524307134362463,0.7238627228886054,-0.142315246792732
DDB2__PD-005_BW25113_Fed-batch_6h__3,4.226242234456205,0.25405216993444313,-0.0021470405809242976
DDB2__PD-005_BW25113_Fed-batch_15h__1,3.700126137008745,0.1892125427624407,0.2350709659175898
DDB2__PD-005_BW25113_Fed-batch_15h__2,3.880184655106965,0.01195882780461055,0.2314675354999398
DDB2__PD-003_BW25113_Fed-batch_21h__1,4.466184330107847,-0.3302528497442392,0.3617103437948988
DDB2__PD-003_BW25113_Fed-batch_21h__2,3.4736698871894807,0.09059662260965153,0.5141217169364491
DDB2__PD-004_del-basS_Batch_6h__1,-1.9862939937405424,0.2728630210905134,-0.3925529624361753
DDB2__PD-004_del-basS_Batch_6h__2,-1.6591692133274731,-0.006885432480639332,-0.3297445270973629
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.225376974483405,0.9873135746874953,-0.5282964282981357
DDB2__PD-004_del-basS_Fed-batch_6h__2,1.4000275502644155,0.4892309528751557,-0.04672945896208347
DDB2__PD-004_del-basS_Fed-batch_15h__1,2.22321893270755,0.648417802461049,-0.18462207311152845
DDB2__PD-004_del-basS_Fed-batch_15h__2,2.5309364041086253,0.6756385849259914,0.11541921525898854
DDB2__PD-004_del-kdpE_Batch_6h__1,-1.2424865925237272,-0.06135220286307419,-0.10203008187775353
DDB2__PD-004_del-kdpE_Batch_6h__2,-1.4652725179590924,0.23331990677328385,-0.13771078535060433
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.620372312898333,0.5753370766739039,-0.30953429046660297
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.9222549234132833,0.5137574581967419,-0.20352765843154152
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,4.433870385463729,0.8240184752779207,0.19855716077668184
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,3.653173183211484,0.2806391718300443,0.3785889334450516
DDB2__PD-005_del-phoB_Batch_6h__1,-0.9869688893515866,0.0988042509783842,-0.18690698319940324
DDB2__PD-005_del-phoB_Batch_6h__2,-0.2366585430679555,0.13234051529745014,-0.22105351110348792
DDB2__PD-005_del-phoB_Batch_6h__3,-0.1274219568219587,-0.05300233380061048,-0.14235715509988545
DDB2__PD-003_del-phoB_Batch_9h__1,1.2077812411352908,-0.06872521025780333,-0.27939917001360826
DDB2__PD-003_del-phoB_Batch_9h__2,1.1399936198373295,-0.5061110896716641,-0.2833164869874789
DDB2__PD-003_del-phoB_Fed-batch_6h__1,4.134585697457796,0.08729894411643002,-0.024235422345480373
DDB2__PD-003_del-phoB_Fed-batch_6h__2,3.499420719717319,0.19542541619330397,-0.06170063906209222
DDB2__PD-005_del-phoB_Fed-batch_6h__1,2.399421454375537,-0.7387989357908742,0.431330570779684
DDB2__PD-005_del-phoB_Fed-batch_6h__2,3.494420474390542,0.1042974051801222,0.0373685130868342
DDB2__PD-005_del-phoB_Fed-batch_15h__1,4.570317548849986,0.5644767338797161,0.24940911188163994
DDB2__PD-005_del-phoB_Fed-batch_15h__2,4.269925873338206,0.4087428084764282,0.2134181153241954
DDB2__PD-003_del-phoB_Fed-batch_21h__1,4.512838554422278,0.2565381861695757,0.33369608246568383
DDB2__PD-003_del-phoB_Fed-batch_21h__2,5.526757938031623,0.4659572290527807,0.2847021347030569
DDB2__PD-004_del-qseB_Batch_6h__1,-1.7865181950653457,0.2955177391833974,-0.12791638658763738
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.579643708113749,0.4761274344034208,0.0070327348853478355
DDB2__PD-004_del-qseB_Fed-batch_6h__2,4.71570951530158,-0.07626783905440737,0.14395110458813146
DDB2__PD-004_del-qseB_Fed-batch_15h__1,5.231209047595233,0.6411117924064511,0.14349024146300948
DDB2__PD-004_del-qseB_Fed-batch_15h__2,5.8611542134308285,0.6327613731090809,0.3342680715119659
DDB2__PD-004_del-qseC_Batch_6h__1,-0.781096977877389,0.23928992617587674,-0.1054807241193494
DDB2__PD-004_del-qseC_Batch_6h__2,-0.6704498244286653,0.3934980819641973,-0.1890055363379357
