,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
16,Life Cycle__G150,-6.3345103760666674,3.4720137583988078,3.0,49.0,-6.0271090384,50.0,-3.0264184671,51.0,-9.9500036227,,,,,,,,,,
17,Life Cycle__G180,-16.616486197066667,1.9522104561851241,3.0,52.0,-14.990013627,53.0,-16.0780324661,54.0,-18.7814124981,,,,,,,,,,
18,Stress Time Course__C30,-20.7450150659,0.18844699194709874,2.0,55.0,-20.8782672118,56.0,-20.61176292,,,,,,,,,,,,
19,Stress Time Course__C90,-18.0519088932,1.2884594187757332,2.0,57.0,-18.9629872855,58.0,-17.1408305009,,,,,,,,,,,,
20,Biofilm__BI,4.7930140724,0.49254073566594414,2.0,59.0,5.1412929666,60.0,4.4447351782,,,,,,,,,,,,
21,Biofilm__BC,-25.0033584,0.5969548713633428,4.0,61.0,-25.8111540211,62.0,-25.0579449172,63.0,-24.7165633588,64.0,-24.4277713029,,,,,,,,
22,Biofilm__Sw,-21.147255145400003,0.318380331641322,2.0,65.0,-20.9221262539,66.0,-21.3723840369,,,,,,,,,,,,
23,Life Cycle__BT,-12.77610933215,0.7629936926141074,2.0,67.0,-12.2365913181,68.0,-13.3156273462,,,,,,,,,,,,
24,Life Cycle__B36,6.1169672803,0.3853532847510815,2.0,69.0,6.3894532011,70.0,5.8444813595,,,,,,,,,,,,
25,Life Cycle__B60,6.199455675099999,0.8454464550556812,2.0,71.0,6.7972765966,72.0,5.6016347536,,,,,,,,,,,,
26,M9__M9exp,-3.33333360913457e-11,0.8578343914521674,3.0,73.0,0.6137241534,74.0,0.3664779865,75.0,-0.98020214,,,,,,,,,,
27,M9__M9tran,-6.4309511271333335,1.9330161157427166,3.0,76.0,-7.4943860355,77.0,-7.5987574152,78.0,-4.1997099307,,,,,,,,,,
28,M9__M9stat,-20.734348384866667,2.3321544321392467,3.0,79.0,-23.4260297336,80.0,-19.3172130192,81.0,-19.4598024018,,,,,,,,,,
29,Supplement__M+G,-10.532403195599999,1.8699682000722329,3.0,82.0,-8.4500696064,83.0,-12.0682377441,84.0,-11.0789022363,,,,,,,,,,
30,Supplement__Glu,-9.049358668233333,1.19529565261177,3.0,85.0,-10.3050936969,86.0,-8.9175545072,87.0,-7.9254278006,,,,,,,,,,
31,Supplement__Fru,-12.546645557433335,1.1611422256528445,3.0,88.0,-11.5600907367,89.0,-13.8262329941,90.0,-12.2536129415,,,,,,,,,,
32,Supplement__Mal,-13.248287961033332,0.9653874581828993,3.0,91.0,-12.1419266807,92.0,-13.683373375,93.0,-13.9195638274,,,,,,,,,,
33,Supplement__G+S,-10.499750596950001,0.7689253257303428,2.0,94.0,-11.043462909,95.0,-9.9560382849,,,,,,,,,,,,
34,Supplement__Pyr,-8.653307778633334,3.050199814924392,3.0,96.0,-12.174989211,97.0,-6.8473136832,98.0,-6.9376204417,,,,,,,,,,
35,Supplement__Gly,-8.720198175966667,1.323014545912532,3.0,99.0,-8.1256645624,100.0,-7.7987505677,101.0,-10.2361793978,,,,,,,,,,
36,Supplement__Glucon,-8.6132838313,3.445769929093341,3.0,102.0,-9.8781612706,103.0,-4.713829011,104.0,-11.2478612123,,,,,,,,,,
37,Stressors__aero,-3.665172984233333,1.0067585269527362,3.0,105.0,-4.5942128025999995,106.0,-3.8058195757,107.0,-2.5954865743999997,,,,,,,,,,
38,Stressors__nit,4.213086394033334,0.7684350619439223,3.0,108.0,3.780006549,109.0,5.1003153878,110.0,3.7589372453000003,,,,,,,,,,
39,Stressors__ferm,-11.002403452233333,0.3824326102472041,3.0,111.0,-10.613975802,112.0,-11.3785449327,113.0,-11.014689622,,,,,,,,,,
40,Glc Growth/Exhaust__T-5.40H,2.6611200909,,1.0,114.0,2.6611200909,,,,,,,,,,,,,,
41,Glc Growth/Exhaust__T-4.40H,0.042798992300000005,,1.0,115.0,0.042798992300000005,,,,,,,,,,,,,,
42,Glc Growth/Exhaust__T-3.40H,-2.085424652,,1.0,116.0,-2.085424652,,,,,,,,,,,,,,
43,Glc Growth/Exhaust__T-2.40H,-4.5843561732,,1.0,117.0,-4.5843561732,,,,,,,,,,,,,,
44,Glc Growth/Exhaust__T-1.40H,-6.0463729017,,1.0,118.0,-6.0463729017,,,,,,,,,,,,,,
45,Glc Growth/Exhaust__T-1.10H,-7.1962183435,,1.0,119.0,-7.1962183435,,,,,,,,,,,,,,
46,Glc Growth/Exhaust__T-0.40H,-5.6331940935,,1.0,120.0,-5.6331940935,,,,,,,,,,,,,,
47,Glc Growth/Exhaust__T0.0H,-7.7977975558,,1.0,121.0,-7.7977975558,,,,,,,,,,,,,,
48,Glc Growth/Exhaust__T0.30H,-17.7143670052,,1.0,122.0,-17.7143670052,,,,,,,,,,,,,,
49,Glc Growth/Exhaust__T1.0H,-20.7246816729,,1.0,123.0,-20.7246816729,,,,,,,,,,,,,,
50,Glc Growth/Exhaust__T1.30H,-21.9031094715,,1.0,124.0,-21.9031094715,,,,,,,,,,,,,,
51,Glc Growth/Exhaust__T2.0H,-23.2198221772,,1.0,125.0,-23.2198221772,,,,,,,,,,,,,,
52,Glc Growth/Exhaust__T2.30H,-26.7503908631,,1.0,126.0,-26.7503908631,,,,,,,,,,,,,,
53,Glc Growth/Exhaust__T3.0H,-27.0080124751,,1.0,127.0,-27.0080124751,,,,,,,,,,,,,,
54,Glc Growth/Exhaust__T3.30H,-27.1127403399,,1.0,128.0,-27.1127403399,,,,,,,,,,,,,,
55,Glc Growth/Exhaust__T4.0H,-27.962466998,,1.0,129.0,-27.962466998,,,,,,,,,,,,,,
56,Glc Growth/Exhaust__T5.0H,-25.0075647962,,1.0,130.0,-25.0075647962,,,,,,,,,,,,,,
57,Stressors__HPh,-26.115242187133333,0.22277618344787992,3.0,131.0,-26.0285096329,132.0,-26.3683400211,133.0,-25.9488769074,,,,,,,,,,
58,Stressors__LPh,-27.284852626800003,0.3841765398834651,3.0,134.0,-27.7054120304,135.0,-27.1967979422,136.0,-26.9523479078,,,,,,,,,,
59,Stressors__LPhT,-25.472512092666665,0.9949646659702618,3.0,137.0,-24.3809156868,138.0,-25.7080400077,139.0,-26.3285805835,,,,,,,,,,
60,Stressors__SMMPr,-14.138618546499998,2.1504320836934863,3.0,140.0,-16.5842999329,141.0,-13.2877187945,142.0,-12.5438369121,,,,,,,,,,
61,Stressors__HiTm,-25.231157859099998,1.3897457116026593,3.0,143.0,-23.8208305999,144.0,-26.5993644054,145.0,-25.273278572,,,,,,,,,,
62,Stressors__LoTm,-5.562750628866667,0.3094639794144321,3.0,146.0,-5.2163176524,147.0,-5.8118360776,148.0,-5.6600981566,,,,,,,,,,
63,Stressors__HiOs,5.020219323333333,0.4308270815231298,3.0,149.0,5.0644748006,150.0,4.5689726458,151.0,5.4272105236,,,,,,,,,,
64,Stressors__BMM,-12.779154431033334,2.0946467073396935,3.0,152.0,-10.5166998721,153.0,-14.6510026359,154.0,-13.1697607851,,,,,,,,,,
65,Stressors__Heat,-31.050962930033336,0.7340918073912082,3.0,155.0,-31.204511274,156.0,-31.6961360977,157.0,-30.2522414184,,,,,,,,,,
66,Stressors__Cold,-27.8944318464,1.6113572882403517,3.0,158.0,-29.6594653319,159.0,-27.521782642,160.0,-26.5020475653,,,,,,,,,,
67,Stressors__Etha,-25.934790761633334,0.9852402640153105,3.0,161.0,-25.5158837747,162.0,-25.228227836,163.0,-27.0602606742,,,,,,,,,,
68,Stress Time Course__SMM,-11.035183381466666,0.9370840271629572,3.0,164.0,-11.704661589,165.0,-11.4366342472,166.0,-9.9642543082,,,,,,,,,,
69,Stress Time Course__Salt,-3.6114772979,0.47588831564154144,3.0,167.0,-4.1275230103,168.0,-3.5169851911,169.0,-3.1899236923,,,,,,,,,,
70,Stress Time Course__Mt0,0.6743701318499999,2.0134820639973325,2.0,170.0,2.0981169531,171.0,-0.7493766894,,,,,,,,,,,,
71,Stress Time Course__M0t45,0.9576607112,6.276268530313111,3.0,172.0,-6.1649459561,173.0,5.6778006864,174.0,3.3601274033,,,,,,,,,,
72,Stress Time Course__M0t90,-15.864661430233333,9.39290944902795,3.0,175.0,-13.7475703989,176.0,-26.1354375168,177.0,-7.7109763749999995,,,,,,,,,,
73,Stress Time Course__M40t45,-4.2954269738666655,7.270194541027397,3.0,178.0,-6.5657799197,179.0,-10.1595255913,180.0,3.8390245894,,,,,,,,,,
74,Stress Time Course__M40t90,-16.484472867466668,6.555561370374849,3.0,181.0,-15.1557793839,182.0,-23.6026026162,183.0,-10.6950366023,,,,,,,,,,
75,Stress Time Course__dia0,6.080237499033333,2.9016476099340345,3.0,184.0,3.6510631847,185.0,5.2963519981000005,186.0,9.2932973143,,,,,,,,,,
76,Stress Time Course__dia5,-0.37097333156666656,1.8978703462926583,3.0,187.0,-0.2415761347,188.0,-2.3302310147,189.0,1.4588871547,,,,,,,,,,
77,Stress Time Course__dia15,-2.5815624780333333,5.591771480660605,3.0,190.0,-9.0043775191,191.0,0.056701515,192.0,1.20298857,,,,,,,,,,
78,Stressors__Diami,-12.933886638199999,2.2265419870781353,3.0,193.0,-12.569180668,194.0,-10.9122134468,195.0,-15.3202657998,,,,,,,,,,
79,Stressors__Paraq,2.3541914884,1.1445369905612983,3.0,196.0,2.8994948532,197.0,3.1241078388,198.0,1.0389717732000001,,,,,,,,,,
80,Stressors__H2O2,3.5476987228333337,0.7313832942033252,3.0,199.0,3.6501249733,200.0,4.2224698746,201.0,2.7705013206,,,,,,,,,,
81,Stressors__Oxctl,-12.618599572966666,1.8959078924752575,3.0,202.0,-10.521810043,203.0,-14.2120374436,204.0,-13.1219512323,,,,,,,,,,
82,Carbon Transition__GM-0.1,0.6730095149666665,3.674359927538102,3.0,205.0,-3.0009619381,215.0,0.6722326892,225.0,4.3477577938,,,,,,,,,,
83,Carbon Transition__GM-0.2,0.5573791776000002,4.958701419300344,3.0,206.0,-4.2431386709,216.0,0.25486340620000003,226.0,5.6604127975,,,,,,,,,,
84,Carbon Transition__GM+5,3.9764197599,3.394524290363155,3.0,207.0,0.2199183317,217.0,4.8854863208,227.0,6.8238546272,,,,,,,,,,
85,Carbon Transition__GM+15,7.834768292966667,1.4541794061829858,3.0,208.0,6.2381992313,219.0,8.1826494836,229.0,9.083456164,,,,,,,,,,
86,Carbon Transition__GM+25,8.261407410066667,1.1190791828321518,3.0,209.0,7.0088744166,220.0,9.1628266692,230.0,8.6125211444,,,,,,,,,,
87,Carbon Transition__GM+45,5.5975660885,1.9177048437764779,3.0,210.0,3.3877395137,221.0,6.8253278591,231.0,6.5796308927,,,,,,,,,,
88,Carbon Transition__GM+60,4.1281612055,1.6067700981531219,3.0,211.0,3.2608167626,222.0,3.1414477887,232.0,5.9822190652,,,,,,,,,,
89,Carbon Transition__GM+90,-7.2551999886,5.861425604782347,3.0,212.0,-9.1132535948,223.0,-11.9623986705,233.0,-0.6899477005,,,,,,,,,,
90,Carbon Transition__GM+120,-22.2635393487,4.921329676347622,2.0,213.0,-25.7434449353,234.0,-18.7836337621,,,,,,,,,,,,
91,Carbon Transition__GM+150,-23.0323697768,1.7233590460483217,3.0,214.0,-21.6690264892,224.0,-24.9694049981,235.0,-22.4586778431,,,,,,,,,,
92,Carbon Transition__GM+10,7.8640032418,0.5733019993384166,2.0,218.0,7.4586175104,228.0,8.2693889732,,,,,,,,,,,,
93,Carbon Transition__MG-0.1,-11.659927458933332,1.0655640880751627,3.0,236.0,-12.3327294003,244.0,-10.4313774051,254.0,-12.2156755714,,,,,,,,,,
94,Carbon Transition__MG+5,-13.849173950133332,1.8116336348377744,3.0,237.0,-14.0879623431,246.0,-11.9299876811,256.0,-15.5295718262,,,,,,,,,,
95,Carbon Transition__MG+10,-16.551642914333332,1.33410016612693,3.0,238.0,-17.3659446306,247.0,-15.0120134518,257.0,-17.2769706606,,,,,,,,,,
96,Carbon Transition__MG+15,-17.686495781466668,1.468025690609456,3.0,239.0,-19.2219269444,248.0,-16.296736965,258.0,-17.540823435,,,,,,,,,,
97,Carbon Transition__MG+25,-15.958337607633334,1.412148939540005,3.0,240.0,-17.4718386001,249.0,-14.6760866958,259.0,-15.727087527,,,,,,,,,,
98,Carbon Transition__MG+45,-8.8610534967,0.8513275299327997,3.0,241.0,-9.3272287285,250.0,-9.3774784245,260.0,-7.8784533371,,,,,,,,,,
99,Carbon Transition__MG+120,-11.134783992066668,1.0494099679089504,3.0,242.0,-12.2005490659,253.0,-11.1012709439,263.0,-10.1025319664,,,,,,,,,,
100,Carbon Transition__MG+150,-15.169156721650001,1.049585235775305,2.0,243.0,-14.426987884,264.0,-15.9113255593,,,,,,,,,,,,
101,Carbon Transition__MG-0.2,-11.59108995955,2.146694048108046,2.0,245.0,-10.073148041,255.0,-13.1090318781,,,,,,,,,,,,
102,Carbon Transition__MG+60,-6.7685205536,0.22963438340603629,2.0,251.0,-6.6061445239,261.0,-6.9308965833,,,,,,,,,,,,
103,Carbon Transition__MG+90,-8.2556848793,1.0379750599596758,2.0,252.0,-7.5217256757,262.0,-8.9896440829,,,,,,,,,,,,
