,A,PlaR,Crp,RpoE,ihfB
pcoli__rnCOMT_sol__2,-0.3504235063752193,-1.1245355100000012,0.6395325229999997,1.8876692835000008,1.3586548249999986
pcoli__rnPNMT__1,1.494623183607787,-1.0285793180000002,0.1635869329999995,-0.0257046824999998,-0.13856641500000144
pcoli__rnPNMT__2,1.4402410207767258,-0.935342608,0.07451194300000097,-0.17108561249999976,-0.2609108650000014
pcoli__rnTDC__1,0.1350633462301342,-0.8216095330000002,0.08798361800000087,0.26561342649999986,0.15724927499999986
pcoli__rnTDC__2,-0.1992997840951542,-0.959668402,0.17114607300000095,0.2612667025000004,0.24430457499999925
pcoli__rnTDC_trunc__1,0.8302037538164249,-0.8522899750000006,0.3075571430000004,0.4031891974999997,0.3536355549999985
pcoli__rnTDC_trunc__2,0.3995009212072309,-1.0679150990000004,0.43504015300000104,0.2928075425000003,0.3590969349999984
pcoli__saCOMT_T2A__1,-0.8101957950471561,-0.6431761050000011,0.3335838930000001,0.5255081335000007,0.20285039499999868
pcoli__saCOMT_T2A__2,-0.1055000001346739,-0.5823323760000001,0.4038707630000005,0.4484695045000002,0.17900243499999924
pcoli__sfCOMT__1,0.3078250840624409,-0.751532426999999,0.1572444130000008,0.1585486464999999,0.018296924999999572
pcoli__sfCOMT__2,0.6332449748561187,-0.7205761640000006,0.06503750799999962,0.12820344950000084,-0.12660359500000062
pcoli__sgAANAT_D63G__1,-0.467934571532043,-0.7043476359999996,0.18900217300000044,0.7278241365000007,0.21465630499999835
pcoli__sgAANAT_D63G__2,-0.1868160285553778,-0.6225084340000011,0.43052260299999995,0.7039546155000007,0.05664864499999923
pcoli__ssDDC__1,0.4027143174807227,-0.964979779,0.20759201300000107,0.5933067044999998,0.5796203449999986
pcoli__ssDDC__2,0.38170093271509,-1.1064021310000005,0.3251403029999995,0.5447491225000007,0.5482194249999992
pcoli__TP53B__1,-0.5038149868271604,-0.6726727290000003,0.4237391030000008,1.0627321075000005,0.4796024049999996
pcoli__TP53B__2,0.1328325367357737,-0.7155727770000002,0.4437453829999996,1.0404495045000015,0.5183036949999984
pcoli__WT__1,-0.0116202685047617,-1.1409547640000008,0.5471816730000008,1.1583613725,1.5188225649999991
pcoli__WT__2,0.3215584393174374,-1.0563857370000005,0.4334316830000001,1.2256709965,1.5982937549999985
cck__glu_ale4__1,0.1630421025951546,-0.2492944100000001,0.10431546100000057,-0.1961163534999999,0.8424839949999985
cck__glu_ale4__2,1.5278257584660964,-0.912597239,0.21222904300000067,-0.24154813449999946,0.38870244499999984
cck__cck_ale1__1,0.537296178739439,-1.0164914330000006,0.14875797300000038,-0.17192426250000106,0.12837771499999914
cck__cck_ale1__2,0.166867396306977,-0.969272192,0.21173196300000008,-0.20354279049999932,0.1574656749999992
cck__cck_ale2__1,0.5735840222849398,-0.8198082150000001,0.24320085299999936,-0.21540248350000105,0.01310426499999906
cck__cck_ale2__2,0.5032745358340635,-1.070362586,0.2196628030000003,-0.2240433274999996,-0.029159615000001082
cck_pgi__gmos_delpgi__1,-0.3360954705670492,-1.142410980000001,0.6099491930000003,1.3374477354999996,0.2770646749999983
cck_pgi__gmos_delpgi__2,0.2371390699609915,-0.6230721160000003,0.5151660729999996,1.0725555155000013,0.050797044999999486
cck_pgi__pgi_ale1__1,1.7746837942264713,-0.0592105690000011,0.0871969090000011,-0.04173033449999952,0.19052278499999886
cck_pgi__pgi_ale1__2,0.2655368705447148,-0.5830964060000001,0.4703615729999999,0.22547276550000106,0.026093084999999402
cck_pgi__pgi_ale2__2,-0.7152467090524588,-0.580485082,0.6450278430000012,0.6012927525000009,0.4468949549999994
cck_pgi__pgi_ale3__1,0.2239970491940173,-0.14555255099999975,0.2577020430000001,-0.08337351149999961,0.3102447349999995
cck_pgi__pgi_ale3__2,-0.2610786461416601,-0.6959865450000011,0.527121343000001,0.17899029550000026,-0.08744309500000114
cck_pgi__pgi_ale4__1,0.4814377929805871,-0.6663490220000003,0.025670410000000032,0.3597390405000009,0.5186149949999983
cck_pgi__pgi_ale4__2,0.7906733786033796,-1.418811551,0.14926491299999967,0.09608940550000078,0.03510399499999828
cck_pgi__pgi_ale4__3,0.7875585001627765,-1.4073128369999999,0.2310494330000008,0.11125369350000014,0.07492192499999817
cck_pgi__pgi_ale5__1,0.7075613862453887,-0.0711215850000011,0.26444670300000084,-0.013232780499999208,0.3879215049999996
cck_pgi__pgi_ale5__2,0.4845413575670886,-0.5577370950000011,0.4910110930000009,-0.2074892065,0.08957866499999945
cck_pgi__pgi_ale6__1,1.0017593116970966,-0.07732152500000122,0.40659345300000105,0.3182075685000001,0.6129683849999985
cck_pgi__pgi_ale6__2,1.2460344423637968,-0.8620436130000009,0.6293582329999996,-0.13840388949999927,0.15115166499999866
cck_pgi__pgi_ale7__1,0.6484385989937786,-0.03683784400000079,0.4198053730000009,0.6571709495000011,0.7453702049999986
cck_pgi__pgi_ale7__2,0.7418097760580749,-0.5187664720000003,0.7252530329999995,0.5011587285000001,0.29578562499999883
cck_pgi__pgi_ale8__1,1.5633300114945836,-0.6289513800000011,0.2900276829999999,-0.5225670844999994,0.7035608149999995
cck_pgi__pgi_ale8__2,1.1658990424651128,-1.1000168920000002,0.6440838830000004,-0.6813834204999996,0.2498764949999988
cck_sdh__gmos_delsdhCB__1,-0.190318841181368,-1.1769871360000002,0.8479485130000004,1.3963445575000009,1.0465290549999988
cck_sdh__gmos_delsdhCB__2,0.1180070035006274,-1.3914823360000002,0.8298960530000006,1.1394749095000003,0.951439774999999
cck_sdh__sdh_ale1__1,1.6586194833694867,-0.723998248,0.5440714730000007,0.4645566205000016,0.8348676649999991
cck_sdh__sdh_ale1__2,0.7207485657101199,-0.7333596090000007,0.5592394929999998,0.35213875850000065,0.8373050949999996
cck_sdh__sdh_ale2__1,0.2278923952666818,-0.9196619659999996,0.4799116730000002,0.2093530114999993,0.6675422049999984
cck_sdh__sdh_ale3__2,-0.1655966455052158,-0.6777088459999998,0.5564179130000007,0.3029778835000005,0.7336265849999997
cck_sdh__sdh_ale3__1,-0.3723908253522368,-0.7261663190000007,0.4938992930000001,0.2550947215000008,0.5688070749999987
cck_sdh__sdh_ale3__3,0.4598911598580964,-0.7735556620000006,0.4853280929999997,0.2910906275000009,0.5951379449999994
cck_pts__gmos_delptsHIcrr__2,2.958731321874579,-1.5066524240000003,0.4644968830000007,0.5239569355000011,-0.3271388250000005
cck_pts__gmos_delptsHIcrr__1,1.936324501364956,-1.1023506100000011,0.649161093,0.3743072395000002,-0.2471183550000013
cck_pts__pts_ale1__2,-0.3868954817038466,-0.2770602040000005,0.3294758729999998,-0.02928591249999979,0.4467236949999993
cck_pts__pts_ale1__1,-0.3922666750718481,-0.4327110040000006,0.2967783530000005,-0.1022123334999998,0.4733588449999981
cck_pts__pts_ale2__2,0.663838281692104,-0.9045891460000002,0.20189095299999948,-0.24611463749999984,0.051775694999998116
cck_pts__pts_ale2__1,0.8866950848083668,-0.8614336540000007,0.2751297130000001,-0.1525498014999993,0.0058354849999986405
cck_pts__pts_ale3__2,0.2676818691730691,-1.1942776609999999,-0.4453421809999991,-1.5045065694999993,-0.6512647580000017
cck_pts__pts_ale3__1,0.0087779787342869,-0.7999160500000011,-0.1455219379999999,-1.3116153025,-0.32246742500000103
cck_pts__pts_ale4__2,0.7271903806449541,-0.668965171,0.4206787429999999,-0.484495098500001,0.08030092499999952
cck_pts__pts_ale4__1,1.0808741629392773,-0.7681160050000013,0.3875030329999998,-0.5199234794999992,0.09726459499999862
cck_gnd__gmos_delgnd__1,0.0502211485112425,-1.525176398000001,0.5155411030000003,1.048119250500001,1.0484440649999982
cck_gnd__gmos_delgnd__2,0.2184655295004063,-1.6310284790000005,0.4190796030000001,1.951922789500001,1.2076734449999993
cck_gnd__gnd_ale1__1,0.4857325591153408,-0.8480093930000008,0.11322853200000085,-0.04976231749999993,0.1668909249999988
cck_gnd__gnd_ale1__2,0.2759394709874217,-0.8572847770000003,0.14549259800000058,-0.2244499754999998,0.2006588349999987
cck_gnd__gnd_ale2__1,-0.0033781463997157,-0.8631216510000002,0.057324061000000974,-0.41529821249999976,0.1865642749999985
cck_gnd__gnd_ale2__2,0.0355904521754535,-0.9698992630000004,0.0516023170000004,-0.13701922549999954,0.14256685499999833
cck_gnd__gnd_ale3__1,0.6334800080471337,-0.8441617520000007,0.04701789499999976,-0.04866371649999923,0.2590754949999994
cck_gnd__gnd_ale3__2,0.9611028896611684,-0.7442618340000005,0.07806117700000037,-0.15873915850000042,0.22985128499999874
cck_tpiA__gmos_deltpiA__1,3.409423840167604,-1.2293778960000008,0.5549454330000003,0.02676291450000079,-0.14978443500000085
cck_tpiA__gmos_deltpiA__2,8.134396698990544,-1.2563036290000005,0.6484744429999996,0.5626627155000001,-0.24486741500000164
cck_tpiA__tpiA_ale1__1,0.4511757771504077,-0.4688378480000006,0.5753141230000001,-0.14146474449999946,0.5069752049999998
cck_tpiA__tpiA_ale1__2,0.4827210645058866,-0.3270691130000003,0.5862271529999994,-0.2035490894999992,0.5042706349999992
cck_tpiA__tpiA_ale2__1,1.985567176088641,-0.7262962259999997,0.6931617929999998,-0.009551445499999645,0.5628485749999985
cck_tpiA__tpiA_ale2__2,2.390219985156844,-0.9910484580000009,0.4825762030000007,-0.032192620499999165,0.4463669249999995
cck_tpiA__tpiA_ale3__1,0.9650516855226756,-0.7586711709999996,0.44486670300000064,0.5574256374999997,0.5218393849999998
cck_tpiA__tpiA_ale3__2,0.9211129678385526,-0.7022762200000008,0.42426745300000057,0.5131667305000001,0.6213471449999997
cck_tpiA__tpiA_ale4__1,0.8330708694103821,-0.7101829990000006,0.2272038629999997,-0.3853658534999997,0.3713619849999983
cck_tpiA__tpiA_ale4__2,0.5760364893251959,-0.9554954770000004,0.19612825299999948,-0.5009535524999995,0.4160043349999985
acid_tale__acid_ale1_pH7__1,1.9964164070413628,-1.065548285000001,0.15268897300000006,-0.19486961349999987,-0.11827526500000117
acid_tale__acid_ale1_pH7__2,1.9320501324171235,-1.0489326610000005,0.126066680000001,-0.21454525249999976,-0.09381905500000087
acid_tale__acid_ale1_pH5__1,1.9419524706729543,-2.014372936000001,0.7941495229999997,0.9556843105000006,-0.04357532500000083
acid_tale__acid_ale1_pH5__2,1.8480833608141287,-1.920310882,0.8152700330000009,1.000539829500001,-0.05059117500000099
acid_tale__acid_ale2_pH7__1,1.2686977126379733,-1.026135409,0.3388400730000001,-0.4453102424999997,-0.13953246500000027
acid_tale__acid_ale2_pH7__2,1.919232670317749,-1.0459920950000008,0.3230544630000001,-0.4452538285000003,-0.0845335750000018
acid_tale__acid_ale2_pH5__1,1.1929336918024078,-1.0018435720000003,0.432644723000001,0.053973061499999815,-0.14809028500000032
acid_tale__acid_ale2_pH5__2,1.2854702343938529,-1.4215163670000006,0.4854809929999994,0.006291031499999988,-0.20983636500000105
acid_tale__low_Mg_ale_pH7__1,2.818238106342373,-1.11052967,0.3007467029999997,0.1511961424999999,-0.2294881550000003
acid_tale__low_Mg_ale_pH7__2,3.5508820982639446,-1.0600748730000005,0.3462454630000007,0.0891775775000001,-0.30505053500000123
acid_tale__low_Mg_ale_pH5__1,0.294572876137585,-1.143608336999999,0.6085887329999995,0.5117547005000009,0.3386448349999984
acid_tale__low_Mg_ale_pH5__2,1.3136376398614027,-1.2088370890000009,0.5572315630000002,0.34747683850000044,0.35293616499999914
acid_tale__MES_ale_pH7__1,1.3897037429513313,-1.004254907,0.4305318729999996,-0.0923584894999987,-0.17984521500000028
acid_tale__MES_ale_pH7__2,1.164321001165706,-0.984879921,0.4747332229999994,-0.1187014624999998,-0.13392727500000134
acid_tale__MES_ale_pH5__1,0.7601015303670389,-1.056287929000001,0.4750174830000002,0.5460369635000006,0.1780527249999988
acid_tale__MES_ale_pH5__2,0.2369594366092568,-1.0825073750000005,0.709374983,1.1965855825000011,0.5808612549999985
acid_tale__gmos_pH7__1,1.643039506883694,-0.8630259650000012,0.4296040630000011,-0.15661441850000024,-0.12245240500000065
acid_tale__gmos_pH7__2,1.672378106173941,-0.8865472500000013,0.4446293130000001,-0.14706372949999924,-0.1101632150000018
acid_tale__gmos_pH5__1,1.8325170106145583,-0.9679827440000004,0.6502280230000004,0.4868305715000005,0.25805079499999906
acid_tale__gmos_pH5__2,0.9103298537639352,-0.922193351999999,0.7174304530000004,0.6157113104999999,0.21472440499999834
adnB__wt_adn__1,-0.5187956000104482,-1.6572074640000007,-0.4159558469999993,1.9883293455000004,0.5251568249999998
adnB__wt_adn__2,-0.8569847481487952,-1.437184514000001,0.22959581299999954,1.5722607674999995,-0.23070153500000146
adnB__delydhB_adn__1,0.0345079744972159,-1.585086714,-0.5303189100000001,1.9746975385000007,0.7912719849999998
adnB__delydhB_adn__2,-0.1919199978485282,-1.5049254800000007,-0.2645061010000003,1.8431908805000001,0.2631915649999996
ytf2__wt_glc__1,-0.0672024976730181,0.02368956900000008,0.2079942330000009,1.120957394500001,0.04946460499999894
ytf2__wt_glc__2,-0.0762779150731099,-0.04286755600000003,0.2538454530000003,1.0416570825000004,0.2280839549999989
ytf2__ybcM_glc__1,0.1777898013205683,-0.6295104409999999,0.49687887299999994,1.0843837145000013,0.6497454849999986
ytf2__ybcM_glc__2,0.6950119220662487,-0.5303094709999998,0.5496294230000007,1.1138498584999998,0.5978502849999998
ytf2__ydhB_glc__1,0.3789148898399323,-0.4010003550000008,0.3261516029999996,0.8971550444999998,0.7921500049999999
ytf2__ydhB_glc__2,0.0391367138924039,-0.2868314700000001,0.3955030429999997,0.9232225465,0.6870991049999997
ytf2__yfeC_glc__1,-0.0195006999864805,-0.29869923600000003,0.2082961430000001,0.8688279565000006,0.4592277549999988
ytf2__yfeC_glc__2,0.4047828545199391,-0.21286012500000065,0.3760682129999999,0.9057806194999998,0.594893944999999
ytf2__yciT_glc__1,-0.2147581508612567,-0.5353711480000003,0.4599342330000002,1.0955398135000003,-0.04849385500000025
ytf2__yciT_glc__2,0.0242435278370957,-0.4885605440000002,0.5174864029999995,1.0575716625000011,-0.07781319500000095
ytf2__ydiZ_glc__1,-0.5986380037451918,-0.3688730290000004,0.2818442530000009,0.7689234625000001,-0.2587898850000005
ytf2__ydiZ_glc__2,-0.174524128831526,-0.2626634250000013,0.28140171300000105,0.8241208895000014,-0.3127929250000019
ytf2__ynfL_glc__1,-0.1196701572737247,-0.1443881359999999,0.5107562229999996,1.0429750175,0.4299068449999997
ytf2__ynfL_glc__2,-0.0348863289272003,-0.18826538800000048,0.523190413,1.0342751605,0.34708826499999823
ytf3__wt_glc2__1,-0.1545464676154677,-0.4675891950000013,0.45626287299999996,0.6735942415,-0.2153050750000016
ytf3__wt_glc2__2,0.3264710258628103,-0.4916394180000001,0.5116651829999999,0.6661150775000007,-0.2192110050000018
ytf3__wt_pH7_lactate__1,0.0541001400993331,-0.6557516590000008,0.560872303,0.7993760045000009,-0.35766615500000043
ytf3__wt_pH7_lactate__2,0.1784571100902358,-0.7935586590000003,0.5532738630000011,0.8343448425000002,-0.38658874500000096
ytf3__wt_pH55_lactate__1,-0.1774482963670985,-0.6985789430000002,0.7780642029999996,0.9038952745000001,0.24783653499999936
ytf3__wt_pH55_lactate__2,0.054086639301138,-0.5633349040000004,0.7423117129999994,0.9160787614999996,0.2368487649999995
ytf3__wt_pH55_HCl__1,-0.4804086006005664,-0.5427034390000003,0.6150495429999996,1.2839155635000008,0.0558934750000013
ytf3__wt_pH55_HCl__2,0.4639298044704862,-0.4668944150000005,0.6014201329999995,1.288980371500001,0.10318142499999894
ytf3__dyieP_pH7__1,-0.4174148530344934,-0.44352854800000063,0.4791694330000009,0.6910232764999993,-0.05610661500000092
ytf3__dyieP_pH7__2,-0.124892494368709,-0.4210337880000008,0.42496669299999995,0.6881478125000005,-0.0726562150000003
ytf3__dyieP_pH55__1,-0.0770092181524467,-1.1736810360000005,0.4390071130000006,0.7658097164999997,-0.2465831250000008
ytf3__dyieP_pH55__2,-0.2201888890040449,-0.6696885030000006,0.623551333,0.8159797855000015,-0.5650174650000004
minicoli__aldA_f1c2__1,0.9759662644430036,-6.5268699980000005,0.7631858827982381,1.2974983903622608,0.28270766448018136
minicoli__aldA_minE__1,1.3377866950837702,-6.5268699980000005,0.255888508978142,1.307813627227981,-0.008784661921561465
minicoli__mg1655_glc__1,-0.3892825440019381,-1.3174705219051628,-0.8470184669947685,1.154561947907636,-0.9619277142539032
minicoli__mg1655_glc__2,-0.0625297864538673,-1.4145261025626292,-0.8039264138958604,1.0285074068666729,-0.9262398602577572
minicoli__minE_cyt__1,0.1780534992148758,-6.5268699980000005,0.7601914841850306,2.9906101865153967,-0.8348764649604856
minicoli__minE_cyt__2,0.620106514045123,-6.5268699980000005,0.4729475383347843,2.8176703468051136,-0.5690441526455867
minicoli__minE_fruc__1,1.0175697718284338,-6.5268699980000005,0.34172110794916755,1.7874130561905162,-0.9014069452294446
minicoli__minE_fruc__2,0.8768174404966921,-6.5268699980000005,0.461542666559108,1.8702525087516049,-0.6340809109917522
minicoli__minE_glc__1,1.2594229235714054,-6.5268699980000005,0.2938109111467888,2.231703244238336,-1.3609775714955052
minicoli__minE_glc__2,1.453695864120733,-6.5268699980000005,0.10430003951357314,2.216519131554005,-1.254657547912517
minicoli__minE_glyc__1,0.3634470395278433,-6.5268699980000005,0.575831448418306,2.6179775021367693,0.6219776582896834
minicoli__minE_glyc__2,1.412116105846099,-6.5268699980000005,0.6844880187857836,1.8564312751367533,1.1086080696881222
minicoli__minE_Fe_starve__1,0.8553011419731575,-6.5268699980000005,0.5804469724508969,2.8011866479522203,-0.6132369015539592
minicoli__minE_Fe_starve__2,0.9952429034818356,-6.5268699980000005,0.6236096478485607,2.6678576289557756,-0.8868519905749537
minicoli__minE_LB__1,0.9516260123392108,-6.5268699980000005,-0.5768918406871162,0.9352724656504988,-0.7813128982775428
minicoli__minE_LB__2,1.2549372388355111,-6.5268699980000005,-0.8092098841975535,0.7715812408653537,-0.9184217345720658
minicoli__minE_N_starve__1,0.3414217986642899,-6.5268699980000005,0.3528053698058322,2.562095058094588,-0.8020966808586749
minicoli__minE_N_starve__2,0.752862782409357,-6.5268699980000005,0.4807614269391625,2.536494523133904,-0.8117468867828155
minicoli__minE_osm__1,0.1421874320881893,-6.5268699980000005,0.3547041686708319,2.946128742739857,-1.1461673975041418
minicoli__minE_osm__2,-0.0738461907423259,-6.5268699980000005,0.5658446295801518,2.9013015270366065,-1.1128756583828086
minicoli__minE_ph5__1,0.3666685869012092,-6.5268699980000005,0.6501761031624761,2.722586880038536,-0.7895866085281948
minicoli__minE_ph5__2,0.3523355127154081,-6.5268699980000005,0.6347492200625684,2.606558660295596,-0.8929756734900813
minicoli__minE-pyr__1,1.2629975804800346,-6.432350612482033,0.9884421842001724,3.5553693993915907,-0.1310536942801015
minicoli__minE-pyr__2,2.06800004520817,-6.5268699980000005,0.5805078277861995,2.4719394681701288,0.7822558293564157
minicoli__minE_sorb__1,1.364513747284577,-6.3643483010532025,0.6284983244472482,2.2654515729384883,-1.2061753638400765
minicoli__minE_sorb__2,1.5460230834680908,-6.5268699980000005,0.6064916202251851,2.1664726031417363,-1.1577428459842365
minicoli__minE_urid__1,1.8189523715070743,-6.5268699980000005,0.4108001218596762,2.5799206491060516,-0.8441129461127481
minicoli__minE_urid__2,1.523698802375718,-6.5268699980000005,0.34830946039232913,2.5028327074401844,-0.7522654153567885
minicoli__W3110_cyt__1,0.9446374949857864,-1.8809474326142601,-0.2741512513245965,2.274825947236856,-1.015278390370714
minicoli__W3110_cyt__2,0.2327889241393306,-1.863994576494559,-0.2471138346472994,2.469988086856967,-0.909107817675249
minicoli__W3110_glc__1,1.7977973075490543,-1.6955105711279943,-0.3286400323548726,1.3774575559208608,-1.7788439589977398
minicoli__W3110_glc__2,1.9192026828780129,-1.8526048572628755,-0.4080395046534289,0.4956343890841932,-1.5532957022247889
minicoli__W3110_glyc__1,1.3075678649416518,-1.4280395577469769,0.1888029313895725,2.100882883565028,-1.1881258435469348
minicoli__W3110_glyc__2,0.4066167148358438,-1.304146538619798,0.16079573130215685,2.1804539558178586,-0.9549192926912228
minicoli__W3110_Fe_starve__1,-1.8871817581666253,-1.394097816426104,-0.39335282894219503,2.8813188544501203,-1.018293050645175
minicoli__W3110_Fe_starve__2,-1.256041750351114,-1.2819690040026304,-0.3767980913136952,2.6470300924284764,-0.8084117025892805
minicoli__W3110_LB__1,1.221152803968846,-1.9988362167443117,0.4782054662101167,1.1357586346594477,-1.397175263328622
minicoli__W3110_LB__2,1.5812245631526705,-1.9159979906286968,0.4998332578699021,1.167717502870385,-1.3807607601221523
minicoli__W3110_N_starve__1,0.0064040200594452,-1.3930565760533558,-0.3672969470778735,2.3149122933984043,-1.278023396695554
minicoli__W3110_N_starve__2,0.2018896698915568,-1.2449609875025764,-0.17080551194691118,2.3395190960390164,-1.1301093306704164
minicoli__W3110_osm__1,0.3034474144092437,-1.2107150809752367,0.18475333822734186,0.8691307886425168,-0.9083155287438966
minicoli__W3110_osm__2,-0.2845526110499464,-1.4203871567058872,0.21075048409365135,1.0863730923728399,-0.8072059360448574
minicoli__W3110_ph5__1,-0.5831163448366607,-1.0779099829930792,-0.0020982938586069366,1.6759508817334368,-0.8223204336513152
minicoli__W3110_ph5__2,-0.5386085347958468,-0.962571373925984,0.06374104599613695,1.7062304994216042,-0.9698354462931764
minicoli__W3110_pyr__1,0.631732732680617,-1.070708166145768,0.6437353797175921,1.552615376112417,-1.0895345223732402
minicoli__W3110_pyr__2,-0.0517791261861146,-1.13443536999581,0.8084862253725884,1.9623706388865096,-0.9500493523620576
minicoli__W3110_sorb__1,2.669097808363812,-2.5639281203765028,-0.3697472429572191,1.4777469184316985,-1.8177527339802992
minicoli__W3110_sorb__2,2.807074693852061,-2.458999211333081,-0.2282472383218792,1.6368040402013548,-1.923440254837608
minicoli__W3110_urid__1,-0.0651820508927249,-1.9701272059504884,-0.14597371871249898,3.5899630611237288,-1.4523310384677988
minicoli__W3110_urid__2,0.1106283187488752,-1.997556875483448,0.0011588474703554395,4.026148923400429,-1.2823063915635249
minicoli__W3110_WT_glc__1,-0.2375311257082532,-1.3213508286062376,-0.05853650097271945,1.3438885785230532,-1.0582137052570122
minicoli__W3110_WT_glc__2,0.5635279614492673,-1.5418973716187718,-0.2736059720925805,1.0401278623118966,-1.1937874045379484
minicoli__W3110_WT_osm__1,0.2684736970089509,-1.72345345232476,-0.4068572548991813,1.0554894208644203,-1.1715619238634165
minicoli__W3110_WT_osm__2,-0.5533938366970943,-1.2362095099693873,-0.26682409365055193,1.2795238546769117,-1.0884327680568866
eep__BOP27__1,1.00401279220729,0.07177777353761705,0.09382866102208354,0.26454492947775954,-0.4855698303518246
eep__BOP27__2,1.26674544283982,0.17765223613613834,0.13043922998821067,0.2134621499570457,-0.4629946758289218
eep__BOP1000__1,-0.3256277444734736,-0.3724230554550134,0.7723290743721964,0.7444057174995251,0.5308955705103298
eep__BOP1000__2,-0.5993922361201242,-0.5273876003902078,0.49579595280529,0.3645153915916808,0.2399631087707679
eep__BOP27_ndh-cydB-appC__1,-1.6806810955348908,0.06542341204399094,0.7178399562547568,2.756402383222204,0.7668592068424882
eep__BOP27_ndh-cydB-appC__2,-1.1829748533249969,0.19663667913437788,0.7133880226929996,2.8498898614701162,0.8362626103316586
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.0158582060809622,0.7768634689560551,-0.5253466876128723,1.5119552047904,0.008977674154612814
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.611646788080989,0.8482929277775053,-0.2758437215494869,1.560429767706804,0.3678086443212951
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.4870508670946954,-0.3303322393683681,0.028680680978968812,2.276127683458837,1.369564724942233
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,1.072444429664169,-0.8545325872216161,0.12755066767542012,2.4478658854431448,1.5565114648951963
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.7199271650784267,0.15080676528251313,0.3217998396952169,2.0975140351137824,0.3757118873628969
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-0.594936233172625,-0.2290453004089743,0.7396323977227315,1.965034137034145,0.991764205576798
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.5390880112555858,0.14454924629059995,0.3720932222038407,2.797047084751277,-0.09288607623148692
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.9870088551554792,-0.27911626652158805,0.6134547669373926,2.465252644761197,-0.15917727227525624
eep__BOP27_nuoB-cydB-appC__1,-1.0949448564187017,-0.20142076802374653,0.4882750943039085,2.2194628135971652,1.0123882048836492
eep__BOP27_nuoB-cydB-appC__2,-0.6861081366835883,-0.18291592039311144,0.11815421918128875,2.8430301055490226,1.2305292226965463
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-0.7864329592658321,0.08619361351284205,-0.21372449261360948,2.004256647533074,1.0924475487942915
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.6807422770390217,0.3068582255803074,-0.06724694596392844,1.737285301889136,0.8776706958845306
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.3413009235301512,-0.42107441424079184,0.08839676249674255,2.2205839538798475,0.7131489698564231
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,0.1962451950884296,-0.21415077889465195,0.15877789631800887,2.0281476238249887,0.6039562211561318
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-0.6656872118822644,-0.6457436238578795,-0.17916595071337582,2.9670700652703683,0.7188794966945355
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-0.2912903025026861,-0.294549736709933,-0.09374282793228694,2.7081132278675413,0.7208563207542262
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.7952633575981936,-0.7243315912158748,-0.21533576919100209,2.9949886205725225,0.4787633633725133
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.7746797590345641,-0.8105912237428559,-0.22582268173968426,3.1304740885115137,0.31002016076639016
eep__BOP27_ndh-cyoB__1,1.2090264103885142,-0.27232419047762496,0.3901020806678357,1.0016428851721866,0.04652207908748629
eep__BOP27_ndh-cyoB__2,1.7148342545825557,-0.08639536441086726,0.4659621036932382,1.124176650690348,0.1525466758699423
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.3788507674005224,-0.08576691991424301,-0.3892631557815793,0.9747039142000826,-0.6031043621320347
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,0.6127900996579289,-0.4310705383501921,-0.3696585111725295,1.107910337214287,-0.2755688068719486
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,2.145681785022221,-0.5771625373341598,-0.0005791883812236165,1.7105813761748239,0.8613449595017233
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,0.6306869332205784,-0.4235260981167377,0.02281436954393712,2.18082263168829,1.1339170154208436
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.960347049839954,-0.5918532140069592,0.2178899696497876,1.42014039413632,0.38458114878599936
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,0.3474079314900539,-0.3939207888515268,0.20618357401769136,1.8462607263013011,1.19025642213405
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,1.0276757101613585,-0.1052895082003591,0.22911237248339056,1.9802722914522928,0.7002781761861172
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,0.1662125032922091,-0.4435043639782057,0.3309433360820844,2.109454896446813,0.8238460487210197
eep__BOP27_nuoB-cyoB__1,1.2231861496140055,-0.1545685226539284,0.3184592194490801,0.9047070137998324,-0.0910620009191696
