,A,GadE,GadX,GadW,FliZ,RpoS
evo_metab__entC_ale2__2,-4.3951800641,-2.5291458111000003,-1.7974193415,-2.2221762018,4.9286279379,-0.2096922728
evo_metab__entC_ale3__1,-4.0740769559,-2.1478879614,-1.1265188594,-1.4715007892,3.7334024965,-0.5210191926000001
evo_metab__del_dgk__2,-3.2694141882,-2.6470210337999998,-3.4025816285,-2.7714353889,7.2783743462,-0.9885591913
evo_metab__dgk_ale1__2,-4.6998633478,-3.4436961126,-2.2670312476,-2.1879117726,5.8629357823,-0.5335854546000001
evo_metab__dgk_ale2__2,-4.6568520839000005,-3.4850644927,-2.3404292198,-1.6100733621,5.7132213872,-0.6650077532
evo_metab__dgk_ale3__2,-2.1515173339,-1.0911406054,-1.4834348926,-1.6397381213000002,4.1625084861,-0.6734272628
evo_metab__wt__3,-0.6395310889,-0.169035237,-0.5033158973,-0.8455929130000001,-0.1248478777,0.0677753505
evo_metab__del_zwf__3,1.2068755863,0.1527486434,-0.6648402893,-0.19974305180000002,-0.5151705176,-0.6635944368000001
evo_metab__zwf_ale1__3,-3.8987200467000003,-2.4338714524,-1.2248399779,-1.0880091323,-0.2829786682,0.24001536340000001
evo_metab__zwf_ale2__3,-3.4513328123,-2.682196983,-0.37463469790000004,-1.2713534322,-0.3025376349,-0.39957036030000004
evo_metab__del_ppk__3,0.2816161716,0.8004757136,-0.2027820125,-0.8535916685,0.5941956954000001,0.13779702600000002
evo_metab__ppk_ale1__3,-3.2736584743,-2.0983445251,-0.3614433265,-0.6581071283000001,0.179164926,-0.2892728428
evo_metab__ppk_ale2__3,-3.9003693401,-2.1676988822,-0.8405548937,-0.3919998903,0.2114664516,0.063880307
evo_metab__ppk_ale3__3,-1.6952342437999999,-1.4010285598,0.457055802,-0.31228269540000003,0.1215292131,-0.0446195849
evo_metab__del_dapF__3,-0.7357858646000001,-1.0413278204,-0.4377825191,-1.6300818871,0.2290482569,0.6790029578
evo_metab__dapF_ale1__3,-0.6401240914,-2.0958266679,-0.0683557383,-2.083026326,0.43075164530000004,0.5657041852
evo_metab__dapF_ale3__3,-1.279054924,-1.7503609387,-0.6143703652,-1.8105242788,0.14209075170000002,0.7180691943
evo_metab__del_entC__3,-0.8062529849000001,-0.8732193694,-2.034699316,-1.5069651166,5.9507279968999995,-0.4285660378
evo_metab__entC_ale1__3,-0.8127236915,0.061850194100000006,-1.2191648806,-1.0973096721,5.8920806285000005,-0.37244374420000004
evo_metab__entC_ale2__3,-1.1343727339,-1.001559036,-0.5285296653,-0.7972465758,3.7311712011,-0.5556808697
evo_metab__entC_ale3__2,-4.9004372325,-4.2904850163,-2.1253579339,-1.734704028,2.4565880645,-0.1552247884
evo_metab__del_dgk__3,-3.1138884622,-3.1143265402,-4.077872517,-3.4513015042,6.8901159527,-0.6178347536000001
evo_metab__dgk_ale1__3,-4.6060664189,-4.2803977021,-2.5289969765,-2.3495020021,5.5420451225,-0.1980209816
evo_metab__dgk_ale2__3,-4.7829862737,-3.6471578718,-2.3292381643,-2.6765240219,4.9190171714,-0.2259185498
evo_metab__dgk_ale3__3,-0.7867481831,-0.6084566347,-0.6743678266,-1.1208294221,1.6986545848999999,-0.7817842324000001
flag_reg__wt__1,0.0219431959,0.1316349346,0.0659515803,0.0982405247,0.027967145500000002,-0.0242983062
flag_reg__del_fliA__1,-0.3769180489,0.2385016707,0.9123513168,-0.0355425429,-1.2364199078,0.7349939390000001
flag_reg__del_flhC__1,-0.4804751434,0.23476960730000002,0.7930003648,-0.4010372056,-7.4328008503,0.42723498790000003
flag_reg__del_flhD__1,-0.135275684,0.2380145764,1.0248385662,-0.1413273327,-7.4262495156,0.2324750193
flag_reg__wt__2,-0.0219431959,-0.1316349346,-0.0659515803,-0.0982405247,-0.027967145500000002,0.0242983062
flag_reg__del_fliA__2,-0.3070312289,-0.3114005024,0.9538931333,-0.3509286842,-7.6029387553,0.6642612716
flag_reg__del_flhC__2,-0.17300160450000002,0.2028028718,1.4853188853,0.41130948840000003,-1.2778296896999999,0.43708541440000004
flag_reg__del_flhD__2,-0.655444582,0.3080828456,0.9470638082,-0.1423823616,-7.7701512291,0.7065415546
flgM__27C__1,2.6265309635,4.5481762342,1.5414766096,1.2627371204,-1.2420680494,0.9454235623
flgM__27C__2,0.6301391335000001,0.5852418070000001,-0.17989246350000002,-0.46377852210000003,-1.0863533496,0.7759384872
flgM__27C__3,0.7837191602,0.2438814186,-0.6386387231,-0.8081095679,-1.1997372707,0.5711733054
flgM__32C__1,1.2736062042,0.7231788146,-0.4826296707,1.0627146002,-0.46778369810000003,0.9374318935
flgM__32C__2,1.12151653,0.8965591663,-0.1189749816,0.2707329591,-0.5051370446,0.910492182
flgM__32C__3,3.1853157124,4.2524179078,0.7068529191,1.3483099341,-0.4153010355,0.8612305479
flgM__37C__1,-0.0345139234,-0.150857249,-0.20246891660000002,-0.1308008722,0.0223057218,-0.037221874200000005
flgM__37C__2,0.045412323500000004,-0.0903195095,0.1870786186,-0.0651843591,-0.013664748,0.0013268786
flgM__37C__3,-0.0108984001,0.2411767586,0.015390298,0.1959852313,-0.0086409738,0.0358949956
flgM__42C__1,-0.30203043820000003,1.274013771,2.0911972078,0.669640102,-1.19594534,-0.0877083962
flgM__42C__2,-0.2628054278,1.9844229877,2.6867062747,1.0980841784,-1.9325257463,-0.044082464
flgM__42C__3,0.33885385360000003,1.9033099384,3.5787519851000003,2.3137093318,-1.2419581521,0.0040361203
histone__untreated__1,-0.1387319049,-0.37583794470000004,0.0978064413,-0.10852659020000001,0.0315957159,-0.3611764005
histone__untreated__2,0.35936099390000004,0.5829164452,0.0575362877,0.16666547510000002,-0.0460465835,0.0771642025
histone__untreated__3,-0.2206290891,-0.2070785004,-0.155342729,-0.058138884800000006,0.0144508676,0.2840121979
histone__10ug_H2A__1,-0.11418093010000001,0.2017041672,0.157237658,0.19363756170000002,-0.0185477319,0.1505303285
histone__10ug_H2A__2,0.0421164486,-0.2084249041,0.3718575877,0.1680933718,-0.0739841302,0.1160648475
histone__10ug_H2A__3,-0.12718466,-1.0375242389,0.3628999209,-0.0476170023,-0.17780400270000002,0.3506432363
histone__50ug_H2A__1,0.4634517114,-0.5423724693,0.9126630956,0.7282032345,-0.8543035327,1.0733189414
histone__50ug_H2A__2,0.47606500770000004,-0.6023132839,0.9505124912,0.6432901990000001,-0.8236339881,0.9355091798
histone__50ug_H2A__3,0.6317450889,-0.3685248794,1.1721462109,0.6348425094,-1.0922879385,0.6864147749
histone__100ug_H2A__1,0.8883604867,-0.5831546029,0.9876879947,0.6751192059000001,-1.4364048661,1.4027260516
histone__100ug_H2A__2,0.6613873537,-0.7419023174,1.0911530439,0.6549667333,-1.4496854495,1.1597094079999999
histone__100ug_H2A__3,0.7457590195,-0.7543359914000001,1.0835799811,0.4681709274,-1.6894135567,1.2837350512
hns__del_hns_spike__1,3.1285230208,5.6891472012,5.1781937772,4.4911697164,-3.2448426611,-0.5141281642000001
hns__del_hns_spike__2,2.8366071928,5.5051273949,5.9180350048,5.316441055,-3.1598796367,0.4709148805
hns__del_hns__1,3.1691056878,5.7519339757,5.2737897309,4.6322185601,-3.3127416187,-0.4309899782
hns__del_hns__2,3.2274573517,4.625781324,5.2755465007,4.8365174732,-3.126821833,0.5072233562
hns__wt_spike__1,-0.40614746300000004,0.1478793048,0.040471705600000005,0.42570027320000003,1.9092412455,0.0010033149
hns__wt_spike__2,-0.2093356245,0.5498235551,0.091652603,-0.7681050402,-0.41240508530000003,0.1241556788
hns__wt__1,-0.0357265837,0.10812935970000001,0.1050497786,0.3450336022,1.7512654922,-0.095928678
hns__wt__2,0.0357265837,-0.10812935970000001,-0.1050497786,-0.3450336022,-1.7512654922,0.095928678
hns_stpA__evo100G4_delhns_delstpA__1,6.7527209864,1.8148987143,1.5769371084000001,1.281784981,-1.9851693818,-1.6296757112
hns_stpA__evo100G4_delhns_delstpA__2,6.9983449917,2.076063775,1.8443147755,1.3592117984,-1.7820148485,-1.5207212803
hns_stpA__evo100G12_delhns_delstpA__1,4.6476535107,0.8541020512,0.0818959907,-0.1358676723,-1.6307737176,-2.1551091053
hns_stpA__evo100G12_delhns_delstpA__2,4.5414126792000005,1.1818899267,-0.09878723140000001,-0.0035974636,-2.2500609187,-2.271826186
hns_stpA__delhns_delstpA_delrpoS__1,6.754833908,1.7944725183,0.6107623668000001,-0.2327174253,-2.2551961664,-8.919357295
hns_stpA__delhns_delstpA_delrpoS__2,5.5897455139000005,1.49543748,0.6621134463,0.0315813434,-1.9528706448,-8.5537604829
hns_stpA__wt__1,0.3100847822,-0.0353590395,0.1392633617,0.0309286002,0.1431377213,0.2355117427
hns_stpA__wt__2,-0.3100847822,0.0353590395,-0.1392633617,-0.0309286002,-0.1431377213,-0.2355117427
hns_stpA__delhns_delstpA__1,6.9237375809,1.9718204624000002,0.21984363510000002,0.34953239340000003,-1.4374938786,-3.123507769
hns_stpA__delhns_delstpA__2,7.5076204961,1.9497447318,0.37472461220000003,0.3950009754,-1.4848310639,-2.652046765
hu__wt_log_pH7__1,0.2664967223,-2.3315528986,-2.0288203939,-0.9256875318000001,-0.47175944890000004,-0.07601669750000001
hu__wt_log_pH7__2,0.3932038236,-2.3001814836,-2.5656113844,-0.8648171087000001,-0.3662473173,-0.2865615411
hu__wt_log_pH7__3,0.5516138301,-2.2921339561,-2.3630831127,-1.454992989,0.2305775921,0.200378254
hu__wt_lag_pH7__1,0.120443508,-0.4738409096,-0.49854416570000004,-0.5128457347,-0.6793177477,-0.2852539933
hu__wt_lag_pH7__2,0.4949294064,-0.32349297860000004,-0.1416710978,-0.4354591585,-0.9315789098,-0.38528219900000005
hu__wt_lag_pH7__3,-0.6153729144,0.7973338882000001,0.6402152634,0.9483048932,1.6108966575,0.6705361923000001
hu__delhupA_lag_pH7__1,1.0183882881,-0.7925001180000001,-0.5837016064,-0.5555022768,-1.1950194864,-0.2520204133
hu__delhupA_lag_pH7__2,0.6521727877,-1.5074444975999999,-0.29045876930000003,-0.4023968808,-0.7088485049000001,-0.561476191
hu__delhupA_lag_pH7__3,-0.6428507254,0.09330715910000001,-0.0103485628,0.2732834384,-0.6121199438,0.3723034616
hu__delhupB_lag_pH7__1,0.44051894,-0.20742636220000002,-0.14295731720000002,-0.33821348430000003,-0.6048679942,-0.4987923756
hu__delhupB_lag_pH7__2,0.38246209670000003,-0.1585987973,-0.07577853870000001,-0.2875090384,-1.0453963897,-0.40853676120000004
hu__delhupB_lag_pH7__3,-1.2827991493,0.36363131320000003,0.1500058057,0.48529710260000003,0.9685080958000001,0.4330006176
hu__delhupAhupB_lag_pH7__1,0.1533193668,-1.0178638346,-1.0325757977,-0.9892457352,-1.7676578976,-0.1061310161
hu__delhupAhupB_lag_pH7__2,1.1300190372,-0.5919278967,-0.5108662853,-0.6406158552,-1.5375357154,-0.26026007500000004
hu__delhupAhupB_lag_pH7__3,-1.4307410879,-0.5166178591,-0.8480282799000001,0.0343605158,-1.5343186477000001,1.1858326733
hu__hupAE34K_hupB_lag_pH7__1,0.014510825900000001,-0.12491825740000001,-0.8072287741,-0.7297685189,-0.4627444538,0.1802800029
hu__hupAE34K_hupB_lag_pH7__2,0.4183868448,-0.49502335410000003,-0.9913127746,-0.7010934758,-0.4152275539,0.0778207767
hu__hupAE34K_hupB_lag_pH7__3,-0.4747782769,0.057171713900000004,0.193323442,0.8909736535,2.0132665138,0.5343687421000001
hu__hupAE34K_delhupB_lag_pH7__1,0.0090480465,0.1471609062,-0.4549784893,-0.6379670619000001,-0.5130284729,0.0135547038
hu__hupAE34K_delhupB_lag_pH7__2,0.22347770830000002,-0.2152472836,-0.4178252081,-0.37904124770000003,-0.8019118962,0.2293122333
hu__hupAE34K_delhupB_lag_pH7__3,-0.6487072675000001,0.41773176170000004,0.22211817080000001,1.0275077322,1.3591515676,0.5407124442
hu__wt_lag_pH5__1,-3.7445133353,0.0796523206,-0.5390822866,-0.0362960326,-0.6617699966,0.8095686286
hu__wt_lag_pH5__2,-3.0707651248,-0.6030618545,-0.5606582081,0.0197514516,-0.7869442701,1.2513711449
hu__wt_lag_pH5__3,-3.8670415238,0.7336648903,0.3093862343,0.8798913737,-0.6095028675,1.548525294
hu__delhupA_lag_pH5__1,-2.5351776764,-0.31205869,-0.2194826838,0.1568635478,-0.7092688538,0.8769834036
hu__delhupA_lag_pH5__2,-2.2807134423,-0.6932480573,-0.3400238179,0.2838546958,-0.7736767936000001,1.2547770457
hu__delhupA_lag_pH5__3,-3.2485916364,0.44644825400000004,0.0685325752,0.6250889289,-0.6605241064,1.1842660553
hu__delhupAhupB_lag_pH5__1,-1.8126080425,0.0253967243,0.8610265112000001,1.0920896181,-1.002671574,1.1372458531
hu__delhupAhupB_lag_pH5__2,-1.2138229475,-0.48424853770000004,0.5779041677,1.1326147779,-2.1109721363,1.1463289075
hu__delhupAhupB_lag_pH5__3,-1.7906589584,1.4504367569,1.2019824507,1.3672691953,-0.9165168557000001,1.7365144753
hu__hupAE34K_hupB_lag_pH5__1,-3.3349923743,0.8506557013,-0.5045289348,-0.066745411,-0.6405299997,1.1354345071
hu__hupAE34K_hupB_lag_pH5__2,-3.4008322072,0.9936986337,-0.6305184192000001,0.4139349403,-0.5981316861,1.3896646958
hu__hupAE34K_hupB_lag_pH5__3,-2.9130586488,1.7328054999,0.234992732,0.6910226587,-0.8247219999000001,1.7925796462
hu__hupAE34K_delhupB_lag_pH5__1,-3.5372983966,0.8639113555,-0.2312585027,0.6021939881,-0.26365729590000003,1.4298720576
hu__hupAE34K_delhupB_lag_pH5__2,-2.5284066334,-0.3381223969,-0.6208551296,0.007104007000000001,-1.0777896498,1.5256808674
hu__hupAE34K_delhupB_lag_pH5__3,-2.7816000334,1.6276807151,0.5304134570000001,1.1537142674,-0.7826884226,1.7725243485000002
hyperpersistence__low_GFP__1,2.6044631416,0.3683551329,1.3302998399,2.0340193803,-3.2130545262,0.8576281599000001
hyperpersistence__wt__1,0.3884517047,-0.1480297586,-0.1310117716,-0.0110648751,-0.5479143392,-0.0357922916
hyperpersistence__high_GFP__1,3.6004155043,0.9833554511,1.908978785,2.0093803743,-2.6656155078,1.0718098388
hyperpersistence__pth_mut__1,1.8980137765,-1.3420508709,-1.0903635777,-0.38451029140000004,-1.9483049931,2.7106892852
hyperpersistence__pth_mut__2,2.8620938649000003,-0.25690067850000003,-0.9552388805,-0.4976642706,-1.478361562,2.5173608643
hyperpersistence__metG_mut__1,3.216146481,-0.1327174521,-0.7339468920000001,-0.015031926800000001,-2.1159375221,2.0887380381
hyperpersistence__metG_mut__2,2.8043446764,0.3252175014,-0.9957722098,-0.0704838332,-2.2092371632,1.6333807607000002
hyperpersistence__high_GFP__2,1.5374752436999999,4.9709795032,2.7441682074,2.8548179591,-1.9378450912,1.8894668441
hyperpersistence__wt__2,-0.3884517047,0.1480297586,0.1310117716,0.0110648751,0.5479143392,0.0357922916
hyperpersistence__low_GFP__2,1.1568204654,5.0429175016,2.74999011,2.9639017558000003,-2.2787669404,1.1493698707
kan_efg__cpxAF218Y__1,-0.1282717497,1.5747706483,0.7074100885,0.40902567640000004,0.1660791713,0.1023595369
kan_efg__cpxAF218Y__2,0.1979830655,0.8929383492,0.5794775675,-0.8930912743,0.4057935837,0.1403495972
kan_efg__cyaAN600Y__1,-0.9505636983,1.3562430102,0.0611528921,-0.2496951536,0.9579448191000001,0.2159801222
kan_efg__cyaAN600Y__2,-1.9720337183,2.5621666216,0.302665006,0.3582711777,1.4092982887,0.9006441864
kan_efg__fusAA608E__1,-0.4127514076,-0.546055547,-0.5501747814,0.38793614270000004,0.3033889359,0.2114957314
kan_efg__fusAA608E__2,0.3285151214,-1.2700057,-0.2425478063,-0.11983482420000001,-0.0114366936,0.0341085542
kan_efg__fusAA608E_cpxAF218Y__1,2.4329080057,0.7998263080000001,-0.4847835569,-0.9786873797000001,-1.453895618,0.0574789951
kan_efg__fusAA608E_cpxAF218Y__2,0.32868903250000003,-0.6970760496,-0.3390308956,-0.3195083469,-1.2523360213,0.1905253961
kan_efg__fusAA608E_cyaAN600Y__1,0.745750267,-0.3047266294,-0.08241920970000001,-0.9367178537,0.8648792792000001,0.2715029668
kan_efg__fusAA608E_cyaAN600Y__2,0.6952769006,0.6878036231,-0.1026468903,-0.4361971703,0.8067276358000001,0.3383597293
kan_efg__fusAA608E_rpoDL261Q__1,0.9175447889,-0.0304009514,0.2968353563,0.3891275054,-2.4623515205,-0.0762878141
kan_efg__fusAA608E_rpoDL261Q__2,-0.0040535191,0.45612852880000004,0.6735296426,0.3105782333,-2.2042598772,0.0644537729
kan_efg__fusAA608E_topAS180L__1,2.7951222585,-0.2267274844,-0.1120541349,-0.0350849707,-4.4743998877,0.4682717709
kan_efg__fusAA608E_topAS180L__2,3.371046097,-0.0032825925,-0.2762665673,-0.1841113875,-2.436345332,0.4622266492
kan_efg__rpoDL261Q__1,-0.1908092744,1.126242467,1.0228880996,0.8363232816,-0.9952382475,0.10568250550000001
kan_efg__rpoDL261Q__2,-0.25599874710000003,1.1041621851,1.429601907,0.42010076630000004,-0.7535981745,0.1224065695
kan_efg__wt__1,-0.2355434939,-0.5109488979,-0.2425556392,-0.5351160655,-0.22008295060000002,0.0291191404
kan_efg__wt__2,0.2355434939,0.5109488979,0.2425556392,0.5351160655,0.22008295060000002,-0.0291191404
lrp__wt_min_log__1,-0.2649767558,-0.0599356497,-0.1316107078,-0.1335812345,-0.009825519000000001,-0.0916816194
lrp__wt_min_log__2,0.2649767558,0.0599356497,0.1316107078,0.1335812345,0.009825519000000001,0.0916816194
lrp__wt_min_trans__1,-2.0424777891,2.0563456544,-0.3114356967,-0.2040120884,-2.5248566635,2.344864249
lrp__wt_min_trans__2,-0.7758455548000001,1.8205942773000001,0.3295436465,0.2527902383,-2.0626613454,2.4750359464000002
lrp__wt_min_stat__1,4.1243640539,3.7141429664,2.3719852848,0.08408055860000001,-0.9520037723,-1.3283950462
lrp__wt_min_stat__2,5.6205926413,4.2217823961,1.764353945,0.24309297370000002,-1.0330670353,-0.7012450246
lrp__wt_liv_log__1,2.8602975612,1.9453790962,1.0838371212,1.3673156641,-1.2959968653,-0.4062392875
lrp__wt_liv_log__2,2.0403669054,1.2384031253,0.9192796157,1.1348375205,-1.6857486447999999,-0.34427511600000005
lrp__wt_liv_trans__1,4.2441317637000004,2.9251834726,0.7276953023,0.6215142402,-3.0233341606,0.5652722018
lrp__wt_liv_trans__2,3.4502016559,2.0369656114,0.0447975999,0.0846154345,-3.0410734568,0.3501828524
lrp__wt_liv_stat__1,3.9340945488,3.2114334956,2.2742682134,0.1188709029,-2.4270232366,-0.80333658
lrp__wt_liv_stat__2,5.4493814259,4.6347097488,2.0635670066,0.5346301896,-2.0049611989,-0.6902801887000001
lrp__wt_rich_log__1,-5.2235100752,-5.5985151096,-3.5488796827,-1.9806528507,-1.9127091734000001,-2.9091474858
lrp__wt_rich_log__2,-5.0997329677,-5.5972586096,-3.5968025755,-1.8067980887,-2.022762782,-2.3521656947
lrp__wt_rich_trans__1,4.0021907183,4.0935326011,1.0716996448,2.474495029,-3.0619709113,0.47658346360000003
lrp__wt_rich_trans__2,7.3993008702,4.7277823374,1.4778488821,2.4245996622,-2.0017365417,0.729636558
lrp__wt_rich_stat__1,8.2608224808,5.5668382076,1.9272049149,1.9126246868,-3.8281818527,0.7320597323
lrp__wt_rich_stat__2,4.5615859686,3.7891183423,1.9049786732,1.8016622322,-2.6749817849,0.5104468489
lrp__dellrp_min_log__1,-1.0047125053,-0.015126809000000001,0.2627086039,-0.855121189,0.9481778085,-0.0841837064
lrp__dellrp_min_log__2,-1.4124117303000001,-0.7840491582,-0.0487940739,-1.0807175824,0.8275661707,-0.0998972396
lrp__dellrp_min_trans__1,1.7604553615,1.1393022945,-0.39585538470000003,-2.0104479512,-2.8382359233,1.9498139023
lrp__dellrp_min_trans__2,2.5774448762,1.9245519572,0.5840091110000001,-0.8676891927,-1.8030825762,1.9358189895
lrp__dellrp_min_stat__1,5.2840016574,4.4405257711,2.3840016443,-0.9448551644000001,-1.0153893446,-0.6457053986
lrp__dellrp_min_stat__2,5.4342758631,3.8265835931,1.8718541390999999,-1.1780005333,-1.0832791096,-0.4989868059
lrp__dellrp_liv_log__1,8.6451999097,4.3331053308,2.2670824208,2.39981271,0.0642515033,-0.1532633284
lrp__dellrp_liv_log__2,7.1126159651,4.2918956332,1.7957549281,1.9131981913,0.1690916901,-0.046939220100000005
lrp__dellrp_liv_trans__1,4.8969648903,3.6336255137,1.0813992994,0.1415347285,-0.6695433333,0.687795469
lrp__dellrp_liv_trans__2,5.7733978699,3.6213078559,0.9818783270000001,0.2649003928,-1.3806691958,0.6605843735
lrp__dellrp_liv_stat__1,4.2190027362,3.5205207475,2.4643984211,-0.1788411214,-1.727596234,-1.0321942078
lrp__dellrp_liv_stat__2,5.4078070825,4.2014068078,2.2361288179,-0.1185464839,-0.8047871126,-0.8593466625
lrp__dellrp_rich_log__1,-5.3491931775,-5.5274157158,-2.9058143901999998,-1.4642619111,0.5232540145,-2.7138238342000003
lrp__dellrp_rich_log__2,-4.8135797328,-5.4094061103,-2.983579104,-1.3264643234,0.6069591548000001,-2.7299371422
lrp__dellrp_rich_trans__1,6.9424011865,4.3774353077,1.0947864892,2.5143605624000003,-1.8261703195,0.7771902454
lrp__dellrp_rich_trans__2,8.1613713956,5.2552961373,1.9452452033,3.0181828181,-2.9486777325,0.797993669
lrp__dellrp_rich_stat__1,-2.5632229867,1.2355226306,-0.5555285357,-1.4689482925,-2.4055746996,1.279288052
lrp__dellrp_rich_stat__2,-2.9652811954000002,0.3749333293,-1.2249072589,-2.1328166161,-2.8019820994,1.7053157904
mazF_circuit__t0__1,0.30011514370000003,0.8141041027,0.2273322996,0.2139013288,-0.0130250008,0.1461162477
mazF_circuit__t2__1,-0.5112822034,-0.2788368852,-0.2212560184,-0.30699274390000003,-3.0434170933,-0.020551822
mazF_circuit__t4__1,-0.2837808654,0.1981551219,-0.19644832510000002,-1.2937001505,-0.6949095681,0.15772488810000002
mazF_circuit__t6__1,-2.1899567285,-0.1699067602,-0.6239938976,-0.9150555656,0.055151509200000004,0.3089530048
mazF_circuit__t8__1,-0.8265363137,-1.8275321187,-0.12957312240000002,-0.44238208630000003,0.4695831221,0.2899842541
mazF_circuit__t0__2,-0.30011514370000003,-0.8141041027,-0.2273322996,-0.2139013288,0.0130250008,-0.1461162477
mazF_circuit__t2__2,2.1168868763,-0.273488599,-0.21090329060000002,-1.1161857853,-1.5547718320000001,0.1798188618
mazF_circuit__t4__2,-2.4467622373,-0.9565406131,-0.0549460997,-0.695181324,0.2833934468,0.2526851056
mazF_circuit__t6__2,-3.4538016944,-0.8368226108,-0.0942399563,-1.0721038192,0.4564046675,0.4086042501
mazF_circuit__t8__2,-2.7841979997,-3.5377494287999998,-0.9682936657000001,-0.1525112409,-0.6079830331,0.3222732267
mazF_ribo__emptyvec_mrna_5m__1,-0.2709699083,-0.083610904,-0.09027419390000001,0.0595825367,0.1381691801,-0.07999675860000001
mazF_ribo__emptyvec_mrna_5m__2,0.2709699083,0.083610904,0.09027419390000001,-0.0595825367,-0.1381691801,0.07999675860000001
