,A,Fnr,ihfB
cck_sdh__sdh_ale1__2,3.9323957634,-0.832016394,0.837305095
cck_sdh__sdh_ale2__1,3.9485841786,-0.8793918270000001,0.667542205
cck_sdh__sdh_ale3__2,3.7161417104,-0.78100001,0.733626585
cck_sdh__sdh_ale3__1,2.8369486382,-0.942097155,0.568807075
cck_sdh__sdh_ale3__3,2.5915087809,-0.891283338,0.5951379450000001
cck_pts__gmos_delptsHIcrr__2,1.0018882571,-1.367867184,-0.327138825
cck_pts__gmos_delptsHIcrr__1,0.5737086880000001,-1.12302913,-0.247118355
cck_pts__pts_ale1__2,3.3976968464,-0.9976202350000001,0.44672369500000003
cck_pts__pts_ale1__1,3.7564319541,-0.9334525690000001,0.47335884500000003
cck_pts__pts_ale2__2,1.5032593219,-1.367776943,0.051775695000000004
cck_pts__pts_ale2__1,1.6518396925,-1.4130985740000002,0.0058354850000000005
cck_pts__pts_ale3__2,-0.17716293090000002,-1.120795099,-0.651264758
cck_pts__pts_ale3__1,0.9747906583,-1.133876401,-0.32246742500000003
cck_pts__pts_ale4__2,2.4985120225,-0.709741882,0.08030092500000001
cck_pts__pts_ale4__1,2.1905373483,-0.7506745410000001,0.09726459500000001
cck_gnd__gmos_delgnd__1,1.776734554,-1.7581264189999999,1.048444065
cck_gnd__gmos_delgnd__2,-0.5160560412,-1.735542686,1.207673445
cck_gnd__gnd_ale1__1,2.7827238733,-0.9005377990000001,0.16689092500000002
cck_gnd__gnd_ale1__2,2.6720135095,-0.9051531070000001,0.200658835
cck_gnd__gnd_ale2__1,3.0420470284,-0.890671647,0.186564275
cck_gnd__gnd_ale2__2,2.5742866012,-0.9525487850000001,0.14256685500000002
cck_gnd__gnd_ale3__1,2.9845098784,-0.8742065520000001,0.259075495
cck_gnd__gnd_ale3__2,3.2968929586,-0.974660595,0.22985128500000002
cck_tpiA__gmos_deltpiA__1,-0.7263817117,-0.223833986,-0.14978443500000002
cck_tpiA__gmos_deltpiA__2,-1.9422964604000001,-0.61930912,-0.244867415
cck_tpiA__tpiA_ale1__1,3.2366752229,-0.453161741,0.506975205
cck_tpiA__tpiA_ale1__2,3.7526072564,-0.45167639800000003,0.504270635
cck_tpiA__tpiA_ale2__1,2.2948772104,-0.405913379,0.5628485750000001
cck_tpiA__tpiA_ale2__2,1.9475779107000002,-0.6912261780000001,0.446366925
cck_tpiA__tpiA_ale3__1,2.481822538,-0.860453227,0.521839385
cck_tpiA__tpiA_ale3__2,2.4699226806,-0.875080285,0.621347145
cck_tpiA__tpiA_ale4__1,3.5976611574,-0.866990239,0.371361985
cck_tpiA__tpiA_ale4__2,3.6174412995000003,-0.870113672,0.416004335
acid_tale__acid_ale1_pH7__1,1.4186570978,-0.673721619,-0.118275265
acid_tale__acid_ale1_pH7__2,1.5724198804,-0.7296190680000001,-0.09381905500000001
acid_tale__acid_ale1_pH5__1,4.3415229147,-1.6861938410000001,-0.043575325000000005
acid_tale__acid_ale1_pH5__2,3.7088073743,-1.878975825,-0.050591175
acid_tale__acid_ale2_pH7__1,0.6949886505,-0.623965144,-0.13953246500000002
acid_tale__acid_ale2_pH7__2,1.0715535352,-0.602857631,-0.084533575
acid_tale__acid_ale2_pH5__1,1.5329476821,-0.619788553,-0.14809028500000002
acid_tale__acid_ale2_pH5__2,1.6044420993,-0.873934305,-0.20983636500000002
acid_tale__low_Mg_ale_pH7__1,1.0809974815,-0.8099119770000001,-0.22948815500000003
acid_tale__low_Mg_ale_pH7__2,1.6602967663000001,-0.7988871120000001,-0.305050535
acid_tale__low_Mg_ale_pH5__1,1.0146779598,-0.640705841,0.33864483500000003
acid_tale__low_Mg_ale_pH5__2,1.8568129725,-0.68451218,0.352936165
acid_tale__MES_ale_pH7__1,1.5269462545999999,-0.7351243470000001,-0.179845215
acid_tale__MES_ale_pH7__2,1.1222061812,-0.748227484,-0.133927275
acid_tale__MES_ale_pH5__1,3.15709508,-0.773382533,0.17805272500000002
acid_tale__MES_ale_pH5__2,2.5524063967,-0.932560217,0.5808612550000001
acid_tale__gmos_pH7__1,1.922172621,-0.7014007320000001,-0.12245240500000001
acid_tale__gmos_pH7__2,1.4471884303,-0.651219827,-0.11016321500000001
acid_tale__gmos_pH5__1,2.4895536437,-0.733972559,0.258050795
acid_tale__gmos_pH5__2,2.2756880172000002,-0.620611539,0.214724405
adnB__wt_adn__1,1.2639463635000001,-1.266129456,0.525156825
adnB__wt_adn__2,0.8277537263,-0.350882532,-0.230701535
adnB__delydhB_adn__1,-0.261704152,-1.84947893,0.7912719850000001
adnB__delydhB_adn__2,1.664163469,-1.212460708,0.263191565
ytf2__wt_glc__1,-2.7844566815,-0.36913316900000004,0.049464605
ytf2__wt_glc__2,-2.7469409221000003,-0.43140754000000003,0.228083955
ytf2__ybcM_glc__1,-2.3625299021,-0.6108619550000001,0.6497454850000001
ytf2__ybcM_glc__2,-2.1453669653,-0.479471609,0.597850285
ytf2__ydhB_glc__1,-1.5464559937,-0.47064091500000005,0.7921500050000001
ytf2__ydhB_glc__2,-1.2116241985,-0.48730954800000004,0.687099105
ytf2__yfeC_glc__1,-2.0149860358,-0.504541804,0.459227755
ytf2__yfeC_glc__2,-1.6735044377000001,-0.5076367540000001,0.594893945
ytf2__yciT_glc__1,-2.5360572723,-0.550100842,-0.048493855
ytf2__yciT_glc__2,-2.6404446326,-0.6373314050000001,-0.077813195
ytf2__ydiZ_glc__1,-2.2504161508,-0.473158259,-0.258789885
ytf2__ydiZ_glc__2,-2.1869905554,-0.42645444800000004,-0.312792925
ytf2__ynfL_glc__1,-2.7855479942,-0.41808168900000003,0.42990684500000004
ytf2__ynfL_glc__2,-2.8754623279000002,-0.334242449,0.347088265
misc2__dellon_glc__1,4.2217394656,0.34939167800000004,0.251723305
misc2__dellon_glc__2,4.1803532929,0.519417178,0.612739765
ytf3__wt_glc2__1,0.5224736803,-0.485554256,-0.215305075
ytf3__wt_glc2__2,0.448484158,-0.360020973,-0.21921100500000001
ytf3__wt_pH7_lactate__1,0.3934611103,-0.5143138700000001,-0.35766615500000004
ytf3__wt_pH7_lactate__2,0.5731871493,-0.593609637,-0.386588745
ytf3__wt_pH55_lactate__1,1.7332660733,-0.6581930260000001,0.24783653500000002
ytf3__wt_pH55_lactate__2,1.7930302605000001,-0.449162096,0.23684876500000002
ytf3__wt_pH55_HCl__1,2.0695984559,-0.55335194,0.055893475000000005
ytf3__wt_pH55_HCl__2,1.9169276206,-0.6147100510000001,0.10318142500000001
ytf3__dyieP_pH7__1,0.8699497739000001,-0.413300108,-0.056106615000000006
ytf3__dyieP_pH7__2,0.6255673978,-0.451285506,-0.07265621500000001
ytf3__dyieP_pH55__1,0.9812331415000001,-0.341483713,-0.24658312500000001
ytf3__dyieP_pH55__2,0.3466631586,-0.370973207,-0.565017465
