,A,RhaS,Crp
SRX3648457,0.22128365930000002,0.5161908743,0.40077032360000003
SRX3648458,-0.1670342639,0.1472353797,0.19451078430000002
SRX3648459,0.2997306765,0.2544868898,-0.3027589365
SRX3648460,0.3472190164,0.0048769064,0.8486849750000001
SRX3648461,0.21156541550000002,-0.7652587391,0.3938793786
SRX3648462,1.2020146505,-0.29207153350000004,0.148786522
SRX3648463,-0.46058013350000004,0.4052958862,0.3369699572
SRX3648464,-0.1074649485,0.373543715,0.013751511800000001
SRX3648465,-0.0484676236,-0.0860755913,-0.22974107400000002
SRX3648466,0.0485368849,0.23494598700000002,0.35225783860000004
SRX3648467,-0.3229621281,-0.0454854764,-0.0962918605
SRX3648468,0.4185534831,-0.4257003923,-0.4193098364
SRX3648469,1.5069300499,0.6887073027,-0.4561378538
SRX3648470,1.866525979,1.1453211168,-0.3239561219
SRX3648471,2.3734426968,0.915383947,-0.5009096485
SRX3648472,1.8923262678000001,1.0173818055,-1.0066348399
SRX3648473,1.8500819271000002,1.7416854014,-0.9472326698
SRX3648475,0.27022995450000004,-0.1780030465,0.8071856029000001
SRX3648476,0.5941934334,0.0490260418,0.4894051802
SRX3648477,1.1774927709,-1.013309319,0.12325169
SRX3648478,-0.3632962262,0.36270622210000003,0.5965313259
SRX3648479,-0.0667098336,0.0622494111,0.4467565101
SRX3648480,-0.3128105537,0.16458596790000002,0.5066551433
SRX3648481,0.2968380908,0.22790181240000001,-0.4180190307
SRX3648482,1.4145680267,0.229804784,-1.1217666797
SRX3648483,2.1956336965,0.40422933990000004,-1.5654300289
SRX1429221,-1.5917415929,-0.6091763055,-0.10736737830000001
SRX1429222,0.4155893885,-0.21292125520000002,-0.0089077731
SRX1429223,1.1761522044000001,0.8220975607000001,0.1162751514
SRX1429224,-0.27426267460000003,0.0032521115,0.16900614320000001
SRX1429225,-0.2638327982,-0.34118715860000004,0.0010292434000000001
SRX1429226,-0.806555209,-0.5859471111,-0.1128774423
SRX1429227,-0.8273849237,-0.4746903028,-0.0133986869
SRX1429228,0.5104510801000001,0.1679954591,0.1636110552
SRX1429229,-1.0740363401,-0.3191895138,-0.331696997
SRX1429230,-1.8056275379,-0.3197253755,-0.038234619500000004
SRX1429231,0.28127559700000004,0.07806691190000001,0.0085680138
SRX1429232,-1.8590016397,-0.5503486525,0.11367215480000001
SRX1429233,-2.5713840034,-0.6360623389,0.3878004733
SRX1429234,-2.6705431605000003,-0.0208033764,0.3784077044
SRX1429235,-2.2750205939,-0.2956852955,0.6438706029
SRX1429236,-0.7364622964,0.0389446238,1.4015203867000001
SRX1429237,-2.1776219543,0.2304376353,0.8077489953
SRX1429238,-2.4884274467000003,0.27516347620000003,0.7167135879000001
SRX1429239,-2.0289372351,0.2530537117,0.8733453174
SRX1429240,-1.806393108,0.1386122143,0.7318804379
SRX1429241,-2.164384597,0.0959792057,0.7265351033
SRX1429242,-2.4850576723,-0.1874143435,0.5601250011000001
SRX1429243,-1.1269164309,0.11469965900000001,1.1423196373
SRX1429244,-2.2350379707,-0.20241309170000002,0.8770837162
ERX2339161,0.0304477959,0.027331964900000002,-0.4060248421
ERX2339162,-0.0304477959,-0.027331964900000002,0.4060248421
ERX2339163,1.2197904244,-0.2260977278,-1.860802321
ERX2339164,0.4802315026,-0.2340392265,-1.9932080196
ERX2339165,0.8071611449,-0.3196623609,-3.95744986
ERX2339166,-0.3438036847,0.7703144620000001,-2.376849187
ERX2339167,-0.9819519595,-0.3104593544,-2.4414347629
ERX2339168,-0.1311104195,-0.0994572073,-0.11143317250000001
ERX2339169,0.5749228452,0.1211569559,0.4939784118
ERX2339170,1.2810836766,-0.0420731331,-1.9613924773
ERX2339171,0.7698815502,-0.5868854363,-2.2687520043
SRX7656012,2.8406360212,1.0107042883,-0.0257376573
SRX7656013,0.1825702998,0.6150684882,0.0299666606
SRX7656014,0.9635327248000001,0.520359309,-0.11910927560000001
SRX7656015,0.4082140144,0.0792302669,-0.14152359080000002
SRX7656016,-0.2783959085,0.0995372681,-0.0528646626
SRX7656017,-0.1164432229,0.5594446388000001,0.0466087293
SRX7656018,0.346704876,0.2537593774,0.0888972367
SRX7656019,0.2545995943,-0.3974739345,-0.1208458188
SRX7656020,-0.3852528543,0.2636422679,-0.1901082408
SRX7656021,0.5690838755000001,0.5285027629,0.4066410972
SRX7656022,-0.6869983533,-0.5650985483000001,0.3008384148
SRX7656023,0.7894772653000001,0.5213655628,0.1735871826
SRX7656024,-0.8733233178,0.7243397234000001,-0.21953675190000002
SRX7656025,-0.0192285953,0.6290248036,-0.3706386875
SRX7656026,2.2951301383000002,1.4162314941,-0.46689314190000003
SRX7656027,0.8644528702000001,0.34812533230000003,-0.0494673563
SRX7656028,2.8129771565,1.002329466,0.0487355099
SRX7656029,-0.1130427103,-0.0769616097,0.0882736573
SRX7656030,-0.23174079490000002,0.0583550299,-0.125182064
SRX7656031,-0.23836595970000002,0.4224201037,0.010558977
SRX7656032,0.453308423,0.0794351261,0.0951398358
SRX7656033,1.2227223141,0.3096298933,0.1194905215
SRX7656034,0.4024248955,-0.0337205921,0.2237150322
SRX7656035,1.2829474301000001,0.5494895835,-0.1184232803
SRX7656036,-0.2734206021,-0.2481429399,-0.0704396684
SRX7656037,0.5698205803,0.2529084921,-0.0825438107
SRX7656038,1.0194580258000001,0.38568650130000004,0.0036720471
SRX7656039,-0.6291250675,-0.33302095740000004,0.0579740377
SRX7656040,-0.16177723500000002,0.1961849826,-0.0560469805
SRX7656041,0.7909023025,0.1368359748,-0.0019270572
SRX7656042,1.5831507293,0.9494520794,0.0772652949
SRX7656043,2.5792104107,0.667771683,-0.0181962037
SRX7656044,0.9103135095,0.9687242392000001,0.29333133570000003
SRX7656045,1.0699938013999999,0.9984894773,0.038003208600000005
SRX7656046,0.5217938546,0.5473691325,0.055199946900000005
SRX7656047,2.0119832445,0.7186117310000001,0.0970352661
SRX7656048,0.7070588519000001,0.2359244161,0.14530002960000002
SRX7656049,0.7364881839,0.41990052440000003,0.1482510961
SRX7656050,2.3980880592,1.3640378988,0.22872318360000002
SRX7656051,1.0976749366,0.6502818039,-0.1834415272
SRX7656052,1.2869007388,0.6824646117000001,-0.291745723
SRX7656053,3.459263631,1.2442823922,-0.2070583333
SRX7656054,0.9777926027,0.4912765357,-0.28640995810000003
SRX7656055,2.0468351421,0.9412091842,-0.2561673142
SRX7656056,1.284530068,0.140883366,-0.2033869971
SRX7656057,-0.6249554328,0.1801092936,-0.191489569
SRX7656058,-0.3702062365,-0.37821349470000004,-0.29996488930000004
SRX7656059,-0.3731848726,-0.2577480433,-0.2739975689
SRX7656060,0.9563313416,0.3863915894,-0.2739867065
SRX7656061,-0.3400109063,-0.2068430347,-0.1411955001
SRX7656062,1.3627332791,1.0586035396,-0.3968922552
SRX7656063,1.4216696191,0.38916311400000003,-0.7714632805
SRX7656064,1.6510893208000001,-0.1594130468,-0.9445177907000001
SRX7656065,2.3264749466,0.8175836391,-0.6936953239
SRX7656066,1.9537558973,0.5956827615,-0.2741151042
SRX7656067,1.9441756507,0.7367002535,-0.2107467671
SRX7656068,-0.1554018134,0.1025396207,-0.2945587492
SRX7656069,1.3562472897,0.22715187350000002,-0.14377662900000002
SRX7656070,2.3107033239,0.7981688489000001,-0.1917551074
SRX7656071,3.8933162576,1.8550046988000002,-0.31899979570000003
SRX7656072,1.4148741902,0.7965288906,-0.1429422108
SRX7656073,1.3423362336,0.5601673843,-0.1039371872
SRX7656074,4.3277367597,2.1403694936,-0.2057577352
SRX7656075,3.2936020574000002,1.3510118437,-1.6721229036
SRX7656076,4.9074643462,2.0122458522,-1.4822713578
SRX7656077,3.5010207623,1.6255557379,-1.6233641556
SRX7656078,0.5212668055,1.03955741,0.34011186720000003
SRX7656079,0.0835822368,0.39027651290000004,0.31661900600000004
SRX7656080,1.7391983546,0.9834064234000001,0.2924930122
SRX7656081,-0.6263973153,-0.0229440732,0.20629760900000002
SRX7656082,2.6601560222,1.329877507,0.1434163886
SRX7656083,0.4893579789,1.1192465555,0.1449923987
SRX7656084,-0.5372735009,1.2224166542,0.2342972617
SRX7656085,-0.0185989166,0.7985195143,0.1925245619
SRX7656086,4.8573504097,2.4797932174,0.290042195
SRX7656087,0.18101718690000002,0.2761536271,-0.2225034427
SRX7656088,0.9980531643,0.4988348208,-0.3319244188
SRX7656089,-0.5704178566,0.3669374972,-0.2142957861
SRX7656090,1.013480198,0.6443314216,-0.0727186524
SRX7656091,0.9535734168000001,0.35143255100000004,-0.1325552437
SRX7656092,-0.0236919448,0.2107041844,-0.0093774403
SRX7656093,0.2990393765,-0.2648925965,-0.0963017972
SRX7656094,2.0825671024,0.2658439804,-0.0690723906
SRX7656095,1.8190352736,0.01933046,0.0350324265
SRX7656096,0.5273096366,0.5390101377000001,-0.10606712300000001
SRX7656097,0.8442633516,0.1662329055,-0.08314191180000001
SRX7656098,0.2323713895,-0.2016970528,-0.030255880500000002
SRX7656099,1.3999266341,1.1768999931,-0.5907121801
SRX7656100,0.9445967079,0.6362118800000001,-0.5373274114000001
SRX7656101,0.7406266458,-0.0706899398,-0.5783336185
SRX7656102,-1.4233798565,0.11368756390000001,0.0407122211
SRX7656103,1.0578506004,0.8230486511,-0.0296138498
SRX7656104,0.7875607727,0.2639804761,0.0195569859
SRX7656105,1.0725384617,0.4147264764,-0.7292056332
SRX7656106,1.3884763173,-0.0727537667,-0.696285915
SRX7656107,0.015144603100000001,0.15768604320000001,-1.0564224947
SRX7656108,-0.061086263,0.6984803226,-0.0794728993
SRX7656109,1.0992149932,0.3402221469,-0.1805611668
SRX7656110,1.3957081432,0.2696417439,-0.1544384115
SRX7656111,-0.6110798663,-0.43758505550000004,-0.18919337260000002
SRX7656112,1.1673598473,1.2993789786,-0.29911423600000003
SRX7656113,-0.3637784504,-0.8321918604,-0.163664422
SRX7656114,-0.5228681756,-1.723811232,-0.1706452057
SRX7656115,-0.7522215516,-1.723811232,-0.0065019301
SRX7656116,0.5549016316000001,0.1482805817,-0.18035648640000002
SRX7656117,-0.7517490455,-0.9060294984,-1.1344697468
SRX7656118,1.0360045591,0.3261419716,-0.9830774505000001
SRX7656119,1.1412867895,-0.1538411691,-1.1040875946
SRX7656120,1.7132316649,0.6036720189,-0.0633550417
SRX7656121,0.1189142348,-0.5620218598,-0.0233358193
SRX7656122,-0.1812610866,-0.5681252021000001,-0.0186793965
SRX7656123,2.2384352114,1.2141746514,-0.010088120800000001
SRX7656124,1.5201519394,0.9804300619,-0.0220803095
SRX7656125,1.0520914215,0.2093863428,-0.006971406
SRX7656126,0.3618519907,0.8819872171,0.0043966387
SRX7656127,0.8896833887000001,0.1821085916,0.1668676485
SRX7656128,-0.5064408015,0.568593286,0.1832898366
SRX7656129,0.5050473480000001,0.8081278235,-0.8509373182000001
SRX7656130,2.4788368586000002,1.3932102441,-1.0133410348
SRX7656131,1.8485914413,1.4913547166,-0.8552114418000001
SRX7656132,2.6374894946,1.3831623707,-1.0991152194
SRX7656133,3.6986428328,1.3449532833,-0.7051006932
SRX7656134,2.4780371387,1.3029887246,-0.929753295
SRX7656135,0.19966044700000002,0.6010457264,-0.0408171479
SRX7656136,0.6009769502,0.6853058914,-0.17322884830000002
SRX7656137,1.1010452571,0.8659124429,-0.17670345610000002
SRX7656138,0.5171327278,0.7866976986,-0.1133158625
SRX7656139,0.900836744,0.1258837856,-0.0346631081
SRX7656140,0.7541025267,0.310384423,-0.1636875546
SRX7656141,1.401129968,0.8448037635000001,0.0453136418
SRX7656142,1.3326130127,-0.1738351765,0.1758445305
SRX7656143,1.3094852459,0.3188114933,0.16750353580000002
SRX7656144,0.5105772772,0.2700952346,-0.8846690774
SRX7656145,1.743809951,1.3206587512,-1.0415023493
SRX7656146,0.31946195510000003,0.7045287781,-0.7368803165000001
SRX5388319,0.0786278661,-0.1014736593,-0.1131082358
SRX5388320,-0.0302754896,-0.1778262008,-0.15099738340000002
SRX5388321,-0.0483523765,0.27929986,0.26410561920000003
SRX5388322,-0.19347515440000002,-0.007445813900000001,-0.3440473148
SRX5388323,0.1464074029,0.2838774525,0.10436316620000001
SRX5388324,-0.4735940072,0.1117902813,0.4952732845
SRX5388325,-0.6495346381,-0.0923937442,-0.32192762610000003
SRX5388326,0.1929997468,-0.019994432700000002,0.32229741440000004
SRX5388327,-0.1114371358,0.5831099011,0.6368160699000001
SRX8708326,-0.1720744303,0.3575365679,-0.0362194251
SRX8708328,1.2847716668,0.24598597,-1.5616224187
SRX8708335,-0.23660377030000002,-0.1450757533,0.4342447082
SRX8708336,-0.6386128496,-0.1670706484,0.5878589544
SRX8708337,-0.409555047,0.06616043170000001,0.5395187561
SRX8708338,-0.7999344633000001,-0.0888981273,-0.14160878940000002
SRX8708339,-0.7499171061000001,-0.1536459969,0.148584254
SRX8708340,-0.8314086091,-0.149447654,0.18241322270000002
SRX8708365,-1.7017044813000002,-0.1396335871,0.9307925237
SRX8708366,-1.8886906128,-0.2731829888,0.9367801035000001
SRX8708368,-1.8249160056,0.1037202656,0.9764142145
SRX8708369,-0.6146253796000001,0.0719957593,0.7325937801
SRX8708370,-0.8918163469,0.28075924150000003,0.8605437876
SRX8708371,-0.6868381884,0.062043405700000005,0.6737314587000001
SRX4166001,0.0749896481,-0.0151060004,-0.0504309921
SRX4166002,0.2082383786,-0.0940463099,0.15996817200000002
SRX4166003,-0.2832280266,0.1091523103,-0.1095371799
SRX4166004,-0.5282488434,-0.4057568123,-0.8779140316
SRX4166005,-0.5645675404,-0.4665431142,-0.5371211839
SRX4166006,0.18682821030000002,0.3876353054,-0.5047912804
SRX4166007,-0.1441491607,0.10385253330000001,-0.49115894060000004
SRX4166008,-0.3748697294,0.4188756189,-0.1463925879
SRX4166009,-0.0883602121,0.1898710342,-0.2696574214
SRX4166010,-0.0803102659,-0.4607877875,-0.422017325
SRX4166011,0.3385994402,0.2247043846,0.0331465663
SRX4166012,1.0266619285,0.8668907864000001,-0.27523787650000003
SRX5000481,0.4543820672,-0.1313126517,-0.011476057900000001
SRX5000482,0.37282936600000005,-0.0527249586,-0.1060102587
SRX5000483,-0.4604890974,0.7443038860000001,0.1512831843
SRX5000484,-0.3804718051,-0.0978570098,-0.1375585523
SRX5000485,0.084188464,0.5283343696,0.2109785549
SRX5000486,-0.1170644051,-0.019355984200000002,0.2609776572
SRX5000487,-0.4665258728,0.2461331055,-0.1923561796
SRX5000488,-0.4572947083,-0.40225185680000003,-0.34262451
SRX5000489,0.3961353747,0.6968626237000001,-0.1664668386
SRX5000490,-0.5523605656,0.1704347947,-0.16714632440000002
SRX5000491,-0.2684056489,-0.2999647084,-0.37078453650000004
SRX5000492,1.0398010178,0.5579643991000001,1.475368666
SRX5000493,0.6085732341,0.6227181893,1.1376902668
SRX5000494,0.1923656733,0.35208794200000004,1.1347282112000001
SRX5000495,1.2786150572000001,0.8664074177000001,1.4212904351
SRX5000496,0.7528860181,0.5232274015,1.467315173
SRX5000497,0.09479824340000001,0.0088595494,-0.0192756679
SRX5000498,-0.42429558640000004,-0.2456759285,0.0212278545
SRX5000499,0.6135564088000001,0.5763612649000001,1.1315243246
SRX5000500,0.3294973431,0.2368163792,-0.0019521866
SRX5000501,-0.21022607640000002,-0.1824534754,-0.4916651179
SRX5000502,-0.0654105626,-0.1929473466,-0.34854891390000003
SRX5000503,-0.1642833826,-0.340001799,-0.43585225920000004
SRX5000504,-0.0647886768,-0.0191454449,-0.1372784369
SRX5000505,0.43871893780000004,0.006284609500000001,-0.1642322029
SRX5000506,0.23917059770000001,0.0249640167,-0.1681617912
SRX5000507,0.0986466415,0.555104801,-0.0774965284
SRX5000508,0.0894755388,-0.2083591111,0.0630814665
SRX5000509,-0.34269422450000003,0.06663508500000001,-0.2810515373
SRX5000510,0.361120912,-0.23754728760000002,-0.28533503050000003
SRX5000511,0.2952228071,-0.3047860295,-0.1949960566
SRX5000512,-0.16756359680000002,-0.3425142738,-0.4457334711
SRX5000513,-0.3853843122,-0.5347396045,-0.3135830297
SRX5000514,-0.45421236660000003,-0.15536888440000002,-0.4912625674
SRX5000515,-0.0337869503,0.4284744835,-0.402798119
SRX5000516,-0.08416432,-0.3402790624,-0.49061737310000003
SRX4124772,-1.0332761318,-0.8356373148,-0.49159209540000004
SRX4124773,-1.4043392548,-1.4405014101,-0.2902563631
SRX4124774,0.1542974278,-0.08457003390000001,0.0011446948
SRX4124775,-0.1542974278,0.08457003390000001,-0.0011446948
SRX5323946,-0.3642767,-0.076868664,-0.1947450853
SRX5323947,0.3642767,0.076868664,0.1947450853
SRX5323948,-0.2297157357,0.2048190664,0.25533424920000003
SRX5323949,-0.2166228587,0.0875142384,0.3336771074
SRX5323950,-0.3055149941,0.2164301857,-0.19234211680000002
SRX5323951,-0.47253824990000004,-0.2871055141,-0.21453890080000002
SRX5323952,-0.1972000864,-0.20303266020000002,-0.1725798192
SRX5323953,0.0652121997,-0.0119171982,0.0807140303
SRX5323954,-0.1392650917,-0.11513016050000001,-0.0703709117
SRX5323955,-0.0862134033,-0.114084031,-0.0216465485
DRX093856,-0.8582491561000001,-0.4670427324,0.0794100169
DRX093857,-1.222834072,-0.4502542344,-0.6136421402000001
DRX093858,-1.090374444,-0.2880019385,-0.5901419459
DRX093859,-2.1628206106,-1.4139467733,-0.20304986730000002
DRX093860,-0.9889004796,-0.3852102217,0.09984774490000001
DRX093861,0.1170232135,0.28208627140000003,-0.0386433461
DRX093862,-0.7912322044000001,0.15313696940000002,-0.7873801161
DRX093863,-1.0863343041,-0.381342324,-0.5712728994
DRX093864,-1.6702959555999999,-0.031136785700000003,-0.0286686132
DRX093865,-0.9259693524,-0.3463526122,-0.23342197620000002
DRX093866,0.7412259426000001,0.18495646100000002,-0.0407666707
DRX093867,-1.2245226398,0.163095507,-0.7308913606
DRX093868,-1.31690708,-0.4201103839,-0.7037627470000001
DRX093869,-1.4535643024,-0.5699425650000001,-0.2362122698
DRX093870,-1.8976585794,-0.9933323968000001,-0.0164546772
SRX6366242,0.6778096813000001,2.5929657562,0.0328965424
SRX6366243,-0.38724057780000004,0.9887297532,0.1360103685
SRX6366244,0.0485476304,0.8847450604,0.5049328406
SRX6366245,0.1050207387,1.3067651777,0.1529755428
SRX6366246,-0.1732759839,1.2606187534,-0.015406163700000001
SRX6366247,0.9346432406,1.8450054088,0.37994444860000004
SRX6366248,0.394310105,0.6133510613000001,0.22590315390000001
SRX6366249,-0.860346869,1.1602701431,0.23212511460000002
SRX6366250,0.6088567015,1.6324408276,0.2831675712
SRX6366251,0.07658776590000001,0.5712669204,0.20362184190000002
SRX6366252,-0.4014411762,-0.5153427850000001,-0.011167604900000001
SRX6366253,0.4014411762,0.5153427850000001,0.011167604900000001
SRX254739,-6.3222510082,-3.3468834837,-0.8924017296000001
SRX254740,-6.7359685296,-3.6009937003,-0.8649010421000001
SRX254741,-6.5103205044,-3.6153879495,-0.7001267639000001
SRX254742,-6.3357883797,-3.3089469657,-0.9119051060000001
SRX254743,-5.6687418005,-3.323290036,-0.8563503673
SRX254744,-6.4408591753,-3.2867596933,-0.6222702813000001
SRX254745,-6.5180898067,-3.4857877559,-1.0877370598
SRX254746,-5.9277410354,-3.2813693051,-1.7369671045000001
SRX254747,-6.7314930159,-3.7521144678000002,-1.3358746678
SRX254748,-6.5057815043,-2.7467693208,-0.48690911950000004
SRX254749,-6.1133106854,-3.5270605811999998,-0.9667081537000001
SRX254750,-6.7931823794,-3.2970824051,-1.2851862633
SRX254751,-6.3369426683,-3.2499931353,-0.385574128
SRX254752,-7.2180950957,-2.7124935123,-0.24326731070000002
SRX254753,-6.9341733130000005,-3.1394968834,-0.2979551923
SRX254754,-6.5525944228,-2.870615564,0.6722892721
SRX254755,-6.5013167173,-2.9642853143,1.1260265914
SRX254756,-3.9943303588,-2.5221326691,1.0397299023
SRX254757,-6.5027698537,-3.436453899,-0.3628059501
SRX254758,-5.810097156,-3.1833753985,-0.4528756111
SRX254759,-4.5623904422,-3.6665580328000003,-0.3254764307
SRX254760,-8.1235859978,-3.3871247868,-0.18830449770000002
SRX254761,-6.9635022495,-3.2886229726,-0.7544182141
SRX254762,-6.9285545419000005,-3.3441447311,-0.5831081023
SRX254763,-6.1437010799,-2.3152054331,0.0047093158
SRX254764,-7.5592042352,-1.9350260715,0.5669202778
SRX254765,-8.0346098658,-4.1608837747,0.5677400205
SRX254766,-7.0110181046,-3.3820317832,-0.4403543445
SRX254767,-6.5491875704,-3.3432062929,-0.24124783460000002
SRX254768,-6.1834460814,-3.06546719,-0.4115574947
SRX254772,-5.4853680029,-1.7680265792,-0.3562857689
SRX254773,-1.9891533362,-1.8295762880000002,0.5579321807000001
SRX254774,-4.7842490236,-3.4943700319,0.5313165346000001
SRX254775,0.5089288078,-0.2868341628,-0.2638966479
SRX254776,-3.2525892728,-1.801612612,-0.19432084730000002
SRX254777,3.8208586467,1.8403358893,0.10333546310000001
SRX254778,0.6531440024,0.4969179225,0.21447380530000001
SRX254779,-1.7750717701,-1.1706535672,0.2213336307
SRX254780,-3.1904085581,-1.3824497228000001,0.3721320869
SRX254781,3.7303066907,1.9100319391,0.3267917408
SRX254782,1.6472928002,1.0441152092,0.5609825497
SRX254783,3.8190266224,1.7878680073000002,0.28759943400000004
SRX254784,4.4580328501,2.4534009279,-0.2368919985
SRX254785,2.760012616,1.5295942555000002,0.14532827
SRX254786,2.2517819953,1.3138058126,0.3642317098
SRX7136401,0.2457962713,0.551315746,-0.2650089901
SRX7136403,0.5623894087,0.13016184220000002,0.1635474037
SRX7136405,0.231636009,0.37457061210000003,0.1684464855
SRX7136407,-0.936465953,0.1333202863,0.2976957928
SRX7136409,-0.13206761220000002,-0.6544712867,0.1507827136
SRX7136411,-0.80818568,-0.6814775881,0.1014615864
SRX3754949,-0.3348610687,-0.020291616000000002,0.0327470021
SRX3754950,-0.35337794510000003,-0.1822147804,0.0481021751
SRX3754951,0.6882390138000001,0.2025063964,-0.0808491772
SRX3754952,-0.24579033660000002,-0.0714906984,0.13673644840000002
SRX3754953,-0.1027694328,0.015182767000000002,0.07923360680000001
SRX3754954,0.8753523006,0.0769945664,0.0144034674
SRX3754955,0.1219690454,-0.46583418130000004,-1.632512297
SRX3754956,-0.23609789820000002,-0.4235719475,-1.6693356927
SRX3754957,0.0792315983,-0.22036520180000002,-1.6531858744
SRX3754966,-0.7156175347,-0.11624839020000001,-0.2182690823
SRX3754967,-0.45952697940000004,-0.137968066,-0.19587325690000001
SRX3754969,-0.8955684478,-0.2090888566,-0.2994099301
SRX1424798,-0.1658279305,-0.0682253854,-0.0842798241
SRX1424799,0.1658279305,0.0682253854,0.0842798241
SRX1424800,0.3258489495,0.41557412250000003,0.0678688308
SRX1424801,-0.1664623996,-0.1283640687,0.030330043600000002
SRX1424802,-0.8230802975,0.3095758959,0.5365988028
SRX1424803,-0.7265380125,0.18097817700000002,0.5911904992
SRX1424804,-0.5121695596,0.3903713344,-0.32946598320000003
SRX1424805,-0.6283355736,0.5909005209,-0.6170200674
SRX1424806,0.7093851115,0.4940176693,1.0357575523
SRX1424807,-0.0241450889,0.0331283428,0.9608772845
SRX1424808,0.1393718565,-0.0802987371,-0.1932318201
SRX1424809,1.0557885685,0.16720441960000001,-0.24201875890000002
SRX1424816,0.6106731308000001,0.2083506638,-0.2242368632
SRX1424817,3.1410481868,1.7657066433000002,-0.2415859193
SRX1424818,0.13748399490000002,0.09465027370000001,-1.6596404198
SRX1424819,-0.7948558224000001,-0.3140985479,-1.5412069563
SRX1424824,0.6589272504,0.6690487927000001,-1.6338730553
SRX1424825,-0.18897783140000002,0.27485991600000004,-1.6921309905
SRX1424826,-0.6129608579,0.1509916245,0.024751287900000002
SRX1424827,-0.6809666884000001,0.11507049050000001,0.0278344303
SRX1424828,-0.9906815402,-0.217393791,-1.4241152532
SRX1424829,-0.7047973240000001,-0.3083781598,-1.6590049948
SRX1424830,-0.5084722798,-0.21118874240000002,-1.8726274564
SRX1424831,-0.299293962,0.1409106683,-1.8730596957
SRX1424834,0.5989882056,0.5217913270000001,-1.10328679
SRX1424835,1.6297047809,1.0184788588,-1.1546180975
SRX1424840,1.4066009422999999,0.0188667971,-2.9067680232
SRX1424841,2.3486823555,0.7038945588000001,-3.0181921286
SRX1424842,1.6003832964,0.20796857900000001,-1.5439177016999999
SRX1424843,1.4141744252000001,-0.10898981740000001,-2.1842734612
SRX1424844,2.4369027753,1.5123575979,-1.616189157
SRX1424845,1.5249668782999999,1.1948474159,-1.5982655594000001
SRX1424846,0.5649100605,0.2963910744,-1.5932065020000001
SRX1424847,0.7487639964,0.74156831,-1.2939667953
SRX5060277,-0.2516995002,0.2057510482,0.0834236646
SRX5060279,-1.2377398979,-1.0570414355,-1.0800252217
SRX5060281,0.2516995002,-0.2057510482,-0.0834236646
SRX5060283,-0.7664472172,-1.0905268799,-1.0200857079
SRX5936089,0.127660515,0.060806765400000004,0.023435122500000002
SRX5936090,0.3212377543,-0.1640325182,0.1248516005
SRX5936091,0.0462541037,0.2628612118,0.0692848872
SRX5936092,-0.4951523729,-0.15963545910000002,-0.21757161020000002
SRX5936093,1.9033473721,3.0152828102,0.1391748524
SRX5936094,2.369656036,2.5640629598,0.0317638306
SRX5936095,2.9494999164,3.4084810679,-0.5801942053
SRX5936096,2.5283468421,3.1580114816,-0.6708481182
SRX5936097,2.6587046868,3.2083554256,-0.2977467191
SRX5936098,2.3392428177999998,3.116128811,-0.22816473310000002
SRX5936099,2.0579432392,3.1595090358,-0.4658876377
SRX5936100,2.1513530217,2.7173672597,-0.4601301404
SRX5936101,2.9075814497,2.9716667692,-0.9132657347
SRX5936102,2.455952387,2.7668771506,-0.9598387660000001
SRX5936103,2.5742761493,2.5290762792,-1.1240828075
SRX5936104,2.875437797,2.8113314247,-1.1933479101
SRX5936105,3.3629861645,2.8844814323,-1.4654213975000001
SRX5936106,2.6855747908,2.5377046309,-1.2839636258
SRX5936107,3.5210715068000003,2.7760871347,-1.5241984337
SRX5936108,3.0339320121,2.5391280304,-1.4587504675
SRX5936109,3.2909347047,2.374843126,-1.6489719420000002
SRX5936110,3.3272880742,2.9076597288,-1.7515646770000002
SRX5936111,3.8125465665,2.8541643173,-1.770421453
SRX5936112,3.2336383741,2.7326423167,-1.7906801929
SRX5936113,3.5837444067,2.983229417,-1.6497521704
SRX5936114,3.6569613722,2.7214580743,-1.6595707367
SRX5936115,4.1128140767,2.993853798,-1.5958078438999999
SRX5936116,3.5450445473,2.6207534856,-1.5052361202
SRX5936118,3.6693706932,2.6778275617,-1.2832103901
SRX5936119,3.7079589236,2.7410120965,-1.4664207613
SRX5936121,3.1194268621,2.3903832299,-1.1202172584
SRX5936122,3.2546729318,2.3888460431,-1.1002127465
SRX5936123,2.6472128779,1.0666175547,-1.1087708567
SRX5936124,2.6573066127000002,1.5965458005,-1.0562763317
SRX5936125,2.5814221509,1.070976268,-1.0770613484
SRX5936126,3.1210632095,1.122196999,-1.3037934838
SRX5936128,-0.1368146368,-0.4219873297,-0.6188562966000001
SRX5936129,-0.0589612329,-0.33898263370000004,-0.685956077
SRX5936130,0.2435274137,-0.8095420255,-0.9771786215
SRX5936131,0.3512472524,-0.2988144045,-0.7984177568
SRX5936132,-0.439717244,-0.0433022173,0.1972167981
SRX5936133,-0.2396928944,-1.2989168465,-0.25833408480000003
SRX5936134,-0.3713465332,-0.0952934802,-0.07625097460000001
SRX5936135,-0.47751719340000004,-0.20278279800000001,-0.12687704800000002
SRX5936137,0.2240740819,-0.0105195646,0.4079259133
SRX5936138,-0.0618171904,-0.6204623682,0.30098022150000003
SRX5936139,0.6720678805,0.7350336486,0.5016748605
SRX5936140,0.7498189289,0.30310232330000003,0.24660512910000001
SRX5936141,0.4470079797,0.1058576663,0.6661311877
