,A,Fur
cstr_pfr__pfr_P5_0010m__1,0.489025951,-0.2486604023
cstr_pfr__pfr_P5_0025m__1,0.6373061839,-0.11457500350000001
cstr_pfr__pfr_P3_0025m__1,0.3156253815,-0.0458174613
cstr_pfr__pfr_P1_0025m__1,0.044292547,0.09232908270000001
cstr_pfr__pfr_P5_0045m__1,0.4646077179,-0.17086565550000002
cstr_pfr__pfr_P5_0120m__1,1.016236106,-0.1208336022
cstr_pfr__pfr_P3_0120m__1,0.30579783190000004,0.06861392670000001
cstr_pfr__pfr_P1_0120m__1,-0.9350203558,-0.0178754799
cstr_pfr__pfr_P5_0210m__1,2.0461327882,-0.019448353
cstr_pfr__pfr_P5_1500m__1,0.3189027191,0.24549681710000001
cstr_pfr__pfr_P3_1680m__1,-0.1006867864,0.36888590790000003
cstr_pfr__pfr_P5_1680m__1,0.1983384561,0.13851083520000002
cstr_pfr__pfr_P1_1680m__1,-0.1389849363,0.2624664266
cstr_pfr__str_0005m__2,-0.1095250948,0.079099133
cstr_pfr__str_0010m__2,-0.4720551979,0.023143631
cstr_pfr__str_0025m__2,-0.44046667440000004,0.164960736
cstr_pfr__str_0045m__2,-0.1292402882,0.116726939
cstr_pfr__str_0075m__2,-0.3548974407,0.1187253585
cstr_pfr__str_0120m__2,-0.5406434124,0.137283824
cstr_pfr__str_0210m__2,-0.1576153672,0.159658195
cstr_pfr__str_0330m__2,-0.3725113647,0.1877111361
cstr_pfr__str_1500m__2,-0.4921539609,0.41677936600000004
cstr_pfr__str_1560m__2,-0.101262738,0.22187878290000002
cstr_pfr__str_1680m__2,0.16124523970000001,0.16941765820000002
cstr_pfr__str_ref1__2,-0.0854682306,-0.018146145500000002
cstr_pfr__str_ref2__2,-0.1496217503,0.0256086016
cstr_pfr__str_ref3__2,-0.283154085,0.0545085134
cstr_pfr__pfr_P5_0005m__2,1.4892553158,-0.2637159273
cstr_pfr__pfr_P5_0010m__2,-0.1285369281,-0.3128043541
cstr_pfr__pfr_P5_0025m__2,0.09717325090000001,-0.0960139128
cstr_pfr__pfr_P3_0025m__2,-0.6289693407,-0.030184756700000002
cstr_pfr__pfr_P1_0025m__2,-0.5486560401,-0.0086357016
cstr_pfr__pfr_P5_0045m__2,-0.0009902873,-0.0662582299
cstr_pfr__pfr_P5_0120m__2,-0.0742848623,-0.077451278
cstr_pfr__pfr_P3_0120m__2,-0.7861090578000001,-0.0488578203
cstr_pfr__pfr_P1_0120m__2,-0.5899011987,0.0932557873
cstr_pfr__pfr_P5_0210m__2,-0.3929629443,0.3717047229
cstr_pfr__pfr_P5_1500m__2,0.22329753500000002,0.09190021520000001
cstr_pfr__pfr_P3_1680m__2,0.41356786970000003,0.000697295
cstr_pfr__pfr_P5_1680m__2,-0.2387924392,0.17676420680000002
cstr_pfr__pfr_P1_1680m__2,-0.3298279212,0.1282323599
darobactin__daro_30m__1,-15.3925632451,0.07258940650000001
darobactin__daro_30m__2,-13.8534841303,0.4103080046
darobactin__solv_1h__1,-11.7022234519,-0.17874328250000002
darobactin__solv_1h__2,-16.943954177,-0.1385735763
darobactin__daro_1h__1,-14.7779952007,-0.1226744044
darobactin__solv_1h__3,-12.5914994505,-0.6662322459000001
darobactin__daro_1h__2,-7.1644633348,-0.0046208559
darobactin__daro_1h__3,-6.2486524273,-0.0251060456
darobactin__daro_30m__3,-14.3840136859,0.1893534413
darobactin__solv_30m__1,-14.2382303638,0.2590510636
darobactin__solv_15m__1,1.1937660016,0.0789821896
darobactin__solv_15m__2,-1.9213934334,-0.0016186808
darobactin__daro_15m__1,-1.1127490718,0.1755329642
darobactin__solv_15m__3,0.7276274318,-0.0773635087
darobactin__daro_15m__2,2.1332331077,-0.10648117600000001
darobactin__daro_15m__3,1.6734266225,0.5172701398
darobactin__solv_30m__2,-14.0708628229,0.0536596393
darobactin__solv_30m__3,-13.4742445305,-0.0324711059
ddp__pNT3_aroP__1,-0.2062375613,0.26010932810000004
ddp__pNT3_aroP__2,0.1152615478,0.4181962946
ddp__pNT3_bamC__1,10.8189351306,-0.48680264710000004
ddp__pNT3_bamC__2,10.7198468623,-0.6152974599000001
ddp__pNT3_cusA__1,10.698044128,-0.34778200340000004
ddp__pNT3_cusA__2,10.2680628656,-0.6004339821
ddp__pNT3_hemX__1,3.2450471529,0.1724568417
ddp__pNT3_hemX__2,1.6568126527,0.07557156150000001
ddp__pNT3_empty__1,-0.49920400540000004,0.011735173100000001
ddp__pNT3_empty__2,0.49920400540000004,-0.011735173100000001
ddp__pNT3_topA__1,2.9408196655000003,0.1315853546
ddp__pNT3_topA__2,2.0494012646,0.1547747162
ddp__pNT3_yicR__1,2.1563762355,0.0580574898
ddp__pNT3_yicR__2,1.2789629286,0.051789814100000005
ddp__pNT3_yqjD__1,0.215358669,0.25839990900000004
ddp__pNT3_yqjD__2,0.20181631260000002,0.1349579705
ecomics__del_gabT__1,-1.3375483809,0.0393142537
ecomics__del_gabT__2,1.3375483809,-0.0393142537
ecomics__del_putP__1,-0.20735892720000001,0.0915854056
ecomics__del_putP__2,0.3720206091,-0.008811188000000001
ecomics__del_entF__1,-6.0768790882,0.1343913328
ecomics__del_entF__2,1.3688493614000001,0.4597863586
ecomics__del_entF__3,2.1348474294,0.40568499350000004
ecomics__del_cysA__1,5.6256440529,0.2817989522
ecomics__del_cysA__2,5.2312050582,0.0914551214
elyC__wt_21C__1,2.1814430051,0.1339626673
elyC__wt_21C__2,2.5452668475999998,0.2376566812
elyC__wt_21C__3,3.7634213431,0.1667943564
elyC__wt_37C__1,-1.6575927994000001,-0.0644728675
elyC__wt_37C__2,1.6948923448,0.032936301
elyC__wt_37C__3,-0.0372995454,0.0315365666
elyC__delelyC_21C__1,3.4021377451,0.1668143819
elyC__delelyC_21C__2,0.7196978439,0.1181870208
elyC__delelyC_21C__3,2.0224331343,0.119857581
elyC__delelyC_37C__1,-1.4655841347,-0.0026810853000000003
elyC__delelyC_37C__2,2.0366415939,-0.002438743
elyC__delelyC_37C__3,-1.7459201743000001,-0.0086765052
evo_acid_w__F9_2__1,-0.42729049490000004,0.5403496389
evo_acid_w__F11_1__1,0.5238181860000001,0.5186811073
evo_acid_w__F11_1__2,0.5518387319,0.7201567743
evo_acid_w__F11_1__3,0.37887752900000005,0.6408318881
evo_acid_w__wt__1,0.3890706888,0.47459131990000003
evo_acid_w__F11_2__1,-0.3669624013,0.25822078190000003
evo_acid_w__B11_2__1,-1.9543738015,0.6176420572
evo_acid_w__F11_2__2,0.3325676463,0.3675384074
evo_acid_w__wt__2,1.9166804011,-0.0214305121
evo_acid_w__B11_1__1,-1.7534799622000001,0.5623234531
evo_acid_w__H9_1__1,3.6457524842,0.9679511212
evo_acid_w__H9_2__1,-0.1727158919,0.3938777195
evo_acid_w__B11_2__2,-1.8955363671,0.4481141065
evo_acid_w__wt__3,2.3330617114,0.1153031922
evo_acid_w__H9_2__2,-0.0968408097,0.4525539635
evo_acid_w__B11_2__3,-1.867569176,0.5540256392
evo_acid_w__F11_2__3,0.7620686175,0.5076285818
evo_acid_w__F9_2__2,-0.8381217918,0.4800509871
evo_acid_w__wt__4,-0.3799126192,0.1843789778
evo_acid_w__wt__5,0.1338578188,0.1278718037
evo_acid_w__wt__6,-1.6460533556999999,-0.3530012879
evo_acid_w__H9_1__2,4.0558474017,0.9166136458
evo_acid_w__F9_1__1,1.3321247159,0.410631464
evo_acid_w__F9_1__2,0.3744537155,0.41348417270000004
evo_acid_w__B11_1__2,-1.5675155275,0.28405116280000003
evo_acid_w__H9_2__3,-0.4764463688,0.3691065887
evo_acid_w__wt__7,-0.4013355174,0.290989885
evo_acid_w__F9_1__3,1.5201603699000001,0.4310912055
evo_acid_w__F9_2__3,-0.3711485467,0.4021933099
evo_acid_w__wt__8,-1.2984489452,-0.3827079396
evo_acid_w__B11_1__3,-1.643461767,0.3152315525
evo_acid_w__wt__9,-1.0469201826,-0.43599543900000004
evo_bz__c3_1_bz__1,12.8304548994,0.4694388149
evo_bz__c3_1_bz__2,0.8894341033000001,-0.0941499191
evo_bz__c3_1_bz__3,0.9935213735,-0.26304170590000003
evo_bz__c3_1_bz__4,1.1271037016,-0.18363961650000002
evo_bz__g5_1_bz__1,7.6645415177,0.7096232135
evo_bz__g5_1_bz__2,4.9924001502,0.5552329476
evo_bz__g5_1_bz__3,6.065212626,0.5439586384
evo_bz__g5_1_bz__4,1.7001248877,-0.07298422930000001
evo_bz__g5_1_bz__5,1.5567264899,-0.179781336
evo_bz__g5_1_bz__6,1.9074301672,-0.180740966
evo_bz__w3110d13__1,-0.5828867461,-0.050569065
evo_bz__w3110d13__2,-0.6163020017,0.1397230596
evo_bz__w3110d13__3,0.7126840469,0.1608827655
evo_bz__w3110d13__4,-0.5857938922,-0.1064310143
evo_bz__w3110d13__5,0.6238900756,-0.0402689696
evo_bz__w3110d13__6,0.4484085176,-0.10333677620000001
evo_bz__w3110d13_bz__1,3.0425873791,0.31447323450000003
evo_bz__w3110d13_bz__2,4.0294466006,0.3780366961
evo_bz__w3110d13_bz__3,1.6509348275,-0.6390700282
evo_bz__w3110d13_bz__4,2.5546303528000003,0.35302206350000004
evo_bz__c3_1_bz__5,12.2917689427,0.33391987570000004
evo_bz__c3_1_bz__6,12.2789678847,0.46354302020000004
evo_bz__g5_2_bz__1,1.6158448531,-0.2983361497
evo_bz__g5_2_bz__2,1.2695749157,-0.45809034120000003
evo_bz__g5_2_bz__3,1.1172231278,-0.6086281939
evo_bz__g5_2_bz__4,6.275126387,0.0809931681
evo_bz__g5_2_bz__5,5.7716077132,0.195475054
evo_bz__g5_2_bz__6,7.6679874608,0.324221285
evo_bz__w3110d13_bz__5,1.2247912422,-0.5392665046
evo_bz__w3110d13_bz__6,1.1522710604,-0.5472059457
evo_bz__a1_1_bz__1,1.5064687709,0.1186170037
evo_bz__a1_1_bz__2,0.9227810449,0.5381271416
evo_bz__a1_1_bz__3,0.8196126806,-0.22477094990000002
evo_bz__a1_1_bz__4,0.4285909828,0.4763750539
evo_bz__a1_1_bz__5,0.9992095668000001,0.1416854967
evo_bz__a1_1_bz__6,0.6988157847,-0.3013027219
evo_metab__wt__1,-4.9170520833,-0.0808053912
evo_metab__del_zwf__1,-2.1188218578,-0.030471969
evo_metab__zwf_ale1__1,-6.3560650554,0.3936756668
evo_metab__zwf_ale2__1,-2.0063495422,0.0785678147
evo_metab__del_ppk__1,5.0868932788,-0.14993682860000002
evo_metab__ppk_ale1__1,4.6009197557,-0.0417552753
evo_metab__ppk_ale2__1,-6.4117489159,-0.0817228009
evo_metab__ppk_ale3__1,-5.9474997709,0.164586916
evo_metab__del_dapF__1,-5.6757058807,-0.3233142576
evo_metab__dapF_ale1__1,-5.5977069588,-0.1445297842
evo_metab__dapF_ale3__1,2.3787885181,0.3858319247
evo_metab__del_entC__1,5.0864167454,-0.2261538763
evo_metab__entC_ale1__1,6.6174534006,-0.100454388
evo_metab__entC_ale2__1,-0.8001472267,0.0273524957
evo_metab__del_dgk__1,3.3487956657,-0.4649925136
evo_metab__dgk_ale1__1,-1.2104242545,0.2776962183
evo_metab__dgk_ale2__1,-0.6347794216,0.5366751984
evo_metab__dgk_ale3__1,-0.38433422030000003,-0.3363553795
evo_metab__wt__2,4.0190268062,-0.048444904000000004
evo_metab__del_zwf__2,-4.408435795,0.1825570551
evo_metab__zwf_ale1__2,0.7760751086000001,0.4108268839
evo_metab__zwf_ale2__2,2.4771743688,0.1301080586
evo_metab__del_ppk__2,5.548129691,0.1097098237
evo_metab__ppk_ale1__2,1.5279474695,0.28369724150000003
evo_metab__ppk_ale2__2,0.9056647946,0.4059858525
evo_metab__ppk_ale3__2,1.2727400921,0.2548741107
evo_metab__del_dapF__2,-7.4452344531,0.6250953256
evo_metab__dapF_ale1__2,-11.6978830775,1.0805477316
evo_metab__dapF_ale3__2,-8.7133244954,0.9983321263
evo_metab__del_entC__2,7.0810162721,0.0249776546
evo_metab__entC_ale1__2,6.5950216386000005,-0.6137496839000001
evo_metab__entC_ale2__2,4.8952880938,0.29850811380000003
evo_metab__entC_ale3__1,1.1473750472,0.323222503
evo_metab__del_dgk__2,3.0204591907,-0.32890767660000003
evo_metab__dgk_ale1__2,-0.23170026430000001,0.14747623070000002
evo_metab__dgk_ale2__2,0.0263784756,0.1773238103
evo_metab__dgk_ale3__2,1.0543460921,-0.37552548290000004
evo_metab__wt__3,0.8980252772,0.1292502951
evo_metab__del_zwf__3,3.9700996366,-0.0270492016
evo_metab__zwf_ale1__3,-0.341813118,0.3978166642
evo_metab__zwf_ale2__3,2.0583278848,0.3733949405
evo_metab__del_ppk__3,1.1309520404,0.2780555948
evo_metab__ppk_ale1__3,-1.3406577880000001,0.5366768649
evo_metab__ppk_ale2__3,2.1165390427,0.192302089
evo_metab__ppk_ale3__3,1.0308390049,0.15740059580000001
evo_metab__del_dapF__3,-8.495127916,0.5556626443
evo_metab__dapF_ale1__3,-12.479085352,0.6782472587
evo_metab__dapF_ale3__3,-8.8775820427,0.7247875401
evo_metab__del_entC__3,7.0767418373,-0.4999240291
evo_metab__entC_ale1__3,3.6754341809,-0.3746433631
evo_metab__entC_ale2__3,1.218495974,0.0508982274
evo_metab__entC_ale3__2,3.8215622694,0.0565852462
evo_metab__del_dgk__3,1.5927509405,0.15614727420000002
evo_metab__dgk_ale1__3,-2.7996165626,0.37332794750000003
evo_metab__dgk_ale2__3,-1.8515629843,0.5844151276
evo_metab__dgk_ale3__3,-3.5864017631,-0.1303245034
flag_reg__wt__1,0.9238287467,-0.0460442795
flag_reg__del_fliA__1,4.9830485024,0.20107097070000002
flag_reg__del_flhC__1,4.091393701,-0.0029571292000000002
flag_reg__del_flhD__1,3.9844471483,-0.0501478224
flag_reg__wt__2,-0.9238287467,0.0460442795
flag_reg__del_fliA__2,2.8323973053,-0.1391004119
flag_reg__del_flhC__2,4.8103692483,-0.0207873536
flag_reg__del_flhD__2,2.6434462132,0.1119405796
flgM__27C__1,3.7532369624,-0.32986265340000004
flgM__27C__2,3.89486119,-0.20650807270000002
flgM__27C__3,4.0460022996,-0.2900434693
flgM__32C__1,-1.2050668423,-0.3300916799
flgM__32C__2,0.0171587427,-0.1550689274
flgM__32C__3,1.0063871265,-0.1446488622
flgM__37C__1,-1.5495853916,-0.008448329400000001
flgM__37C__2,-1.6375464021,0.002697222
flgM__37C__3,3.1871317937,0.0057511075
flgM__42C__1,8.2818352477,0.0413811111
flgM__42C__2,5.5937507904,0.1478136572
flgM__42C__3,0.0656324119,0.2007585932
histone__untreated__1,0.43646214800000005,-0.0074764875
histone__untreated__2,-0.5273674934,-0.0293525631
histone__untreated__3,0.0909053454,0.0368290506
histone__10ug_H2A__1,0.060832216300000005,0.0428716045
histone__10ug_H2A__2,0.0372287526,-0.032592327500000004
histone__10ug_H2A__3,-0.6085110491,0.0171011061
histone__50ug_H2A__1,4.5221018362,0.1048113514
histone__50ug_H2A__2,3.013962464,0.20364000340000002
histone__50ug_H2A__3,1.2355726147000001,0.1358521438
histone__100ug_H2A__1,5.3636807656,0.1185759022
histone__100ug_H2A__2,4.1737308396,0.1782069187
histone__100ug_H2A__3,3.0376018075,0.044950157500000004
hns__del_hns_spike__1,-3.3950521642,0.1404052184
hns__del_hns_spike__2,0.7861373663,0.1140555328
hns__del_hns__1,-3.8635141089,0.27572792020000003
hns__del_hns__2,0.5007299875,0.0639204496
hns__wt_spike__1,2.573540803,0.2406369358
hns__wt_spike__2,-4.0501486202,-0.1730402861
hns__wt__1,3.7632092172,0.1353291332
hns__wt__2,-3.7632092172,-0.1353291332
hns_stpA__evo100G4_delhns_delstpA__1,-3.0536670382,-2.3676523257
hns_stpA__evo100G4_delhns_delstpA__2,-2.7352639474,-2.6985097557
hns_stpA__evo100G12_delhns_delstpA__1,-1.2128710901,-1.4264505544000001
hns_stpA__evo100G12_delhns_delstpA__2,-1.1874331538,-1.218604638
hns_stpA__delhns_delstpA_delrpoS__1,-1.7179383514,-2.1688563838
hns_stpA__delhns_delstpA_delrpoS__2,-1.7783756704,-2.1413370437
hns_stpA__wt__1,0.43581325270000004,-0.0582970358
hns_stpA__wt__2,-0.43581325270000004,0.0582970358
hns_stpA__delhns_delstpA__1,-1.3602436038999999,-1.6736561473
hns_stpA__delhns_delstpA__2,-1.6600873196,-1.7555930605
hu__wt_log_pH7__1,-5.214169071,-0.9115378236
hu__wt_log_pH7__2,-0.8613366816,-0.2580436855
hu__wt_log_pH7__3,-6.103456202,-1.02250917
hu__wt_lag_pH7__1,0.5398455198000001,-0.24403307000000002
hu__wt_lag_pH7__2,-1.2937813206,0.0798409894
hu__wt_lag_pH7__3,0.7539358008,0.1641920806
hu__delhupA_lag_pH7__1,1.5027894739,-0.3689808449
hu__delhupA_lag_pH7__2,-0.9692618086,0.2344585089
hu__delhupA_lag_pH7__3,5.6481390953,0.10097655280000001
hu__delhupB_lag_pH7__1,1.629419399,-0.1534541807
hu__delhupB_lag_pH7__2,-0.3104694457,-0.0532551646
hu__delhupB_lag_pH7__3,3.6899985619,0.0691677905
hu__delhupAhupB_lag_pH7__1,5.1911539975,-0.31744868670000004
hu__delhupAhupB_lag_pH7__2,1.0271252439,-0.2394480867
hu__delhupAhupB_lag_pH7__3,1.1148639279,0.10754280540000001
hu__hupAE34K_hupB_lag_pH7__1,0.3261270351,-0.2810842715
hu__hupAE34K_hupB_lag_pH7__2,0.5678836018,-0.0082761073
hu__hupAE34K_hupB_lag_pH7__3,3.8253705449,-0.07918558590000001
hu__hupAE34K_delhupB_lag_pH7__1,0.669151417,-0.33155715750000003
hu__hupAE34K_delhupB_lag_pH7__2,0.0959432036,-0.12485215720000001
hu__hupAE34K_delhupB_lag_pH7__3,3.5912923868,-0.0223585547
hu__wt_lag_pH5__1,4.6079693727,0.7245276277
hu__wt_lag_pH5__2,6.1642601374,0.8410420091
hu__wt_lag_pH5__3,5.1863883651,1.0823588866
hu__delhupA_lag_pH5__1,4.8905181132,1.0275965739
hu__delhupA_lag_pH5__2,6.8523688778,0.7291919042
hu__delhupA_lag_pH5__3,5.3757354495000005,0.9344706794000001
hu__delhupAhupB_lag_pH5__1,6.0628387545,0.9312164244000001
hu__delhupAhupB_lag_pH5__2,6.580410383,0.7530177831
hu__delhupAhupB_lag_pH5__3,6.082061842,0.8246008812000001
hu__hupAE34K_hupB_lag_pH5__1,4.9647956299,0.7217329095
hu__hupAE34K_hupB_lag_pH5__2,5.2491169948,0.6543532768
hu__hupAE34K_hupB_lag_pH5__3,6.3750927067,0.8137446198
hu__hupAE34K_delhupB_lag_pH5__1,5.2798620635,0.7740127393
hu__hupAE34K_delhupB_lag_pH5__2,6.8209090208,0.4608277951
hu__hupAE34K_delhupB_lag_pH5__3,6.4062181327,0.7469678868
hyperpersistence__low_GFP__1,5.0433377456,1.8615568492999999
hyperpersistence__wt__1,1.3443058799,-0.10712518830000001
hyperpersistence__high_GFP__1,0.5904429879,1.6392132286
hyperpersistence__pth_mut__1,4.8137509459,0.2721089276
hyperpersistence__pth_mut__2,6.7482607857,0.0705747897
hyperpersistence__metG_mut__1,3.9615441343,0.1466161913
hyperpersistence__metG_mut__2,3.6320456857,0.0176224465
hyperpersistence__high_GFP__2,-0.4593101418,1.9233492607
hyperpersistence__wt__2,-1.3443058799,0.10712518830000001
hyperpersistence__low_GFP__2,-1.5203273625,2.0820633202
kan_efg__cpxAF218Y__1,-1.4878995357,0.026463041700000002
kan_efg__cpxAF218Y__2,-2.3951556951,0.033372871000000005
kan_efg__cyaAN600Y__1,0.48072403350000004,-0.0337902004
kan_efg__cyaAN600Y__2,-0.7709581831000001,0.2024669902
kan_efg__fusAA608E__1,5.4634641189,0.2158799466
kan_efg__fusAA608E__2,6.4099763774,0.1992968078
kan_efg__fusAA608E_cpxAF218Y__1,9.831773052,0.0323728839
kan_efg__fusAA608E_cpxAF218Y__2,11.9735038017,0.013162587000000002
kan_efg__fusAA608E_cyaAN600Y__1,1.588671125,0.0041014501
kan_efg__fusAA608E_cyaAN600Y__2,-0.0859799385,0.0913324435
kan_efg__fusAA608E_rpoDL261Q__1,1.5899878698,0.27367191890000003
kan_efg__fusAA608E_rpoDL261Q__2,2.3820314947,0.315410998
kan_efg__fusAA608E_topAS180L__1,5.1936142214,0.1785410381
kan_efg__fusAA608E_topAS180L__2,5.557905023,0.2752560249
kan_efg__rpoDL261Q__1,0.1311883895,0.0743848023
kan_efg__rpoDL261Q__2,-0.0206968852,0.1002215707
kan_efg__wt__1,0.5135214824000001,-0.0053174854
kan_efg__wt__2,-0.5135214824000001,0.0053174854
lrp__wt_min_log__1,0.2522767966,-0.0784752661
lrp__wt_min_log__2,-0.2522767966,0.0784752661
lrp__wt_min_trans__1,-4.8454221224000005,1.187734939
lrp__wt_min_trans__2,-4.8271795977,1.1156438843
lrp__wt_min_stat__1,-0.5331815402,0.8074376243
lrp__wt_min_stat__2,-0.5869442561,0.5877822155
lrp__wt_liv_log__1,-3.1311326521,0.4281927179
lrp__wt_liv_log__2,-3.5546337559,0.3735058995
lrp__wt_liv_trans__1,-6.1333514489,-0.7072287185
lrp__wt_liv_trans__2,-6.5019822549,-0.8652001224
lrp__wt_liv_stat__1,-2.1860745985,0.734263294
lrp__wt_liv_stat__2,-2.632495758,1.2301974003
lrp__wt_rich_log__1,-0.8523005942,-0.0180479967
lrp__wt_rich_log__2,0.38317554070000004,-0.029972901000000003
lrp__wt_rich_trans__1,-6.0201433288,-0.8189999964
lrp__wt_rich_trans__2,-5.334053307,-1.1488426997
lrp__wt_rich_stat__1,-4.9607929009,0.23930651100000003
lrp__wt_rich_stat__2,0.2373187448,0.4079951721
lrp__dellrp_min_log__1,-1.7131425871000001,0.4153692806
lrp__dellrp_min_log__2,-0.8295502219,0.4596494756
lrp__dellrp_min_trans__1,-6.0871956461,0.2605619091
lrp__dellrp_min_trans__2,-5.9888704321,-0.16008412800000002
lrp__dellrp_min_stat__1,-3.4444070384,0.5906995485000001
lrp__dellrp_min_stat__2,-3.1192487627,0.8546677018000001
lrp__dellrp_liv_log__1,0.48196892490000004,0.1941818484
lrp__dellrp_liv_log__2,-1.7976911115,0.1572405824
lrp__dellrp_liv_trans__1,-6.2887752483,-0.8732080883000001
lrp__dellrp_liv_trans__2,-6.4403379213,-0.7014118549
lrp__dellrp_liv_stat__1,-3.7632378021,0.756008674
lrp__dellrp_liv_stat__2,-3.3302336010999998,0.8730452320000001
lrp__dellrp_rich_log__1,-3.2122253378,0.1247411529
lrp__dellrp_rich_log__2,-2.1751057892,-0.0887814595
lrp__dellrp_rich_trans__1,-6.035145434,-0.7709664976
lrp__dellrp_rich_trans__2,-5.2982663272,-0.7116900836000001
lrp__dellrp_rich_stat__1,-4.4535873532,0.3350353263
lrp__dellrp_rich_stat__2,-5.3531187343,0.6163416135
mazF_circuit__t0__1,0.2972935627,0.17515888170000002
mazF_circuit__t2__1,-2.7630000994,-0.033189188700000004
mazF_circuit__t4__1,-3.1532951996,-0.22579296670000001
mazF_circuit__t6__1,-7.7006574446,-0.2141629928
mazF_circuit__t8__1,-6.5750618103,-0.6173992979
mazF_circuit__t0__2,-0.2972935627,-0.17515888170000002
mazF_circuit__t2__2,-3.498190801,-0.023259199999999997
mazF_circuit__t4__2,-3.5219310304,-0.1548865781
mazF_circuit__t6__2,-6.5158489426,-0.23823985090000002
mazF_circuit__t8__2,-7.0337900498,-0.3202395494
mazF_ribo__emptyvec_mrna_5m__1,0.1565597231,-0.0089371651
mazF_ribo__emptyvec_mrna_5m__2,-0.1565597231,0.0089371651
mazF_ribo__mazF_mrna_5m__1,-0.8650059465000001,0.3641159752
mazF_ribo__mazF_mrna_5m__2,0.0876006836,0.33762542170000004
mazF_ribo__emptyvec_total_5m__1,-0.5551272045,-0.5572092047
mazF_ribo__emptyvec_total_5m__2,-1.6831929102,-0.39257460380000003
mazF_ribo__mazF_total_60m__1,-6.6036322875,-0.8989849205
mazF_ribo__mazF_total_60m__2,-6.9468213405,-0.7636697935000001
mercury__ctrl_t00__1,1.3529938477,0.0927023869
mercury__ctrl_t10__1,-0.215415253,-0.0826617157
mercury__ctrl_t30__1,-4.0633213958,-0.2859155053
mercury__ctrl_t60__1,-4.4823822269,0.1679158889
mercury__hg_t10__1,-3.3525067746,3.3996653497000002
mercury__hg_t30__1,-3.8799046085,3.1858707942
mercury__hg_t60__1,-5.8143397325,1.9707808097
mercury__pma_t10__1,-1.6299691042000002,0.5033514651000001
mercury__pma_t30__1,-3.1320924283,0.5629757696000001
mercury__pma_t60__1,-1.3771524568,-0.010079548300000001
mercury__ctrl_t00__2,-1.0724827353,-0.059457293300000005
mercury__ctrl_t10__2,-2.0372828045,-0.1178442641
mercury__ctrl_t30__2,-4.4944162769,-0.11161356210000001
mercury__ctrl_t60__2,-5.1016769537,0.1853913565
mercury__hg_t10__2,-3.4910471789,3.383076418
mercury__hg_t30__2,-4.1364810767,2.8801164250999998
mercury__hg_t60__2,-4.6188218598,0.455120672
mercury__pma_t10__2,-1.1437701863,0.4480935964
mercury__pma_t30__2,-3.181159336,0.6572227163000001
mercury__pma_t60__2,-4.3131032986,-0.2141227373
mercury__ctrl_t00__3,-0.28051111230000003,-0.033245093600000004
mercury__ctrl_t10__3,-0.89111145,-0.1814435534
mercury__ctrl_t30__3,-4.3187924694,-0.0480254837
mercury__ctrl_t60__3,-4.8225525851,0.1298877087
mercury__hg_t10__3,-1.7908367719,3.7262191745
mercury__hg_t30__3,-2.6869766811,3.2436103651
mercury__hg_t60__3,-4.4988919045,0.9091676639
mercury__pma_t10__3,-1.8658736087,0.5891980126
mercury__pma_t30__3,-2.8568204381999998,0.7505394546
mercury__pma_t60__3,-4.5552020958,-0.2263350633
ml_abx__az_lolcde__1,5.2277448017,0.2288743473
ml_abx__az_lolcde__2,3.0274317156,0.15383448430000002
ml_abx__az_lolcde__3,0.43278065050000003,0.6321167959
ml_abx__b01__1,-0.5931720336,0.1336804095
ml_abx__b01__2,-0.20303675570000002,0.1757333109
ml_abx__b01__3,-2.9487100458,0.2463860129
ml_abx__cro__1,2.2017799434,0.1492344216
ml_abx__cro__2,-0.6479310406000001,0.0506676665
ml_abx__cro__3,-2.0587498336,0.022315715200000003
ml_abx__chl__1,1.7638694296000001,-0.23071257420000002
ml_abx__chl__2,1.8740384089000002,-0.20598152500000003
ml_abx__chl__3,2.718786614,-0.28143135880000003
ml_abx__cip__1,-1.0968394388,0.2868830637
ml_abx__cip__2,-2.8794887606,0.020056645300000002
ml_abx__cip__3,-2.014424926,-0.0992733982
ml_abx__clr__1,-0.0082249883,1.2179932876
ml_abx__clr__2,-0.26048217360000003,1.1433120981
ml_abx__clr__3,-0.2377690128,0.8443918378
ml_abx__cst__1,5.389404588,0.2641742029
ml_abx__cst__2,-0.0595656881,-0.0326949946
ml_abx__cst__3,0.5615628027,0.1888307462
ml_abx__ctrl__1,3.2269021419,0.0899215933
ml_abx__ctrl__2,3.4375172266,0.1494902706
ml_abx__ctrl__3,-1.4730260614000001,-0.015321880400000001
ml_abx__ctrl__4,-1.1617219502,0.0883796151
ml_abx__ctrl__5,-1.7260141282,-0.12380384950000001
ml_abx__ctrl__6,-2.3036572287,-0.1886657492
ml_abx__dox__1,0.1796909985,0.2426361995
ml_abx__dox__2,-0.46411121450000004,-0.0701787857
ml_abx__dox__3,0.1033359175,0.0334386968
ml_abx__glob__1,3.8694883903,0.1177516485
ml_abx__glob__2,0.9999039488,0.09499743590000001
ml_abx__glob__3,0.1318745968,-0.14368491120000002
ml_abx__lvx__1,1.0382836616,0.2179172883
ml_abx__lvx__2,-1.4154188762,0.2636972152
ml_abx__lvx__3,-1.8053665621000001,0.3180531789
ml_abx__mec__1,0.6553167507000001,0.20713758740000002
ml_abx__mec__2,-1.3005026098,0.125630707
