,A,CodY
ERX3440927,12.329175190975555,0.8858754919074219
ERX3440928,11.280548801445672,0.4594133404358356
ERX3440929,8.643308936265893,0.6562782104701395
ERX3440930,10.48384088742318,0.7330201846203721
ERX3440931,14.557437181822154,0.7812719034010325
ERX3440932,12.953193266170725,0.8925649136304603
ERX3440933,14.455991658676473,1.027718821862889
ERX3440934,13.944202167439537,0.4512727978655544
ERX3440935,13.9108170219957,0.3804847620841496
ERX3440936,0.06599858813988096,0.0030771750617155647
ERX3440937,13.877203268242335,0.4154004490225045
ERX3440938,-1.8118223731848118,0.12338151691389497
ERX3440939,0.7099745222385674,-0.046006223811641433
ERX3440940,4.626394502421908,-0.038094068608437226
ERX3440941,-2.073205997244464,-0.6323166254147452
ERX3440942,2.529303713368811,-0.5878111723216701
ERX3440943,-0.23065448072868844,-0.7424781553761397
SRX5347612,-0.26346283376795754,-0.13403595108065325
SRX5347613,0.3619529410750531,0.09742579411853924
SRX5347614,-0.09849010730710372,0.03661015696211223
SRX5347615,-0.5785677877575908,0.1388981590131646
SRX5347616,-0.3935796192981278,0.1637969316280774
SRX5347617,0.1538783796550189,0.13233409283802544
SRX5347618,-0.34433276263746393,0.10413274991570633
SRX5347619,-0.8578684267551475,0.12581593536986269
SRX5347620,-0.6447458062535468,0.131003574423751
SRX5347621,-0.4570065112365901,0.2503952454543068
SRX5347622,-0.9458604459649544,0.21020428977039707
SRX5347623,-1.5353614667632411,0.2681277134841977
SRX8170783,3.5731847938524512,0.03841389182946209
SRX8170784,-2.3059685734585296,0.014666172792075828
SRX8170785,-1.2672162203939137,-0.05308006462153436
SRX8170786,5.751545545303235,-0.2267167405731403
SRX8170787,4.93530948798535,-0.5977259343648704
SRX8170788,2.6216036913596468,-0.4711625621256061
SRX5177009,-3.6644395322050314,1.3295470219368024
SRX5177010,-2.3374981594982014,1.3413742446163823
SRX5177011,-3.5459890740511453,1.6034214479663458
SRX5177012,-2.05522624194182,1.5004154046915248
SRX7354731,0.9752850149896816,0.1484245768449144
SRX7354732,-0.9752850149896756,-0.1484245768449135
SRX7354733,0.8060070040202424,0.7400633780341437
SRX7354734,1.822013941492652,0.8594659932976025
SRX7354735,-0.3783864376236159,1.5892016803555276
SRX7354736,-0.38877625798799786,1.5430141351942268
SRX7354737,-1.446981007835923,1.638718444226965
SRX7354738,-3.245279337959132,1.6556588004128001
SRX2508581,-0.18371097809305667,-0.0008594056166000286
SRX2508582,0.8195507349368673,0.03483967965949475
SRX2508583,1.3704024758274775,0.22249279427226296
SRX2508584,1.0389197950277778,0.3942938515927388
SRX2508585,0.17122635128295965,0.03872899006478292
SRX2508586,1.2389690039439012,-0.08546888285846778
SRX2508587,1.3817616799684904,0.217111916262553
SRX2508588,1.6360545752007445,0.4874172210319063
SRX2508589,0.012484626810085192,-0.037869584448182884
SRX2508590,0.6983386236774047,-0.08040499517506561
SRX2508591,1.5382425696824116,0.15636337093309116
SRX2508592,1.3084916641628712,0.13651313113014218
SRX1736086,-0.10303341726678604,-0.12418494072282725
SRX1736087,-1.023999264300683,0.0505564667589038
SRX1736088,1.127032681567503,0.07362847396392347
SRX1736089,-1.7757875537388803,-2.8730105785652835
SRX1736090,-1.7555165375219346,-2.595674650988247
SRX1736091,-0.8718136232714601,-3.01926228966676
SRX1736092,-3.834529805349233,-0.17768143889558807
SRX1736093,-2.348313446523979,-0.06417832534406287
SRX1736094,2.758375720723417,-0.6413244022417928
SRX1736095,-2.8643637341540162,-2.403927727384961
SRX1736096,-3.1030644229091324,-3.2134836841924805
SRX1736097,-0.6774337754089117,-3.0808411197307763
SRX7176371,0.0222267930885305,-0.0331137468596463
SRX7176372,0.030993532615807076,-0.03389735552854134
SRX7176373,-0.053220325704333486,0.06701110238818764
SRX7176374,1.5596395391599909,0.2930450996468128
SRX7176375,1.4696196966326174,0.3044720311340328
SRX7176376,2.2529086120541297,0.3143410214574676
