,A,Fur
tcs__del_btsR_pyruvate__1,-0.1106842922,-0.6816157810000001
tcs__del_btsR_pyruvate__2,-0.0204312544,-0.69156172
tcs__del_cpxR_etoh__1,-12.3698211408,-1.23702498
tcs__del_cpxR_etoh__2,-12.9243388481,-1.349373784
tcs__del_cpxR_lb__1,-22.1653536638,-0.573114735
tcs__del_cpxR_lb__2,-21.8650914002,-0.708348341
tcs__del_cusR_CuSO4__1,0.9501134328,-0.065862853
tcs__del_cusR_CuSO4__2,1.395309696,-0.034393815
tcs__del_cusR_lb__1,-1.4264871319,-0.45377797400000003
tcs__del_cusR_lb__2,-2.0536392103,-0.501241542
tcs__del_kdpE_01-kcl__1,3.5402109198,0.060184422
tcs__del_kdpE_01-kcl__2,3.5319514216,0.006391025000000001
tcs__del_kdpE_115-kcl__1,6.945434705,0.095301733
tcs__del_kdpE_115-kcl__2,7.1849887333,0.103461467
tcs__del_phoB_m9__1,0.9315440902000001,-0.18140123600000002
tcs__del_phoB_m9__2,0.8047879345000001,-0.203603573
tcs__del_phoB_m9p__1,-9.4715841195,-0.552461412
tcs__del_phoB_m9p__2,-9.5759898382,-0.581137733
tcs__del_rcsB_etoh__1,-17.285787864,-0.913178605
tcs__del_rcsB_etoh__2,-17.0764012964,-0.932499563
tcs__del_rcsB_lb__1,-22.6471278814,-0.529956757
tcs__del_rcsB_lb__2,-22.8109903103,-0.633498792
tcs__del_zraR_lb__1,-6.7113780524,-0.335257425
tcs__del_zraR_lb__2,-7.1555401947,-0.23344250700000002
tcs__del_zraR_zncl2__1,1.2431930954000001,-0.005167849
tcs__del_zraR_zncl2__2,1.4095214296,-0.018574909
tcs__wt_01-kcl__1,5.1605412794,-0.361815714
tcs__wt_01-kcl__2,5.5644114936,-0.236114876
tcs__wt_01xlb__1,-0.1795371229,-0.48064303300000005
tcs__wt_01xlb__2,-0.4186140365,-0.5686194440000001
tcs__wt_115-kcl__1,6.8369730128,0.121507844
tcs__wt_115-kcl__2,6.8994946652,0.14501777400000002
tcs__wt_CuSO4__1,3.2231541532,-0.258288247
tcs__wt_CuSO4__2,2.958740692,-0.37257798400000003
tcs__wt_etoh__1,-17.4898778246,-0.834398378
tcs__wt_etoh__2,-17.5228292629,-0.7855163810000001
tcs__wt_lb__1,-22.5288149902,-0.26154359
tcs__wt_lb__2,-22.9234284663,-0.243066523
tcs__wt_LiAcet__1,0.9397715529,0.013818239000000001
tcs__wt_LiAcet__2,1.0674435901,-0.039925948
tcs__wt_LiCl__1,0.38753742550000003,0.05750663
tcs__wt_LiCl__2,0.2877592033,-0.046855281000000006
tcs__wt_m9p__1,-8.7786217759,-0.469785799
tcs__wt_m9p__2,-8.3594023987,-0.413686785
tcs__wt_pyr__1,-0.6036200929000001,-0.518144263
tcs__wt_pyr__2,-0.1305903956,-0.445709895
tcs__wt_zncl2__1,1.5140390604,-0.053247389000000006
tcs__wt_zncl2__2,1.4824414474,-0.087615729
ros_tale__0_0_0pq__1,-0.8025939786,0.129892414
ros_tale__0_0_0pq__2,-0.8607028179,0.060976012
ros_tale__0_0_250pq__1,-11.682795098,1.668184164
ros_tale__0_0_250pq__2,-12.7044066632,1.7006227740000002
ros_tale__1_mid_250pq__1,1.8470648094,0.693114914
ros_tale__1_mid_250pq__2,1.1412939195,0.616950144
ros_tale__1_0_0pq__1,2.1330422355,0.41027197400000004
ros_tale__1_0_0pq__2,2.1048130029,0.42952914400000003
ros_tale__1_0_0pq__3,-1.6508176874,-0.042683125
ros_tale__1_0_0pq__4,-1.6595318955,0.0029654430000000003
ros_tale__1_0_250pq__1,2.9202658159,1.276738804
ros_tale__1_0_250pq__2,2.9591074177000003,1.2784273640000001
ros_tale__1_0_750pq__1,2.9302185277,1.819783154
ros_tale__1_0_750pq__2,1.675401922,1.637198334
ros_tale__1_1_0pq__1,-3.7545937229,0.20349866400000002
ros_tale__1_1_0pq__2,-3.6603971172,0.202263404
ros_tale__1_1_250pq__1,-5.7904409786,1.001747104
ros_tale__1_1_250pq__2,-5.3428660208,1.028850474
ros_tale__1_1_750pq__1,-4.5971407899,0.937660114
ros_tale__1_1_750pq__2,-5.0625727875,1.073386054
ros_tale__1_2_0pq__1,2.4497985218,-0.141816946
ros_tale__1_2_0pq__2,5.6552596451,-0.047401787
ros_tale__1_2_250pq__1,-1.4588995887,0.9412864040000001
ros_tale__1_2_250pq__2,-0.7414364373,1.098174454
ros_tale__1_2_750pq__1,2.1234974986,1.182212964
ros_tale__1_2_750pq__2,2.6111547258,1.178400974
ros_tale__1_3_0pq__1,-9.1608037797,0.237791194
ros_tale__1_3_0pq__2,-11.3256954925,0.079952694
ros_tale__1_3_250pq__1,-15.9200693862,0.5704418640000001
ros_tale__1_3_250pq__2,-14.5395814204,0.706180714
ros_tale__1_3_250pq__3,-14.5282843642,0.702163654
ros_tale__1_3_250pq__4,-14.9517372673,0.050090576000000005
ros_tale__1_3_750pq__1,-14.0286020658,0.989095684
ros_tale__1_3_750pq__2,-14.5232778713,0.8111302340000001
ros_tale__1_4_0pq__1,-0.5383141078,-0.13377823900000002
ros_tale__1_4_0pq__2,-1.0499149279,0.007349499999999999
ros_tale__1_4_250pq__1,-1.2367818563,0.8615864040000001
ros_tale__1_4_250pq__2,-3.6153223613,0.715433934
ros_tale__1_4_750pq__1,-2.6446824235,0.35834476400000004
ros_tale__1_4_750pq__2,0.6516476097,0.44756619400000003
ros_tale__1_4_750pq__3,-1.2604373834,-0.337140027
ros_tale__1_4_750pq__4,2.0723193571,-0.547653399
ros_tale__2_mid_250pq__1,-6.6874503476000005,0.903087174
ros_tale__2_mid_250pq__2,-5.7685057754999995,0.7157867640000001
ros_tale__2_0_0pq__1,0.1593569138,0.47698140400000005
ros_tale__2_0_0pq__2,-0.8305477426000001,0.483351534
ros_tale__2_0_0pq__3,-1.3862258769,0.05738523500000001
ros_tale__2_0_0pq__4,-1.5800785272,-0.026760068
ros_tale__2_0_250pq__1,3.4106980903,1.693704034
ros_tale__2_0_250pq__2,2.9698332666000002,1.654546984
ros_tale__2_0_750pq__1,0.2991256285,1.879057274
ros_tale__2_0_750pq__2,-0.8916972921,1.866574344
ros_tale__2_1_0pq__1,4.699394238,0.401807654
ros_tale__2_1_0pq__2,-0.5052661697,0.125627354
ros_tale__2_1_250pq__1,-2.6732010942,1.3876980140000001
ros_tale__2_1_250pq__2,1.3317402878,1.278740684
ros_tale__2_1_750pq__1,4.0406342895,1.513377684
ros_tale__2_1_750pq__2,3.7383914970000003,1.559639494
ros_tale__2_1_750pq__3,1.4843027224,1.658656264
ros_tale__2_2_0pq__1,-6.035892827,0.281537464
ros_tale__2_2_0pq__2,-9.2226245765,0.09944322300000001
ros_tale__2_2_250pq__1,-1.8086001271,1.453118734
ros_tale__2_2_250pq__2,-8.7169904763,1.544187114
ros_tale__2_2_750pq__1,-9.2045430722,1.674739734
ros_tale__2_2_750pq__2,-14.3736276013,1.335116374
ros_tale__2_3_0pq__1,-6.9245880874,0.294508924
ros_tale__2_3_0pq__2,-6.751357689,0.335660724
ros_tale__2_3_250pq__1,-7.768895818,1.621135644
ros_tale__2_3_250pq__2,-5.6524185911,2.368320364
ros_tale__2_3_750pq__1,-6.9744329878,1.805403134
ros_tale__2_3_750pq__2,-5.6573809266,1.597074254
ros_tale__3_0_0pq__1,-2.1566523258,-0.5885651820000001
ros_tale__3_0_0pq__2,-0.5854404397,-0.5406500940000001
ros_tale__3_0_250pq__1,-7.1386267713,1.125948574
ros_tale__3_0_250pq__2,-4.0665023767,1.118596324
ros_tale__3_0_750pq__1,-5.8995655422,1.680823884
ros_tale__3_0_750pq__2,-3.9186873039,1.8064822440000001
ros_tale__3_1_0pq__1,-6.8502851992,-0.46991095200000005
ros_tale__3_1_0pq__2,-9.6113673257,-0.040143607000000005
ros_tale__3_1_250pq__1,3.0355028922,1.5310372939999999
ros_tale__3_1_250pq__2,-0.480184669,1.4407807240000001
ros_tale__3_1_750pq__1,4.2228997175,1.7846843840000002
ros_tale__3_1_750pq__2,1.8233658995000002,1.686370604
ros_tale__3_2_0pq__1,-4.6662044831,-0.49779236600000004
ros_tale__3_2_0pq__2,-4.6726386978,-0.5533927390000001
ros_tale__3_2_0pq__3,-4.5682088569,-0.47000099900000003
ros_tale__3_2_0pq__4,-4.9801077681,-0.5496367
ros_tale__3_2_250pq__1,0.8744951281000001,1.774699014
ros_tale__3_2_250pq__2,-0.7922460544000001,1.510807754
ros_tale__3_2_750pq__1,-4.0993119842,1.304234764
ros_tale__3_2_750pq__2,1.180733437,1.5255562440000001
ros_tale__3_3_0pq__1,0.9397503835000001,-0.027443648
ros_tale__3_3_0pq__2,0.7287986939000001,-0.07638299999999999
ros_tale__3_3_0pq__3,1.3520167969,-0.046862577
ros_tale__3_3_0pq__4,0.7205789545,-0.08382650700000001
ros_tale__3_3_250pq__1,-2.2293098757,1.425757194
ros_tale__3_3_250pq__2,-2.8502407833000003,1.4093911540000001
ros_tale__3_3_750pq__1,-1.9625245229,1.784444294
ros_tale__3_3_750pq__2,-2.2548986376,1.574552684
ros_tale__3_4_0pq__1,5.2472758942,-0.245162283
ros_tale__3_4_0pq__2,5.7157361834,-0.19390912500000002
ros_tale__3_4_250pq__1,5.3485130852000005,1.159882014
ros_tale__3_4_250pq__2,4.7864228963,1.048718204
ros_tale__3_4_750pq__1,5.2621603377,0.971261294
ros_tale__3_4_750pq__2,5.0256819815,1.134055134
pcoli__atASMT_325G__1,-0.6516226887000001,-0.035798878
pcoli__atASMT_325G__2,0.0936823254,0.041792311000000006
pcoli__bpTDC__1,1.8596687794000002,-0.163149657
pcoli__bpTDC__2,1.6439381029,-0.27734192500000004
pcoli__BRCA__1,0.1869401487,0.058354638
pcoli__BRCA__2,1.0257675315,-0.009908611000000001
pcoli__BRCActrl__1,1.8430209267,-0.158456845
pcoli__BRCActrl__2,0.8763325059,-0.27947388900000003
pcoli__BRCAswap__1,5.3142573695,0.14071777400000002
pcoli__BRCAswap__2,5.6388942107,0.200142324
pcoli__btAANAT__1,7.1940453486,0.14484745400000001
pcoli__btAANAT__2,7.1180441876,0.0880623
pcoli__btASMT__1,7.3801510509,0.18158543400000002
pcoli__btASMT__2,7.2947108203,0.149048664
pcoli__CC1__1,5.928113764,0.144830034
pcoli__CC1__2,6.9874613959000005,0.364614494
pcoli__ccCOMT__1,-0.9672167687000001,-0.002473982
pcoli__ccCOMT__2,0.3457502743,0.040498484
pcoli__ckDDC__1,2.5005045307,-0.283366799
pcoli__ckDDC__2,1.4307246985,-0.45757158600000003
pcoli__CNTF_belt__1,7.5478721426,0.18189175400000002
pcoli__CNTF_belt__2,7.5636148444,0.43416108400000003
pcoli__cobPNMT__1,1.4663468042,0.139192814
pcoli__cobPNMT__2,1.6731024513000001,0.071387515
pcoli__cvPhhB__1,2.3781879904,-0.000111402
pcoli__cvPhhB__2,2.4558585719,0.11565510400000001
pcoli__ggAANAT__1,2.1990568123,0.068693223
pcoli__ggAANAT__2,0.8724162620000001,-0.048998784000000004
pcoli__ggTPH__1,5.2320755367,0.08867656
pcoli__ggTPH__2,4.9474674923,0.008636942
pcoli__hsAANAT__1,4.4689702452,-0.01591775
pcoli__hsAANAT__2,4.6017389742,0.37346511400000004
pcoli__hsASMT__1,1.6996242361,-0.031576817
pcoli__hsASMT__2,2.259315545,-0.15793531700000002
pcoli__hsPNMT_mb__1,-2.0898432878,0.045643905000000005
pcoli__hsPNMT_mb__2,-1.1586945606,0.049789560000000004
pcoli__hsTPH__1,2.8914982342,0.094663278
pcoli__hsTPH__2,3.9167504934,0.062758776
pcoli__hsTPH_E2K__1,6.5302345745,0.058767617
pcoli__hsTPH_E2K__2,6.4738591094,-0.084913083
pcoli__hsTPH_E2K_N91I_P99C__1,0.8621084827000001,0.061618689000000004
pcoli__hsTPH_E2K_N91I_P99C__2,1.7799511570000002,-0.124576609
pcoli__hsTPH_N158trunc__1,6.3106674393,-0.520813089
pcoli__hsTPH_N158trunc__2,6.1781276328,-0.48425736100000005
pcoli__hsTPH_N174trunc__1,7.0645428323,0.034146833
pcoli__hsTPH_N174trunc__2,7.1822202013,0.08995188700000001
pcoli__hsTPH_Ntermtrunc__1,5.9449672334,0.01632935
pcoli__hsTPH_Ntermtrunc__2,6.0170277827,0.16868771400000002
pcoli__hsTPH1__1,6.4746623308,0.22200064400000002
pcoli__hsTPH1__2,6.2706256279,0.25149593400000003
pcoli__MBP__1,5.4248226653,-0.377358744
pcoli__MBP__2,6.3081819933,0.07337225900000001
pcoli__msCOMT__1,0.0260298967,-0.118642355
pcoli__msCOMT__2,0.7828673158,-0.030626512
pcoli__ocAANAT__1,0.9658570078000001,0.079373179
pcoli__ocAANAT__2,1.3052376049,0.057242457000000004
pcoli__osTDC_K374H__1,5.3319485641,0.251023844
pcoli__osTDC_K374H__2,4.9860200499000005,0.263231914
pcoli__osTDC_K374L__1,0.3155039407,-0.07501706300000001
pcoli__osTDC_K374L__2,1.1653736558,-0.034025836000000004
pcoli__osTDC_K374Q__1,5.5283671598,0.051425928
pcoli__osTDC_K374Q__2,6.4959506156,0.15329183400000002
pcoli__osTDC_L360V__1,0.9090426402,-0.055657298
pcoli__osTDC_L360V__2,0.5983377657,-0.24574647
pcoli__pmTPH__1,1.3925336361,-0.083229101
pcoli__pmTPH__2,1.2206441164,-0.24349019200000002
pcoli__RFC__1,-0.5464580001,0.06930343600000001
pcoli__RFC__2,0.3681905682,0.015586778
pcoli__RFCctrl__1,4.6412803143,0.257452724
pcoli__RFCctrl__2,4.6263645535,0.24135065400000003
pcoli__RFCnopause__1,4.1814248778,0.212139194
pcoli__RFCnopause__2,2.9684693249,-0.275403287
pcoli__RFCpluspause__1,4.7915554763,-0.105838812
pcoli__RFCpluspause__2,3.9332172857,-0.246326027
pcoli__rnCOMT_sol__1,5.4603639537,0.168006034
pcoli__rnCOMT_sol__2,5.581948252,0.24923430400000002
pcoli__rnPNMT__1,2.1565257365,-0.064114975
pcoli__rnPNMT__2,1.3206896836,-0.23508935700000003
pcoli__rnTDC__1,0.9510983708,-0.028555495
pcoli__rnTDC__2,2.9803685427,0.07096231700000001
pcoli__rnTDC_trunc__1,2.4508391832,0.071688082
pcoli__rnTDC_trunc__2,1.4486645052,0.16072165400000002
pcoli__saCOMT_T2A__1,0.4700881932,0.008301893000000001
pcoli__saCOMT_T2A__2,1.1507385743,0.12406876400000001
pcoli__sfCOMT__1,0.3424970678,0.017851912
pcoli__sfCOMT__2,0.5935177447000001,-0.07151486800000001
pcoli__sgAANAT_D63G__1,1.6459579575,0.005199265000000001
pcoli__sgAANAT_D63G__2,3.6044484277,0.19896418400000002
pcoli__ssDDC__1,2.7947293348,-0.013570790000000001
pcoli__ssDDC__2,2.8548131461,-0.11164114
pcoli__TP53B__1,-0.9743445035,-0.012532585
pcoli__TP53B__2,0.0283877612,0.055950295000000004
pcoli__WT__1,3.8732307454,-0.053680882000000006
pcoli__WT__2,3.4007495417999998,-0.077256639
cck__glu_ale4__1,-2.1708097946000002,-0.371823726
cck__glu_ale4__2,-2.3255244682000002,-0.5521793420000001
cck__cck_ale1__1,-4.4541767799,-0.568148938
cck__cck_ale1__2,-2.649385313,-0.639051359
cck__cck_ale2__1,-3.3261949196,-0.56288068
cck__cck_ale2__2,-3.0970267737,-0.524926146
cck_pgi__gmos_delpgi__1,7.2036339317,-0.10284689999999999
cck_pgi__gmos_delpgi__2,6.8759378533,-0.305919261
cck_pgi__pgi_ale1__1,1.919942714,0.132558794
cck_pgi__pgi_ale1__2,5.5573937679,0.0025306670000000003
cck_pgi__pgi_ale2__2,5.3452482101,0.10572357800000001
cck_pgi__pgi_ale3__1,2.7663695295,-0.214173206
cck_pgi__pgi_ale3__2,2.0322376355,-0.299449578
cck_pgi__pgi_ale4__1,4.3537342552,-0.061090214000000004
cck_pgi__pgi_ale4__2,1.1083139263,-0.378044871
cck_pgi__pgi_ale4__3,0.9549351816,-0.279110476
cck_pgi__pgi_ale5__1,-5.3888281431,-0.420225646
cck_pgi__pgi_ale5__2,-6.1310671026,-0.6125818670000001
cck_pgi__pgi_ale6__1,-4.4942656217,-0.300412395
cck_pgi__pgi_ale6__2,-4.8396791797,-0.250632491
cck_pgi__pgi_ale7__1,-4.0934085552,-0.343321407
cck_pgi__pgi_ale7__2,-5.2856989217,-0.333974388
cck_pgi__pgi_ale8__1,-6.5959044911,-0.260451838
cck_pgi__pgi_ale8__2,-7.041358986,-0.41586405600000004
cck_sdh__gmos_delsdhCB__1,-8.099185457,-0.6433207240000001
cck_sdh__gmos_delsdhCB__2,-1.8795625301,0.084998298
cck_sdh__sdh_ale1__1,-5.6369539773,-0.381638586
cck_sdh__sdh_ale1__2,-3.6431267155000002,-0.460329158
cck_sdh__sdh_ale2__1,-2.7010373712,-0.48321387400000004
cck_sdh__sdh_ale3__2,-3.0564619669,-0.45567526
cck_sdh__sdh_ale3__1,-3.5013436827,-0.533479822
cck_sdh__sdh_ale3__3,-2.7745939896,-0.6151827350000001
cck_pts__gmos_delptsHIcrr__2,2.2672431974,-0.562097885
cck_pts__gmos_delptsHIcrr__1,2.506533727,-0.646987608
cck_pts__pts_ale1__2,-5.7612367899,-0.271789815
cck_pts__pts_ale1__1,-5.7488586669,-0.208246591
cck_pts__pts_ale2__2,-3.2566618964,-0.5557723990000001
cck_pts__pts_ale2__1,-5.2622904133,-0.6757595470000001
cck_pts__pts_ale3__2,-9.0689311218,-0.283183258
cck_pts__pts_ale3__1,-12.843733304,-0.38125832400000004
cck_pts__pts_ale4__2,-2.2388111848,-0.488265066
cck_pts__pts_ale4__1,-1.9703402118,-0.41114895
cck_gnd__gmos_delgnd__1,6.331032474,-0.791767835
cck_gnd__gmos_delgnd__2,6.4811987302,-0.8427471940000001
cck_gnd__gnd_ale1__1,-3.5609667226,-0.634058789
cck_gnd__gnd_ale1__2,-0.9333934379000001,-0.635977523
cck_gnd__gnd_ale2__1,-0.2848589295,-0.676355629
cck_gnd__gnd_ale2__2,-1.623969129,-0.655700791
cck_gnd__gnd_ale3__1,0.3667720283,-0.656403485
cck_gnd__gnd_ale3__2,-1.2393841495,-0.6174697760000001
cck_tpiA__gmos_deltpiA__1,5.2938778081,-0.7634563160000001
cck_tpiA__gmos_deltpiA__2,3.5869878927,-0.411024131
cck_tpiA__tpiA_ale1__1,-7.602809591,-0.143944694
cck_tpiA__tpiA_ale1__2,-7.2205040619,-0.077425748
cck_tpiA__tpiA_ale2__1,-5.6681725372,-0.10040037700000001
cck_tpiA__tpiA_ale2__2,-5.857331447,-0.23532348
cck_tpiA__tpiA_ale3__1,-8.308966584,-0.189367914
cck_tpiA__tpiA_ale3__2,-6.0981840458,-0.21418625100000002
cck_tpiA__tpiA_ale4__1,-6.8029521209,-0.38001375
cck_tpiA__tpiA_ale4__2,-6.6250260744,-0.42840433
acid_tale__acid_ale1_pH7__1,-3.0379970938,0.095195264
acid_tale__acid_ale1_pH7__2,-1.6712519103,0.010431087
acid_tale__acid_ale1_pH5__1,6.7401767894999995,0.26173472400000003
acid_tale__acid_ale1_pH5__2,6.0786380937,0.227833624
acid_tale__acid_ale2_pH7__1,0.3347369885,-0.104586548
acid_tale__acid_ale2_pH7__2,-0.5034753483000001,-0.097139473
acid_tale__acid_ale2_pH5__1,1.4717531148,0.079555597
acid_tale__acid_ale2_pH5__2,2.2093157901,-0.230057162
acid_tale__low_Mg_ale_pH7__1,-2.4645565954,2.103953994
acid_tale__low_Mg_ale_pH7__2,-2.4195699294,1.977441254
acid_tale__low_Mg_ale_pH5__1,-1.1535002828,2.690967164
acid_tale__low_Mg_ale_pH5__2,-2.289383529,2.481881794
acid_tale__MES_ale_pH7__1,-1.4384429751,0.06805043300000001
acid_tale__MES_ale_pH7__2,-1.2872249129,0.084464337
acid_tale__MES_ale_pH5__1,0.44255646390000003,0.404279194
acid_tale__MES_ale_pH5__2,1.3364824639,0.41562234400000003
acid_tale__gmos_pH7__1,-1.4770302061,-0.044456977
acid_tale__gmos_pH7__2,-2.1319349945,0.021922803
acid_tale__gmos_pH5__1,0.6125569283,0.406346794
acid_tale__gmos_pH5__2,-0.6078682497,0.49999337400000005
adnB__wt_adn__1,4.5554850966,1.546720134
adnB__wt_adn__2,2.1944349129,1.088136974
adnB__delydhB_adn__1,0.6471152892,1.924316284
adnB__delydhB_adn__2,0.7146342816,1.2544688640000001
ytf2__wt_glc__1,5.4339104,-0.021341458
ytf2__wt_glc__2,5.8898786182,0.003013406
ytf2__ybcM_glc__1,5.8358518413,-0.5023499650000001
ytf2__ybcM_glc__2,6.2820576696,-0.516326841
ytf2__ydhB_glc__1,4.8261181184,-0.298945764
ytf2__ydhB_glc__2,4.9836383434,-0.283708519
ytf2__yfeC_glc__1,5.0142926097,-0.30425652000000003
ytf2__yfeC_glc__2,4.7896408681,-0.289030999
ytf2__yciT_glc__1,5.9546330136000005,-0.029635251
ytf2__yciT_glc__2,5.6344304993000005,-0.047432096
ytf2__ydiZ_glc__1,6.5406329526,-0.049834085
ytf2__ydiZ_glc__2,6.3064713516,-0.055703914
ytf2__ynfL_glc__1,5.9574194463,-0.015763256
ytf2__ynfL_glc__2,6.2365847053,-0.029652389
misc2__dellon_glc__1,5.9168618945,-0.745097667
misc2__dellon_glc__2,6.9437638707,-1.432211477
ytf3__wt_glc2__1,-2.7459183020999998,-0.18734107500000002
ytf3__wt_glc2__2,-2.0527830109,-0.199488085
ytf3__wt_pH7_lactate__1,-4.1934397666,-0.12586512800000002
ytf3__wt_pH7_lactate__2,-5.1019430624,-0.195748157
ytf3__wt_pH55_lactate__1,-2.8625622380999998,-0.07427558000000001
ytf3__wt_pH55_lactate__2,-3.0399348741,-0.117420354
ytf3__wt_pH55_HCl__1,-1.3899478185,-0.16791149800000002
ytf3__wt_pH55_HCl__2,-1.3818533111,-0.181749304
ytf3__dyieP_pH7__1,-4.2609218339,-0.20686902100000001
ytf3__dyieP_pH7__2,-4.3299403458,-0.23703237
ytf3__dyieP_pH55__1,-3.7694758307000003,0.182816214
ytf3__dyieP_pH55__2,-4.1334471678,-0.17288101
