,PSPTOB0049
SRX3159063,1.4752221573
SRX3159066,0.06823904580000001
SRX3159069,-1.2892249795000001
SRX3159070,1.1803234559
SRX3159071,-0.5619527505
SRX3159073,-1.2892249795000001
SRX3159074,-0.3227190588
SRX3159075,-1.2892249795000001
SRX3159076,-1.2892249795000001
SRX3159080,-1.2892249795000001
SRX3159082,-0.6769330354
SRX3159083,1.4098674592
SRX3159086,0.9571402758
SRX3159087,0.6226517404
SRX3159088,-1.2892249795000001
SRX3159089,0.7493010292000001
SRX3159090,0.2110044458
SRX3159091,0.6497282451
SRX3159092,-1.2892249795000001
SRX3159093,1.2136307113
SRX3159094,-1.2892249795000001
SRX3159095,1.9283847149
SRX3159096,-1.2892249795000001
SRX3159097,0.4867528245
SRX3159098,0.5348393646
SRX3159099,-1.2892249795000001
SRX3158988,-0.0020670907
SRX3158989,-0.4478938965
SRX3158990,-1.0105318696
SRX3158991,0.1077490099
SRX3158992,0.2408156465
SRX3158996,-0.2387485558
SRX3644656,0.0307661112
SRX3644657,-0.0301157966
SRX3644658,-0.0006503146
SRX3644659,0.1457743655
SRX3644660,-0.2022374941
SRX3644661,-0.0774558748
SRX3644662,-0.3251186809
SRX3644663,-0.6001841325
SRX3644664,0.1824405238
SRX3644665,-0.006158069
SRX3644666,-0.5474963093
SRX3644667,0.11162089530000001
SRX3644668,-0.0848000847
SRX3644669,-0.2617912123
SRX3644670,-0.300453226
SRX3644671,-0.1696245985
SRX3644672,-0.0270961202
SRX3644673,-0.11449081900000001
