,A,Fnr,NikR,RpoN,NarL
SRX8708368,-3.9771338727,1.4869945274,1.0050356486,0.4562739089,1.2045164714
SRX8708369,-0.4321424057,0.3310877378,0.1835014215,0.1861763673,0.6950498322
SRX8708370,-1.5615268272,0.3901382749,0.48773471150000003,0.40567538470000003,0.6422432227
SRX8708371,-0.1734722784,0.0408617343,0.080104758,0.1728360484,0.7213649933
SRX4166001,0.032761812,-0.0814799261,0.0528692702,0.0186700901,-0.22207445720000002
SRX4166002,-0.5841207436,-0.2479318523,-0.11999149390000001,-0.026457978,0.11951122400000001
SRX4166003,0.5513589316,0.3294117784,0.0671222237,0.0077878879,0.1025632332
SRX4166004,-0.5682834952,0.47526292600000003,-0.43984035380000003,0.1000772972,-0.2897964329
SRX4166005,-1.1751917831,0.399529935,-0.2593969915,0.2272173763,-0.38930924710000003
SRX4166006,-1.0856771424,0.4636494588,-0.7238812725,0.0186607107,-0.4750198538
SRX4166007,-0.08722478800000001,0.4731850638,0.3354545284,-0.16397664920000002,-0.060869944100000004
SRX4166008,0.6158109958,0.10933264640000001,0.5637506529,-0.0818088515,0.219839851
SRX4166009,0.3478078028,-0.3342927867,0.2990430873,-0.23920815480000002,0.1249547648
SRX4166010,1.0126329554,0.12056433700000001,0.4259135435,-0.12765023150000002,-0.5165319329
SRX4166011,-0.2710512212,0.29229301500000004,-0.38087863990000004,-0.042669784700000005,-0.2281622478
SRX4166012,0.3042082908,0.23799157110000002,0.1759946637,-0.2116397693,-0.7624830522
SRX5000481,-0.4716988895,-0.0411554648,-0.1425765816,0.1421779399,-0.1924147068
SRX5000482,0.1369228862,-0.2025695905,0.2780638741,0.0231040225,0.0671026978
SRX5000483,-0.67113444,0.5362358304,0.4927311828,0.3685423819,0.9901104417000001
SRX5000484,-0.1065829667,0.4017882678,-0.1765998934,0.2093361313,0.5738845173
SRX5000485,-1.2288516447,0.3807298423,-0.0551661909,0.31002720300000003,0.9514955949
SRX5000486,-0.6995696068,0.5917958579,0.5668873579,0.21135853070000002,1.1686499769
SRX5000487,-0.1927791264,0.5170737542,0.1189200546,0.1504054015,0.6307025854
SRX5000488,0.2338532074,0.3270566549,-0.3939604855,0.29685191310000003,0.4239319917
SRX5000489,-0.6864918198000001,0.29859400950000003,0.0518559601,0.21970407860000002,0.5241369097
SRX5000490,-0.5405388832,0.4231736048,0.45150131860000003,0.23234581640000002,0.7045524360000001
SRX5000491,0.0930520668,0.46268946920000004,-0.0152312932,0.2388865048,0.5315418983
SRX5000492,-2.7170505318,0.1092882143,1.3675485121,0.9779298992000001,1.6931631819000001
SRX5000493,-1.8905016391,-0.1709551273,1.1659841527,0.7329910784,0.8817612938
SRX5000494,-1.3254464575,-0.1236654839,1.3099298201,0.7106926615,0.8665839936
SRX5000495,-1.8792720101,0.2443210787,1.7708684038,1.0221013278,1.6733409549
SRX5000496,-2.3174496467,0.2046474319,1.7887478719,1.0354200718,1.7355360369000001
SRX5000497,-0.3102094922,0.0131317333,-0.034649479500000004,0.0056550354,-0.0605163211
SRX5000498,0.5365791381,0.0016198894000000001,0.1698041726,-0.0366215577,0.0505840361
SRX5000499,-1.2559144789,-0.068830864,1.588771408,0.7401836005,0.8196507850000001
SRX5000500,-0.2263696459,-0.014751622800000001,-0.13515469300000002,0.0309665223,0.009932285
SRX5000501,-0.5097562664,0.2993968877,-0.43922569440000003,0.0201608474,0.3551519179
SRX5000502,-0.8895935334,0.2372887783,-0.5968927791,-0.0990623285,0.2717580786
SRX5000503,-0.6113531155,0.2941459511,-0.4252725262,-0.0159438682,0.4722876371
SRX5000504,-0.6831335674,-0.2101261882,-0.1687452763,-0.0845836091,-0.2883396092
SRX5000505,-0.5690623298,-0.1270523133,-0.3728585028,-0.1271983207,-0.2178965834
SRX5000506,-0.44347355060000004,-0.0790129266,-0.2648831307,-0.1509171923,-0.27739284940000003
SRX5000507,-0.1841278801,0.5584079094000001,0.1894998364,0.010462676,0.5559413535000001
SRX5000508,-0.9439537742,0.0044322814,-0.15577495300000002,-0.0457804432,0.1662981304
SRX5000509,-0.43018094910000004,-0.1535203644,0.0636431585,-0.036417566400000004,-0.207634334
SRX5000510,-1.3447673456,-0.1989277479,-0.48164356340000003,-0.0024655355,-0.35920091730000003
SRX5000511,-0.2351150883,-0.11060810300000001,-0.3153056949,-0.17237837550000001,-0.2164583904
SRX5000512,0.1428492163,0.1314688236,-0.42959272530000003,0.3454423003,0.341689538
SRX5000513,-0.1488021668,0.1838631336,-0.31514639250000004,0.1661023492,0.41433005580000004
SRX5000514,-0.7755874964,0.1477637272,-0.5377015615,0.0069233189,0.1643844771
SRX5000515,-0.4222670027,0.3884039694,0.1315565567,0.0078759402,0.3985071779
SRX5000516,-0.18535595200000002,0.3191821125,-0.2450304116,-0.0371029941,0.35461388920000003
SRX4124772,-1.3654990148000001,0.7734956825,-0.3797543426,-0.4889311209,-0.9388010775000001
SRX4124773,-0.7374311768,0.7219430089000001,-0.15352777310000001,-0.3461274985,-0.6745487105
SRX4124774,0.0812280461,0.1790881402,-0.0075622564,0.0295405662,-0.020260472800000002
SRX4124775,-0.0812280461,-0.1790881402,0.0075622564,-0.0295405662,0.020260472800000002
SRX5323946,0.017446683600000002,0.12426001610000001,0.0882443442,-0.11171068790000001,-0.10862044400000001
SRX5323947,-0.017446683600000002,-0.12426001610000001,-0.0882443442,0.11171068790000001,0.10862044400000001
SRX5323948,-1.2555741731,0.6018622403,0.025509314,0.10587440520000001,-0.20038221420000002
SRX5323949,-0.6779432350000001,0.6799802673,0.3043032688,0.3526639172,0.1431525804
SRX5323950,-0.7119013423,0.3707996442,0.9441331944,0.0891209219,-0.24373348350000001
SRX5323951,-0.07859808600000001,0.46834393950000003,0.8755998301000001,0.0793209252,-0.16452277310000002
SRX5323952,0.17090791190000001,0.1720929292,-0.041221203500000005,0.0505224396,-0.2856081164
SRX5323953,0.4471927115,0.11808093680000001,0.4782294597,0.2609849798,-0.0238121763
SRX5323954,1.6753783955000001,0.3892559581,1.7069119506,0.2690268468,0.0673951557
SRX5323955,2.571861708,0.2630490143,1.5934020731,0.2883648219,0.2663090582
DRX093856,-0.9696724898,0.1685579585,-0.2551078854,-0.14451331480000001,0.056704150800000006
DRX093857,-4.8777470405,0.6340361556,0.2745228527,0.5829581314,1.479586695
DRX093858,-5.7926617408,0.5859364184,0.2397448049,0.7507589913,1.639253818
DRX093859,-0.1975905286,0.1388133504,0.22947624830000002,0.6338411391000001,1.3770820739
DRX093860,2.98161699,0.1720571806,0.48696675300000003,0.1012491726,0.7792600630000001
DRX093861,-0.0904242623,0.17014523580000002,0.0549257139,0.0210343274,-0.0445686966
DRX093862,-5.5781615711,0.4002211491,0.45355548560000003,0.8027361321,1.4481519999999999
DRX093863,-5.7797192254,0.6187439533,0.0202334284,0.7326511170000001,1.4373939677
DRX093864,0.1690167947,-0.0231897728,0.5755855286,0.45745643490000004,2.4694155805999998
DRX093865,2.881672822,0.1774231919,0.0049148869,-0.1492108814,0.5968325534000001
DRX093866,1.0600967521,-0.3387031943,0.2001821715,0.1234789874,-0.0121354542
DRX093867,-5.6886274654,0.6168372836,0.4099084626,0.8153860677,1.5365692734
DRX093868,-5.3373264154,0.47221863690000004,-0.3537003858,0.8763282136,1.1944590751
DRX093869,-1.7915738359,0.1866437766,-0.1666084219,0.3383038715,0.8287414566
DRX093870,1.0799019313,0.5095188969000001,-0.35195841040000003,-0.3248396114,0.5234341099
SRX6366242,-1.4146905875,0.1745111691,0.8989034576,0.2608885671,0.0122861384
SRX6366243,-1.33804569,0.1781953679,1.9891788972,0.037284704,-0.0858173234
SRX6366244,2.9119379783,0.6569750524,1.9513898609,0.7574380166,-0.29398723920000003
SRX6366245,0.3570236738,0.1787996128,1.0175359261,0.1340741125,-0.11454335530000001
SRX6366246,-0.2686000704,0.11778360900000001,1.1705949592,0.0846833166,0.2151462495
SRX6366247,1.5535734708,0.654130041,-0.07277325100000001,0.6506468641,-0.0620120392
SRX6366248,-0.0915887079,0.13318347290000002,1.1405138400000001,0.1590394486,-0.0270007778
SRX6366249,0.6637980247,0.0482401603,1.3837113724,0.2606291857,0.0481567592
SRX6366250,-1.4599014405,0.1520617836,1.3617246215,0.052808795000000006,0.082140617
SRX6366251,0.2339162777,0.022923051700000002,1.4172920972,0.0054158345,0.20203678830000002
SRX6366252,-0.8139957293000001,-0.012503975300000001,-0.7452191866,-0.11346479940000001,-0.025006627
SRX6366253,0.8139957293000001,0.012503975300000001,0.7452191866,0.11346479940000001,0.025006627
SRX254739,-0.9425028737000001,-0.5360698087,-1.3587513649,-0.3370845417,-2.1238755546
SRX254740,-1.7539835690999999,-0.1752285714,-1.3456769053,-0.4163181777,-1.9248298331
SRX254741,-1.8784697492,0.0422851349,-1.1152401022,-0.2960953123,-1.6931748922
SRX254742,-1.9206700704,-0.1848959024,-1.5267602617,-0.441816786,-2.0237864724
SRX254743,-1.6368768901,-0.11445331630000001,-1.501392131,-0.38243818890000003,-1.9135664945
SRX254744,-1.5825353073000001,0.109365481,-1.1403976148,-0.2122287609,-1.8198528319
SRX254745,-1.5705087142,0.07952887700000001,-1.2468292315,-0.46056945530000004,-1.2003054988
SRX254746,-2.5344725239,-0.1709218388,-0.6804837229,-0.2002519023,-0.8426649982000001
SRX254747,-1.9246868974,0.1546433043,-0.9388872936,-0.6068786716,-1.1818286916
SRX254748,-2.2890069585,0.24525902700000002,-0.9661221873,0.2052890535,-0.2348409917
SRX254749,-2.3991162008,-0.0468967645,-1.4441590461,0.09581908930000001,-0.6748495210000001
SRX254750,-1.2951528331,0.2451304448,-0.5442116434000001,-0.0617932567,-0.78678222
SRX254751,-1.7148527706,0.3046829473,-0.5803635026,0.5721951426,-0.1825263235
SRX254752,-2.2297127217,0.5800346571,-0.3348902049,0.7016635309,-0.0445204394
SRX254753,-2.0745396579,0.41055047240000003,-1.1468973798,0.4294089581,-0.3660800893
SRX254754,-1.7769171684,0.3495013483,-0.1371079125,0.9029021683,-0.7796313167000001
SRX254755,-0.9258744871000001,0.2135503367,-0.3957294477,0.8219234442000001,-0.6203881761000001
SRX254756,-0.7861023242,0.27022110390000004,-0.4754543975,0.719545192,-1.1406679103
SRX254757,-1.1943189564,-0.5960188213000001,-1.6800602262000002,-0.2866902405,-2.095595951
SRX254758,-2.3773895367,-0.5153006611000001,-1.3896968796,-0.4654027885,-1.7255578059
SRX254759,-1.608578199,-0.7494009207,-1.4586380219000001,-0.6213628487,-2.0588338165
SRX254760,-0.8547879172,0.9373966127000001,-0.3343224107,0.0857823655,-0.2600976211
SRX254761,-1.6803064615,0.524749906,-0.8333011265,0.25966465380000003,-0.3351713465
SRX254762,-1.7541895027,0.5390292830000001,-1.0131183165,0.3059426476,-0.3279873786
SRX254763,-2.5504550892999998,0.1927103994,-0.5775760857000001,0.6988776733000001,-0.9964165641
SRX254764,-3.4884248023,-0.2721809743,-0.2671456191,0.4924719739,-1.5132070228
SRX254765,-3.1200274096,0.0942445324,-0.0658510014,0.325882691,-1.2810773083
SRX254766,-2.5001631776,-0.5028454892,-1.8947200864,-0.3932828266,-1.716588631
SRX254767,-2.8808386236,-0.7619765309000001,-2.1028289495,-0.4713993386,-2.217729829
SRX254768,-2.5723154597,-0.7772664028,-1.5583846972000002,-0.42365575180000004,-2.1868854681
SRX254772,-2.7629429477,-0.1627574406,-0.084596421,0.9263845730000001,0.438458194
SRX254773,-2.1353332454,0.1195934634,-1.6115004078,0.5931826556,0.7679634367
SRX254774,-2.535739188,0.585866443,-0.9027628464,0.44072321010000004,1.2636967111000001
SRX254775,0.22396604890000002,-0.2748920794,0.5068644712,0.3332806425,-0.1698607039
SRX254776,-4.8974901977,-0.023622468400000003,0.2874640383,0.4064985734,-0.3732044211
SRX254777,3.2781148541,-0.0868330756,0.9938158251,-0.1569107627,0.5221025507
SRX254778,1.0379818634,0.8093858327,0.3528467105,0.46660565140000004,1.4006188512
SRX254779,-1.2565776317,0.6000033542000001,-0.46394439940000004,0.4245937487,1.1904970975
SRX254780,-1.8519672738000001,0.9300053628,0.0614649274,0.5396885728,1.3947751706
SRX254781,1.7674120198,0.3147084383,0.7648521635000001,0.4019713749,1.4861170212
SRX254782,0.0527650395,0.8163029064,-0.0451113355,0.4813216382,1.6957112561
SRX254783,2.3636835967,0.4865455977,1.0991890768,0.32214521630000004,1.6054620824999999
SRX254784,2.8887789825,-0.19694005890000002,1.362806706,-0.1661223011,0.5192033906
SRX254785,1.1488507335,0.5357216237,0.24823768410000002,-0.1354554259,0.3483575336
SRX254786,1.1272361836,0.471097539,0.3378151036,-0.1983910386,0.4873152184
SRX7136401,0.6221124352,-0.2306984564,0.0781993775,0.0874676175,-0.0267978704
SRX7136403,-0.44340081470000003,0.27096734170000003,-0.2542318658,-0.0857522954,0.2364860393
SRX7136405,2.6099158938,0.11141910790000001,1.2298871332,-0.1024873978,-0.0133665929
SRX7136407,-2.2822287154,0.8818179069000001,1.0195784014,0.31734865500000004,-0.2734320665
SRX7136409,2.3409796177,0.17360545200000002,1.2577424664,-0.2245563314,-0.4882434739
SRX7136411,-0.1787116205,-0.0402688853,0.1760324883,-0.0017153221,-0.2096881689
SRX3754949,-0.25678416390000003,0.07876370120000001,-0.1933049422,-0.018965397000000002,0.0023518207
SRX3754950,-0.27873581410000003,0.0458313293,-0.20034230930000002,-0.0492457992,0.0699067466
SRX3754951,0.5355199780000001,-0.1245950304,0.3936472515,0.0682111962,-0.0722585673
SRX3754952,-0.0027727226000000002,0.07101942430000001,0.0105695589,-0.1678841442,0.0024208119
SRX3754953,0.0477664633,0.029034705900000003,-0.049401413400000004,-0.0740861689,0.083799629
SRX3754954,0.38577211110000004,-0.07063298700000001,0.5895224363,-0.0508847833,-0.0762617828
SRX3754955,0.8994242951,-0.4390160696,0.26642104510000003,-0.0467724942,-0.8993829435
SRX3754956,0.5956047385000001,-0.5132100212,0.2447309513,-0.026263383600000002,-0.8739742540000001
SRX3754957,0.5961969134,-0.5274770167,0.3346714908,0.0049325761,-0.9014032147000001
SRX3754966,-0.6374031268,-0.0473843372,-0.37626946370000003,0.2329668605,0.3173716744
SRX3754967,-0.3175484897,-0.0589448946,-0.4664040238,0.2143701607,0.16772660120000002
SRX3754969,-0.7424289539000001,-0.1527826934,-0.5248441754000001,0.35140598040000004,0.4003626234
SRX1424798,-0.2139190865,-0.1087062049,-0.0206449608,-0.0237999084,-0.4025870657
SRX1424799,0.2139190865,0.1087062049,0.0206449608,0.0237999084,0.4025870657
SRX1424800,0.5980017529,-0.0279470508,0.5210142567,0.0206088237,0.0925693751
SRX1424801,0.0036116848000000003,-0.0884184305,-0.10798496440000001,-0.1809677224,0.19458633690000002
SRX1424802,-0.4674558613,0.523433386,0.3023697368,0.7520447617,-0.1438711512
SRX1424803,0.029470550800000002,0.3201135047,0.31593979780000003,0.2798066743,0.7490306755
SRX1424804,-3.578095142,0.2712930537,-0.013231230200000001,0.4695287676,0.074671387
SRX1424805,-4.9747091448,0.6900611251000001,0.039153446200000004,0.5068352231000001,0.0628747348
SRX1424806,0.5375726085,0.7065502985000001,0.5817811350000001,0.6602232619,0.7513948821
SRX1424807,0.5126946308,0.6768054222000001,0.41106342640000004,1.0244395902,0.3131183033
SRX1424808,-6.4467119805,-0.1630534231,-0.7951023792,0.5121632686,0.3595359897
SRX1424809,-6.0963895184,-0.11977652670000001,-0.6789058798000001,0.5204034738000001,0.3169229059
SRX1424816,-6.4999564846,0.1754536481,-0.6361261685,1.0226028269,0.4681281316
SRX1424817,-5.6009949187,0.2047409573,-0.4068478485,1.0646386190000001,0.6968841331000001
SRX1424818,-6.3725959711,0.6816640879,-1.089010856,0.2127955362,-1.4545875465
SRX1424819,-7.095180501,0.8185960482,-1.1884157395,0.366356687,-1.5284104128
SRX1424824,-6.4282167349,0.7219122925,-0.3027712823,0.4550598357,0.0659154057
SRX1424825,-6.49316718,0.7857176267,-0.1818281256,0.5087376131,0.0430623392
SRX1424826,-9.258314671699999,1.6269512069,-0.8788573404000001,0.7794213024000001,-0.2841817847
SRX1424827,-9.3495592027,1.7264439833,-0.7842345407,0.8893153026,-0.33706655680000003
SRX1424828,-8.4956096588,1.3975523745,-1.1285012185,0.41899030530000003,-1.6854997535
SRX1424829,-8.242795832,1.3710309417,-1.2152818571,0.3981715483,-1.7868715421
SRX1424830,-8.1732798328,1.4797326518,-0.6894442557,0.6297174367,-1.491642471
SRX1424831,-8.0353563429,1.3890769,-0.9588516746,0.2917655292,-1.3636360714
SRX1424834,-7.3980523457,1.9067585004,-0.1834883153,0.38022894900000004,-1.1860137782
SRX1424835,-6.6257315781,1.8625522063000002,-0.10625051640000001,0.3411568961,-0.9215139918
SRX1424840,-6.4058431479,1.2300910035000001,-0.9495867602,-1.2905609049,-1.4481110331
SRX1424841,-6.0510384732,1.064799884,-1.6992759954,-1.4970035948,-1.0289320185
SRX1424842,-6.9334174145,1.4783430668,-1.4065273957,-1.0817071935,-1.6622604147
SRX1424843,-6.9346383678,1.1249858676,-1.5453913274,-1.4462539848,-2.0043529381
SRX1424844,-5.8993970596,1.7596019351,-0.13400751600000002,0.182428791,-0.2504223511
SRX1424845,-6.7375246916,1.6288132779,-0.2859722467,0.024659175300000002,-0.8332494568000001
SRX1424846,-7.7313495863,0.9203576051000001,-0.8914106344,-0.4386811816,-1.3542276922
SRX1424847,-5.0744615638,1.2506586523,-0.7973154060000001,-0.1024198662,-0.5478662345
SRX5060277,-1.8543180624,0.0336110383,-0.21261721890000002,0.2386640975,-0.1026337939
SRX5060279,-3.7199522503,0.9670152922,-0.78684905,-0.1684187218,-0.8739951331
SRX5060281,1.8543180624,-0.0336110383,0.21261721890000002,-0.2386640975,0.1026337939
SRX5060283,-3.7577069124999998,0.9802278685,-0.5456751116,-0.0228829942,-0.8475719968000001
SRX5936089,-0.0012363743,-0.0940147947,0.1777123803,-0.0196198639,0.0693966778
SRX5936090,-0.3500690785,-0.0729560592,-0.0527580512,-0.0318401436,0.0880318004
SRX5936091,-0.0708561699,-0.0934380196,0.0733947603,-0.0963327343,0.10330399870000001
SRX5936092,0.4221616226,0.2604088735,-0.1983490894,0.14779274180000002,-0.2607324769
SRX5936093,0.5897197603000001,0.0908191643,-0.7775445451,-0.3344968054,-0.019136991500000002
SRX5936094,1.0522165193,-0.122104848,-1.4493642907,-0.5353306447,-0.0043045206
SRX5936095,-1.8372859346000001,-0.3236320149,-2.4274838437,-0.2716575495,0.0793427185
SRX5936096,-1.3996208994,-0.4089767167,-2.2740832339,-0.5129026357,0.0416665065
SRX5936097,-0.9651438859,-0.0539025833,-2.302400647,-0.47169586820000003,-0.0723243017
SRX5936098,-1.6089251821000001,-0.0313921183,-2.7689882455,-0.3484217052,0.20564480240000002
SRX5936099,-0.21998830160000002,-0.0674881938,-2.5224092338,-0.3339154837,-0.0801889761
SRX5936100,-0.13782449100000002,-0.085607108,-2.4602529221,-0.514760847,-0.0701353734
SRX5936101,-0.404714993,0.0586922297,-3.1456133192,-0.5037713858,-0.5657531824
SRX5936102,-0.4516379385,0.0521020172,-3.5695373032,-0.38828733860000003,-0.4041308791
SRX5936103,-0.1733791451,0.2418407138,-2.3891142468,-0.34540403670000003,-0.6865694608
SRX5936104,0.3178721269,0.40923488700000005,-2.7408586643,-0.3384829186,-0.8513258193000001
SRX5936105,0.6593990080000001,0.3762321885,-4.5067300225,-0.5963331741,-1.1299654424
SRX5936106,-0.24331535070000002,0.3555008103,-4.0667034732,-0.4496439264,-0.933115918
SRX5936107,-0.06936256860000001,0.5810940072,-2.992917141,-0.3109148447,-1.1135289598
SRX5936108,0.2715713958,0.4565764128,-3.2463452467,-0.4887972379,-1.2365579244
SRX5936109,0.3223022085,0.589817838,-3.5756218544,-0.3804162424,-1.444793609
SRX5936110,1.1703487651,0.42368360180000003,-2.5399212143,-0.5454419843,-1.390350706
SRX5936111,0.4142013621,0.5569795390000001,-3.5326424573,-0.4447907135,-1.2959562043
SRX5936112,-0.0334096085,0.5860481001,-3.2677719646,-0.38208444,-1.0968500784
SRX5936113,0.4985172283,0.5071308149,-3.1276205727,-0.3208361008,-1.3179181148999999
SRX5936114,0.5905736613,0.5016930772,-2.3989661248,-0.2116956213,-1.4098723728
SRX5936115,1.2444205131000001,0.3262912441,-3.1430642829,-0.6679325271000001,-1.7727425041
SRX5936116,1.2957451533,0.31208012690000003,-3.0388528091,-0.6049533577,-1.6511647124
SRX5936118,0.8634959602000001,0.3098140365,-3.2068373689,-0.5161301915000001,-1.8502298159000001
SRX5936119,1.0877343007,0.23363915670000002,-2.7451677192,-0.3197055133,-1.5555662549
SRX5936121,0.8105844448,0.3060914771,-3.2585658675999998,-0.4674273114,-2.421451442
SRX5936122,0.6935832129,0.31465924160000003,-3.5685533269,-0.6544568592000001,-2.0131551563
SRX5936123,1.0498937811,0.1192327809,-3.0078115067,-0.4640836266,-2.3191200787
SRX5936124,2.3255306884999998,0.2439947486,-3.240044348,-0.3064939101,-2.3228855138
SRX5936125,1.3574760764,0.2904534649,-3.522051068,-0.5921948133,-2.5769766365
SRX5936126,1.2171900531,0.1328829768,-3.4948184575,-0.9063604909,-2.5369478757
SRX5936128,1.4891296736,0.1476855704,0.7617724492,-0.1769799193,-1.1726450708
SRX5936129,1.5807907227,0.2423709028,0.24344986870000002,-0.1587743147,-1.0831762795
SRX5936130,1.2114619393,-0.1110286986,0.634668134,-0.3253366042,-0.8144050294
SRX5936131,0.47815031900000005,-0.015926561500000002,-0.181089048,-0.27587328110000003,-1.0897901540000001
SRX5936132,0.61340912,0.315685362,0.5200203645,-0.0937495083,-0.5725629139
SRX5936133,0.8976856063,0.0477216236,0.5341636780000001,0.0329290037,-0.5047180018
SRX5936134,0.3851176897,0.1446413353,0.2754584815,0.1279006758,-0.21313696140000002
SRX5936135,-0.1173373375,0.1319367871,0.5971855844,0.1680574896,-0.4467852444
SRX5936137,-0.3007352585,0.0744684617,0.0976513969,0.19543445280000002,-0.3449885934
SRX5936138,-0.7185539270000001,0.1283015763,0.2674510921,0.21514563020000002,-0.6096909623
SRX5936139,-0.7044183559,-0.013387759800000001,0.1748137553,-0.0651376319,-0.4181768822
SRX5936140,-0.3488426009,-0.2235972326,0.3901739326,-0.12907360680000002,-0.4815123309
SRX5936141,-0.0938036476,-0.33215467790000003,0.0142839995,-0.1443487743,-0.439851276
SRX5936142,-0.4944880649,-0.34324592330000003,0.164587371,-0.23335580220000002,-0.4162674541
SRX5936143,0.0226217136,-0.2677031971,0.060321462000000006,-0.28970901660000004,-0.16152440610000002
SRX5936144,-0.5196042771,-0.1610063598,0.162862211,-0.12608012470000002,-0.1204208108
SRX8557650,-0.13925885770000002,0.016506649300000002,0.044666378400000005,-0.0205066946,0.1486151753
SRX8557651,0.0455787322,0.0143873127,0.0295732576,-0.0220815172,-0.0551325043
SRX8557652,0.0936801255,-0.030893961900000003,-0.0742396359,0.042588211800000005,-0.0934826711
SRX8557653,0.08312359230000001,0.9975450628,-0.42689117530000004,0.47437197870000003,-0.672599147
SRX8557654,-0.7555560204,0.9630259824,-0.8328175277000001,0.4525355659,-0.5906992257
SRX8557655,0.3452880273,0.8600162935000001,-0.8564664661,0.4707823245,-0.3527216748
SRX8557656,-5.2262971972,1.7515674252,-1.2428240898,-0.2985842556,-0.5150341642
SRX8557657,-5.7694093612,1.6815378387000002,-1.4876190092,-0.0492220041,-0.3313643921
SRX8557658,-4.7527997229,1.732005895,-2.2591749296,-0.27260432090000003,-0.6088982108000001
SRX8557659,-4.5638000553,1.7692140925,0.1441783053,0.8113999308000001,-0.2751987074
SRX8557660,-6.1393102021,1.8226771264,-1.2168893387,0.8187878441,-0.0606281133
SRX8557661,-6.2063203208,1.8851821976,-1.5254438262,0.7680344932000001,-0.1204160855
SRX8557662,-6.006468185,1.9998875114999999,-0.7389590081,0.5140600312,-0.48506849500000004
SRX8557663,-6.4528637406,1.7638316107,-0.556731273,0.6282260733,-0.5949215696
SRX8557664,-5.7737747363,1.6762232269,-0.8946868952,0.6578425466000001,-0.5427886443000001
SRX8557665,-5.8921521999,1.4995673533,-0.8288131992000001,0.6570961086,-0.2764711031
SRX8557666,-5.843845013,1.7732313111,-0.5151760915,0.6601336963000001,-0.1406920177
SRX8557667,-5.8901551409,1.5139675299,-0.7042051223,0.813550663,-0.1710448423
SRX3405147,0.19593757990000002,-0.1493383958,0.0641208279,-0.1160962755,-0.3126609598
SRX3405148,0.4277410701,0.2514836118,-0.0779721255,-0.0964764298,-0.3102798345
SRX3405149,-0.62367865,-0.10214521600000001,0.013851297600000001,0.21257270520000002,0.6229407942
SRX3405150,-1.082152921,-0.8570213898,-0.5229780268,0.0288556136,0.6427794272
SRX3405151,-1.2654546788,-0.953865673,-0.2324022476,0.1738443362,1.3352452116
SRX3405152,1.0471011406,-0.3690855927,0.5171484467,0.5938840013000001,0.8051992088000001
SRX3405153,-2.8069236908,-0.1095774129,-0.7799369848000001,0.011123134000000002,-0.06535140960000001
SRX3405154,-1.9124757916,0.0461727258,-0.1352367737,-0.053689956500000004,0.4141842249
SRX3405155,-1.7273082681,0.30400400380000003,-0.44711399350000003,-0.038231370800000004,0.4079286177
SRX3405156,-0.5036602147,0.0976596165,-0.2824335402,0.5493162095,0.39324451260000004
SRX3405157,0.36555964080000003,0.026217808000000002,0.5310753729000001,0.2779002582,0.6014031905
SRX312063,-5.9325265755,0.44776296200000004,0.6042812465,-1.4424899761,0.0285947717
SRX312064,-5.964366734,0.5225921363,0.5824146987000001,-1.3521513710000002,0.1019001684
SRX312065,-7.4639358259,0.07468775180000001,-1.2064247528,-1.2438902417,-0.2899431134
SRX312066,-5.807483415,-1.368121549,-0.9088112778,-1.5393815517,-0.502409151
SRX312067,-5.8231629252,-1.3692575224999999,-0.7568986017,-1.5013119048,-0.4881409097
SRX312068,-6.6501305212,-1.0655740649,-1.4326971147,-1.9001854265,-0.6031753716
SRX312069,-6.6376272709,-1.2220723641,-1.4358718802000001,-1.9001019703000002,-0.6064619718
SRX312070,-0.2049466485,-0.0187283733,-0.02523833,-0.008820183300000001,-0.123546917
SRX312071,0.2049466485,0.0187283733,0.02523833,0.008820183300000001,0.123546917
SRX312072,-7.9541635567,-0.062006198000000005,-0.2038102255,-0.3058829711,0.4434400509
SRX312073,-7.7161046209,0.0546371406,-0.23205740430000002,-0.2804556458,0.5074638392
SRX312074,-6.3108662169,0.588655707,-0.6120688127,-0.29909998930000004,0.4672151162
SRX312075,-6.0472787962,0.6322269285000001,-0.7930720088000001,-0.3293867962,0.45149671690000004
SRX312076,-7.1267304386,0.16482961540000002,-1.3522330659000001,-1.104978856,-0.0979546597
ecoli_00001,0.1555134201,-0.052632,0.23049265700000002,-0.0046102245,0.0046058085
ecoli_00002,-0.1555134201,0.052632,-0.23049265700000002,0.0046102245,-0.0046058085
ecoli_00003,2.3527079453,-0.22332754900000001,0.6285456070000001,0.7030172055,0.7958407655
ecoli_00004,2.4806836063,-0.207263208,0.254976807,0.8161369585,0.7809120795000001
ecoli_00005,0.5619178192000001,-0.5591243690000001,-0.146359393,-0.0984432415,0.0860204375
ecoli_00006,0.3846363739,-0.518033721,-0.09143501700000001,-0.0146245195,0.1956717155
ecoli_00007,2.1168395706,-0.358693874,0.17321444800000002,0.5910067835,0.6368233545
ecoli_00008,2.3113520551,-0.349967695,0.260573967,0.7714851735,0.6053562415
ecoli_00009,0.1692033159,-0.27282969900000004,0.42428156100000003,0.1582958355,0.22929593850000002
ecoli_00010,0.33854763520000003,-0.26540585,0.25343734900000003,0.09519432950000001,0.3102063565
ecoli_00011,0.521737432,-0.524846931,0.18158359500000001,0.1518490055,0.7226422635
ecoli_00012,0.5327927301000001,-0.539491976,0.43325753600000005,0.22540910150000001,0.6039874685000001
