,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
10,co_culture__c_viol_30,-3.5023103101333333,1.4907946860581394,3.0,14.0,-3.4003716134,41.0,-5.0414581332,85.0,-2.0651011838,,,,,,,,,,,,,,,,,,,,,,
11,co_culture__c_viol_35,-4.130687997025,1.0144359373787495,4.0,15.0,-4.7176129119,52.0,-4.4739142114,71.0,-2.6186250491000003,80.0,-4.7125998157,,,,,,,,,,,,,,,,,,,,
12,co_culture__b_thai_40,-8.952825130733332,3.3613991884716246,3.0,16.0,-9.3204192893,53.0,-12.1153185955,77.0,-5.4227375074,,,,,,,,,,,,,,,,,,,,,,
13,co_culture__b_thai_45,-11.671269174133334,0.8196352047442308,3.0,17.0,-10.791620668,50.0,-12.4135264745,66.0,-11.808660379900001,,,,,,,,,,,,,,,,,,,,,,
14,co_culture__b_thai_c_viol_40,-8.217616473133333,4.588047812446532,3.0,18.0,-5.8104529672,25.0,-13.5082944595,62.0,-5.3341019927,,,,,,,,,,,,,,,,,,,,,,
15,co_culture__mono_35,-0.998828274925,0.7795711134727189,4.0,19.0,-1.6117345056999999,28.0,-0.0856328158,56.0,-0.6158094253,73.0,-1.6821363529000002,,,,,,,,,,,,,,,,,,,,
16,co_culture__b_thai_c_viol_45,-8.80821633355,3.9561104004204055,4.0,21.0,-5.6890297931,34.0,-13.0886427795,45.0,-11.2464383946,58.0,-5.208754367,,,,,,,,,,,,,,,,,,,,
17,co_culture__c_viol_25,-3.058726543875,0.8706958210633903,4.0,23.0,-3.1904328718,42.0,-3.1481418795,70.0,-1.893522506,79.0,-4.0028089182,,,,,,,,,,,,,,,,,,,,
18,co_culture__mono_45,-1.63250513905,1.1999667173334525,4.0,24.0,-0.5499546161000001,29.0,-2.278423185,68.0,-0.7029296903000001,74.0,-2.9987130648,,,,,,,,,,,,,,,,,,,,
19,co_culture__mono_40,-2.25374564015,0.5829102940155705,4.0,27.0,-1.7122365932,31.0,-2.7913605344,69.0,-1.7882080494,75.0,-2.7231773836,,,,,,,,,,,,,,,,,,,,
20,co_culture__b_thai_c_viol_35,-8.487371604425,4.034416856982474,4.0,30.0,-5.5031622076,32.0,-12.829822038,59.0,-4.6345492035,86.0,-10.9819529686,,,,,,,,,,,,,,,,,,,,
21,co_culture__b_thai_c_viol_25,-8.8142706441,,1.0,35.0,-8.8142706441,,,,,,,,,,,,,,,,,,,,,,,,,,
22,co_culture__b_thai_c_viol_30,-7.392180283450001,3.5899686451314645,4.0,36.0,-10.7807630609,44.0,-10.1806557891,60.0,-3.8989838604,61.0,-4.7083184234,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,-2.5000002068509275e-11,0.35629728340764943,4.0,37.0,-0.1216573544,46.0,-0.4317275426,57.0,0.1615042166,84.0,0.3918806803,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,-5.41932939745,0.8974931614784994,2.0,39.0,-6.053952898,43.0,-4.7847058969,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-1.6732450902,0.1868513049447666,2.0,47.0,-1.805368915,55.0,-1.5411212654000002,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,1.2482255096669217,3.0,87.0,-0.9569167368,90.0,-0.454975985,93.0,1.4118927218000001,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,-0.20848469143333337,0.556765564304466,3.0,88.0,0.4247878411,91.0,-0.4291401354,94.0,-0.62110178,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.5242471658666666,0.6208200229318934,3.0,89.0,0.0301417533,92.0,-0.4078591111,95.0,-1.1950241398,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,0.0,0.5659349221288377,4.0,96.0,0.0811471188,97.0,0.6959985633,98.0,-0.0988570772,99.0,-0.6782886049,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.30262598544999997,1.3394802477507612,2.0,100.0,0.644529581,104.0,-1.2497815519,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.12930862705,0.7905859195861935,2.0,101.0,0.4297200378,105.0,-0.6883372919,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333338648765695e-12,1.6474117554206873,12.0,102.0,-0.8648228388,110.0,3.4086795708,117.0,2.7183682154,125.0,1.4164997937,131.0,-1.5231637734999999,134.0,0.3640362884,138.0,-0.5690373108,159.0,-0.9070652609000001,162.0,-1.3039997356,164.0,-1.0341265186,170.0,-1.2184116921,174.0,-0.4869567381,,,,
33,immunity_isolated__WT_npr1,0.4325703087,0.6624439266640588,2.0,103.0,-0.035848284,126.0,0.9009889014,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-2.0553954978642857,1.4193511891793937,14.0,106.0,-2.4072454458,113.0,-0.4142390515,121.0,-1.4042568738,127.0,-2.4019531479,136.0,-1.3032119866,142.0,0.8285946316,145.0,-0.350889304,150.0,-2.5767647742,160.0,-3.0148513003,161.0,-1.9803679681,163.0,-2.3850368105,167.0,-3.1928215276,172.0,-3.7777590913,176.0,-4.3947343201
35,immunity_isolated__AvrRpt2_npr1,-0.04402559153333337,1.2654563214952375,3.0,107.0,-1.4824916775,128.0,0.4527412939,146.0,0.897673609,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-2.3786936672,1.3856908087306936,3.0,108.0,-3.6996186862,129.0,-2.5002201845,147.0,-0.9362421309000001,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-1.0314838044999999,1.9346770018304926,2.0,109.0,-2.3995070319,148.0,0.3365394229,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.815799145525,1.1842730761377285,4.0,111.0,1.5760460077,119.0,2.0716982352,140.0,-0.2918431332,165.0,-0.0927045276,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,1.167638859075,1.755620114014828,4.0,112.0,1.8484719824,120.0,3.3034820918,141.0,0.1159609187,166.0,-0.5973595566000001,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,-0.6445863798000001,1.8759789216020604,3.0,114.0,-0.2854127851,122.0,-2.6741847071000002,143.0,1.0258383528,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-0.635065431025,1.061560879309398,4.0,115.0,-1.2356467517,123.0,-1.1504015152,144.0,0.9553247393000001,168.0,-1.1095381965,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-0.8632493075666666,0.6618983615946666,3.0,116.0,-0.20669690740000002,124.0,-0.8526838773000001,169.0,-1.530367138,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,1.32475921255,1.047917676742678,2.0,118.0,2.0657489079,139.0,0.5837695172,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,0.7132942647666667,0.1786479821599887,3.0,130.0,0.88683915,152.0,0.7230968248,156.0,0.5299468195,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-0.40140007889999996,1.1100546460364407,2.0,132.0,-1.1863272465999999,135.0,0.3835270888,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-2.9651206151,0.5944119122923728,2.0,133.0,-3.3854333091,137.0,-2.5448079211,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-0.49469760925000006,0.18894866561144194,2.0,149.0,-0.628304492,151.0,-0.3610907265,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,2.045841049033333,0.6604892406645636,3.0,153.0,2.4120314641,155.0,2.4421200487,158.0,1.2833716343,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,3.59358513715,2.1877534877464,2.0,154.0,5.1405604639,157.0,2.0466098104,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,-1.28761823625,0.6033012004695449,2.0,171.0,-0.8610198663,175.0,-1.7142166062,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-4.4960741446500005,0.17346371285561296,2.0,173.0,-4.373416777,177.0,-4.6187315123,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,3.333337309877985e-11,2.3671042214772497,3.0,178.0,2.2430702696,182.0,-2.4741840987,183.0,0.2311138292,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,4.2668314549333335,0.9042159782968756,3.0,179.0,4.4950295371,180.0,5.0350876495,181.0,3.2703771782,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,3.33333360913457e-11,1.0316005315005081,3.0,184.0,1.037888018,185.0,-0.012692092200000001,186.0,-1.0251959257,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-0.2689234994666667,1.6354537015449477,3.0,187.0,1.4037316894,188.0,-0.3460559449,189.0,-1.8644462429000002,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,0.45841437150000003,0.9056466549921256,3.0,190.0,0.059201817500000004,191.0,1.4950797063,192.0,-0.1790384093,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,2.9447525518,0.7274942068383491,3.0,193.0,3.5938789231,194.0,3.0819512491,195.0,2.1584274832,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-0.21332862746666656,2.180277822419461,3.0,196.0,-2.3450203850999998,197.0,2.012486678,198.0,-0.3074521753,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,3.298338403166667,1.4679360909993964,3.0,199.0,1.6042867421,200.0,4.0955837708,201.0,4.1951446966,,,,,,,,,,,,,,,,,,,,,,
