,A,GutM,SrlR,Crp,hns
tcs__del_btsR_01xlb__2,4.195025841723611,-0.7494585444999999,-0.8428010910000001,-1.1325108709999991,0.4992399699999997
tcs__del_btsR_lb__1,19.30014029849959,4.707802356499999,2.9991994939999986,0.9059306429999996,0.21320013999999965
tcs__del_btsR_lb__2,19.37015471861132,4.6990194085,2.9744742189999998,0.882795573000001,0.19693389999999944
tcs__del_btsR_pyruvate__1,5.179480668673575,-0.3788896585000003,-0.7381115960000004,-1.2074819320000003,0.5685509299999989
tcs__del_btsR_pyruvate__2,4.972645027623652,-0.7663868865000003,-0.9009306960000004,-1.2602474279999996,0.4574627399999986
tcs__del_cpxR_etoh__1,26.4535745057972,5.9659222965,3.874958549999999,1.209290043000001,-0.2812123
tcs__del_cpxR_etoh__2,26.227522698773832,5.898108806499999,3.812892432,1.1967784130000003,-0.31035452000000063
tcs__del_cpxR_lb__1,11.019602245294468,0.8422346644999998,0.6275327969999998,0.5608460330000007,0.5557849899999994
tcs__del_cpxR_lb__2,11.623891384714176,0.7445878494999998,0.8894990579999993,0.6407895630000002,0.6238953399999989
tcs__del_cusR_CuSO4__1,21.45616903221908,4.603031285499998,2.604077317999998,1.0462541129999998,1.23181458
tcs__del_cusR_CuSO4__2,21.484417566251818,4.6553265554999985,2.6317940639999997,1.048489943,1.0183301599999997
tcs__del_cusR_lb__1,21.41848638660322,5.3389088225,3.3679887039999996,0.9952246930000008,0.1606580700000002
tcs__del_cusR_lb__2,21.11146647791932,5.101190354499999,3.2883270829999987,1.0406022430000004,0.2800233499999987
tcs__del_kdpE_01-kcl__1,-3.016006525227712,-0.5587091304999999,-0.3183835039999998,0.08810516099999965,0.20112823000000013
tcs__del_kdpE_01-kcl__2,-2.1711217173669497,-0.2153261435,-0.1005171900000006,0.12273579200000027,0.28447755999999913
tcs__del_kdpE_115-kcl__1,-0.3271593990689548,0.031756974499999924,-0.4824504620000001,0.04519701000000076,-0.0973468999999998
tcs__del_kdpE_115-kcl__2,-1.06961991410045,-1.2712003455,-0.4538789730000001,-0.003365354999999681,-0.1409094900000003
tcs__del_phoB_m9__1,1.180933041659469,-0.6484365825,0.8678610219999996,0.7310639430000005,0.2226468199999996
tcs__del_phoB_m9__2,1.2354535492964087,-0.1170312465000003,0.8803445549999998,0.7578592129999997,0.21059784000000012
tcs__del_phoB_m9p__1,1.6953083599636165,-1.8604224695,-0.7780384930000004,-0.5173016199999996,1.70998187
tcs__del_phoB_m9p__2,1.8153308007198603,-1.7434692865,-0.6944060620000005,-0.4868159799999994,1.6981481899999995
tcs__del_rcsB_etoh__1,21.39811723340353,3.5322846765,2.380997685,0.8584217130000003,-0.02099361000000144
tcs__del_rcsB_etoh__2,21.47953755794189,3.5326492054999994,2.443250565,0.921416013,0.05160163999999945
tcs__del_rcsB_lb__1,12.528195568166913,0.6696016814999997,1.4953572379999986,0.6655188230000011,0.3423732699999995
tcs__del_rcsB_lb__2,12.750918990377055,0.7186464644999999,1.4915786869999996,0.7005509330000006,0.3700170299999997
tcs__del_zraR_lb__1,13.632049988610536,2.7681533115,1.5916606059999996,0.5367675730000006,0.5279456199999988
tcs__del_zraR_lb__2,13.477918336707551,2.8014729105,1.6449864549999995,0.5696375729999996,0.518111059999999
tcs__del_zraR_zncl2__1,15.739109779366764,3.5482591815,2.070351251999999,0.8338904830000011,0.6172066699999998
tcs__del_zraR_zncl2__2,15.743110253842143,3.5539716814999998,2.138101631,0.8158754130000005,0.6346432199999992
tcs__wt_01-kcl__1,-1.068902031901529,0.04091026050000002,0.3172269869999997,-0.042192379999999474,0.4851677299999988
tcs__wt_01-kcl__2,-1.806337205150622,-0.3210985955000001,0.14719729699999995,-0.04159150899999986,0.4962336399999998
tcs__wt_01xlb__1,3.977083033819072,-0.3128343495000001,-0.4322958000000003,-1.1868215099999997,0.47949135
tcs__wt_01xlb__2,4.169373123772346,-0.17078638749999975,-0.4761165680000001,-1.1874649749999993,0.4354879999999994
tcs__wt_115-kcl__1,-1.3213482976243016,-0.2015765715000004,-0.2142614000000007,-0.09970663000000002,-0.14088623000000133
tcs__wt_115-kcl__2,-1.4406240972102091,-0.39151680450000015,-0.1822094760000006,-0.12142913199999937,-0.16340733000000007
tcs__wt_CuSO4__1,19.4640260308947,4.1117458035,2.358164027999999,0.7338502030000011,0.4060082299999994
tcs__wt_CuSO4__2,19.57404393106673,4.2355588535000015,2.460826397,0.7305206129999995,0.4699740899999991
tcs__wt_etoh__1,23.20619729066394,3.9823817025,2.8843274099999987,0.5754630630000008,-0.5860324600000002
tcs__wt_etoh__2,22.78369081909937,4.077417714499998,2.7637528139999996,0.5394844130000003,-0.7025518500000008
tcs__wt_lb__1,14.148166329443791,1.1446075374999998,0.729372218,0.9893765630000004,1.2011201999999999
tcs__wt_lb__2,14.31212287033673,0.9281108434999998,0.8332659199999997,1.0922559429999996,1.26498694
tcs__wt_LiAcet__1,2.5241467615544804,-0.6418685055000002,1.7687242909999998,0.6491752730000009,0.40492605000000026
tcs__wt_LiAcet__2,2.1189422517784595,-0.5182322735000002,1.429756586,0.4062179429999997,-0.05388961000000059
tcs__wt_LiCl__1,2.416350941848654,-0.3866431565000004,1.491047461,0.5743156230000004,0.01586920999999997
tcs__wt_LiCl__2,2.8376737378600394,-0.22291501250000006,1.4429335859999997,0.6016396030000006,0.044839800000000096
tcs__wt_m9p__1,2.2401041078197403,-1.4474727095000002,-0.3210581930000007,-0.39549780799999995,1.3584691499999997
tcs__wt_m9p__2,2.1579607243681043,-1.5781875895000002,-0.4515735120000004,-0.4201194360000001,1.3203357899999997
tcs__wt_pyr__1,4.724005148197219,-0.2683005565000003,-0.6160879300000008,-1.287916309,0.34927394999999883
tcs__wt_pyr__2,4.301290171890718,-0.35466633150000026,-0.5364238970000006,-1.1631474849999996,0.3911578599999999
tcs__wt_zncl2__1,14.252210235455417,2.6037879455,1.3840539289999991,0.6655301930000004,0.3685535699999996
tcs__wt_zncl2__2,14.836779201166104,2.5338297765,1.4518062770000002,0.6831118230000008,0.4001236499999994
ros_tale__0_0_0pq__1,1.0538505510888745,-1.1142089075,0.38409511600000107,0.3292272530000009,0.996395999999999
ros_tale__0_0_0pq__2,1.089670787711453,-1.2552832975,0.11708121899999925,0.30771033300000106,0.9386998599999998
ros_tale__0_0_250pq__1,0.3405156944327694,0.5680771814999996,0.7194196559999995,1.4522597630000007,1.7955424099999997
ros_tale__0_0_250pq__2,0.6753997100444229,0.2083564524999999,0.8165681149999999,1.4384985730000004,1.7622153699999998
ros_tale__1_mid_250pq__1,-0.6231157027465877,-1.3142048945000002,0.1689995349999993,0.6546866229999999,1.1159979499999988
ros_tale__1_mid_250pq__2,-0.2898574301077,-1.2173009605000005,0.17688700399999924,0.6257248529999995,1.0076141799999991
ros_tale__1_0_0pq__3,0.1828224235907656,-0.8249250745000003,0.06048875899999918,0.6079365029999995,1.3472282599999996
ros_tale__1_0_0pq__4,0.4518747035498834,-1.0298106465,-0.009411132000000322,0.6228776230000008,1.33282406
ros_tale__1_0_250pq__1,0.3049459864615643,-1.2586448545000002,-0.050838332000000534,0.4961959629999999,1.06043573
ros_tale__1_0_250pq__2,-0.1492043048535873,-1.0763656695,-0.059206948000000814,0.6021915230000001,1.0595745999999997
ros_tale__1_0_750pq__1,-0.1374622218668342,-1.1730962075000002,-0.4580848270000004,0.6259014130000011,1.54486479
ros_tale__1_0_750pq__2,0.5560186185835162,-0.3914317995000003,-0.5024277990000003,1.045357503,1.70512787
ros_tale__1_1_0pq__1,-0.3726416315285485,-0.5438136175000001,0.1776098029999993,0.7677037930000008,1.31938493
ros_tale__1_1_0pq__2,0.0822874319736117,-0.6914158105000001,0.2598600309999997,0.727341753000001,1.2480271299999988
ros_tale__1_1_250pq__1,-0.4236121272173844,-0.9409040235000004,0.1296207770000004,0.616797033000001,1.0073617399999986
ros_tale__1_1_250pq__2,-0.0133530744475296,-0.6787245295000002,0.3471512489999995,0.8796841830000002,1.0990847899999991
ros_tale__1_1_750pq__1,-0.2321071526660911,-0.7117305665000001,0.20978654600000105,0.9722065830000002,1.09254649
ros_tale__1_1_750pq__2,0.0700494345641277,-0.4951326335000004,0.41726057599999933,1.0968635530000004,1.3880685799999988
ros_tale__1_2_0pq__1,-0.6259105065566976,-0.6109002215000001,0.09521302999999914,0.4026113930000008,0.7397395299999978
ros_tale__1_2_0pq__2,-0.921395068613584,-0.6458073715000001,-0.18074610700000004,0.2011867830000007,1.0547726199999996
ros_tale__1_2_250pq__1,0.445399032298068,-0.4741743905,0.29731194599999977,0.6133156930000006,0.9825283899999988
ros_tale__1_2_250pq__2,0.6236585033080443,-1.1306260325000002,0.5060892419999998,0.8060088329999999,1.2259075299999989
ros_tale__1_2_750pq__1,0.0334179279257203,-0.27663540450000035,0.6133187929999995,1.0991647330000005,1.355600789999999
ros_tale__1_2_750pq__2,0.1402097902916587,-0.8132225155000001,0.4963613839999992,1.1248291229999996,1.5967265699999995
ros_tale__1_3_0pq__1,1.9663173177881692,-0.33641875050000003,0.8436680299999999,1.6003325529999994,1.4887657499999989
ros_tale__1_3_0pq__2,2.271571180655637,-0.15751052749999994,0.8808114109999998,1.5980901030000003,1.4904641099999996
ros_tale__1_3_250pq__1,1.7693641157554814,-0.35502434650000003,0.6573746720000004,0.982030343,0.42324305999999895
ros_tale__1_3_250pq__2,1.840631447631795,-0.13797634950000015,0.973890375,1.2771547729999997,0.9226825899999992
ros_tale__1_3_250pq__3,1.3966946838132406,-0.2308545165,1.028886689999999,1.2324065130000008,1.076802129999999
ros_tale__1_3_250pq__4,2.2233727021178327,-0.028040394500000062,0.981776214,0.6953416529999998,0.675132249999999
ros_tale__1_3_750pq__1,2.049257958487131,-0.08980866350000039,0.9679020109999996,1.0045313030000005,1.0768152999999998
ros_tale__1_3_750pq__2,1.78712707181745,-0.7150915045000001,0.4179539910000001,0.8300577430000011,0.9586704799999984
ros_tale__1_4_0pq__1,3.75995149028755,-0.5514414875,0.8765736979999987,0.9822872229999984,1.9550789
ros_tale__1_4_0pq__2,4.5815266757316735,-0.5431978545000002,1.164910377,0.8874455430000001,1.2597828499999988
ros_tale__1_4_250pq__1,3.195137715879793,-0.6333547375000004,1.3434028829999989,0.5704754429999994,1.2507702399999996
ros_tale__1_4_250pq__2,4.7085717615635545,-0.9272851345,1.5560534589999993,0.5921552030000008,1.2731067599999992
ros_tale__1_4_750pq__1,6.073251177458864,-0.6670686995000001,0.7379125169999998,0.3072018029999999,1.0853566199999989
ros_tale__1_4_750pq__2,4.011874879794619,-0.3833484705000001,0.7992538729999987,0.4223943630000005,0.9405797399999988
ros_tale__1_4_750pq__3,6.254718155012541,0.29155024649999994,0.4656825579999993,0.6522730330000002,0.7111222399999999
ros_tale__1_4_750pq__4,4.499358160204799,0.6534584175,0.5112494139999999,0.2525884729999994,0.2824679400000001
ros_tale__2_mid_250pq__1,-0.0799411781120821,-1.6397196475000002,0.3929881839999991,0.4665373430000006,1.4037885699999997
ros_tale__2_mid_250pq__2,0.1504957140186212,-0.6945590604999999,0.2989918869999997,0.22496456300000034,1.28308702
ros_tale__2_0_0pq__1,0.7307921574210801,-0.6428233325000003,0.33401152899999964,1.323272493000001,2.3353365099999994
ros_tale__2_0_0pq__2,0.7038387861823249,-0.5795156605000003,0.6289378509999999,1.432955703000001,2.380163549999999
ros_tale__2_0_250pq__1,1.5143095962415103,-0.5049673815000002,0.18225331599999967,0.4367484630000007,0.656402739999999
ros_tale__2_0_250pq__2,2.0845592795244587,-0.19167494650000005,0.07588118799999942,0.4668021630000006,0.7133287599999996
ros_tale__2_0_750pq__1,0.4169012273180329,0.15734062149999994,-0.5009179250000004,0.39065801299999947,1.8309453099999988
ros_tale__2_0_750pq__2,0.7580629405022498,0.09057216449999972,-0.19441291900000035,0.5452427929999999,1.945037769999999
ros_tale__2_1_0pq__1,0.2405755263712833,-0.30992619749999983,-0.4821460770000003,0.040594261000000735,0.6429495000000003
ros_tale__2_1_0pq__2,-0.1266839113395568,-0.7455301765000004,-0.2655601540000001,0.21928040300000085,0.4496923099999997
ros_tale__2_1_250pq__1,0.40318914871673,-0.6379285525,0.9077644829999992,1.1107003029999998,1.0134377699999997
ros_tale__2_1_250pq__2,0.5301237798208106,-0.26734472249999985,0.6111177299999992,0.8431179929999999,0.9922290799999997
ros_tale__2_1_750pq__1,-0.2533196878545354,-0.39760794350000017,0.4722200589999997,0.9049245530000009,1.32581989
ros_tale__2_1_750pq__2,0.511616975108648,-0.6078223655000001,0.8800601789999991,1.0484879629999997,1.5261695
ros_tale__2_1_750pq__3,-0.4311691327178832,-0.7850957315000002,0.5199566620000002,0.7018120830000001,1.3223651299999997
ros_tale__2_2_0pq__1,-2.42490508944705,-1.5641629665000003,-0.437350694,0.07986402600000098,0.8766619999999996
ros_tale__2_2_0pq__2,-1.7228028389226775,-0.6065205775,0.16721643599999947,0.7592634930000006,1.166725829999999
ros_tale__2_2_250pq__1,-2.678984637521129,-0.2202245304999999,-0.2363964610000009,0.17330999300000016,0.7972744999999986
ros_tale__2_2_250pq__2,-2.1803895947025795,-0.7284654955000001,0.0003648399999995888,0.4292550130000006,0.9529109899999996
ros_tale__2_2_750pq__1,-2.2927735792199706,-0.7063948875000001,0.21467829799999996,0.5576607930000002,0.9564236499999996
ros_tale__2_2_750pq__2,-2.046800454972725,-0.4804978975000002,0.20790314100000007,0.305956793,1.2376767700000002
ros_tale__2_3_0pq__1,-0.5709901562735437,-0.1565084295000001,0.19784256799999864,0.860010453000001,0.3415403699999988
ros_tale__2_3_0pq__2,-1.1799910265135716,0.1417521045000001,0.1434791079999993,0.9657211629999995,0.6891458999999998
ros_tale__2_3_250pq__1,-1.0138723142324937,-0.5428281425000003,0.16088701199999988,0.8571940530000006,0.4157974199999988
ros_tale__2_3_250pq__2,-1.3174303861090813,-0.29185299749999993,-0.4291786660000003,0.8164901330000003,-0.3338125200000004
ros_tale__2_3_750pq__1,-0.7260391331955209,-0.3223454665000003,0.0493910599999996,1.0268770230000008,0.61834977
ros_tale__2_3_750pq__2,-0.5258393581833753,-0.6268165355000002,0.1282662539999997,0.8530044829999994,0.6080642300000001
ros_tale__3_0_0pq__1,-0.7796194085965823,-0.3744804104999999,0.390295171,-0.037079375999999435,0.4463878399999999
ros_tale__3_0_0pq__2,-0.9177567727444124,-0.5124856645000002,0.6443989489999993,-0.11367244899999918,0.33690614999999896
ros_tale__3_0_250pq__1,2.4637472605222257,-0.4012809515,1.1079389170000002,0.40781697300000097,0.18500819999999865
ros_tale__3_0_250pq__2,1.0929231405473794,-0.5261776375,0.8363470279999987,0.32149887299999946,0.1745328199999996
ros_tale__3_0_750pq__1,1.7746244886817897,-0.01328176350000021,-0.8045069880000009,0.9638811429999999,1.2363088799999993
ros_tale__3_0_750pq__2,1.4373743088083517,-1.3674915275000004,-0.6646031560000001,1.2263716430000002,1.517230979999999
ros_tale__3_1_0pq__1,-2.845689477059437,-1.6884536095000002,-0.9471769460000008,-0.3878339709999992,0.4571559999999994
ros_tale__3_1_0pq__2,-2.064071615349251,-0.7051640725000001,0.2939647609999998,-0.1844513249999995,0.1430800199999993
ros_tale__3_1_250pq__1,-2.6075702313368363,-1.0674614195000005,0.21206405499999992,0.006036631000000625,0.3752066000000003
ros_tale__3_1_250pq__2,-1.8286155212533732,-1.0560006535000002,0.5749313120000004,0.018638845999999987,0.3377696799999992
ros_tale__3_1_750pq__1,-2.290195008200655,-1.1849973625,-0.4914608210000005,0.2312163030000001,0.6383114399999991
ros_tale__3_1_750pq__2,-1.8867955584717528,-0.5618677875000002,0.44126332399999946,-0.14456363200000055,0.4175546199999989
ros_tale__3_2_0pq__1,0.2768754473075571,-1.1348666084999999,-0.5210095130000001,0.4066879429999997,0.7553045199999993
ros_tale__3_2_0pq__2,0.4473492050050039,-1.4815812485000002,-0.4943421410000006,0.36532405300000015,0.8431769899999999
ros_tale__3_2_0pq__3,0.8615501200766478,-1.3736723195000002,-0.4387588510000011,0.38919050299999997,0.7964197300000002
ros_tale__3_2_0pq__4,0.9742330351673678,-1.0089514465000002,-0.12100311400000052,0.4372882229999995,0.8000122799999989
ros_tale__3_2_250pq__1,-3.0423008765514874,-0.5294035285,-0.902245434,-0.6105627419999989,0.3135003199999993
ros_tale__3_2_250pq__2,-2.98066143703319,-0.1251757874999999,-0.5218964160000006,-0.7734190759999997,-0.02782439000000103
ros_tale__3_2_750pq__1,-2.393383776257402,-1.5991534785,-0.6791768360000008,0.05165385599999972,0.08685863000000005
ros_tale__3_2_750pq__2,-3.0719140203682773,-1.4510537345000003,-1.1977597090000005,-0.942500268,-0.497758730000001
ros_tale__3_3_0pq__1,1.1692583803280738,-0.5454794905,1.012677492999999,0.7026568829999995,1.4244394099999995
ros_tale__3_3_0pq__2,2.0333657534727685,0.06921780849999992,1.6433926420000002,0.9474771730000012,1.49155281
ros_tale__3_3_0pq__3,1.1068099995257206,-0.8030320925000001,1.060187206000001,0.7939082030000009,1.4486650399999998
ros_tale__3_3_0pq__4,1.68478555474808,-0.6284839925000001,1.7122439299999996,1.056964733000001,1.6270208300000009
ros_tale__3_3_250pq__1,-1.7562500704986266,-0.7471911325000002,0.3378629629999992,-0.2424749009999996,0.5408137699999997
ros_tale__3_3_250pq__2,-1.7484785579402513,-0.6321489965000002,0.3636747729999987,-0.20438087800000027,0.4860032499999996
ros_tale__3_3_750pq__1,-1.1914353867312877,-1.0878311495,0.393877474,0.08859772899999996,0.5291256099999995
ros_tale__3_3_750pq__2,-0.4333558337374353,-1.2006435695000002,0.22819440899999946,0.14973729299999938,0.7043803999999998
ros_tale__3_4_0pq__1,-2.4197131551020523,-0.7246946745000002,-0.41484523600000056,-0.77576,0.050353740000000265
ros_tale__3_4_0pq__2,-3.0191945246456373,-0.5319775285000001,-0.14245119100000106,-0.5738246280000006,0.06585656999999934
ros_tale__3_4_250pq__1,-2.49926935964046,-0.9258029245,-0.6164310200000003,-0.9101530370000006,0.08244430999999962
ros_tale__3_4_250pq__2,-2.857743423700756,-0.4985559585000003,-1.3387704290000009,-0.9544832509999992,0.06150485999999944
ros_tale__3_4_750pq__1,-2.502015430268344,-1.0526837735000003,-0.06304069100000033,-0.5881765019999996,0.22406956000000025
ros_tale__3_4_750pq__2,-2.186463393181957,-0.5805522365,-0.5530718620000004,-0.8824148349999987,0.016613589999998624
pcoli__atASMT_325G__1,-0.8575086594336193,-0.4096275115000001,0.21083092799999914,0.39244801300000104,0.04189432999999987
pcoli__atASMT_325G__2,-0.9461216065774428,-0.3944441535000003,0.13101981799999862,0.3862526830000004,0.03109864999999878
pcoli__bpTDC__1,-0.5882706944624648,-0.7226218305000001,0.17600041999999938,0.4069758429999997,0.0163693399999989
pcoli__bpTDC__2,-0.2619417385044257,-0.7756456845000002,0.35813292799999896,0.4233997630000008,-0.03863184000000075
pcoli__BRCA__1,-2.146577400539992,-0.6932387515,0.31891690999999955,0.1922484830000002,-0.1548691299999998
pcoli__BRCA__2,-1.812706511063986,-0.4850293545000004,0.04160485600000019,0.13060547899999975,-0.18797906
pcoli__BRCActrl__1,-0.2760826171057021,0.19149058250000014,0.7584875929999999,0.5297558630000001,-0.37082707999999975
pcoli__BRCActrl__2,0.6486800383430456,-0.12676007850000026,0.7934888749999995,0.6039318930000004,-0.4156680599999998
pcoli__BRCAswap__1,-0.6605686469646979,-0.19970963650000015,0.2825929349999994,0.5027589629999998,0.3413103399999997
pcoli__BRCAswap__2,-0.5828775624650144,0.10409178549999963,0.26220023299999884,0.5975511529999995,0.43697587999999854
pcoli__btAANAT__1,-0.3714863845061019,-0.7748448965000003,0.4080529199999994,0.4415692730000007,0.12777387999999945
pcoli__btAANAT__2,0.4179692270179799,-0.2416864235,0.34696922299999944,0.5931168230000008,0.24692619999999896
pcoli__btASMT__1,-0.3379570475764278,-0.29914779950000003,0.2754762719999997,0.5267685130000004,0.15977964999999905
pcoli__btASMT__2,-0.3813103559290992,-0.4240909355000002,0.2741281219999996,0.4398579030000001,0.15604983999999966
pcoli__CC1__1,-0.8637396283691843,0.03297824249999959,0.07332100799999974,0.5250160430000008,0.28163041999999905
pcoli__CC1__2,-0.7442605795775772,0.1434597704999998,0.4198900899999991,0.7535511330000002,0.4350714
pcoli__ccCOMT__1,-1.0525029336232845,-0.6142795585000003,0.3585604069999997,0.32429840300000023,0.10507284999999912
pcoli__ccCOMT__2,-1.091968020258247,-0.43495094450000016,0.21955077700000025,0.3246729930000001,0.12359446999999868
pcoli__ckDDC__1,-0.3390977154659571,0.1518317025,0.5472960559999995,0.4412481530000001,0.2016131300000001
pcoli__ckDDC__2,0.2768195396876169,-0.16779501750000006,0.7166022299999995,0.3277997730000006,0.0313136399999987
pcoli__CNTF_belt__1,-0.7537538713407527,-0.3060279315000001,0.300890738999998,0.4538994830000007,0.3752212099999994
pcoli__CNTF_belt__2,-0.4272509871184677,-0.3828292554999999,0.31857066299999914,0.7698701030000006,0.4628708199999991
pcoli__cobPNMT__1,-1.1570168702964343,0.034573686499999916,0.2353815299999997,0.31993813300000085,0.10402255999999888
pcoli__cobPNMT__2,-1.3209508720815588,-0.4133562175000001,0.18830051899999933,0.31512674300000043,0.11131191999999857
pcoli__cvPhhB__1,-1.4328441102199034,-0.4366935985000002,0.3278595449999999,0.3107973630000007,0.09491159999999964
pcoli__cvPhhB__2,-1.454288597776349,-0.2813022085000001,0.3062046220000001,0.44784689299999947,0.18808275999999854
pcoli__ggAANAT__1,-0.8801997024276136,-0.2885030435,0.2115490599999994,0.30753451300000023,0.029414839999999387
pcoli__ggAANAT__2,-0.9813257485108554,-0.6167857664999999,-0.044967272000000065,0.22264438300000045,-0.06818959000000112
pcoli__ggTPH__1,-0.7399839524223517,-0.40685740550000027,0.22423826100000002,0.34126333300000056,0.1104679700000002
pcoli__ggTPH__2,-0.838000446674965,-0.6539767025000001,0.3509732649999995,0.2785746030000009,-0.11812801000000127
pcoli__hsAANAT__1,0.0757575194623525,-0.1515602045000004,0.0613688459999997,0.7291858229999999,-0.19725606000000084
pcoli__hsAANAT__2,-0.620553457142517,-0.1658306245000003,0.3571834620000001,0.8515544630000011,-0.08252239000000118
pcoli__hsASMT__1,-1.058160253747901,-0.3891008385000001,0.13723090399999993,0.3583849729999997,-0.05976733000000145
pcoli__hsASMT__2,-0.3886076629457806,-0.8128645105000003,0.2931889389999993,0.4368300129999998,-0.09576574000000093
pcoli__hsPNMT_mb__1,-1.174344322472296,-0.1105227615000004,0.3884428829999989,0.30390439299999983,-0.008111150000001288
pcoli__hsPNMT_mb__2,-1.1714392999820604,-0.5396527865,0.2315312929999989,0.3157969930000011,-0.0009596400000013717
pcoli__hsTPH__1,-1.6725985458943524,-0.8586059254999999,-0.00045708800000010536,0.05462641999999995,0.05740070999999958
pcoli__hsTPH__2,-1.252589883484646,-0.18441435350000024,0.26676753399999953,0.23617991300000085,0.028577569999999494
pcoli__hsTPH_E2K__1,0.0192433178638389,-0.4545737515000003,0.2766196479999987,0.7089765630000002,0.4660702299999997
pcoli__hsTPH_E2K__2,0.2895308124089579,-0.10510178150000016,0.5313889289999993,0.6612184729999999,0.5321971599999991
pcoli__hsTPH_E2K_N91I_P99C__1,-1.4669259274843216,-1.1599242745000002,0.08961347899999961,0.18841008300000084,0.026766079999999803
pcoli__hsTPH_E2K_N91I_P99C__2,-1.6352039155812454,-0.6160639465000002,0.002394249999999154,0.04870661100000007,-0.1494407200000012
pcoli__hsTPH_N158trunc__1,0.6100264827501997,-0.2703111335000004,0.4187309129999992,0.4504965429999999,0.0842608399999989
pcoli__hsTPH_N158trunc__2,0.2219196682305024,0.09849257649999997,0.3202771520000001,0.3858976930000004,0.18949544
pcoli__hsTPH_N174trunc__1,-0.8966732460034039,0.05583605949999981,0.2676976329999992,0.3836390329999997,0.3576878199999989
pcoli__hsTPH_N174trunc__2,-0.0772621610069729,-0.3325102335000003,0.4468232649999999,0.6533793929999998,0.27970440999999896
pcoli__hsTPH_Ntermtrunc__1,0.7108421699407877,0.3234999584999998,1.011210137,0.5076168729999999,-0.02709501000000003
pcoli__hsTPH_Ntermtrunc__2,-0.3692437467326296,-0.07134117749999991,0.4238106739999994,0.580596903,0.5914325299999987
pcoli__hsTPH1__1,-0.0920138616090005,-0.2425802505000001,0.4466192949999997,0.5255677930000004,0.4208097599999992
pcoli__hsTPH1__2,-0.0650355974626997,-0.1451972085000004,0.4870928799999996,0.5415309229999998,0.4274841699999996
pcoli__MBP__1,-0.3510485564720295,-0.6138371165000001,-0.05553186700000001,-0.3459770999999989,0.018879860000000196
pcoli__MBP__2,0.2226106987649727,-0.5731558415000002,0.4917927849999994,0.026489270000000783,0.3936673099999997
pcoli__msCOMT__1,-0.8913407600676401,-0.4435076085,0.17514616999999966,-0.10757294999999978,-0.19776785
pcoli__msCOMT__2,-0.6729747396280973,-0.7191257805000002,0.12122158999999932,-0.09238089099999948,-0.2718167700000009
pcoli__ocAANAT__1,-0.7651728050058222,-0.20454795950000013,0.12323827599999948,0.3196315130000009,0.03006476000000013
pcoli__ocAANAT__2,-0.7797403026590953,-0.28954110749999984,0.2011862459999998,0.2939196830000004,-0.0030660500000010416
pcoli__osTDC_K374H__1,0.6897390390637324,0.1821354654999996,0.477038662,0.6863196630000008,0.6403916299999999
pcoli__osTDC_K374H__2,0.2753771172092533,-0.3413437424999999,0.27068465599999936,0.6933763230000007,0.7851935000000001
pcoli__osTDC_K374L__1,-0.4351067463672967,-0.07386304650000007,0.3415702669999998,-0.030107002999999462,-0.4246514900000005
pcoli__osTDC_K374L__2,0.0076077802453839,-0.23988133850000004,0.3301666629999991,0.15281107300000052,-0.3551153800000009
pcoli__osTDC_K374Q__1,-0.1099087318069537,-0.5108831825000002,0.4155538759999997,0.4485571030000006,0.1807761199999991
pcoli__osTDC_K374Q__2,-0.2586853766612779,-0.7163752765000001,0.28799886999999913,0.4643148630000002,0.2407685399999995
pcoli__osTDC_L360V__1,-1.010981470085644,-0.7366047975000001,0.3169726989999999,0.2966241729999997,0.026027550000000232
pcoli__osTDC_L360V__2,-0.1961271936031481,-0.36990733050000013,0.5860029820000001,0.3820168630000005,-0.07627836999999893
pcoli__pmTPH__1,-0.2443512332370373,-0.6628105695000001,0.2000581620000004,-0.10026360400000024,-0.5004023699999998
pcoli__pmTPH__2,0.2724391447037734,-0.6204799895000002,0.3759639889999997,0.08226395500000018,-0.5218358500000004
pcoli__RFC__1,-1.1496622016859035,-0.7117846454999999,0.18698506199999976,0.06813715200000026,-0.16637142000000082
pcoli__RFC__2,-0.8838144335719172,-0.6881522045000001,0.08641480899999987,0.008882815999999849,-0.11145325000000028
pcoli__RFCctrl__1,-1.350200683080812,0.06350936649999994,0.10338160399999996,0.4522689930000006,-0.02032500000000148
pcoli__RFCctrl__2,-1.3527691108787523,0.07680305949999999,0.1537873239999996,0.5165584929999998,-0.1829164400000014
pcoli__RFCnopause__1,-0.6689537036880097,-0.08984475450000008,0.10971045699999936,0.6708687229999999,-0.0755286599999998
pcoli__RFCnopause__2,0.2203466751696882,-0.34830502249999995,0.07532213199999926,0.6748039729999995,-0.045247750000001474
pcoli__RFCpluspause__1,1.7919075660652728,0.1431787004999996,0.8513143059999999,0.7640610930000005,-0.3539165300000011
pcoli__RFCpluspause__2,2.6013994794884105,0.12461882649999988,0.967249323,0.5214214130000006,-0.4520617500000004
pcoli__rnCOMT_sol__1,-0.4278440358019709,-0.3520336665000001,0.19494256999999934,0.8270174130000001,0.0807588999999993
pcoli__rnCOMT_sol__2,-0.4355401702757244,-0.5380532554999999,0.254421335,0.6395325229999997,0.08679231999999892
pcoli__rnPNMT__1,-0.0949033452641846,-0.30809837249999994,0.3505336949999993,0.1635869329999995,-0.3409638700000013
