,A,IscR,ihfB,NsrR,Fur,OxyR
ytf__delyieP__2,-1.3513038804965345,-2.8073311545,0.4211253349999993,1.220714959999999,-0.029952843000000232,-0.4105978985000007
ytf__wt_ph5__1,0.1297990893911135,-0.5392783385000008,0.07739173499999907,0.4522440489999999,-0.025970420000001937,-0.9118704744999996
ytf__wt_ph5__2,-0.1895019001983244,-0.5577352355000009,0.1304866149999988,0.5624439489999995,0.10481537499999938,-0.9170142135000008
ytf__wt_ph8__1,3.695529463472536,0.7284445504999991,0.17264195499999954,0.7675328749999997,-0.058305663000000514,-0.6687048935000002
ytf__wt_ph8__2,3.1634351280778734,0.7310461504999992,0.20743109499999868,0.3653161459999987,-0.05677098400000169,-0.5954199155
ytf__delybaO__1,-4.30524251361163,-2.7878394585000006,0.785503584999999,1.0319277089999996,-0.3997751760000003,-0.6425739515000002
ytf__delybaO__2,-2.969150286007633,-2.936911867500002,0.6704792449999992,1.2737837179999998,-0.10475038000000048,-0.2841707585000002
ytf__delybaQ__1,-1.989760094978341,0.23519858849999944,-0.10467602500000163,0.4898036779999994,0.017150948999999468,-0.6108142025000003
ytf__delybaQ__2,-1.7482591745108127,0.1947029624999992,-0.13997920500000127,0.5922798889999994,0.02647256199999859,-0.6072561935000005
ytf__delybiH__1,4.956130458465592,-1.5799505865000008,0.18352660499999907,1.4261138889999998,-0.2131587270000015,-0.6604464925000002
ytf__delybiH__2,4.284854580185181,-2.2416398405000004,0.5048975449999986,1.9360192909999991,-0.1544316410000004,-0.3837378915
ytf__delydcI_ph5__1,-0.4688674981120196,0.14824705949999914,-0.1335313650000014,0.3627631580000008,-0.04089952800000063,-0.9952086624999996
ytf__delydcI_ph5__2,-0.4478713502288908,0.14280204049999945,-0.0947178250000018,0.4232585740000001,0.1184700439999986,-1.0559143554999997
ytf__delydcI_ph8__1,5.10467712170114,1.1612323635,0.2929409749999987,0.7392154869999992,0.05858912999999965,-0.6927507894999998
ytf__delydcI_ph8__2,2.8637634637896965,0.6451977004999989,-0.07397079500000102,0.42227530400000013,0.01611578499999844,-0.7724768654999998
ytf__delyddM__1,-2.84863190075123,-0.4331929095000007,0.5608763049999991,1.0763063749999997,0.07278404099999848,-0.3589342035000005
ytf__delyddM__2,-2.6409949067933884,-0.5150368165000003,0.4931839349999994,1.2025057289999994,0.20655213399999892,-0.3634035155
ytf__delyheO__1,-4.270958641086964,-2.5827603775000005,0.7981991849999996,1.1019748709999997,-0.4506232780000019,-0.6413710035000006
ytf__delyheO__2,-3.2986293030049474,-2.7569997185000004,0.7979975949999982,1.2451348859999989,-0.24639368900000136,-0.3746847194999994
fps__bw_glc__1,-2.663129837244892,-0.2126545335000003,-0.5939824160000011,0.3837428779999996,0.17435339399999886,-0.890216058500001
fps__bw_glc__2,-2.395688420389816,0.12423763850000034,-0.4638760710000014,0.6239512419999995,-0.02308595200000063,-0.7286517804999999
fps__fps_thrA_ale1__1,-2.8950651153708744,0.03374932550000054,0.2506921749999993,0.9482318449999988,0.06200734299999944,-0.6539975915000005
fps__fps_thrA_ale1__2,-1.7172616015825015,-0.14539659150000084,0.1171958749999984,0.7532472069999994,-0.03002282900000175,-0.8012200094999997
fps__fps_thrA_ale2__1,-2.393614781959016,-0.3061889535000013,-0.05670448500000092,0.6558649519999991,-0.0995452780000008,-1.1462956154999997
fps__fps_thrA_ale2__2,-2.0205378586216445,-0.0770122905000008,-0.07788523500000187,0.8510546259999989,-0.1557737930000016,-1.0022626944999995
fps__fps_serB_ale1__1,-2.1838429256576006,0.4543556134999989,-0.0532821650000006,0.7704313389999999,0.08586028899999931,-0.8879811465000005
fps__fps_serB_ale1__2,-1.800406172820992,0.519624434499999,-0.17460455500000016,0.7678160779999992,0.13728517399999873,-0.8856957215000003
fps__fps_serB_ale4__1,-1.4227489450249953,0.5539195155000005,0.3308044149999993,1.3827214889999997,0.5084345939999988,-1.6096280734999997
fps__fps_serB_ale4__2,-1.0088925884881446,0.7349826994999997,0.34874165499999954,1.227636980999999,0.5725869639999992,-1.3695951065000005
fps__fps_ptsI_ale1__1,-2.3539893030519816,0.03867853649999908,0.1815387649999991,0.8525659599999997,0.17870008399999904,-1.5028601515000002
fps__fps_ptsI_ale1__2,-1.9146055375860644,-0.014394784500000313,0.07463568499999873,0.4779639669999991,0.1307615739999992,-1.3479942224999997
fps__fps_ptsI_ale3__1,-2.883270229153525,-0.5700105754999996,-0.04807274500000069,0.4569357999999992,0.00041805399999894627,-1.2880432144999991
fps__fps_ptsI_ale3__2,-2.3682781412933718,-0.05734823250000076,-0.08459257500000028,0.3619749119999991,-0.00036063200000135964,-1.2657711625
pal__lyx_ale2_f6__1,-1.525065791268594,0.4601730624999991,0.16817323499999934,0.973787119999999,0.06253873999999904,-0.7370300685000002
pal__lyx_ale2__1,-3.2846048295438504,0.4948680215000003,0.40226726499999893,0.9541000459999998,-0.03838113500000162,-0.41256344549999996
pal__lyx_ale2__2,-3.3223562789028525,0.24603126050000054,0.31857179499999866,1.0779461440000002,-0.015371658000001174,-0.4691172385000009
pal__lyx_ale4__1,-4.512674536817338,-0.34721556250000063,-0.18964956500000166,0.13104989099999909,-0.08324728000000192,-0.7544575504999997
pal__lyx_ale4__2,-4.338636867434073,-0.5716813705000003,-0.25435758500000105,0.5229957129999994,-0.229196840000002,-0.8055475564999997
pal__5drib_ale10_f18__1,-5.3246121321295625,0.8104270634999988,-0.2652826550000018,1.020777140999999,-0.08356470700000074,-1.0362983394999992
pal__5drib_ale10_f18__2,-5.588685916155458,0.6803357924999993,-0.279414645000001,0.9885125249999992,-0.02488686700000109,-1.0005388264999997
pal__5drib_ale10__1,-4.105645048529743,0.6830551114999999,-0.027787695000000667,0.810592379,0.25859974399999963,-0.9527848744999998
pal__arab_ale14_f9__1,-2.055839802360608,0.9491493135000012,0.35386881499999845,0.9903396949999984,0.2474113139999989,-0.5816747775
pal__arab_ale14_f9__2,-1.4512487714092797,0.8570801234999994,0.4197409349999983,0.9810496609999992,0.2338587039999993,-0.5494630604999999
pal__arab_ale14__1,-3.781170191512489,0.05039315149999979,-0.07372504500000154,0.6588774409999987,0.04384751699999967,-0.5377603785000007
pal__arab_ale14__2,-3.581731414034557,0.0434741204999991,-0.2081712850000006,0.6791661209999997,0.0018530729999994835,-0.4958001605
pal__arab_ale16__1,-4.8699006462015495,0.0758478475000004,-0.6507081960000018,0.8344356879999992,-0.14171461900000182,-0.4372014215000002
pal__arab_ale16__2,-4.06956513262366,0.5227515134999994,-0.4782767980000013,1.1570406309999992,-0.2253245200000009,-0.6010224644999997
pal__tartr_ale26_f10__1,-1.909330163325788,0.5369109654999988,0.1868565149999988,0.7292089579999992,0.04959195299999841,-1.0127981625000002
pal__tartr_ale26_f10__2,-2.1443081833646764,0.5569979595000003,0.2504594549999997,1.2321619769999996,0.07991116299999845,-0.9102793655
pal__tartr_ale26__1,-1.8405791370904832,0.27122408249999985,0.13564000499999904,0.3664584799999986,-0.06977634000000066,-0.8622396035000008
pal__tartr_ale26__2,-1.606851806567751,0.15215146149999906,-0.011190665000000877,0.5161123819999993,-0.1154569710000004,-0.8814512004999999
pal__tartr_ale28_f10__1,-0.1857486969642302,0.6612396174999997,0.4280308849999983,0.5776595299999991,0.2345239539999984,-1.1640991815
pal__tartr_ale28_f10__2,-0.3713489582867978,0.5617014364999999,0.20570409499999973,1.0266042659999988,0.2468413939999987,-1.2902975615
pal__tartr_ale28__1,-3.1419530410168046,0.40677854349999976,-0.16646052500000152,0.8247927739999996,0.18696500399999927,-0.9882914905
pal__tartr_ale28__2,-6.084484617016925,-0.18000001849999947,-0.06146080500000117,1.045127481999999,0.3870080939999987,-0.8063985665000004
efeU__delmenFentC_citr__1,-2.2076582729263348,-1.6858595055000007,-0.14562678500000106,0.9254686449999988,-0.018641953000001262,-0.6396190854999997
efeU__delmenFentC_citr__2,-1.4183326738240387,-1.3316283235000004,-0.11630271500000156,0.9538688669999996,-0.015026150000000628,-0.7526173175000004
efeU__delmenFentC__1,6.689293925826976,1.6240746534999992,0.5495783949999993,0.6780740709999993,0.24310651399999905,-0.9510594615
efeU__delmenFentC__2,6.563742584906684,1.6047308234999988,0.4305821349999999,0.8927429969999991,0.3571426039999981,-0.9824532035000004
efeU__menFentC_ale39__1,-7.1880267127854,-2.3350958775000006,0.19065538499999946,0.8312531009999997,-0.0828205250000007,-0.009030147499999863
efeU__menFentC_ale39__2,-6.981708813570845,-2.2277624755000005,0.2521241949999986,0.7180260959999991,-0.10374983700000052,-0.01881529450000041
efeU__menFentC_ale29__1,-3.080156661944143,-2.3929083145,0.5006850849999989,1.1894491829999998,2.274600604,1.0465593895000005
efeU__menFentC_ale29__2,-3.029508229632049,-2.4390992765000004,0.5216775849999991,1.393560714999999,2.295301693999999,1.047561849500001
efeU__menFentC_ale30__1,-7.449940501920233,-0.6538331624999998,-0.1897157650000008,0.4322908699999992,1.0912831439999984,0.4060175024999992
efeU__menFentC_ale30__2,-5.500654481891282,-1.0112528375000007,-0.22000278500000012,0.1022080799999987,1.1775376039999994,0.40942598350000026
efeU__menFentCubiC_ale36__1,3.229807872356718,0.6688402885000002,0.2871915549999997,0.12539018999999918,-0.05668788900000087,-0.6359555065000002
efeU__menFentCubiC_ale36__2,3.2483195506585822,0.6635792064999997,0.25688472499999904,0.5444516509999993,-0.09964408500000133,-0.5556924655
efeU__menFentCubiC_ale37__1,3.786459110385228,0.6475744854999999,0.3463923049999984,0.9490910389999998,0.041715499999998684,-0.8343870224999996
efeU__menFentCubiC_ale37__2,3.4169057130102782,0.7765190395000001,0.4903697649999987,0.6864461859999995,-0.010025734000000952,-0.7470395654999997
efeU__menFentCubiC_ale38__1,-5.199363955954617,0.3789026544999992,-0.3222252850000018,0.694884684999999,0.21933836399999865,-0.7127051044999995
efeU__menFentCubiC_ale38__2,-2.7735024778276687,0.9285164834999992,-0.26249254500000063,0.5159291779999995,0.12443500399999866,-0.5749366894999994
misc2__salc_glc__1,-3.580040371579152,0.13052590549999898,-0.24330995500000085,1.0223177339999996,-0.020682337000001997,-1.1131053254999983
misc2__salc_glc__2,-4.055655566827608,0.0022771334999998056,-0.07304562500000067,1.065135005999999,0.057284293999998674,-0.7267461454999999
misc2__dbcn_glc__1,-1.822389709159018,-1.8673345135000008,-1.2718927590000018,0.4585679729999992,-0.24272402800000134,-0.8160596294999998
misc2__dbcn_glc__2,-2.921831440566821,0.003080222499999508,-0.6345241590000015,0.4724119919999996,-0.08124758500000162,-0.4112901695
misc2__tyr_glc__1,2.497842321667626,1.4586873634999993,0.2544356249999993,0.5318479829999996,0.062323276999999073,-0.3573476644999998
misc2__tyr_glc__2,1.4234734993685223,1.4061359634999988,0.4108888149999999,0.5009706319999996,0.037503943999999116,-0.3616699495000004
misc2__arg_cytd__1,-6.062698791524301,-2.6443363755,-0.4898077300000008,0.2682039929999993,-0.22358577800000035,-0.6593837385000008
misc2__arg_cytd__2,-5.784054266376881,-1.8962012755,-0.5114058730000011,0.18469075699999934,-0.2022521260000012,-0.5745170285000007
misc2__delyheO_pyr__1,-4.31649080572548,-2.2094219975000007,0.11592525499999873,0.1895649439999998,0.017324415999999232,-0.8042408444999998
misc2__delyheO_pyr__2,-4.3679751929607065,0.3632431635,0.0593419949999987,0.3783584939999996,0.17024843399999945,-0.7409029814999997
misc2__dellon_glc__1,6.324533573863412,1.7691637334999992,0.25172330499999873,2.225838241999999,-0.7450976670000014,0.11829938149999908
misc2__dellon_glc__2,5.244373279045671,2.1717415035,0.6127397649999988,3.500315446,-1.4322114770000012,0.17974574149999967
nquinone__delubiC__1,0.555687382222426,0.7468605625000002,-0.3165028550000013,0.7096505439999996,-0.14495148600000185,-0.5304742965000004
nquinone__delubiC__2,2.672699445495172,1.5820193335,-0.02727430500000061,0.6113584569999997,-0.015093440000001125,-0.4765539975
nquinone__ubiC_ale1__1,-1.5863562128386683,0.07428452949999986,0.21852216499999955,0.607924410999999,-0.136174362000002,-0.4959383835000004
nquinone__ubiC_ale1__2,-1.0255064189886052,-0.0018672975000004755,0.08954444499999957,0.7817316529999996,-0.015491682000000397,-0.6757416205000002
nquinone__ubiC_ale2__1,-1.0986067594616278,0.2482784084999992,0.2511572449999981,1.0920068869999993,-0.05968262600000074,-0.6116058595
nquinone__ubiC_ale2__2,-0.315834277956222,0.07743592149999934,0.2315929149999985,0.8122065180000009,-0.08582724400000075,-0.6797727655000001
nquinone__ubiC_ale3__1,1.0569901972184643,0.8579899434999998,-0.3982712850000016,0.8032937649999985,-0.13988984100000046,-1.0357764854999996
nquinone__ubiC_ale3__2,0.7425531077480148,0.5496929225000002,-0.3618970550000018,0.5358112729999993,-0.14976956100000116,-1.0749782225000004
nquinone__ubiC_ale4__1,-0.6823093134488991,0.07278806749999944,0.2344778549999997,0.6249553459999992,0.04909562799999812,-0.8555743144999992
nquinone__ubiC_ale4__2,-0.4151162820909004,0.1799902995,0.15228342499999847,0.9237847819999994,-0.014408758000001853,-0.7196557864999997
nquinone__delpdhR__1,-4.71865350732459,-1.049338863500001,-0.06809953500000178,0.2828084399999993,-0.2576093960000012,-1.0106217715000003
nquinone__delpdhR__2,-4.464665763036515,-1.1171829305000005,-0.036035855000001504,0.6269040289999994,-0.2324781680000019,-1.0030725985000002
quinone__glu_ale4__1,-7.590274500612715,-0.5306154485000008,-0.18176504500000054,0.7563268029999994,-0.018799261000001618,-0.5905795654999997
quinone__glu_ale4__2,-8.481226721903058,-2.9660955104999984,0.2692058249999985,1.057514570999999,-0.16800786000000126,-0.21464872350000075
quinone__delmenF__1,-1.6567072287993645,-0.11050022949999948,0.14804228499999894,0.4006887169999995,0.09755469099999914,-0.7383647585000004
quinone__delmenF__2,-2.0919846746582103,-0.3857721514999993,-0.2509082750000005,0.7107427549999992,-0.09873353000000053,-0.6706331154999985
quinone__menF_ale5__1,-2.162661063586134,-1.7032896744999997,0.4851317649999984,1.249882411999999,0.2006682439999992,-0.1475599704999997
quinone__menF_ale5__2,-1.2536266499914688,-1.7812939975000006,0.2662817649999987,1.2979410289999995,0.19868789399999895,-0.3644170315000004
quinone__menF_ale6__1,-0.9554557247572426,-2.854894073500001,0.3820239249999986,1.1660236879999992,0.14727105399999907,-0.32625927949999944
quinone__menF_ale6__2,-1.1401414657987026,-3.0036455075,0.4210743349999984,1.0982733639999998,0.19961309399999827,-0.2545275714999997
quinone__menF_ale7__1,-1.4974824860593312,-3.0411495485000004,0.6367400649999997,0.9036241159999988,0.3146592239999997,-0.08753164150000002
quinone__menF_ale7__2,-1.4679650914183993,-3.0604346865,0.6910517749999983,1.0796807330000011,0.21482785399999926,0.013515938500000324
quinone__menF_ale8__1,-4.070393619637531,-2.2722366005000003,0.695164694999999,1.4447846180000008,0.12081600399999814,0.3137363375
quinone__menF_ale8__2,-1.8187541217101864,-0.28451834550000044,0.9719048149999984,1.1949712749999986,0.3693812939999983,0.4929852364999992
quinone__delmenFubiC__1,2.688234980448887,1.6015125435000002,0.04541585499999812,0.4288304099999989,-0.13553742700000093,-0.6024284514999998
quinone__delmenFubiC__2,2.3703216285088917,1.5763493635000003,0.1522571149999994,0.2556268149999985,-0.14460247700000115,-0.4996967744999994
quinone__menFubiC_ale1__1,-1.1047002991607682,-2.7534717825,0.5501011249999994,0.6318579549999992,-0.41454796100000013,-0.06663971650000011
quinone__menFubiC_ale1__2,-0.5102636056495262,-2.8399379935000004,0.5323446749999992,0.5813307529999996,-0.4222239380000019,-0.13733118850000015
quinone__menFubiC_ale2__1,0.067498463522565,-2.9594259205,0.6266830349999992,0.7085571569999995,-0.4048786460000002,-0.16392151949999967
quinone__menFubiC_ale2__2,-0.6060343676772341,-3.0604128175000005,0.5967368449999988,0.5716413169999992,-0.4823518850000017,-0.18066607050000005
quinone__menFubiC_ale3__1,-1.6463458417285886,0.01014195049999955,-0.15358316500000058,0.1148737329999996,-0.2358772930000015,-0.6955871425
quinone__menFubiC_ale3__2,-0.8403183706565287,-0.11712814950000094,-0.03658966500000105,0.14485184399999973,-0.18887362300000102,-0.8340258335000001
quinone__menFubiC_ale4__1,-2.5453973777580514,-1.8988839825,0.7750295049999991,1.298927374999999,-0.06039287000000115,-0.029725413500000464
quinone__menFubiC_ale4__2,-3.1725771271852934,-1.4297531765000002,0.8413603549999991,1.4601218639999995,0.059578160999999234,0.06295043749999962
oxyR__wt_glc__1,-4.85871621211299,-1.9127909215,-0.4855698300000011,1.0698169329999994,-0.3983962260000009,-0.7762858694999997
oxyR__wt_glc__2,-5.104018780645841,-0.5439378635000001,-0.46299467600000105,1.1093583999999987,-0.4186049400000016,-0.7315106075000006
oxyR__wt_h2o2__1,-4.642922307652096,-1.6142935365,-0.5230424000000014,0.9672555999999988,-0.4021795170000004,-0.8608678875000004
oxyR__wt_h2o2__2,-4.068224192296991,0.03767915649999942,0.050135134999999664,1.3387963869999997,-0.2028386890000018,-0.6417562975000006
oxyR__glu_ale4__1,-6.531406994829698,-1.4159860405000002,0.5308955750000006,1.6650979109999993,-0.04196264200000144,-0.3669767954999985
oxyR__glu_ale4__2,-6.893773795909164,-2.6275960185000007,0.2399631049999993,1.5328887979999992,-0.4953129990000011,-0.4587811055
oxyR__glu_ale4_h2o2__1,-7.258744819143734,-1.2609990575000003,0.32139321499999873,1.650103800999999,-0.2418919940000013,-0.2914112135000009
oxyR__glu_ale4_h2o2__2,-7.047355675890476,-0.8056650704999999,0.1753315449999988,1.5857830059999998,-0.4572638210000015,-0.4763070744999993
oxyR__oxyR_ale17__1,-8.294571807732256,-0.6652461205000009,-0.012998075000000496,1.389217606999999,1.6546413639999995,-0.007099682500001593
oxyR__oxyR_ale17__2,-7.788185583204909,-0.6729223785000009,-0.17918820500000088,0.8921685490000001,1.5135585539999994,-0.16373820549999962
oxyR__oxyR_ale17_h2o2__1,-8.357352335154127,-1.3860416295000002,0.11520936499999836,1.4971279079999995,1.5791859239999992,0.15885316550000006
oxyR__oxyR_ale17_h2o2__2,-8.671478496954647,-0.7035122774999998,-0.10849309500000183,1.2504635219999995,1.9148086839999987,-0.03701053250000008
oxyR__oxyR_ale18__1,-5.2803906293307215,-2.5028318115,-0.7126828950000004,0.6331102079999997,0.5838107339999983,-0.13392124549999984
oxyR__oxyR_ale18__2,-6.310917747070985,-1.3567522525000006,-0.4551578200000002,0.9837090519999993,1.0031549439999985,-0.17279407949999914
oxyR__oxyR_ale18_h2o2__1,-7.936976831503992,-1.0045018315000007,-0.19995716500000071,1.269005631999999,0.988247563999998,-0.07229660149999972
oxyR__oxyR_ale18_h2o2__2,-8.90945728293585,-1.3479154795,-0.057134725000000934,1.095039450999999,0.8505376139999985,-0.0032322064999998896
oxyR__oxyR_ale19__1,-3.99281091661178,-2.303061972500002,-0.6934130190000012,1.0374603219999994,1.385596603999998,-0.6219436925000004
oxyR__oxyR_ale19__2,-6.286145553082909,-2.8177991485000007,-0.6157795100000012,1.1890939929999993,1.4068350439999993,-0.2704793804999985
oxyR__oxyR_ale19_h2o2__1,-2.830062856047029,-1.8753152065000007,-0.8395102720000018,0.9516501959999992,1.3610378139999997,-0.6421598065000005
oxyR__oxyR_ale19_h2o2__2,-3.083395823209675,-1.5693745045000007,-0.7059307200000013,0.9330988389999996,1.3919784140000004,-0.6175757644999997
oxyR__oxyR_ale20__1,-10.987692034827344,-1.6350812625000015,-0.6174351720000004,1.0033720409999978,1.9791220039999988,-1.8714874025
oxyR__oxyR_ale20__2,-10.268936082884286,-1.6938474135000012,-0.7454431260000014,0.9364004769999994,2.012504234,-1.9426510605
oxyR__oxyR_ale20_h2o2__1,-7.817989646481442,-0.699839668500001,-0.5537788040000002,1.115316646999999,1.9179022939999992,-0.3961698835000007
oxyR__oxyR_ale20_h2o2__2,-8.063683292530724,-0.9577041275000012,-0.3934294450000007,1.188677149,1.9063552639999983,-0.5811615765000004
svns_pgi__BmePgi24_15__1,-3.631386837388635,-0.33970532050000024,-0.24206837500000056,1.375701735999999,-0.2782863770000006,-0.6874707454999998
svns_pgi__BmePgi24_15__2,-2.9965349817684896,0.3058173725,-0.145811075000001,1.328777560999999,-0.1766230050000015,-0.6716832325000004
svns_pgi__BmePgi24_26__1,-6.217115587646133,-0.7757201325,-0.22252184500000105,1.3715734509999995,-0.1717227990000012,-0.7371168744999999
svns_pgi__BmePgi24_26__2,-4.610297510901126,-0.06422413449999986,-0.29012591500000084,1.4477145589999996,-0.06031378500000172,-0.6780081364999999
svns_pgi__BmePgi24_41__1,-6.080594480450787,-0.6404636735000011,0.8187271749999994,2.020700837999999,0.132826623999998,-0.2223342675
svns_pgi__BmePgi24_41__2,-4.126703686495152,0.07489668350000045,-0.4369876700000006,1.461726915999999,-0.08904284000000118,-0.6129131765000002
svns_pgi__BmePgi24_52__1,-5.144025155792648,-1.1445921544999995,-0.2328075750000007,1.410342856999999,-0.2508988010000017,-0.6082892114999998
svns_pgi__BmePgi24_52__2,-3.7170884333304417,0.1661980535000005,-0.44035611500000016,1.2736366909999992,-0.17881162000000114,-0.6713226244999992
svns_pgi__PaePgi2_34__1,-3.1668767096954658,0.6195644604999995,0.4863356349999997,1.6699106219999995,0.09023732399999852,-0.4929245144999994
svns_pgi__PaePgi2_34__2,-3.32332581262846,0.5790785315000004,0.4692240849999987,1.7210100759999991,0.1865937339999988,-0.5660375945
svns_pgi__PaePgi2_63__1,-3.739338282470921,0.4680529015000001,0.3104227549999994,2.143185695999998,0.18353557399999865,-0.4547658125000016
svns_pgi__PaePgi2_63__2,-4.40759646089456,0.39021081149999937,0.4064369049999996,2.0439353349999987,0.17828213399999804,-0.5093540145000004
svns_pgi__PaePgi24_54__1,-3.869766611947507,0.6190235244999993,0.1076003649999997,1.279695624999999,0.07998653999999839,-0.4219021394999993
svns_pgi__PaePgi24_54__2,-4.22374661267482,0.5306320934999995,0.14424013499999866,1.4895405299999984,0.18050919399999896,-0.4063010315
svns_pgi__PaePgi24_90__1,-4.775469742802294,0.5073198614999992,0.21443858499999813,1.508249824,0.2377002439999991,-0.3996848405
svns_pgi__PaePgi24_90__2,-5.572736773208858,0.26089027449999946,0.2561814749999982,1.4267052569999992,0.3981239339999991,-0.4003358705000002
abx_media__m9_ctrl__1,-1.4147966855518044,-1.2704715405,-0.7748466310000008,3.0573247399999985,-0.21254789600000026,-1.1341344335000008
abx_media__m9_ctrl__2,-1.3620131031386578,-1.3622638335000008,-0.6426665800000002,2.079257369,-0.06090287300000164,-1.3039064854999998
abx_media__rpmi_ctrl__1,-12.49893591177694,-3.1386488135000006,-1.9395773050000005,2.5789269179999987,-0.2426648790000012,-1.6587171575
abx_media__rpmi_ctrl__2,-10.758115058024773,-2.0974917255000003,-2.2417902950000013,2.256750844,-0.3419071470000006,-1.3098649305
abx_media__camhb_ctrl__1,-7.309285336923975,-2.6310335055000005,-1.209246395000001,3.28376151,-0.6408365990000018,-2.6618640635000004
abx_media__camhb_ctrl__2,-7.3887449553763,-2.550868747500001,-1.4088831260000008,3.2046312699999984,-0.7140885460000009,-2.5839555885000003
abx_media__m9_mero__1,-3.8843779250358574,-3.0685140385000014,-0.6924105510000018,2.691435619,0.3345905639999991,-2.0202637855
abx_media__m9_mero__2,-2.730855823037225,-1.6066510855000002,-0.7606332670000011,2.828403497,-0.07330109200000122,-1.3308809635000003
abx_media__rpmi_mero__1,-10.785518921309295,-2.6160702915000007,-2.122024952000002,2.7643384069999986,-0.20541939900000195,-2.1562975405
abx_media__rpmi_mero__2,-11.102045397577472,-2.4929219185000004,-1.9855761210000007,2.059896681999998,-0.1735802520000007,-1.7991094215
abx_media__camhb_mero__1,-6.543586611957186,-1.9358737465000004,-1.8093093730000012,2.4005642399999987,-0.6069420020000003,-3.1597899535000002
abx_media__camhb_mero__2,-5.977342477584056,-1.6599810125000003,-1.769452582000001,2.678641752999999,-0.7505141150000014,-2.9159904475000005
abx_media__m9_trisulf__1,0.5712821652546567,-1.0558556955,-0.6541391340000011,3.0781306819999994,-0.044335219000000585,-0.5631937385000008
abx_media__m9_trisulf__2,0.5565389325221397,-1.2316614515000002,-0.6735024630000002,2.4538335479999995,-0.22299615200000036,-0.5144191885000007
abx_media__rpmi_trisulf__1,-10.659370590422313,-0.3926033335000003,-1.4955450310000007,3.240827583,-0.1166374740000009,-1.8583246104999995
abx_media__rpmi_trisulf__2,-10.393487610832857,-0.3062004535000007,-1.372559379,3.2399052869999987,-0.12997402200000074,-1.8613604535
abx_media__camhb_trisulf__1,-3.218668842194591,-0.3513805914999999,-1.6427038780000007,3.7764482659999983,-0.4509043930000018,-2.0097135915
abx_media__camhb_trisulf__2,-3.458146019172693,-0.6041489174999999,-1.6088839750000012,3.537329627,-0.5406521110000018,-2.1296935325
abx_media__m9_cef__1,0.6841996834796824,-1.6492409345000008,-0.7174840370000002,2.3357252059999998,-0.12820725300000113,-1.0261094744999992
abx_media__m9_cef__2,1.2619645927972838,-1.7825806655000005,-0.7950130220000009,1.7999493739999997,-0.27800079400000044,-0.9500824094999992
abx_media__rpmi_cef__1,-12.884763752014766,-0.8241332615000001,-2.3858350260000005,4.775369351999999,-0.490879382000001,-1.3162538115000002
abx_media__rpmi_cef__2,-11.95043583335262,-0.7223440465000001,-2.3775118020000012,4.6418658719999994,-0.5004817240000019,-1.2779827745
abx_media__camhb_cef__1,-4.029392753272957,-0.3468302995000005,-1.4990258550000009,3.134836878,-0.9149892780000021,-1.8820067144999992
abx_media__camhb_cef__2,-4.076100748374749,-0.3783968585000004,-1.4296273730000006,3.309202114,-0.959574002000002,-1.8741865285
abx_media__m9_cipro__1,2.8921868472395107,-1.0175942654999997,-0.7975387430000005,3.0449542480000003,-0.3600965120000019,-0.4997634304999998
abx_media__m9_cipro__2,3.482038120335133,-1.0098100465000002,-0.7153731150000002,3.2087628640000005,-0.4255198310000008,-0.4811303765000004
abx_media__rpmi_cipro__1,-12.51108759641054,-1.3745698535000006,-1.9697559320000015,4.499397371999999,-0.7925083110000006,-1.4429641715000001
abx_media__rpmi_cipro__2,-12.625907633976135,-1.2833979595000002,-1.8929784500000009,4.514474781999999,-0.17774475100000053,-1.3101272094999992
abx_media__camhb_cipro__1,1.595771384398406,-0.16300171049999967,-1.2859188550000002,2.8858509089999997,-0.393128615000002,-2.5234814525000004
abx_media__camhb_cipro__2,1.8159857548317595,-0.09374480149999977,-1.3209167520000005,3.318283563,-0.4311371650000009,-2.5774133985
hot_tale__42c_ale3_30c__1,-5.344001551294566,-0.1479573004999999,-0.31172612500000163,0.6525715289999994,0.05590779799999801,-0.8234281504999998
hot_tale__42c_ale3_30c__2,-5.626888952916116,-0.029873951500000825,-0.3136982150000005,0.4491581179999997,0.07758779799999971,-0.8052780635000003
hot_tale__42c_ale3_37c__1,-3.5246372911516186,-0.18375131650000046,-0.3565505050000013,0.6134343379999994,0.3167372739999994,-0.6229068465000003
hot_tale__42c_ale3_37c__2,-2.6221040838859038,-0.034896289500000684,-0.28684450500000125,0.2719719789999999,0.2638063639999988,-0.6429385004999997
hot_tale__42c_ale3_44c__1,-0.2340436539260378,1.7429865434999992,0.8838351349999982,0.6733031509999989,-0.2092092990000012,-0.3378096335000009
hot_tale__42c_ale3_44c__2,0.3945399639918571,1.964001443499999,0.9156934849999984,0.8815117879999992,-0.206083523000002,-0.4034147065000005
hot_tale__hot_ale3_mid_30c__1,-5.835109945367111,0.3423880935000003,0.005993264999998971,0.5203864209999978,0.058708175999999675,-0.6972141704999997
hot_tale__hot_ale3_mid_30c__2,-5.583625627108768,0.2844689665000004,-0.007385775000001259,0.6603471179999998,0.21249558399999915,-0.7321652355000001
hot_tale__hot_ale3_mid_37c__1,-3.3776699969013246,0.3033457694999999,-0.5016858060000011,0.5441918999999986,0.3805558439999981,-0.7543950685000009
