,PSPTOA0042
SRX3644658,-0.1251908008
SRX3644659,-0.0959510467
SRX3644660,-0.0684616773
SRX3644661,-0.24894192980000002
SRX3644662,0.0937386251
SRX3644663,-1.0100887256
SRX3644664,-0.0693748695
SRX3644665,-0.3858294212
SRX3644666,-1.3571911775
SRX3644667,-0.3047888923
SRX3644668,-0.2061034801
SRX3644669,-0.24469459200000002
SRX3644670,-0.607036451
SRX3644671,-0.7247418081
SRX3644672,-0.5471218665
SRX3644673,-0.3487918568
