,A,CysB
ml_abx__ctrl__3,0.9062829932,-0.2158512645
ml_abx__ctrl__4,0.0281052665,-0.1957144201
ml_abx__ctrl__5,-0.6487602403,-0.21970328150000001
ml_abx__ctrl__6,-1.1152893322,-0.3285983555
ml_abx__dox__1,0.0130057464,-0.2938433602
ml_abx__dox__2,-0.1913193154,-0.5777737747
ml_abx__dox__3,-0.0604276518,-0.4469506949
ml_abx__glob__1,0.3241448315,-0.6781663121
ml_abx__glob__2,-0.0148035096,-0.9746341207
ml_abx__glob__3,-0.0837765947,-0.7418250081000001
ml_abx__lvx__1,-1.6922427962,-0.3646187608
ml_abx__lvx__2,-1.8318476831,-1.0504971413
ml_abx__lvx__3,-2.4658743085,-1.1365930692
ml_abx__mec__1,0.0281074971,0.15321794860000001
ml_abx__mec__2,-0.1623472751,-0.319329167
ml_abx__mec__3,0.4387138044,-0.053555180200000004
ml_abx__mem__1,0.3431192791,0.46944128090000004
ml_abx__mem__2,0.1349068305,-0.0048011096
ml_abx__mem__3,-0.5156463819,-0.1831766825
ml_abx__nit__1,1.7678483558,-0.2089646835
ml_abx__nit__2,5.3297635068,0.48364689730000004
ml_abx__nit__3,7.7550773653,1.0255090368
ml_abx__ntx__1,9.4510268532,0.0323990396
ml_abx__ntx__2,3.8793266063000003,-0.7867403055000001
ml_abx__nor__1,-1.9879941443,-0.4402606401
ml_abx__nor__2,-1.3925682193,-1.0183941369
ml_abx__nor__3,-2.0816783876,-1.1776566834
ml_abx__pb__1,1.2177981215,-0.3722697096
ml_abx__pb__2,2.2149138821,-0.7131751669
ml_abx__pb__3,1.0014655383,-0.6037173421
ml_abx__tmp__1,0.0463979844,-0.7843689269
ml_abx__tmp__2,0.10370296970000001,-1.6604321867
ml_abx__tmp__3,-0.6477527668,-1.8388863984000001
mut_abx__del_mutS_000nor__1,-0.36036379290000004,-0.16536621440000002
mut_abx__del_mutS_000nor__2,-0.2457705979,-0.032622481200000004
mut_abx__del_mutS_000nor__3,0.6061343909,0.19798869560000001
mut_abx__del_mutS_125nor__1,-0.7708413316,-0.15351603600000002
mut_abx__del_mutS_125nor__2,-1.2323471226,-0.1764170012
mut_abx__del_mutS_125nor__3,-0.9198961808,0.0469378408
mut_abx__del_mutS_250nor__1,-0.7779372194,-0.07922650020000001
mut_abx__del_mutS_250nor__2,-1.2402691937,-0.0317288477
mut_abx__del_mutS_250nor__3,-0.5058733834,0.141375417
mut_abx__del_mutS_375nor__1,-0.3752970675,0.32920965300000005
mut_abx__del_mutS_375nor__2,-0.0650626685,0.3115676052
mut_abx__del_mutS_375nor__3,-0.302925914,0.2850983198
mut_abx__del_mutS_500nor__1,-0.3867844251,0.2900758405
mut_abx__del_mutS_500nor__2,0.0664563766,0.3875361365
mut_abx__del_mutS_500nor__3,-0.6295471385,0.17645875360000002
mut_abx__del_mutS_625nor__1,-0.216991029,-0.247301352
mut_abx__del_mutS_625nor__2,0.0664877132,0.0750037212
mut_abx__del_mutS_625nor__3,0.8245250606000001,0.1157051048
mut_abx__del_mutS_750nor__1,-0.397123981,0.0420278787
mut_abx__del_mutS_750nor__2,0.2602440254,0.15131446040000002
mut_abx__del_mutS_750nor__3,-0.2411576097,0.1963827334
mut_abx__del_mutS_875nor__1,0.010377324,-0.44146989140000004
mut_abx__del_mutS_875nor__2,-0.1705178171,0.0231423431
mut_abx__del_mutS_875nor__3,-0.1041038594,-0.0189072029
nit_yeaG__wt_Nminus__1,0.480574773,-0.0062035379
nit_yeaG__wt_Nminus__2,-0.480574773,0.0062035379
nit_yeaG__wt_Nplus__1,-2.4990146077,1.534008102
nit_yeaG__wt_Nplus__2,-2.9087192805,1.1320696094
nit_yeaG__del_yeaG_Nminus_24h__1,-1.6922702944,1.0255044829
nit_yeaG__del_yeaG_Nminus_24h__2,-1.6701750418999999,0.6146647176000001
nit_yeaG__del_yeaG_Nminus_24h__3,4.3682408312,1.5530601565
nit_yeaG__del_yeaG_Nminus__1,1.3135514555,-0.4896667736
nit_yeaG__del_yeaG_Nminus__2,-0.28610437780000003,-0.2291768475
nit_yeaG__del_yeaG_Nplus__1,-2.0606811616,1.4227391804
nit_yeaG__del_yeaG_Nplus__2,-2.9424309738,1.0730600499
opex__amp__1,-0.6832915504,0.2611511158
opex__amp__2,-0.2704762201,0.0776523127
opex__amp__3,-1.2754784818,-0.092496851
opex__bak_amp__1,-2.5312581832000003,-0.092163296
opex__bak_amp__2,0.3057788902,0.3056664268
opex__bak_amp__3,1.2046109237,0.4188885571
opex__bak_kan__1,0.7657041876,0.3221969093
opex__bak_kan__2,-2.194916387,-0.03217574
opex__bak_kan__3,1.481624504,0.2194070893
opex__bak_nor__1,0.1913728726,-0.048934203200000005
opex__bak_nor__2,0.13067197220000001,0.0838104602
opex__bak_nor__3,1.9761718434,0.13013384220000002
opex__bak_rif__1,-1.468443668,0.14176255440000002
opex__bak_rif__2,3.5898871859,0.6176761519
opex__bak_rif__3,-0.3745894721,0.2530659467
opex__chx_amp__1,0.5112206371,0.0917566948
opex__chx_amp__2,0.0519974896,-0.014115020800000001
opex__chx_amp__3,-0.21966773690000002,0.0010972268
opex__chx_kan__1,-0.1743636224,0.17984814370000002
opex__chx_kan__2,0.5385744297,0.11698432010000001
opex__chx_kan__3,0.3603706839,0.048613176800000005
opex__chx_nor__1,0.2106990973,0.025108688400000002
opex__chx_nor__2,1.1216007735,0.0041157259000000005
opex__chx_nor__3,-0.3268864346,-0.028026248400000002
opex__chx_rif__1,0.0504556684,0.057276678600000006
opex__chx_rif__2,-0.47782239460000003,-0.057962770600000005
opex__chx_rif__3,-0.0794343263,-0.0357752885
opex__ctrl__1,0.37421673520000004,-0.0931163819
opex__ctrl__2,-0.9880239092,-0.1277465894
opex__ctrl__3,0.6138071740000001,0.2208629712
opex__etoh_amp__1,0.7444761393,-0.047867872000000006
opex__etoh_amp__2,0.7118642816,0.1656453238
opex__etoh_amp__3,-0.0070367939,-0.1478887878
opex__etoh_kan__1,1.029555952,-0.020602675600000002
opex__etoh_kan__2,1.0023705701,-0.3396622741
opex__etoh_kan__3,1.1453360585,-0.152432387
opex__etoh_nor__1,0.7273680186,-0.157726511
opex__etoh_nor__2,0.3509896225,-0.40564323220000004
opex__etoh_nor__3,-0.1573059443,-0.22643836280000001
opex__etoh_rif__1,1.4956984764,-0.30917534220000004
opex__etoh_rif__2,1.4050905921,-0.0688331293
opex__etoh_rif__3,0.8486242891,-0.111523462
opex__glual_amp__1,-0.7853573552,-0.0390359169
opex__glual_amp__2,-0.7562126737,0.12221029870000001
opex__glual_amp__3,-1.2512435822999999,0.0203884964
opex__glual_kan__1,-0.4516829976,-0.14264007210000001
opex__glual_kan__2,-0.2095268445,0.014301718000000001
opex__glual_kan__3,-0.5577956568,-0.1649507192
opex__glual_nor__1,-0.5294245586,-0.20836709280000001
opex__glual_nor__2,-0.8723893524,-0.1339077646
opex__glual_nor__3,-0.1675679441,-0.1340399985
opex__glual_rif__1,0.1605684256,-0.0164253809
opex__glual_rif__2,0.0707528177,-0.0022331401000000002
opex__glual_rif__3,-0.2936051691,0.1307552441
opex__h2o2_amp__1,-0.7938138761,-0.9494653192
opex__h2o2_amp__2,-0.6248352340000001,-0.7663654581
opex__h2o2_amp__3,-1.1356479751,-0.6943387444
opex__h2o2_kan__1,-1.8359131478,-0.9430179127
opex__h2o2_kan__2,-1.9005623019,-0.7724019884000001
opex__h2o2_kan__3,-1.9088519958,-0.702865115
opex__h2o2_nor__1,-1.5966172387,-0.9389200324
opex__h2o2_nor__2,-1.9182780068,-1.0747521873
opex__h2o2_nor__3,-1.5239362231,-0.937298548
opex__h2o2_rif__1,-0.9203741735000001,0.1480701158
opex__h2o2_rif__2,-1.2073993829,0.09445829260000001
opex__h2o2_rif__3,-0.4019478622,-0.1175820322
opex__ippoh_amp__1,1.302359219,0.0439518351
opex__ippoh_amp__2,1.1900857587,-0.1160358162
opex__ippoh_amp__3,1.5512546649,0.0230949382
opex__ippoh_kan__1,1.397246624,-0.3775440896
opex__ippoh_kan__2,0.8754434279000001,0.0405160382
opex__ippoh_kan__3,1.9399778359000002,-0.1977936076
opex__ippoh_nor__1,1.2958757117,-0.09940485980000001
opex__ippoh_nor__2,0.9939419351000001,-0.09459502260000001
opex__ippoh_nor__3,0.042897494200000004,0.1619742586
opex__ippoh_rif__1,3.023674416,0.1291334042
opex__ippoh_rif__2,4.1786764956999995,0.1768542529
opex__ippoh_rif__3,4.5429130609,0.1234628774
opex__kan__1,-0.8613145752,-0.2663056672
opex__kan__2,-1.2631713855,-0.2642398788
opex__kan__3,-0.8890940274,-0.1687147777
opex__nor__1,-0.7294703894,-0.29899440450000003
opex__nor__2,-0.8919976602,-0.6111417303000001
opex__nor__3,-0.8264449876000001,-0.33706368810000004
opex__paa_amp__1,0.1125802027,0.1440121043
opex__paa_amp__2,-0.0075109445,0.069159578
opex__paa_amp__3,0.6078123396,-0.0701578517
opex__paa_kan__1,0.6873667923,0.27389551100000004
opex__paa_kan__2,2.7426972994,0.45841923240000004
opex__paa_kan__3,1.1510873555,0.2694338445
opex__paa_nor__1,0.5865342199,0.024431422
opex__paa_nor__2,0.8931497659000001,-0.1252305061
opex__paa_nor__3,1.2065185768,0.3746958378
opex__paa_rif__1,1.6270476638,0.3180153731
opex__paa_rif__2,1.0827461801,0.2980387
opex__paa_rif__3,1.8834692073000001,-0.0633963068
opex__phenol_amp__1,0.2640086203,-0.1864899741
opex__phenol_amp__2,-0.819225191,-0.2450885469
opex__phenol_amp__3,-0.08109266100000001,-0.1012642768
opex__phenol_kan__1,-0.0684208152,-1.0432871935
opex__phenol_kan__2,-1.9882453378,-0.2503349554
opex__phenol_kan__3,0.5520722323,-0.15782988650000002
opex__phenol_nor__1,0.9881246512,-0.15337445930000002
opex__phenol_nor__2,0.3286333503,-0.3529201753
opex__phenol_nor__3,1.1752551412,0.2608887133
opex__phenol_rif__1,1.4844701994,0.29822569
opex__phenol_rif__2,5.5996662395,0.8792633365
opex__phenol_rif__3,5.9272211754,0.47194943840000003
opex__pvpi_amp__1,-0.4711394532,0.1360711009
opex__pvpi_amp__2,-0.690173714,-0.1419395844
opex__pvpi_amp__3,0.22236983300000002,0.055694355200000004
opex__pvpi_kan__1,-0.39503194900000005,0.0906552779
opex__pvpi_kan__2,-0.8128815882,-0.1263496842
opex__pvpi_kan__3,-0.8125173264000001,-0.2102285084
opex__pvpi_nor__1,-0.7186173781,-0.31941789400000004
opex__pvpi_nor__2,-0.24529264180000002,-0.400490045
opex__pvpi_nor__3,1.0431304651,-0.056420442
opex__pvpi_rif__1,1.4286105209,0.4109032663
opex__pvpi_rif__2,0.8389930560000001,0.47231458390000003
opex__pvpi_rif__3,1.7847899342,0.637027978
opex__rif__1,1.5567298795,0.4201196049
opex__rif__2,1.1384060706999999,0.27970428940000003
opex__rif__3,-0.4154751903,0.3728954466
opex__naocl_amp__1,2.8766547344999998,0.5690009197
opex__naocl_amp__2,1.8207138276000001,0.051893404600000005
opex__naocl_amp__3,1.9236786943,0.1549212298
opex__naocl_kan__1,1.0322038832,0.1447126204
opex__naocl_kan__2,1.5335544213999999,0.2301868887
opex__naocl_kan__3,1.0683236493,0.21537873500000002
opex__naocl_nor__1,1.2852973693,-0.06280853210000001
opex__naocl_nor__2,2.4119943117,-0.0296049263
opex__naocl_nor__3,1.497209556,0.1096864777
opex__naocl_rif__1,3.4868107616,0.5467788987000001
opex__naocl_rif__2,3.3160434051,0.6304165551
opex__naocl_rif__3,3.8053910782,0.5872278756
phage_lysogen__wt_ctrl__1,-0.4141199001,-0.22280259970000002
phage_lysogen__wt_ctrl__2,-0.3392549821,-0.18270256340000002
phage_lysogen__wt_ctrl__3,0.7533748822,0.4055051631
phage_lysogen__O104_H4__1,-0.6591224422,-0.0855731101
phage_lysogen__O104_H4__2,-0.3482935377,0.2749691785
phage_lysogen__O104_H4__3,0.9038999043,0.8835659801
phage_lysogen__O157_H7_PA8__1,0.2607521277,0.192213704
phage_lysogen__O157_H7_PA8__2,0.3378374341,0.3589318633
phage_lysogen__O157_H7_PA8__3,1.2956854998,1.0042340727
phage_resist__ygbE_oe__1,3.9228235968,0.1883231535
phage_resist__wt__1,0.3069995445,-0.7668429131000001
phage_resist__wt__2,-0.47479692830000003,0.1835573769
phage_resist__wt__3,-0.0992412084,0.2649717616
phage_resist__wt__4,0.2670385921,0.31831377450000004
phage_resist__ygbE_oe__2,1.6316956822000002,0.25224948070000003
phage_resist__ygbE_oe__3,1.3269122243,0.08561105050000001
phage_resist__ygbE_oe__4,1.6029481387,0.06452211220000001
phage_resist__yahA_oe__1,-1.6296923988,0.4228614559
phage_resist__yahA_oe__2,-1.7554600812999999,0.2243912463
phage_resist__yahA_oe__3,-1.6756206963,0.2437920832
phage_resist__yrfF_ko__1,-0.22075101860000002,0.3582387577
phage_resist__yrfF_ko__2,0.6090036686,0.5868304585
phage_resist__yrfF_ko__3,-0.08114108710000001,0.3094399302
pollution__wt_ctrl__1,-1.3827944012,-0.0723044691
pollution__wt_ctrl__2,0.9819192948000001,0.050741247100000005
pollution__wt_ctrl__3,0.4008751064,0.021563222
pollution__wt_urban__1,0.3010657282,0.1665859743
pollution__wt_urban__2,0.4888825477,0.1050015634
pollution__wt_urban__3,1.9550989099,0.0772613483
pollution__wt_diesel__1,2.0274536386,0.032064421
pollution__wt_diesel__2,2.5994106164,0.0213985216
pollution__wt_diesel__3,0.5022340955,-0.41248003790000004
pollution__evo_diesel__1,5.3421424235,-0.27473174240000003
pollution__evo_diesel__2,1.0115232282,-0.3995751397
pollution__evo_diesel__3,2.4412164942,-0.5966646668000001
ppGpp__wt_relAtrunc_00m__1,0.14151232,-0.2144126241
ppGpp__wt_relAtrunc_00m__2,-0.7451880740000001,-0.1171354478
ppGpp__mut_delrelA_10m__1,-0.7333843705,0.25343762070000003
ppGpp__mut_delrelA_05m__1,-0.7940463497,0.056797178000000004
ppGpp__mut_delrelA_10m__2,-0.0706282215,0.2417311123
ppGpp__mut_delrelA_10m__3,-0.7240051632000001,0.2158451643
ppGpp__mut_delrelA_00m__1,-0.8140881371,-0.12607853460000001
ppGpp__mut_delrelA_00m__2,-1.2222703682,-0.0942951147
ppGpp__mut_delrelA_05m__2,-0.8193152640000001,0.0924758957
ppGpp__mut_delrelA_05m__3,-0.3954275439,0.2413681949
ppGpp__mut_delrelA_00m__3,-1.6087064698,-0.1426816059
ppGpp__wt_delrelA_10m__1,2.9002891992,1.517781195
ppGpp__wt_delrelA_05m__1,2.3253383598,1.4836526741
ppGpp__wt_delrelA_05m__2,1.5585430805,1.5089825891
ppGpp__wt_delrelA_10m__2,2.4392687299,1.5169299655000001
ppGpp__wt_delrelA_10m__3,2.5183850141,1.5829845164
ppGpp__wt_delrelA_00m__1,0.0701147453,0.0397487817
ppGpp__wt_delrelA_00m__2,0.0085752962,-0.07954536620000001
ppGpp__wt_delrelA_05m__3,1.8718526019000001,1.6370789591000001
ppGpp__wt_delrelA_00m__3,-0.0786900415,0.0397965845
ppGpp__mut_relAtrunc_10m__1,-1.2723211237,-0.1012760519
ppGpp__mut_relAtrunc_05m__1,-0.317723994,0.0488895295
ppGpp__mut_relAtrunc_05m__2,-1.2043688093,-0.0295203029
ppGpp__wt_relAtrunc_10m__1,-0.2090880273,-0.0324171423
ppGpp__wt_relAtrunc_10m__2,-0.5219638626,0.140803815
ppGpp__wt_relAtrunc_10m__3,-0.171862969,0.0900055968
ppGpp__mut_relAtrunc_00m__1,-1.2282844649,-0.06661483800000001
ppGpp__wt_relAtrunc_00m__3,0.17265930440000002,-0.0859948288
ppGpp__wt_relAtrunc_05m__1,-0.5836710808000001,-0.226115635
ppGpp__wt_relAtrunc_05m__2,-0.42341869,-0.2391757019
ppGpp__wt_relAtrunc_05m__3,-0.3510718961,-0.21557171990000001
ppGpp__mut_relAtrunc_00m__2,-1.1174518078,-0.0339800804
ppGpp__mut_relAtrunc_00m__3,-0.8909331416,-0.0096988444
ppGpp__mut_relAtrunc_10m__2,-0.7832615417000001,-0.1623826169
ppGpp__mut_relAtrunc_05m__3,-1.3087602158,-0.1750038466
ppGpp__mut_relAtrunc_10m__3,-0.7370129387000001,-0.16375954580000002
pressure__high_pressure__1,0.1809705822,-0.2411999116
pressure__high_pressure__2,-0.3009562188,-0.0778684364
pressure__low_pressure__1,0.2039461111,0.0694961821
pressure__low_pressure__2,-0.2039461111,-0.0694961821
quantum_dots__ctrl__1,0.7622737140000001,-0.043430592600000005
quantum_dots__ctrl__2,-0.7622737140000001,0.043430592600000005
quantum_dots__cdte_light__1,2.6333994597,0.5725838548000001
quantum_dots__cdte_light__2,1.2682787138,0.6284459638000001
quantum_dots__cdte_dark__1,2.3194238382,0.2748485202
quantum_dots__cdte_dark__2,1.3255295531,0.3222386204
quantum_dots__cdse_light__1,3.1652465052,0.32904217880000003
quantum_dots__cdse_light__2,3.1715759669,0.5688434692000001
quantum_dots__cdse_dark__1,2.8169813308,0.6531853423
quantum_dots__cdse_dark__2,1.4199146232,0.4205764672
raman__wt__1,0.442086823,-0.2128244082
raman__del_cyaA__1,0.5383659804,-0.1519908317
raman__del_cyaA_01mM__1,1.2673455039000001,0.2567224455
raman__del_cyaA_05mM__1,0.5090371530000001,0.2395002615
raman__del_cyaA_1mM__1,-0.2836207202,0.31410797760000003
raman__wt__2,-0.2098921262,0.13480649490000002
raman__del_cyaA__2,1.2796622343,0.1147695288
raman__del_cyaA_01mM__2,2.1997589177,0.3153534884
raman__del_cyaA_05mM__2,0.5550125599,0.0945619541
raman__del_cyaA_1mM__2,-0.131008174,-0.0021674203
raman__wt__3,-0.23219469680000002,0.0780179134
raman__del_cyaA__3,1.5076410194,0.2795285353
raman__del_cyaA_01mM__3,1.3343880666,0.24363516870000002
raman__del_cyaA_05mM__3,3.376675267,0.5172212564
raman__del_cyaA_1mM__3,0.2545781911,0.2714014137
rand_barrel__mut_nanE__1,-2.273545259,-0.0069424554
rand_barrel__mut_nanE__2,-1.6329307175999999,-0.2990066339
rand_barrel__mut_nanE__3,-1.0946700306000001,0.9110861720000001
rand_barrel__mut_pdxJ_1__1,0.30235890060000004,0.0500024816
rand_barrel__mut_pdxJ_1__2,1.7446160544,-0.049894799600000005
rand_barrel__mut_pdxJ_1__3,1.1466887078,0.7353731959
rand_barrel__mut_pdxJ_2__1,-0.3439684658,0.0459650478
rand_barrel__mut_pdxJ_2__2,-0.1201835088,-0.1452599091
rand_barrel__mut_pdxJ_3__1,-0.026939331400000002,-0.09750587670000001
rand_barrel__mut_pdxJ_3__2,1.533188229,-0.29711646280000004
rand_barrel__del_serB__1,-0.1252202712,-0.1405766461
rand_barrel__del_serB__2,0.1252202712,0.1405766461
rockhopper__CV104_pHDB3__1,-3.1203480324,-0.5123608794
rockhopper__CV104_pHDB3__2,-3.3214487748,-0.6546136032000001
rockhopper__CV104_pHDB3__3,-2.9764193841,-0.4123398116
rockhopper__CV104_pLCV1__1,-2.8231597987,-0.7610533389
rockhopper__CV104_pLCV1__2,-2.6100524298,-0.4980658371
rockhopper__CV104_pLCV1__3,-2.8983439841000003,-0.5284101855000001
rockhopper__wt_lb__1,-3.8496783297,-0.7261054373
rockhopper__wt_lb__2,-2.4079600101,-0.6165819167000001
rockhopper__wt_lb__3,-3.5221228697,-0.8733451133000001
rockhopper__wt_lb_aMG__1,-3.220883769,-1.196235614
rockhopper__wt_lb_aMG__2,-3.331116751,-1.3870387369000001
rockhopper__wt_lb_aMG__3,-3.5318063549,-1.2372255719
rockhopper__del_sgrR_lb_aMG__1,-2.5027237857999998,-0.8621353365000001
rockhopper__del_sgrR_lb_aMG__2,-0.9945719487,-0.8509086028
rockhopper__del_sgrR_lb_aMG__3,-2.822469438,-1.0020622843
rockhopper__del_sgrS_glyc_aMG__1,-2.6862365547,-0.4578785173
rockhopper__del_sgrS_glyc_aMG__2,-2.7670411258,-0.773082044
rockhopper__del_sgrS_glyc_aMG__3,-4.9203065148,-0.2890233779
rockhopper__del_sgrS_glyc__1,-3.1512828783,-1.3919339082
rockhopper__del_sgrS_glyc__2,-3.1119755913000002,-0.7283250699
rockhopper__del_sgrS_glyc__3,-2.2118884455,-0.4290609611
rockhopper__wt_lb_aMG__4,-3.2252296351,-0.9379901635000001
rockhopper__wt_lb_aMG__5,-2.1754730452,-0.9056842626
rockhopper__wt_lb_aMG__6,-3.0002046144,-0.8109531103000001
rockhopper__wt_glyc_aMG__1,-2.2494313996,-0.3984007196
rockhopper__wt_glyc_aMG__2,-4.2299692308,-0.4691575573
rockhopper__wt_glyc_aMG__3,-2.2851484575,-0.8499558624
rockhopper__wt_glyc__1,-2.7675553594,-0.9597979202
rockhopper__wt_glyc__2,-3.9098585163,-1.0449219273
rockhopper__wt_glyc__3,-3.5510789309,-0.9530674757
rockhopper__CV108_glyc_aMG__1,5.5670350036,0.1252782795
rockhopper__CV108_glyc_aMG__2,2.6730149063,0.5586187431
rockhopper__CV108_glyc_aMG__3,2.8897134147,0.5868246771
rockhopper__wt_glyc__4,3.6108058247,0.017412584000000002
rockhopper__wt_glyc__5,4.5737669565,-0.0318687505
rockhopper__wt_glyc__6,0.471769698,0.326578994
rockhopper__wt_glyc_aMG__4,3.4068767814,1.106028814
rockhopper__wt_glyc_aMG__5,3.9368377775,0.8870736698
rockhopper__wt_glyc_aMG__6,5.1174097359,1.0374071458
rockhopper__wt_glyc__7,0.1458192606,0.20331441690000002
rockhopper__wt_glyc__8,0.5155068145,0.6652839694
rockhopper__wt_glyc__9,-0.40747042380000004,0.2033528117
rockhopper__wt_glyc__10,0.1528784232,0.2988353126
rockhopper__wt_glyc__11,0.5491512860000001,0.6463756930000001
rockhopper__wt_glyc__12,0.6162649669,0.6285022922
rpoD__wt__1,-0.6754779911000001,0.0516436963
rpoD__wt__2,0.4239891133,0.11054634290000001
rpoD__rpoD_mut__1,0.15470127150000001,0.43307820690000004
rpoD__rpoD_mut__2,0.8576323525,0.5895743698
rpoD__rpoD_mut__3,-0.3773544002,0.1358239014
rpoD__wt__3,0.2514888778,-0.1621900392
rpoN_peptide__ctrl__1,0.271930155,-0.0019631892000000002
rpoN_peptide__ctrl__2,0.12803474780000001,-0.0398304357
rpoN_peptide__ctrl__3,-0.3999649028,0.0417936249
rpoN_peptide__nminus__1,0.3270979438,0.018999911
rpoN_peptide__nminus__2,0.3362084902,0.0009896752
rpoN_peptide__nminus__3,-0.5316680011,0.0651421939
rpoN_peptide__nplus__1,-0.6237796229,0.45156487500000003
rpoN_peptide__nplus__2,-0.5205984674,0.46664136370000003
rpoN_peptide__nplus__3,-0.5365670865000001,0.52566124
rpoN_peptide__s54_wt__1,0.36530127760000003,-0.0325621537
rpoN_peptide__s54_wt__2,0.34570460210000004,-0.0671668967
rpoN_peptide__s54_wt__3,0.5698861137,0.0795213408
rsd__wt_ee__1,-0.2278135852,-0.0649110608
rsd__wt_ee__2,0.2278135852,0.0649110608
rsd__del_rsd_ee__1,0.09723068580000001,0.1190790495
rsd__del_rsd_ee__2,1.161020802,0.1837280846
rsd__del_ssrS_ee__1,-0.3941287517,0.4744970322
rsd__del_ssrS_ee__2,0.1620317026,0.6164122955
rsd__del_rsd_ssrS_ee__1,-0.30075777060000003,0.8520222695
rsd__del_rsd_ssrS_ee__2,-0.8158670537,1.0057536821
rsd__del_rpoS_ee__1,-0.7832925801,0.6933180347
rsd__del_rpoS_ee__2,-0.4832143064,0.4857452833
rsd__wt_me__1,1.3790214419,0.1711007225
rsd__wt_me__2,1.0393123548,-0.0674857814
rsd__del_rpoS_me__1,1.0049010422,0.7645931934
rsd__del_rpoS_me__2,0.7072712697,0.8496118832
rsd__wt_ts__1,2.43123188,-0.5905617204
rsd__wt_ts__2,2.4321379572,-0.5576507642
rsd__del_rsd_ssrS_ts__1,1.8220297377999999,-0.0015231626
rsd__del_rsd_ssrS_ts__2,1.7936652735,0.0271753821
rsd__del_rpoS_ts__1,3.4313840194000003,0.4315860488
rsd__del_rpoS_ts__2,3.1431355195,0.3586762298
rsd__wt_s__1,2.4622272026,-0.3303366224
rsd__wt_s__2,2.1267627545,-0.5112932678000001
rsd__del_rsd_s__1,2.2629279776,-0.6232024810000001
rsd__del_rsd_s__2,2.2246588252,-0.5200016575
rsd__del_rsd_ssrS_s__1,2.1517417478,-0.6587117952
rsd__del_rsd_ssrS_s__2,1.9775420234,-0.38334835240000004
rsd__del_rsd_ls__1,3.7172336639,0.2527854959
rsd__del_rsd_ls__2,3.3094822878,0.5285742676
rsd__del_ssrS_ls__1,3.1104560184,-0.2928497016
rsd__del_ssrS_ls__2,2.4235773903,-0.3078331697
rsd__del_rsd_ssrS_ls__1,5.641878904,0.7334234785
rsd__del_rsd_ssrS_ls__2,6.7217798923,0.7025535147
rsd__del_rpoS_ls__1,5.9789809875,-0.0903329124
rsd__del_rpoS_ls__2,3.2861353033,0.264239977
sdsR_ryeA__wt_3h__1,0.1907953196,-0.0707140575
sdsR_ryeA__wt_8h__1,-1.1478442694,-0.1066766873
sdsR_ryeA__wt_3h__2,-0.1907953196,0.0707140575
sdsR_ryeA__wt_8h__2,-1.6482281617,-0.0489452889
starve_series__t00_growth1__1,1.5564051487000001,0.08025844630000001
starve_series__t00_growth1__2,-0.204530642,-0.0327780703
starve_series__t00_growth1__3,1.1938906159,0.19176840990000002
starve_series__t00_growth1__4,-2.5457651225999998,-0.2392487858
starve_series__t01_starve__1,3.0249353532,-2.2152530862
starve_series__t01_starve__2,3.9946974911,-2.0080933805
starve_series__t02_starve__1,-3.7664989826,-2.8205861922
starve_series__t02_starve__2,-3.71649022,-2.9681290491
starve_series__t03_starve__1,-3.0607131694,-2.8109738329000002
starve_series__t03_starve__2,-3.2772010999,-2.7647200862
starve_series__t04_starve__1,-3.1592064622000002,-2.3933130885000002
starve_series__t04_starve__2,-3.3149133243,-2.511885273
starve_series__t05_starve__1,-3.1962580355,-2.5111123108999998
starve_series__t05_starve__2,-2.3959550264000002,-2.4917668139
starve_series__t06_starve__1,-3.4375929969,-2.6610019346
starve_series__t06_starve__2,-3.452074057,-2.4426662668
starve_series__t07_starve__1,-3.2882190212,-2.6389361751
starve_series__t07_starve__2,-3.0970722248,-2.7896314476
starve_series__t08_starve__1,-3.1350811343,-2.690623154
starve_series__t08_starve__2,-2.7963120811,-3.0203585743
starve_series__t09_starve__1,-3.167842717,-2.8063287437
starve_series__t09_starve__2,-2.3551154934,-2.8436799656
starve_series__t10_starve__1,-2.187726807,-2.8177269234
starve_series__t10_starve__2,-2.160523846,-3.0814775921
starve_series__t11_starve__1,-2.0463351291,-2.7929156072
starve_series__t11_starve__2,-1.565279805,-2.8128646436
starve_series__t12_starve__1,-2.1509499315,-2.9385955755
starve_series__t12_starve__2,-2.4901737691,-2.805363089
starve_series__t14_starve__1,-2.3693657607,-2.2359386404
starve_series__t14_starve__2,-2.2111993596,-2.7901050786
starve_series__t16_starve__1,-3.1296684594,-2.4155696188
starve_series__t16_starve__2,-3.8712087382,-2.2875984086
starve_series__t17_starve__1,-3.2588553958,-2.4083957998
starve_series__t17_starve__2,-3.9932344155,-1.9334618166
starve_series__t18_starve__1,-3.1632817893,-2.1933178242
starve_series__t18_starve__2,-3.6918856028,-2.3125939078
starve_series__t20_starve__1,3.6634228342,1.0302160068
starve_series__t20_starve__2,3.5479095602,1.035949568
starve_series__t21_growth2__1,6.0414176195,1.3768374052
starve_series__t21_growth2__2,5.7425648851,1.4604276894
starve_series__t22_growth2__1,11.7560996183,2.4321680245
starve_series__t22_growth2__2,11.9048207578,2.06732791
starve_series__t23_growth2__1,11.3552068302,2.2682345482
starve_series__t23_growth2__2,11.7697035781,2.315447173
starve_series__t25_growth2__1,0.6971197407,-0.211521502
starve_series__t25_growth2__2,-0.0830917476,-0.23895174930000002
