,A,YcjW
SRX6366253,0.35138161030000004,0.1423140646
SRX254739,-6.9178486987,-1.9226903638000001
SRX254740,-7.1394539744,-1.7222372991000001
SRX254741,-7.0552730526,-1.9518170138
SRX254742,-7.0143436521,-1.7871411004
SRX254743,-6.8834388705,-1.869513606
SRX254744,-7.1433890571,-1.8145508008
SRX254745,-6.3584913963,-1.5439368794
SRX254746,-6.0329626482,-1.4046553868
SRX254747,-7.1639022247,-1.8215866808
SRX254748,-7.4227805803999996,-1.0924065323
SRX254749,-7.0388668432,-1.2449521197
SRX254750,-5.4568976389,-1.4000110516
SRX254751,-7.0793414545,-1.0578876145
SRX254752,-6.8177033005,-0.4223377782
SRX254753,-7.4063445889,-0.48319539980000004
SRX254754,-7.7519168249,-0.1163555663
SRX254755,-7.9330097998,-0.6641413011
SRX254756,-9.1987846943,-0.3153440269
SRX254757,-5.628653768,-1.7658960748
SRX254758,-6.5812841778,-2.1821744828
SRX254759,-5.5267198230000005,-1.6122497933000002
SRX254760,-6.5969667372,-0.8075214194
SRX254761,-6.1104484261,-0.712793601
SRX254762,-6.6913134039,-0.3949879723
SRX254763,-7.1183606028,-0.2793690981
SRX254764,-9.4861473287,-0.9752932322000001
SRX254765,-9.8927937408,-0.3126539849
SRX254766,-6.2676383154,-1.5442282285
SRX254767,-6.2031801246,-1.7134545625
SRX254768,-5.7947401329,-1.3239278348
SRX254772,-7.3756730098,-0.4866337083
SRX254773,-2.9711663490999998,0.0026245625
SRX254774,-5.1143972535,-0.123808235
SRX254775,-1.2336263311,-0.09676340200000001
SRX254776,-4.6478461904,-1.1610286995
SRX254777,3.1611163018,0.9941402159
SRX254778,0.1329067546,0.4878712618
SRX254779,-1.7127056999999999,0.2647823224
SRX254780,-3.4946093495,0.0514965316
SRX254781,3.5924721691,0.9566073317
SRX254782,2.6172087207,0.1120252822
SRX254783,3.458082594,0.9278277284
SRX254784,4.2120548236,1.3746622359
SRX254785,4.1429199578,0.743796223
SRX254786,2.9631765274,0.7303437102
SRX7136401,0.40414704900000004,-0.23055256810000002
SRX7136403,-0.45190470790000004,0.2119158532
SRX7136405,0.8437163277,1.0415068911
SRX7136407,-0.6814073685,0.800253273
SRX7136409,-1.1643426623,0.7312610508
SRX7136411,0.0477576589,0.0186367149
SRX3754949,0.055940626,-0.07764299620000001
SRX3754950,-0.2128592439,-0.1377689184
SRX3754951,0.156918618,0.2154119146
SRX3754952,-0.2389743289,-0.0086750709
SRX3754953,-0.1964167671,-0.0575493173
SRX3754954,0.3347371636,0.31944757900000004
SRX3754955,-0.4623055627,1.5944285644
SRX3754956,-0.3194459801,1.5596631967999999
SRX3754957,-0.08597810460000001,1.5713225457000002
SRX3754966,-0.034616860400000005,-0.3400385849
SRX3754967,0.0001722703,-0.20021003510000002
SRX3754969,-0.4155623706,-0.29917665590000003
SRX1424798,-0.0031420451,0.1028984945
SRX1424799,0.0031420451,-0.1028984945
SRX1424800,0.204063885,0.23544799770000002
SRX1424801,-0.0038802954000000003,0.007316734300000001
SRX1424802,-1.2923807731,0.6223205448
SRX1424803,-1.2346448912,0.72005429
SRX1424804,-0.8040401782000001,0.5996001036
SRX1424805,-0.4295680673,0.6032729541
SRX1424806,0.3154073242,0.6613804240000001
SRX1424807,-0.4872943557,0.7315861173
SRX1424808,0.5629847777,-0.4218360157
SRX1424809,1.416046632,-0.3075625925
SRX1424816,0.8653647160000001,0.4183415773
SRX1424817,3.5354544908000003,0.7013961501
SRX1424818,1.462744843,-0.3146003237
SRX1424819,0.2064625549,-0.3275475349
SRX1424824,1.5417181278,0.0739208465
SRX1424825,0.4965302707,-0.3463774727
SRX1424826,-0.39482331070000004,0.7178380432
SRX1424827,-0.5848407414,0.6374309297
SRX1424828,0.2459517022,-0.1639422448
SRX1424829,0.1748021838,-0.2005588617
SRX1424830,0.9975801018,-0.0609064454
SRX1424831,1.3290851395,-0.3252690226
SRX1424834,1.4131484392,-0.3938267976
SRX1424835,2.8697261186,-0.0572366102
SRX1424840,2.1966155147,0.11122760370000001
SRX1424841,3.7554129444,0.1402734046
SRX1424842,1.5144366263,-0.0116778757
SRX1424843,0.8731062104,-0.2353134859
SRX1424844,3.2932443424,0.9736300680000001
SRX1424845,2.2003480677000002,0.78216675
SRX1424846,3.3517834093,0.3501544948
SRX1424847,3.3723410956,0.615579267
SRX5060277,-0.0556991453,0.5459805983
SRX5060279,-3.749764065,-0.0745161726
SRX5060281,0.0556991453,-0.5459805983
SRX5060283,-3.598112286,-0.3495481643
SRX5936089,-0.0375438316,0.1015471314
SRX5936090,-0.2752812203,-0.0677926169
SRX5936091,0.4653531261,0.1076300798
SRX5936092,-0.1525280742,-0.1413845944
SRX5936093,-0.425315174,-2.4168106531
SRX5936094,0.3537977221,-2.8943528795
SRX5936095,0.6664921920000001,-3.1879835844
SRX5936096,0.392445072,-3.4595720117
SRX5936097,1.0531446921,-2.8339720823
SRX5936098,1.0496507975,-2.1399510864
SRX5936099,2.0445324869,-2.734923236
SRX5936100,2.0243658044,-2.8879489988
SRX5936101,2.0002663499,-2.5376051352999998
SRX5936102,2.0688566781,-2.9425331778
SRX5936103,2.2215691767,-3.446673957
SRX5936104,1.1929191207,-2.9366478673
SRX5936105,1.497362783,-3.3921503305
SRX5936106,1.5491557252,-3.3597856987
SRX5936107,1.7435683895,-3.5893836935
SRX5936108,1.6396285292,-3.183498481
SRX5936109,2.5690279099,-3.6371412565
SRX5936110,1.3495841456,-3.1311089222
SRX5936111,1.9778976992000001,-3.8260130924
SRX5936112,1.6906721774,-2.9588439443
SRX5936113,1.5288394571000001,-3.4753558089
SRX5936114,1.829925231,-3.2924877429
SRX5936115,1.2736742058,-3.4365838998
SRX5936116,1.6593992123999999,-3.0909982162
SRX5936118,1.6162461176,-3.3026959315
SRX5936119,0.6818947291,-3.3154742865
SRX5936121,0.523140208,-3.4217793349
SRX5936122,0.8876992271,-3.3905064297
SRX5936123,1.0504475417,-2.7869493032
SRX5936124,1.1072876534,-3.6355531409
SRX5936125,-0.0920334369,-3.3712896001
SRX5936126,0.4532280755,-3.0081205007
SRX5936128,1.1596800692,-0.793972573
SRX5936129,1.5573041039,-0.8843500185000001
SRX5936130,1.0536427735,-1.1840482619000001
SRX5936131,1.871405565,-1.2826648874
SRX5936132,0.4056011974,-1.2107494227
SRX5936133,0.8431060063,-1.9000353894000002
SRX5936134,0.34008369110000003,-0.9890122621
SRX5936135,1.1277098524,-0.5620990351
SRX5936137,0.4932210272,-1.1463059509
SRX5936138,0.8147084384000001,-1.0007414461
SRX5936139,0.2339660767,-0.8358493684
SRX5936140,0.5424374949,-1.5732156405
SRX5936141,-0.18745453820000002,-1.0812806399000001
SRX5936142,0.1145076954,-1.1215577449
SRX5936143,0.0639119595,-0.9633209467
SRX5936144,0.13070389770000002,-0.5617127639
SRX8557650,-0.0148926182,0.1962667914
SRX8557651,-0.029101596,-0.1587311313
SRX8557652,0.0439942142,-0.0375356602
SRX8557653,-0.49711278410000004,-0.5355493885
SRX8557654,-0.9889181781,-0.5534000685
SRX8557655,-0.8495306416,-0.6635705225
SRX8557656,0.0892833968,-0.9351058536
SRX8557657,-1.6673205689000001,-1.7248232396
SRX8557658,-0.47589645550000004,-1.0940543098
SRX8557659,0.0342253825,-0.0029851287
SRX8557660,-1.3330422593,-0.5507031121
SRX8557661,-1.1547845163,0.179104109
SRX8557662,-1.2526994858,1.1074987889
SRX8557663,-1.7279227877,0.5995507505000001
SRX8557664,-1.1436931539,0.1729120442
SRX8557665,-0.9110754258,-0.1843545514
SRX8557666,-1.1280970713,0.781549602
SRX8557667,-1.3383305163,-0.2379064485
SRX3405147,-0.3867420482,-0.1572889512
SRX3405148,-0.4450717129,0.0914706317
SRX3405149,0.8318137611,0.06581831960000001
SRX3405150,-2.671020647,-0.0516681551
SRX3405151,2.8180395261,-0.6705721976
SRX3405152,-0.1707309106,-0.1456650164
SRX3405153,-2.9066690622999998,-0.4257856988
SRX3405154,-1.3557957841000001,-0.625924727
SRX3405155,-1.3970793924,-0.3596076066
SRX3405156,-1.7507101953,-1.1002460954
SRX3405157,-0.1879518613,-1.0966420369
SRX312063,1.0242554342,2.0693846316
SRX312064,0.5825644901,2.2932478796
SRX312065,-0.2032089021,1.9539208714
SRX312066,1.7138965486000002,0.7308835323
SRX312067,1.5871226900000002,0.43060795700000004
SRX312068,2.4226347529,0.8809537588
SRX312069,2.4684457913,0.8781845997000001
SRX312070,0.0788872681,0.082685196
SRX312071,-0.0788872681,-0.082685196
SRX312072,0.8935561621,0.5546573994
SRX312073,1.4352474754,0.638489622
SRX312074,0.6048236034000001,1.8804631587
SRX312075,0.8594279701,1.8430004602
SRX312076,1.9300393734,1.5898882351
ecoli_00001,-0.196063177,0.1546355525
ecoli_00002,0.196063177,-0.1546355525
ecoli_00003,0.9352356842,-1.2455815575
ecoli_00004,0.8895797902,-1.3836187505
ecoli_00005,0.2616662077,-0.42401310550000004
ecoli_00006,-0.024373623900000002,0.0277610085
ecoli_00007,-0.4075273311,-0.9894853375
ecoli_00008,-0.0759951269,-0.9699671955
ecoli_00009,0.7634842926000001,0.0895045435
ecoli_00010,0.83164649,0.1638422765
ecoli_00011,-0.0998454569,-0.2902410965
ecoli_00012,0.1331116263,-0.3172681965
ecoli_00014,0.25168326280000003,-0.28191148250000003
ecoli_00015,-0.1427388261,-0.3282615075
ecoli_00016,-0.11965496760000001,-0.1420680315
ecoli_00017,-0.2750944207,-0.2557842825
ecoli_00018,-0.0432630205,-0.4477064375
ecoli_00019,0.41874312820000004,-1.2012989105
ecoli_00020,0.2449649964,-0.8919328525
ecoli_00021,0.8554739130000001,-0.7814339945000001
ecoli_00022,0.4051843062,-0.8458537055
ecoli_00023,0.7594379743,-0.8643047515000001
ecoli_00024,0.6582002352,-1.0410967755
ecoli_00025,0.38373805240000003,-1.3419328695
ecoli_00026,0.5163649995,-1.4512172405000001
ecoli_00027,0.8594017631,-0.3236630495
ecoli_00028,0.4774612508,-0.1959055295
ecoli_00029,-0.6801526233,-0.4308050345
ecoli_00030,-0.7125652312,-0.30883484650000004
ecoli_00031,-0.12640016440000001,-0.30667443450000004
ecoli_00032,0.1034929645,-0.16366046450000002
ecoli_00033,2.3256313386,-0.0582456185
ecoli_00034,1.5896249454,-0.5459535355
ecoli_00035,-0.0717322827,0.1169861635
ecoli_00036,0.5858054422,0.0197691355
ecoli_00037,0.220012071,0.2653861715
ecoli_00038,0.2175322891,0.2870250815
ecoli_00039,-0.35622519880000003,0.1569760635
ecoli_00040,-0.3449485176,-0.2308716375
ecoli_00041,1.2774504553,-0.4919889575
ecoli_00042,0.6190409653,-0.1519595875
ecoli_00043,1.0751521306,-0.3200389155
ecoli_00044,0.9031559398000001,-0.3552413875
ecoli_00045,1.4810954199,-0.3983730595
ecoli_00046,1.1473833387,-0.3985915225
ecoli_00047,1.2802402337,-0.3523022565
ecoli_00048,0.9235564737,-0.1253570215
ecoli_00049,0.9917113962,-0.4184879345
ecoli_00050,0.11641040400000001,0.0821025345
ecoli_00051,0.09642993150000001,-0.1197620325
ecoli_00052,1.0472146796,-0.4673410765
ecoli_00053,1.2017958992,-0.41093938150000003
ecoli_00054,5.0089985067,-0.4943752945
ecoli_00055,4.0998261727,-0.3346017385
ecoli_00056,0.1197541141,0.0152381515
ecoli_00057,0.0969148751,0.2599900295
ecoli_00058,0.6359691328,0.1891187015
ecoli_00059,0.21331952140000002,0.15822584350000002
ecoli_00060,-0.1015139617,0.0163797655
ecoli_00061,-0.29159122120000003,-0.0652218005
ecoli_00062,-0.1724339974,0.7016269295
ecoli_00063,-0.8110586552,0.5246886815
ecoli_00064,2.0067877692,-2.2575776305
ecoli_00065,1.5990547741,-2.0542253405
ecoli_00066,2.2829151151,-2.3274975685
ecoli_00067,2.2852279455,-1.8372433665
ecoli_00068,-0.08867664880000001,0.4848221915
ecoli_00070,0.3061665655,0.2538124565
ecoli_00071,0.5194106970000001,0.0128223295
ecoli_00072,-0.20551867910000002,0.26499281550000003
ecoli_00073,1.1845408555,0.45714005550000003
ecoli_00074,-0.0645603684,-0.2925059305
ecoli_00075,0.6014815728,0.0045560235
ecoli_00077,0.2297390554,0.0762218555
ecoli_00078,0.8390325499,-0.1312167615
ecoli_00079,0.4343746007,0.1750127195
ecoli_00080,0.38402736860000003,-0.8916158115
ecoli_00081,1.1754393978,0.5343617795
ecoli_00082,0.7189948934,-0.14932560050000002
ecoli_00083,0.9004255415,-0.48915656550000003
ecoli_00084,1.3773991539,-0.4695460715
ecoli_00085,0.8310508319000001,-0.013013271500000001
ecoli_00086,-0.1649982133,0.3745308775
ecoli_00087,0.476685348,0.4477462305
ecoli_00088,1.030951488,-0.2129272235
ecoli_00089,0.6719257247,-0.1437041815
ecoli_00090,0.4541041745,-0.27707145650000004
ecoli_00091,0.18444354300000002,-0.3514942435
ecoli_00092,0.3992268256,-0.5822412165
ecoli_00093,0.3857634334,-0.7361620835
ecoli_00094,3.1118273909,-0.2567276255
ecoli_00095,3.0502440609,-0.2315055925
ecoli_00096,0.4305061492,-0.6945864795000001
ecoli_00097,0.355830283,-0.8707034405
ecoli_00098,3.6303891831,0.21106030750000002
ecoli_00099,2.996732277,0.0675231295
ecoli_00100,-0.6713387093000001,0.16345350150000001
ecoli_00101,1.2760321688,-1.4404762535
ecoli_00102,1.5519547662000002,-1.0261939205
ecoli_00103,1.5472539607,-0.3138198585
ecoli_00104,1.3920667396,-0.3321341525
ecoli_00105,0.1716557756,0.0270550085
ecoli_00106,0.8341927883,0.0508236355
ecoli_00107,0.533152551,0.15666931550000002
ecoli_00108,-1.4087197903,0.2243828485
ecoli_00109,-0.7249275717,0.1997793515
ecoli_00110,0.035770697500000004,0.6275299955
ecoli_00111,0.1576553181,0.5959455415
ecoli_00112,-0.0450212799,0.7656054435
ecoli_00113,2.1846813103000002,0.0227878945
ecoli_00114,2.3486188081,0.1531598545
ecoli_00115,2.2425854993,0.17385575550000001
ecoli_00116,0.3778054845,0.0293381035
ecoli_00117,0.4840640921,-0.5227759995
ecoli_00118,0.2903133868,-0.1775504125
ecoli_00119,-0.08596015380000001,-0.1259360495
ecoli_00120,-0.2828085117,-0.23090963650000002
ecoli_00121,-0.0550518637,-0.0329744965
ecoli_00122,0.6069299521,0.0957675405
ecoli_00123,0.7807142641,-0.14613639250000002
ecoli_00124,0.4359475802,-0.3977349965
ecoli_00125,0.2620480495,-2.5883843275
ecoli_00126,0.8105922533000001,-0.9940172015000001
ecoli_00127,0.5692753971,-0.6017581015
ecoli_00128,0.7929373596,-0.7337766295
ecoli_00129,0.2584825207,-1.2989350255
ecoli_00130,0.5842622175000001,-1.6248271365
ecoli_00131,0.11683551660000001,-2.4976644085
ecoli_00132,-0.9954850522,0.1391636915
ecoli_00133,-0.30385973920000003,-1.3927069185
ecoli_00134,0.3929127161,-1.1591194275
ecoli_00135,0.7347392784,0.1795480625
ecoli_00136,0.0248004909,-1.1412841125
ecoli_00137,0.8779265302,0.5399385705
ecoli_00138,0.6090881292,-1.1145317005
ecoli_00139,-0.3920687543,-0.9966102565
ecoli_00140,0.6669923932,0.45236710350000003
ecoli_00141,-0.387199426,-0.2928160455
ecoli_00142,1.2759870435,0.20636761750000002
ecoli_00143,0.6088215428,0.6477318995
ecoli_00144,0.6017890638,-0.5671136155000001
ecoli_00145,0.2383955698,-0.8391219585
ecoli_00146,0.6927164896,-0.47687815850000004
ecoli_00147,-0.8638005999,-1.1693728755000001
ecoli_00148,-0.08149864,-0.5567561915
ecoli_00149,-0.8519646079000001,0.0042655995
ecoli_00150,-0.4399002151,-0.43996860050000003
ecoli_00151,2.7145992359,-1.4339727205
ecoli_00152,0.879746529,-0.5166124275
ecoli_00153,0.7044127784,-0.6212462815
ecoli_00154,0.16870723740000002,-0.9071330875
ecoli_00155,1.296370528,-0.6865923195
ecoli_00157,0.3075452222,-2.0261435775
ecoli_00158,1.1432798469,-2.0694806135
ecoli_00159,0.058733799100000005,-1.7462560995
ecoli_00160,0.7733524150000001,-0.24821122850000002
ecoli_00169,1.0231040049,-0.1634682705
ecoli_00170,1.4176937956,-0.0559469895
ecoli_00171,1.1849102747,-0.1826566775
ecoli_00172,0.618369481,-0.1718457115
ecoli_00173,4.0211913806,-1.2609195945
ecoli_00174,1.7650361119,-1.0751179035
ecoli_00175,1.4809201934,-0.7557859395000001
ecoli_00176,2.5093022082000003,-0.5869700755
ecoli_00177,0.8098553014000001,-1.0916677065
ecoli_00178,1.2739989557,-1.3913113815
ecoli_00179,1.2118938795,-0.1600522955
ecoli_00180,1.4680538929,-0.20070740850000002
ecoli_00181,1.4248752717,-0.2125352285
ecoli_00182,1.6160030558,-0.3285581325
ecoli_00183,0.23504558450000002,-0.0227573275
ecoli_00184,0.407385357,0.1324605355
ecoli_00185,1.2094320235,-0.1964104515
ecoli_00186,1.0702741013,-0.3189546995
ecoli_00187,1.4370375089,-0.0707280745
ecoli_00188,2.1301135144,-0.0891290935
ecoli_00189,1.1268948934,-0.0229646395
ecoli_00190,0.8814983030000001,0.1458320395
ecoli_00191,0.8069612803,0.1755039715
ecoli_00192,0.6902365890000001,0.24906759350000002
ecoli_00193,0.2694327186,0.1523840025
ecoli_00194,0.4296968977,0.2428877925
ecoli_00195,1.0957516331,-0.2633488115
ecoli_00196,0.6398127942,0.0648653165
ecoli_00197,0.30545536160000003,-0.0653212625
ecoli_00198,1.0902823939,0.0401380655
ecoli_00199,0.3826650059,-0.8801220285
ecoli_00200,-0.2801978228,-0.2798986395
ecoli_00201,-0.0311443798,0.0497116495
ecoli_00202,0.1273499834,0.0678000665
ecoli_00203,1.1049615836,0.6034122165
ecoli_00204,0.3105170822,0.3308438715
ecoli_00205,-0.044000979,0.3211756065
ecoli_00206,0.6149911785000001,0.28478224350000003
ecoli_00207,-0.316083261,0.4172003245
ecoli_00208,0.1187520724,0.12291722050000001
ecoli_00209,-0.4423927072,0.28554353050000003
ecoli_00210,-0.23215891900000002,0.1117581785
ecoli_00211,0.2727384412,0.3440070585
ecoli_00212,0.8140214206,0.1711176505
ecoli_00213,0.1625625511,0.1868641145
ecoli_00214,-0.21257515230000001,0.6447224415
ecoli_00215,-0.0682052545,0.2294147695
ecoli_00216,0.0231056733,0.0263310705
ecoli_00217,0.39243577020000003,-0.9850351415
ecoli_00218,-0.1598625817,-0.1695343855
ecoli_00219,-0.6444415762,0.1534535755
ecoli_00220,-0.8109804145,0.2266114665
ecoli_00221,-0.0157865565,0.2590857005
ecoli_00222,-0.2462707289,-0.1108884675
ecoli_00223,-0.1438777139,0.1375131365
ecoli_00224,-0.1283120592,0.0243302595
ecoli_00225,-0.1525691257,-0.2301854525
ecoli_00226,0.0795705129,0.0319876885
ecoli_00227,0.3118193395,0.2109047875
ecoli_00228,0.5803621170000001,0.0919703385
ecoli_00229,0.4460528328,0.26781431850000004
ecoli_00230,0.0595373996,0.0468301625
ecoli_00231,0.5578969705,0.1351407115
ecoli_00232,0.4330990241,0.2734880715
ecoli_00233,0.4079864044,0.0339155955
ecoli_00234,0.2394889147,0.2564748215
ecoli_00235,0.0299079152,-0.3847887045
ecoli_00236,0.8235414256,-0.1118579325
ecoli_00237,0.7424491163,0.0084264035
ecoli_00238,0.9732898974,-0.0988542225
ecoli_00239,0.6609420394000001,0.10043205150000001
ecoli_00240,0.8404939562,-0.1389630805
ecoli_00241,-0.1000211336,-0.0882654875
ecoli_00242,0.6378391747000001,0.33273005450000004
ecoli_00243,0.8978209667,0.1952534725
ecoli_00244,0.5307154182,0.2772825225
ecoli_00245,0.6065512854,-0.026374810500000002
ecoli_00246,0.9760130328000001,0.22816195150000002
ecoli_00247,0.8427658952,0.40765893750000004
ecoli_00248,-0.4380773616,0.3762402835
ecoli_00249,0.9163120168000001,0.4520313965
ecoli_00250,0.8081890153,0.4124085655
ecoli_00251,-0.19675407,0.27101661650000003
ecoli_00252,-0.1410594244,0.1251719155
ecoli_00253,-0.0126797552,0.7020183835
ecoli_00254,-0.1021782028,0.9405198535
ecoli_00255,0.24087550270000002,0.0648197575
ecoli_00256,-0.0215837625,-0.2650163795
ecoli_00257,0.1342668706,0.1098704715
ecoli_00258,0.0578802516,-0.030639897500000002
ecoli_00259,0.08925026280000001,-0.2326751065
ecoli_00260,0.7654236927,-0.3170434285
ecoli_00261,0.6737209074,0.12061308250000001
ecoli_00262,0.3234352983,0.26521808150000004
ecoli_00263,0.7097975149,-0.7444806425
ecoli_00264,0.6948757761000001,-1.2944760125
ecoli_00265,0.2762812677,-0.0018231375
ecoli_00266,0.2771425964,-0.0618452585
ecoli_00267,0.36913624170000003,-0.8934135515
ecoli_00268,0.3387304434,-0.7358005765000001
ecoli_00269,0.7802017363,-2.4631076255
ecoli_00270,1.8825271174,-2.2396491485
ecoli_00271,2.2730458609,0.1019771305
ecoli_00272,1.5436414432999999,0.1455641625
ecoli_00273,0.8447974758000001,0.6197589735
ecoli_00274,1.0964873685,0.4463723395
ecoli_00275,0.6252745188000001,0.35043786050000003
ecoli_00276,1.0057656987,0.47541139050000003
ecoli_00277,0.5178529508,0.2828824495
ecoli_00278,0.9771728734,0.18190517250000002
ecoli_00279,-0.4785244514,-0.1470016745
ecoli_00280,-0.33673897410000003,-0.4694245825
ecoli_00281,0.7235349358000001,-1.4501375045
ecoli_00282,0.6350482551000001,-1.1862134115
ecoli_00283,0.4428054562,0.13279224450000002
ecoli_00284,1.1894931721,0.3134356935
ecoli_00285,0.2846629009,0.012161406500000001
ecoli_00286,0.0534477321,0.17306044850000002
ecoli_00287,0.8993585380000001,0.23302806950000002
ecoli_00288,0.4059637794,0.32983525350000004
ecoli_00289,0.20559626720000002,0.3674764575
ecoli_00290,0.355325718,0.25014128750000003
ecoli_00291,0.8397334484000001,0.18676786650000002
ecoli_00292,0.6929901442,0.3918440795
ecoli_00293,0.2619859476,0.10136336750000001
ecoli_00294,0.5238102537,-0.0532217995
ecoli_00295,1.6362503852999999,-0.4281221965
ecoli_00296,1.2845972653,-0.3689627345
ecoli_00297,0.061450494,0.1531760285
ecoli_00298,0.34346422200000004,0.2627082925
ecoli_00299,0.7965112820000001,0.1772564375
ecoli_00300,1.0668006376,0.2076786425
ecoli_00301,1.3933116578,-0.3992451495
ecoli_00302,1.4742597293,-1.3562723195
ecoli_00303,-0.2036455533,0.4638713875
ecoli_00304,1.1551277678,0.2785734795
ecoli_00305,-0.3164026901,-0.7736397545
ecoli_00306,-0.3223167401,-0.9065258845
ecoli_00307,0.9176179769,-0.8260339655000001
ecoli_00308,-0.5581660540000001,-0.8143995225
ecoli_00309,1.8698860884,-0.7335786915
ecoli_00310,1.6323971839,-0.5712169725
ecoli_00311,1.3045946376,-0.7492432235
ecoli_00312,1.3602691239,-0.4962819485
ecoli_00313,-0.4731683313,0.12312941150000001
ecoli_00314,0.7037108230000001,0.31394205550000004
ecoli_00315,1.2552374092,-0.9910994625
ecoli_00316,0.2458281823,-0.9277513515
ecoli_00317,0.6467238516,-0.7849040485000001
ecoli_00318,0.6541098478,-0.6880509655
ecoli_00319,0.7133414267,0.2311073435
ecoli_00320,0.3480356902,0.4418249675
ecoli_00321,-0.41689679030000004,-1.0892819975
ecoli_00322,0.3814387751,-1.0836010215
ecoli_00323,0.411526851,0.1824626605
ecoli_00324,0.4495848803,-0.11101564850000001
ecoli_00325,0.46192160730000004,-0.0275382365
ecoli_00326,0.17815100450000002,-0.0907137085
ecoli_00327,0.2584962267,-0.0436681145
ecoli_00328,0.25463559680000003,-0.0900913165
ecoli_00329,0.27097041850000003,0.018518312500000002
ecoli_00330,-0.0324127305,-0.23723847850000002
ecoli_00331,0.48869548690000003,-0.3407244915
ecoli_00332,0.5991681291000001,-0.5478562385
ecoli_00333,0.26577280340000004,-0.2783648675
ecoli_00334,0.5992944864,-0.2220009915
ecoli_00335,0.43360516790000003,-0.45125461850000004
ecoli_00336,0.8500744268,-0.17090852750000002
ecoli_00337,0.37269696350000003,-0.5102159325
ecoli_00338,0.2807726554,-0.48938396850000004
ecoli_00339,0.6207102254,-0.3171426375
ecoli_00340,0.7058094491,-0.2876217015
ecoli_00341,0.7331032246,-0.1951967855
ecoli_00342,0.8214303172,-0.19883227650000002
ecoli_00343,0.26214506530000004,-0.5335369035
ecoli_00344,0.5224258694,-0.4182528015
ecoli_00345,0.4916106435,-0.4793122815
ecoli_00346,0.5764387178,-0.5294926315
ecoli_00347,-0.2365068694,0.3066114405
ecoli_00348,-0.43061380400000004,0.22131458650000002
ecoli_00349,0.6061522511,0.2877479405
ecoli_00350,0.3629069381,0.3707211955
ecoli_00351,0.320766188,0.1811536505
ecoli_00352,0.287482377,0.3593478955
ecoli_00353,0.34988623890000004,0.0869271595
ecoli_00354,0.204669496,0.1275370895
ecoli_00355,-0.8164605649000001,0.7249113985000001
ecoli_00356,-0.45980629170000004,0.7366493965
ecoli_00357,-0.9968548666,0.5750431755000001
ecoli_00358,-0.5156367965,0.5513870435
ecoli_00359,-0.28574402060000004,0.8225600045
ecoli_00360,-0.4530334253,0.7410641345000001
ecoli_00361,0.37376095930000003,0.9209906715
ecoli_00362,-0.7642785513,0.8740941905
ecoli_00363,0.19826390130000002,-2.0541361445
ecoli_00364,0.2021799383,-1.8416665245
ecoli_00365,2.3756093151,-0.9496406855
ecoli_00366,2.2163562384,-0.8959522415000001
ecoli_00367,2.2141663097,-1.1845566295
ecoli_00368,1.9700570891,-1.3243637485
ecoli_00369,0.3987859087,-1.7293363474999999
ecoli_00370,0.9558592559,-1.9942086635
ecoli_00371,3.114835522,-1.2551071165
ecoli_00372,2.4059630135,-0.7124396705
ecoli_00373,2.9961037855,-1.5464863035
ecoli_00374,3.3100542206,-1.8329158435
ecoli_00375,0.2371951682,-2.3810217385
ecoli_00376,0.1414705031,-1.6889731445
ecoli_00377,2.2518847282,-2.2539622575
ecoli_00378,2.1113212745,-2.0886135715
ecoli_00379,1.3087938433000001,-1.5174406265
ecoli_00380,1.5347623963,-1.4595835015
ecoli_00381,0.31407032360000003,-1.4586662725
ecoli_00382,0.618865389,-1.8110148085
ecoli_00383,2.1956486693,-2.0161368745
ecoli_00384,2.154104042,-2.1995431905
ecoli_00385,2.1056376805,-1.4037363565
ecoli_00386,1.8769249362,-1.5771931635
ecoli_00387,0.2661679929,-2.9787808955
ecoli_00388,0.1171544935,-3.0273242955
ecoli_00389,1.3710354838,-2.1437236845
ecoli_00390,1.7924709165000001,-1.7019856574999999
ecoli_00391,2.1296999896,-1.3808121795
ecoli_00392,1.9041808599999999,-1.6646177545
ecoli_00393,1.5177757021,0.0468338275
ecoli_00394,1.6128729492,-0.024235905500000002
ecoli_00395,0.5709075951,0.2500704125
ecoli_00396,0.1961343218,0.3966878655
ecoli_00397,0.6325821034,1.1711437955
ecoli_00398,1.0320017036,1.2725951005
ecoli_00399,1.3443930783,0.3338325465
ecoli_00400,0.0139918304,0.31412276850000004
ecoli_00401,0.3539855411,0.5762161595
ecoli_00402,0.2410763595,0.49724867850000004
ecoli_00403,0.7546102118,0.6913212815
ecoli_00404,0.7762356917000001,0.8780422645
ecoli_00405,0.5060757789,0.1364424025
ecoli_00406,0.099759944,0.0876178165
ecoli_00407,-0.0213613409,-0.0781213955
ecoli_00408,0.2634372866,0.1823722465
ecoli_00409,0.7634437712000001,0.0838353605
ecoli_00410,1.5125428059,0.3541226045
ecoli_00411,1.1589913477,-0.28230233450000003
ecoli_00412,1.1151872501,-0.29266782950000003
ecoli_00413,0.5693378957,0.0915403025
ecoli_00414,0.4553341191,0.2735998865
ecoli_00415,0.1443463313,0.8798895285
ecoli_00416,-0.11863217640000001,0.8473958565
ecoli_00417,0.5061710751,-0.3048470425
ecoli_00418,0.3995688193,-0.36099893250000004
ecoli_00419,-0.18021841160000002,0.0723618735
