,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A,rep9_idx,rep9_A,rep10_idx,rep10_A,rep11_idx,rep11_A,rep12_idx,rep12_A,rep13_idx,rep13_A,rep14_idx,rep14_A
22,co_culture__b_thai_c_viol_30,1.2049280845500001,11.753603005442294,4.0,36.0,-3.6752144877,44.0,18.8035825894,60.0,-5.0261755657,61.0,-5.2824801978,,,,,,,,,,,,,,,,,,,,
23,co_culture__mono_12.5,2.5000002068509275e-11,0.9945233210754465,4.0,37.0,0.0278121937,46.0,-0.5530096127,57.0,-0.8605042675000001,84.0,1.3857016866,,,,,,,,,,,,,,,,,,,,
24,co_culture__c_viol_45,0.55561949195,1.4706292536256385,2.0,39.0,1.5955114098,43.0,-0.4842724259,,,,,,,,,,,,,,,,,,,,,,,,
25,co_culture__b_thai_c_viol_12.5,-5.8207748026,0.5006068680405045,2.0,47.0,-5.4667922915,55.0,-6.1747573137,,,,,,,,,,,,,,,,,,,,,,,,
26,immunity_2__WT_sid2,0.0,2.851929299010105,3.0,87.0,-3.2611938467,90.0,1.2344129418,93.0,2.0267809049,,,,,,,,,,,,,,,,,,,,,,
27,immunity_2__WT_pad4,0.4313313242666667,2.246555991809229,3.0,88.0,-2.1525321169,91.0,1.5238862348,94.0,1.9226398549,,,,,,,,,,,,,,,,,,,,,,
28,immunity_2__WT_PS,-0.8052457190666668,1.674798082038525,3.0,89.0,-2.2950433915,92.0,1.0075134952,95.0,-1.1282072609,,,,,,,,,,,,,,,,,,,,,,
29,immunity_in_vitro__WT_MM,2.499997431293366e-11,0.7117387186286139,4.0,96.0,-0.0871140557,97.0,0.18329765110000001,98.0,-0.9065507312000001,99.0,0.8103671359,,,,,,,,,,,,,,,,,,,,
30,immunity_isolated__WT_DE,-0.26045888425,0.4952277509803947,2.0,100.0,-0.6106377852,104.0,0.0897200167,,,,,,,,,,,,,,,,,,,,,,,,
31,immunity_isolated__WT_DEPS,-0.96436936785,0.9585460654367359,2.0,101.0,-0.2865749449,105.0,-1.6421637908000002,,,,,,,,,,,,,,,,,,,,,,,,
32,immunity_isolated__WT_WT,-8.333334022836425e-12,3.084934960906666,12.0,102.0,4.0407970881,110.0,6.827907641,117.0,-0.4961252312,125.0,1.7463134378,131.0,-0.9767349995000001,134.0,-1.8826736748,138.0,2.1038263242,159.0,-2.4024501608,162.0,-3.1574426678,164.0,-1.4344741658,170.0,-3.226975591,174.0,-1.1419680003,,,,
33,immunity_isolated__WT_npr1,0.9637509782,0.8137905743661499,2.0,103.0,0.3883141446,126.0,1.5391878118,,,,,,,,,,,,,,,,,,,,,,,,
34,immunity_isolated__AvrRpt2_WT,-1.3097897014571427,2.952287713422079,14.0,106.0,3.6310555351,113.0,4.6419070287,121.0,1.5318397089,127.0,-2.0737765669,136.0,-3.1409743207,142.0,-0.1753281032,145.0,-0.8362797011,150.0,-3.4058718697,160.0,-5.0486031305,161.0,-4.5255351557,163.0,-2.2900237058,167.0,-3.7593099805,172.0,-2.899195836,176.0,0.013040277000000001
35,immunity_isolated__AvrRpt2_npr1,-0.7222465478999999,0.921915849646872,3.0,107.0,-0.3831219408,128.0,-0.0179240138,146.0,-1.7656936891,,,,,,,,,,,,,,,,,,,,,,
36,immunity_isolated__AvrRpt2_DE,-3.0740837611000003,0.6096005888377147,3.0,108.0,-2.5788931916999998,129.0,-3.7549256302,147.0,-2.8884324614,,,,,,,,,,,,,,,,,,,,,,
37,immunity_isolated__AvrRpt2_DEPS,-3.91286534495,0.7537077900111349,2.0,109.0,-3.3799134556,148.0,-4.4458172343,,,,,,,,,,,,,,,,,,,,,,,,
38,immunity_isolated__WT_pad4,0.10949064324999991,2.4409655451406307,4.0,111.0,3.1827635667,119.0,-1.4357712696,140.0,0.9066847908000001,165.0,-2.2157145149,,,,,,,,,,,,,,,,,,,,
39,immunity_isolated__WT_PS,-0.7214858140999999,3.152554546635161,4.0,112.0,3.2266670341,120.0,-3.8387291358,141.0,0.3062292582,166.0,-2.5801104129,,,,,,,,,,,,,,,,,,,,
40,immunity_isolated__AvrRpt2_sid2,0.5392333161333334,0.94795495342602,3.0,114.0,1.3764552026,122.0,-0.4900438439,143.0,0.7312885897,,,,,,,,,,,,,,,,,,,,,,
41,immunity_isolated__AvrRpt2_pad4,-1.1610125272,1.2785839747131331,4.0,115.0,-1.7833449963999999,123.0,-1.9534714221,144.0,0.7480954409,168.0,-1.6553291312,,,,,,,,,,,,,,,,,,,,
42,immunity_isolated__AvrRpt2_PS,-1.2819320163333332,2.6163236027791372,3.0,116.0,1.6629871022,124.0,-3.3381190235,169.0,-2.1706641277,,,,,,,,,,,,,,,,,,,,,,
43,immunity_isolated__WT_sid2,-1.1412224737,0.33030422209793875,2.0,118.0,-1.374782829,139.0,-0.9076621184,,,,,,,,,,,,,,,,,,,,,,,,
44,immunity_isolated__WT_WT_mock,2.0655435998000002,3.152881680435129,3.0,130.0,5.6345954294,152.0,0.9031629004,156.0,-0.3411275304,,,,,,,,,,,,,,,,,,,,,,
45,immunity_isolated__WT_SP,-2.65594188295,0.9924140270193047,2.0,132.0,-1.9541991947000001,135.0,-3.3576845712,,,,,,,,,,,,,,,,,,,,,,,,
46,immunity_isolated__AvrRpt2_b2b3,-2.9816725656500003,0.7959721523325531,2.0,133.0,-3.5445098722,137.0,-2.4188352591,,,,,,,,,,,,,,,,,,,,,,,,
47,immunity_isolated__AvrRpt2_RR,-2.1949066089500002,3.1045519612558397,2.0,149.0,0.00034313540000000003,151.0,-4.3901563533,,,,,,,,,,,,,,,,,,,,,,,,
48,immunity_isolated__WT_WT_SA,5.148157260333334,1.550077378916031,3.0,153.0,5.166579437,155.0,6.6889414456,158.0,3.5889508984000003,,,,,,,,,,,,,,,,,,,,,,
49,immunity_isolated__WT_WT_chitin,9.25563942645,2.8672313924749715,2.0,154.0,11.2830781873,157.0,7.2282006656,,,,,,,,,,,,,,,,,,,,,,,,
50,immunity_isolated__WT_stp,0.08694752009999995,1.527448189490716,2.0,171.0,1.1670164928,175.0,-0.9931214526000001,,,,,,,,,,,,,,,,,,,,,,,,
51,immunity_isolated__AvrRpt2_stp,-1.3021545821999998,3.184533818812201,2.0,173.0,-3.5539600404,177.0,0.9496508760000001,,,,,,,,,,,,,,,,,,,,,,,,
52,immunity_no_isolation__WT_WT_mock,0.0,0.6890775014408017,3.0,178.0,0.1953428153,182.0,0.5703171337,183.0,-0.765659949,,,,,,,,,,,,,,,,,,,,,,
53,immunity_no_isolation__WT_WT_flg22,8.863641772666666,2.117776576348722,3.0,179.0,9.2738844778,180.0,10.7462831747,181.0,6.5707576655,,,,,,,,,,,,,,,,,,,,,,
54,immunity_time__mock_1hpi,3.333341010621401e-11,1.875131750275625,3.0,184.0,0.28080004470000003,185.0,-1.9996962822,186.0,1.7188962376,,,,,,,,,,,,,,,,,,,,,,
55,immunity_time__flg22_1hpi,-1.8561053097000002,2.2598095565698553,3.0,187.0,-0.7187823448,188.0,-4.4586329596,189.0,-0.39090062470000003,,,,,,,,,,,,,,,,,,,,,,
56,immunity_time__mock_3hpi,-7.6900140534,4.393418561078395,3.0,190.0,-7.8872765931,191.0,-3.201286854,192.0,-11.9814787131,,,,,,,,,,,,,,,,,,,,,,
57,immunity_time__flg22_3hpi,-2.895792010833333,4.768127408349137,3.0,193.0,-1.168693946,194.0,0.7681183092,195.0,-8.2868003957,,,,,,,,,,,,,,,,,,,,,,
58,immunity_time__mock_5hpi,-8.111953954366667,1.431887034878653,3.0,196.0,-8.6509449607,197.0,-6.4887904705,198.0,-9.1961264319,,,,,,,,,,,,,,,,,,,,,,
59,immunity_time__flg22_5hpi,-2.6570986507666667,2.50898116234588,3.0,199.0,-5.0331717355,200.0,-0.0335503547,201.0,-2.9045738621,,,,,,,,,,,,,,,,,,,,,,
