,A,Lrp
ml_abx__ctrl__4,-0.7737178233,-0.07925651
ml_abx__ctrl__5,-0.2365597347,-0.6675757188
ml_abx__ctrl__6,0.528415717,-0.47305476560000004
ml_abx__dox__1,2.6476443526,-0.853442502
ml_abx__dox__2,1.4061967336,-1.2689851106
ml_abx__dox__3,1.9456395635,-1.5343207963999999
ml_abx__glob__1,-0.1479265958,0.6773649644
ml_abx__glob__2,-1.185411154,0.2853147437
ml_abx__glob__3,-0.2747504176,-0.006848858
ml_abx__lvx__1,0.8645014572,0.46684610800000004
ml_abx__lvx__2,-0.0044911417,-0.502865764
ml_abx__lvx__3,0.4085165354,-0.549238314
ml_abx__mec__1,0.7368807369,0.5842824241
ml_abx__mec__2,-0.8964165038,-0.1173559478
ml_abx__mec__3,0.0128619301,-0.397783321
ml_abx__mem__1,0.6421025693,0.6560686041
ml_abx__mem__2,-0.3793856947,-0.1354508106
ml_abx__mem__3,0.486502317,-0.45790280920000004
ml_abx__nit__1,-0.31297599200000004,0.3681385169
ml_abx__nit__2,-0.7849531556,0.1250848572
ml_abx__nit__3,0.3696418026,-0.0306615977
ml_abx__ntx__1,4.1573632472,0.9781691123
ml_abx__ntx__2,4.1067407911,0.9546479023000001
ml_abx__nor__1,0.8301359747,0.310777583
ml_abx__nor__2,-1.1384169937,-0.3204588525
ml_abx__nor__3,0.6487136177,-0.4896707146
ml_abx__pb__1,0.2511292579,1.0177489399
ml_abx__pb__2,-1.4005716616,0.4205739257
ml_abx__pb__3,-0.6528079112,0.5868037826
ml_abx__tmp__1,0.34224755090000003,-0.3722908415
ml_abx__tmp__2,0.028921551,-1.7673126901
ml_abx__tmp__3,0.8136975329,-1.7616071701
mut_abx__del_mutS_000nor__1,0.16147291930000002,0.039075698900000004
mut_abx__del_mutS_000nor__2,-0.6847007241,-0.2192288872
mut_abx__del_mutS_000nor__3,0.5232278048,0.18015318830000002
mut_abx__del_mutS_125nor__1,0.7885289474,0.1312014981
mut_abx__del_mutS_125nor__2,0.3136510732,-0.1156548797
mut_abx__del_mutS_125nor__3,1.1562323947,-0.032220444800000005
mut_abx__del_mutS_250nor__1,2.7888070102,0.5185280076000001
mut_abx__del_mutS_250nor__2,1.7742038892,0.4523538239
mut_abx__del_mutS_250nor__3,2.0314253167,-0.0040321253
mut_abx__del_mutS_375nor__1,5.0191838303,0.6931853723
mut_abx__del_mutS_375nor__2,3.9613394412,0.5891256807
mut_abx__del_mutS_375nor__3,4.9099489679,0.9303438902000001
mut_abx__del_mutS_500nor__1,6.3605774424,1.2619743965999999
mut_abx__del_mutS_500nor__2,6.526861898,1.1437364608
mut_abx__del_mutS_500nor__3,6.9906117167,1.3763683434
mut_abx__del_mutS_625nor__1,7.1094709153,1.2963640306
mut_abx__del_mutS_625nor__2,6.42255559,1.6400744890999999
mut_abx__del_mutS_625nor__3,6.435330074,1.6411032995000001
mut_abx__del_mutS_750nor__1,6.1533330641,1.5190756242
mut_abx__del_mutS_750nor__2,7.4118329384,1.404543248
mut_abx__del_mutS_750nor__3,6.0327640006,1.5275820503
mut_abx__del_mutS_875nor__1,7.6967717446,1.2413273238
mut_abx__del_mutS_875nor__2,6.7108340319,1.6302931906
mut_abx__del_mutS_875nor__3,7.6070142557,1.727661893
nit_yeaG__wt_Nminus__1,-1.0205556669,-0.6661806992
nit_yeaG__wt_Nminus__2,1.0205556669,0.6661806992
nit_yeaG__wt_Nplus__1,0.13711414830000002,2.3222682369
nit_yeaG__wt_Nplus__2,0.1855790861,1.867855762
nit_yeaG__del_yeaG_Nminus_24h__1,4.7951114098000005,0.11166448720000001
nit_yeaG__del_yeaG_Nminus_24h__2,5.0155048574,1.5989852335
nit_yeaG__del_yeaG_Nminus_24h__3,3.8143632691000002,0.11587826550000001
nit_yeaG__del_yeaG_Nminus__1,0.2001893039,-0.3140631601
nit_yeaG__del_yeaG_Nminus__2,0.9649498475,0.94977871
nit_yeaG__del_yeaG_Nplus__1,0.4588494584,2.2212317256
nit_yeaG__del_yeaG_Nplus__2,0.9971499476000001,1.8550474097
opex__amp__1,0.0668968679,-0.2045462741
opex__amp__2,0.3499258892,-0.1597403073
opex__amp__3,0.31932019910000004,0.09515438130000001
opex__bak_amp__1,-0.0908955765,-0.42282419260000004
opex__bak_amp__2,0.8971055359000001,-0.0859838384
opex__bak_amp__3,1.4528745554,-0.0124345133
opex__bak_kan__1,1.0259132513,-0.1612372647
opex__bak_kan__2,-0.1210054291,-0.6128614893000001
opex__bak_kan__3,1.7400794796999999,-0.1265376337
opex__bak_nor__1,0.9876909699,-0.2275276558
opex__bak_nor__2,0.8386234672,-0.2535422329
opex__bak_nor__3,1.3418209226,-0.3060919019
opex__bak_rif__1,0.4413420102,-0.4876091756
opex__bak_rif__2,2.4081266016000002,-0.12001562510000001
opex__bak_rif__3,0.7585931082,-0.36331778200000003
opex__chx_amp__1,0.25958882240000003,-0.4233508166
opex__chx_amp__2,-0.2987615981,-0.3463331885
opex__chx_amp__3,-0.29679211180000004,-0.3650706778
opex__chx_kan__1,-0.46408975290000004,-0.45302908100000006
opex__chx_kan__2,0.5587653422000001,-0.2371652267
opex__chx_kan__3,0.3392074068,-0.2741032385
opex__chx_nor__1,0.29467786360000003,-0.29802242360000003
opex__chx_nor__2,0.6457185643000001,-0.2743115225
opex__chx_nor__3,-0.8448730556,-0.4968501233
opex__chx_rif__1,0.3704047324,-0.2924724541
opex__chx_rif__2,-0.3415915141,-0.3580055206
opex__chx_rif__3,0.15592161470000002,-0.3164458443
opex__ctrl__1,0.3585245432,-0.029562572500000002
opex__ctrl__2,0.032564032,0.07618207710000001
opex__ctrl__3,-0.3910885752,-0.0466195045
opex__etoh_amp__1,0.2345091132,-0.9269300455
opex__etoh_amp__2,0.7221383088000001,-0.9384482605000001
opex__etoh_amp__3,0.6678495867,-0.748264751
opex__etoh_kan__1,0.38391285610000003,-0.8873012515
opex__etoh_kan__2,0.2852473719,-0.8667595508
opex__etoh_kan__3,0.8519562643,-0.8869341912
opex__etoh_nor__1,0.3180158108,-0.8319929239
opex__etoh_nor__2,0.2786984604,-0.9977924032000001
opex__etoh_nor__3,0.0993492437,-0.8065437559
opex__etoh_rif__1,0.8995095791000001,-1.0956527993
opex__etoh_rif__2,0.5882781088,-1.2079512529
opex__etoh_rif__3,0.7138324214,-1.1344839024
opex__glual_amp__1,0.1109617331,-0.5944886248
opex__glual_amp__2,-0.0269965614,-0.6324620085
opex__glual_amp__3,0.3056518049,-0.5958388398000001
opex__glual_kan__1,-0.0331756561,-0.6987333238
opex__glual_kan__2,0.2224871178,-0.6162458006
opex__glual_kan__3,0.6078797335,-0.6229988394
opex__glual_nor__1,-0.1284107843,-0.7775296096000001
opex__glual_nor__2,0.0387465852,-0.6367348427
opex__glual_nor__3,0.23002928090000002,-0.7008676392000001
opex__glual_rif__1,1.0210738152,-0.6743638476
opex__glual_rif__2,0.3169252495,-0.7400313701
opex__glual_rif__3,1.0890879421,-0.565808135
opex__h2o2_amp__1,-1.0294803448,-0.211401315
opex__h2o2_amp__2,-1.2959131297,-0.15488951080000002
opex__h2o2_amp__3,-0.8996817396000001,-0.1703112363
opex__h2o2_kan__1,-1.1435513637,-0.1249273669
opex__h2o2_kan__2,-1.1603432364,-0.1354451734
opex__h2o2_kan__3,-0.8189807258,-0.21863114890000002
opex__h2o2_nor__1,-1.4623857563,-0.30030776540000004
opex__h2o2_nor__2,-1.9512962318,-0.2325921024
opex__h2o2_nor__3,-1.3642214701,-0.37651142460000003
opex__h2o2_rif__1,-0.0328769788,-1.4555105899
opex__h2o2_rif__2,-0.2403861867,-1.4382961647
opex__h2o2_rif__3,0.21774661990000002,-1.265720129
opex__ippoh_amp__1,1.1877002173,-0.7142990886
opex__ippoh_amp__2,1.5292564188000002,-0.653963814
opex__ippoh_amp__3,0.6577022919000001,-0.6355915708000001
opex__ippoh_kan__1,0.8344779870000001,-0.6535478083
opex__ippoh_kan__2,0.7975982902000001,-0.7999838895
opex__ippoh_kan__3,1.0843779526,-0.7093445216
opex__ippoh_nor__1,0.8781951408,-0.7187732603
opex__ippoh_nor__2,1.0400481529,-0.7775143879
opex__ippoh_nor__3,0.5075073042,-0.9258115376
opex__ippoh_rif__1,1.4779121944,-1.0512845628
opex__ippoh_rif__2,1.371976347,-1.0196175642
opex__ippoh_rif__3,1.7454169866,-1.0375504523
opex__kan__1,0.0740051997,-0.0772316708
opex__kan__2,-0.0822873214,-0.1105726545
opex__kan__3,0.3360651388,-0.0504237557
opex__nor__1,-0.19818827830000002,-0.290542362
opex__nor__2,-0.6640689115,-0.2713399226
opex__nor__3,0.0665357683,-0.1247743763
opex__paa_amp__1,0.031358619500000004,-0.27228149020000003
opex__paa_amp__2,0.8110649955,-0.2417259931
opex__paa_amp__3,0.0711629522,-0.20242872650000002
opex__paa_kan__1,1.3708323091999999,-0.4553418254
opex__paa_kan__2,2.1276676256,-0.22406817310000002
opex__paa_kan__3,1.1992835271,-0.5457879472
opex__paa_nor__1,0.9884505783,-0.152524719
opex__paa_nor__2,0.5919257929,-0.1565124314
opex__paa_nor__3,0.8853685520000001,-0.1010947372
opex__paa_rif__1,1.2078848359,-0.5777452301
opex__paa_rif__2,0.7998132448,-0.4989096873
opex__paa_rif__3,1.1596076952,-0.7620831777
opex__phenol_amp__1,0.14014394930000001,-0.3064980264
opex__phenol_amp__2,0.2441405624,-0.0468346428
opex__phenol_amp__3,0.0121314474,-0.11271043130000001
opex__phenol_kan__1,0.0074517382,-0.4556147712
opex__phenol_kan__2,-0.2900670292,-0.3262186607
opex__phenol_kan__3,0.66570207,-0.3695731685
opex__phenol_nor__1,1.3743441905,-0.4328935991
opex__phenol_nor__2,1.1720659077,-0.24215440130000002
opex__phenol_nor__3,1.04214734,-0.3604929584
opex__phenol_rif__1,1.008689973,-0.5729903047
opex__phenol_rif__2,2.1585397473,-0.3479598095
opex__phenol_rif__3,2.5177392495,-0.3427384097
opex__pvpi_amp__1,-0.37591563,-0.0693524647
opex__pvpi_amp__2,-0.9527456154,-0.1360115345
opex__pvpi_amp__3,0.2010157073,-0.08623943910000001
opex__pvpi_kan__1,-0.1127252913,-0.17251786360000002
opex__pvpi_kan__2,-0.1422766956,-0.09935140960000001
opex__pvpi_kan__3,-0.10872728570000001,-0.1474329348
opex__pvpi_nor__1,-0.2157558199,-0.2158333244
opex__pvpi_nor__2,-0.8200288398000001,-0.2172143657
opex__pvpi_nor__3,0.1875640277,-0.2715383188
opex__pvpi_rif__1,0.3607541924,-0.601975241
opex__pvpi_rif__2,0.4443869838,-0.5393674359
opex__pvpi_rif__3,0.5478920820000001,-0.4110311486
opex__rif__1,0.1731599737,-0.5343836343
opex__rif__2,0.3966358367,-0.4870799568
opex__rif__3,0.922618687,-0.6967769961
opex__naocl_amp__1,2.356847133,0.0166659018
opex__naocl_amp__2,0.7632038195,0.1337838902
opex__naocl_amp__3,1.9512398344,0.009774320100000001
opex__naocl_kan__1,1.5960053222,-0.0539881787
opex__naocl_kan__2,2.1779039014,0.016842407
opex__naocl_kan__3,1.3631559125,-0.0027397658
opex__naocl_nor__1,1.2055352108,-0.1634664161
opex__naocl_nor__2,2.0519156037,-0.1955722765
opex__naocl_nor__3,1.1176893506,-0.0901081388
opex__naocl_rif__1,1.5817529503,-0.3566875437
opex__naocl_rif__2,0.7170674071,-0.13625683660000001
opex__naocl_rif__3,1.1529453325,-0.1463608293
phage_lysogen__wt_ctrl__1,0.5321534459,-0.2162803667
phage_lysogen__wt_ctrl__2,-0.123351255,-0.1457966537
phage_lysogen__wt_ctrl__3,-0.4088021908,0.3620770204
phage_lysogen__O104_H4__1,1.1850031499,-0.1132873288
phage_lysogen__O104_H4__2,0.5541222532,0.08352329330000001
phage_lysogen__O104_H4__3,0.5677535983,0.5486137112
phage_lysogen__O157_H7_PA8__1,1.3989348527,-0.0837945815
phage_lysogen__O157_H7_PA8__2,0.7457204846000001,0.34161905330000003
phage_lysogen__O157_H7_PA8__3,0.186234745,0.6859732818000001
phage_resist__ygbE_oe__1,2.2179057206,-0.0062171997
phage_resist__wt__1,1.4371936951,-0.9337380818000001
phage_resist__wt__2,-0.2833060496,0.2596345097
phage_resist__wt__3,-0.5175940644,0.34944736400000004
phage_resist__wt__4,-0.6362935811,0.3246562081
phage_resist__ygbE_oe__2,1.7717311005,0.4641211253
phage_resist__ygbE_oe__3,1.6594301114999999,0.48715983360000004
phage_resist__ygbE_oe__4,1.2570272722,0.5925795928
phage_resist__yahA_oe__1,1.4005612438,0.2186856385
phage_resist__yahA_oe__2,1.0961944325,0.1178346433
phage_resist__yahA_oe__3,1.2057330424,0.142437738
phage_resist__yrfF_ko__1,-1.0373470379,0.0512492733
phage_resist__yrfF_ko__2,-0.5455398143,0.5549373775
phage_resist__yrfF_ko__3,-1.139553122,-0.0524063481
pollution__wt_ctrl__1,0.0601977218,0.0871727219
pollution__wt_ctrl__2,0.9171306694,-0.1257125641
pollution__wt_ctrl__3,-0.9773283912,0.0385398422
pollution__wt_urban__1,-1.9575398188,0.0170087381
pollution__wt_urban__2,-1.6440811507,0.0335088705
pollution__wt_urban__3,-1.8734216531,-0.0744039583
pollution__wt_diesel__1,-1.6726716705,0.0640315412
pollution__wt_diesel__2,-0.8156783472,0.47442714100000005
pollution__wt_diesel__3,0.5850818689,0.516957018
pollution__evo_diesel__1,-1.1143494356,-0.7241306012000001
pollution__evo_diesel__2,-0.6979252960000001,-0.7461422037000001
pollution__evo_diesel__3,-0.6355097136,-0.816640511
ppGpp__wt_relAtrunc_00m__1,0.189723944,-0.4650170918
ppGpp__wt_relAtrunc_00m__2,0.0563819537,-0.34479734900000003
ppGpp__mut_delrelA_10m__1,-2.5841582914,-0.6313993248
ppGpp__mut_delrelA_05m__1,-1.6064718671,-0.9163781618
ppGpp__mut_delrelA_10m__2,-3.1307588995,-0.6583497656
ppGpp__mut_delrelA_10m__3,-2.6954583731,-0.6379152501
ppGpp__mut_delrelA_00m__1,-1.3741201215,-1.0630706936
ppGpp__mut_delrelA_00m__2,-1.0070436202,-1.2287369215
ppGpp__mut_delrelA_05m__2,-1.8161522935,-1.0067075456
ppGpp__mut_delrelA_05m__3,-1.4896306322,-0.9316485147
ppGpp__mut_delrelA_00m__3,-0.9421406632,-1.2240313197
ppGpp__wt_delrelA_10m__1,-3.6306043395,2.1863763591
ppGpp__wt_delrelA_05m__1,-1.771885128,1.9236357447999999
ppGpp__wt_delrelA_05m__2,-1.3957213774000001,1.8943560422
ppGpp__wt_delrelA_10m__2,-3.427375457,2.1351805528
ppGpp__wt_delrelA_10m__3,-3.6059850305000003,2.1996466434
ppGpp__wt_delrelA_00m__1,-0.056854988200000005,-0.0099429989
ppGpp__wt_delrelA_00m__2,0.0688291837,0.0772490323
ppGpp__wt_delrelA_05m__3,-1.6257539043,1.8917099919
ppGpp__wt_delrelA_00m__3,-0.0119741955,-0.0673060335
ppGpp__mut_relAtrunc_10m__1,-1.0985012177,-1.0802750347
ppGpp__mut_relAtrunc_05m__1,-0.7399910314,-0.925047186
ppGpp__mut_relAtrunc_05m__2,-1.2520181283,-1.0281568676
ppGpp__wt_relAtrunc_10m__1,0.1807135748,-0.1270896112
ppGpp__wt_relAtrunc_10m__2,-0.20145471110000002,-0.09576320840000001
ppGpp__wt_relAtrunc_10m__3,-0.0414380481,-0.0514791192
ppGpp__mut_relAtrunc_00m__1,-0.806948471,-1.1492825234
ppGpp__wt_relAtrunc_00m__3,0.0289427531,-0.0539672148
ppGpp__wt_relAtrunc_05m__1,0.044345964,-0.3360690113
ppGpp__wt_relAtrunc_05m__2,-0.23063933720000002,-0.3591382528
ppGpp__wt_relAtrunc_05m__3,0.0094802984,-0.23039244050000002
ppGpp__mut_relAtrunc_00m__2,-0.8525861918000001,-1.5565715376
ppGpp__mut_relAtrunc_00m__3,-1.3882013938,-1.3472401395
ppGpp__mut_relAtrunc_10m__2,-1.484239327,-1.1614732688
ppGpp__mut_relAtrunc_05m__3,-0.7222450181000001,-1.1960530839
ppGpp__mut_relAtrunc_10m__3,-1.2100078823,-1.1547836404
pressure__high_pressure__1,-0.0169796491,-0.4991990525
pressure__high_pressure__2,-0.8018617888,-0.442898917
pressure__low_pressure__1,-0.2219835876,-0.0098924062
pressure__low_pressure__2,0.2219835876,0.0098924062
quantum_dots__ctrl__1,0.1126430207,-0.145891016
quantum_dots__ctrl__2,-0.1126430207,0.145891016
quantum_dots__cdte_light__1,1.3502235251,-0.0096629099
quantum_dots__cdte_light__2,1.5443747365,0.4091311132
quantum_dots__cdte_dark__1,0.6231472039,0.2269452471
quantum_dots__cdte_dark__2,0.707129071,0.2487648547
quantum_dots__cdse_light__1,1.2131279207,-0.0187389058
quantum_dots__cdse_light__2,1.4511289696,0.2626192913
quantum_dots__cdse_dark__1,1.8503663053000001,0.6488076774
quantum_dots__cdse_dark__2,1.5213388514,0.6874737161000001
raman__wt__1,0.3450852849,-0.061485168400000005
raman__del_cyaA__1,-2.0893903472,0.7114775326
raman__del_cyaA_01mM__1,-1.8724973207,0.8600672109
raman__del_cyaA_05mM__1,-1.3551351115,0.4070462634
raman__del_cyaA_1mM__1,-0.9046470986,-0.2118340766
raman__wt__2,0.0929581287,-0.1495236795
raman__del_cyaA__2,-1.4729902641,0.6814934777
raman__del_cyaA_01mM__2,-1.6265955652000001,0.7414125037
raman__del_cyaA_05mM__2,-2.269810264,0.3947216577
raman__del_cyaA_1mM__2,-0.8358831575000001,-0.3229811729
raman__wt__3,-0.4380434137,0.21100884800000003
raman__del_cyaA__3,-1.7232657068,0.6038699491
raman__del_cyaA_01mM__3,-1.4075032257,0.7870545284
raman__del_cyaA_05mM__3,-1.767681226,0.250815504
raman__del_cyaA_1mM__3,-1.2264489169,-0.25305674300000003
rand_barrel__mut_nanE__1,0.0373428061,-0.1142661083
rand_barrel__mut_nanE__2,1.6539947749000001,-0.18387289210000002
rand_barrel__mut_nanE__3,-2.4204621901,-1.7696626579
rand_barrel__mut_pdxJ_1__1,1.8795562928,0.0595672831
rand_barrel__mut_pdxJ_1__2,-0.2215913566,-0.0943527899
rand_barrel__mut_pdxJ_1__3,-2.0276329565,-1.5527229283000001
rand_barrel__mut_pdxJ_2__1,0.11650185900000001,-0.2743133162
rand_barrel__mut_pdxJ_2__2,-0.2430670493,-0.1824731146
rand_barrel__mut_pdxJ_3__1,-0.7566505084,-0.0527925588
rand_barrel__mut_pdxJ_3__2,0.9520131431000001,-0.1111367598
rand_barrel__del_serB__1,-0.4225924634,0.0976422895
rand_barrel__del_serB__2,0.4225924634,-0.0976422895
rockhopper__CV104_pHDB3__1,3.5529129902000003,-1.3280086315
rockhopper__CV104_pHDB3__2,3.7315104226,-1.2549976659
rockhopper__CV104_pHDB3__3,3.9446923322,-1.5262674848
rockhopper__CV104_pLCV1__1,3.6160413026000002,-1.2795174404
rockhopper__CV104_pLCV1__2,3.4089350371,-1.3731510517
rockhopper__CV104_pLCV1__3,3.9686412529,-1.3373490718
rockhopper__wt_lb__1,1.1873208097,-1.3728259332000001
rockhopper__wt_lb__2,1.4142645914,-1.2398064386
rockhopper__wt_lb__3,1.6193268758000001,-1.0662547752
rockhopper__wt_lb_aMG__1,0.6657635983,-1.4952724953
rockhopper__wt_lb_aMG__2,-0.1658630506,-1.3976358772
rockhopper__wt_lb_aMG__3,0.8380248973000001,-1.3906874613
rockhopper__del_sgrR_lb_aMG__1,-1.6995424227,-0.8236491265
rockhopper__del_sgrR_lb_aMG__2,-1.4666637689,-1.2379253064
rockhopper__del_sgrR_lb_aMG__3,-1.2176218113,-1.1345188754
rockhopper__del_sgrS_glyc_aMG__1,0.819637457,-0.5585810436
rockhopper__del_sgrS_glyc_aMG__2,0.2566339114,-0.862548846
rockhopper__del_sgrS_glyc_aMG__3,0.41617172680000003,-1.2945285391999999
rockhopper__del_sgrS_glyc__1,3.6324058134,-1.6807699151
rockhopper__del_sgrS_glyc__2,1.6428109924,-1.6877316355
rockhopper__del_sgrS_glyc__3,3.1171251669,-2.0410533937
rockhopper__wt_lb_aMG__4,-1.1610978487,-1.0571512253
rockhopper__wt_lb_aMG__5,-0.8269056776,-1.3691852483
rockhopper__wt_lb_aMG__6,-1.6268519355,-1.0286376263
rockhopper__wt_glyc_aMG__1,1.5812646405000002,-0.6750181829
rockhopper__wt_glyc_aMG__2,2.0623589587,-0.8109577943
rockhopper__wt_glyc_aMG__3,1.454085517,-1.1125216051
rockhopper__wt_glyc__1,3.4697926921,-1.1867504545
rockhopper__wt_glyc__2,3.2374733245,-1.6767903861
rockhopper__wt_glyc__3,2.7899890429000003,-1.6534572454
rockhopper__CV108_glyc_aMG__1,-2.6484952642,0.7179084734000001
rockhopper__CV108_glyc_aMG__2,-5.0989138131,0.7362325598
rockhopper__CV108_glyc_aMG__3,-4.7790467739,1.006572885
rockhopper__wt_glyc__4,0.0121697466,0.4495414401
rockhopper__wt_glyc__5,0.8675283753,0.5933544645000001
rockhopper__wt_glyc__6,-0.6311200650000001,0.2814118607
rockhopper__wt_glyc_aMG__4,-3.6264589073,0.9473328476
rockhopper__wt_glyc_aMG__5,-3.8749829013,0.8766874484
rockhopper__wt_glyc_aMG__6,-4.1844769957,0.8894083801
rockhopper__wt_glyc__7,-1.5865584336,0.4436912194
rockhopper__wt_glyc__8,-3.3543235727000003,0.7616024275000001
rockhopper__wt_glyc__9,-1.3409101074,0.2837178844
rockhopper__wt_glyc__10,-0.21351319570000002,0.2635142947
rockhopper__wt_glyc__11,-1.4396186100000001,0.6403438638
rockhopper__wt_glyc__12,-1.8109091971,0.799820631
rpoD__wt__1,0.09853010920000001,-0.1991334016
rpoD__wt__2,-0.31977280880000003,0.0672594889
rpoD__rpoD_mut__1,-0.8966632369,1.4342793876
rpoD__rpoD_mut__2,-0.3341008653,1.6626326727
rpoD__rpoD_mut__3,-1.6368374823,1.4639957909
rpoD__wt__3,0.2212426996,0.1318739127
rpoN_peptide__ctrl__1,0.7645017885000001,0.053049822600000004
rpoN_peptide__ctrl__2,0.40473899950000003,0.0480566879
rpoN_peptide__ctrl__3,-1.169240788,-0.10110651050000001
rpoN_peptide__nminus__1,0.7749983511,0.13706618980000002
rpoN_peptide__nminus__2,0.5647227616,0.09511590780000001
rpoN_peptide__nminus__3,-0.8728484556,0.0064846481000000004
rpoN_peptide__nplus__1,2.9634488705,0.6642812334
rpoN_peptide__nplus__2,2.8091666246,0.6854906353
rpoN_peptide__nplus__3,2.9689645842,0.6443695607000001
rpoN_peptide__s54_wt__1,1.7178281265000002,-0.1823675129
rpoN_peptide__s54_wt__2,1.4817979902,-0.12227496
rpoN_peptide__s54_wt__3,2.1072964264,-0.217228827
rsd__wt_ee__1,-0.19777443960000002,0.0275274774
rsd__wt_ee__2,0.19777443960000002,-0.0275274774
rsd__del_rsd_ee__1,-0.2659453197,0.2019213635
rsd__del_rsd_ee__2,0.5644135709,-0.0390712753
rsd__del_ssrS_ee__1,-0.516901586,1.3519903585
rsd__del_ssrS_ee__2,-0.2802560988,1.0236524388
rsd__del_rsd_ssrS_ee__1,-0.8781155395,0.8146877847
rsd__del_rsd_ssrS_ee__2,-0.6516318956,0.8745277252
rsd__del_rpoS_ee__1,1.19425714,1.426804669
rsd__del_rpoS_ee__2,1.2203839936,1.4651412048
rsd__wt_me__1,-1.4315007718000001,0.7968716572000001
rsd__wt_me__2,-1.4788272392000001,0.8013290864
rsd__del_rpoS_me__1,-1.4927292977,0.6549149267000001
rsd__del_rpoS_me__2,-2.2658635484,0.8205452233
rsd__wt_ts__1,1.8502427905,0.7593629519
rsd__wt_ts__2,1.2791330952,-0.0186941276
rsd__del_rsd_ssrS_ts__1,-0.40605264,0.4015656368
rsd__del_rsd_ssrS_ts__2,0.1559020827,0.3277287799
rsd__del_rpoS_ts__1,-0.8919935446,1.2304271965
rsd__del_rpoS_ts__2,-0.6735055771,1.2509939058000001
rsd__wt_s__1,-0.7416506958,0.4992769731
rsd__wt_s__2,-0.8790770138,0.5286353795000001
rsd__del_rsd_s__1,-0.5760902088000001,0.5017949779
rsd__del_rsd_s__2,-0.4624566224,0.5469823272000001
rsd__del_rsd_ssrS_s__1,-0.8764199995,0.5881313325
rsd__del_rsd_ssrS_s__2,-1.1097838939,0.6162104347
rsd__del_rsd_ls__1,-0.47002020850000004,-0.013190871500000001
rsd__del_rsd_ls__2,-1.9196745623,-0.1453740265
rsd__del_ssrS_ls__1,2.1972616421,0.6011742367
rsd__del_ssrS_ls__2,2.1037711976,0.0366823544
rsd__del_rsd_ssrS_ls__1,1.9393000757,0.808629853
rsd__del_rsd_ssrS_ls__2,2.0713456678,0.7634098061
rsd__del_rpoS_ls__1,-5.8163121519,0.16125053520000002
rsd__del_rpoS_ls__2,-4.256551401,0.26418367130000003
sdsR_ryeA__wt_3h__1,-0.2057013363,0.5058222793
sdsR_ryeA__wt_8h__1,-2.8702066448,-0.9476908706
sdsR_ryeA__wt_3h__2,0.2057013363,-0.5058222793
sdsR_ryeA__wt_8h__2,-3.292308099,-0.9505162484
starve_series__t00_growth1__1,-0.2127075262,0.013123618200000001
starve_series__t00_growth1__2,0.2368886534,0.1266291786
starve_series__t00_growth1__3,-0.1924878493,0.08964925530000001
starve_series__t00_growth1__4,0.1683067221,-0.2294020521
starve_series__t01_starve__1,-0.8478527132,-0.057824759
starve_series__t01_starve__2,-0.053593811500000005,-0.0120776311
starve_series__t02_starve__1,-3.8111338736,-1.7201995894
starve_series__t02_starve__2,-3.5988533901,-1.7502459853999999
starve_series__t03_starve__1,-4.9051784876,-2.7442175413000003
starve_series__t03_starve__2,-4.7970354839,-2.6148813271
starve_series__t04_starve__1,-5.944011294,-2.6563782168
starve_series__t04_starve__2,-5.0760602368,-2.809187398
starve_series__t05_starve__1,-5.8413550278,-3.0126142138
starve_series__t05_starve__2,-4.887504422,-3.0632475102
starve_series__t06_starve__1,-4.96547356,-2.8216324472
starve_series__t06_starve__2,-5.4765165891,-2.8115957376000003
starve_series__t07_starve__1,-5.2034057826,-3.1291572271
starve_series__t07_starve__2,-4.9925157412,-3.1238630715
starve_series__t08_starve__1,-5.2789494741,-3.6442053812
starve_series__t08_starve__2,-4.2348324552,-3.1883107096
starve_series__t09_starve__1,-4.5646578588,-3.4352714817
starve_series__t09_starve__2,-5.1165939007,-3.7413366778
starve_series__t10_starve__1,-4.853936555,-3.3688295218
starve_series__t10_starve__2,-4.5714537911,-3.7168604671
starve_series__t11_starve__1,-4.1315526854,-3.6888775332
starve_series__t11_starve__2,-4.6491353967,-3.7873311474999998
starve_series__t12_starve__1,-4.608559056,-3.2805276086
starve_series__t12_starve__2,-4.6748487476000005,-3.1975675247
starve_series__t14_starve__1,-3.8187605699000002,-2.9254399000999998
starve_series__t14_starve__2,-2.6087579222,-3.3058402389
starve_series__t16_starve__1,-2.8191015197000002,-2.5426471013
starve_series__t16_starve__2,-2.8050261911,-2.8400523983
starve_series__t17_starve__1,-1.6048109560000001,-2.3616476175
starve_series__t17_starve__2,-1.4813011946999999,-2.4301535458
starve_series__t18_starve__1,-1.0456139577,-2.3393180076
starve_series__t18_starve__2,-1.0327617497,-2.3778706581
starve_series__t20_starve__1,3.8907788151,0.0323471909
starve_series__t20_starve__2,4.8159142016,-0.1173381604
starve_series__t21_growth2__1,4.4879770443,0.3218490633
starve_series__t21_growth2__2,4.1498015479,0.3698439028
starve_series__t22_growth2__1,0.6982780276,0.1528311731
starve_series__t22_growth2__2,1.7996401649,-0.371784641
starve_series__t23_growth2__1,1.8538009780000002,0.3277035427
starve_series__t23_growth2__2,1.2505031517,0.3349679095
starve_series__t25_growth2__1,2.4505688849,0.6772013503000001
starve_series__t25_growth2__2,2.2024155036,0.6074208993
starve_series__t26_growth2__1,2.1293324849,0.099429391
