,A,IscR,ihfB,NsrR,Fur,OxyR
pcoli__RFCctrl__1,7.170816708,2.0712597835,1.244599755,1.269634187,0.257452724,-0.5595786875000001
pcoli__RFCctrl__2,7.5508301089,2.1314123735,1.195212395,1.514913438,0.24135065400000003,-0.5815827905000001
pcoli__RFCnopause__1,7.3118205325,1.6165819535,1.277978395,1.832961799,0.212139194,-0.3703794165
pcoli__RFCnopause__2,7.4553604064,1.2431429835,1.2688223650000001,1.619666934,-0.275403287,-0.2427113665
pcoli__RFCpluspause__1,8.4163440002,1.2400996935,0.7064890450000001,1.393605363,-0.105838812,-0.2989904155
pcoli__RFCpluspause__2,8.1219119312,0.6952016665,0.7123646450000001,1.601979693,-0.246326027,-0.33819532750000003
pcoli__rnCOMT_sol__1,7.0096139932,1.5743289235,1.321847665,1.257606848,0.168006034,-0.3700090915
pcoli__rnCOMT_sol__2,6.6807162527,1.9625372235,1.358654825,1.229889065,0.24923430400000002,-0.5806966875
pcoli__rnPNMT__1,-2.4672149122,-0.5398030095,-0.138566415,0.23474323200000002,-0.064114975,-0.47491211250000004
pcoli__rnPNMT__2,-3.3790247711,-0.9361247695,-0.260910865,0.49636703600000004,-0.23508935700000003,-0.4156390185
pcoli__rnTDC__1,-1.6362823242,0.0143365765,0.15724927500000002,0.708811446,-0.028555495,-0.6327912995
pcoli__rnTDC__2,-1.2855778523999999,-0.6283019235,0.24430457500000002,0.26769980200000004,0.07096231700000001,-0.5615222185000001
pcoli__rnTDC_trunc__1,-0.4090867858,0.0791383965,0.35363555500000005,0.744561353,0.071688082,-0.2427917325
pcoli__rnTDC_trunc__2,-0.8350090399000001,-0.9142589015,0.359096935,0.8644113999999999,0.16072165400000002,-0.20000929450000002
pcoli__saCOMT_T2A__1,-1.2075949869,0.6688295595,0.20285039500000002,0.6902737080000001,0.008301893000000001,-0.4989749945
pcoli__saCOMT_T2A__2,-0.747241618,0.3856870345,0.17900243500000002,0.500532304,0.12406876400000001,-0.4754803765
pcoli__sfCOMT__1,-1.6860512095,0.4104180275,0.018296925000000002,0.047558889,0.017851912,-0.7702616665
pcoli__sfCOMT__2,-2.8201342228,-0.3227814995,-0.126603595,0.355427861,-0.07151486800000001,-0.7935275195
pcoli__sgAANAT_D63G__1,-1.2159447029,-0.2772856435,0.21465630500000002,1.001950217,0.005199265000000001,-0.6463665615
pcoli__sgAANAT_D63G__2,-0.8320684755000001,-0.9911977145,0.056648645000000004,0.009407143,0.19896418400000002,-0.7707510275
pcoli__ssDDC__1,-1.3246029523,-0.7166630115,0.579620345,0.538935311,-0.013570790000000001,-0.5057972325
pcoli__ssDDC__2,-1.2084966192,-0.9042530525,0.548219425,0.8432238470000001,-0.11164114,-0.46933146950000004
pcoli__TP53B__1,-0.4978815703,0.7190644455,0.479602405,0.602337346,-0.012532585,-0.4794570795
pcoli__TP53B__2,-0.3397592291,0.4843642815,0.5183036950000001,0.772970142,0.055950295000000004,-0.5024868615
pcoli__WT__1,4.5362365143,1.1518754735,1.518822565,1.782070556,-0.053680882000000006,-0.21860746450000001
pcoli__WT__2,4.4475473271,1.0199023135,1.598293755,1.618886083,-0.077256639,-0.3694470735
cck__glu_ale4__1,-2.5829937028,-0.5692533185,0.842483995,1.028856281,-0.371823726,-0.0823625285
cck__glu_ale4__2,-3.5302698526,-0.4275087965,0.388702445,0.744426043,-0.5521793420000001,-0.46918368250000003
cck__cck_ale1__1,-4.1701742999,-0.28872673050000003,0.128377715,0.463376475,-0.568148938,-0.6537900195
cck__cck_ale1__2,-3.5457282085,-0.2724846315,0.157465675,0.45484550500000004,-0.639051359,-0.5664496575
cck__cck_ale2__1,-3.3347955139,-0.2787086975,0.013104265,0.420913613,-0.56288068,-0.6403309005000001
cck__cck_ale2__2,-3.8854831361,-0.36244393950000003,-0.029159615000000003,0.530651226,-0.524926146,-0.5576050315000001
cck_pgi__gmos_delpgi__1,5.4690027124,-0.29861879950000003,0.27706467500000004,1.25027072,-0.10284689999999999,-0.6915469765000001
cck_pgi__gmos_delpgi__2,4.7822564361,-0.8652457585000001,0.050797045000000006,1.134482867,-0.305919261,-0.0596391605
cck_pgi__pgi_ale1__1,1.6805185917,0.0346504565,0.190522785,0.8059993160000001,0.132558794,0.1125118875
cck_pgi__pgi_ale1__2,4.4755963463,0.8820441335,0.026093085000000002,0.9378856830000001,0.0025306670000000003,-0.2237146075
cck_pgi__pgi_ale2__2,4.4735694323,0.9866570635,0.44689495500000004,1.121471815,0.10572357800000001,-0.15546993350000002
cck_pgi__pgi_ale3__1,0.9050585994,0.1071785875,0.310244735,0.8444813050000001,-0.214173206,-0.059715235500000005
cck_pgi__pgi_ale3__2,1.3844293005,0.2207299355,-0.08744309500000001,0.9716949410000001,-0.299449578,-0.3462465295
cck_pgi__pgi_ale4__1,4.5974833277,-0.1309072595,0.5186149950000001,1.03843687,-0.061090214000000004,-0.5070741625
cck_pgi__pgi_ale4__2,3.3961353665000003,0.0965318785,0.035103995,0.796233528,-0.378044871,-0.9877729065
cck_pgi__pgi_ale4__3,2.8059653132999998,-0.060670391500000004,0.074921925,0.551304635,-0.279110476,-0.9295290365000001
cck_pgi__pgi_ale5__1,-2.3865007153,-0.0954212205,0.387921505,0.8130797780000001,-0.420225646,-0.10622413750000001
cck_pgi__pgi_ale5__2,-2.8705395319,0.1511826595,0.089578665,0.829810989,-0.6125818670000001,-0.42723048350000004
cck_pgi__pgi_ale6__1,-3.131761052,-0.3085656765,0.6129683850000001,1.162012591,-0.300412395,-0.0605400445
cck_pgi__pgi_ale6__2,-2.9909105129,0.18038618550000002,0.15115166500000002,0.49822341700000006,-0.250632491,-0.2520804835
cck_pgi__pgi_ale7__1,-2.73906183,-0.2919965355,0.7453702050000001,1.4459859050000001,-0.343321407,0.0048095675000000004
cck_pgi__pgi_ale7__2,-3.0060156398,0.0802463705,0.295785625,0.649867784,-0.333974388,-0.3966127695
cck_pgi__pgi_ale8__1,-2.7579037561,-0.35502365550000003,0.703560815,0.724401843,-0.260451838,-0.1931100805
cck_pgi__pgi_ale8__2,-3.3984503741,0.08513134850000001,0.249876495,0.306060628,-0.41586405600000004,-0.44232801850000003
cck_sdh__gmos_delsdhCB__1,-1.504292274,-2.6751493795,1.046529055,1.386707479,-0.6433207240000001,0.025473435500000002
cck_sdh__gmos_delsdhCB__2,-2.6720234099,-2.6714448265,0.9514397750000001,1.101965834,0.084998298,0.2134118935
cck_sdh__sdh_ale1__1,-2.1818902607,-0.0334411135,0.8348676650000001,1.132476386,-0.381638586,-0.1686802215
cck_sdh__sdh_ale1__2,-1.1679150068,-0.0016212275,0.837305095,1.008905695,-0.460329158,-0.2907760165
cck_sdh__sdh_ale2__1,-2.144619901,-0.25399649550000003,0.667542205,0.832882974,-0.48321387400000004,-0.4282898195
cck_sdh__sdh_ale3__2,-2.1812823834,-0.0571239825,0.733626585,0.653371977,-0.45567526,-0.4442038585
cck_sdh__sdh_ale3__1,-2.3725592194000003,-0.1371570765,0.568807075,0.735149362,-0.533479822,-0.3474882695
cck_sdh__sdh_ale3__3,-2.263749564,-0.2228873265,0.5951379450000001,0.972204735,-0.6151827350000001,-0.42998301250000004
cck_pts__gmos_delptsHIcrr__2,-1.2376789244,-1.9871860745,-0.327138825,1.1954139910000001,-0.562097885,-0.3872852225
cck_pts__gmos_delptsHIcrr__1,-0.4312327911,-1.7423940165,-0.247118355,0.376254117,-0.646987608,-0.4256405985
cck_pts__pts_ale1__2,-0.6654476861,0.5799329755,0.44672369500000003,0.646426964,-0.271789815,-0.6697723995
cck_pts__pts_ale1__1,-0.5824599239,0.43356665050000004,0.47335884500000003,0.337280364,-0.208246591,-0.4812004855
cck_pts__pts_ale2__2,-2.7483682056000003,-0.3948499615,0.051775695000000004,-0.22319955600000002,-0.5557723990000001,-0.7018300215000001
cck_pts__pts_ale2__1,-2.8777129845,-0.28512653250000003,0.0058354850000000005,-0.188114796,-0.6757595470000001,-0.7252091415
cck_pts__pts_ale3__2,-6.1267351911,1.0205660135,-0.651264758,-0.362944398,-0.283183258,-1.0288254705
cck_pts__pts_ale3__1,-6.0206450941,1.0864739935,-0.32246742500000003,-0.39551226,-0.38125832400000004,-0.9309478065000001
cck_pts__pts_ale4__2,-4.050065949,-0.2840527425,0.08030092500000001,0.054820148000000006,-0.488265066,-0.5686097185
cck_pts__pts_ale4__1,-4.1123943926,-0.5279920325,0.09726459500000001,0.420836323,-0.41114895,-0.5720721925000001
cck_gnd__gmos_delgnd__1,-3.0673231265,-2.5766946915,1.048444065,0.900135372,-0.791767835,-0.3744352885
cck_gnd__gmos_delgnd__2,-2.4625301844000003,-2.0984444185,1.207673445,0.784851939,-0.8427471940000001,-0.3004832385
cck_gnd__gnd_ale1__1,-3.9866914052,-0.4007081865,0.16689092500000002,0.391805524,-0.634058789,-0.6037390405
cck_gnd__gnd_ale1__2,-2.7909963863,-0.3464714755,0.200658835,0.39107433500000005,-0.635977523,-0.7930329945
cck_gnd__gnd_ale2__1,-2.8273525832,-0.4383154105,0.186564275,0.322955154,-0.676355629,-0.6741851525
cck_gnd__gnd_ale2__2,-3.4814831801,-0.3942747425,0.14256685500000002,0.753779351,-0.655700791,-0.4490926925
cck_gnd__gnd_ale3__1,-2.3939485209,-0.5079534795,0.259075495,0.365840612,-0.656403485,-0.6179417185
cck_gnd__gnd_ale3__2,-2.8703190884,-0.4170534395,0.22985128500000002,0.5044480330000001,-0.6174697760000001,-0.6392737005
cck_tpiA__gmos_deltpiA__1,0.9374154042,0.34164048750000003,-0.14978443500000002,0.950608824,-0.7634563160000001,-0.6136480775
cck_tpiA__gmos_deltpiA__2,-0.4733879783,0.3233853075,-0.244867415,1.285956426,-0.411024131,-0.6208803955000001
cck_tpiA__tpiA_ale1__1,-1.6262253011999999,1.0369050635,0.506975205,0.34148779300000004,-0.143944694,-0.4716741795
cck_tpiA__tpiA_ale1__2,-1.1653583961,1.0096295135,0.504270635,0.558373786,-0.077425748,-0.49269759750000003
cck_tpiA__tpiA_ale2__1,-1.4395652462,0.8741805335,0.5628485750000001,0.223489712,-0.10040037700000001,-0.3832389075
cck_tpiA__tpiA_ale2__2,-2.4167608438,0.8295266635,0.446366925,0.858646062,-0.23532348,-0.3846209085
cck_tpiA__tpiA_ale3__1,-2.0656364685,1.0259143535,0.521839385,1.4803989850000001,-0.189367914,-0.3334967475
cck_tpiA__tpiA_ale3__2,-2.6604956887,0.9059935435,0.621347145,1.662686077,-0.21418625100000002,-0.24160090850000002
cck_tpiA__tpiA_ale4__1,-2.24463045,1.0248259635,0.371361985,1.055268968,-0.38001375,-0.37277510350000004
cck_tpiA__tpiA_ale4__2,-2.1003982549,1.0095569635,0.416004335,0.901493101,-0.42840433,-0.3708748255
acid_tale__acid_ale1_pH7__1,-6.0000999236,-0.4626432305,-0.118275265,0.184225471,0.095195264,-0.5524182775
acid_tale__acid_ale1_pH7__2,-5.5031872069,-0.9394427525000001,-0.09381905500000001,-0.062651706,0.010431087,-0.6082515145
acid_tale__acid_ale1_pH5__1,-2.1626026754,-1.7564042545,-0.043575325000000005,0.66595914,0.26173472400000003,-0.8105111355
acid_tale__acid_ale1_pH5__2,-3.1600182873,-1.8184679835000002,-0.050591175,1.049286977,0.227833624,-0.6683658965
acid_tale__acid_ale2_pH7__1,-3.068222339,-0.9342733175000001,-0.13953246500000002,1.315000172,-0.104586548,-0.49045993050000003
acid_tale__acid_ale2_pH7__2,-3.6882824531000002,-0.5548686745,-0.084533575,1.322154756,-0.097139473,-0.5477859385
acid_tale__acid_ale2_pH5__1,-3.0213822258,-1.1455691935,-0.14809028500000002,1.375393196,0.079555597,-0.7459036815000001
acid_tale__acid_ale2_pH5__2,-2.3320092675,-2.2275637925,-0.20983636500000002,1.055580854,-0.230057162,-0.5791015025
acid_tale__low_Mg_ale_pH7__1,-2.5272052917,-1.2368117385,-0.22948815500000003,0.277347501,2.103953994,-0.012866819500000001
acid_tale__low_Mg_ale_pH7__2,-2.6566525931,-1.2192634415,-0.305050535,0.216306236,1.977441254,-0.0483711795
acid_tale__low_Mg_ale_pH5__1,-1.5603743730000001,-1.2581232215,0.33864483500000003,0.48846944800000003,2.690967164,-0.1225805895
acid_tale__low_Mg_ale_pH5__2,-0.6172588907000001,-1.4019593925,0.352936165,0.35131105,2.481881794,-0.13957732150000002
acid_tale__MES_ale_pH7__1,-4.0292594739,-0.2372128075,-0.179845215,-0.0025553660000000003,0.06805043300000001,-0.7017408275
acid_tale__MES_ale_pH7__2,-4.3176708246,-1.3534204045,-0.133927275,0.18076159700000002,0.084464337,-0.6687362145
acid_tale__MES_ale_pH5__1,-3.9640489351,-0.8709139765,0.17805272500000002,0.06236984600000001,0.404279194,-1.0172692055
acid_tale__MES_ale_pH5__2,-4.4613096651,-1.8788491575,0.5808612550000001,0.31781494600000004,0.41562234400000003,-0.5721647755
acid_tale__gmos_pH7__1,-4.6575885907,-0.9000135795,-0.12245240500000001,0.029029823000000003,-0.044456977,-0.5017021995000001
acid_tale__gmos_pH7__2,-4.7513204279,-0.9987075275,-0.11016321500000001,0.067827965,0.021922803,-0.5833008935
acid_tale__gmos_pH5__1,-4.4985983862,-1.8078683855,0.258050795,0.5152835760000001,0.406346794,-0.7150428845
acid_tale__gmos_pH5__2,-4.9488613047,-1.8634070715000002,0.214724405,0.478542218,0.49999337400000005,-0.6608393745000001
adnB__wt_adn__1,-1.3072420172,-0.3195636385,0.525156825,2.322523011,1.546720134,-1.2554890815
adnB__wt_adn__2,-3.5630856726999998,-1.9379040275000001,-0.230701535,1.483699613,1.088136974,-1.5306097885
adnB__delydhB_adn__1,-3.7050553731,-0.3331343815,0.7912719850000001,2.376813077,1.924316284,-1.4930721215
adnB__delydhB_adn__2,-1.6816760833000002,-0.0042905455,0.263191565,2.016693861,1.2544688640000001,-1.0762917375
ytf2__wt_glc__1,6.3915210096,1.4573247535,0.049464605,0.796398622,-0.021341458,-0.6502067195
ytf2__wt_glc__2,5.6007391276,1.2982147935000001,0.228083955,1.227736377,0.003013406,-0.6794069925
ytf2__ybcM_glc__1,5.8290770657,-0.2499405735,0.6497454850000001,1.133110291,-0.5023499650000001,-0.6258904925000001
ytf2__ybcM_glc__2,5.9750955958,-0.29536336350000003,0.597850285,1.2351834720000001,-0.516326841,-0.5500292205
ytf2__ydhB_glc__1,5.2426683586,1.6029594034999999,0.7921500050000001,0.809958238,-0.298945764,-0.5844354445000001
ytf2__ydhB_glc__2,5.3924962446,1.6469502635,0.687099105,0.894882787,-0.283708519,-0.6524518165000001
ytf2__yfeC_glc__1,4.5000043425000005,1.3472742135,0.459227755,0.702623894,-0.30425652000000003,-0.8014976995
ytf2__yfeC_glc__2,4.325112974,1.4654790735,0.594893945,0.64033211,-0.289030999,-0.7787802195
ytf2__yciT_glc__1,4.4541040261,1.6086673935,-0.048493855,1.437646907,-0.029635251,-0.7192877465
ytf2__yciT_glc__2,4.8489959184,1.5991562335,-0.077813195,1.627421015,-0.047432096,-0.7308054625
ytf2__ydiZ_glc__1,3.962562918,0.7787042465,-0.258789885,0.7287866150000001,-0.049834085,-0.6649102315000001
ytf2__ydiZ_glc__2,4.0327117196,0.8101220235000001,-0.312792925,0.562347107,-0.055703914,-0.6196844115
ytf2__ynfL_glc__1,4.9704233798,1.4349865735,0.42990684500000004,1.059081865,-0.015763256,-0.5614662865
ytf2__ynfL_glc__2,5.1116949006,1.4283812135,0.347088265,1.134910591,-0.029652389,-0.4637549655
misc2__dellon_glc__1,8.8170340614,1.7691637335000001,0.251723305,2.225838242,-0.745097667,0.11829938150000001
misc2__dellon_glc__2,8.9191663868,2.1717415035,0.612739765,3.500315446,-1.432211477,0.1797457415
ytf3__wt_glc2__1,-0.7555274519,-0.5660799935,-0.215305075,1.048900368,-0.18734107500000002,-0.8411719095
ytf3__wt_glc2__2,-1.0023340551,-0.3406138575,-0.21921100500000001,0.772974186,-0.199488085,-0.6779516905
ytf3__wt_pH7_lactate__1,-1.9560043996,-1.5843577875000001,-0.35766615500000004,0.660791208,-0.12586512800000002,-0.8580844675
ytf3__wt_pH7_lactate__2,-2.1095832575,-1.6674274185,-0.386588745,0.93674132,-0.195748157,-0.7968318145000001
ytf3__wt_pH55_lactate__1,-1.9427973706000001,-2.4046597695,0.24783653500000002,1.096014276,-0.07427558000000001,-1.1045451935
ytf3__wt_pH55_lactate__2,-1.1448880328,-1.2920868585,0.23684876500000002,0.8515932580000001,-0.117420354,-0.9249712915
ytf3__wt_pH55_HCl__1,-0.9625196982,-1.0286618845,0.055893475000000005,0.907385411,-0.16791149800000002,-0.8801270425000001
ytf3__wt_pH55_HCl__2,-1.0155639259,-1.0970803795,0.10318142500000001,1.214309273,-0.181749304,-1.0458544375
ytf3__dyieP_pH7__1,-1.179178792,-0.0719503455,-0.056106615000000006,0.957564688,-0.20686902100000001,-0.7506950845
ytf3__dyieP_pH7__2,-1.9796102289,-0.5411504475,-0.07265621500000001,1.101539328,-0.23703237,-0.8741295375
ytf3__dyieP_pH55__1,-1.6819182451999999,-0.8716622615,-0.24658312500000001,0.85057128,0.182816214,-1.0409153475
ytf3__dyieP_pH55__2,-1.8729694319,-0.7020922075,-0.565017465,0.487519552,-0.17288101,-0.8883930915
