,A,DksA
ml_abx__glob__2,-0.5033560043,0.2320070227
ml_abx__glob__3,-0.731198051,-0.1185042416
ml_abx__lvx__1,-0.7923250516,0.2333516914
ml_abx__lvx__2,-1.1653977251,-0.3640196751
ml_abx__lvx__3,-2.0245608673,-0.3700488817
ml_abx__mec__1,0.23234963490000002,0.0998633691
ml_abx__mec__2,-0.46899916210000003,-0.1871357603
ml_abx__mec__3,-1.1776603811,-0.3610121563
ml_abx__mem__1,0.273815959,0.2165209582
ml_abx__mem__2,0.1286347585,-0.2689460635
ml_abx__mem__3,-0.3113436566,-0.4331614247
ml_abx__nit__1,0.26903657740000003,-0.2959968709
ml_abx__nit__2,-0.9477591009,-0.6210608005
ml_abx__nit__3,-1.6888466184,-0.8387198083
ml_abx__ntx__1,0.2214636644,-0.49165770470000003
ml_abx__ntx__2,-0.0554458686,-0.256884961
ml_abx__nor__1,-1.671825147,0.2439435656
ml_abx__nor__2,-2.9619661223,-0.059528517100000004
ml_abx__nor__3,-3.6306194947,-0.3163815622
ml_abx__pb__1,0.0363901519,1.058466966
ml_abx__pb__2,-0.46905690170000003,0.6072410276
ml_abx__pb__3,-0.7611684830000001,0.8517887109000001
ml_abx__tmp__1,-2.2934931048,-0.24391604090000002
ml_abx__tmp__2,-5.0475006797,-0.9802669303
ml_abx__tmp__3,-4.6733226596,-1.2671328943
mut_abx__del_mutS_000nor__1,0.7056815111,-0.00160873
mut_abx__del_mutS_000nor__2,-0.8193071652,0.017170248200000002
mut_abx__del_mutS_000nor__3,0.11362565420000001,-0.0155615182
mut_abx__del_mutS_125nor__1,1.0908088361,-0.1175427575
mut_abx__del_mutS_125nor__2,0.5684047625,-0.10282323110000001
mut_abx__del_mutS_125nor__3,1.4670080398,-0.1921377267
mut_abx__del_mutS_250nor__1,3.1504582828,-0.1371937078
mut_abx__del_mutS_250nor__2,2.8098056773,-0.173419982
mut_abx__del_mutS_250nor__3,3.1483406288999998,0.1126014666
mut_abx__del_mutS_375nor__1,4.3347640327,0.1032943624
mut_abx__del_mutS_375nor__2,3.2498700795,-0.0786109846
mut_abx__del_mutS_375nor__3,4.2901857144,-0.1556603929
mut_abx__del_mutS_500nor__1,4.7400501386,-0.220226902
mut_abx__del_mutS_500nor__2,5.0819268816,-0.24385888600000002
mut_abx__del_mutS_500nor__3,5.6415608139,-0.3619031156
mut_abx__del_mutS_625nor__1,5.3953618217,-0.6053958044000001
mut_abx__del_mutS_625nor__2,5.2257600109,-0.3515929949
mut_abx__del_mutS_625nor__3,4.5838440192,-0.2261197779
mut_abx__del_mutS_750nor__1,5.2585528335,-0.0689901465
mut_abx__del_mutS_750nor__2,4.4803977516,-0.0418361744
mut_abx__del_mutS_750nor__3,4.8782482159,-0.014491626700000001
mut_abx__del_mutS_875nor__1,4.6437953055,-0.0471158703
mut_abx__del_mutS_875nor__2,5.0966465874,0.0381341856
mut_abx__del_mutS_875nor__3,5.5622387842,-0.29410583300000004
nit_yeaG__wt_Nminus__1,-1.5379780076,-0.3041894678
nit_yeaG__wt_Nminus__2,1.5379780076,0.3041894678
nit_yeaG__wt_Nplus__1,6.9179844255,-0.008649717500000001
nit_yeaG__wt_Nplus__2,5.013382182,0.22782986360000002
nit_yeaG__del_yeaG_Nminus_24h__1,-0.48366368190000003,-1.7078284903
nit_yeaG__del_yeaG_Nminus_24h__2,2.0645876,-0.0362465484
nit_yeaG__del_yeaG_Nminus_24h__3,-0.5679235579,-0.7073060206
nit_yeaG__del_yeaG_Nminus__1,-0.2716712261,0.1586592786
nit_yeaG__del_yeaG_Nminus__2,1.9872300193,0.39331885
nit_yeaG__del_yeaG_Nplus__1,7.2936273348,0.1270891271
nit_yeaG__del_yeaG_Nplus__2,5.4749887343,0.06538747510000001
opex__amp__1,-1.6373142646,-0.14920972230000001
opex__amp__2,-1.6484635482,0.1684560679
opex__amp__3,-3.1007806685,-0.0138108577
opex__bak_amp__1,-3.2830866663,0.0738655315
opex__bak_amp__2,-4.0623531165,0.0587175632
opex__bak_amp__3,-3.3182234255,-0.0213809295
opex__bak_kan__1,-3.5684301395,0.0087696719
opex__bak_kan__2,-3.2132220654,0.0626687041
opex__bak_kan__3,-2.6120326742,0.032203568
opex__bak_nor__1,-3.4809510376,0.0076592454
opex__bak_nor__2,-3.6211917136,0.07649434370000001
opex__bak_nor__3,-3.4298388145,-0.0498992118
opex__bak_rif__1,-6.2422287497,0.41493836580000004
opex__bak_rif__2,-6.844441834,0.6462799265
opex__bak_rif__3,-6.6926103114,0.3232742084
opex__chx_amp__1,-0.9825645716,-0.1808639802
opex__chx_amp__2,-2.0000485781,-0.23778444340000002
opex__chx_amp__3,-1.0838521498,-0.1440012863
opex__chx_kan__1,-1.8701092370999999,-0.2353309871
opex__chx_kan__2,-0.8602826833,-0.045597052900000004
opex__chx_kan__3,-1.3226624421,-0.0694409069
opex__chx_nor__1,-0.8478346173,-0.0919584266
opex__chx_nor__2,-1.1450378464,-0.12343428960000001
opex__chx_nor__3,-1.2456422479,-0.2777148208
opex__chx_rif__1,-1.2823927727,-0.1474576108
opex__chx_rif__2,-1.6472230902,-0.1675932399
opex__chx_rif__3,-1.0753012516,-0.0168797701
opex__ctrl__1,0.22722942940000002,0.0688687198
opex__ctrl__2,-0.3900675006,-0.021596554900000002
opex__ctrl__3,0.16283807120000002,-0.047272165000000005
opex__etoh_amp__1,-6.9372717964,-0.692365719
opex__etoh_amp__2,-5.7605635536,-0.7091964793000001
opex__etoh_amp__3,-4.0305345341,-0.5600418516
opex__etoh_kan__1,-3.4327158506,-0.6296615443
opex__etoh_kan__2,-1.7889123,-0.537828258
opex__etoh_kan__3,-4.8419110485,-0.5979225316
opex__etoh_nor__1,-6.0761033212,-0.5142232639000001
opex__etoh_nor__2,-2.4385493503,-0.6414992124000001
opex__etoh_nor__3,-4.8379411272,-0.5368282167
opex__etoh_rif__1,-6.0626122699,-0.6291837755
opex__etoh_rif__2,-6.6838705484,-0.4284827122
opex__etoh_rif__3,-7.5298099288,-0.6106725635
opex__glual_amp__1,-2.1345218291,-0.2427337165
opex__glual_amp__2,-2.8864770641,-0.3538813652
opex__glual_amp__3,-2.0590094604,-0.1654909288
opex__glual_kan__1,-2.3739552731,-0.24088044900000002
opex__glual_kan__2,-2.3150894929,-0.19740612470000002
opex__glual_kan__3,-2.0665524013,-0.2417302836
opex__glual_nor__1,-2.1615614635,-0.2494761429
opex__glual_nor__2,-1.9592715747,-0.2632280769
opex__glual_nor__3,-2.4204677244,-0.25832488400000003
opex__glual_rif__1,-7.2105643156,0.23761241290000001
opex__glual_rif__2,-6.8403233172,0.3982193758
opex__glual_rif__3,-6.9859778833,0.3349172771
opex__h2o2_amp__1,-4.6105171665,0.1280432428
opex__h2o2_amp__2,-4.5165731022,0.1976098382
opex__h2o2_amp__3,-4.6427589509,0.0678275271
opex__h2o2_kan__1,-4.0196229727,0.18981664850000002
opex__h2o2_kan__2,-5.0965816763,0.1251375333
opex__h2o2_kan__3,-6.112799444,-0.0906698944
opex__h2o2_nor__1,-4.8867439044,0.0629049628
opex__h2o2_nor__2,-4.3195352765,0.0684380523
opex__h2o2_nor__3,-6.3890832158,-0.06578227140000001
opex__h2o2_rif__1,-8.8824515586,0.16665672
opex__h2o2_rif__2,-9.8802197053,0.2670365188
opex__h2o2_rif__3,-8.8085034286,0.3815551387
opex__ippoh_amp__1,-6.4243607377,-0.6396049920000001
opex__ippoh_amp__2,-5.8776942314,-0.4576781829
opex__ippoh_amp__3,-6.2951917395,-0.7216041201000001
opex__ippoh_kan__1,-5.1195378512,-0.5047220323
opex__ippoh_kan__2,-6.8738819277,-0.5681869222
opex__ippoh_kan__3,-5.8279485989,-0.4562390575
opex__ippoh_nor__1,-6.6776134073,-0.3798006613
opex__ippoh_nor__2,-5.8646543966,-0.4295500236
opex__ippoh_nor__3,-8.9664235987,-0.5468274316
opex__ippoh_rif__1,-7.8504378162,-0.454520431
opex__ippoh_rif__2,-7.8873072744,-0.5516692915
opex__ippoh_rif__3,-7.6921726237,-0.4031056166
opex__kan__1,-1.9866144888,0.18883443660000002
opex__kan__2,-1.9658061148,0.1658788047
opex__kan__3,-2.1001937063,0.19019358760000002
opex__nor__1,-1.1445914099,0.08208173240000001
opex__nor__2,-2.1334240658,0.09839666350000001
opex__nor__3,-1.6101236584,0.1197777904
opex__paa_amp__1,-0.5290010742,0.0169426664
opex__paa_amp__2,-1.1292349888,-0.0955342046
opex__paa_amp__3,-0.4580993271,-0.046395747200000004
opex__paa_kan__1,-6.564923316,0.47499622280000003
opex__paa_kan__2,-6.4408894541,0.5859908741000001
opex__paa_kan__3,-5.6995190504,0.3780722238
opex__paa_nor__1,-1.6544204186,-0.2658670752
opex__paa_nor__2,-0.7994088255,0.012517373
opex__paa_nor__3,-1.9851672462,-0.141468791
opex__paa_rif__1,-6.794161633,0.5756003962
opex__paa_rif__2,-6.809151245,0.5820578587
opex__paa_rif__3,-6.3791551547,0.4177542072
opex__phenol_amp__1,-2.8872198329,-0.0786953896
opex__phenol_amp__2,-3.755261115,-0.0722698328
opex__phenol_amp__3,-3.8101768978,-0.0874449409
opex__phenol_kan__1,-3.0256959473,-0.1072767345
opex__phenol_kan__2,-2.3520676085,-0.1330446771
opex__phenol_kan__3,-3.7560618843,-0.0524164494
opex__phenol_nor__1,-3.2105388151,-0.2035817245
opex__phenol_nor__2,-3.9177458528,-0.1638081357
opex__phenol_nor__3,-4.046950596,-0.43762674690000003
opex__phenol_rif__1,-6.6470883083,0.52686415
opex__phenol_rif__2,-7.0540380886,0.5948597418
opex__phenol_rif__3,-7.2707506596,0.5568071862
opex__pvpi_amp__1,-0.859354952,0.0713249833
opex__pvpi_amp__2,-1.3801942867,-0.0064291575
opex__pvpi_amp__3,-1.5313443441999999,0.09313514860000001
opex__pvpi_kan__1,-2.1984258508,0.1069597637
opex__pvpi_kan__2,-1.3341793602,0.1174165914
opex__pvpi_kan__3,-1.6408641438,0.054185045200000004
opex__pvpi_nor__1,-1.5554309317000001,0.0642958683
opex__pvpi_nor__2,-1.2472955556,-0.005093085000000001
opex__pvpi_nor__3,-1.3143701782,-0.0340463978
opex__pvpi_rif__1,-7.5461511261,0.6520145587
opex__pvpi_rif__2,-8.0726045758,0.7728143423
opex__pvpi_rif__3,-8.1838238675,0.7580063892000001
opex__rif__1,-7.8571973682,0.8934353452
opex__rif__2,-8.0244953385,0.8865879616000001
opex__rif__3,-7.8670000964,0.6320701071
opex__naocl_amp__1,-0.41465547750000004,-0.196659898
opex__naocl_amp__2,0.0582574703,-0.010472400500000001
opex__naocl_amp__3,0.2882789233,-0.0866732534
opex__naocl_kan__1,-0.0687876107,-0.026345896400000002
opex__naocl_kan__2,-0.4321886796,-0.0819707727
opex__naocl_kan__3,0.17718833820000002,0.010010991
opex__naocl_nor__1,-0.3613473115,-0.1060768636
opex__naocl_nor__2,0.2084235037,-0.1152391346
opex__naocl_nor__3,-0.3031451583,-0.1169104319
opex__naocl_rif__1,-7.1354139838,0.7719613014000001
opex__naocl_rif__2,-7.422669152,0.8562345557000001
opex__naocl_rif__3,-6.9163111317,0.8721490889
phage_lysogen__wt_ctrl__1,-0.1987055614,-0.0016421352000000001
phage_lysogen__wt_ctrl__2,0.277626837,0.1399910184
phage_lysogen__wt_ctrl__3,-0.07892127560000001,-0.1383488832
phage_lysogen__O104_H4__1,0.8664313916,-0.1522590307
phage_lysogen__O104_H4__2,1.3743646546,-0.278526506
phage_lysogen__O104_H4__3,1.6089169448,-0.4232090813
phage_lysogen__O157_H7_PA8__1,0.7880286280000001,-0.2677136217
phage_lysogen__O157_H7_PA8__2,1.3448447967,-0.2847008546
phage_lysogen__O157_H7_PA8__3,0.8679058528,-0.5630846855
phage_resist__ygbE_oe__1,7.2395975081,-1.6439289093
phage_resist__wt__1,-0.0829204945,-1.6716471991000001
phage_resist__wt__2,0.0092656188,0.7178371793
phage_resist__wt__3,0.16154318780000002,0.49978694300000004
phage_resist__wt__4,-0.0878883121,0.45402307680000004
phage_resist__ygbE_oe__2,1.4642927032,0.5728242201
phage_resist__ygbE_oe__3,1.9076675059000001,0.6438068351
phage_resist__ygbE_oe__4,2.1267010059,0.5197144707
phage_resist__yahA_oe__1,10.0339656105,0.7461606609
phage_resist__yahA_oe__2,9.5371098554,0.7447503562000001
phage_resist__yahA_oe__3,9.654379516,0.7538583063000001
phage_resist__yrfF_ko__1,-1.0097100105,0.8021260968
phage_resist__yrfF_ko__2,-0.284122066,1.0683489747000001
phage_resist__yrfF_ko__3,-0.6378360119,0.4553511779
pollution__wt_ctrl__1,-0.6069968628,-0.0198066464
pollution__wt_ctrl__2,0.7924795775,-0.0239401549
pollution__wt_ctrl__3,-0.1854827147,0.0437468013
pollution__wt_urban__1,5.0289233667,0.1695072531
pollution__wt_urban__2,2.5723022561,0.07741417760000001
pollution__wt_urban__3,1.1639911758,0.15324529480000001
pollution__wt_diesel__1,-0.6920761513,0.3252959542
pollution__wt_diesel__2,2.5043335178,0.0786744942
pollution__wt_diesel__3,2.2599455979,0.1527812052
pollution__evo_diesel__1,0.9280506263,0.2160235485
pollution__evo_diesel__2,-0.268118954,0.2401377583
pollution__evo_diesel__3,-0.6217125835,0.5144044337
ppGpp__wt_relAtrunc_00m__1,-1.8364602083000001,-0.039321335400000004
ppGpp__wt_relAtrunc_00m__2,-1.1194442145,-0.1643994172
ppGpp__mut_delrelA_10m__1,-5.4253759166,0.5824151738000001
ppGpp__mut_delrelA_05m__1,-6.2391946716,0.1593857786
ppGpp__mut_delrelA_10m__2,-6.275482693,0.565866663
ppGpp__mut_delrelA_10m__3,-5.916688835,0.6294748718000001
ppGpp__mut_delrelA_00m__1,-7.231710935,0.1331558686
ppGpp__mut_delrelA_00m__2,-6.1933770541,-0.1054193596
ppGpp__mut_delrelA_05m__2,-5.8192784016,0.0874179202
ppGpp__mut_delrelA_05m__3,-5.7395031035,0.15485659200000002
ppGpp__mut_delrelA_00m__3,-6.1748687338,-0.062705832
ppGpp__wt_delrelA_10m__1,2.2394815897,0.4356032349
ppGpp__wt_delrelA_05m__1,1.9831186308,0.15333046860000002
ppGpp__wt_delrelA_05m__2,1.7602222298,0.13456691410000002
ppGpp__wt_delrelA_10m__2,2.5032428555,0.45274855340000003
ppGpp__wt_delrelA_10m__3,2.8453434144000003,0.4020533812
ppGpp__wt_delrelA_00m__1,0.051148649500000004,0.0182210603
ppGpp__wt_delrelA_00m__2,0.0655853916,0.0322151091
ppGpp__wt_delrelA_05m__3,2.3696904732,0.13766647810000002
ppGpp__wt_delrelA_00m__3,-0.1167340411,-0.0504361693
ppGpp__mut_relAtrunc_10m__1,-6.6067528355,-0.21525514310000002
ppGpp__mut_relAtrunc_05m__1,-6.960593239,-0.1971382681
ppGpp__mut_relAtrunc_05m__2,-6.7616484362,-0.1656509526
ppGpp__wt_relAtrunc_10m__1,-1.7647083923,-0.21023823020000001
ppGpp__wt_relAtrunc_10m__2,-2.1747753848,-0.10591049999999999
ppGpp__wt_relAtrunc_10m__3,-2.0274714622,-0.10906982080000001
ppGpp__mut_relAtrunc_00m__1,-7.1436899218,0.1644263532
ppGpp__wt_relAtrunc_00m__3,-2.1917027138,-0.0722941055
ppGpp__wt_relAtrunc_05m__1,-1.4604628005,-0.17313639590000002
ppGpp__wt_relAtrunc_05m__2,-2.3369583475,-0.3069232381
ppGpp__wt_relAtrunc_05m__3,-2.2874550999,-0.22442062000000002
ppGpp__mut_relAtrunc_00m__2,-6.3975346369,-0.3112213061
ppGpp__mut_relAtrunc_00m__3,-7.0343649325,-0.20503880630000001
ppGpp__mut_relAtrunc_10m__2,-7.3142018546,-0.2361034364
ppGpp__mut_relAtrunc_05m__3,-5.9781921881,-0.1455054069
ppGpp__mut_relAtrunc_10m__3,-6.8306835265,-0.1344997614
pressure__high_pressure__1,-1.2146581692,-0.35389449040000004
pressure__high_pressure__2,-1.106695532,-0.5609092492000001
pressure__low_pressure__1,-0.3211280358,0.032248209300000004
pressure__low_pressure__2,0.3211280358,-0.032248209300000004
quantum_dots__ctrl__1,-0.7167616926,-0.0233926456
quantum_dots__ctrl__2,0.7167616926,0.0233926456
quantum_dots__cdte_light__1,-3.2362218013,0.1500524085
quantum_dots__cdte_light__2,-1.5324135503,0.2562699527
quantum_dots__cdte_dark__1,-2.4022781854,0.1473129474
quantum_dots__cdte_dark__2,-2.4936874159,0.11505801480000001
quantum_dots__cdse_light__1,-0.9261056940000001,-0.1914651802
quantum_dots__cdse_light__2,-0.4030446714,-0.0367292509
quantum_dots__cdse_dark__1,-1.2912728901000001,0.2873095859
quantum_dots__cdse_dark__2,-1.6199633993,0.1839619748
raman__wt__1,-0.0314802785,-0.1945610371
raman__del_cyaA__1,1.8367119594,0.11205936990000001
raman__del_cyaA_01mM__1,1.9675154966,0.134957384
raman__del_cyaA_05mM__1,2.6107831307,0.033080757100000004
raman__del_cyaA_1mM__1,1.6180737077,0.0798393445
raman__wt__2,-0.2974162952,0.19909827400000002
raman__del_cyaA__2,2.347398074,-0.0824938769
raman__del_cyaA_01mM__2,1.3130504725,0.1030533597
raman__del_cyaA_05mM__2,1.074832541,0.5217711014
raman__del_cyaA_1mM__2,2.3365584449,-0.2544493721
raman__wt__3,0.32889657370000003,-0.0045372368
raman__del_cyaA__3,1.5789008500000001,-0.0247666515
raman__del_cyaA_01mM__3,2.7721762685,-0.28044441070000004
raman__del_cyaA_05mM__3,2.3093287021,0.1846956046
raman__del_cyaA_1mM__3,1.9642934727,-0.1320388604
rand_barrel__mut_nanE__1,12.8756335829,-0.1992790176
rand_barrel__mut_nanE__2,12.6920667464,-0.07980695630000001
rand_barrel__mut_nanE__3,15.0586083061,-0.6682684835
rand_barrel__mut_pdxJ_1__1,1.4272984322,-0.0452063392
rand_barrel__mut_pdxJ_1__2,0.0018865766,0.0369971396
rand_barrel__mut_pdxJ_1__3,3.7904551598,-0.6199294333
rand_barrel__mut_pdxJ_2__1,12.5285711109,0.0244111292
rand_barrel__mut_pdxJ_2__2,12.4831927032,-0.2920612262
rand_barrel__mut_pdxJ_3__1,7.0480625561,-0.1648634984
rand_barrel__mut_pdxJ_3__2,7.3647189813,-0.0359519018
rand_barrel__del_serB__1,-0.2242947281,0.0756827645
rand_barrel__del_serB__2,0.2242947281,-0.0756827645
rockhopper__CV104_pHDB3__1,3.8776899734,0.11608483580000001
rockhopper__CV104_pHDB3__2,3.5512946312,0.0647455774
rockhopper__CV104_pHDB3__3,3.6259239365,0.2155218572
rockhopper__CV104_pLCV1__1,3.888286105,0.0539815981
rockhopper__CV104_pLCV1__2,3.8459427262,0.2140441394
rockhopper__CV104_pLCV1__3,4.1084008456,0.2393747671
rockhopper__wt_lb__1,-1.6493703124999999,0.619899321
rockhopper__wt_lb__2,-1.0230879601,0.9566828958
rockhopper__wt_lb__3,-0.7370419099000001,0.5417977224
rockhopper__wt_lb_aMG__1,-1.8385872970000001,0.4270831894
rockhopper__wt_lb_aMG__2,-2.5767645247,0.486234125
rockhopper__wt_lb_aMG__3,-2.2802628477,0.6658747881
rockhopper__del_sgrR_lb_aMG__1,-3.0874145862,0.6283288121
rockhopper__del_sgrR_lb_aMG__2,-3.5234349713,0.9189070274000001
rockhopper__del_sgrR_lb_aMG__3,-4.1092120261,0.6980036780000001
rockhopper__del_sgrS_glyc_aMG__1,0.2423753897,0.1489535922
rockhopper__del_sgrS_glyc_aMG__2,-0.8868716274,0.1208308614
rockhopper__del_sgrS_glyc_aMG__3,-1.2084957941,0.1794853152
rockhopper__del_sgrS_glyc__1,3.1038554402,-0.1403627641
rockhopper__del_sgrS_glyc__2,2.3408276116,0.050391429800000005
rockhopper__del_sgrS_glyc__3,2.1071613423,0.17336711840000002
rockhopper__wt_lb_aMG__4,-4.0365052794,0.7548921465
rockhopper__wt_lb_aMG__5,-4.0945767812,0.9907787769
rockhopper__wt_lb_aMG__6,-3.6629771947,0.8747812883
rockhopper__wt_glyc_aMG__1,-0.010953777100000001,0.4235560608
rockhopper__wt_glyc_aMG__2,-1.0243374077,0.0986318042
rockhopper__wt_glyc_aMG__3,-0.6506201993,0.1673027618
rockhopper__wt_glyc__1,2.4601281368,0.1403750963
rockhopper__wt_glyc__2,2.4554290059,0.1948292309
rockhopper__wt_glyc__3,2.0755214006,0.1626644134
rockhopper__CV108_glyc_aMG__1,3.4455069981,-0.0245212722
rockhopper__CV108_glyc_aMG__2,0.6229196113000001,0.1947349293
rockhopper__CV108_glyc_aMG__3,1.6991760052,0.2053669063
rockhopper__wt_glyc__4,2.5095157492,-0.1299017482
rockhopper__wt_glyc__5,5.7075728475,-0.0497504176
rockhopper__wt_glyc__6,-1.8616197506,-0.2706956018
rockhopper__wt_glyc_aMG__4,-1.0206393042,0.547524459
rockhopper__wt_glyc_aMG__5,1.0597470837,0.4706654477
rockhopper__wt_glyc_aMG__6,0.819386689,0.7138991365
rockhopper__wt_glyc__7,-2.7290351599,-0.07616523310000001
rockhopper__wt_glyc__8,-2.4606055265,0.3393061026
rockhopper__wt_glyc__9,-2.8186571784,-0.0815632694
rockhopper__wt_glyc__10,-2.3283533439,-0.4120071718
rockhopper__wt_glyc__11,-1.6352662928,0.0691133985
rockhopper__wt_glyc__12,-1.3746298879,0.1137952002
rpoD__wt__1,0.1216127364,-0.11272379240000001
rpoD__wt__2,0.278241807,-0.12331764860000001
rpoD__rpoD_mut__1,0.8824424016,1.4982258606
rpoD__rpoD_mut__2,2.7602548581,1.2815448704999999
rpoD__rpoD_mut__3,2.297656225,1.2880616277999999
rpoD__wt__3,-0.39985454340000004,0.23604144100000002
rpoN_peptide__ctrl__1,0.3787762865,0.051715551000000005
rpoN_peptide__ctrl__2,0.3376174952,-0.0160077703
rpoN_peptide__ctrl__3,-0.7163937818,-0.035707780700000004
rpoN_peptide__nminus__1,0.2957450253,0.0075212997
rpoN_peptide__nminus__2,0.34689305060000003,0.0184603939
rpoN_peptide__nminus__3,-1.0641187109,-0.0219963986
rpoN_peptide__nplus__1,2.2398284031,0.3525351639
rpoN_peptide__nplus__2,2.1524190538,0.38840757060000003
rpoN_peptide__nplus__3,2.3949308438,0.309737794
rpoN_peptide__s54_wt__1,0.6581410044,0.1059418396
rpoN_peptide__s54_wt__2,0.5948108040000001,0.0676098953
rpoN_peptide__s54_wt__3,0.6847993365,0.06702185150000001
rsd__wt_ee__1,-0.2162167882,-0.1560220431
rsd__wt_ee__2,0.2162167882,0.1560220431
rsd__del_rsd_ee__1,0.25051084230000004,0.29862522550000004
rsd__del_rsd_ee__2,-0.1274448949,0.074073411
rsd__del_ssrS_ee__1,0.3057759413,0.7808625775
rsd__del_ssrS_ee__2,0.17614698480000002,1.0786330354
rsd__del_rsd_ssrS_ee__1,1.117991408,0.5993460231000001
rsd__del_rsd_ssrS_ee__2,1.3542332446,0.7602782933000001
rsd__del_rpoS_ee__1,0.1381129501,1.2112497872
rsd__del_rpoS_ee__2,0.1882572892,1.1611166935
rsd__wt_me__1,2.1430425557,-0.21239735610000002
rsd__wt_me__2,2.2446446246,-0.1193278121
rsd__del_rpoS_me__1,3.0107344819,-1.2321703176
rsd__del_rpoS_me__2,2.4326504181,-1.1987915686
rsd__wt_ts__1,0.6995126671,-1.0356865764
rsd__wt_ts__2,-0.24194075110000002,-0.6744206952
rsd__del_rsd_ssrS_ts__1,1.8459375263000002,-0.47023611070000004
rsd__del_rsd_ssrS_ts__2,2.0467785784,-0.36094174100000004
rsd__del_rpoS_ts__1,3.1862850642,-0.7925414740000001
rsd__del_rpoS_ts__2,4.0565569716,-0.7012452435000001
rsd__wt_s__1,-0.7347156355000001,0.0821758204
rsd__wt_s__2,-1.1301797539,0.1300891362
rsd__del_rsd_s__1,-0.5596116996,-0.3199838135
rsd__del_rsd_s__2,0.0398567928,-0.150964498
rsd__del_rsd_ssrS_s__1,-0.1767985646,0.1327141376
rsd__del_rsd_ssrS_s__2,0.2765113726,0.13117716170000002
rsd__del_rsd_ls__1,2.0615886615,-1.7157727611
rsd__del_rsd_ls__2,1.9042653146,-1.7853895784
rsd__del_ssrS_ls__1,1.7468728245,-2.0901113983
rsd__del_ssrS_ls__2,0.8062911382,-2.4446604337
rsd__del_rsd_ssrS_ls__1,5.3881037372,-1.4180128326
rsd__del_rsd_ssrS_ls__2,5.6761453789,-0.9547777524000001
rsd__del_rpoS_ls__1,1.9731603454000002,-0.9190521877000001
rsd__del_rpoS_ls__2,2.2876547717999998,-0.7805119244000001
sdsR_ryeA__wt_3h__1,-0.8212748112,0.1353523374
sdsR_ryeA__wt_8h__1,-0.9295422188,-0.4556182837
sdsR_ryeA__wt_3h__2,0.8212748112,-0.1353523374
sdsR_ryeA__wt_8h__2,-0.2417702146,-0.7082653318000001
starve_series__t00_growth1__1,-0.24888936890000002,0.0726419064
starve_series__t00_growth1__2,0.45696659700000003,0.037395942
starve_series__t00_growth1__3,-0.3965675151,0.0409968852
starve_series__t00_growth1__4,0.1884902869,-0.1510347337
starve_series__t01_starve__1,4.3348803698000005,1.894003582
starve_series__t01_starve__2,5.5164078666,1.9445047325
starve_series__t02_starve__1,8.4750444531,1.9821366876000002
starve_series__t02_starve__2,7.9893491598,2.0686608612
starve_series__t03_starve__1,0.5223113897,2.4046113901
starve_series__t03_starve__2,1.0394377238,2.4237035441
starve_series__t04_starve__1,-5.8278711581,2.0481431556
starve_series__t04_starve__2,-6.0222629531,2.0180693585
starve_series__t05_starve__1,-10.0815871308,2.4694261652
starve_series__t05_starve__2,-9.0193387838,3.1213327657
starve_series__t06_starve__1,-9.9173933453,2.7189477672
starve_series__t06_starve__2,-10.2727339163,2.5591549545
starve_series__t07_starve__1,-11.8708857674,2.76320861
starve_series__t07_starve__2,-10.7676045494,2.8132142957
starve_series__t08_starve__1,-11.4648059904,2.6866233394
starve_series__t08_starve__2,-11.3382331927,2.8909028958
starve_series__t09_starve__1,-11.7612689645,2.7220209282
starve_series__t09_starve__2,-11.5935189292,2.7161722069
starve_series__t10_starve__1,-12.0019278376,2.4692924416
starve_series__t10_starve__2,-11.1714634344,3.0675577211
starve_series__t11_starve__1,-10.4121464962,2.8531528354
starve_series__t11_starve__2,-10.5280231825,2.9409183886
starve_series__t12_starve__1,-11.5313392388,1.9937473915
starve_series__t12_starve__2,-11.4231521939,2.1034961871
starve_series__t14_starve__1,-10.9802714735,1.9393677708000001
starve_series__t14_starve__2,-10.4435359067,2.7219690755
starve_series__t16_starve__1,-10.3465543027,1.9041442321000002
starve_series__t16_starve__2,-10.5475745835,1.8145827711
starve_series__t17_starve__1,-10.5886606001,1.669638198
starve_series__t17_starve__2,-10.4747579868,1.7173678017
starve_series__t18_starve__1,-11.1267962313,1.7826056754000001
starve_series__t18_starve__2,-11.4773322711,1.7307813951000002
starve_series__t20_starve__1,3.1346185201,-0.0721792957
starve_series__t20_starve__2,3.6838149269000002,-0.2442829477
starve_series__t21_growth2__1,6.1339364897,0.33643261350000003
starve_series__t21_growth2__2,6.218265288,-0.4752829389
starve_series__t22_growth2__1,0.969203235,0.48607103290000003
starve_series__t22_growth2__2,1.7573575806,0.9327489829000001
starve_series__t23_growth2__1,1.195839523,0.0195174282
starve_series__t23_growth2__2,1.3949864026,-0.014170158
starve_series__t25_growth2__1,2.7467969317,0.10783763710000001
starve_series__t25_growth2__2,2.8847790007,0.0481761505
starve_series__t26_growth2__1,1.451016728,0.0086978785
starve_series__t26_growth2__2,3.0533801472,0.4729077787
starve_series__t27_growth2__1,1.91455799,0.15172856610000002
starve_series__t27_growth2__2,1.6524184515,0.2182296282
starve_series__t28_growth2__1,1.2215130663,0.36177387990000004
starve_series__t28_growth2__2,1.957576801,0.2593277418
time_course__lb_4hr__1,0.1817847032,-0.0812944963
time_course__lb_4hr__2,-0.1147290999,0.027361947100000002
