,A,CpxR
SRX254752,1.9178491429000002,0.08974837620000001
SRX254753,1.2978342837,-0.2123621201
SRX254754,1.6222489913,0.3982056591
SRX254755,1.4023713622,0.3546418727
SRX254756,1.9006201301,0.4016641164
SRX254757,-0.0003529865,-1.3328710314
SRX254758,0.8068074468,-1.0793868462
SRX254759,1.631496705,-0.8148903448
SRX254760,0.6645636621000001,-0.07095020290000001
SRX254761,0.8014844637,-0.3376912423
SRX254762,0.8723424162000001,-0.1981510371
SRX254763,1.621186864,0.1672211018
SRX254764,1.1728216695,-0.1139160786
SRX254765,1.5197168587,0.0693027286
SRX254766,0.7214397855,-0.8394929949000001
SRX254767,1.669944772,-0.9964081429
SRX254768,1.5173552315999999,-0.9727016618000001
SRX254772,-0.5005146456,0.6176880913
SRX254773,0.2986406314,0.2638110354
SRX254774,0.6098453777,0.9844625056
SRX254775,-0.6723855379,0.0051695115000000005
SRX254776,1.8493754892,-0.0984089922
SRX254777,-0.9979855476,0.150671361
SRX254778,-1.056034708,0.6872715346
SRX254779,-0.4257702443,0.6187646647
SRX254780,0.5524455675000001,0.9767385517
SRX254781,-1.2316533773,0.8682049903
SRX254782,-0.45536832780000003,0.9191038763
SRX254783,-0.9499401864,0.6241298486
SRX254784,-1.1191254351,0.0571242723
SRX254785,-0.46308476860000003,0.19340716230000002
SRX254786,0.13142790240000002,0.08920076960000001
SRX7136401,-0.5978467194,0.0356838125
SRX7136403,-0.21375221300000002,-0.1396794777
SRX7136405,-0.15183466810000001,0.9872600992
SRX7136407,0.4448234901,1.3778900317
SRX7136409,0.1671099741,1.1054042032
SRX7136411,0.8115989324,0.1039956652
SRX3754949,0.1521744061,0.0599166633
SRX3754950,0.3286090505,0.0164000332
SRX3754951,-0.4807834566,-0.0763166965
SRX3754952,0.6461751677,0.0122453328
SRX3754953,0.3276760743,0.0073923599
SRX3754954,-0.4009719511,-0.0974270326
SRX3754955,0.25844250690000004,-0.8722222762
SRX3754956,0.319349294,-0.9925531969
SRX3754957,0.3519214867,-0.9176245746
SRX3754966,-0.5909683266,0.037496638900000004
SRX3754967,-0.5107673546,-0.0189888708
SRX3754969,-0.9563935943,-0.027260825800000003
SRX1424798,-0.1046466539,0.0357775862
SRX1424799,0.1046466539,-0.0357775862
SRX1424800,-0.0694732755,0.25032816890000004
SRX1424801,0.45980022810000004,0.10020781050000001
SRX1424802,2.3866603474,1.0754672104
SRX1424803,3.0039659015,1.0319318837
SRX1424804,4.0502571661,0.7254862087
SRX1424805,4.020129887,0.7918733297
SRX1424806,0.3702389354,1.0228706422
SRX1424807,0.32676908200000004,1.1261981212
SRX1424808,-1.018914446,0.2836332303
SRX1424809,-1.1522437723,0.21369325600000003
SRX1424816,-3.0108725525,0.2027510038
SRX1424817,-3.4047853053,0.3571147448
SRX1424818,0.153095731,-1.0900769397
SRX1424819,-0.1024547019,-0.8322037705
SRX1424824,2.0629588881,-0.1438210126
SRX1424825,2.3253946688,-0.051375110200000004
SRX1424826,0.4019058842,-0.2370951526
SRX1424827,0.28748975060000004,-0.1253018346
SRX1424828,2.9646772524,-0.3911883842
SRX1424829,2.3079196293,-0.4937415191
SRX1424830,1.9409876896,-0.5580784148
SRX1424831,2.1483684767,-0.5198392568
SRX1424834,2.5247710018,-0.1268847517
SRX1424835,2.2743732429,-0.1653573858
SRX1424840,4.5076812516,-0.7605216432
SRX1424841,3.9139071166,-0.7497590563000001
SRX1424842,9.6397976633,-0.0864465506
SRX1424843,9.9648966296,-0.2401197622
SRX1424844,3.5212448617,-0.1541478624
SRX1424845,3.8520240372,-0.1193973435
SRX1424846,-1.7797580968000002,-1.2856068811
SRX1424847,-1.4125234708,-0.8111629515000001
SRX5060277,-0.2920262487,0.17615693870000002
SRX5060279,5.1580062963,-0.4177416022
SRX5060281,0.2920262487,-0.17615693870000002
SRX5060283,5.697396952,-0.2668244876
SRX5936089,0.3831317662,0.014846436000000001
SRX5936090,-0.1968988513,0.1229994073
SRX5936091,0.1078417728,0.1611650587
SRX5936092,-0.2940746878,-0.299010902
SRX5936093,4.0398354225,0.1347401993
SRX5936094,5.8292768663,0.193257906
SRX5936095,2.8914930847,1.1737939384
SRX5936096,2.7354854615,1.1208065475
SRX5936097,1.8166004962,1.0616612511
SRX5936098,2.1634633077,1.2336044563
SRX5936099,2.337349532,0.9521145724000001
SRX5936100,2.3468920249,0.9204842877
SRX5936101,4.0788683454,0.6598419693
SRX5936102,3.7272246338,0.7877491393
SRX5936103,5.2282076804,0.1332692282
SRX5936104,4.7058618558,0.12543862420000002
SRX5936105,6.3480731518999995,-0.41428044750000004
SRX5936106,6.1505363519,-0.3350756683
SRX5936107,6.145598742,-0.4162930447
SRX5936108,6.139736192,-0.4394824654
SRX5936109,6.9916271156,-0.5726536803
SRX5936110,7.2164574222,-0.5481899708
SRX5936111,7.4738708876,-0.7719706739000001
SRX5936112,7.2254066753,-0.8066003703
SRX5936113,7.3594258975,-0.7750395564
SRX5936114,7.5517905959,-0.6285387943
SRX5936115,7.8734475325,-0.9099169407000001
SRX5936116,7.5757163828,-0.8517991378
SRX5936118,8.3711951857,-0.8379179126
SRX5936119,7.6794285854,-0.9264968884
SRX5936121,8.1435842007,-1.0994784529
SRX5936122,8.4706521647,-1.0873363112
SRX5936123,6.873450873,-0.6985366924
SRX5936124,6.8262169297,-0.7384791589
SRX5936125,7.558697993,-0.9109615566
SRX5936126,7.1721124521,-1.3346589565
SRX5936128,6.0022544056,-0.3599174757
SRX5936129,6.3230414591,-0.1465430711
SRX5936130,2.162745578,-1.1329132002
SRX5936131,1.9347304916999999,-0.8988650448000001
SRX5936132,2.8094850486,-0.2363789252
SRX5936133,2.6615454554999998,-0.4522464484
SRX5936134,3.1504144251,-0.36188425550000003
SRX5936135,2.3211214221,-0.33427891190000003
SRX5936137,4.0255496528,0.3328474652
SRX5936138,3.4616037141,0.3455370538
SRX5936139,5.1053307074,0.13945313750000002
SRX5936140,4.061423838,0.2241293509
SRX5936141,4.8624825804,0.203871232
SRX5936142,4.6138152629,0.0888763246
SRX5936143,2.6281175072,-0.0098830355
SRX5936144,2.3467051157,0.1927657579
SRX8557650,-0.2294495497,0.040376762100000005
SRX8557651,0.0894959785,-0.0500114323
SRX8557652,0.1399535711,0.0096346702
SRX8557653,0.1789185677,-0.0827513793
SRX8557654,0.29438886680000004,-0.030930558
SRX8557655,0.1618164037,-0.0147977443
SRX8557656,8.6484778816,-1.0955550466
SRX8557657,8.9976197371,-1.0925239424
SRX8557658,8.4408163028,-1.0245636229
SRX8557659,1.5863319667,-0.4384438363
SRX8557660,2.253953457,-0.41675143940000003
SRX8557661,2.1709559159,-0.43788260970000004
SRX8557662,1.4824169467,-0.5900136284
SRX8557663,1.4718901584,-0.4791557071
SRX8557664,0.8735275760000001,-0.5306248137
SRX8557665,0.7641123798,-0.38299428360000004
SRX8557666,1.6793200847,-0.0925135428
SRX8557667,0.297756787,-0.44520989380000003
SRX3405147,-0.20585734930000002,-0.12568309090000002
SRX3405148,0.5127292609,-0.0226690841
SRX3405149,-0.3068719116,0.148352175
SRX3405150,-2.0096965915,-0.35600921020000004
SRX3405151,-2.2975055782,-0.211315048
SRX3405152,-0.6392981006,-0.1849581214
SRX3405153,-1.0732734638,-0.338409198
SRX3405154,-0.8995564233000001,-0.3899661263
SRX3405155,-1.3481114971000001,-0.43622870900000005
SRX3405156,-3.8265213869,-0.45641328210000004
SRX3405157,-0.8518391070000001,-0.3371804469
SRX312063,-2.363313989,0.32162227530000004
SRX312064,-2.1105993334,0.3170287678
SRX312065,-2.7115267839,-0.3404448236
SRX312066,0.6584620127,-0.461044035
SRX312067,0.7038570057,-0.5124476108
SRX312068,1.9768186901,-1.1947691484
SRX312069,1.9758608671000002,-1.203038354
SRX312070,-0.0535644802,0.061510608700000004
SRX312071,0.0535644802,-0.061510608700000004
SRX312072,-0.8580130560000001,-0.4213361215
SRX312073,-1.1449705628,-0.5031474009
SRX312074,-1.4525102561,0.2993711844
SRX312075,-1.5443454442,0.3135272786
SRX312076,-2.7617120173,-1.6026171603
ecoli_00001,0.1638441128,-0.016455943
ecoli_00002,-0.1638441128,0.016455943
ecoli_00003,-1.0228616142,0.48361660700000003
ecoli_00004,-0.9957807099,0.481963148
ecoli_00005,-1.7029314499,-0.34823233600000003
ecoli_00006,-1.460575199,-0.46786989100000004
ecoli_00007,-1.4923577685,0.46443511400000004
ecoli_00008,-1.3204176464000001,0.45899736500000005
ecoli_00009,-0.7727932158,-0.205701605
ecoli_00010,-0.8956716937,-0.16910454
ecoli_00011,-4.2752138913,-0.122076266
ecoli_00012,-4.3640696351,-0.09064453500000001
ecoli_00014,-3.823934378,-0.035502778000000006
ecoli_00015,-3.8317340903,-0.10232901400000001
ecoli_00016,-4.0206753825,0.016478089
ecoli_00017,-4.4718365103,0.003416019
ecoli_00018,-4.1986877987,-0.023407665
ecoli_00019,-1.1849033476,0.161531063
ecoli_00020,-1.1750892326,0.244877788
ecoli_00021,-2.7893672973,-0.10101905500000001
ecoli_00022,-2.6833997004,-0.118285491
ecoli_00023,-0.957421359,0.130968896
ecoli_00024,-0.6719005648,0.16416381700000002
ecoli_00025,-1.149213783,0.5578435850000001
ecoli_00026,-0.9545293206000001,0.587865716
ecoli_00027,2.2317302823,0.479075976
ecoli_00028,2.3838651264,0.43220153
ecoli_00029,2.3920762552,0.207309178
ecoli_00030,2.2910331653,0.157351611
ecoli_00031,4.0893702372,0.661718113
ecoli_00032,4.5619290583000005,0.5436341450000001
ecoli_00033,-0.5173123259,0.731233737
ecoli_00034,0.23522090920000002,0.89835275
ecoli_00035,0.7409719623000001,0.36012009300000003
ecoli_00036,0.5641331022,0.28217445
ecoli_00037,0.6143128175,0.37726644600000003
ecoli_00038,1.1260434378,0.443128212
ecoli_00039,-1.4771787523,-0.045097728000000004
ecoli_00040,-1.1383082978,-0.047231382
ecoli_00041,-0.7221449834,0.265605576
ecoli_00042,-1.2378741719,0.21461374500000002
ecoli_00043,-1.4469161176,-0.36555257100000005
ecoli_00044,-1.6444548745,-0.290672036
ecoli_00045,-2.2528591188,-0.49350523100000004
ecoli_00046,-2.5287450931,-0.40606392900000005
ecoli_00047,-1.3099453653,-0.131238931
ecoli_00048,-1.1470664308,-0.088533862
ecoli_00049,-1.0160844798,0.561196726
ecoli_00050,-0.5850269631,1.100875522
ecoli_00051,-0.7612141315000001,1.237183526
ecoli_00052,-0.25545214180000003,0.832935233
ecoli_00053,-0.2343616846,0.864445447
ecoli_00054,-0.190105087,1.441400653
ecoli_00055,-0.1875859887,1.424536454
ecoli_00056,3.8392397592,0.281755229
ecoli_00057,3.4812330558,0.188715756
ecoli_00058,3.9753271622,-0.18006717500000002
ecoli_00059,3.9967049178,-0.031336151
ecoli_00060,1.1445084297,-0.059620317000000006
ecoli_00061,1.2373884441,-0.051596002
ecoli_00062,4.1728542366,0.063542728
ecoli_00063,3.9737141447,0.031548838
ecoli_00064,2.4981099776,0.470277959
ecoli_00065,2.5898903385,0.595664834
ecoli_00066,11.2851309189,0.25057528500000004
ecoli_00067,11.1007659435,0.31728971
ecoli_00068,-0.1798858377,-0.303016885
ecoli_00070,-0.5311949314000001,-0.366281515
ecoli_00071,-0.8990726363,-0.39905693600000003
ecoli_00072,-0.9686675934000001,-0.197432551
ecoli_00073,-6.0566042903,-0.519723361
ecoli_00074,-7.0621614979,-0.123981032
ecoli_00075,-0.8830578155000001,-0.21628477200000001
ecoli_00077,0.0821105785,-0.0010492020000000002
ecoli_00078,-0.1710426149,-0.351655979
ecoli_00079,-1.2596331034000001,-0.233844026
ecoli_00080,-1.4668645177,-0.83793286
ecoli_00081,-2.1035334234,-0.5596798390000001
ecoli_00082,1.9402502782000002,0.914020224
ecoli_00083,1.9553062590999999,0.888485166
ecoli_00084,1.802564683,1.134151356
ecoli_00085,2.1470272283,1.082567691
ecoli_00086,0.37048182090000004,0.26330238300000003
ecoli_00087,0.3495746034,0.19419856400000002
ecoli_00088,-3.1480044951,0.105368764
ecoli_00089,-3.1822686228,0.084918884
ecoli_00090,-0.42264328300000004,-0.20316713600000003
ecoli_00091,-0.12439920400000001,0.001045006
ecoli_00092,0.9222209806,-0.08811020700000001
ecoli_00093,-0.22005530380000002,0.180257883
ecoli_00094,4.0535498183,0.18127199900000002
ecoli_00095,4.1634041888,0.12299757900000001
ecoli_00096,1.9307493131000002,-0.0068059570000000005
ecoli_00097,1.5768332062,0.08366097600000001
ecoli_00098,5.2737511735,-0.19123894300000002
ecoli_00099,4.3986566989,-0.19221227700000001
ecoli_00100,-0.7762857189,-0.45536037500000004
ecoli_00101,-0.5369429506,-1.013562137
ecoli_00102,-1.5812712382,-0.9952300150000001
ecoli_00103,1.3630023419000001,-1.059313448
ecoli_00104,1.8272076078000001,-0.9056743490000001
ecoli_00105,1.223533581,-0.321701088
ecoli_00106,0.5872175572,-0.46519456600000003
ecoli_00107,0.6428828665,-0.6120343730000001
ecoli_00108,0.3827918033,0.49123089700000006
ecoli_00109,0.8206189431,0.671828634
ecoli_00110,-0.2811357483,0.21348961300000002
ecoli_00111,-0.4447030055,0.26250089800000004
ecoli_00112,-0.28583799530000004,0.262762467
ecoli_00113,-0.23753640110000002,0.23584839999999999
ecoli_00114,0.0860763112,0.251450198
ecoli_00115,0.30926768450000003,0.231613232
ecoli_00116,-0.3686156385,0.470387712
ecoli_00117,-0.042655190700000005,0.5585201160000001
ecoli_00118,0.1837511654,0.43093641200000005
ecoli_00119,0.0236135953,0.47738438200000005
ecoli_00120,-0.2773891859,0.497850243
ecoli_00121,0.3503241183,0.528216152
ecoli_00122,-1.5077155179,0.396219023
ecoli_00123,-1.5053772797,0.45777799999999996
ecoli_00124,-1.6132455578,0.360808571
ecoli_00125,2.1361495325,-0.377345046
ecoli_00126,-1.9741202385,-0.665005668
ecoli_00127,0.0123230658,-0.739201989
ecoli_00128,-3.1899172782,-1.228548538
ecoli_00129,2.7245428416,-0.07749206
ecoli_00130,-0.4505944405,-0.31869361
ecoli_00131,1.2969222162,-0.507891577
ecoli_00132,-2.2516551846,0.042350504000000004
ecoli_00133,-3.7814420319,-0.08140993
ecoli_00134,2.498952639,-0.29933009600000005
ecoli_00135,-0.8632976615,-0.16394340200000002
ecoli_00136,8.7494943428,0.37917283100000004
ecoli_00137,-1.2026028873,-0.572718395
ecoli_00138,-2.9792084041,0.350159749
ecoli_00139,4.9491734039,0.550315646
ecoli_00140,-2.0310445463,-0.21709989500000001
ecoli_00141,8.8237477709,0.508499483
ecoli_00142,2.8625386614,-0.100011322
ecoli_00143,-1.1389010522,-0.363180771
ecoli_00144,2.838903606,-0.7199506880000001
ecoli_00145,-4.0452658423,-1.174384379
ecoli_00146,4.2245563771,-0.672707339
ecoli_00147,-2.4939513244000002,-0.5744744890000001
ecoli_00148,-1.9469731421,-0.6221487130000001
ecoli_00149,2.0962351099,-0.339340058
ecoli_00150,-3.16956093,-0.6629369270000001
ecoli_00151,2.9420929631,-1.056847999
ecoli_00152,5.2522265673,-0.6113435970000001
ecoli_00153,2.3991037583,-0.541917344
ecoli_00154,-1.4455878752,-0.993955875
ecoli_00155,-0.5698016122,-1.419592047
ecoli_00157,7.7231979316,-0.5577164370000001
ecoli_00158,4.2464339638,-0.767649707
ecoli_00159,7.1176984962,-0.588613519
ecoli_00160,1.6357864786,-0.9350712320000001
ecoli_00169,0.5985468199,-0.768803356
ecoli_00170,0.9423071116,-0.7857402710000001
ecoli_00171,-0.7971053608,-0.47962126
ecoli_00172,-0.2632814103,-0.5672737640000001
ecoli_00173,6.2998541726,-0.314297804
ecoli_00174,7.315463102,-0.361462801
ecoli_00175,5.8110140133,-0.15751878500000002
ecoli_00176,4.6609631385,-0.175180402
ecoli_00177,1.9897376477000002,0.144295204
ecoli_00178,2.5865142818,0.128436887
ecoli_00179,0.6725089242000001,-0.6865956830000001
ecoli_00180,0.5160346542,-0.690760484
ecoli_00181,1.7822061277999999,-1.049996104
ecoli_00182,0.9809873751,-1.096009357
ecoli_00183,-3.8266594919,-0.334290405
ecoli_00184,-3.7779243735,-0.269943176
ecoli_00185,0.049468013400000004,-0.823042151
ecoli_00186,-0.1508434985,-0.934398103
ecoli_00187,0.4101426769,-0.214442015
ecoli_00188,0.1547646932,-0.177717747
ecoli_00189,-0.0680141791,-0.8420201860000001
ecoli_00190,-0.1994634395,-0.738097389
ecoli_00191,1.3714265468,-0.511470883
ecoli_00192,3.8521988842,-0.476827999
ecoli_00193,0.3736763363,-0.5089311240000001
ecoli_00194,0.1427051695,-0.47036250700000004
ecoli_00195,-0.1888361395,-0.797113362
ecoli_00196,1.1541890124,-0.805689948
ecoli_00197,1.0183337053,-0.663226345
ecoli_00198,0.5869284925,-1.020004102
ecoli_00199,3.592651769,0.116039626
ecoli_00200,4.6800590425,0.36610711100000004
ecoli_00201,-1.2174557099,0.11510076100000001
ecoli_00202,-1.7504665554,0.122157185
ecoli_00203,-2.5778687601,-0.016444439
ecoli_00204,-1.8912358999999999,-0.10683157900000001
ecoli_00205,-3.194990853,0.252587279
ecoli_00206,-2.7896380439,0.32036507000000003
ecoli_00207,2.1036696098,0.21932071
ecoli_00208,11.1317346704,0.631185269
ecoli_00209,-4.9700677009,-0.123235641
ecoli_00210,-4.5265049098,-0.106662001
ecoli_00211,3.0460414502,-0.11077808
ecoli_00212,2.8353899669000002,-0.0071240140000000006
ecoli_00213,-2.4660226973,0.169711745
ecoli_00214,1.4677215924,0.303379874
ecoli_00215,0.3342298251,-0.282013889
ecoli_00216,0.4932009409,-0.31118823100000004
ecoli_00217,10.6710147562,0.224712497
ecoli_00218,11.1702029757,0.42364796
ecoli_00219,-5.2813090096,-0.38991506800000003
ecoli_00220,-4.8018160488,-0.36446154000000003
ecoli_00221,2.6037546567,-0.032813702
ecoli_00222,3.4984839983000002,-0.14693393100000002
ecoli_00223,-0.5944404124,-0.002849813
ecoli_00224,-0.3585739156,-0.093258622
ecoli_00225,-3.2042753464000002,-0.03267713
ecoli_00226,0.7745754588,0.018513902000000002
ecoli_00227,0.4260949898,-0.53724556
ecoli_00228,0.3449382348,-0.416188661
ecoli_00229,0.9462134603000001,-0.34650182
ecoli_00230,0.8388221761,-0.347086326
ecoli_00231,0.9246879713,-0.523967072
ecoli_00232,0.708091935,-0.466316538
ecoli_00233,-0.2714527268,-0.239625307
ecoli_00234,-0.3382410703,-0.10360308900000001
ecoli_00235,1.2940660777,-0.392390057
ecoli_00236,1.4466941542,-0.071870155
ecoli_00237,3.4339115126,-0.6175540620000001
ecoli_00238,3.4793279532,-0.499324617
ecoli_00239,3.3140375053,-0.613920035
ecoli_00240,3.173969435,-0.693045884
ecoli_00241,0.9460010189,-0.429527796
ecoli_00242,1.9451306658,-0.5245636220000001
ecoli_00243,1.9455453897,-0.6098771350000001
ecoli_00244,3.9507833064,-0.6885535930000001
ecoli_00245,3.3402909252,-0.7844064260000001
ecoli_00246,3.87480789,-0.40131418700000004
ecoli_00247,3.7125475942,-0.423448716
ecoli_00248,2.8564476109,-0.256978309
ecoli_00249,0.8634239129,-0.49861995800000003
ecoli_00250,1.5483726955,-0.405896132
ecoli_00251,0.378150294,-0.9685474340000001
ecoli_00252,0.8188905748,-0.8057507380000001
ecoli_00253,1.2342115967,-0.32719115400000004
ecoli_00254,4.081223963,0.048285281000000006
ecoli_00255,2.7020376017,-0.419396278
ecoli_00256,1.9966292853,-0.44130673400000003
ecoli_00257,2.7978060593,-0.11999543500000001
ecoli_00258,4.1304110162,-0.057376083
ecoli_00259,1.4567965902,-0.08875432200000001
ecoli_00260,5.4043582526,-0.19730430100000002
ecoli_00261,1.8807159705,-0.445814649
ecoli_00262,2.2850668461,-0.588253279
ecoli_00263,3.1098030532,-0.158205861
ecoli_00264,5.6658352647,-0.09016438900000001
ecoli_00265,-0.8258781893,0.326195609
ecoli_00266,-0.9932490394000001,0.28714727100000004
ecoli_00267,5.8653085668,-0.128349826
ecoli_00268,3.7477786456,-0.137553585
ecoli_00269,1.602768087,-0.46567196400000005
ecoli_00270,0.17093242760000002,-0.373473608
ecoli_00271,-0.6984919424,-0.951872891
ecoli_00272,1.1219719463,-0.7746585380000001
ecoli_00273,1.4597304671,-0.198018793
ecoli_00274,1.1443422721,-0.17437232800000002
ecoli_00275,-0.2926927757,-0.10043742500000001
ecoli_00276,-0.2691139876,-0.021144741
ecoli_00277,-0.36448891180000004,-0.217485272
ecoli_00278,-0.5110804793,-0.175807121
ecoli_00279,-0.6424347715000001,-0.196995852
ecoli_00280,-0.4063200568,-0.15578172
ecoli_00281,6.1800015664,-0.8264479180000001
ecoli_00282,5.446869049,-0.620765676
ecoli_00283,-2.3271036394999998,-0.38935691800000005
ecoli_00284,-2.432698863,-0.313100223
ecoli_00285,0.23550647660000001,-0.704435087
ecoli_00286,0.5191866157,-0.5782908010000001
ecoli_00287,3.154978069,-0.189932339
ecoli_00288,3.0696987619,-0.23367484
ecoli_00289,-0.4434457148,-0.49008445700000003
ecoli_00290,-1.9434913535,-0.38917122800000004
ecoli_00291,-0.27616834760000003,-0.267989593
ecoli_00292,-0.34006404290000003,-0.012295714000000001
ecoli_00293,-0.3447203406,-0.11274742600000001
ecoli_00294,-0.40962027640000004,-0.11974617400000001
ecoli_00295,0.6024285268,-0.839216921
ecoli_00296,0.8499734543,-0.933420039
ecoli_00297,0.5637967976,-0.077850266
ecoli_00298,-0.16589940820000001,0.051826929
ecoli_00299,-2.3142357562,-0.8176568030000001
ecoli_00300,-1.6780915458,-0.8721316640000001
ecoli_00301,-1.9960755267999999,-0.845480698
ecoli_00302,-0.7283393346,-0.485438454
ecoli_00303,-0.4652558496,-0.447599385
ecoli_00304,-0.146715453,-0.260957125
ecoli_00305,3.5876947362,-0.10925860800000001
ecoli_00306,3.6180867899,-0.016847019
ecoli_00307,3.7030282046,-0.048850368000000005
ecoli_00308,3.0834410795,0.023914868000000002
ecoli_00309,-1.9345697254,-0.012431654
ecoli_00310,-2.3602395314,-0.069080234
ecoli_00311,-1.754584785,-0.048581422000000006
ecoli_00312,-1.2261377658,0.001809831
ecoli_00313,-3.247090861,-0.34737616400000004
ecoli_00314,-3.2333938142,-0.27451657500000004
ecoli_00315,-3.1320104696,-0.49300062600000005
ecoli_00316,-3.4297063731,-0.5598479110000001
ecoli_00317,-2.7226460417,-0.33109149600000004
ecoli_00318,-2.4268740817,-0.377222895
ecoli_00319,0.1564977183,-0.813888767
ecoli_00320,-0.5357317192000001,-0.872796231
ecoli_00321,4.6234255453,-0.32521904
ecoli_00322,8.9636166299,-0.181767951
ecoli_00323,0.4028254875,-0.45713859500000004
ecoli_00324,0.503367753,-0.39680881
ecoli_00325,0.43344146650000004,-0.32762254500000004
ecoli_00326,1.2452295131,0.010481819
ecoli_00327,-1.2876072055,-0.090514038
ecoli_00328,-1.9574694162,-0.18833464400000002
ecoli_00329,-2.2046894164,-0.07234808300000001
ecoli_00330,-3.9573240491,-0.215811721
ecoli_00331,-2.9263486724,-0.29339450100000003
ecoli_00332,-3.6978291163,-0.406455108
ecoli_00333,-1.3104793589,-0.277332067
ecoli_00334,-0.6725999632,-0.33926512000000003
ecoli_00335,-0.3303744269,-0.582913821
ecoli_00336,0.31623730910000003,-0.49678674800000006
ecoli_00337,-3.1741006079,-0.413873215
ecoli_00338,-3.0484397096,-0.353255191
ecoli_00339,-0.0015506784000000001,-0.7084345040000001
ecoli_00340,0.4777256032,-0.35340345
ecoli_00341,0.0034487926,-0.605356322
ecoli_00342,0.3156609971,-0.637928889
ecoli_00343,-7.2706475608,-0.7716280590000001
ecoli_00344,-7.7050209551,-0.847133687
ecoli_00345,-3.7938737966,-0.511645674
ecoli_00346,-4.6270666554,-0.468065954
ecoli_00347,-0.0070730035,-0.167343927
ecoli_00348,0.3651268542,-0.12900793100000002
ecoli_00349,0.4598990476,-0.41563400500000003
ecoli_00350,1.2819042203,-0.40848406400000004
ecoli_00351,2.7485066217,0.083173783
ecoli_00352,1.1431553933,-0.460881986
ecoli_00353,0.6812977045,-0.312970156
ecoli_00354,0.8236542539,-0.461049996
ecoli_00355,1.226434262,0.180319375
ecoli_00356,1.218981876,0.157052424
ecoli_00357,1.2309163269,0.015671425
ecoli_00358,1.1279397837,0.00039303900000000003
ecoli_00359,-0.0204562767,0.151190606
ecoli_00360,0.1158119095,0.11501491700000001
ecoli_00361,0.5394363963000001,-0.248440123
ecoli_00362,0.589925695,-0.17692913300000002
ecoli_00363,3.9976492844,-0.7537582020000001
ecoli_00364,3.5882227023,-0.7490349
ecoli_00365,8.333584322,-0.52118999
ecoli_00366,7.3856056207,-0.48076183
ecoli_00367,0.4936849527,-2.091290828
ecoli_00368,0.045806869800000004,-2.155867392
ecoli_00369,5.8670076722,-1.177323823
ecoli_00370,4.6193418496,-0.965638077
ecoli_00371,9.7168159902,-0.763017634
ecoli_00372,9.8155961447,-0.576321694
ecoli_00373,2.7379595285000002,-2.543509444
ecoli_00374,2.7544378673,-2.50366836
ecoli_00375,3.4410044193,-1.051659456
ecoli_00376,5.6217130068,-0.833881453
ecoli_00377,7.0027786439,-1.043541611
ecoli_00378,6.2449940972,-1.2845982550000001
ecoli_00379,4.2449936355,-1.312065569
ecoli_00380,4.2008612789,-1.444110556
ecoli_00381,6.1347509409,-0.7917040630000001
ecoli_00382,6.1501523155,-0.838253675
ecoli_00383,8.6303477348,-0.737446844
ecoli_00384,9.0335674676,-0.656622208
ecoli_00385,1.9779426130000002,-1.666618523
ecoli_00386,1.8663690403,-1.736801452
ecoli_00387,3.673174148,-0.596088425
ecoli_00388,4.9697045473,-0.625912322
ecoli_00389,8.9669429011,-0.598614866
ecoli_00390,9.9230910753,-0.25993955700000004
ecoli_00391,2.2602841608,-1.393812361
ecoli_00392,3.0283424348,-1.4829994210000002
ecoli_00393,0.6961466890000001,-1.086305975
ecoli_00394,0.3254672837,-1.223961155
ecoli_00395,0.6295999458,-0.439882612
ecoli_00396,0.7082340087,-0.45975237300000005
ecoli_00397,1.0228342937,0.260329867
ecoli_00398,1.3848270229000001,0.356493065
ecoli_00399,-3.7311691888,-0.975819222
ecoli_00400,0.9513237742,-0.656292195
ecoli_00401,0.6333961694,-0.568040938
ecoli_00402,0.046074021300000004,-0.6828843960000001
ecoli_00403,-2.2235911493,-0.23949075900000003
ecoli_00404,-0.5679843714,-0.150050825
ecoli_00405,-2.6443728342,-1.345719839
ecoli_00406,-2.1942109214,-1.138232019
ecoli_00407,0.23442218180000002,-0.8373825720000001
ecoli_00408,-0.5895164517,-0.79186124
ecoli_00409,0.38758028640000003,-0.27207026900000003
ecoli_00410,0.7818270934,-0.34833931100000004
ecoli_00411,-0.33095971830000004,-1.375984301
ecoli_00412,-0.4520222219,-1.32591321
ecoli_00413,-1.3102154689,-1.089855533
ecoli_00414,-1.7102328072000001,-0.769877982
ecoli_00415,-0.8675656221,0.030007747
ecoli_00416,-0.1326768258,-0.07318856700000001
ecoli_00417,0.1800227097,-1.357339927
ecoli_00418,0.25633524620000003,-1.317130691
ecoli_00419,-0.13834567050000002,-0.953270845
ecoli_00420,-0.43764720090000003,-0.919327973
ecoli_00421,0.0244551111,-0.062676724
ecoli_00422,-0.747870153,-0.22350117300000003
ecoli_00423,-3.9930982149,-1.101302446
ecoli_00424,-4.3884765217,-1.123741968
ecoli_00425,0.6972958921,-1.086531153
ecoli_00426,0.8980733043,-0.9449178650000001
ecoli_00427,-6.0561196196000004,-1.175381983
ecoli_00428,-5.7672005978000005,-1.158220909
ecoli_00429,-0.0569739628,-0.842462718
ecoli_00430,-0.2227414325,-0.825832077
ecoli_00431,-4.7669578939,-0.460473094
ecoli_00432,-4.8225314432,-0.25778105300000004
ecoli_00433,0.3615567578,-0.19707644
ecoli_00434,0.4907478374,-0.23699719400000002
