,A,Cra
SRX254746,4.7298773383,-0.45460847060000004
SRX254747,3.1648531275,-0.982527122
SRX254748,2.5583384587999998,-0.5032491356000001
SRX254749,3.6109630984,-0.5584765924
SRX254750,2.1405034646,-0.7783691722
SRX254751,-0.2998841097,-0.0680925574
SRX254752,-1.3855430952,0.2675147683
SRX254753,-0.3737924945,-0.1486261372
SRX254754,-0.4792747305,0.0783431845
SRX254755,-0.9805585518000001,0.1764661836
SRX254756,-1.2576089408,0.0283385667
SRX254757,-0.5010979782,-0.9848549179
SRX254758,-2.2786032804,-0.5984024623
SRX254759,-1.7919210229,-0.6806320482
SRX254760,1.1361040386,-0.5092999273000001
SRX254761,1.8113535357,-0.129425061
SRX254762,1.197765271,-0.0501794115
SRX254763,0.1976681717,0.2466454597
SRX254764,-0.1503537317,-0.26459021990000003
SRX254765,-1.3380710707,-0.0296163748
SRX254766,-2.4561378588,-0.5971293792
SRX254767,-3.2712963878,-0.4693509986
SRX254768,-2.9007236675,-0.7394687473
SRX254772,2.1856963436,-0.2091198861
SRX254773,-0.0175755613,-0.556306462
SRX254774,0.6694744761,-0.8200389833
SRX254775,0.7498723242,0.5132084414
SRX254776,1.6397594838,0.2570852656
SRX254777,1.5578220255000002,0.1522032717
SRX254778,1.0646572351999999,-0.4804073118
SRX254779,1.6571606065000002,-0.884283182
SRX254780,0.281078418,-0.9460349975000001
SRX254781,0.7907647236,0.07122410500000001
SRX254782,0.2201485671,-0.26821144140000003
SRX254783,0.70036849,0.1283292093
SRX254784,1.2695835935,0.4225992602
SRX254785,1.1575853053,0.3643153569
SRX254786,0.5422534010000001,0.1651956564
SRX7136401,0.1433311053,0.0962650932
SRX7136403,-0.1624458711,-0.133171208
SRX7136405,-3.1017704358,0.2844015412
SRX7136407,-2.8123749968,-0.013994220100000001
SRX7136409,-0.8698165807,0.5872313009
SRX7136411,0.0191147658,0.0369061147
SRX3754949,0.0769364079,0.081793006
SRX3754950,-0.0349084733,0.0731144789
SRX3754951,-0.042027934600000004,-0.1549074849
SRX3754952,-0.0980357079,0.2330824596
SRX3754953,-0.1501756303,0.17125156960000001
SRX3754954,-0.3182346972,0.0406612893
SRX3754955,-1.1470461154,-0.3432469896
SRX3754956,-1.0484466835,-0.41162579800000004
SRX3754957,-1.0464311594,-0.4489450474
SRX3754966,0.09168177570000001,-0.0389546049
SRX3754967,0.1438714537,-0.0845676364
SRX3754969,0.11160586950000001,-0.2060351387
SRX1424798,-0.7308816597000001,0.0136601475
SRX1424799,0.7308816597000001,-0.0136601475
SRX1424800,0.8804860426000001,0.1710564618
SRX1424801,1.1825077165,-0.1841873724
SRX1424802,0.7097133404,0.7871858773
SRX1424803,1.609286851,0.5932970849
SRX1424804,-3.1407149305,-0.055179341400000005
SRX1424805,-4.3858240839,0.09957548890000001
SRX1424806,0.6167865305,1.3216401428
SRX1424807,0.6420093401,1.3551915408
SRX1424808,-1.8744014409,-0.1550803744
SRX1424809,-1.7199363213,-0.0294914348
SRX1424816,1.1739045909999999,0.8478887649
SRX1424817,1.2804090739,0.8191480537
SRX1424818,-4.2398810114,-1.5031315194000001
SRX1424819,-5.0356428945,-1.3047782504
SRX1424824,-1.6788857713,-1.2413169777
SRX1424825,-1.5394201943999999,-1.0199209162
SRX1424826,-4.6692311323,0.4326047361
SRX1424827,-4.6578958909,0.5846469247
SRX1424828,-4.7004905906,-1.5927260651
SRX1424829,-4.8296803492,-1.667277531
SRX1424830,-4.649035402,-1.4035772323
SRX1424831,-4.5836239986,-1.5656725811
SRX1424834,-4.0973679192,-1.3549492106
SRX1424835,-3.826961321,-1.2389553694
SRX1424840,-4.4629775614,-1.4033932364
SRX1424841,-4.1265694013,-1.3639724004
SRX1424842,-5.0130417647,-1.4858692358
SRX1424843,-5.1634614597,-1.6022365266
SRX1424844,-3.8115608328,-0.3130426926
SRX1424845,-4.3933567997,-0.5298207917000001
SRX1424846,-5.729598028,-0.9626347057
SRX1424847,-4.3177666884,-0.22958089920000002
SRX5060277,0.5891755064,0.1389909558
SRX5060279,0.6825528234,-1.6107415458
SRX5060281,-0.5891755064,-0.1389909558
SRX5060283,-0.046962807200000005,-1.3859051656
SRX5936089,-0.3491926724,0.0053140441
SRX5936090,-0.1938836679,-0.021272194300000002
SRX5936091,0.1617322675,-0.14540432650000001
SRX5936092,0.3813440729,0.1613624766
SRX5936093,4.5434865047,0.5377784834
SRX5936094,5.8784243082,0.3042919649
SRX5936095,3.3872169164,-0.1257946895
SRX5936096,3.1531222659,-0.0956099026
SRX5936097,3.9881810592,-0.2681533773
SRX5936098,4.0677864054,-0.1597791228
SRX5936099,3.9602229454,-0.2019998866
SRX5936100,4.6627197593,-0.25875426300000004
SRX5936101,5.2866290268,-0.5001395759
SRX5936102,5.7305341504000005,-0.3432286646
SRX5936103,5.7626914338,-0.5079018843
SRX5936104,5.3141912954,-0.4525603557
SRX5936105,5.708267055,-0.6745151883
SRX5936106,6.3166273326999995,-0.5422371227
SRX5936107,5.8835871414,-0.5555622958
SRX5936108,6.162085741,-0.5512617418
SRX5936109,6.1076121806,-0.4489321256
SRX5936110,5.8622095892,-0.48774671740000003
SRX5936111,5.653995866,-0.3159833689
SRX5936112,5.8919398012,-0.1729142677
SRX5936113,6.0161059621,0.038427626900000005
SRX5936114,5.8903067037,0.12991674920000001
SRX5936115,4.9428481373,0.0504120248
SRX5936116,5.3891036129,0.1228596658
SRX5936118,4.6562810193,0.5688226550000001
SRX5936119,5.6800265646,0.6981858145000001
SRX5936121,4.3034939045,0.8938780596
SRX5936122,4.3203910131,0.8290640425
SRX5936123,4.1755692075,0.8615534697
SRX5936124,4.2813735207,0.9731155373
SRX5936125,4.4218351073,0.7744595669000001
SRX5936126,3.4738568234000002,0.8246601485
SRX5936128,-4.0815051792,-0.0179416216
SRX5936129,-3.4045436695,-0.1233227467
SRX5936130,-4.3881839709,-0.5795064484
SRX5936131,-4.625116149,-0.6027666676
SRX5936132,-4.8319723251,-0.09127845500000001
SRX5936133,-3.9535252348,-0.006914879400000001
SRX5936134,-3.7588593848,-0.0896996466
SRX5936135,-4.0447986791,-0.1186586277
SRX5936137,-1.8255400039,-0.9181163534000001
SRX5936138,-2.1646307686,-0.617249436
SRX5936139,-1.258216073,-0.8759822171
SRX5936140,-0.0676271765,-0.8147220245
SRX5936141,-0.0319832295,-0.8574406901
SRX5936142,-0.3215273158,-0.8059147378
SRX5936143,2.1542122398,-0.3608431467
SRX5936144,2.6653582295,-0.3838213791
SRX8557650,1.9983910447,-0.06931474630000001
SRX8557651,-0.8878187303,0.0031867907
SRX8557652,-1.1105723144,0.0661279556
SRX8557653,0.3242301601,-1.2758284877000001
SRX8557654,0.7304538698,-1.3682880876999999
SRX8557655,0.5686563885,-1.3557724212
SRX8557656,1.7664989067999999,-2.4810688253
SRX8557657,2.3635375252,-2.6356795451
SRX8557658,1.7662775102000001,-2.3858560166
SRX8557659,-1.5454299604,-1.103580322
SRX8557660,-0.5595747007,-1.0208261929
SRX8557661,-0.7046924809,-0.9674205973000001
SRX8557662,-0.0501138826,-0.24705033070000001
SRX8557663,0.4055436458,-0.743810093
SRX8557664,0.9844539193,-1.2394929772
SRX8557665,0.1437353918,-1.0429638152
SRX8557666,-0.6678184406000001,-0.3650798441
SRX8557667,0.6312645071,-1.5229761396
SRX3405147,0.1385589666,-0.0170776128
SRX3405148,0.11979452410000001,0.1881790455
SRX3405149,-0.2583534907,-0.17110143260000002
SRX3405150,0.2200452292,0.1170708837
SRX3405151,-0.5769262026,0.3245663478
SRX3405152,-0.9475070019,0.2702200551
SRX3405153,-0.45563753490000003,-0.0577284714
SRX3405154,1.0788112291,-0.3383980446
SRX3405155,1.1671186341,-0.3183880495
SRX3405156,-1.0208286523,0.3279141251
SRX3405157,0.3385445702,-0.49996411490000003
SRX312063,-1.5211344613,-1.0932029384
SRX312064,-1.7943056747,-1.0195338026
SRX312065,-1.5585557296,-1.4380848642
SRX312066,-0.31677558040000003,-2.2853459122
SRX312067,-0.5609117402,-2.3963819859
SRX312068,-0.5221441283,-2.4776980176
SRX312069,-0.5158980159000001,-2.4723938632999998
SRX312070,0.1600365897,0.0054163760000000005
SRX312071,-0.1600365897,-0.0054163760000000005
SRX312072,4.4979564498,-1.0970709773
SRX312073,4.4813010955,-1.0934947247
SRX312074,4.1326767253,-0.5548919983
SRX312075,4.0355920131,-0.49491839260000003
SRX312076,3.7497238645,-1.9976701432000001
ecoli_00001,-0.1920017893,0.0308891915
ecoli_00002,0.1920017893,-0.0308891915
ecoli_00003,0.3377820514,-1.1877552405
ecoli_00004,0.42494789460000004,-1.1737682105
ecoli_00005,0.7379781722000001,-0.3327269625
ecoli_00006,0.7564379812,-0.2594009255
ecoli_00007,0.4266917861,-1.0912162295
ecoli_00008,0.2957856162,-1.0673563795
ecoli_00009,-0.0005692743,-0.5522316355
ecoli_00010,0.0236746444,-0.5848465775
ecoli_00011,0.5726693698,-0.23737093050000002
ecoli_00012,0.6959034051,-0.24076136350000002
ecoli_00014,0.4005351815,-0.2069328745
ecoli_00015,0.6446566255,-0.28221490650000003
ecoli_00016,0.199046945,-0.2312081875
ecoli_00017,0.7466027037,-0.1426848045
ecoli_00018,0.8221099499000001,-0.2107098605
ecoli_00019,1.2927307845,-0.9948958295
ecoli_00020,0.4160584289,-1.0895483045
ecoli_00021,-0.9703959144000001,-0.22714133450000001
ecoli_00022,-1.0852840869,-0.1089024705
ecoli_00023,0.9508933589,-0.8179514835
ecoli_00024,0.9273632619000001,-0.8006893435
ecoli_00025,1.3148082964,-1.1173508365
ecoli_00026,1.6373091812,-0.9308994235
ecoli_00027,0.2242947909,-0.2068408135
ecoli_00028,0.1388134379,-0.2683508555
ecoli_00029,-0.2968758167,-0.0824133625
ecoli_00030,-0.40375845730000004,-0.1677115365
ecoli_00031,-0.1123453241,0.0801267355
ecoli_00032,0.3987948109,0.0043702345
ecoli_00033,1.4997459497,-0.3579043765
ecoli_00034,1.4620429922,-0.1233860915
ecoli_00035,0.8667252069,-0.18457792450000002
ecoli_00036,1.0206573426,-0.21771202550000002
ecoli_00037,0.7773571354000001,-0.058414558500000005
ecoli_00038,-0.0334790704,0.0276207205
ecoli_00039,0.8195835715,-0.1843641365
ecoli_00040,0.7260606378000001,-0.2454034005
ecoli_00041,1.1699468143,-0.46721748750000003
ecoli_00042,0.7903826176000001,-0.2667226935
ecoli_00043,1.3066015182,-0.2915494965
ecoli_00044,1.0505339228,-0.28677707750000003
ecoli_00045,1.1066482576,-0.2201390145
ecoli_00046,1.3080750351,-0.3216772765
ecoli_00047,0.5095824082,-0.2075440335
ecoli_00048,0.9630092065,-0.1982028295
ecoli_00049,1.0770802637,-0.2527009105
ecoli_00050,-1.5077140751,0.2896546635
ecoli_00051,-1.0262902628,0.1785036485
ecoli_00052,-0.803799565,0.0584354255
ecoli_00053,-0.7920505579,0.08485717250000001
ecoli_00054,3.9216627872,0.6122284505000001
ecoli_00055,4.3919397674,0.6146578485
ecoli_00056,-1.4027552091,0.8817667035000001
ecoli_00057,-1.3482913827,0.8924773015
ecoli_00058,-0.6804275613,0.5877983865
ecoli_00059,-1.063137266,0.5226877135
ecoli_00060,-0.7120533307,0.0273994885
ecoli_00061,-0.0937368826,0.0728779705
ecoli_00062,-1.8552403116,0.4805777875
ecoli_00063,-2.0583448031,0.5675752305
ecoli_00064,1.843284286,-1.5929679745
ecoli_00065,1.6672760429,-1.7497737265
ecoli_00066,2.6920544022,-1.7213951165
ecoli_00067,2.3078080813,-1.8707998295000001
ecoli_00068,0.7734452443000001,-0.4489845905
ecoli_00070,0.9390198144,-0.2207924055
ecoli_00071,0.38485977180000003,-0.1532301705
ecoli_00072,0.7250246591,-0.1654427225
ecoli_00073,1.683841577,0.7999081985000001
ecoli_00074,2.2612278291,1.1722754415
ecoli_00075,10.9889819497,0.4102215775
ecoli_00077,15.9940426338,-6.3602353955
ecoli_00078,16.0415906035,-4.7930176055
ecoli_00079,10.2784414578,0.5425909545000001
ecoli_00080,1.4570482017,-0.7930149015
ecoli_00081,-1.3401876718,-0.0986223765
ecoli_00082,-1.5661736740999999,0.9012172285000001
ecoli_00083,-1.7641876878,1.1057735505
ecoli_00084,8.4284875431,0.7123657575
ecoli_00085,7.8503210328,0.47676490250000003
ecoli_00086,16.430337604400002,-7.2746930645
ecoli_00087,16.7148005144,-7.2746930645
ecoli_00088,13.7084258456,-7.2746930645
ecoli_00089,13.630194979,-7.2746930645
ecoli_00090,14.1173175505,-7.2746930645
ecoli_00091,13.9030746042,-7.2746930645
ecoli_00092,1.4400167806,0.7803328845
ecoli_00093,1.3858314714,0.10390239150000001
ecoli_00094,1.9980983114000002,0.5522476165
ecoli_00095,2.3197423633,0.5466030005
ecoli_00096,1.1742044173,0.5672867075
ecoli_00097,0.5960073917,0.5335004895000001
ecoli_00098,1.5268765955,0.6674809845
ecoli_00099,1.490514319,0.5745490675
ecoli_00100,0.5389305983,0.1860434845
ecoli_00101,0.5671771593,-0.0267189575
ecoli_00102,0.2984428841,-0.0257166055
ecoli_00103,-1.6954639337000001,-0.6128218315
ecoli_00104,-1.3551432669,-0.5361180115
ecoli_00105,10.3156808908,0.2989213585
ecoli_00106,1.90484614,0.4175891165
ecoli_00107,1.9170449493000001,0.48395879950000004
ecoli_00108,1.5914377636,-0.47260369550000003
ecoli_00109,2.0176710639,-0.1598414535
ecoli_00110,0.1531617472,0.0721372145
ecoli_00111,0.2982793882,0.09626005650000001
ecoli_00112,-0.1403626204,0.1420857595
ecoli_00113,5.2000830254,1.5884455014999999
ecoli_00114,5.2748338682,1.5380338865
ecoli_00115,5.1116112933,1.7052313895
ecoli_00116,7.9299477704,-0.1714309155
ecoli_00117,8.3429553186,-0.1182234695
ecoli_00118,8.1299831522,-0.0551217295
ecoli_00119,0.7205377877,0.07036556050000001
ecoli_00120,0.6182303237,-0.0425951975
ecoli_00121,0.2982573395,-0.042914679500000004
ecoli_00122,0.1546389748,-0.3392304345
ecoli_00123,0.2293538595,-0.3827568625
ecoli_00124,0.1243093552,-0.42265333850000003
ecoli_00125,8.984732835500001,-0.7402779055
ecoli_00126,2.886483866,-0.3293785065
ecoli_00127,0.5873670822,0.0947587235
ecoli_00128,0.19322094350000002,-0.4482474515
ecoli_00129,11.2637662386,-0.4052344865
ecoli_00130,5.4837150398,-0.5522943725
ecoli_00131,6.4457920967,-0.8425052495
ecoli_00132,1.9489214774999999,-0.0454717345
ecoli_00133,12.3851193271,0.5311776705
ecoli_00134,3.423464537,-0.7342239275
ecoli_00135,0.8942120749,0.1280321895
ecoli_00136,5.3430024507,-1.0645376205
ecoli_00137,0.9136871317,-0.5135051465
ecoli_00138,12.6426801909,0.21068480650000002
ecoli_00139,9.8040607174,-0.6217082495
ecoli_00140,1.4327967223,-0.3956042765
ecoli_00141,9.6698113813,-0.6379388755000001
ecoli_00142,1.5291073687,-0.2413961185
ecoli_00143,-3.2751420482,0.1827105745
ecoli_00144,6.3341148103,1.1715215855
ecoli_00145,5.9621088951,-0.3577239085
ecoli_00146,3.4602666606,0.2224382355
ecoli_00147,4.6652076449,0.015246928500000001
ecoli_00148,8.4439858163,0.5553166585
ecoli_00149,3.1423658613,0.4629098115
ecoli_00150,7.5008140094,0.5725965515
ecoli_00151,4.2800218291,0.0756614555
ecoli_00152,4.4686269536,-0.0253439305
ecoli_00153,3.1590327504,-0.3214053655
ecoli_00154,9.8896002913,0.2500812255
ecoli_00155,2.4518377052,-0.5140878895000001
ecoli_00157,6.5033527095,-0.7389535915000001
ecoli_00158,4.3872117164,-0.3282083195
ecoli_00159,5.7135915124,-0.48230233450000004
ecoli_00160,2.7913743321,-0.3761572855
ecoli_00169,0.2696057584,-0.3288401735
ecoli_00170,-0.1744889302,-0.2298459905
ecoli_00171,0.5067737103000001,-0.1335046945
ecoli_00172,-0.5329611839,-0.3478971115
ecoli_00173,3.3483034429,-0.11815284250000001
ecoli_00174,3.0180239643,-0.0305277525
ecoli_00175,2.3840962964,0.47457973550000004
ecoli_00176,2.420753116,0.36735209150000003
ecoli_00177,0.38612429460000003,-0.8516950065000001
ecoli_00178,0.39295602230000004,-0.7889611225000001
ecoli_00179,-1.8707412856999999,-0.5439973285
ecoli_00180,-1.6037358578,-0.42771834150000004
ecoli_00181,-0.39742651370000004,-0.5987970785
ecoli_00182,0.0346231672,-0.5193976305
ecoli_00183,1.5428027839,-0.3146283825
ecoli_00184,1.550950512,-0.3560574165
ecoli_00185,-1.7671243705,-0.1434673985
ecoli_00186,-1.3980393349,-0.0791374365
ecoli_00187,0.6845116846,0.22811886750000002
ecoli_00188,0.9452870085,0.2597582215
ecoli_00189,-1.1917330455,-0.2977201755
ecoli_00190,-0.8647986933,-0.2693074865
ecoli_00191,-0.9933014981,-0.25550746750000003
ecoli_00192,-1.8122566728,0.1375782835
ecoli_00193,0.1204608766,0.040130148500000004
ecoli_00194,-0.2319280652,0.0250361385
ecoli_00195,-0.18027423180000002,0.0205400925
ecoli_00196,-1.0521844891,-0.1574850455
ecoli_00197,-1.4143514901,-0.1759677155
ecoli_00198,-0.5304223679,-0.0996171145
ecoli_00199,3.1611686682,-0.6737077895
ecoli_00200,4.4717576936,-0.6055927765
ecoli_00201,8.7409882741,0.13054956950000002
ecoli_00202,9.2633643679,-0.0921015085
ecoli_00203,5.1426074518,0.14207658950000002
ecoli_00204,2.2799022747,0.0901582025
ecoli_00205,6.4197524308,-0.2099125755
ecoli_00206,6.3150279272,-0.4627617465
ecoli_00207,7.0446310882,0.15975073850000002
ecoli_00208,6.2417151253,0.0252895325
ecoli_00209,-0.3268093266,-0.2569162325
ecoli_00210,-0.5910022324,-0.2472585465
ecoli_00211,0.5448887485,-0.46788135750000004
ecoli_00212,0.24968090880000002,-0.3931881025
ecoli_00213,8.6051969621,0.3487492755
ecoli_00214,9.4084347162,0.3502586885
ecoli_00215,0.1637014219,-0.1179309295
ecoli_00216,0.1352481656,-0.15625389750000002
ecoli_00217,6.5362401072,-1.0921259985
ecoli_00218,9.8279643139,-0.7620028185000001
ecoli_00219,-0.4225724804,-0.1672907085
ecoli_00220,-0.7997145257,-0.1853617155
ecoli_00221,-0.0733497158,-0.4265538595
ecoli_00222,0.1616123786,-0.4108135465
ecoli_00223,-1.2086146614,0.1275209545
ecoli_00224,-1.305306058,0.1606258955
ecoli_00225,8.4822419178,0.2242853965
ecoli_00226,9.8222712667,0.3255009585
ecoli_00227,0.0453706351,-0.24882681750000002
ecoli_00228,-0.2195524462,-0.2915858915
ecoli_00229,0.2552231814,-0.0612522275
ecoli_00230,0.21417070740000002,-0.1153842045
ecoli_00231,-0.2663301561,-0.1519660425
ecoli_00232,-0.1941576404,-0.1983438985
ecoli_00233,0.3342986083,0.0069847105000000005
ecoli_00234,0.245208647,0.0829141155
ecoli_00235,-0.7229027832,-0.3300999335
ecoli_00236,-0.6640165397000001,-0.2279361055
ecoli_00237,0.7522374018,-0.029749650500000002
ecoli_00238,0.8792613219000001,0.1353121075
ecoli_00239,1.6436303662,0.1697747235
ecoli_00240,1.4420835397,0.1375632705
ecoli_00241,1.0949084141,0.44014802150000004
ecoli_00242,1.8081164032,0.4296669475
ecoli_00243,1.7644292637999999,0.5236768855
ecoli_00244,1.7357264296000001,0.1788567995
ecoli_00245,1.4524714876,0.2502945185
ecoli_00246,-0.2508117622,0.8401702095
ecoli_00247,-0.3993290048,0.9115120555
ecoli_00248,0.1654384971,0.9093576335
ecoli_00249,1.9496875962,-0.4265461505
ecoli_00250,1.7857315532,-0.35549306950000004
ecoli_00251,0.4890797598,-0.2417858225
ecoli_00252,0.5030856654,-0.2578451895
ecoli_00253,0.9823218134,0.1964395635
ecoli_00254,0.2755323001,0.0568622445
ecoli_00255,0.5796069087,0.2225531285
ecoli_00256,0.5588115330000001,0.3151548185
ecoli_00257,0.5050345133,0.2784140225
ecoli_00258,0.0451072988,0.3857143545
ecoli_00259,1.6679836262,-0.10273533850000001
ecoli_00260,1.0303870622,-0.15649287150000002
ecoli_00261,0.8225902962,-0.0567533215
ecoli_00262,-0.1583724542,0.1348526165
ecoli_00263,2.6503585412,-0.4299608375
ecoli_00264,3.6841355432,-0.4640288495
ecoli_00265,-1.3133774997,-0.8467870275
ecoli_00266,-0.9379880943000001,-0.7631983415
ecoli_00267,10.4363114071,-0.2556837565
ecoli_00268,11.0461024257,-0.1915773315
ecoli_00269,10.7528452225,-0.039705712500000004
ecoli_00270,10.33478142,0.058085645500000005
ecoli_00271,0.6852597951,0.1319201785
ecoli_00272,0.9612487753000001,0.1403792365
ecoli_00273,-0.1004058953,0.13333991350000002
ecoli_00274,0.5722578346,0.0445382865
ecoli_00275,0.0640318572,0.1334626515
ecoli_00276,-0.1462021368,0.1367576495
ecoli_00277,0.0112669663,-0.2789833975
ecoli_00278,-0.3357542987,-0.2123298265
ecoli_00279,0.1378364261,-0.36501655450000003
ecoli_00280,0.5627631261,-0.053028755500000004
ecoli_00281,2.116238345,-0.2567029305
ecoli_00282,1.0598375136,-0.2695548895
ecoli_00283,-0.9269144037,-0.2503051805
ecoli_00284,-1.0466105538,-0.2997001745
ecoli_00285,0.6880787071000001,-0.1083011905
ecoli_00286,0.26633044980000004,-0.1827847635
ecoli_00287,-1.2044647543,0.4023999695
ecoli_00288,-1.5454556376,0.27791473850000004
ecoli_00289,0.1291252733,-0.21470511750000001
ecoli_00290,-0.7330252417,-0.3306261005
ecoli_00291,0.3200013452,0.0790396755
ecoli_00292,0.0219143941,-0.0734280155
ecoli_00293,0.6295140032000001,0.0353346505
ecoli_00294,0.6291302581,-0.0018049525
ecoli_00295,-0.6845401231,-0.6794247415
ecoli_00296,-1.3961844108,-0.6278564055
ecoli_00297,0.5274907600000001,-0.0891983695
ecoli_00298,0.7588035660000001,-0.0803739825
ecoli_00299,-0.2623560822,-0.2769369845
ecoli_00300,-0.1562772997,-0.2938275845
ecoli_00301,0.23437833,-0.3001390625
ecoli_00302,5.0423387708,-0.4458674305
ecoli_00303,0.0284079943,-0.3317039425
ecoli_00304,0.2433877596,-0.2140393105
ecoli_00305,9.105536316,-0.3731903915
ecoli_00306,9.3781404005,-0.39414975150000003
ecoli_00307,9.5140648672,-0.3932079115
ecoli_00308,9.894194506,-0.2942019615
ecoli_00309,11.4258643206,0.2206331685
ecoli_00310,11.5090186704,0.1118040455
ecoli_00311,12.5493761444,-0.048174719500000004
ecoli_00312,10.8042279927,-0.3402880525
ecoli_00313,-0.6765348555,-0.3092731875
ecoli_00314,-0.4916637277,-0.17641565350000002
ecoli_00315,9.1728472597,-0.06474065650000001
ecoli_00316,9.277911369,-0.1520650225
ecoli_00317,9.8426486201,-0.2111487195
ecoli_00318,9.3095850196,-0.058635081500000005
ecoli_00319,0.9342417536000001,-0.0896427895
ecoli_00320,1.1590853413,-0.0698728435
ecoli_00321,8.4711708204,-0.6007593125
ecoli_00322,8.9173617815,-0.5026456095
ecoli_00323,2.1675583379,-0.1736526655
ecoli_00324,1.776184651,-0.1066645425
ecoli_00325,2.2546716399,-0.1139529145
ecoli_00326,1.7551965315,0.0174592985
ecoli_00327,3.1254854996,0.4358023165
ecoli_00328,2.8896979992,0.1606344035
ecoli_00329,3.8763002508,0.3501225765
ecoli_00330,2.9027680851,0.3245514705
ecoli_00331,3.3905839514,0.6820349205
ecoli_00332,3.463292585,0.6488653885
ecoli_00333,4.6462904229,0.6121383695
ecoli_00334,1.3815118563,0.6900592575000001
ecoli_00335,3.1406152123,-0.2568402815
ecoli_00336,2.2940497664,-0.1528743355
ecoli_00337,2.4592791281,0.3295441655
ecoli_00338,2.7219391403,0.39825510550000004
ecoli_00339,2.4826188701,-0.31673114350000003
ecoli_00340,3.5999109572,0.0385580375
ecoli_00341,2.3746747086,-0.34107716450000003
ecoli_00342,2.4303086624,-0.2926749605
ecoli_00343,3.1136330153,0.3667620935
ecoli_00344,2.626291206,0.2693497675
ecoli_00345,3.5871174261,0.3920265375
ecoli_00346,3.4410733017,0.37092413350000003
ecoli_00347,1.7587265308000002,-0.1015453585
ecoli_00348,1.9016555978,-0.3156219655
ecoli_00349,1.3488529873,-0.0694856845
ecoli_00350,1.2279389942,-0.0329812155
ecoli_00351,1.8233674136,0.0900326495
ecoli_00352,1.3422972731,0.0908492365
ecoli_00353,1.7779674026999999,0.2280290295
ecoli_00354,1.4973992176,0.045015701500000005
ecoli_00355,0.0881264754,0.06744731250000001
ecoli_00356,-0.019995434700000002,0.0447984965
ecoli_00357,-0.0750254761,0.1602298815
ecoli_00358,-0.1764454388,0.1413458675
ecoli_00359,-0.2644675442,0.1241862345
ecoli_00360,-0.44738726370000004,0.1773132215
ecoli_00361,-0.5554059468,0.3188783845
ecoli_00362,-0.8775392618000001,0.3431820045
ecoli_00363,0.9503742705,-0.3554692465
ecoli_00364,0.5614398386,-0.2348982135
ecoli_00365,7.0759334134,-0.8119926805000001
ecoli_00366,7.5238535235,-0.8293008375
ecoli_00367,7.5078421057,-1.3383975505
ecoli_00368,8.5689858183,-1.2419825195
ecoli_00369,-0.3227341862,-0.5594952585
ecoli_00370,0.3597045674,-0.3955920685
ecoli_00371,7.6545328554,-1.0346190905
ecoli_00372,7.0487517782,-0.8550190215
ecoli_00373,5.4590372763,-1.9034436515
ecoli_00374,6.2838337681,-1.8338377315
ecoli_00375,0.9593697402,-0.4139257005
ecoli_00376,1.7099900249000002,-0.3658489225
ecoli_00377,7.338856337,-1.1970739355
ecoli_00378,7.5675660039,-1.1370689815
ecoli_00379,4.1002921703,-1.0500158225
ecoli_00380,4.4199801766,-1.1212806755
ecoli_00381,1.1455803419,-0.1439478705
ecoli_00382,1.7838320632,-0.36378928450000003
ecoli_00383,7.0674577583,-0.9479018825000001
ecoli_00384,7.262393199,-0.8289428295
ecoli_00385,5.5774464612,-0.9917317395
ecoli_00386,5.3555535451,-1.0507998015
ecoli_00387,1.9008580994000002,-0.5461974325
ecoli_00388,1.6987793638,-0.6536082705
ecoli_00389,9.3191474708,-1.2084995715
ecoli_00390,9.3054293323,-1.2680169395
ecoli_00391,4.5491130182,-1.6057893564999999
ecoli_00392,4.2196276702,-1.5622716605
ecoli_00393,0.5921609549,-0.2280425985
ecoli_00394,0.282218732,-0.4117478885
ecoli_00395,-0.4109481681,-0.3369046925
ecoli_00396,-0.3139103096,-0.4763269895
ecoli_00397,-2.1132612124,0.3283116975
ecoli_00398,-2.2308128594,0.3002538615
ecoli_00399,-4.3962984065,0.1612692785
ecoli_00400,-0.8026586165,0.0925173505
ecoli_00401,-1.6354533446000001,-0.30707745950000004
ecoli_00402,-1.1134547557,-0.0948710745
ecoli_00403,2.2864885148000003,0.1357722605
ecoli_00404,1.0857894221,0.2854650045
ecoli_00405,-0.9358459249000001,0.0888244745
ecoli_00406,-0.4878227016,0.14737257750000002
ecoli_00407,-0.6413968773000001,-0.0341578565
ecoli_00408,-0.6181954554,0.1189017955
ecoli_00409,1.1118365745,-0.12267522950000001
ecoli_00410,-1.3973235902,-0.1418937485
ecoli_00411,-0.2767175597,-0.3591463355
ecoli_00412,-0.7165977556,-0.2995226505
ecoli_00413,0.648841337,-0.4472478575
ecoli_00414,0.6121610545,-0.21439937050000002
ecoli_00415,-0.9793042673000001,0.1914428035
ecoli_00416,-0.0713888998,0.1219007205
ecoli_00417,0.2499976724,-0.058053794500000006
ecoli_00418,0.2074497647,-0.1176217075
ecoli_00419,-0.006989253700000001,-0.0756692025
ecoli_00420,-0.4133959217,-0.0424388235
ecoli_00421,-1.42306616,0.3606678225
ecoli_00422,-1.3589430684,0.3881329455
ecoli_00423,0.3389311485,-0.0171176545
ecoli_00424,-0.3500245048,0.024780219500000002
ecoli_00425,-0.1180448707,-0.2434496105
ecoli_00426,-0.2915119648,-0.2171794655
ecoli_00427,0.0598315876,-0.2633924185
