,A,NtrC,RpoN
misc__bw_delfadr__1,-1.9952396419439244,-0.7024347034999998,0.2262561374999983
misc__bw_delfadr__2,-2.657881867299326,-0.7518494535000002,0.2539545304999997
misc__nitr_031__1,10.10215434033977,1.8695830555,0.3646965854999991
omics__wt_glu__1,-4.87929546890643,-0.4930106595000003,0.2962516994999991
omics__wt_glu__2,-4.045558001756797,-0.4107867365000004,0.4666522204999986
omics__wt_gly__1,2.951385423033726,0.6424083654999997,0.08866842549999987
omics__wt_gly__2,2.7886993794812027,0.6454411234999995,0.056832367499998426
omics__wt_thr__1,-0.6190832617090498,0.4849992675000001,0.7135937784999982
omics__wt_thr__2,-0.3518107626925165,0.3777853725,0.7710917564999988
omics__bw_ac__1,-5.938229900529844,-1.1329429855000006,0.2626952734999985
omics__bw_ac__2,-6.468739340515487,-0.9975638155000004,0.2125339714999992
omics__bw_fum__1,-5.546829949922403,-1.1282836224999997,-0.07199432850000065
omics__bw_fum__2,-5.779043207821047,-1.0086983915000003,-0.13216740750000078
omics__bw_glc__1,-1.5729280466404347,-0.21373389750000005,0.08772091650000036
omics__bw_glc__2,-1.5781710545987755,-0.19944722450000008,0.08663182049999918
omics__bw_pyr__1,-7.700325602665693,-1.3713202664999995,0.13049388650000004
omics__bw_pyr__2,-7.407107363688421,-1.1621855385000002,0.07503947049999837
ompr__wt_nacl__1,-6.348219432176161,-0.4742487524999994,0.8458476444999992
ompr__wt_nacl__2,-6.501323186688276,-0.36235043050000026,0.7361582904999988
ompr__bw_delompr_nacl__1,-7.674556228083609,-0.3721031904999999,0.3376980424999978
ompr__bw_delompr_nacl__2,-6.961518323575635,-0.4593646905000002,0.3812324994999994
minspan__wt_ade__1,-4.642729255668504,-2.1838632055000002,-0.2312180505000008
minspan__wt_glc__2,-4.015861633824353,-0.9505896595000004,-0.2809332425000015
minspan__wt_glc__3,-2.98629294045057,-0.9092726735000004,-0.29022478250000106
minspan__wt_glc__4,-3.575841293286208,-0.7960748085000002,-0.20542882750000224
minspan__wt_glc_anaero__1,-6.6984206482274535,-1.3021550304999998,0.03892021449999916
minspan__wt_glc_anaero__2,-4.920267552800081,-1.5035946494999999,0.060990017499998224
minspan__wt_trp__1,0.0363713328723327,-0.9953353274999994,0.1072953324999979
minspan__bw_delcra_glc__2,-0.9644027652906594,-1.0402592784999998,0.0527145324999978
minspan__bw_delcra_trp__1,1.5709625250435997,0.16517766650000001,0.10897918549999908
minspan__bw_delmntr__1,0.0248207296191072,-0.5728476695000007,0.2383428174999977
minspan__bw_delnac_ade__1,-4.587262705903274,-1.321190606500001,0.0018527365000000628
minspan__bw_delnac_glc__1,-2.1491869151233645,-1.0241365895000003,-0.33567946050000064
cra_crp__wt_ac__1,-7.291733793242449,-1.2950856365000003,0.19179876049999933
cra_crp__wt_ac__2,-8.010934171012709,-1.2142403274999998,0.15321709349999854
cra_crp__wt_fru__1,-6.1927237236153765,-0.9904316025000002,0.26576759049999943
cra_crp__wt_fru__2,-6.095992703469077,-1.1206215635000003,0.3237425104999989
cra_crp__delcra_ac__1,-6.070065885885456,-1.3056248495,-0.023381640500000245
cra_crp__delcra_ac__2,-6.029545413165834,-1.2152266735,-0.1429831305000011
cra_crp__delcra_fru__1,-3.1531561606490364,-0.17993049050000032,0.1073611114999995
cra_crp__delcra_fru__2,-3.4481126607022707,-0.1304773895000002,0.12499276149999973
cra_crp__delcra_glc__1,-2.231285120690236,-0.2908591134999998,-0.026159681500001145
cra_crp__delcra_glc__2,-2.3316040159369176,-0.14171376050000006,-0.10072994250000099
rpoB__wt_031__1,6.85551564520534,1.394999305499999,-0.05696854050000155
rpoB__wt_044__1,9.394646593209488,1.5035136384999994,0.2237648204999996
rpoB__wt_lb__1,-8.550493486859947,-0.9137006765000004,-0.028158271500000612
rpoB__wt_lb__2,-8.096009848155056,-0.9558305525000002,0.010328368499997964
rpoB__rpoBE546V_031__1,9.552655855302868,1.2908964935,-0.1267133255000008
rpoB__rpoBE546V_044__1,9.488613681407658,1.2412249894999985,0.023719754499998302
rpoB__rpoBE546V_lb__1,-7.053281482206154,-1.1203196115000011,-0.01329458850000087
rpoB__rpoBE546V_lb__2,-7.478399249428531,-1.0573056784999997,-0.016251761500001294
rpoB__rpoBE546V_glc__1,0.3919240193817755,-0.2110427684999987,-0.514114525500001
rpoB__rpoBE672K_glc__1,3.5537849837829096,-0.05899533550000057,-0.20276037750000064
rpoB__rpoBE672K_glc__2,3.504335192738231,-0.030604913500000382,-0.2285063375000007
rpoB__rpoBE672K_lb__1,-5.988096735235821,-1.6649322175000003,-0.6724268015000012
rpoB__rpoBE672K_lb__2,-3.825076665402892,-1.4809584065,-0.5883223085000004
crp__wt_fru__1,-2.3936628921448277,-0.3250443155000005,-0.26149362750000194
crp__wt_glyc__1,-4.538200335065054,-0.6119121664999998,-0.4111413085000004
crp__wt_glyc__2,-3.9542973781920727,-0.5592038884999999,-0.3161550525000019
crp__delar1_glyc__1,-5.478202184523031,-0.5303713994999999,0.6530569714999999
crp__delar1_glyc__2,-5.505259730463889,-0.43894030650000093,0.6094381865000003
crp__delar1ar2_glyc__1,-5.822150607111266,-0.7439360155000001,0.4106341614999991
crp__delar1ar2_glyc__2,-7.019953790293487,-0.7689202095000001,0.3926384064999997
crp__delar1ar2_glyc__3,-5.903236078629941,-0.8432862454999999,0.3384137364999997
crp__delar2_glyc__1,-2.370154861163003,-0.4887759914999998,0.2390130574999993
crp__delar2_glyc__2,-2.875253907260829,-0.7579041665000004,0.3881425054999994
crp__delar2_glyc__3,-3.6062277467954345,-0.6376105734999999,0.5417163864999992
crp__delcrp_fru__1,-5.490591690570025,-0.26098109550000004,0.4873410544999999
crp__delcrp_fru__2,-4.409244001385326,-0.2192330834999998,0.6076043144999996
crp__delcrp_fru__3,-4.096856683323997,-0.25187832750000005,0.46314233749999895
crp__delcrp_glc__1,-5.141495184404508,-0.8290001094999999,0.6373608284999985
crp__delcrp_glc__2,-5.423043797021465,-0.9082314924999996,0.6669930294999986
crp__delcrp_glc__3,-5.982520508730671,-0.9650134365000004,0.5979555294999983
crp__delcrp_glyc__1,-5.461234471308294,-0.8602257135000002,0.4546922764999994
crp__delcrp_glyc__2,-5.615247745635984,-0.9548261574999994,0.4769414484999981
crp__delcrp_glyc__3,-5.497967905666348,-1.0496985455,0.4892179915000003
glu__glu_ale3__1,-3.694827180668834,-1.5916900025,-0.1601779305000015
glu__glu_ale4__1,-4.281936668068183,-0.5818395404999999,-0.28002795650000145
glu__glu_ale5__1,-1.5065768794055523,-0.4332083674999998,-0.6870798615000009
glu__glu_ale6__1,-0.0738344362120797,2.7528499999540657e-05,-0.5723060855000011
glu__glu_ale8__1,-4.605215738180672,-1.6435674565000005,0.16357349049999925
glu__glu_ale9__1,-4.3331237054940015,-0.8641334474999995,0.0031536634999991264
glu__glu_ale10__1,-3.603652013721326,-1.1934246325000002,-0.2871971685000005
42c__wt_42c__1,-3.837510870497245,-0.4924464915000009,0.0244120204999998
42c__42c_ale1__1,-1.359398992452714,-1.0464060355000004,0.34912003849999884
42c__42c_ale2__1,-6.407186129378967,-1.0837548765000005,-0.3153191495000014
42c__42c_ale3__1,-4.663152325144203,-0.5191260215000009,0.09912298549999933
42c__42c_ale4__1,-2.882266314766928,-0.5096285155000002,-0.10734334550000037
42c__42c_ale5__1,-4.214415871730676,-0.8832038324999996,-0.2023175995000006
42c__42c_ale6__1,-3.810434005233513,-0.5320815264999998,0.8135905604999998
42c__42c_ale8__1,-3.4956677130162457,-0.6995238575,0.3201673924999984
42c__42c_ale9__1,-2.6655907645493424,-0.1569116174999996,-0.0553719955000016
42c__42c_ale10__1,-5.254273341776374,-0.7327512955000008,0.21542995749999785
ssw__wt_ac__1,-5.89107603065271,-1.8295548605,-0.21780781650000056
ssw__wt_glc__1,-6.280363987811464,-0.8193041815000006,-0.22127274850000056
ssw__wt_glyc__1,-3.1296130368486685,-0.06203343749999935,-0.2125297985000003
ssw__wt_xyl__1,-3.1859936000952644,-0.3873148295000002,0.4108722804999996
ssw__glc_ale1__1,-3.112838955702971,-1.5941472934999998,-0.7788251875000016
ssw__glc_ale2__1,-3.967955362186763,-1.3149935145000002,-0.06379253150000075
ssw__glc_ale3__1,0.7108165849654279,-0.3067341395000005,0.2370279344999986
ssw__glyc_ale1__1,-2.580944306949762,-0.7266657624999997,-0.3120889155000013
ssw__glyc_ale2__1,1.027832832577036,-0.3533501384999997,0.20205476849999826
ssw__xyl_ale1__1,-3.8128262673749584,-1.5525453985000004,-0.1082888095000012
ssw__xyl_ale2__1,-3.0280350864018595,-0.8624242375,-0.14978203550000124
ssw__xyl_ale3__1,0.3198108622307091,-0.10362368050000016,-0.3262490615000013
ssw__glc_ac_ac2__1,2.1284815199226896,-0.4949791975000002,-0.0901773505000012
ssw__glc_ac_glc1__1,-1.5545816248096924,-0.3927684555000006,-0.2899039005000006
ssw__glc_glyc_glc__1,-1.2013272019455918,-1.0540999095000003,-0.274164401500002
ssw__glc_glyc_glyc__1,-3.944236709538452,-1.3081330935000004,-0.4525024585000006
ssw__glc_xyl_glc__1,-1.4043897640808332,-1.1727561105000008,-1.0410889935000007
ssw__glc_xyl_xyl__1,-4.19596666909242,-1.2587677035000002,-0.8552477355000008
ica__wt_glc__1,-0.6419106204274734,-1.0288914735,-0.5082379055000006
ica__wt_glc__2,-0.5697061182054062,-0.9416034705000004,-0.4994340875000018
ica__wt_glc__3,-4.753491553448899,-1.2980526274999995,-0.1040741495000006
ica__wt_glc__4,-4.6123022859905145,-1.6928023474999998,-0.2792215905000006
ica__arg_sbt__1,-5.902506031017172,-1.5349266995000006,-0.267100214500001
ica__arg_sbt__2,-5.6399404500970025,-1.9500805105000003,-0.3823479205000009
ica__cytd_rib__1,-8.314725629638023,-1.1782060124999996,0.1386887864999995
ica__cytd_rib__2,-7.560411782755893,-1.2108747475,0.12476168449999925
ica__gth__1,-4.671352571158788,-1.0765006484999995,0.3953586514999987
ica__gth__2,-4.671245022027683,-1.2077988325,0.5102487215
ica__leu_glcr__1,-5.591404954655854,-2.3217179255000007,-0.2586659055000009
ica__leu_glcr__2,-5.898622172930789,-2.3204743805000003,-0.33747655350000016
ica__met_glc__1,-3.07715937067923,-1.5529284895000002,-0.8079442385000002
ica__met_glc__2,-2.592724968214323,-1.5606984645000006,-0.8131288585000007
ica__no3_anaero__1,-2.6007057999652257,-0.5814741804999999,0.023476880499998742
ica__no3_anaero__2,-2.889642663750956,-0.7310563255000009,0.012221922499998428
ica__phe_acgam__1,-4.963297694920623,-1.8022377105,-0.5329956575000017
ica__phe_acgam__2,-4.3268576184892655,-1.7421548855000006,-0.5109843565000025
ica__thm_gal__1,-5.970972038183465,-1.4826370455000006,-0.1857659965000007
ica__thm_gal__2,-5.628337465262202,-1.3763329745000004,-0.08514855650000186
ica__tyr_glcn__1,-4.707582654255689,-1.6094516235,-0.3903549005000011
ica__tyr_glcn__2,-5.053926545273904,-1.7399843025,-0.3410315705000011
ica__ura_pyr__1,-5.839631668691449,-1.9512778935000004,-0.3768134025000016
ica__ura_pyr__2,-6.031022989026688,-2.1287103875,-0.4399327825000024
ica__wt_glc__5,-4.373718271322437,-1.5173093635,-0.5177360115000011
ica__wt_glc__6,-4.440287566138478,-1.6751314964999997,-0.4911570285000009
ica__bw_delpurR_cytd__1,-3.91050566527305,-1.6508305565,-0.7443637615000025
ica__bw_delpurR_cytd__2,-6.363743614424214,-2.0273868685,-0.7433956735000002
ica__ade_glc__1,-5.946873781444336,-1.8791966844999999,-0.7138325825000011
ica__ade_glc__2,-4.607518233254204,-1.3519457975,-0.8051262665000012
ytf__wt_glc__1,0.193992847670768,-0.9965007585,-0.21770051350000053
ytf__wt_glc__2,0.45620650092918,-1.2421250715000005,-0.17772786350000125
ytf__delyafC__1,4.149085560740179,0.2832668214999998,0.11754725149999955
ytf__delyafC__2,2.8374874634024185,-0.4532090945,0.1546335704999997
ytf__delyeiE__1,4.124473102425937,1.565789948499999,0.02506978449999941
ytf__delyeiE__2,1.6580912263972405,-0.6680544355000002,-0.14861009750000065
ytf__delyiaJ__1,0.3195504260543548,-1.3799284305000006,0.08753290149999947
ytf__delyiaJ__2,-0.9601960366556572,-1.6361449035,0.23139318550000001
ytf__delyieP__1,1.4599835440936162,-0.1960486484999997,0.2141136244999995
ytf__delyieP__2,1.50189599269673,-0.9790222265000006,0.20653274349999864
ytf__wt_ph5__1,0.9668052024654328,-0.3348788945000001,-0.15667631850000066
ytf__wt_ph5__2,0.6814235529700597,-0.4951422665000012,-0.121676410500001
ytf__wt_ph8__1,-4.726774642850069,-1.2456083295000004,-0.28805662350000105
ytf__wt_ph8__2,-4.853043052036584,-1.3366248105,-0.35179708450000113
ytf__delybaO__1,2.65053424709743,-0.04470210249999962,0.0868237454999985
ytf__delybaO__2,2.640608878379266,-1.3242929174999991,0.1171547664999988
ytf__delybaQ__1,-0.9051751597536658,-0.6822533574999996,-0.3664812775000019
ytf__delybaQ__2,-1.327511031964724,-0.7889451224999995,-0.4210866755000007
ytf__delybiH__1,-0.4158721779566632,-1.0512743295,-0.08041245350000104
ytf__delybiH__2,-0.2148272448964646,-1.4347729345000009,0.1485691504999984
ytf__delydcI_ph5__1,2.444925819448733,-0.14451927949999988,-0.2860461955000009
ytf__delydcI_ph5__2,2.2455432519143703,-0.2016223015000005,-0.2915660545000005
ytf__delydcI_ph8__1,-4.73728427147938,-1.4702849345000004,-0.19775634250000174
ytf__delydcI_ph8__2,-3.642498810174323,-1.5013579485,-0.43030544550000105
ytf__delyddM__1,-2.9155382033073227,-1.6439704634999996,0.04367951749999932
ytf__delyddM__2,-3.3161549437593845,-1.6699376865,0.05102436849999848
ytf__delyheO__1,2.141532223954974,-0.09616852550000043,0.009473350499998643
ytf__delyheO__2,1.137380162467949,-1.1799778765000006,0.024496082499998902
fps__bw_glc__1,-2.9336456416770544,-0.9777779674999998,-0.5196136545000014
fps__bw_glc__2,-2.566561823577323,-0.9353370224999996,-0.6788874785000001
fps__fps_thrA_ale1__1,-4.8437940635588586,-1.2486509545000004,-0.32055944650000257
fps__fps_thrA_ale1__2,-3.774412567714044,-1.3038047334999998,-0.4281293025000013
fps__fps_thrA_ale2__1,-5.404494620622907,-1.7175144015000001,-0.4658414105000013
fps__fps_thrA_ale2__2,-4.845840891979889,-1.7120581785000004,-0.40762423550000093
fps__fps_serB_ale1__1,-6.054875425425131,-1.5617680455,-0.3878105415000013
fps__fps_serB_ale1__2,-5.926504879251736,-1.4817199634999998,-0.3348743525000017
fps__fps_serB_ale4__1,-6.362863295376344,-2.1540446635,-0.19072830050000175
fps__fps_serB_ale4__2,-5.617097499468673,-1.8761335375000003,0.1012634694999992
fps__fps_ptsI_ale1__1,-7.29045992054611,-2.086791570500001,-0.8559759545000007
fps__fps_ptsI_ale1__2,-6.367025327258911,-2.1203831385000003,-0.7988730515000011
fps__fps_ptsI_ale3__1,-6.116974961938182,-1.9185099985000005,-0.8056928055000014
fps__fps_ptsI_ale3__2,-6.235038827465929,-1.8123063115000004,-0.8484199965000014
pal__lyx_ale2_f6__1,-5.717930544284275,-1.4586756445000004,-0.3722573105000011
pal__lyx_ale2__1,-6.383109770695325,-1.5631995905000011,-0.5214724065000009
pal__lyx_ale2__2,-5.156246983687246,-1.4896369414999997,-0.4881702405000006
pal__lyx_ale4__1,-5.649294978476082,-1.6170608035000005,-1.0848582725000018
pal__lyx_ale4__2,-2.651427130934988,-1.4091588365000003,-1.003826912500002
pal__5drib_ale10_f18__1,-1.8036194538737256,-1.2963189565000004,0.6129173254999998
pal__5drib_ale10_f18__2,-1.7602394752467785,-1.3281695624999994,0.6364002815000003
pal__5drib_ale10__1,-3.806679624151205,-1.3421571215000003,0.013956801499999116
pal__arab_ale14_f9__1,-5.037941170737994,-1.1608750074999996,-0.35927174050000144
pal__arab_ale14_f9__2,-4.458651279397667,-1.3292056155000005,-0.23632465250000226
pal__arab_ale14__1,-4.396751548264946,-1.1784117785,-0.6221584905000013
pal__arab_ale14__2,-5.383019377828182,-0.8780974225000007,-0.6037325335000014
pal__arab_ale16__1,1.1941274091208385,-0.2122107695000004,-0.34194277950000096
pal__arab_ale16__2,-2.138839148790373,-0.6337032435000003,-0.20152948750000196
pal__tartr_ale26_f10__1,-5.74275268530418,-1.7645798195000006,-0.3747926055000006
pal__tartr_ale26_f10__2,-6.980476613753002,-1.8468945845,-0.3527489215000008
pal__tartr_ale26__1,-7.026508123592593,-2.0319757345000005,-0.4501007115000011
pal__tartr_ale26__2,-5.556163646019132,-1.8663941805000004,-0.30575810850000096
pal__tartr_ale28_f10__1,-6.442747889909737,-1.8169926835,-0.4779141955000013
pal__tartr_ale28_f10__2,-5.8298856532103285,-1.7375450834999997,-0.4824835405000014
pal__tartr_ale28__1,-4.92850480947878,-1.6797790344999999,-0.5465418105000008
pal__tartr_ale28__2,-5.185999048861456,-1.2398568005,-0.6007871505000013
efeU__delmenFentC_citr__1,0.0143373178258849,-0.6294158784999997,-0.3912163105000008
efeU__delmenFentC_citr__2,-0.4460042142872868,-0.825603096500001,-0.5284220465000011
efeU__delmenFentC__1,-5.676307872365332,-2.2215960525,0.08356590649999872
efeU__delmenFentC__2,-5.679440192469701,-2.1685421475,0.053814073499998116
efeU__menFentC_ale39__1,-1.377952198015807,-0.8200750975000002,-0.3340089294999995
efeU__menFentC_ale39__2,-1.736504158665571,-1.1044635434999988,-0.2956222475000008
efeU__menFentC_ale29__1,-3.533995472521369,-1.3480076284999989,-0.037837395500000426
efeU__menFentC_ale29__2,-3.2113506078678715,-1.3400240475,-0.04123273150000095
efeU__menFentC_ale30__1,-1.79534038228826,-0.9323353685000004,-0.7487878285000003
efeU__menFentC_ale30__2,-2.847981861980417,-1.1796826024999998,-0.7009630315000024
efeU__menFentCubiC_ale36__1,-5.807237671794857,-1.6270618895000002,-0.18203062050000085
efeU__menFentCubiC_ale36__2,-5.876179681291099,-1.7971527675,-0.21511456450000035
efeU__menFentCubiC_ale37__1,-3.798615828414315,-1.5181078695000003,-0.07373560450000127
efeU__menFentCubiC_ale37__2,-3.5832896468699453,-1.3436456505,-0.043030666500001764
efeU__menFentCubiC_ale38__1,-3.363313896860656,-2.3352106275000004,-0.07680217150000067
efeU__menFentCubiC_ale38__2,-3.4622465595552803,-2.3688356055,-0.23556970550000145
misc2__salc_glc__1,-2.557213199979957,-1.0431659165000005,0.1359028114999994
misc2__salc_glc__2,-3.20253401018954,-0.5560525515000005,0.4439292154999989
misc2__dbcn_glc__1,-2.354574132003523,-0.7197470815000004,-0.6235655355000009
misc2__dbcn_glc__2,-3.6797894499913015,-1.2010477695000006,-0.4320346105000006
misc2__tyr_glc__1,-5.977462968644546,-1.7723303515,-0.2007496575000012
misc2__tyr_glc__2,-6.16790825769358,-1.9101751495000008,-0.10417547050000132
misc2__arg_cytd__1,-4.899342395373561,-1.3777559134999997,-0.621898400500001
misc2__arg_cytd__2,-4.886656324252029,-1.3653660065000004,-0.5839646795000011
misc2__delyheO_pyr__1,-4.456119768484804,-1.5279821755,-0.4530000325000012
misc2__delyheO_pyr__2,-4.290825900961724,-1.5795546135,-0.5385766335000008
misc2__dellon_glc__1,-3.384039677272635,-1.1136746224999996,-0.04236340650000159
misc2__dellon_glc__2,-2.6080143412603034,-1.3878165384999999,-0.6271038335000014
nquinone__delubiC__1,-5.174328871568742,-1.9886009815000003,-0.3668799975000017
nquinone__delubiC__2,-5.771284348459202,-2.1909195095000005,-0.31556793350000056
nquinone__ubiC_ale1__1,-5.242527662927984,-1.6665392184999996,-0.10093417950000116
nquinone__ubiC_ale1__2,-4.591422416485201,-1.6980426675000002,-0.2546691535000001
nquinone__ubiC_ale2__1,-4.634433341736824,-1.8765688165,-0.40340550750000137
nquinone__ubiC_ale2__2,-5.126129741841448,-1.6700450695000004,-0.3678198875000014
nquinone__ubiC_ale3__1,-5.021672592344137,-2.4753954315,-0.8875475355000013
nquinone__ubiC_ale3__2,-5.429734122774811,-2.5830672255000002,-0.7537812915000011
nquinone__ubiC_ale4__1,-5.19628189642827,-1.8224400115000003,-0.3293262404999995
nquinone__ubiC_ale4__2,-5.145353189686464,-1.8526699205000003,-0.15806085850000073
nquinone__delpdhR__1,2.53824945612563,-1.3319922395000001,-0.6353274335000014
nquinone__delpdhR__2,2.945002183232899,-1.2692121184999987,-0.7252746255000009
quinone__glu_ale4__1,-3.5164516491407896,-1.6710258525000006,-0.597905356500001
quinone__glu_ale4__2,-5.009374022318135,-1.8579096395,-0.36403217250000175
quinone__delmenF__1,-0.116655637885833,-0.7548873605000006,-0.19251025850000048
quinone__delmenF__2,-2.017962818153056,-0.7667089215000011,-0.42126134050000097
quinone__menF_ale5__1,-3.659145003029165,-1.1963083165000006,0.09052756549999864
quinone__menF_ale5__2,-3.883839457130678,-0.9735447385000002,-0.02834352250000194
quinone__menF_ale6__1,-3.657737523232526,-1.2348248715,-0.08863334950000024
quinone__menF_ale6__2,-4.757838714297523,-1.2108073135,0.030614707499998062
quinone__menF_ale7__1,-3.5651287153937403,-1.4416075544999998,-0.005972197500001997
quinone__menF_ale7__2,-3.5981966227038567,-1.5038081895,0.07429400549999876
quinone__menF_ale8__1,0.0066156382282233,-1.8103971955,-0.15550237950000145
quinone__menF_ale8__2,-1.1169644014314066,-1.5506008525000006,0.07827911449999903
quinone__delmenFubiC__1,-3.919774398757894,-1.0945297634999998,-0.21550509150000074
quinone__delmenFubiC__2,-3.7996298482442814,-1.2269381265000003,-0.20429675849999995
quinone__menFubiC_ale1__1,1.091972416453305,-0.6184342494999999,-0.14987097550000072
quinone__menFubiC_ale1__2,1.3951029933452983,-0.4983018834999999,-0.13929405850000087
quinone__menFubiC_ale2__1,-3.373422357435853,-1.4931491365000005,0.011536433499998113
quinone__menFubiC_ale2__2,-3.119240556122717,-1.4805177714999995,0.039857293499999
quinone__menFubiC_ale3__1,-2.5134533730084168,-0.9321465255000004,-0.5764822375000014
quinone__menFubiC_ale3__2,-3.044343313122892,-0.9785062495000004,-0.4922614065000008
quinone__menFubiC_ale4__1,-3.741327191485407,-1.7210769775,-0.3211718735000009
quinone__menFubiC_ale4__2,-3.5951177822802127,-1.7596366884999997,-0.28231552849999986
oxyR__wt_glc__1,-2.216266993905624,-1.2252658815000004,-0.6475323565000011
oxyR__wt_glc__2,-2.5127612680286764,-1.1856625335000004,-0.5660511595000006
oxyR__wt_h2o2__1,-2.54825248638052,-1.2294362755000003,-0.6317375725000014
oxyR__wt_h2o2__2,-3.484804835237726,-1.5030015444999998,-0.2562616105000011
oxyR__glu_ale4__1,-4.368235956019042,-1.9968296105,-0.2800959135000003
oxyR__glu_ale4__2,-5.0453922280667935,-2.2732417775,-0.2097963835000005
oxyR__glu_ale4_h2o2__1,-4.593333023191943,-1.8858113585,-0.11132726950000027
oxyR__glu_ale4_h2o2__2,-3.652707762921186,-1.9866160415000005,-0.11688141449999988
oxyR__oxyR_ale17__1,-4.462862181295787,-2.0557147545000003,-0.3211070615000011
oxyR__oxyR_ale17__2,-4.633754384454005,-1.9054234735,-0.4334807255000008
oxyR__oxyR_ale17_h2o2__1,-5.283003591647426,-2.3098707995000005,-0.3285468585000002
oxyR__oxyR_ale17_h2o2__2,-4.294805937797239,-1.6837129625000005,-0.4067040685000008
oxyR__oxyR_ale18__1,-4.168902595808998,-1.2870051735,-0.7690475815000024
oxyR__oxyR_ale18__2,-3.026194413987209,-1.4327811595000002,-0.7896709075000024
oxyR__oxyR_ale18_h2o2__1,-4.87645039272785,-1.8822808925,-0.5079082875000012
oxyR__oxyR_ale18_h2o2__2,-5.018170623914542,-2.1079568555000003,-0.5136062095000007
