,A,Lrp
cstr_pfr__str_1500m__1,-0.0954730988,-0.22634776210000002
cstr_pfr__str_1560m__1,0.24894088700000003,-0.2073601722
cstr_pfr__str_1680m__1,0.7245503133000001,-0.2382485523
cstr_pfr__str_ref1__1,-0.057015224,0.0114144233
cstr_pfr__str_ref2__1,0.1068605995,0.1187371428
cstr_pfr__str_ref3__1,0.0114649438,0.034663033100000004
cstr_pfr__pfr_P5_0005m__1,0.4414274326,0.0548031132
cstr_pfr__pfr_P5_0010m__1,-0.20940913960000002,-0.5935767820000001
cstr_pfr__pfr_P5_0025m__1,1.0384119785,-0.1909418746
cstr_pfr__pfr_P3_0025m__1,0.6270826102,-0.2649798333
cstr_pfr__pfr_P1_0025m__1,0.24003129080000002,-0.3598604976
cstr_pfr__pfr_P5_0045m__1,1.1813191501,-0.12564328630000002
cstr_pfr__pfr_P5_0120m__1,1.5939022483,0.024837331400000003
cstr_pfr__pfr_P3_0120m__1,1.600577492,-0.1600792677
cstr_pfr__pfr_P1_0120m__1,0.9397839275000001,-0.2443708622
cstr_pfr__pfr_P5_0210m__1,1.1402599718,-0.0354330566
cstr_pfr__pfr_P5_1500m__1,1.190475894,-0.0257498282
cstr_pfr__pfr_P3_1680m__1,0.8015263216,0.0226273508
cstr_pfr__pfr_P5_1680m__1,1.0059022905,-0.0055594918
cstr_pfr__pfr_P1_1680m__1,0.3938275171,-0.1610405185
cstr_pfr__str_0005m__2,-0.5459438052,-0.5409571444
cstr_pfr__str_0010m__2,-0.6605006288,-0.8863760958
cstr_pfr__str_0025m__2,-0.2178484433,-0.5739675721
cstr_pfr__str_0045m__2,0.0182112713,-0.35742637860000004
cstr_pfr__str_0075m__2,0.7373752635,-0.3441431397
cstr_pfr__str_0120m__2,0.9131311761,-0.2065336064
cstr_pfr__str_0210m__2,0.9155380999999999,-0.21575722020000002
cstr_pfr__str_0330m__2,0.9904420605,-0.26116448070000003
cstr_pfr__str_1500m__2,0.5573341076,-0.0574362878
cstr_pfr__str_1560m__2,0.7990249539000001,-0.1680130121
cstr_pfr__str_1680m__2,0.41851490150000004,-0.2236464386
cstr_pfr__str_ref1__2,0.057015224,-0.0114144233
cstr_pfr__str_ref2__2,0.5991805103,-0.0016717844
cstr_pfr__str_ref3__2,0.4452702846,0.0220153869
cstr_pfr__pfr_P5_0005m__2,0.2180173362,-0.26527329450000003
cstr_pfr__pfr_P5_0010m__2,0.1306853339,-0.5191797847
cstr_pfr__pfr_P5_0025m__2,0.6625409128,-0.2924074514
cstr_pfr__pfr_P3_0025m__2,0.2793885242,-0.4826835404
cstr_pfr__pfr_P1_0025m__2,0.0147853688,-0.5789143734000001
cstr_pfr__pfr_P5_0045m__2,1.2004327822,-0.4056403093
cstr_pfr__pfr_P5_0120m__2,1.6914067669000001,-0.0507749616
cstr_pfr__pfr_P3_0120m__2,1.5138530902,-0.1264807345
cstr_pfr__pfr_P1_0120m__2,1.1180231423,-0.26857900160000003
cstr_pfr__pfr_P5_0210m__2,1.3391237118000001,0.20145378560000002
cstr_pfr__pfr_P5_1500m__2,1.2286364714,-0.0207410902
cstr_pfr__pfr_P3_1680m__2,1.1959690652,-0.13657868
cstr_pfr__pfr_P5_1680m__2,1.021520152,-0.1272445382
cstr_pfr__pfr_P1_1680m__2,0.7449580835,-0.275260704
darobactin__daro_30m__1,-1.2099814071,1.0529664688
darobactin__daro_30m__2,-2.5067566878000003,0.5934989137000001
darobactin__solv_1h__1,0.9221949486000001,1.6911946732
darobactin__solv_1h__2,-0.9865740679,1.2926306545
darobactin__daro_1h__1,0.1323955892,1.7992458798
darobactin__solv_1h__3,-1.1458951161,1.6317869199000001
darobactin__daro_1h__2,-0.3495501435,1.9179679401
darobactin__daro_1h__3,-0.1287108831,1.9506005048000001
darobactin__daro_30m__3,-1.1966752109,1.0429010839
darobactin__solv_30m__1,-1.0007224603,0.20242967750000002
darobactin__solv_15m__1,0.1527318464,-0.2145704015
darobactin__solv_15m__2,-0.5088172046,0.1365822075
darobactin__daro_15m__1,-1.0541430526,0.5004617771000001
darobactin__solv_15m__3,0.35608535820000004,0.0779881941
darobactin__daro_15m__2,-0.5269040095,0.2948986122
darobactin__daro_15m__3,-0.5338054222,0.8446496959
darobactin__solv_30m__2,-0.6891598637,0.0426769097
darobactin__solv_30m__3,-1.4887157738,-0.1246075155
ddp__pNT3_aroP__1,5.6757187106,0.6757019487
ddp__pNT3_aroP__2,8.0644558465,0.9323828138
ddp__pNT3_bamC__1,6.5995483044,2.3501929199
ddp__pNT3_bamC__2,6.7156802404,2.100328289
ddp__pNT3_cusA__1,7.1433369326,1.9308596665
ddp__pNT3_cusA__2,6.4670601732,1.5144632754
ddp__pNT3_hemX__1,3.2221959708,1.4066131713
ddp__pNT3_hemX__2,3.3361993514,1.326672425
ddp__pNT3_empty__1,-0.3856996325,-0.0295048368
ddp__pNT3_empty__2,0.3856996325,0.0295048368
ddp__pNT3_topA__1,5.4086500587,1.8077817754
ddp__pNT3_topA__2,7.3416116386,1.8459966822
ddp__pNT3_yicR__1,1.5570858325999999,0.9331261512000001
ddp__pNT3_yicR__2,1.9892188959000001,0.8973512676000001
ddp__pNT3_yqjD__1,0.48393582300000004,0.3802912829
ddp__pNT3_yqjD__2,1.3131159173,0.6705792629
ecomics__del_gabT__1,-1.1520109012,-0.2334562051
ecomics__del_gabT__2,1.1520109012,0.2334562051
ecomics__del_putP__1,-0.9981968753,0.1000086642
ecomics__del_putP__2,0.4746643152,0.2055265863
ecomics__del_entF__1,4.0825567146,0.60750059
ecomics__del_entF__2,0.46590360350000004,0.29557788560000003
ecomics__del_entF__3,1.4071940358,0.33007335660000003
ecomics__del_cysA__1,4.1917558238,0.5622904888
ecomics__del_cysA__2,2.9763269104,0.5628398447
elyC__wt_21C__1,-1.7362815767000002,0.6647280133
elyC__wt_21C__2,-1.7581028131,0.712135256
elyC__wt_21C__3,-1.8787998847,0.6685773982000001
elyC__wt_37C__1,-0.41360355800000004,-0.11956988630000001
elyC__wt_37C__2,0.31724974710000003,0.1826341877
elyC__wt_37C__3,0.09635381100000001,-0.06306430140000001
elyC__delelyC_21C__1,-1.400587896,0.8489266886
elyC__delelyC_21C__2,-1.0497423465,1.0205093792
elyC__delelyC_21C__3,-1.5310012935000001,0.8326768395
elyC__delelyC_37C__1,-0.0670915211,0.0820648707
elyC__delelyC_37C__2,-0.1674771471,-0.0366604052
elyC__delelyC_37C__3,-0.10917859910000001,0.07738094720000001
evo_acid_w__F9_2__1,0.1573362234,0.98174364
evo_acid_w__F11_1__1,2.2967532427,-0.0207328052
evo_acid_w__F11_1__2,1.7638044101,0.0260785233
evo_acid_w__F11_1__3,1.661686484,0.101717161
evo_acid_w__wt__1,0.1686444779,0.2935515267
evo_acid_w__F11_2__1,1.2425437972,0.3025870001
evo_acid_w__B11_2__1,2.2252833129,0.5249678536
evo_acid_w__F11_2__2,0.9316017731,0.08087034130000001
evo_acid_w__wt__2,0.5961815429,-0.4273930607
evo_acid_w__B11_1__1,0.6561643836000001,0.3959760323
evo_acid_w__H9_1__1,4.0476780319,-0.7719558461
evo_acid_w__H9_2__1,1.3107342417,0.4110651925
evo_acid_w__B11_2__2,2.2910172776,0.4524613831
evo_acid_w__wt__3,0.8411224304,-0.3402133586
evo_acid_w__H9_2__2,1.241236354,0.3635407714
evo_acid_w__B11_2__3,2.198071677,0.5364978286000001
evo_acid_w__F11_2__3,1.3484472923,0.06895210660000001
evo_acid_w__F9_2__2,-0.2007401365,0.7655117353
evo_acid_w__wt__4,-0.2706279518,0.7802801155
evo_acid_w__wt__5,-0.12034877840000001,0.9563882946000001
evo_acid_w__wt__6,-0.018191657400000002,-0.7213502885
evo_acid_w__H9_1__2,4.0771217044,-0.9132371755
evo_acid_w__F9_1__1,2.1127575669,0.6874173466
evo_acid_w__F9_1__2,1.779983931,0.43755669999999997
evo_acid_w__B11_1__2,0.3906235757,-0.1640173815
evo_acid_w__H9_2__3,0.9963945707,0.4633929518
evo_acid_w__wt__7,-1.0908714332,0.2677716827
evo_acid_w__F9_1__3,1.9840562546,0.418327859
evo_acid_w__F9_2__3,0.08602135250000001,1.0090743947
evo_acid_w__wt__8,-0.4319405978,-0.4506276375
evo_acid_w__B11_1__3,0.5733844634,0.08505589720000001
evo_acid_w__wt__9,0.3260319675,-0.3584072742
evo_bz__c3_1_bz__1,1.1386692088,0.5133438553
evo_bz__c3_1_bz__2,1.0850750106,0.7046198992
evo_bz__c3_1_bz__3,0.7313564406,0.5004833076
evo_bz__c3_1_bz__4,0.40211580210000003,0.35441214860000003
evo_bz__g5_1_bz__1,2.4197034839000002,1.6410904541
evo_bz__g5_1_bz__2,0.654862036,0.47678163370000004
evo_bz__g5_1_bz__3,1.5512821385,1.1553954099000001
evo_bz__g5_1_bz__4,1.97612283,1.2420197492
evo_bz__g5_1_bz__5,1.797395681,1.1230839757
evo_bz__g5_1_bz__6,1.7493977218999999,1.25345319
evo_bz__w3110d13__1,-0.46499845900000003,-0.2813310122
evo_bz__w3110d13__2,0.1406871169,0.22121202140000001
evo_bz__w3110d13__3,-0.1249114717,0.1647737698
evo_bz__w3110d13__4,-0.08357769920000001,-0.2282206069
evo_bz__w3110d13__5,0.2224682291,-0.1912132611
evo_bz__w3110d13__6,0.3103322839,0.314779089
evo_bz__w3110d13_bz__1,0.0991263263,0.47990500760000004
evo_bz__w3110d13_bz__2,-0.9173719494,0.4767462776
evo_bz__w3110d13_bz__3,1.1604230224,0.4950159114
evo_bz__w3110d13_bz__4,-0.0667968626,0.6584069299
evo_bz__c3_1_bz__5,1.2667752963,0.3264376297
evo_bz__c3_1_bz__6,1.1883391751,0.4841839974
evo_bz__g5_2_bz__1,2.6693190539,0.9759841434000001
evo_bz__g5_2_bz__2,2.9704111669,0.6436066375
evo_bz__g5_2_bz__3,1.7560388489,0.0506435357
evo_bz__g5_2_bz__4,0.723410513,0.4709963548
evo_bz__g5_2_bz__5,0.8047820946,0.5467788408
evo_bz__g5_2_bz__6,0.6222747676,0.6440852474000001
evo_bz__w3110d13_bz__5,1.1197485821,0.20524776720000001
evo_bz__w3110d13_bz__6,0.6060140669,0.414003043
evo_bz__a1_1_bz__1,2.9783261850000002,1.0314138197
evo_bz__a1_1_bz__2,0.1139582465,0.9776055061000001
evo_bz__a1_1_bz__3,0.9395995418,0.42285493490000003
evo_bz__a1_1_bz__4,1.1584799487,0.9258231409000001
evo_bz__a1_1_bz__5,1.2461432284,0.39252543700000003
evo_bz__a1_1_bz__6,1.231274252,0.3675955966
evo_metab__wt__1,-10.2845122618,-0.6987594427
evo_metab__del_zwf__1,-11.0028502999,0.21893339
evo_metab__zwf_ale1__1,-10.7033562563,-0.32595251140000003
evo_metab__zwf_ale2__1,-10.8444853221,-0.4676213152
evo_metab__del_ppk__1,-9.4482693786,-0.6919078386
evo_metab__ppk_ale1__1,-7.2267884814,0.07441603620000001
evo_metab__ppk_ale2__1,-10.393450062,-1.4814481066
evo_metab__ppk_ale3__1,-10.9385571753,-0.4922183747
evo_metab__del_dapF__1,-12.1165623136,-0.8995050710000001
evo_metab__dapF_ale1__1,-12.7686515652,-0.0430858747
evo_metab__dapF_ale3__1,-12.2289567648,0.328357881
evo_metab__del_entC__1,-7.6216170171,-0.0534080917
evo_metab__entC_ale1__1,-8.8672282015,0.3174450166
evo_metab__entC_ale2__1,-9.7664793022,-0.1036710025
evo_metab__del_dgk__1,5.3137182773,-0.3517465696
evo_metab__dgk_ale1__1,-7.0221260084,0.5192796098
evo_metab__dgk_ale2__1,-5.4376662926,0.1308822454
evo_metab__dgk_ale3__1,-7.5161715397,-0.424197062
evo_metab__wt__2,5.1201716077,0.4053826272
evo_metab__del_zwf__2,-9.100595234,-0.4372174062
evo_metab__zwf_ale1__2,4.893906424,0.8743043845
evo_metab__zwf_ale2__2,3.4235599512,0.6255071712
evo_metab__del_ppk__2,5.3250389977,0.9035958732
evo_metab__ppk_ale1__2,4.3770005858,0.5011373763
evo_metab__ppk_ale2__2,4.6820435553,0.2909867432
evo_metab__ppk_ale3__2,3.8451416995,0.0166781812
evo_metab__del_dapF__2,-10.6643599797,-0.2262872166
evo_metab__dapF_ale1__2,-11.4113062027,0.0553749022
evo_metab__dapF_ale3__2,-11.1315125287,0.3705303764
evo_metab__del_entC__2,7.147687572,0.6758979615
evo_metab__entC_ale1__2,4.9683727276,0.0595006877
evo_metab__entC_ale2__2,4.8707365743,0.6567124508000001
evo_metab__entC_ale3__1,3.2801493008,0.37708467960000003
evo_metab__del_dgk__2,5.4763236972,0.2298474415
evo_metab__dgk_ale1__2,4.8177866493,0.5212395903
evo_metab__dgk_ale2__2,4.5240840924,0.32747520890000004
evo_metab__dgk_ale3__2,3.2386365312,0.1956860706
evo_metab__wt__3,5.1643406541,0.2933768154
evo_metab__del_zwf__3,4.7781269148,0.3530191183
evo_metab__zwf_ale1__3,4.2430801466,0.8308271177000001
evo_metab__zwf_ale2__3,2.9675512281,0.3140367952
evo_metab__del_ppk__3,3.7011946148,0.4424675904
evo_metab__ppk_ale1__3,2.7216585696999998,0.2045211275
evo_metab__ppk_ale2__3,4.228331609,0.570620766
evo_metab__ppk_ale3__3,3.5216655728,0.1584720506
evo_metab__del_dapF__3,-10.0602517539,-0.46978876070000003
evo_metab__dapF_ale1__3,-11.7007785643,-0.5714079609
evo_metab__dapF_ale3__3,-10.8038590171,-0.2061103138
evo_metab__del_entC__3,6.5510388503,0.28556949470000004
evo_metab__entC_ale1__3,4.385623133,-0.1080755974
evo_metab__entC_ale2__3,1.9656407444,-0.1668364591
evo_metab__entC_ale3__2,4.717529125,0.1830116386
evo_metab__del_dgk__3,4.7192230432,0.3225783879
evo_metab__dgk_ale1__3,3.7017212853,0.3390267838
evo_metab__dgk_ale2__3,1.8484032159,0.3525498406
evo_metab__dgk_ale3__3,0.7890258904,0.056790971700000005
flag_reg__wt__1,-0.0619905015,-0.0900831628
flag_reg__del_fliA__1,-0.0569011161,0.09938717050000001
flag_reg__del_flhC__1,1.6486974927,0.0008525029000000001
flag_reg__del_flhD__1,1.2993035206,0.0641294674
flag_reg__wt__2,0.0619905015,0.0900831628
flag_reg__del_fliA__2,1.8068894265000002,0.0428252215
flag_reg__del_flhC__2,-1.2327094955,-0.13102121560000002
flag_reg__del_flhD__2,1.5388292635,-0.0087000389
flgM__27C__1,-1.466440615,0.1026091301
flgM__27C__2,-0.9871967345,0.283112284
flgM__27C__3,-1.4260258941,0.27994633280000003
flgM__32C__1,-1.7502564737,0.1902086395
flgM__32C__2,-1.3005081467,0.11612324360000001
flgM__32C__3,-1.7154348625,0.09240823790000001
flgM__37C__1,-0.12411279880000001,0.0016942774
flgM__37C__2,-0.2184875057,0.021957981
flgM__37C__3,0.3426003046,-0.0236522584
flgM__42C__1,3.7506188825,-0.0084512318
flgM__42C__2,3.3026569271,-0.055699941600000004
flgM__42C__3,1.0222324944,-0.0976466485
histone__untreated__1,-0.4578975194,-0.029498764700000003
histone__untreated__2,1.7379795419000001,0.0311821233
histone__untreated__3,-1.2800820225,-0.0016833585
histone__10ug_H2A__1,-1.3251973087,-0.11773795890000001
histone__10ug_H2A__2,-0.40346967510000004,-0.11458857260000001
histone__10ug_H2A__3,-1.9000310789000001,0.0217526694
histone__50ug_H2A__1,-4.4982823719,0.0297424011
histone__50ug_H2A__2,-4.2817407901,-0.07473409190000001
histone__50ug_H2A__3,-4.3388052933,-0.1823935378
histone__100ug_H2A__1,-4.6262946486,0.0365516841
histone__100ug_H2A__2,-4.4576751804,0.0361347527
histone__100ug_H2A__3,-4.2003523736,-0.0174878901
hns__del_hns_spike__1,0.1420798735,0.15356988900000001
hns__del_hns_spike__2,-0.3912742784,0.7517151929
hns__del_hns__1,-0.0404847105,0.15442835500000002
hns__del_hns__2,-1.1392450558,0.3693152416
hns__wt_spike__1,-1.3880937776,-0.2709244787
hns__wt_spike__2,1.0771281598,0.23572307820000002
hns__wt__1,-0.5989197675,0.1473786562
hns__wt__2,0.5989197675,-0.1473786562
hns_stpA__evo100G4_delhns_delstpA__1,0.3680012132,-0.6266583480000001
hns_stpA__evo100G4_delhns_delstpA__2,-0.1736240433,-0.6146984647
hns_stpA__evo100G12_delhns_delstpA__1,-2.0202434243,-0.0193616986
hns_stpA__evo100G12_delhns_delstpA__2,-1.6071449057,-0.0946316615
hns_stpA__delhns_delstpA_delrpoS__1,-1.5772117955,-0.5132170620000001
hns_stpA__delhns_delstpA_delrpoS__2,-1.7393043714,-0.3202209545
hns_stpA__wt__1,0.6178535017,0.013805922600000001
hns_stpA__wt__2,-0.6178535017,-0.013805922600000001
hns_stpA__delhns_delstpA__1,-1.9078631927,-0.5226067915
hns_stpA__delhns_delstpA__2,-2.3358033418,-0.22355910550000002
hu__wt_log_pH7__1,0.7996640831,-1.0526250567
hu__wt_log_pH7__2,-0.28425282350000003,-0.6706287682000001
hu__wt_log_pH7__3,0.18482277330000002,-1.103046825
hu__wt_lag_pH7__1,0.094147324,-0.0248023115
hu__wt_lag_pH7__2,0.17488839080000002,-0.19088164230000002
hu__wt_lag_pH7__3,-0.2690357148,0.2156839538
hu__delhupA_lag_pH7__1,0.39830271440000004,0.0004790787
hu__delhupA_lag_pH7__2,0.1497591335,-0.24924416500000002
hu__delhupA_lag_pH7__3,-0.2228326206,-0.0365342997
hu__delhupB_lag_pH7__1,0.1266115375,-0.21305829140000002
hu__delhupB_lag_pH7__2,0.5163912315,-0.1375155357
hu__delhupB_lag_pH7__3,-0.0042916789,0.08779719450000001
hu__delhupAhupB_lag_pH7__1,3.32530494,0.044947880700000005
hu__delhupAhupB_lag_pH7__2,1.3761454008,0.1083608974
hu__delhupAhupB_lag_pH7__3,1.7006047450000001,0.7463370904000001
hu__hupAE34K_hupB_lag_pH7__1,-0.2314933999,0.1030981291
hu__hupAE34K_hupB_lag_pH7__2,0.6903592096000001,0.0029131278
hu__hupAE34K_hupB_lag_pH7__3,0.4537762316,0.21920162070000002
hu__hupAE34K_delhupB_lag_pH7__1,-0.1663873771,0.0792283838
hu__hupAE34K_delhupB_lag_pH7__2,0.2643285485,0.22465055990000002
hu__hupAE34K_delhupB_lag_pH7__3,0.0258139962,0.09611450220000001
hu__wt_lag_pH5__1,-1.5019730989,-0.4607745046
hu__wt_lag_pH5__2,-0.7188186823,-0.4113752311
hu__wt_lag_pH5__3,-1.2774210655,0.4200371873
hu__delhupA_lag_pH5__1,-1.0998016214,-0.340999967
hu__delhupA_lag_pH5__2,-1.2725179555000001,-0.3799230141
hu__delhupA_lag_pH5__3,-1.9331170877,-0.2324251337
hu__delhupAhupB_lag_pH5__1,0.1380926401,-0.055215711300000005
hu__delhupAhupB_lag_pH5__2,0.6672683155,-0.0798295879
hu__delhupAhupB_lag_pH5__3,-0.7394457222,0.8923981296
hu__hupAE34K_hupB_lag_pH5__1,-1.2956781922,-0.6426236984
hu__hupAE34K_hupB_lag_pH5__2,-1.3257494094,0.2923435379
hu__hupAE34K_hupB_lag_pH5__3,-1.5953961696999999,0.3822452958
hu__hupAE34K_delhupB_lag_pH5__1,-1.217854643,0.45637266930000003
hu__hupAE34K_delhupB_lag_pH5__2,-0.6802064662,-0.326722685
hu__hupAE34K_delhupB_lag_pH5__3,-2.2624572303,0.18155045890000002
hyperpersistence__low_GFP__1,-3.7154272809,0.9404696237
hyperpersistence__wt__1,0.4698418157,-0.1515388614
hyperpersistence__high_GFP__1,-4.0847403588,0.7117004582
hyperpersistence__pth_mut__1,-3.0756717462,-0.4722923062
hyperpersistence__pth_mut__2,-3.5664818546,-0.9211709592
hyperpersistence__metG_mut__1,-2.6681309599,-0.28827429400000004
hyperpersistence__metG_mut__2,-1.6187046668,-0.6354277109
hyperpersistence__high_GFP__2,-4.4390895792,0.47840596560000004
hyperpersistence__wt__2,-0.4698418157,0.1515388614
hyperpersistence__low_GFP__2,-5.5954165346,0.5557090716
kan_efg__cpxAF218Y__1,-2.0154511916,0.6857922788
kan_efg__cpxAF218Y__2,-1.6734357299,0.8760484215000001
kan_efg__cyaAN600Y__1,-1.865735869,0.64876325
kan_efg__cyaAN600Y__2,-1.1528109579999999,1.2056140604
kan_efg__fusAA608E__1,1.0991769296,0.2603298422
kan_efg__fusAA608E__2,1.2173554465,0.2227768954
kan_efg__fusAA608E_cpxAF218Y__1,0.5812723932,0.2650009698
kan_efg__fusAA608E_cpxAF218Y__2,0.1229881771,0.48509761970000004
kan_efg__fusAA608E_cyaAN600Y__1,-0.6622307444000001,0.5629283758
kan_efg__fusAA608E_cyaAN600Y__2,-0.4370015022,0.7281081608000001
kan_efg__fusAA608E_rpoDL261Q__1,-0.1050317729,0.36403358010000003
kan_efg__fusAA608E_rpoDL261Q__2,-0.627348527,0.19318318980000002
kan_efg__fusAA608E_topAS180L__1,-1.5187435435,0.5671175634
kan_efg__fusAA608E_topAS180L__2,-0.7967832171,0.4314848885
kan_efg__rpoDL261Q__1,-0.3215782938,-0.1039573478
kan_efg__rpoDL261Q__2,-0.11097649550000001,0.3120105125
kan_efg__wt__1,0.1903043743,-0.0702854068
kan_efg__wt__2,-0.1903043743,0.0702854068
lrp__wt_min_log__1,-0.0232876845,-0.030001383200000002
lrp__wt_min_log__2,0.0232876845,0.030001383200000002
lrp__wt_min_trans__1,-4.2007508276,0.6844362994000001
lrp__wt_min_trans__2,-4.7756363036,0.2085798669
lrp__wt_min_stat__1,-16.698472959100002,-2.7074960758
lrp__wt_min_stat__2,-14.7143508877,-2.2073135144
lrp__wt_liv_log__1,-18.1228659535,0.23984084090000002
lrp__wt_liv_log__2,-17.7769504151,0.1635503158
lrp__wt_liv_trans__1,-18.3086573953,0.17172141970000002
lrp__wt_liv_trans__2,-18.7760114312,0.1494903623
lrp__wt_liv_stat__1,-18.3510511988,-2.3844169869
lrp__wt_liv_stat__2,-18.0333982838,-2.3370652507
lrp__wt_rich_log__1,-11.3821107504,-1.8502456161
lrp__wt_rich_log__2,-11.15645785,-1.9031192534999999
lrp__wt_rich_trans__1,-14.7346432807,-0.5145144508
lrp__wt_rich_trans__2,-13.4471451066,-0.8630342392
lrp__wt_rich_stat__1,-7.0968278171,-1.3111394682
lrp__wt_rich_stat__2,-17.1527512143,-2.1154706037
lrp__dellrp_min_log__1,-13.6717579982,-10.1521245118
lrp__dellrp_min_log__2,-13.0528706962,-10.1521245118
lrp__dellrp_min_trans__1,-11.6676388264,-10.1521245118
lrp__dellrp_min_trans__2,-11.3055454948,-10.1521245118
lrp__dellrp_min_stat__1,-18.740468057,-10.1521245118
lrp__dellrp_min_stat__2,-17.9061634495,-10.1521245118
lrp__dellrp_liv_log__1,-17.214389298,-10.1521245118
lrp__dellrp_liv_log__2,-16.2526561145,-10.1521245118
lrp__dellrp_liv_trans__1,-14.8231333998,-10.1521245118
lrp__dellrp_liv_trans__2,-14.5496961882,-10.1521245118
lrp__dellrp_liv_stat__1,-17.3048970386,-10.1521245118
lrp__dellrp_liv_stat__2,-18.189644288,-9.8672853717
lrp__dellrp_rich_log__1,-13.4606598411,-9.8472322576
lrp__dellrp_rich_log__2,-13.2910406374,-10.1521245118
lrp__dellrp_rich_trans__1,-14.7876561763,-9.5276696438
lrp__dellrp_rich_trans__2,-15.2841114961,-10.1521245118
lrp__dellrp_rich_stat__1,-14.1140006683,-10.1521245118
lrp__dellrp_rich_stat__2,-13.3761126008,-10.1521245118
mazF_circuit__t0__1,-0.1218794354,-0.1740887635
mazF_circuit__t2__1,-2.5632277375,-0.0768579895
mazF_circuit__t4__1,-0.9018218553,-0.29923456860000003
mazF_circuit__t6__1,-3.5676382444,-0.4526764187
mazF_circuit__t8__1,-2.3402766934,-1.4944345094
mazF_circuit__t0__2,0.1218794354,0.1740887635
mazF_circuit__t2__2,-0.8500411335,-0.2692647181
mazF_circuit__t4__2,-2.4827669106,-0.0776187967
mazF_circuit__t6__2,-2.3792322154,-0.7796522576
mazF_circuit__t8__2,-1.1016806464,-1.1713922136
mazF_ribo__emptyvec_mrna_5m__1,-0.0138901293,-0.0391011556
mazF_ribo__emptyvec_mrna_5m__2,0.0138901293,0.0391011556
mazF_ribo__mazF_mrna_5m__1,-3.7068617176,-1.4029457082
mazF_ribo__mazF_mrna_5m__2,-3.8891400771,-1.3017004343
mazF_ribo__emptyvec_total_5m__1,0.8945651635,-0.6950490788
mazF_ribo__emptyvec_total_5m__2,0.494305647,-0.5546800431000001
mazF_ribo__mazF_total_60m__1,-0.8468771098000001,-2.9827201132
mazF_ribo__mazF_total_60m__2,-0.2163339377,-2.7841109133
mercury__ctrl_t00__1,-0.5389841147000001,-0.052812482300000005
mercury__ctrl_t10__1,0.763098326,-0.10589080020000001
mercury__ctrl_t30__1,0.5165509413,0.13890009520000002
mercury__ctrl_t60__1,0.249560304,0.1291079563
mercury__hg_t10__1,-5.8377256336,0.3004471439
mercury__hg_t30__1,-4.6503640355,-0.09947817140000001
mercury__hg_t60__1,-5.5058059367,-0.3231236548
mercury__pma_t10__1,-8.0062907243,0.7460154073
mercury__pma_t30__1,-6.1782978686,0.8000679278
mercury__pma_t60__1,-4.3171938175,0.1238717104
mercury__ctrl_t00__2,0.1988849336,0.0367324978
mercury__ctrl_t10__2,1.0034452334,-0.0929464423
mercury__ctrl_t30__2,0.7039347345,0.2025045521
mercury__ctrl_t60__2,0.1815869991,0.1287871819
mercury__hg_t10__2,-5.3027412183,0.1861443562
mercury__hg_t30__2,-3.2254134049,-0.11038986890000001
mercury__hg_t60__2,-1.6237810862000002,-0.5372491961
mercury__pma_t10__2,-7.6520519613,0.7068202666000001
mercury__pma_t30__2,-6.7507102514,0.7367755168
mercury__pma_t60__2,-0.3613352703,0.4609246393
mercury__ctrl_t00__3,0.34009918110000004,0.016079984500000002
mercury__ctrl_t10__3,1.2187682162,-0.0466309701
mercury__ctrl_t30__3,0.9690986147,0.0735059929
mercury__ctrl_t60__3,0.3465340113,0.1751794513
mercury__hg_t10__3,-6.6304802386,0.38214387800000005
mercury__hg_t30__3,-4.6763219179,-0.1005630088
mercury__hg_t60__3,-4.7717256728,-0.7817182533
mercury__pma_t10__3,-8.4572944953,0.7795437621
mercury__pma_t30__3,-8.2007740989,0.9181027254
mercury__pma_t60__3,-0.1954217224,0.5039252657000001
ml_abx__az_lolcde__1,-0.022607577900000002,0.6630685649
ml_abx__az_lolcde__2,-0.591001447,0.1550190619
ml_abx__az_lolcde__3,0.5993132755,0.8466753165
ml_abx__b01__1,-0.6466276125,-0.1310972154
ml_abx__b01__2,-1.0637548996,-0.0422508243
ml_abx__b01__3,-0.4907578239,-0.2571997454
ml_abx__cro__1,0.5437361311000001,0.6644495504
ml_abx__cro__2,-0.2076248726,-0.1784902223
ml_abx__cro__3,-0.2013408022,-0.43597441600000003
ml_abx__chl__1,3.6452312499,-1.6307053537
ml_abx__chl__2,3.380243526,-1.9281791681
ml_abx__chl__3,4.606669551,-1.6827254891
ml_abx__cip__1,-0.3995830514,0.18357903120000002
ml_abx__cip__2,-0.42645264310000003,-0.4364119913
ml_abx__cip__3,-0.30025245570000003,-1.012523352
ml_abx__clr__1,4.9793579911,-1.1883557967
ml_abx__clr__2,3.725570253,-1.4192909954
ml_abx__clr__3,4.2743990009,-1.5688989825
ml_abx__cst__1,-0.2369416014,0.6251402931000001
ml_abx__cst__2,-0.9188776053000001,-0.026266690500000002
ml_abx__cst__3,-0.6814022149,0.12190011560000001
ml_abx__ctrl__1,0.4165213481,0.47628609850000003
ml_abx__ctrl__2,0.5630808432000001,0.5861321151000001
ml_abx__ctrl__3,-0.43868547900000004,0.1574687807
ml_abx__ctrl__4,-0.390889029,-0.07925651
ml_abx__ctrl__5,-0.0684371624,-0.6675757188
ml_abx__ctrl__6,-0.0815905209,-0.47305476560000004
ml_abx__dox__1,4.2114858786,-0.853442502
