,A,NrdR
hot_tale__hot_ale9_mid_44c__2,3.772712096992112,0.33577511799999993
hot_tale__hot_ale9_44c__1,3.7001991923477617,0.1799999140000006
hot_tale__hot_ale9_44c__2,3.912767839171837,0.18073302500000032
hot_tale__hot_ale10_30c__1,-5.869078848168871,-0.3405507289999994
hot_tale__hot_ale10_30c__2,-4.299277173251419,-0.2393929629999985
hot_tale__hot_ale10_37c__1,-1.10395201204509,-0.15437839799999864
hot_tale__hot_ale10_37c__2,-1.3082923410103555,-0.14565029099999993
hot_tale__hot_ale10_44c__1,-0.3244409223489341,0.4110518290000007
hot_tale__hot_ale10_44c__2,1.236082085958501,0.3035568520000016
hot_tale__hot_ale16_30c__1,-5.3115091128509855,-0.3146662339999988
hot_tale__hot_ale16_30c__2,-5.114094832780658,-0.16799222099999955
hot_tale__hot_ale16_37c__1,-2.6590712003404917,-0.20934509799999912
hot_tale__hot_ale16_37c__2,-2.840931175157577,-0.1359552019999999
hot_tale__hot_ale16_44c__1,0.7050880535512285,0.4078687529999998
hot_tale__hot_ale16_44c__2,0.96984210774921,0.2544103360000003
pdhr_ale__pdhR-13_51__1,-1.9328471725253369,-0.2361136109999995
pdhr_ale__pdhR-13_51__2,-3.1488669809903214,-0.14738004399999927
pdhr_ale__pdhR-14_46__1,-2.206211967176366,-0.044907180999999234
pdhr_ale__pdhR-14_46__2,-3.211889100466647,0.12347801500000075
pdhr_ale__pdhR-15_51__1,-5.834811808071157,-0.2482180629999986
pdhr_ale__pdhR-15_51__2,-6.146120788105963,-0.23033140499999935
pdhr_ale__pdhR-16_49__1,-5.82847177204547,-0.11027124399999888
pdhr_ale__pdhR-16_49__2,-3.858666811355519,-0.13861002899999875
tcs__del_atoC_LiAcet__1,-1.9557110277676517,-0.08652107200000002
tcs__del_atoC_LiAcet__2,-1.510146291180905,-0.005032240999999439
tcs__del_atoC_LiCl__1,-2.0971161319127325,0.1994068750000011
tcs__del_atoC_LiCl__2,-1.8475551756952555,0.11035042500000093
tcs__del_atoC_m9__1,-3.902136207509415,0.2285727029999993
tcs__del_atoC_m9__2,-3.838125362496113,0.11389987600000052
tcs__del_baeR_etoh__1,-4.597827662792466,1.3053285400000014
tcs__del_baeR_etoh__2,-3.069453359789512,1.5538041220000007
tcs__del_baeR_lb__1,-9.062521032751487,-0.2691079109999999
tcs__del_baeR_lb__2,-9.340542280023303,-0.2915729809999989
tcs__del_btsR_01xlb__1,3.157012701228796,-0.7334388729999991
tcs__del_btsR_01xlb__2,3.847166970378487,-0.7534865699999989
tcs__del_btsR_lb__1,-9.04965165106483,0.31183615400000075
tcs__del_btsR_lb__2,-8.48172739404474,0.15571116100000104
tcs__del_btsR_pyruvate__1,4.153510082797211,-0.8146871599999992
tcs__del_btsR_pyruvate__2,4.049031167923487,-0.6690815979999991
tcs__del_cpxR_etoh__1,-0.6639566928260436,1.3936705939999996
tcs__del_cpxR_etoh__2,-0.670830492011917,1.3695406400000003
tcs__del_cpxR_lb__1,-8.96418638986031,-0.1981535009999993
tcs__del_cpxR_lb__2,-8.96576718339476,-0.033879853999999376
tcs__del_cusR_CuSO4__1,-0.5700484823882086,0.4657365570000014
tcs__del_cusR_CuSO4__2,-0.4442988903818318,0.41545148600000026
tcs__del_cusR_lb__1,0.9003144975463669,0.08964768100000065
tcs__del_cusR_lb__2,0.714938728529205,0.1796527740000009
tcs__del_kdpE_01-kcl__1,3.984368848593839,-0.2638774699999997
tcs__del_kdpE_01-kcl__2,4.040207543995399,-0.2612644139999993
tcs__del_kdpE_115-kcl__1,7.4436156363192785,0.012217988000000624
tcs__del_kdpE_115-kcl__2,6.879545051240005,-0.10407098700000006
tcs__del_phoB_m9__1,-1.8056263525803435,0.08539236600000066
tcs__del_phoB_m9__2,-1.9490530974263112,0.1241644570000009
tcs__del_phoB_m9p__1,-4.131495167206305,1.9052705790000013
tcs__del_phoB_m9p__2,-3.7431869058736713,1.983518504000001
tcs__del_rcsB_etoh__1,4.5479673098283175,1.6530322270000006
tcs__del_rcsB_etoh__2,4.689246951123655,1.7577605120000008
tcs__del_rcsB_lb__1,-8.560896973789148,0.006562633000000595
tcs__del_rcsB_lb__2,-8.298557620731268,0.0832951090000007
tcs__del_zraR_lb__1,-5.355290977776467,-0.18417441099999987
tcs__del_zraR_lb__2,-4.603640368338223,-0.3628833009999992
tcs__del_zraR_zncl2__1,1.6092627095274248,0.1915842320000003
tcs__del_zraR_zncl2__2,1.7212934356444134,0.28921100900000063
tcs__wt_01-kcl__1,4.401740900580544,-0.07871499599999954
tcs__wt_01-kcl__2,4.359954989207911,-0.1301454419999999
tcs__wt_01xlb__1,2.87571489668255,-0.7741218239999991
tcs__wt_01xlb__2,2.862946635487178,-0.8567534539999988
tcs__wt_115-kcl__1,7.722733226368369,-0.2328973629999984
tcs__wt_115-kcl__2,7.626859845033649,-0.18202815699999952
tcs__wt_CuSO4__1,1.9120963987710624,0.08668248400000067
tcs__wt_CuSO4__2,2.6123799404134536,0.06018087800000061
tcs__wt_etoh__1,5.371076236413552,1.442448143
tcs__wt_etoh__2,5.263559711892627,1.5145771820000018
tcs__wt_lb__1,-8.333671980938835,-0.04829379899999964
tcs__wt_lb__2,-8.309721480973828,-0.07239405799999865
tcs__wt_LiAcet__1,-1.1214250802699042,0.014734418000000638
tcs__wt_LiAcet__2,-1.5317388990820782,0.015456168000000046
tcs__wt_LiCl__1,-1.427548987326679,-0.02176314200000018
tcs__wt_LiCl__2,-1.5275010261676667,0.10131243200000027
tcs__wt_m9p__1,-4.599359248555771,1.9589153210000008
tcs__wt_m9p__2,-4.46352017281979,1.9566201680000008
tcs__wt_pyr__1,3.229501733122067,-0.7927232079999991
tcs__wt_pyr__2,3.1711216027056635,-0.8925030799999991
tcs__wt_zncl2__1,1.8747597932782132,0.19323508900000075
tcs__wt_zncl2__2,1.8381375543690892,0.19936284500000045
ros_tale__0_0_0pq__1,-2.6391619275488103,-0.09552545799999912
ros_tale__0_0_0pq__2,-2.2620971334687066,0.023773380000000618
ros_tale__0_0_250pq__1,-0.2464331028334741,0.5215854220000011
ros_tale__0_0_250pq__2,-0.69188645987167,0.6419599589999994
ros_tale__1_mid_250pq__1,-6.098898186728247,0.05717668900000027
ros_tale__1_mid_250pq__2,-6.371068155774062,0.1352728290000007
ros_tale__1_0_0pq__3,-3.882956653913036,0.2328845700000004
ros_tale__1_0_0pq__4,-3.967492094287392,0.1834025220000015
ros_tale__1_0_250pq__1,-0.4146977776309994,0.26628802899999915
ros_tale__1_0_250pq__2,-0.6411740059848227,0.18858807500000108
ros_tale__1_0_750pq__1,-3.454557788877646,-0.3118882520000001
ros_tale__1_0_750pq__2,-4.69632753782933,-0.06769064299999973
ros_tale__1_1_0pq__1,-8.553508297820565,-0.0719621539999995
ros_tale__1_1_0pq__2,-8.944130273857681,-0.2288769249999989
ros_tale__1_1_250pq__1,-8.343893983550386,-0.2873411519999989
ros_tale__1_1_250pq__2,-8.692382675851837,-0.2332989329999986
ros_tale__1_1_750pq__1,-7.645106886719438,-0.21816985799999866
ros_tale__1_1_750pq__2,-8.31560141725928,-0.15945922899999945
ros_tale__1_2_0pq__1,-4.95707273580915,-0.32669493499999896
ros_tale__1_2_0pq__2,-3.694417025040236,-0.34757122099999993
ros_tale__1_2_250pq__1,-6.501640643939453,-0.19890587399999934
ros_tale__1_2_250pq__2,-6.054127395276986,-0.3140473379999991
ros_tale__1_2_750pq__1,-4.54720017692679,-0.12657799899999933
ros_tale__1_2_750pq__2,-4.833879999208127,-0.18554717599999915
ros_tale__1_3_0pq__1,-9.45740382186087,-0.5745387849999997
ros_tale__1_3_0pq__2,-10.2795421719512,-0.32887709799999865
ros_tale__1_3_250pq__1,-9.196244493642716,-0.45000439099999934
ros_tale__1_3_250pq__2,-8.51189406238496,-0.043724489999998895
ros_tale__1_3_250pq__3,-8.632846384008813,0.19546793100000226
ros_tale__1_3_250pq__4,-9.073057501658532,0.0367446410000003
ros_tale__1_3_750pq__1,-9.141783423339684,-0.05615433499999956
ros_tale__1_3_750pq__2,-8.937686489967822,-0.3390013829999985
ros_tale__1_4_0pq__1,-11.542197662377344,-0.06158152499999936
ros_tale__1_4_0pq__2,-10.843364355472248,-0.02400138599999924
ros_tale__1_4_250pq__1,-8.15280501355871,0.03526005900000051
ros_tale__1_4_250pq__2,-8.573424586048302,0.14973222500000105
ros_tale__1_4_750pq__1,-7.783438334540475,-0.03113392099999945
ros_tale__1_4_750pq__2,-7.612361649133016,-0.08035255999999967
ros_tale__1_4_750pq__3,-8.611869705987258,0.840601447000001
ros_tale__1_4_750pq__4,-8.578624827866886,0.8600198510000006
ros_tale__2_mid_250pq__1,-3.658580828372104,0.2458758939999992
ros_tale__2_mid_250pq__2,-5.725719951858456,-0.08479825399999896
ros_tale__2_0_0pq__1,2.3315850659763555,0.3677127130000004
ros_tale__2_0_0pq__2,1.744733069869228,0.3328470099999992
ros_tale__2_0_250pq__1,5.1883196479439,-0.062183417999999165
ros_tale__2_0_250pq__2,5.124565422726241,-0.23384367699999944
ros_tale__2_0_750pq__1,6.936533821394565,-0.0835226209999993
ros_tale__2_0_750pq__2,7.162618558898783,-0.07725930899999778
ros_tale__2_1_0pq__1,1.790179105752729,-0.5422475199999992
ros_tale__2_1_0pq__2,-0.4543661258320859,-0.4216592309999996
ros_tale__2_1_250pq__1,-1.0285575365693362,-0.17807560699999936
ros_tale__2_1_250pq__2,0.6516080374191695,-0.2569306129999989
ros_tale__2_1_750pq__1,1.3160096491591455,-0.1066743679999984
ros_tale__2_1_750pq__2,1.52831768867942,-0.11845679299999913
ros_tale__2_1_750pq__3,0.2811236819651385,-0.3839489149999995
ros_tale__2_2_0pq__1,-3.4499233079177736,-0.10721840999999888
ros_tale__2_2_0pq__2,-3.498613272505367,0.26405075299999936
ros_tale__2_2_250pq__1,-2.291039219304461,-0.17119236599999965
ros_tale__2_2_250pq__2,-4.460926101856439,0.0448807370000015
ros_tale__2_2_750pq__1,-3.532841526938256,0.15612239700000075
ros_tale__2_2_750pq__2,-3.0383594063064554,0.2979810950000008
ros_tale__2_3_0pq__1,-2.3714568795721966,0.30733347600000105
ros_tale__2_3_0pq__2,-0.3582536118104202,0.3168450390000004
ros_tale__2_3_250pq__1,-0.8314741109898671,0.14855224900000066
ros_tale__2_3_250pq__2,-1.337898909045053,-0.7388870559999994
ros_tale__2_3_750pq__1,0.2242206096152275,0.27433555600000226
ros_tale__2_3_750pq__2,0.8756541172629118,0.04771287900000054
ros_tale__3_0_0pq__1,-8.030250169233101,-0.14867582499999887
ros_tale__3_0_0pq__2,-7.658018901880976,-0.13311127899999775
ros_tale__3_0_250pq__1,-6.720307344014162,0.0706801600000011
ros_tale__3_0_250pq__2,-7.1301073046092736,-0.04885357700000004
ros_tale__3_0_750pq__1,3.157072871590312,0.0791933190000007
ros_tale__3_0_750pq__2,5.361664736106269,0.18642934200000028
ros_tale__3_1_0pq__1,-5.609628577110468,-0.14859837399999876
ros_tale__3_1_0pq__2,-6.804154432020666,-0.4723049889999977
ros_tale__3_1_250pq__1,-2.302989254410052,-0.4677872199999991
ros_tale__3_1_250pq__2,-2.740169701246738,-0.2585600559999994
ros_tale__3_1_750pq__1,0.8693794015728727,-0.20836881899999948
ros_tale__3_1_750pq__2,-1.359314084537815,-0.2766345949999991
ros_tale__3_2_0pq__1,-5.40433242827767,-0.0384762159999994
ros_tale__3_2_0pq__2,-6.515243145846411,-0.05398392999999935
ros_tale__3_2_0pq__3,-5.584510991442226,0.033980573999999215
ros_tale__3_2_0pq__4,-6.326242451732018,0.2696163200000008
ros_tale__3_2_250pq__1,-0.0687699999101751,0.2380140589999993
ros_tale__3_2_250pq__2,-3.4724487021170187,-0.1851168569999997
ros_tale__3_2_750pq__1,-6.524794938308284,-0.4095978529999984
ros_tale__3_2_750pq__2,-5.290045043017119,-0.4705435069999995
ros_tale__3_3_0pq__1,-1.1706235702796723,0.04258179000000073
ros_tale__3_3_0pq__2,-1.921867585167712,-0.06403631599999926
ros_tale__3_3_0pq__3,-1.3636931320940169,0.016035513000000282
ros_tale__3_3_0pq__4,-2.492344129631289,0.21152518500000106
ros_tale__3_3_250pq__1,1.0228817324738864,-0.28214074999999905
ros_tale__3_3_250pq__2,1.577892151244431,-0.17247802099999987
ros_tale__3_3_750pq__1,0.4472855198471206,-0.5765502539999989
ros_tale__3_3_750pq__2,0.810620798748403,-0.4838658909999989
ros_tale__3_4_0pq__1,-0.8488864028288968,0.16501053299999935
ros_tale__3_4_0pq__2,-0.6957727461242936,0.062044498000000566
ros_tale__3_4_250pq__1,-0.1879263451306873,0.2394638060000007
ros_tale__3_4_250pq__2,-0.5293257805973897,0.3039092850000005
ros_tale__3_4_750pq__1,-0.1140079078939606,0.13511947100000032
ros_tale__3_4_750pq__2,0.3766994659319831,0.27902561399999914
pcoli__atASMT_325G__1,-2.5485920612604773,0.4366464390000005
pcoli__atASMT_325G__2,-2.565285535304114,0.4905381660000003
pcoli__bpTDC__1,-1.612142555805766,0.4217038410000011
pcoli__bpTDC__2,-1.315619032072341,0.18779788600000116
pcoli__BRCA__1,-2.183697502415072,0.19482086000000096
pcoli__BRCA__2,-2.591624010402989,0.33539385200000105
pcoli__BRCActrl__1,-1.1521688664553087,0.3813664430000001
pcoli__BRCActrl__2,-1.210721334141983,0.5805193320000015
pcoli__BRCAswap__1,5.7555279162638575,0.3529992800000006
pcoli__BRCAswap__2,6.303705324484728,0.3977720460000009
pcoli__btAANAT__1,4.857806539683539,0.4211676810000009
pcoli__btAANAT__2,5.793046444503516,0.4293620070000008
pcoli__btASMT__1,5.238443962915742,0.0571509300000006
pcoli__btASMT__2,5.2715265483285085,0.26752349300000056
pcoli__CC1__1,6.430060664341528,0.28973735500000064
pcoli__CC1__2,6.485986563154194,0.3391263450000004
pcoli__ccCOMT__1,-3.386475573866642,0.3852314320000003
pcoli__ccCOMT__2,-3.348055592591458,0.35243426700000136
pcoli__ckDDC__1,0.7378595655710736,0.3667745960000008
pcoli__ckDDC__2,0.2970221580172454,0.2737673440000004
pcoli__CNTF_belt__1,5.306431668333101,0.3465445510000009
pcoli__CNTF_belt__2,6.302075589962607,0.0574561280000001
pcoli__cobPNMT__1,0.3434139681825163,0.4217977090000007
pcoli__cobPNMT__2,-0.2663937863329729,0.4488801620000009
pcoli__cvPhhB__1,-1.0381514438760306,0.4619303080000003
pcoli__cvPhhB__2,-1.177957092007368,0.5482176079999999
pcoli__ggAANAT__1,-1.833933390707549,0.34043342900000084
pcoli__ggAANAT__2,-2.049569945314969,0.3673826539999992
pcoli__ggTPH__1,3.48796636532948,0.4588100340000008
pcoli__ggTPH__2,0.0934869061963996,0.4076696990000004
pcoli__hsAANAT__1,11.250962412798891,0.6657002370000011
pcoli__hsAANAT__2,11.61296339067641,0.4881052750000006
pcoli__hsASMT__1,-1.654538637974368,0.3902469820000008
pcoli__hsASMT__2,-1.54973722452904,0.4628995010000008
pcoli__hsPNMT_mb__1,-2.039012134135949,0.4812850350000009
pcoli__hsPNMT_mb__2,-2.110120120656497,0.3903944190000006
pcoli__hsTPH__1,-2.247783662942693,0.1802740760000008
pcoli__hsTPH__2,-1.941225055704826,0.3802166410000005
pcoli__hsTPH_E2K__1,5.952800038908338,0.4688919050000005
pcoli__hsTPH_E2K__2,6.076144783503955,0.4476563810000007
pcoli__hsTPH_E2K_N91I_P99C__1,-2.2202752458794297,0.230640332000001
pcoli__hsTPH_E2K_N91I_P99C__2,-2.352043617272393,0.3857532090000007
pcoli__hsTPH_N158trunc__1,4.437787416967791,0.4774480780000001
pcoli__hsTPH_N158trunc__2,3.8902778293208313,0.3762995539999992
pcoli__hsTPH_N174trunc__1,5.116086709621265,0.3144451070000009
pcoli__hsTPH_N174trunc__2,5.377782767825864,0.6786811830000001
pcoli__hsTPH_Ntermtrunc__1,8.254035097664094,0.4860089500000005
pcoli__hsTPH_Ntermtrunc__2,8.34874454164626,0.5022285070000008
pcoli__hsTPH1__1,5.9800717432468,0.4460463970000008
pcoli__hsTPH1__2,6.335788827716013,0.3461106540000003
pcoli__MBP__1,1.4416825060934002,0.14792783900000028
pcoli__MBP__2,3.8802472098385854,-0.387609232
pcoli__msCOMT__1,-2.390117762280876,0.37094180500000107
pcoli__msCOMT__2,-2.616650870905124,0.29190766100000065
pcoli__ocAANAT__1,-1.6400601725735788,0.3653371770000016
pcoli__ocAANAT__2,-1.9526815559875716,0.42003332400000026
pcoli__osTDC_K374H__1,7.257819169076413,0.4593782640000006
pcoli__osTDC_K374H__2,7.515754919736115,0.4627908340000007
pcoli__osTDC_K374L__1,-2.169081638598147,0.4213998320000014
pcoli__osTDC_K374L__2,-1.0472966190539348,0.5190666160000008
pcoli__osTDC_K374Q__1,5.914089581447781,0.3719708420000014
pcoli__osTDC_K374Q__2,6.678715384357534,0.25809378899999924
pcoli__osTDC_L360V__1,-2.463434412477106,0.33541298000000097
pcoli__osTDC_L360V__2,-1.966101099657941,0.4906865420000015
pcoli__pmTPH__1,-2.648218651052328,0.3234307000000003
pcoli__pmTPH__2,-1.740983147300959,0.3373925420000008
pcoli__RFC__1,-2.294640373089412,0.5598449160000003
pcoli__RFC__2,-2.586302744538644,0.5074679080000006
pcoli__RFCctrl__1,11.301854209755344,0.5197944010000022
pcoli__RFCctrl__2,11.113070459811974,0.5025864920000016
pcoli__RFCnopause__1,11.123816213231,0.6934673160000022
pcoli__RFCnopause__2,10.907670629470685,0.7978101540000004
pcoli__RFCpluspause__1,10.696618770370709,0.5361685990000007
pcoli__RFCpluspause__2,10.097744070991682,0.5013932080000005
pcoli__rnCOMT_sol__1,10.760747411934956,0.6947959360000011
pcoli__rnCOMT_sol__2,10.806684376006343,0.3489267970000016
pcoli__rnPNMT__1,-0.352662203253089,0.17846077000000093
pcoli__rnPNMT__2,-2.150832059551413,0.18687453100000084
pcoli__rnTDC__1,-1.981476122112866,0.4245948340000005
pcoli__rnTDC__2,-1.3426534047288043,0.2967039120000008
pcoli__rnTDC_trunc__1,0.3221293648025507,0.6500975130000004
pcoli__rnTDC_trunc__2,0.2724057002459029,0.7840606330000011
pcoli__saCOMT_T2A__1,-2.4824764350678685,0.4816133010000003
pcoli__saCOMT_T2A__2,-2.207636549585904,0.5096917510000011
pcoli__sfCOMT__1,-1.022938314914047,0.20705444200000134
pcoli__sfCOMT__2,-2.960952036856696,0.3354645070000011
pcoli__sgAANAT_D63G__1,-2.4073809614082253,0.5534136650000008
pcoli__sgAANAT_D63G__2,-1.335846231604865,0.15981942900000054
pcoli__ssDDC__1,-0.7877409090634688,0.4448315710000008
pcoli__ssDDC__2,-0.9290673656379512,0.4911708789999994
pcoli__TP53B__1,-1.3105091967541775,0.5136648690000003
pcoli__TP53B__2,-1.025642150477552,0.6316822099999992
pcoli__WT__1,6.9183768516144815,0.5821060760000005
pcoli__WT__2,6.7387058341549,0.4693514190000006
cck__glu_ale4__1,-4.396962761108134,0.6122358060000009
cck__glu_ale4__2,-5.15506425747815,-0.1467472970000001
cck__cck_ale1__1,-6.156444832424899,-0.29346426799999925
cck__cck_ale1__2,-5.0761849166075885,-0.37227180899999895
cck__cck_ale2__1,-5.415424469812195,-0.2766957289999992
cck__cck_ale2__2,-5.285824057387191,-0.4560378619999996
cck_pgi__gmos_delpgi__1,4.139806133878212,0.3881363400000009
cck_pgi__gmos_delpgi__2,3.9918721703244815,0.6085659610000009
cck_pgi__pgi_ale1__1,-0.2277064713119056,0.6694602690000009
cck_pgi__pgi_ale1__2,2.677588962331661,0.21711837700000114
cck_pgi__pgi_ale2__2,4.057665103313948,0.24368206700000086
cck_pgi__pgi_ale3__1,0.3185502525891496,0.5984334839999992
cck_pgi__pgi_ale3__2,-1.0729018635257137,0.02512319500000082
cck_pgi__pgi_ale4__1,1.8144322118432696,0.4338629010000004
cck_pgi__pgi_ale4__2,-1.372867583156652,-0.10362315099999986
cck_pgi__pgi_ale4__3,-1.070026578550128,-0.057221902999998527
cck_pgi__pgi_ale5__1,-4.2391202692945145,0.7660199070000004
cck_pgi__pgi_ale5__2,-5.149715668485986,0.2194450150000007
cck_pgi__pgi_ale6__1,-3.326933635313412,0.5644404560000007
cck_pgi__pgi_ale6__2,-3.702441315295658,0.12396294600000067
cck_pgi__pgi_ale7__1,-4.2354413542774205,0.5768555240000008
cck_pgi__pgi_ale7__2,-5.3128646694618205,-0.06694622899999914
cck_pgi__pgi_ale8__1,-1.8744796747190304,0.7184773950000007
cck_pgi__pgi_ale8__2,-2.3666902362160567,0.1477145300000009
cck_sdh__gmos_delsdhCB__1,-5.338237006198324,0.17408418800000014
cck_sdh__gmos_delsdhCB__2,-5.150704701549782,0.2120591600000008
cck_sdh__sdh_ale1__1,-4.929350533018078,0.02215142600000064
cck_sdh__sdh_ale1__2,-4.838967555787151,-0.08019334299999857
cck_sdh__sdh_ale2__1,-4.443275244464103,-0.22020864599999967
cck_sdh__sdh_ale3__2,-4.626463268438189,-0.04840950999999905
cck_sdh__sdh_ale3__1,-4.731427816395088,-0.24657735499999944
cck_sdh__sdh_ale3__3,-4.5993205034343205,-0.21803572999999954
cck_pts__gmos_delptsHIcrr__2,-2.2429965064081387,0.32604563300000056
cck_pts__gmos_delptsHIcrr__1,0.3184245205669918,-0.35965753899999875
cck_pts__pts_ale1__2,-3.519258617122737,-0.4409237689999994
cck_pts__pts_ale1__1,-3.638801990350776,-0.4122467099999989
cck_pts__pts_ale2__2,-3.809622606822911,-0.7596131970000002
cck_pts__pts_ale2__1,-4.495371228634094,-0.9118493159999996
cck_pts__pts_ale3__2,-4.457321657777258,-0.5954396069999994
cck_pts__pts_ale3__1,-5.049083842325178,-0.3996589979999987
cck_pts__pts_ale4__2,-4.253467412519695,-0.8019900149999994
cck_pts__pts_ale4__1,-4.187221879574565,-0.7777850009999989
cck_gnd__gmos_delgnd__1,0.4049446673963974,-0.03145656200000069
cck_gnd__gmos_delgnd__2,-0.2569348692420714,-0.07732409299999965
cck_gnd__gnd_ale1__1,-5.61850844284717,-0.3354777900000005
cck_gnd__gnd_ale1__2,-4.417439728355596,-0.527250958999999
cck_gnd__gnd_ale2__1,-4.344662398283257,-0.3996709779999987
cck_gnd__gnd_ale2__2,-4.441722171324901,-0.421557967
cck_gnd__gnd_ale3__1,-4.059177648523591,-0.4067744909999993
cck_gnd__gnd_ale3__2,-4.81797193255094,-0.4604149829999988
cck_tpiA__gmos_deltpiA__1,1.8858588357033776,-0.1290570829999984
cck_tpiA__gmos_deltpiA__2,-0.5415828371404033,-0.3931386999999997
cck_tpiA__tpiA_ale1__1,-1.1637480422457598,-0.19973669699999966
cck_tpiA__tpiA_ale1__2,-1.2325654160848178,-0.12173703699999995
cck_tpiA__tpiA_ale2__1,0.3549954080425695,-0.1122711789999995
cck_tpiA__tpiA_ale2__2,-0.59413551362705,0.03221555700000156
cck_tpiA__tpiA_ale3__1,-2.3993824256242187,0.09083117100000226
cck_tpiA__tpiA_ale3__2,-2.976142236368332,-0.263724182999999
cck_tpiA__tpiA_ale4__1,-1.6391077489780452,0.14000538100000082
cck_tpiA__tpiA_ale4__2,-1.897430147214434,0.08989612399999912
acid_tale__acid_ale1_pH7__1,-4.421410739001182,-0.4773432029999984
acid_tale__acid_ale1_pH7__2,-3.7205556876243686,-0.5746885599999993
acid_tale__acid_ale1_pH5__1,-3.268562839539635,-0.288122293999999
acid_tale__acid_ale1_pH5__2,-3.7564365020610966,-0.36361134700000003
acid_tale__acid_ale2_pH7__1,-0.0931448864803326,-0.4543600459999997
acid_tale__acid_ale2_pH7__2,0.0538293993702318,-0.3217304619999997
acid_tale__acid_ale2_pH5__1,-0.2911745179244369,-0.2194455409999989
acid_tale__acid_ale2_pH5__2,-0.4101562791009993,0.021198311000000917
acid_tale__low_Mg_ale_pH7__1,-3.770021514464906,-0.4549116519999989
acid_tale__low_Mg_ale_pH7__2,-3.819788537491521,-0.330725052
acid_tale__low_Mg_ale_pH5__1,-2.2134934976952807,-0.2493362499999989
acid_tale__low_Mg_ale_pH5__2,-3.1650492832468826,-0.1548735679999984
acid_tale__MES_ale_pH7__1,-3.0898969808042955,-0.3863416009999989
acid_tale__MES_ale_pH7__2,-3.405686211456455,-0.31422770200000016
acid_tale__MES_ale_pH5__1,-3.593552603160233,-0.26510202299999897
acid_tale__MES_ale_pH5__2,-2.459440671374091,-0.04887875299999856
acid_tale__gmos_pH7__1,-3.620130977536233,-0.39422098899999897
acid_tale__gmos_pH7__2,-3.859842676467356,-0.2474214929999992
acid_tale__gmos_pH5__1,-3.2039186687345675,-0.09963044599999993
acid_tale__gmos_pH5__2,-3.726641625110312,-0.2355807959999989
adnB__wt_adn__1,-0.6974102166488465,-0.5607688699999995
adnB__wt_adn__2,-3.966377177940293,-1.0145543009999995
adnB__delydhB_adn__1,-1.7881779028262486,-1.143993967
adnB__delydhB_adn__2,-1.4228668093793766,-0.1970667799999992
ytf2__wt_glc__1,6.7310782139368746,0.4087986300000006
ytf2__wt_glc__2,6.939108118299251,0.20874918700000133
ytf2__ybcM_glc__1,5.804675563930022,0.2971034400000008
ytf2__ybcM_glc__2,5.830565377777825,0.4486029120000011
ytf2__ydhB_glc__1,7.918321825536616,0.1045907070000016
ytf2__ydhB_glc__2,7.370633299105676,0.10117935700000036
ytf2__yfeC_glc__1,6.256369549983884,0.07597946799999987
ytf2__yfeC_glc__2,6.851515797562154,0.2302985989999993
ytf2__yciT_glc__1,5.45031614501245,-0.07642892699999937
ytf2__yciT_glc__2,5.293729031926206,0.12563375100000052
ytf2__ydiZ_glc__1,4.487483627564975,-0.08374800099999913
ytf2__ydiZ_glc__2,4.3134567220522095,0.0632930750000007
ytf2__ynfL_glc__1,6.712462560332196,0.14205316500000098
ytf2__ynfL_glc__2,6.404294434933624,0.2043636770000008
ytf3__wt_glc2__1,-2.0552179775758987,0.01470275000000054
ytf3__wt_glc2__2,-1.7854707865938193,0.08864712300000033
ytf3__wt_pH7_lactate__1,-2.941403353839778,-0.12555356299999865
ytf3__wt_pH7_lactate__2,-2.961754505096363,-0.11557987799999925
ytf3__wt_pH55_lactate__1,-3.0134248481278485,-0.3935427019999995
ytf3__wt_pH55_lactate__2,-2.3665925465328392,-0.15039169499999971
ytf3__wt_pH55_HCl__1,-2.3123165453017025,-0.02867271999999943
ytf3__wt_pH55_HCl__2,-1.903555353276918,-0.08149238099999945
ytf3__dyieP_pH7__1,-2.5625857231600357,-0.082169723999999
ytf3__dyieP_pH7__2,-2.977656881224365,-0.017163028999998886
ytf3__dyieP_pH55__1,-3.5522741279927117,-0.593984429999999
ytf3__dyieP_pH55__2,-2.5308774538294205,-0.2829515469999997
minicoli__aldA_f1c2__1,-5.001579393784603,0.6933145268104086
minicoli__aldA_minE__1,-7.233125022673607,0.23920216922281326
minicoli__mg1655_glc__1,-3.3181661156841007,-0.4536911269997566
minicoli__mg1655_glc__2,-3.448506343474634,-0.50663296045329
minicoli__minE_cyt__1,-11.714099777038529,0.3842937562213615
minicoli__minE_cyt__2,-11.6462746057636,0.44433900498556334
minicoli__minE_fruc__1,-9.495845463771436,0.12449772404574322
minicoli__minE_fruc__2,-9.6327865043342,0.06026390333954535
minicoli__minE_glc__1,-10.87449253007506,0.03435111462376028
minicoli__minE_glc__2,-10.533739914655005,0.006754931676785425
minicoli__minE_glyc__1,-6.309961839477264,-0.04266897342118181
minicoli__minE_glyc__2,-6.189794607708075,-0.26827380280882185
minicoli__minE_Fe_starve__1,-13.762392979397696,-0.05179577285731707
minicoli__minE_Fe_starve__2,-13.66111909264758,0.3628675635823573
minicoli__minE_LB__1,-11.191543116041736,0.17124241289280384
minicoli__minE_LB__2,-10.692821739534418,0.1439911820543296
minicoli__minE_N_starve__1,-8.120138445483951,0.6926742147334739
