,A,RbsR,Crp
SRX3648457,-1.6915922263,-0.0725760978,0.40077032360000003
SRX3648458,-1.7549442274,-0.2595098225,0.19451078430000002
SRX3648459,-0.23558846700000002,-0.5905648284,-0.3027589365
SRX3648460,1.4161789223,0.4161618708,0.8486849750000001
SRX3648461,2.0476820245,0.24600307540000002,0.3938793786
SRX3648462,3.5342077101,-0.23059208620000002,0.148786522
SRX3648463,-0.0403207832,0.34215782,0.3369699572
SRX3648464,-0.6058308406,-0.1375405056,0.013751511800000001
SRX3648465,-1.1969211026,-0.4421671708,-0.22974107400000002
SRX3648466,0.5074005812,0.3069936238,0.35225783860000004
SRX3648467,-1.1765202503,-0.25428987470000003,-0.0962918605
SRX3648468,0.8072664627,-0.3119623199,-0.4193098364
SRX3648469,-2.817943884,-0.9055776072,-0.4561378538
SRX3648470,-2.0666049538,-0.7093774292,-0.3239561219
SRX3648471,-1.7872940386,-0.7534499745000001,-0.5009096485
SRX3648472,-0.3861065205,-1.3157442385,-1.0066348399
SRX3648473,-0.9132061084,-1.1977804386,-0.9472326698
SRX3648475,1.3787622781,0.2452714816,0.8071856029000001
SRX3648476,2.0872241846,0.29450059630000003,0.4894051802
SRX3648477,2.8277827209,-0.06399429050000001,0.12325169
SRX3648478,-3.1592004632,-0.3333451042,0.5965313259
SRX3648479,-1.928236982,-0.11773814290000001,0.4467565101
SRX3648480,-1.9566411874,-0.3400078828,0.5066551433
SRX3648481,-1.3293893898,0.1570293351,-0.4180190307
SRX3648482,-0.16983208460000002,-0.5988769818,-1.1217666797
SRX3648483,0.2524670738,-0.5169060088,-1.5654300289
SRX1429221,-0.3330990858,-0.6577182667,-0.10736737830000001
SRX1429222,0.21029245,0.0863779644,-0.0089077731
SRX1429223,0.12280663580000001,0.5713403023,0.1162751514
SRX1429224,-0.7914050839000001,-0.7102494283,0.16900614320000001
SRX1429225,-0.9770098215,-1.0615197258,0.0010292434000000001
SRX1429226,-0.4379652889,-0.4991020411,-0.1128774423
SRX1429227,-0.5396576527,-0.8296970472,-0.0133986869
SRX1429228,-0.4589877242,-0.1268360643,0.1636110552
SRX1429229,-0.3094063851,-1.3004688742,-0.331696997
SRX1429230,0.0639635197,-0.5209069209,-0.038234619500000004
SRX1429231,-0.2914022033,-0.0458873548,0.0085680138
SRX1429232,-0.18105452460000002,-0.2589168046,0.11367215480000001
SRX1429233,0.4039460352,0.2017146166,0.3878004733
SRX1429234,0.46851287090000004,0.2160726993,0.3784077044
SRX1429235,0.48387961290000003,0.0853927178,0.6438706029
SRX1429236,-0.2563376927,0.7724891234,1.4015203867000001
SRX1429237,1.1241667187,0.858089192,0.8077489953
SRX1429238,0.6685436298,0.4678161629,0.7167135879000001
SRX1429239,0.38635557540000004,0.10526187540000001,0.8733453174
SRX1429240,0.1882120663,0.2545753582,0.7318804379
SRX1429241,0.7224711432,0.2349748137,0.7265351033
SRX1429242,1.4484155139000001,0.9907879569,0.5601250011000001
SRX1429243,0.8839578536,0.26109594480000003,1.1423196373
SRX1429244,0.8799939481,0.4918071265,0.8770837162
ERX2339161,1.5641092446,1.5042701994,-0.4060248421
ERX2339162,-1.5641092446,-1.5042701994,0.4060248421
ERX2339163,6.5446088863,-1.4177642026,-1.860802321
ERX2339164,7.9905963595,-2.1044855364,-1.9932080196
ERX2339165,0.24356898670000002,-1.1438098029,-3.95744986
ERX2339166,3.5050238841,-1.6122626348,-2.376849187
ERX2339167,5.3180231161,-0.2588422438,-2.4414347629
ERX2339168,0.41810226040000004,-0.3073624647,-0.11143317250000001
ERX2339169,-1.5235893648999999,-1.5655226806,0.4939784118
ERX2339170,6.7135437583,-1.3066188367,-1.9613924773
ERX2339171,8.359767401,-1.9131166312999999,-2.2687520043
SRX7656012,-0.1300806229,-0.09679875800000001,-0.0257376573
SRX7656013,-0.1422323844,-0.2354797318,0.0299666606
SRX7656014,-0.41012775360000003,-0.0973168126,-0.11910927560000001
SRX7656015,-1.1361311845,-0.2926303787,-0.14152359080000002
SRX7656016,-0.006472457,-0.1963670753,-0.0528646626
SRX7656017,0.791655226,0.3671250896,0.0466087293
SRX7656018,0.8875672242,0.2818684091,0.0888972367
SRX7656019,-0.8926911535000001,-0.1122260149,-0.1208458188
SRX7656020,1.229697697,0.1323868939,-0.1901082408
SRX7656021,0.1931703657,0.103390697,0.4066410972
SRX7656022,-0.5959163659,0.0831950326,0.3008384148
SRX7656023,1.7596807302,0.6438365197,0.1735871826
SRX7656024,-1.0501949441,-0.381427346,-0.21953675190000002
SRX7656025,-0.44952901,0.4696254147,-0.3706386875
SRX7656026,-0.7248455719,0.3813057252,-0.46689314190000003
SRX7656027,-0.16018638170000002,-0.0451837919,-0.0494673563
SRX7656028,0.1394791208,0.1726114303,0.0487355099
SRX7656029,-0.24775710320000002,0.2641259935,0.0882736573
SRX7656030,-0.2079992208,0.0132999441,-0.125182064
SRX7656031,-0.2855978947,-0.0340586462,0.010558977
SRX7656032,0.0205341547,-0.4872640372,0.0951398358
SRX7656033,-0.1680966996,-0.2202775399,0.1194905215
SRX7656034,-0.14623145410000002,-0.3116852907,0.2237150322
SRX7656035,0.31875245150000003,-0.31193431720000003,-0.1184232803
SRX7656036,-0.27223789600000003,-0.0231668826,-0.0704396684
SRX7656037,-0.5498299571,-0.37049338190000003,-0.0825438107
SRX7656038,-0.43848277,-0.3899565868,0.0036720471
SRX7656039,0.3228942427,-0.1709526226,0.0579740377
SRX7656040,-0.0945074241,0.23594018100000003,-0.0560469805
SRX7656041,-0.2283868186,-0.0649875584,-0.0019270572
SRX7656042,-0.7798518285,-0.20975332,0.0772652949
SRX7656043,-0.6530923834,0.2899458494,-0.0181962037
SRX7656044,-1.6155098866,-0.6265127404,0.29333133570000003
SRX7656045,-0.0672169808,0.2213250153,0.038003208600000005
SRX7656046,-1.1224777132,0.052981761200000005,0.055199946900000005
SRX7656047,-1.0233998845,-0.0426551842,0.0970352661
SRX7656048,-1.2309929052,0.1100849123,0.14530002960000002
SRX7656049,-0.7299305475000001,0.1260160957,0.1482510961
SRX7656050,-1.6192908730000002,0.10849242170000001,0.22872318360000002
SRX7656051,-0.5601005101000001,-0.19465953,-0.1834415272
SRX7656052,-0.8294858031000001,-0.2265995708,-0.291745723
SRX7656053,-0.5890540683000001,-0.1027262044,-0.2070583333
SRX7656054,-0.1197147491,-0.2574068388,-0.28640995810000003
SRX7656055,-0.1004934136,-0.27949740160000003,-0.2561673142
SRX7656056,-0.8109066283,0.0034131552000000003,-0.2033869971
SRX7656057,-0.6216477514000001,-0.5392949365,-0.191489569
SRX7656058,-0.7706108741000001,-0.3391609906,-0.29996488930000004
SRX7656059,-0.4838117328,-0.1704932072,-0.2739975689
SRX7656060,0.4286874158,-0.3694011109,-0.2739867065
SRX7656061,-0.4981315639,-0.1633672073,-0.1411955001
SRX7656062,-0.6499682468,-0.0894397029,-0.3968922552
SRX7656063,0.5706877743000001,0.126304253,-0.7714632805
SRX7656064,0.15536838900000002,-0.052190701900000004,-0.9445177907000001
SRX7656065,-0.2596144698,-0.27381655,-0.6936953239
SRX7656066,-1.6932325581,-0.2580206548,-0.2741151042
SRX7656067,-1.7465337795,-0.3027457605,-0.2107467671
SRX7656068,-1.7096465022,0.1342658021,-0.2945587492
SRX7656069,-1.2416896184,0.0015667467,-0.14377662900000002
SRX7656070,-1.1246719067,0.2334330061,-0.1917551074
SRX7656071,-0.6183481708,0.1501940596,-0.31899979570000003
SRX7656072,-1.7859890614,-0.0898146231,-0.1429422108
SRX7656073,-2.1372669512,0.1317031131,-0.1039371872
SRX7656074,-0.45176475650000003,0.5146267448,-0.2057577352
SRX7656075,-0.47647994260000004,-0.35495104390000004,-1.6721229036
SRX7656076,0.5218938716,-0.049198472300000004,-1.4822713578
SRX7656077,0.1551817515,-0.313427869,-1.6233641556
SRX7656078,0.1357953277,0.3952924966,0.34011186720000003
SRX7656079,-0.10611813640000001,0.4641075127,0.31661900600000004
SRX7656080,0.9879998604,0.1497782282,0.2924930122
SRX7656081,0.45665132820000004,0.6223010929,0.20629760900000002
SRX7656082,1.1175534577,0.6018523209000001,0.1434163886
SRX7656083,0.3698790558,-0.029364092300000002,0.1449923987
SRX7656084,0.2621253845,0.5094791003,0.2342972617
SRX7656085,0.7858432137,0.46095060400000004,0.1925245619
SRX7656086,1.4123240837,0.49019729510000004,0.290042195
SRX7656087,-0.1600184519,0.1131765752,-0.2225034427
SRX7656088,0.2526925541,-0.5278893961000001,-0.3319244188
SRX7656089,0.5800460221,-0.1862047265,-0.2142957861
SRX7656090,-0.6076243923,-0.1405068532,-0.0727186524
SRX7656091,0.2771815728,-0.2492582325,-0.1325552437
SRX7656092,0.0606495307,-0.047588964000000004,-0.0093774403
SRX7656093,-0.0986350782,0.0345289426,-0.0963017972
SRX7656094,0.3154807993,-0.1390326389,-0.0690723906
SRX7656095,0.1882658435,0.013253048000000002,0.0350324265
SRX7656096,-0.2314073654,0.10644896270000001,-0.10606712300000001
SRX7656097,-0.2106093595,-0.2130447197,-0.08314191180000001
SRX7656098,-0.4259463426,-0.5763604815,-0.030255880500000002
SRX7656099,-0.7086154096,-0.5946221334,-0.5907121801
SRX7656100,-1.4821728013,-0.5607748187,-0.5373274114000001
SRX7656101,0.4269858731,-0.6094602142000001,-0.5783336185
SRX7656102,-0.08037575050000001,0.0863896589,0.0407122211
SRX7656103,0.0704547922,-0.1773572683,-0.0296138498
SRX7656104,-0.5016874282,-0.17448561340000002,0.0195569859
SRX7656105,-0.08629620460000001,0.12644336050000002,-0.7292056332
SRX7656106,-0.7913393611,-0.1880016688,-0.696285915
SRX7656107,0.20587446510000001,-0.6286159078,-1.0564224947
SRX7656108,0.28532228390000003,-0.0730315003,-0.0794728993
SRX7656109,0.3577387956,-0.3745714645,-0.1805611668
SRX7656110,1.0097753103,0.0553568152,-0.1544384115
SRX7656111,-0.751702572,-0.2099643588,-0.18919337260000002
SRX7656112,0.6972770986,0.262927096,-0.29911423600000003
SRX7656113,0.9811996314,0.6786011214000001,-0.163664422
SRX7656114,1.0834385085,0.0515939714,-0.1706452057
SRX7656115,0.7907518149,-0.1283891618,-0.0065019301
SRX7656116,0.7819163475,0.3307613461,-0.18035648640000002
SRX7656117,0.5170556663,-0.8857121337,-1.1344697468
SRX7656118,-0.45100767210000003,0.1759825976,-0.9830774505000001
SRX7656119,-0.29767653380000003,-0.4544486614,-1.1040875946
SRX7656120,-0.2197709526,0.2797033793,-0.0633550417
SRX7656121,-1.1603004417,-0.3552694665,-0.0233358193
SRX7656122,0.37965876800000004,-0.006222005300000001,-0.0186793965
SRX7656123,0.32607593760000003,-0.1138395439,-0.010088120800000001
SRX7656124,0.35459539700000003,0.0928754242,-0.0220803095
SRX7656125,-0.0109050137,-0.13134372090000002,-0.006971406
SRX7656126,-0.12220024980000001,-0.0593133377,0.0043966387
SRX7656127,-0.043019634,-0.0345628126,0.1668676485
SRX7656128,0.2679651529,-0.0436682,0.1832898366
SRX7656129,-0.5126453933,-0.013530286800000001,-0.8509373182000001
SRX7656130,-0.5938035893,-0.19025958110000002,-1.0133410348
SRX7656131,-1.0657262918,0.0551599242,-0.8552114418000001
SRX7656132,-0.6729034249,-0.0363292114,-1.0991152194
SRX7656133,-0.2423138622,0.1874643017,-0.7051006932
SRX7656134,-0.5416033643,-0.0427740105,-0.929753295
SRX7656135,0.566775533,-0.0054003446,-0.0408171479
SRX7656136,1.344475755,-0.0251764386,-0.17322884830000002
SRX7656137,0.2718997014,-0.1853596416,-0.17670345610000002
SRX7656138,0.8012105055000001,-0.0872509553,-0.1133158625
SRX7656139,0.8209892988,0.144417487,-0.0346631081
SRX7656140,0.4549757272,-0.0537216125,-0.1636875546
SRX7656141,0.7482725243,0.2869914042,0.0453136418
SRX7656142,0.8963862162,0.3770107843,0.1758445305
SRX7656143,0.4583822744,0.14492199120000002,0.16750353580000002
SRX7656144,-0.0390061656,0.169110909,-0.8846690774
SRX7656145,-0.0261932274,-0.3868611159,-1.0415023493
SRX7656146,-0.7669067606000001,0.2383003326,-0.7368803165000001
SRX5388319,0.3429360846,-0.0649493857,-0.1131082358
SRX5388320,0.6298200271000001,0.025007591200000002,-0.15099738340000002
SRX5388321,-0.9727561117,0.0399417945,0.26410561920000003
SRX5388322,-1.7745105599,-0.9094603632,-0.3440473148
SRX5388323,-1.6086678773,-0.42921839030000003,0.10436316620000001
SRX5388324,-0.8218956227,0.0605290401,0.4952732845
SRX5388325,-2.9387915206,-1.1671303851000001,-0.32192762610000003
SRX5388326,-2.4293997668,-0.0071905351,0.32229741440000004
SRX5388327,-1.8611325267,0.15889466700000002,0.6368160699000001
SRX8708326,0.9463589905,0.3911581109,-0.0362194251
SRX8708328,-1.6195755615,-1.0448718239,-1.5616224187
SRX8708335,1.2396392767,0.5621859351,0.4342447082
SRX8708336,0.2657665596,0.2998086227,0.5878589544
SRX8708337,0.1141697252,0.182877266,0.5395187561
SRX8708338,1.9036195054,0.6255785812,-0.14160878940000002
SRX8708339,1.9352800246,0.4246968894,0.148584254
SRX8708340,0.9965230145,0.3864867342,0.18241322270000002
SRX8708365,-1.6262528306,-0.0425934812,0.9307925237
SRX8708366,-1.6394374687000002,0.0351369204,0.9367801035000001
SRX8708368,-1.7333747494,0.0432823903,0.9764142145
SRX8708369,0.4576778346,0.24360341630000001,0.7325937801
SRX8708370,0.6855272483,0.9495926265,0.8605437876
SRX8708371,-0.16080601290000002,0.0964108618,0.6737314587000001
SRX4166001,0.4118181079,-0.0064846364,-0.0504309921
SRX4166002,0.1808857835,-0.0668005217,0.15996817200000002
SRX4166003,-0.5927038914,0.0732851582,-0.1095371799
SRX4166004,-0.3814865872,0.1957507202,-0.8779140316
SRX4166005,-0.6292129049,0.6519484903,-0.5371211839
SRX4166006,-0.4543446719,0.3869001844,-0.5047912804
SRX4166007,0.0321849288,0.667204103,-0.49115894060000004
SRX4166008,-1.1698919935,0.30849441780000003,-0.1463925879
SRX4166009,-0.9260441977,0.278146706,-0.2696574214
SRX4166010,0.6282861733,0.2066724512,-0.422017325
SRX4166011,6.5428097064,1.5376205882,0.0331465663
SRX4166012,6.2351296654,1.040723576,-0.27523787650000003
SRX5000481,0.6508844673,0.3897795969,-0.011476057900000001
SRX5000482,0.6283557524000001,0.1451538016,-0.1060102587
SRX5000483,-2.6886295491,0.3425512912,0.1512831843
SRX5000484,-1.795319102,0.6325945901000001,-0.1375585523
SRX5000485,-2.7588404986,0.3138698377,0.2109785549
SRX5000486,-2.7985046399,0.6468062760000001,0.2609776572
SRX5000487,-0.982858479,0.7422622654000001,-0.1923561796
SRX5000488,-1.0367818019,0.5280334084,-0.34262451
SRX5000489,-1.3797235937,0.5249133296,-0.1664668386
SRX5000490,-2.0071966408,0.3769519268,-0.16714632440000002
SRX5000491,-1.8031649607,0.5856693277,-0.37078453650000004
SRX5000492,-5.7245301847,0.2317138893,1.475368666
SRX5000493,-3.3441543425,0.2756125057,1.1376902668
SRX5000494,-3.3136791973,0.4832078624,1.1347282112000001
SRX5000495,-5.7980523583,0.0955383392,1.4212904351
SRX5000496,-5.7680332022,0.4012400618,1.467315173
SRX5000497,0.0534104735,0.0069705583000000005,-0.0192756679
SRX5000498,-0.142328895,0.0005931536,0.0212278545
SRX5000499,-3.2062885143,0.36302494,1.1315243246
SRX5000500,0.0889184215,-0.007563711900000001,-0.0019521866
SRX5000501,-0.8697081129,0.4279760171,-0.4916651179
SRX5000502,-0.6527837683000001,0.3921894427,-0.34854891390000003
SRX5000503,-1.0913099888,0.5649669374,-0.43585225920000004
SRX5000504,0.7549175490000001,0.2839432709,-0.1372784369
SRX5000505,0.5653198267,0.2211466258,-0.1642322029
SRX5000506,0.5582582923,0.1352138152,-0.1681617912
SRX5000507,-0.7950129297,0.7435755768000001,-0.0774965284
SRX5000508,0.4823484384,0.13328400240000002,0.0630814665
SRX5000509,0.9367839848,0.08243801960000001,-0.2810515373
SRX5000510,0.8888934082000001,0.2906162145,-0.28533503050000003
SRX5000511,0.7947520781,0.2268208378,-0.1949960566
SRX5000512,-0.9425898388,0.44577504770000004,-0.4457334711
SRX5000513,-1.1265844289,0.567915205,-0.3135830297
SRX5000514,-1.3128784374,0.45211449060000003,-0.4912625674
SRX5000515,-0.9340472116,0.5288678809,-0.402798119
SRX5000516,-1.4757670298,0.460990502,-0.49061737310000003
SRX4124772,-0.2115273547,-0.8357166616,-0.49159209540000004
SRX4124773,-1.560795723,-0.8489486475,-0.2902563631
SRX4124774,0.0554872229,0.2312235914,0.0011446948
SRX4124775,-0.0554872229,-0.2312235914,-0.0011446948
SRX5323946,0.312839444,0.1603455538,-0.1947450853
SRX5323947,-0.312839444,-0.1603455538,0.1947450853
SRX5323948,1.3894257241,0.35186910120000003,0.25533424920000003
SRX5323949,0.719073221,0.4357575997,0.3336771074
SRX5323950,0.8097297945,0.41442920200000005,-0.19234211680000002
SRX5323951,0.8429423921,0.3061242102,-0.21453890080000002
SRX5323952,0.8320202776000001,0.0094935874,-0.1725798192
SRX5323953,0.41087168230000004,0.14441270250000002,0.0807140303
SRX5323954,1.2119781159,0.412450835,-0.0703709117
SRX5323955,0.8467518933,0.4238900391,-0.0216465485
DRX093856,-0.9197481155,-0.529774109,0.0794100169
DRX093857,-4.5442881821,-0.9552521273000001,-0.6136421402000001
DRX093858,-6.3932692471,-0.9810490123000001,-0.5901419459
DRX093859,-4.2529330453,-0.5801227683,-0.20304986730000002
DRX093860,-2.0419696394,-0.3461811576,0.09984774490000001
DRX093861,0.50753173,0.2211142325,-0.0386433461
DRX093862,-6.1854193915,-0.9093782937,-0.7873801161
DRX093863,-6.518324457,-0.5351479437000001,-0.5712728994
DRX093864,-4.0175646616,-0.7938339359000001,-0.0286686132
DRX093865,-2.7736732618,-0.8927453845000001,-0.23342197620000002
DRX093866,0.4122163854,0.3086598765,-0.0407666707
DRX093867,-6.4473171886,-1.0017035953,-0.7308913606
DRX093868,-6.8448628727,-0.9507539079,-0.7037627470000001
DRX093869,-4.170174636,-0.8511652017,-0.2362122698
DRX093870,-2.3833301661,-0.9192840178,-0.0164546772
SRX6366242,-2.6894294591,-0.22807981500000002,0.0328965424
SRX6366243,-1.6938429838,0.5714965496000001,0.1360103685
SRX6366244,-0.2669088966,0.5197325289,0.5049328406
SRX6366245,-1.3158081148,0.7772012976,0.1529755428
SRX6366246,-1.4698602877,0.5918618544,-0.015406163700000001
SRX6366247,0.6938254690000001,-0.7307582225,0.37994444860000004
SRX6366248,-0.48217968,0.8047173942,0.22590315390000001
SRX6366249,0.1242547683,0.9986859767,0.23212511460000002
SRX6366250,-3.085112216,0.0580131589,0.2831675712
SRX6366251,-1.4685813698,0.35571716670000003,0.20362184190000002
SRX6366252,0.2667023684,-0.3955391341,-0.011167604900000001
SRX6366253,-0.2667023684,0.3955391341,0.011167604900000001
SRX254739,2.8240650946,-1.6252819794,-0.8924017296000001
SRX254740,2.7116302179,-2.1689914995,-0.8649010421000001
SRX254741,2.8337238169,-2.0375745578,-0.7001267639000001
SRX254742,3.2372673453,-1.6656056128,-0.9119051060000001
SRX254743,2.6805834233,-1.7230813191,-0.8563503673
SRX254744,3.0703769731,-1.8996725189,-0.6222702813000001
SRX254745,3.9730899973,-2.0153713733,-1.0877370598
SRX254746,3.7271659975,-2.0895195059,-1.7369671045000001
SRX254747,1.9460262901,-2.5056867422,-1.3358746678
SRX254748,-0.3085077577,-1.7466623808000001,-0.48690911950000004
SRX254749,0.6960426415000001,-1.6769324654000002,-0.9667081537000001
SRX254750,0.9369561446,-2.3237367142,-1.2851862633
SRX254751,-3.1850314936,-2.000251897,-0.385574128
SRX254752,-1.2779143022000001,-1.9228897606,-0.24326731070000002
SRX254753,-1.7414383143,-1.9051192006000002,-0.2979551923
SRX254754,-3.3463395863,-0.9138939706,0.6722892721
SRX254755,-3.280230408,-1.3917327722000001,1.1260265914
SRX254756,-2.6648404463,-1.3602010938,1.0397299023
SRX254757,1.7086005230999999,-2.2740208337,-0.3628059501
SRX254758,2.77949099,-2.0887771657,-0.4528756111
SRX254759,2.6204505130999998,-1.6055385021,-0.3254764307
SRX254760,-0.25785991,-2.2462623107,-0.18830449770000002
SRX254761,0.7506142037,-1.7696928697,-0.7544182141
SRX254762,0.4327376181,-1.4092154201,-0.5831081023
SRX254763,-0.0653217473,-0.9165144684000001,0.0047093158
SRX254764,0.1368193837,-1.7025120238,0.5669202778
SRX254765,-0.6789620591000001,-1.2014462891,0.5677400205
SRX254766,1.8431453142,-2.2275242646,-0.4403543445
SRX254767,2.1363532219,-1.9075006974000002,-0.24124783460000002
SRX254768,1.7371246647,-1.6781191092,-0.4115574947
SRX254772,-5.6325409028,-2.4932163272,-0.3562857689
SRX254773,-4.9766861781,-1.6508579638,0.5579321807000001
SRX254774,-4.235761981,-1.3966245284,0.5313165346000001
SRX254775,0.48170404800000005,-0.5017972390000001,-0.2638966479
SRX254776,1.10874305,-0.968619548,-0.19432084730000002
SRX254777,-0.3968398231,2.2703123836,0.10333546310000001
SRX254778,-2.0602806592,-0.1882252138,0.21447380530000001
SRX254779,-3.3050027255,-0.8906132640000001,0.2213336307
SRX254780,-3.3785474486,-1.2884043194,0.3721320869
SRX254781,-1.7398003531000001,1.2347875857,0.3267917408
SRX254782,-2.8684195911,-0.37344089610000003,0.5609825497
SRX254783,-1.0626895277,2.2965513006,0.28759943400000004
SRX254784,-0.5124093581,1.9782666022000002,-0.2368919985
SRX254785,-0.4965208164,-0.07117097,0.14532827
SRX254786,-0.2303908294,-0.0517451478,0.3642317098
SRX7136401,-0.2813637881,-0.4145592897,-0.2650089901
SRX7136403,0.157144965,0.3368059208,0.1635474037
SRX7136405,1.4038819006,0.3916523563,0.1684464855
SRX7136407,1.6982378646,-0.1245189986,0.2976957928
SRX7136409,2.8536108845,0.1064274489,0.1507827136
SRX7136411,0.1242188231,0.07775336890000001,0.1014615864
SRX3754949,-0.1817209781,-0.1789762033,0.0327470021
SRX3754950,-0.2579366148,-0.1966390539,0.0481021751
SRX3754951,0.4396575929,0.3756152572,-0.0808491772
SRX3754952,-0.23109859530000001,-0.2578629105,0.13673644840000002
SRX3754953,-0.0895473078,-0.2092136941,0.07923360680000001
SRX3754954,0.4347691611,0.308411103,0.0144034674
SRX3754955,7.1716860302,0.3900065815,-1.632512297
SRX3754956,7.2998548756,0.5067995511,-1.6693356927
SRX3754957,7.3548935259,0.5089508823000001,-1.6531858744
SRX3754966,0.1572868318,-0.2182700898,-0.2182690823
SRX3754967,0.12254513090000001,-0.1646081872,-0.19587325690000001
SRX3754969,0.2270695466,-0.1219336974,-0.2994099301
SRX1424798,-0.0073387486,0.0392379085,-0.0842798241
SRX1424799,0.0073387486,-0.0392379085,0.0842798241
SRX1424800,0.14972965870000002,0.19681692950000002,0.0678688308
SRX1424801,0.1848411487,-0.0489194928,0.030330043600000002
SRX1424802,-0.8755207298000001,0.8114728713,0.5365988028
SRX1424803,-0.7777407589,0.42243517140000003,0.5911904992
SRX1424804,-0.9451168211000001,0.5193811754000001,-0.32946598320000003
SRX1424805,-0.8368903732,0.4417424304,-0.6170200674
SRX1424806,0.1776710716,0.47396962070000004,1.0357575523
SRX1424807,0.2345143137,0.4378860813,0.9608772845
SRX1424808,-3.0432045494,-0.5187664678,-0.1932318201
SRX1424809,-3.0255366174,-0.2818004579,-0.24201875890000002
SRX1424816,-1.5239118976000001,0.074792252,-0.2242368632
SRX1424817,-1.7863878880000001,0.2682968611,-0.2415859193
SRX1424818,-3.5049198029,-0.591318851,-1.6596404198
SRX1424819,-4.8879209179,-0.7483889915,-1.5412069563
SRX1424824,-4.2409855175,0.0773440912,-1.6338730553
SRX1424825,-4.2388252392,0.0771402144,-1.6921309905
SRX1424826,-4.8170016733,-0.28290843260000004,0.024751287900000002
SRX1424827,-4.6593699308000005,-0.42734892620000003,0.0278344303
SRX1424828,-3.3952789376,-0.26169592540000003,-1.4241152532
SRX1424829,-3.8732155937,-0.1780408041,-1.6590049948
SRX1424830,-3.9495543519,-0.0765640596,-1.8726274564
SRX1424831,-3.385965294,-0.2919534163,-1.8730596957
SRX1424834,-3.8250973784,0.1080458036,-1.10328679
SRX1424835,-3.3323204972,0.25082309810000003,-1.1546180975
SRX1424840,-3.1058898845,-0.4322810607,-2.9067680232
SRX1424841,-3.0726170042,-0.3469635954,-3.0181921286
SRX1424842,-2.6720196949,-0.4153610157,-1.5439177016999999
SRX1424843,-2.790615665,-0.4163798392,-2.1842734612
SRX1424844,-2.778065878,0.3184673604,-1.616189157
SRX1424845,-3.0625797121,0.0123094763,-1.5982655594000001
SRX1424846,0.9224527704000001,-0.7136421872,-1.5932065020000001
SRX1424847,0.5682042581,-0.3471407059,-1.2939667953
SRX5060277,-0.2276813929,0.1863365975,0.0834236646
SRX5060279,-3.6695937171,-2.4193850412,-1.0800252217
SRX5060281,0.2276813929,-0.1863365975,-0.0834236646
SRX5060283,-3.2353717196,-2.0277518304,-1.0200857079
SRX5936089,-0.0168256976,-0.0801669658,0.023435122500000002
SRX5936090,-0.16104740950000002,0.052333114300000004,0.1248516005
SRX5936091,0.07105124160000001,0.0407745564,0.0692848872
SRX5936092,0.10682186560000001,-0.0129407049,-0.21757161020000002
SRX5936093,3.3695490574,0.7302811186,0.1391748524
SRX5936094,2.9659511143,0.8805223932,0.0317638306
SRX5936095,1.8938166816000002,-0.033946927700000004,-0.5801942053
SRX5936096,1.851232685,-0.1976571148,-0.6708481182
SRX5936097,1.4711380643,-0.6481701710000001,-0.2977467191
SRX5936098,1.696232478,-0.4410952359,-0.22816473310000002
SRX5936099,1.958672959,-0.6662316071000001,-0.4658876377
SRX5936100,1.6627768692,-0.4409905275,-0.4601301404
SRX5936101,1.8136603365,-0.8502540953000001,-0.9132657347
SRX5936102,1.3437563184,-0.46692897250000004,-0.9598387660000001
SRX5936103,1.8097119469,-0.5479116833000001,-1.1240828075
SRX5936104,1.9381662274,-0.9185166503000001,-1.1933479101
SRX5936105,1.5522546008,-1.0243161413,-1.4654213975000001
SRX5936106,1.9993707058,-1.0822758406,-1.2839636258
SRX5936107,1.323875325,-1.2235562616,-1.5241984337
SRX5936108,1.7379721957,-1.5859311487,-1.4587504675
SRX5936109,1.5152952865,-1.6239467268999999,-1.6489719420000002
SRX5936110,1.9018301001000002,-1.212742818,-1.7515646770000002
SRX5936111,1.8968647992,-1.3396639582,-1.770421453
SRX5936112,1.9880183389,-1.028825113,-1.7906801929
SRX5936113,2.5799938135,-1.0968750314,-1.6497521704
SRX5936114,2.7472168895999998,-0.9461831404000001,-1.6595707367
SRX5936115,3.8945744001,-0.8971306875,-1.5958078438999999
SRX5936116,3.2306308141,-1.09386354,-1.5052361202
SRX5936118,4.7188174827000005,-0.7395728736,-1.2832103901
SRX5936119,5.1036205667,-0.7389983595,-1.4664207613
SRX5936121,6.6003071321,-0.8184679036,-1.1202172584
SRX5936122,6.2381732493,-0.9069136475,-1.1002127465
SRX5936123,6.6231906511,-1.2072544767,-1.1087708567
SRX5936124,7.1557823386,-1.0886483356,-1.0562763317
SRX5936125,6.8281421748,-1.6713633945000002,-1.0770613484
SRX5936126,7.1930453673,-1.5284543365,-1.3037934838
SRX5936128,-4.2317935823,-1.8996410155999999,-0.6188562966000001
SRX5936129,-3.6901224371,-1.701347031,-0.685956077
SRX5936130,-3.2506399979,-1.9681724328999999,-0.9771786215
SRX5936131,-3.7853088527,-1.8447283452,-0.7984177568
SRX5936132,-5.5027005686,-1.1340240779,0.1972167981
SRX5936133,-5.5363251204,-1.457251602,-0.25833408480000003
SRX5936134,-4.0004958758,-1.2328338363,-0.07625097460000001
SRX5936135,-3.7761346314,-1.3276656146999999,-0.12687704800000002
SRX5936137,0.9208995670000001,-0.32912098640000004,0.4079259133
