,A,YgeV
hot_tale__hot_ale10_37c__2,0.19147519185292,-0.10025946600000024
hot_tale__hot_ale10_44c__1,1.7121199772358202,1.3539207419999997
hot_tale__hot_ale10_44c__2,2.2485296106720694,1.124188694
hot_tale__hot_ale16_30c__1,-0.1902219827733267,0.014681193000000368
hot_tale__hot_ale16_30c__2,0.3381804713888973,-0.03290567599999994
hot_tale__hot_ale16_37c__1,0.2647766490485531,0.012775532000000034
hot_tale__hot_ale16_37c__2,0.2784053578214974,-0.16170444400000014
hot_tale__hot_ale16_44c__1,0.3316551644037485,1.075600465
hot_tale__hot_ale16_44c__2,0.6095971354635614,1.2383784049999995
pdhr_ale__pdhR-13_51__1,-1.4492140156645246,0.3186703739999999
pdhr_ale__pdhR-13_51__2,-1.4977814946650034,0.4810726669999998
pdhr_ale__pdhR-14_46__1,-0.8628095987700876,0.6165225969999999
pdhr_ale__pdhR-14_46__2,-0.6826489478900107,0.4790793730000002
pdhr_ale__pdhR-15_51__1,-1.4245101838738017,0.6732340620000001
pdhr_ale__pdhR-15_51__2,-1.2692028666861788,0.5608646409999998
pdhr_ale__pdhR-16_49__1,-0.023164281473106,0.6485696270000001
pdhr_ale__pdhR-16_49__2,-0.6876061611913196,0.50692966
tcs__del_atoC_LiAcet__1,1.108147005484113,3.1895443589999997
tcs__del_atoC_LiAcet__2,1.005775391745713,3.1112045140000006
tcs__del_atoC_LiCl__1,0.1702635200907476,3.490962068
tcs__del_atoC_LiCl__2,0.75046888556768,3.6615087349999986
tcs__del_atoC_m9__1,0.5962561528332905,3.362000698
tcs__del_atoC_m9__2,0.647625641958016,3.343170976
tcs__del_baeR_etoh__1,26.03076000270421,7.401240627000001
tcs__del_baeR_etoh__2,27.26619237705457,7.1122752270000005
tcs__del_baeR_lb__1,17.334102749882163,5.304532975999999
tcs__del_baeR_lb__2,17.626082118091723,5.368944298000001
tcs__del_btsR_01xlb__1,1.6173179105426638,3.571997908
tcs__del_btsR_01xlb__2,1.5790594396854116,3.4895746149999995
tcs__del_btsR_lb__1,3.5573310075864946,5.370978391
tcs__del_btsR_lb__2,3.289414325036533,5.308290343
tcs__del_btsR_pyruvate__1,0.8156752389573847,3.3355837669999997
tcs__del_btsR_pyruvate__2,1.1580431388480137,3.2382587690000006
tcs__del_cpxR_etoh__1,42.78358617187087,7.701723587
tcs__del_cpxR_etoh__2,42.297164982088695,7.674613306999999
tcs__del_cpxR_lb__1,20.02217894606993,5.588117412000001
tcs__del_cpxR_lb__2,20.2518122945049,5.662463332000001
tcs__del_cusR_CuSO4__1,4.091076870095812,2.798901041
tcs__del_cusR_CuSO4__2,4.288342028940115,2.8688603049999992
tcs__del_cusR_lb__1,4.784348350616509,5.5279176560000005
tcs__del_cusR_lb__2,4.320377019538977,5.645760635
tcs__del_kdpE_01-kcl__1,-2.4217925131404896,0.05779408399999975
tcs__del_kdpE_01-kcl__2,-2.3997249214945384,-0.1826168909999999
tcs__del_kdpE_115-kcl__1,-1.490746255711338,0.03541801200000005
tcs__del_kdpE_115-kcl__2,-1.6425653860089051,0.1912993209999998
tcs__del_phoB_m9__1,-0.4888279427936491,2.194375676
tcs__del_phoB_m9__2,-0.4972802433645059,2.431972019999999
tcs__del_phoB_m9p__1,1.496115009405366,0.13428486299999998
tcs__del_phoB_m9p__2,1.5365012539548792,0.009695385000000112
tcs__del_rcsB_etoh__1,10.123098206526066,6.853454677
tcs__del_rcsB_etoh__2,10.070782211672482,6.904421717000001
tcs__del_rcsB_lb__1,9.54508154694808,4.960123339000001
tcs__del_rcsB_lb__2,9.250631066626964,5.0137583160000005
tcs__del_zraR_lb__1,1.616615713021453,4.383333578
tcs__del_zraR_lb__2,1.5213492325412306,4.400950653
tcs__del_zraR_zncl2__1,0.0490930856835607,3.783282866
tcs__del_zraR_zncl2__2,0.0969432605918292,3.840436052
tcs__wt_01-kcl__1,-1.7544975864493226,1.0315560219999995
tcs__wt_01-kcl__2,-1.8803003721620808,1.2381885630000005
tcs__wt_01xlb__1,1.8860379078180347,3.705252807
tcs__wt_01xlb__2,1.8315610862279692,3.780318373
tcs__wt_115-kcl__1,-1.1462791411826965,-0.2229866119999997
tcs__wt_115-kcl__2,-1.164581062415748,0.019466583999999898
tcs__wt_CuSO4__1,1.8859350743628087,4.176317505999998
tcs__wt_CuSO4__2,2.285709059003865,4.293646293
tcs__wt_etoh__1,11.615307624411196,6.7504663360000015
tcs__wt_etoh__2,11.736044636832704,6.704035655
tcs__wt_lb__1,7.755422370305484,4.390341947
tcs__wt_lb__2,7.682890975641401,4.462964648
tcs__wt_LiAcet__1,0.4501719499256486,2.867770091
tcs__wt_LiAcet__2,-0.4055962013347158,3.10441509
tcs__wt_LiCl__1,0.1781519445015597,3.084432247
tcs__wt_LiCl__2,0.0134231804201368,3.1875762560000003
tcs__wt_m9p__1,-0.033043207399109,0.06724653599999986
tcs__wt_m9p__2,0.2527748049779117,-0.057803161999999915
tcs__wt_pyr__1,2.3326959712918325,3.820623656
tcs__wt_pyr__2,1.8879153171851448,3.856444593
tcs__wt_zncl2__1,0.629160907780633,2.889863643
tcs__wt_zncl2__2,0.5593460130623555,2.910866281
ros_tale__0_0_0pq__1,0.2944302952259863,-0.7851249739999999
ros_tale__0_0_0pq__2,0.8008349829694232,-0.5891091890000002
ros_tale__0_0_250pq__1,0.5513585752134794,0.2133374409999997
ros_tale__0_0_250pq__2,0.2302126202134057,0.296529788
ros_tale__1_mid_250pq__1,0.0575166085020335,-0.4357735009999999
ros_tale__1_mid_250pq__2,0.1457925998435272,-0.2458198760000001
ros_tale__1_0_0pq__3,-0.7610541394918942,-0.2736050130000001
ros_tale__1_0_0pq__4,-0.4998036261245355,-0.5360603940000002
ros_tale__1_0_250pq__1,-0.4014418074658747,-0.3984843659999999
ros_tale__1_0_250pq__2,-0.2146314220215335,-0.537904057
ros_tale__1_0_750pq__1,-0.2322064816036084,-0.4311574330000001
ros_tale__1_0_750pq__2,0.4093067923762322,-0.201476558
ros_tale__1_1_0pq__1,1.022059610489939,-0.222450217
ros_tale__1_1_0pq__2,1.1464814983369132,0.07354524699999976
ros_tale__1_1_250pq__1,1.2477186079238294,-0.3559432990000002
ros_tale__1_1_250pq__2,1.5533712204717756,-0.09293562699999967
ros_tale__1_1_750pq__1,2.112378362434756,0.2283953219999999
ros_tale__1_1_750pq__2,1.6102094423109556,0.06059766300000025
ros_tale__1_2_0pq__1,0.4988154948484658,0.6510382049999999
ros_tale__1_2_0pq__2,0.2441323640072046,0.4690729359999999
ros_tale__1_2_250pq__1,0.2677593572179465,0.5929980969999997
ros_tale__1_2_250pq__2,1.221676989664204,0.7999430570000001
ros_tale__1_2_750pq__1,1.4850489188038671,1.1941970260000003
ros_tale__1_2_750pq__2,1.085647289330074,1.236339183
ros_tale__1_3_0pq__1,1.9406672863059344,1.2607507900000003
ros_tale__1_3_0pq__2,2.0295504829267235,1.23680228
ros_tale__1_3_250pq__1,0.7650112687484051,0.7136503739999998
ros_tale__1_3_250pq__2,1.100117108221419,1.0097414579999997
ros_tale__1_3_250pq__3,1.040788122740979,1.1257667930000004
ros_tale__1_3_250pq__4,2.223736010709523,0.3675385790000001
ros_tale__1_3_750pq__1,1.2404535497268108,1.3192006999999997
ros_tale__1_3_750pq__2,0.7514998824229515,0.6013886400000001
ros_tale__1_4_0pq__1,-0.0087610068032125,0.4587466499999997
ros_tale__1_4_0pq__2,0.2920877975210854,0.8750819329999997
ros_tale__1_4_250pq__1,0.1327770082407473,0.245883804
ros_tale__1_4_250pq__2,-0.077848141809919,0.663197555
ros_tale__1_4_750pq__1,0.1108369861851866,0.16605970899999978
ros_tale__1_4_750pq__2,0.1384368889660727,0.461446219
ros_tale__1_4_750pq__3,-0.6871105196400589,-0.031116856000000137
ros_tale__1_4_750pq__4,-0.0482701228401675,0.6604822619999999
ros_tale__2_mid_250pq__1,0.0041112038307628,-0.06068288200000005
ros_tale__2_mid_250pq__2,0.0543231771357467,-0.03758747299999987
ros_tale__2_0_0pq__1,0.2992379991085628,-0.34733617899999997
ros_tale__2_0_0pq__2,0.555410881315879,-0.18510789300000008
ros_tale__2_0_250pq__1,1.0785656644910848,-0.4891307540000001
ros_tale__2_0_250pq__2,0.7662447200995898,-0.4710908589999998
ros_tale__2_0_750pq__1,0.9715237282772032,-0.3388323620000002
ros_tale__2_0_750pq__2,0.9774570551920094,-0.5672202900000003
ros_tale__2_1_0pq__1,0.3841944989243861,-0.33626380199999995
ros_tale__2_1_0pq__2,0.3661824145852515,-0.24534416299999995
ros_tale__2_1_250pq__1,1.9226563716469147,-0.3197229070000001
ros_tale__2_1_250pq__2,1.7768253634947069,-0.5927027150000002
ros_tale__2_1_750pq__1,1.4044061158934111,-0.43284358700000025
ros_tale__2_1_750pq__2,1.1503813702721404,-0.3459091110000001
ros_tale__2_1_750pq__3,1.1030158387762887,-0.2307954210000003
ros_tale__2_2_0pq__1,0.3881574102123321,-0.2520429790000001
ros_tale__2_2_0pq__2,1.4831209282643842,0.1855581100000001
ros_tale__2_2_250pq__1,0.7465537360063347,-0.2852983519999999
ros_tale__2_2_250pq__2,1.5928229614865177,0.509481933
ros_tale__2_2_750pq__1,0.9851460661711212,0.5381022070000001
ros_tale__2_2_750pq__2,2.2070745128909173,1.1674673440000003
ros_tale__2_3_0pq__1,1.935922246085006,-0.3884631930000002
ros_tale__2_3_0pq__2,2.2087647995776982,-0.024203009999999917
ros_tale__2_3_250pq__1,2.1553313099260665,-0.014411734999999926
ros_tale__2_3_250pq__2,1.5693580428708598,-0.916266625
ros_tale__2_3_750pq__1,2.660006791958088,-0.09912371799999996
ros_tale__2_3_750pq__2,2.409747994157961,-0.33601141300000004
ros_tale__3_0_0pq__1,-0.2885056807183663,0.38108128699999977
ros_tale__3_0_0pq__2,-0.5087011055138202,0.3320365439999997
ros_tale__3_0_250pq__1,1.0358684772709166,1.172257805
ros_tale__3_0_250pq__2,1.2925425427209922,0.7901145650000001
ros_tale__3_0_750pq__1,0.7638973359795194,-0.81284066
ros_tale__3_0_750pq__2,0.3133783940491771,-0.6621279489999998
ros_tale__3_1_0pq__1,-0.2133572753323048,-1.1937955370000002
ros_tale__3_1_0pq__2,-1.5489908316530885,-0.5535703289999998
ros_tale__3_1_250pq__1,-0.3404964735617984,-0.3729474609999999
ros_tale__3_1_250pq__2,0.5748027264660488,0.5482117399999997
ros_tale__3_1_750pq__1,-0.4526202042909202,-0.6392681889999999
ros_tale__3_1_750pq__2,0.3750372837404393,0.31504182599999986
ros_tale__3_2_0pq__1,-1.2805556796085462,-0.3685161159999999
ros_tale__3_2_0pq__2,-1.8040275045998688,-0.2342820800000003
ros_tale__3_2_0pq__3,-2.0998105767001483,-0.4082013889999998
ros_tale__3_2_0pq__4,-1.528717985124354,-0.16897803499999986
ros_tale__3_2_250pq__1,-0.1575207514066184,-0.645046078
ros_tale__3_2_250pq__2,-0.6019622516138956,-0.4650761220000002
ros_tale__3_2_750pq__1,-0.2275229287973398,-0.9848341390000002
ros_tale__3_2_750pq__2,-0.8462737404382059,-1.320509045
ros_tale__3_3_0pq__1,0.2296427864315556,0.08660378800000013
ros_tale__3_3_0pq__2,1.0904069540016128,1.365602655
ros_tale__3_3_0pq__3,0.3348058674871779,0.14650403800000025
ros_tale__3_3_0pq__4,0.834171900598525,1.5710578899999996
ros_tale__3_3_250pq__1,-0.3963288732860672,-0.511294382
ros_tale__3_3_250pq__2,-0.0837371084962079,-0.8715484309999999
ros_tale__3_3_750pq__1,0.0577540527159494,-0.4076377870000001
ros_tale__3_3_750pq__2,0.1006615055689608,-0.7761328980000002
ros_tale__3_4_0pq__1,-1.0146652917401389,-0.16095567099999994
ros_tale__3_4_0pq__2,-0.7113576356919059,-0.17913230600000007
ros_tale__3_4_250pq__1,0.3304412990083325,-0.6380763680000001
ros_tale__3_4_250pq__2,0.2709657265641357,-0.4343657080000001
ros_tale__3_4_750pq__1,0.4999680287613298,-0.5931964490000001
ros_tale__3_4_750pq__2,0.4816206569141145,-0.9086253110000002
pcoli__atASMT_325G__1,0.2326483862353786,0.8186073669999998
pcoli__atASMT_325G__2,0.5051538445649966,0.7960003449999999
pcoli__bpTDC__1,0.4257208764435455,0.93493584
pcoli__bpTDC__2,0.432729365730686,1.121593991
pcoli__BRCA__1,0.6123060000091026,0.81864173
pcoli__BRCA__2,0.23699946777612,0.8143909090000001
pcoli__BRCActrl__1,0.2878350103212775,3.162376398
pcoli__BRCActrl__2,1.0171313587095343,3.880970022
pcoli__BRCAswap__1,-0.0740940699463604,0.6233357989999999
pcoli__BRCAswap__2,0.0569344395065716,0.5109846789999999
pcoli__btAANAT__1,0.5140704805723392,0.755923063
pcoli__btAANAT__2,-0.0436482914010777,0.5838744880000002
pcoli__btASMT__1,0.4752391953409002,0.745728293
pcoli__btASMT__2,0.1624638112233769,0.6639634430000001
pcoli__CC1__1,-0.2678151189048567,0.709374548
pcoli__CC1__2,0.0666085352764858,0.856436467
pcoli__ccCOMT__1,0.7744013585190257,0.762732765
pcoli__ccCOMT__2,0.7325002531982189,0.8631626109999999
pcoli__ckDDC__1,-0.2619725537617406,1.9188488459999995
pcoli__ckDDC__2,0.3668358937093932,2.592938855
pcoli__CNTF_belt__1,0.4699649443945267,0.5857156419999998
pcoli__CNTF_belt__2,0.3622263411689845,0.8482137330000001
pcoli__cobPNMT__1,0.4949593436634495,0.7063780839999998
pcoli__cobPNMT__2,0.6803673724938009,0.5776078010000001
pcoli__cvPhhB__1,0.1215908428889984,0.8316744090000001
pcoli__cvPhhB__2,-0.4850595413242697,1.1253311249999998
pcoli__ggAANAT__1,0.3460138716859001,0.6878280169999997
pcoli__ggAANAT__2,0.2888898367993766,0.7121056509999999
pcoli__ggTPH__1,0.3567801901642603,0.6310067450000001
pcoli__ggTPH__2,0.1857959906142309,0.7386025279999999
pcoli__hsAANAT__1,-0.0732969494438055,0.8048927209999999
pcoli__hsAANAT__2,-0.2954963805133046,0.5292868589999999
pcoli__hsASMT__1,0.2568636301352567,0.4809323180000002
pcoli__hsASMT__2,-0.1308324984395605,0.6707659829999999
pcoli__hsPNMT_mb__1,0.710230963535752,0.52141986
pcoli__hsPNMT_mb__2,0.4993275159397665,0.423254279
pcoli__hsTPH__1,0.0479902952974481,0.776692079
pcoli__hsTPH__2,-0.2697899542702101,1.012345158
pcoli__hsTPH_E2K__1,0.0125654105309873,1.2329588000000005
pcoli__hsTPH_E2K__2,-0.1998212782413241,1.4448350369999998
pcoli__hsTPH_E2K_N91I_P99C__1,0.490363829700747,0.637680161
pcoli__hsTPH_E2K_N91I_P99C__2,0.360270340329685,0.6559922539999999
pcoli__hsTPH_N158trunc__1,0.0336274889259313,2.6883588410000003
pcoli__hsTPH_N158trunc__2,0.5272193669837343,2.8489200949999995
pcoli__hsTPH_N174trunc__1,-0.5959062169942324,0.5126794600000002
pcoli__hsTPH_N174trunc__2,-0.0686569730638199,1.823029807
pcoli__hsTPH_Ntermtrunc__1,0.0797688295464347,2.6454465590000007
pcoli__hsTPH_Ntermtrunc__2,0.1667649198077258,0.7344366820000001
pcoli__hsTPH1__1,0.3929701131583962,0.6709558659999999
pcoli__hsTPH1__2,0.3454024677262735,0.5886677659999999
pcoli__MBP__1,0.74346074204183,1.1242823350000002
pcoli__MBP__2,0.5141714474135288,2.202738299
pcoli__msCOMT__1,0.5306491556018956,0.6847923140000001
pcoli__msCOMT__2,0.7547055758688166,0.6483727789999998
pcoli__ocAANAT__1,0.5337171603076963,0.6284856010000001
pcoli__ocAANAT__2,0.4835841496301791,0.6389223099999999
pcoli__osTDC_K374H__1,0.0826971866925933,0.6858811409999999
pcoli__osTDC_K374H__2,-0.0697265983538182,0.5439289119999997
pcoli__osTDC_K374L__1,0.69273834999448,0.8242178099999999
pcoli__osTDC_K374L__2,0.5440369549805223,0.6336717629999997
pcoli__osTDC_K374Q__1,0.2392369017728462,0.557672808
pcoli__osTDC_K374Q__2,0.3004687867592,0.590721072
pcoli__osTDC_L360V__1,0.2805265874361318,0.68061485
pcoli__osTDC_L360V__2,0.64102521020936,1.097883082
pcoli__pmTPH__1,1.3725646067374897,0.6307371749999997
pcoli__pmTPH__2,1.3248986700429788,0.862952232
pcoli__RFC__1,0.3382910051088638,0.2786311119999998
pcoli__RFC__2,0.322724013757201,0.4310621260000001
pcoli__RFCctrl__1,0.0606800667971052,0.4061394919999999
pcoli__RFCctrl__2,-0.1708862670358457,0.251347129
pcoli__RFCnopause__1,0.0184546801201271,0.5818898699999999
pcoli__RFCnopause__2,0.0026601715845074,0.8391273959999999
pcoli__RFCpluspause__1,0.5023963944363744,3.033636002
pcoli__RFCpluspause__2,1.7389625179758068,4.004705111
pcoli__rnCOMT_sol__1,-0.1073663679419325,0.32364728499999984
pcoli__rnCOMT_sol__2,-0.0837741088191267,0.475340573
pcoli__rnPNMT__1,0.6879897710551548,1.0045010259999998
pcoli__rnPNMT__2,0.2999631205603218,1.3280762789999994
pcoli__rnTDC__1,0.2103071064102476,0.6712662109999998
pcoli__rnTDC__2,0.2809094894058427,0.7115453079999998
pcoli__rnTDC_trunc__1,1.0288532984035583,1.2699617559999998
pcoli__rnTDC_trunc__2,0.5379669334316195,1.4092938109999995
pcoli__saCOMT_T2A__1,0.3320764871405804,0.7220493059999997
pcoli__saCOMT_T2A__2,0.2701042179247118,0.6397881389999998
pcoli__sfCOMT__1,1.047096187353694,0.695614559
pcoli__sfCOMT__2,0.6424270596720915,0.5871325359999999
pcoli__sgAANAT_D63G__1,0.0957625162924448,0.5169066839999998
pcoli__sgAANAT_D63G__2,0.2074122794221566,0.7288972199999999
pcoli__ssDDC__1,0.2667629882629517,0.8925152509999998
pcoli__ssDDC__2,-0.2461764761992284,0.918913146
pcoli__TP53B__1,0.4079022040517258,0.9392826369999998
pcoli__TP53B__2,0.2551552623061249,1.1224030130000004
pcoli__WT__1,-0.2027155761872501,1.01865934
pcoli__WT__2,-0.2632254796583843,1.1693156460000005
cck__glu_ale4__1,0.2476552072314521,-0.5775110400000001
cck__glu_ale4__2,0.6494169889978955,-0.6399361859999999
cck__cck_ale1__1,-0.029831537433354,-0.6736710370000001
cck__cck_ale1__2,-0.1368700624635365,-0.3800560120000003
cck__cck_ale2__1,0.350639839166558,-0.7656412129999999
cck__cck_ale2__2,0.5864094963998874,-0.673411787
cck_pgi__gmos_delpgi__1,0.4298225926133158,0.17221746599999976
cck_pgi__gmos_delpgi__2,0.1474332720754217,0.27815362599999993
cck_pgi__pgi_ale1__1,3.287418600482669,0.12078997000000015
cck_pgi__pgi_ale1__2,0.3160211770214831,0.06444587400000001
cck_pgi__pgi_ale2__2,-0.3996596315843211,-0.02093579400000012
cck_pgi__pgi_ale3__1,0.8573989418631421,-0.0888946530000001
cck_pgi__pgi_ale3__2,0.3869512348451686,-0.5181302680000002
cck_pgi__pgi_ale4__1,0.8481861686868838,-0.779044275
cck_pgi__pgi_ale4__2,0.8437750273137223,-0.7457291440000002
cck_pgi__pgi_ale4__3,0.5088290507977783,-0.7922077380000001
cck_pgi__pgi_ale5__1,1.727467508718665,0.04708205500000018
cck_pgi__pgi_ale5__2,1.5540370261807022,0.3050193000000001
cck_pgi__pgi_ale6__1,1.1121911819854686,-0.0652319480000001
cck_pgi__pgi_ale6__2,0.3070892724169023,-0.07033907299999997
cck_pgi__pgi_ale7__1,1.0922812528152417,-0.04771184300000009
cck_pgi__pgi_ale7__2,1.027169900387976,-0.360639849
cck_pgi__pgi_ale8__1,1.3601722289539588,-0.8320116540000001
cck_pgi__pgi_ale8__2,0.7882895161673424,-0.32978941500000003
cck_sdh__gmos_delsdhCB__1,0.9097298541074058,0.566483367
cck_sdh__gmos_delsdhCB__2,0.062520723729492,1.427660445
cck_sdh__sdh_ale1__1,0.6258453751385779,-0.301750948
cck_sdh__sdh_ale1__2,-0.3125325192036907,-0.3236988969999999
cck_sdh__sdh_ale2__1,-0.1159675830748526,-0.3755156099999999
cck_sdh__sdh_ale3__2,-0.999755926030645,-0.7701012660000002
cck_sdh__sdh_ale3__1,-0.4817371439297611,-0.4527769850000003
cck_sdh__sdh_ale3__3,-0.2945077636643282,-0.4994098500000002
cck_pts__gmos_delptsHIcrr__2,2.09327380606986,0.6330463000000002
cck_pts__gmos_delptsHIcrr__1,1.095366544984136,0.41933511
cck_pts__pts_ale1__2,-1.3166802274481657,-0.6764080240000001
cck_pts__pts_ale1__1,-1.2247682431157236,-1.0074035380000002
cck_pts__pts_ale2__2,0.3610627022395675,-0.6970178029999999
cck_pts__pts_ale2__1,0.177516260092983,-1.039758337
cck_pts__pts_ale3__2,0.7048309390131099,-1.5416015470000002
cck_pts__pts_ale3__1,0.7586280877816729,-1.3538386370000002
cck_pts__pts_ale4__2,0.1948872779173512,-0.966451809
cck_pts__pts_ale4__1,1.1495023826383295,-0.425448856
cck_gnd__gmos_delgnd__1,-0.057270674156811,0.619378975
cck_gnd__gmos_delgnd__2,1.0655707893384128,0.649768742
cck_gnd__gnd_ale1__1,0.1826106236438902,-0.908343446
cck_gnd__gnd_ale1__2,0.0032766524322227,-0.7257687890000001
cck_gnd__gnd_ale2__1,0.2941237920225657,-0.5347076630000003
cck_gnd__gnd_ale2__2,0.0305927360446767,-0.554682508
cck_gnd__gnd_ale3__1,0.1285798613844776,-0.6859896079999999
cck_gnd__gnd_ale3__2,0.2620061765025805,-0.6482170260000002
cck_tpiA__gmos_deltpiA__1,2.542490393403931,2.3535548859999995
cck_tpiA__gmos_deltpiA__2,5.810931715313732,2.616282671
cck_tpiA__tpiA_ale1__1,0.7252557059555649,0.028279082000000063
cck_tpiA__tpiA_ale1__2,0.0635018387621499,-0.03592733800000003
cck_tpiA__tpiA_ale2__1,1.2943550439985003,0.36934618
cck_tpiA__tpiA_ale2__2,0.8444265422557025,0.4565820930000002
cck_tpiA__tpiA_ale3__1,-0.5905629467275485,0.13519250399999996
cck_tpiA__tpiA_ale3__2,-0.3833212064761615,-0.03972393899999993
cck_tpiA__tpiA_ale4__1,0.6725676830633661,0.4238029210000001
cck_tpiA__tpiA_ale4__2,0.2747969060856979,0.016093581999999884
acid_tale__acid_ale1_pH7__1,1.8314632420744523,-0.7477720510000001
acid_tale__acid_ale1_pH7__2,1.3607161493793898,-0.6625563379999999
acid_tale__acid_ale1_pH5__1,-0.1364519482761347,0.7195121040000001
acid_tale__acid_ale1_pH5__2,0.3548263150695085,1.1753915919999995
acid_tale__acid_ale2_pH7__1,1.823622227990589,-0.716841134
acid_tale__acid_ale2_pH7__2,1.303242104118039,-0.7437641429999999
acid_tale__acid_ale2_pH5__1,-0.3348544803611375,-0.502444621
acid_tale__acid_ale2_pH5__2,-1.0956125446782123,-0.9318339610000002
acid_tale__low_Mg_ale_pH7__1,2.006842303104924,-0.3256216740000002
acid_tale__low_Mg_ale_pH7__2,2.6584919360676618,-0.5240678889999999
acid_tale__low_Mg_ale_pH5__1,-0.9741693719631036,-0.028686063999999963
acid_tale__low_Mg_ale_pH5__2,-0.9658189391612878,-0.2736576999999998
acid_tale__MES_ale_pH7__1,0.8220711144491049,-0.6785514260000003
acid_tale__MES_ale_pH7__2,1.0811017074571745,-0.5013428160000002
acid_tale__MES_ale_pH5__1,-1.081288956593658,-0.44024535600000014
acid_tale__MES_ale_pH5__2,-1.8823321330574456,-0.062075188000000114
acid_tale__gmos_pH7__1,0.8709273472819006,-0.8825651240000001
acid_tale__gmos_pH7__2,0.9426465552397784,-0.998388982
acid_tale__gmos_pH5__1,-0.1259173400402556,-0.2477736719999997
acid_tale__gmos_pH5__2,-0.7258254952924772,-0.437875858
adnB__wt_adn__1,-2.319341748335161,0.5394954480000003
adnB__wt_adn__2,-2.2198771835329865,0.961610222
adnB__delydhB_adn__1,-0.4141542694957218,1.0132086179999995
adnB__delydhB_adn__2,-0.7979904279042809,0.5866483959999997
ytf2__wt_glc__1,-0.883005479981203,0.2513199959999999
ytf2__wt_glc__2,-0.5261079054761527,0.1944796339999999
ytf2__ybcM_glc__1,-0.9140582929149416,0.43610861799999995
ytf2__ybcM_glc__2,-0.1481261373541758,0.931086113
ytf2__ydhB_glc__1,-0.5738597902877154,-0.1559368560000003
ytf2__ydhB_glc__2,-0.6235683830421288,-0.05668948900000004
ytf2__yfeC_glc__1,-0.8835422018983219,-0.12060281099999992
ytf2__yfeC_glc__2,-0.8780891101578223,-0.025884196999999887
ytf2__yciT_glc__1,-1.5599755029970437,0.5062942430000001
ytf2__yciT_glc__2,-1.2142065489250125,0.4754164969999999
ytf2__ydiZ_glc__1,-0.5039150626377397,0.13526922500000005
ytf2__ydiZ_glc__2,-0.6478433533051376,0.09460174099999996
ytf2__ynfL_glc__1,-1.010835249081548,0.20681168999999988
ytf2__ynfL_glc__2,-0.9758045113738502,0.3049761019999999
ytf3__wt_glc2__1,-0.8296666187508848,0.270308725
ytf3__wt_glc2__2,-0.6994257613023969,0.28311714200000004
ytf3__wt_pH7_lactate__1,0.0031997944081255,-0.04947300999999982
ytf3__wt_pH7_lactate__2,0.0574708607331915,0.1284633399999997
ytf3__wt_pH55_lactate__1,-0.7986912414846137,0.0729744069999998
ytf3__wt_pH55_lactate__2,-0.2761963803901819,0.3175566430000001
ytf3__wt_pH55_HCl__1,-1.4074828790205407,0.238646905
ytf3__wt_pH55_HCl__2,-1.554778798544245,0.29529131300000033
ytf3__dyieP_pH7__1,-0.7932903946713584,0.12389036800000007
ytf3__dyieP_pH7__2,-0.7003776645389468,0.28970094700000004
ytf3__dyieP_pH55__1,-0.7774348918787113,0.12387538599999992
ytf3__dyieP_pH55__2,-0.0571502406644015,0.5860430030000003
minicoli__aldA_f1c2__1,-3.02241807715153,-2.945590933
minicoli__aldA_minE__1,-3.507775638328819,-2.945590933
minicoli__mg1655_glc__1,-1.0471816294416187,-0.19571497212819944
minicoli__mg1655_glc__2,-0.682040061394693,-0.23653197407298346
minicoli__minE_cyt__1,-3.7042560442797834,-2.945590933
minicoli__minE_cyt__2,-3.7992426914423088,-2.945590933
minicoli__minE_fruc__1,-2.4955240949300643,-2.945590933
minicoli__minE_fruc__2,-2.8937467340624448,-2.945590933
minicoli__minE_glc__1,-2.754596835855206,-2.945590933
minicoli__minE_glc__2,-2.732391451172161,-2.945590933
minicoli__minE_glyc__1,-4.212014484281892,-2.945590933
minicoli__minE_glyc__2,-3.213717446600144,-2.945590933
minicoli__minE_Fe_starve__1,-4.1539364113793065,-2.945590933
minicoli__minE_Fe_starve__2,-4.396026199546481,-2.945590933
minicoli__minE_LB__1,-2.1362377484920443,-2.945590933
minicoli__minE_LB__2,-2.1645367308839867,-2.945590933
minicoli__minE_N_starve__1,-4.377011495952491,-2.945590933
minicoli__minE_N_starve__2,-4.605376672482056,-2.945590933
minicoli__minE_osm__1,-4.495469264337606,-2.945590933
minicoli__minE_osm__2,-4.547027176152395,-2.945590933
minicoli__minE_ph5__1,-5.236163829313841,-2.945590933
minicoli__minE_ph5__2,-5.03139407389545,-2.945590933
minicoli__minE-pyr__1,-3.118854576024788,-2.945590933
minicoli__minE-pyr__2,-2.763213874295589,-2.945590933
minicoli__minE_sorb__1,-2.818830005405508,-2.945590933
minicoli__minE_sorb__2,-2.6577030116135045,-2.945590933
minicoli__minE_urid__1,-3.577655546788352,-2.945590933
minicoli__minE_urid__2,-3.1111104550381183,-2.945590933
minicoli__W3110_cyt__1,0.7713956141332021,1.5218016566003418
minicoli__W3110_cyt__2,0.108435718288469,1.5156134575657134
minicoli__W3110_glc__1,0.8380955272498537,1.8637408281719663
minicoli__W3110_glc__2,1.1799554678669542,0.8767760747714366
minicoli__W3110_glyc__1,0.4952379389645602,2.3156067479930584
minicoli__W3110_glyc__2,0.2542565291822996,1.8584184456220212
minicoli__W3110_Fe_starve__1,-2.8351987252042723,-0.04337660017101541
