,b4646_2
rpoB__wt_044__1,0.7913502920000001
rpoB__wt_lb__1,0.0
rpoB__wt_lb__2,0.0
rpoB__rpoBE546V_031__1,2.120777177
rpoB__rpoBE546V_044__1,0.0
rpoB__rpoBE546V_lb__1,0.0
rpoB__rpoBE546V_lb__2,0.0
rpoB__rpoBE546V_glc__1,3.7112226968
rpoB__rpoBE672K_glc__1,0.0
rpoB__rpoBE672K_glc__2,0.0
rpoB__rpoBE672K_lb__1,0.0
rpoB__rpoBE672K_lb__2,1.2978928681
crp__wt_fru__1,2.9603476408000002
crp__wt_glyc__1,1.6165246575
crp__wt_glyc__2,2.5377687028
crp__delar1_glyc__1,0.0
crp__delar1_glyc__2,1.0352939316
crp__delar1ar2_glyc__1,0.0
crp__delar1ar2_glyc__2,0.0
crp__delar1ar2_glyc__3,1.0476814693
crp__delar2_glyc__1,1.06911308
crp__delar2_glyc__2,0.0
crp__delar2_glyc__3,0.0
crp__delcrp_fru__1,0.0
crp__delcrp_fru__2,1.8537610546
crp__delcrp_fru__3,0.0
crp__delcrp_glc__1,1.0114259061
crp__delcrp_glc__2,0.9038930922
crp__delcrp_glc__3,1.1530151783
crp__delcrp_glyc__1,0.0
crp__delcrp_glyc__2,0.0
crp__delcrp_glyc__3,1.1327905942
glu__glu_ale3__1,3.3855936576
glu__glu_ale4__1,1.5773050917
glu__glu_ale5__1,2.5062783188999997
glu__glu_ale6__1,1.5875598832
glu__glu_ale8__1,2.9596264162
glu__glu_ale9__1,2.9352426746
glu__glu_ale10__1,2.926287369
42c__wt_42c__1,0.0
42c__42c_ale1__1,2.6156012455
42c__42c_ale2__1,1.8948436598
42c__42c_ale3__1,3.3229395791
42c__42c_ale4__1,2.4057445267
42c__42c_ale5__1,0.6346112477
42c__42c_ale6__1,3.6737982533
42c__42c_ale8__1,2.2635046904
42c__42c_ale9__1,2.5766130641
42c__42c_ale10__1,3.8295889801
ssw__wt_ac__1,3.252383855
ssw__wt_glc__1,4.0007656631
ssw__wt_glyc__1,3.9811580688
ssw__wt_xyl__1,3.731399999
ssw__glc_ale1__1,4.8635617144
ssw__glc_ale2__1,3.3484138857
ssw__glc_ale3__1,3.3502302905
ssw__glyc_ale1__1,3.1277171221
ssw__glyc_ale2__1,3.0331253705
ssw__xyl_ale1__1,3.8557141685
ssw__xyl_ale2__1,5.3509376689
ssw__xyl_ale3__1,4.3546483752
ssw__glc_ac_ac2__1,4.1439076176
ssw__glc_ac_glc1__1,4.0083367189
ssw__glc_ac_glc2__1,5.1874281018
ssw__glc_glyc_glc__1,4.2517859582
ssw__glc_glyc_glyc__1,3.7201400397
ssw__glc_xyl_glc__1,4.3210296871
ssw__glc_xyl_xyl__1,3.6013422144
pgi__glu4_delpgi__1,2.4682692768
pgi__pgi_ale1__1,2.5711355711
pgi__pgi_ale2__1,1.6932528043000001
pgi__pgi_ale3__1,2.9558568826
pgi__pgi_ale5__1,0.7429191866
pgi__pgi_ale6__1,3.2114441865
pgi__pgi_ale7__1,2.5679836198
pgi__pgi_ale8__1,1.6272464324
ica__wt_glc__1,1.4885381583
ica__wt_glc__2,1.5292646204
ica__wt_glc__3,2.6002566117
ica__wt_glc__4,2.7391241748
ica__arg_sbt__1,2.0364555976
ica__arg_sbt__2,1.291068142
ica__cytd_rib__1,1.7576910538
ica__cytd_rib__2,2.5312965417999997
ica__gth__1,3.2248241286
ica__gth__2,3.3065974336
ica__leu_glcr__1,1.8600449191
ica__leu_glcr__2,2.8670501735
ica__met_glc__1,0.6946255645
ica__met_glc__2,1.6102181251
ica__no3_anaero__1,2.6570756783
ica__no3_anaero__2,3.1312061639
ica__phe_acgam__1,2.0174991839
ica__phe_acgam__2,0.9570419056
ica__thm_gal__1,0.9264188799
ica__thm_gal__2,1.4510688453
ica__tyr_glcn__1,2.0558458519
ica__tyr_glcn__2,2.1446861299
ica__ura_pyr__1,1.7905327481
ica__ura_pyr__2,2.3842208235
ica__wt_glc__5,2.3411471544999998
ica__wt_glc__6,0.8106214375
ica__bw_delpurR_cytd__1,1.9667449268000001
ica__bw_delpurR_cytd__2,2.4775396201
ica__ade_glc__1,2.3280235004
ica__ade_glc__2,3.5088445768
ytf__wt_glc__1,2.8805084014
ytf__wt_glc__2,2.3034739854
ytf__delyafC__1,3.2206930011
ytf__delyafC__2,3.554039845
ytf__delyeiE__1,0.735565323
ytf__delyeiE__2,2.4193308683
ytf__delyiaJ__1,2.6586864652
ytf__delyiaJ__2,2.9426620118
ytf__delyieP__1,2.5200210811
ytf__delyieP__2,2.7160569078
ytf__wt_ph5__1,3.8435333104
ytf__wt_ph5__2,1.4792076726
ytf__wt_ph8__1,1.3089226546
ytf__wt_ph8__2,2.8172601917
ytf__delybaO__1,3.6827664074
ytf__delybaO__2,3.2593141976
ytf__delybaQ__1,3.1566639014
ytf__delybaQ__2,2.5604622962
ytf__delybiH__1,2.1676895917
ytf__delybiH__2,3.0957414275
ytf__delydcI_ph5__1,2.1840252514
ytf__delydcI_ph5__2,2.8199988573
ytf__delydcI_ph8__1,2.5503106392
ytf__delydcI_ph8__2,2.9433202409
ytf__delyddM__1,2.9784974183
ytf__delyddM__2,2.2811539813
ytf__delyheO__1,2.9345229456
ytf__delyheO__2,3.4880155683
fps__bw_glc__1,3.5212125451
fps__bw_glc__2,3.2833649155
fps__fps_thrA_ale1__1,3.2944351783
fps__fps_thrA_ale1__2,2.8142263457
fps__fps_thrA_ale2__1,3.0577650327
fps__fps_thrA_ale2__2,2.8937467172
fps__fps_serB_ale1__1,3.4691702902
fps__fps_serB_ale1__2,2.2870892858
fps__fps_serB_ale4__1,4.6698507362
fps__fps_serB_ale4__2,3.9754973955
fps__fps_ptsI_ale1__1,2.8327729047
fps__fps_ptsI_ale1__2,3.079938065
fps__fps_ptsI_ale3__1,3.1328271757
fps__fps_ptsI_ale3__2,3.0883056525
pal__lyx_ale2_f6__1,3.3833078302
pal__lyx_ale2__1,3.0316107224
pal__lyx_ale2__2,1.9646679184
pal__lyx_ale4__1,3.0316107224
pal__lyx_ale4__2,1.9646679184
pal__5drib_ale10_f18__1,2.7189363782
pal__5drib_ale10_f18__2,3.1213547588
pal__5drib_ale10__1,4.4794793713
pal__arab_ale14_f9__1,3.5370284044
pal__arab_ale14_f9__2,3.6826916389
pal__arab_ale14__1,4.1400579488
pal__arab_ale14__2,2.3930147947
pal__arab_ale16__1,4.3196235496
pal__arab_ale16__2,4.4732038229
pal__tartr_ale26_f10__1,4.2892413595
pal__tartr_ale26_f10__2,4.3263707006
pal__tartr_ale26__1,4.2092457865
pal__tartr_ale26__2,4.4501940253
pal__tartr_ale28_f10__1,2.4248579059
pal__tartr_ale28_f10__2,2.9205502695
pal__tartr_ale28__1,3.5165648096
pal__tartr_ale28__2,3.5743439991
efeU__delmenFentC_citr__1,2.5632555556
efeU__delmenFentC_citr__2,2.3696102014
efeU__delmenFentC__1,2.5809015064
efeU__delmenFentC__2,2.7583555523000003
efeU__menFentC_ale39__1,2.6323807065000002
efeU__menFentC_ale39__2,3.4352349094
efeU__menFentC_ale29__1,3.5470395608
efeU__menFentC_ale29__2,2.6420797733
efeU__menFentC_ale30__1,1.5893217209000001
efeU__menFentC_ale30__2,1.9797586398
efeU__menFentCubiC_ale36__1,1.0473736445
efeU__menFentCubiC_ale36__2,2.140696337
efeU__menFentCubiC_ale37__1,2.5312723903
efeU__menFentCubiC_ale37__2,2.3649869714
efeU__menFentCubiC_ale38__1,2.7457016518
efeU__menFentCubiC_ale38__2,2.4845039786
