,A,YonO
spbeta:phi3T_nopep_20m:2,36.68124230829716,3.166366220172117
spbeta:phi3T_pep_10m:3,16.631003527304227,0.8030092233187189
spbeta:phi3T_pep_20m:3,32.250374040029065,3.039642312030572
spbeta:phi3T_nopep_10m:3,-9.924329137945572,0.8481025403865892
spbeta:phi3T_nopep_20m:3,34.404851359658785,3.082711569610352
spore_genes:wt_0h:1,-0.33218894794893083,-0.10343104707524133
spore_genes:delyphF_0h:1,3.9275569436684084,0.5733158759801726
spore_genes:delyphF_0h:2,1.198375296137172,0.21514878673354754
spore_genes:delyphF_0h:3,2.6683408844908327,0.1480170242915071
spore_genes:delygaB_0h:1,-2.6117483137761446,-0.28462381923699986
spore_genes:delygaB_0h:2,-0.5934354224348857,-0.4008470277695619
spore_genes:delygaB_0h:3,-0.8718326469322073,-0.6078633287896962
spore_genes:wt_3h:1,-7.409839015149085,-0.4793854614070554
spore_genes:wt_3h:2,-8.705765720074815,-0.18352155215561086
spore_genes:wt_3h:3,-9.33632416313547,-0.7406614282024717
spore_genes:delyizD_3h:1,-8.354626299838277,-0.4546843818431445
spore_genes:wt_0h:2,1.0213805872280863,-0.0329786732328452
spore_genes:delyizD_3h:2,-8.044611449464913,0.17640756062785745
spore_genes:delyizD_3h:3,-8.324052081704501,-0.4197457498577566
spore_genes:delykzB_3h:1,-7.864142076343822,0.03813668566307515
spore_genes:delykzB_3h:2,-7.77589765955936,0.2635445313001024
spore_genes:delykzB_3h:3,-8.46401980032406,-0.08835610944282446
spore_genes:delyphF_3h:1,-7.9495911200879465,-0.7773279129756527
spore_genes:delyphF_3h:2,-9.06767352544016,-1.0739677754543415
spore_genes:delyphF_3h:3,-7.483681429541206,-0.11769633527297317
spore_genes:delygaB_3h:1,-9.366158187885103,-0.6027525044267261
spore_genes:delygaB_3h:2,-8.704171187853984,-0.6273345118614624
spore_genes:wt_0h:3,-0.6891916392791612,0.1364097203080863
spore_genes:delygaB_3h:3,-9.096947729736604,-0.3905975000018189
spore_genes:delyizD_0h:1,-2.7930086150963667,-0.1347888863742417
spore_genes:delyizD_0h:2,-2.584724305088494,-0.7628159372023426
spore_genes:delyizD_0h:3,-0.2098349043804027,-0.4612211933524344
spore_genes:delykzB_0h:1,20.39373190864828,3.315350303001224
spore_genes:delykzB_0h:2,21.70787751732207,3.5245920372591
spore_genes:delykzB_0h:3,21.566284928091534,3.683962863686084
swarming:comIQ12L:1,0.3441479080487422,-0.20054547877912102
swarming:comIQ12L:2,0.5563263627502196,0.0005689170121560004
swarming:comIQ12L:3,-0.9004742707989596,0.19997656176696493
swarming:comIQ12L_delefp:1,0.4935855397824305,-0.005220283889429632
swarming:comIQ12L_delefp:2,-0.058221162936967226,-0.10356893805853347
swarming:comIQ12L_delefp:3,-0.9116645367432966,0.07008248491269636
swarming:comIQ12L_delefp_fliYS164A:1,-0.7512145232113611,-0.1919847796451888
swarming:comIQ12L_delefp_fliYS164A:2,-0.7126504981393065,0.06481398883329237
swarming:comIQ12L_delefp_fliYS164A:3,-0.9736887530433024,-0.08665336981919136
swarming:comIQ12L_delefp_nusGN21S:1,-0.6330858959625317,0.18972684529190506
swarming:comIQ12L_delefp_nusGN21S:2,-0.8498907373925997,-0.19370203167797967
swarming:comIQ12L_delefp_nusGN21S:3,-1.7646503650531329,0.10535243807069028
synant49:ctrl:1,0.8582458538729004,0.5448349247263229
synant49:ctrl:2,-0.6308664450626442,-0.3879491162568601
synant49:ctrl:3,-0.22737940881026344,-0.15688580846946246
synant49:synant49:1,1.4604216344908325,-0.25692137016755057
synant49:synant49:2,0.7323121339649008,0.13038784931423875
synant49:synant49:3,0.021511326994257132,-0.4187237071278447
tasA:wt_72h:1,-2.396746146936368,-0.4501699994830898
tasA:wt_72h:2,-2.130906111399143,-0.6086241740030388
tasA:deltasA_72h:1,-3.6223447567956826,-0.7929018862917009
tasA:deltasA_72h:2,-4.271318174882826,-1.0298123146173808
tasA:wt_24h:1,-0.5989262775177763,-0.12872014159630374
tasA:wt_24h:2,0.5989262775177715,0.12872014159630374
tasA:wt_48h:1,-2.841808330752376,-0.03326726687463921
tasA:wt_48h:2,-3.8657419653901774,-0.4041710953707411
tasA:deltasA_24h:1,-4.151551969670503,-1.0613100990145794
tasA:deltasA_24h:2,-4.895359048828869,-0.8760367783168177
tasA:deltasA_48h:1,-5.257973681365106,-0.8635119659563143
tasA:deltasA_48h:2,-5.850901445758503,-0.7368782753027794
yacP:wt:1,0.6967851302709152,0.4383698735431648
yacP:delyacP:1,0.021542837757527758,-0.2038459105206345
yacP:yacP_induced:1,-0.8020642713472913,0.04539132306168325
yacP:yacP_no_induce:1,-1.0967100141917674,0.2529252081975213
yacP:wt:2,-0.03760808989531747,-0.18898567674310626
yacP:delyacP:2,-0.2385937700302133,-0.3046512183265645
yacP:yacP_induced:2,-1.4425447827832878,0.33088609912760025
yacP:yacP_no_induce:2,-1.6125626583195145,0.1121675222752484
yacP:wt:3,-0.6591770403755959,-0.2493841968000587
yacP:delyacP:3,-0.5933873649448447,-0.23177803419794674
yacP:yacP_induced:3,-1.2166009764290884,-0.008461172820616869
yacP:yacP_no_induce:3,-1.5855183552091296,0.10233710941263917
yonO:wt:1,2.702662779718861,0.06193491472232626
yonO:wt:2,-0.4021169833001487,-0.14276348794183402
yonO:wt:3,-2.3005457964187004,0.08082857321950776
yonO:wt_mmc:1,45.698308895012204,5.202096773944004
yonO:wt_mmc:2,43.308190964746615,4.830120950473428
yonO:wt_mmc:3,43.65637317527879,5.3067394571075885
yonO:delyonO:1,-36.08917557136429,-5.825792816827482
yonO:delyonO:2,-34.47634037594475,-5.649806928176052
yonO:delyonO:3,-32.95720815377122,-5.774662734483201
yonO:delyonO_mmc:1,-28.76314032071212,-5.816812542258513
yonO:delyonO_mmc:2,-27.915675567183246,-5.820652970730483
yonO:delyonO_mmc:3,-26.828676834920216,-5.703796750535142
yydF:ctrl:1,0.14418358053313438,0.00865242959483137
yydF:ctrl:2,0.11488904158786825,-0.02750243095441429
yydF:ctrl:3,-0.25907262212098897,0.018850001359583368
yydF:yydF:1,0.4109213966550629,0.08239056644963116
yydF:yydF:2,-0.6717670004300637,0.15507632608988886
yydF:yydF:3,-1.2206088566157571,-0.023649132703953857
